positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"در جواب آقای حافظ پور اسمعیل دهشال باید عرض کنم که مدل gn واسه سه منطقه مالزی تایوان و فلیپین ساخته شده و بعدا واسه آپدیت به آندروید 7 به مشکل بر میخوره ولی مدل F جهانی هستش و حتما آپدیت خواهد شد ( همین الانم اگه تو سام موبایل سرچ کنین مدل f 41 تا را رام داره ولی مدل gn 11 تا داره حتی مدل fn 2 تا رام بیشتر نداره) من تجربه دارم که گوشی galaxy E7 مدل H و مدل F از آندروید 4.4.4 به 5.1.1 آپدیت شد چون مدل های جهانی بودن ولی مدل E7000 که دقیقا همون گوشی بود ولی واسه همین سه کشور عرضه شد آپدیت نشد دلیلشم اینه که تعداد فروش مدل های جهانی بیشتره و سامسونگ همیشه آپدیتاشو واسه مدل هایی که بیشتر و تو تعداد کشورهای بیشتری عرضه شده ارائه میدل
منبع حرفامم سایت سام موبایله که اولین رام های گوشی های سامسونگ رو ارائه میده و بقیه سایت هام از اونجا دانلود میکنن میتونین برین و یه سرچ کنین تا حرفام ثابت بشه این شرایط هم فقط واسه گوشی E7 نبود واسه کل گوشیها اولین آپدیت واسه مدل های C ,H و F میاد و بقیه مدل ها شاید هیچ وقت آپدیت نگیرن مثل گوشی S5 که مدل های g900 h g900 f آپدیت شدن ولی g900 A آپدیت آندروید 6 که هیچی حتی آندروید 5 هم نگرفت و رو 4.4 موند برخلاف دو مدل دیگه که دوتاشون الان آندروید 6 شدن
هیچ وقت از مدل های محدود خرید نکنید
موفق باشید",9,1,5,5,4,5,5,4
"قوي بودن سي پي يو و جي پي يو به علاوه ي اينکه طراحي زيبا قيمت بسيار مناسب نني خوام زياد تعريف کنم ولي واقعا از يک پرچمدار کم‌نداره من که خيلي راضيم","ميشه گفت نداشتن حسگر اثر انگشت و نداشتن لرزشگر اپتيکال ولي بازم عاليه زياد مهم نيس","به نظرم هر کس دنبال یه گوشی پر سرعت و گوشی که بازی ها و نرم افزار های سنگین رو داشته باشه بیاد بگیره نسخه پرایمش زیاد جالب نیس ولی این درسته رمش دو گیگه ولی به اندازه سه گیگه a7 هس یا شایدم بیشتر",14,0,3,3,3,3,3,3
"باطري بسيار خوب
صفحه نمايش عالي
بدون نياز به اپديت
فلاش جلو",ندارد,"سلام اگه شما بین خریدن موبایل سامسونگ یا هواوی دارید قطعا سامسونگ بخرید به نظر من j7 (2016) عالیه باطریشم حرف نداره",9,0,4,4,4,4,4,5
"باطري.صفحه نمايش با کيفيت خوب.دوربين خوب.","چيز خاصي نداشته","سلام من این گوشی رو از دیجی کالا خریداری کردم که دوروزه به دستم رسید ...این گوشی برای کسایی ک در طول روز زیاد از گوشی استفاده میکنن مورد مناسبیه چون باطریش خیلی خوبه(3300mA)وچون صفحش hdهست باطری کمتری مصرف میکنه درمورد شارژ شدنش بگم ک در طول 2ساعت از سطح باطری 15درصد به 100درصد شارژ میشه ودر استفاده معمولی دوروز کارتون رو راه میندازه واگر خیلی ازش استفاده کنین یک روز براتون کار میکنه ...سرعت بارگذاری برنامها هم قابل قبوله ،از دوگیگ حافظه اجرایی حدود 700مگ دردسترسه ،از کابل OTGپشتیبانی میکنه ،دوسیم کارت و یک کارت حافظه هم زمان در دسترسه ..دوربینش هم در روز عکس های قابل قبولی میگیره ولی در شب کیفیتش پایین میاد ک اینم طبیعیه...کسایی ک فناوریNFCبراشون مهمه و دوست دارن ک J7 2016روداشته باشن باید سری GNاین گوشی رو خریداری کنن ک دوماه بعداز J72016سری Fعرضه شد کیفیت دوربین J72026 GN ی مقدار بهتر از J72016 Fهست ..امید وارم تونسته باشم در انتخاب گوشی موبایلتون بهتون کمکی کرده باشم.",14,0,3,4,4,4,5,3
"کيفيت فوق العاده باتري",,"من حدود 3ماه میشه که این گوشی رو گرفتم...از هر نظر عالیه
توی نسخه اندروید6 که مال مدل 2016 همه امکانات تکمیله و دیگه نیازی به دانلود برنامه هایی برای باز کردن فایلهای PDFوRARنیست.
باتریش فوق العاده فوق العادس ...
خلاصه اگر پولشو دارین و شک دارین شک رو بزارین کنار و این گوشیو بخرین",12,0,4,5,5,5,5,5
"همه چيز","هيچ چيز","سلام دوستان
من الان دارم با j7 2016 پیام میزارم
این گوشی فوق العاده هستش
ولی دوستانی که می خواهند بخرند کمی دست نگه دارند
ورژن باز هم قویتر شده سری j7 تو راهه تحت عنوان j7 prime با اینکه این گوشی (j7 2016 ) گوشی عالیه ولی این پرایم محشره بعضی جزء هاش تغییر کرده مثل اسکرین که تو این نسخه فول اچ دی شده و روی دکمه هوم حسگر اثر انگشت گذاشته و چند تا تغییر دیگه....
خلاصه گوشیه خوبیه تو فکر این هم باشید....",2,7,5,5,1,3,2,0
"طول عمر شارژ گوشي درحالت استفاده متوسط رو به بالا 3 روز ، بله 3 روز
کيفيت صفحه نمايش بدليلSUPER AMOLED بودنش
صداي هندزفري استثنائي و بسيار بلند و باکيفيت
طراحي زيبا مخصوصا لبه هاي گوشي
سريع شارژشدن گوشي","نداشت صفحه نمايشfull hd که super amolde بودنش تو حالت hd اين ضعفو پوشش داده
صداي بلندگوي گوشي در حد متوسط که ميتونست خيلي بهترازين باشه
دوسيم درحالت 4g و يا حتي همزمان يکي درحالت3g و ديگري 4g ساپورت نميکنه","باطری این گوشی فوق العادست
اگه گوشی 3 میلیونی هم داشته باشی اما باطریش مثل اکثرگوشیای بازار 1 روز یا کمتر دوامش باشه و خاموش باشه ازاون به بعد گوشی خاموش حکم پاره اجر پیدا میکنه
پس اولین چیزی که بنظرم باید برای خرید گوشی بهش توجه داشت باطری و میزان شارژ نگه داشتن گوشیه
این گوشی شارژ عالی نگه میداره
من در حالت استفاده زیاد از نت ، بازی ، ویدیو و غیره با نور متوسط بعد از 48 ساعت استفاده به 18 درصد رسید
در حالت استفاده عادی مطمعنا 3 روز رو جواب میده
من گوشیای زیادی داشتم نوت4 ، جی4 ، زد2 سونی ، هواوی جی8 ، هونور6 ، a5 2015 و غیره که هیچ کدوم شارج نگه داشتنش به گرد پای j7 2016 نمی رسه .
بازم میگم باطری این گوشی بزرگترین مزیت گوشی هست که با 3300 میلی امپری بودنش 2 روز کامل رو در حالت استفاده خیــــــــلی خیلی زیاد و مداوم از گوشی تضمین میکنه
.
فقط صحبت از مزایا نکنیم ، مشکل بزرگ این گوشی رو من یک چیز می بینم که برای من اینه که زمانی که سیمکارت ایرانسلم در حالت 4G فعال باشه، اتوماتیک سیمکارت بعدی که همراه اوله میره روی حالت 2G که کیفیت خوبی در مکالمات نداره وقتی روی 2G هستس که مجبور هستم هروقت از نت سیمکارت استفاده نمیکنم همراه اولم رو روی 4G و یا 3G بزارم تا کیفیت مکالمم بالا بره که اون یکی خطم ایرانسل میره رو حالت 2G . و برای استفاده مجدد از نت ایرانسل باید همین مراحلو تو عرض 10 ثانیه انجام بدم. بهترین راه حل برای این مشکل اینه که همزمان از یه سیمکارت برای هم مکالمه و هم نت استفاده کنیم که اونموقع دیگه به این مشکل بر نمیخوریم. در نوع خودش وجود این مشکل برای این گوشی بعید بود .
یکی دیگه از معایب گوشی خالی موندن جای برنامه در منو هستش که زمانی که برنامه ای رو پاک کنین جاش خالی می مونه در منو ، راه حلشم فقط اینه از صفحه اصلی برنامه ای رو ببرید و اون حفره رو پر کنین که برا من مهم نیست
.و حالا بگم دوباره از مزیت دیگه ی این گوشی
نسبت به ابعاد 5.5 اینچیش وزن زیادی نداره و قابل قبوله
خوش دسته و در پشت گوشی لبه های پشتی انحنای خوبی داره که باعث میشه گوشی خوش دست باشه
انحنای کناره های گوشی هم خیلی خوبه که باعث میشه زمانه که گوشی داخل جیه اذیت نشید
.قدرت پردازش گوشی بسیار مطلوبه به نحوی که سنگین ترین بازی ها رو به راحتی و بدون هیچ لگی اجرا میکنه
.صدای هنزفری معرکه س . بسیار بلند با بیس وکیفیت بالا و لذت بخش ، تعجب میکنم از بعضی نظرات که انتقاد کرده بودم از هنزفری . واقعا که استثناییه
این گوشی از همخ نظر بسیار مطلوب و راضی کنندست .
دوسیم همزمان + مموری کارت = هر سه باهم می تونین استفاده کنین
کیفیت دوربین در روز عالی و در شب قابل قبول و مطلوب
کیفیت فیلمبرداری در روز عالی و در شب مطلوب و قابل قبول
طراحی پشت گوشی یه حالت خاص و شیک داره نسبت به مدل 2015
مزیت دیگه اندروید 6 گوشی هست که نسخه جدیدی هم برای دانلودباحجم جدود 260 مگابایت موجوده که من هنوز اپدیت نزدم
رم گوشی اگه 3 بود استثنایی تر میشد اما همین که از 1.5 در مدل 2015 به رم 2 در مدل 2016 ارتقا یافته قابل قبوله و کم و کاستی ای در اجرای برنامه ها و بازی ایجاد نمیکنه
من بسیار از خریدم راضی ام شما هم شک نکنین که گوشی بسیار مطلوبیه
راستی گوشی فقط سامسونگ . بقیه رو بی خیال شین که من بعد استفاده از خیلی از مارک ها به این نتیجه رسیدم سامسونگ یه چیز دیگست",5,1,3,3,3,3,3,3
"باطري فوق العاده عالي
صفحه نمايش امو ال اي دي
دوربين عالي
اندرويد 6","اصلا نداره","امروز خریدم گوشیو ساعت عصر که صد در صد شد و از شارژ درش اوردم تاحالا ی سره دارم باهاش کار میکنم تا ببینم کارکرد باطریش چجوریه ک خیلی خوب جواب داده توی 8ساعتو نیم 34 درصد شارژ مصرف کرده ک واقعا شگفت انگیزه
از هیچ لحاظی کم نداره این گوشی بخرین و در خریدتون شک نکنین فوق العادست با این قیمت فقطو فقط ساخت ویتنام بخرین دوستانیم ک میگن اسپیکرش ضعیفه فک میکنم قبل ازین‌گوشی ازین گوشی های چینی داشتن که پشتشون 8تا اسپیکر بود اقا صداش کاملا واضح با کیفیت و رساس
فقط ویتنامی یادتون نررره",10,1,5,4,4,4,5,4
,,"عالی
خیلی گوشی خوبی",7,0,3,3,3,3,3,3
"سخت افزار قدرتمند،صفحه نمايش باکيفيت،دوربين عالي،مقرون بصرفه","نداشتن نور پايين صفحه بک","با سلام
سامسونگ در سری گوشیهای میان رده j واقعا عالی ظاهر شده،در این گروه صفحه نمایش سوپر امولد رو بکار گرفته ک جای تحسین داره،دوربین با کیفیت،بدنه خوش ساخت،سخت افزار عالی نسبت ب قیمت محصول،همه اینها باعث شده ک سری j چه در سال 2015 و 2016 عالی باشه،بخاطر همین بیشترین فروش رو داشته ک حتی پرچمدارش یعنی سری S چنین فروشی رو نتونسته داشته باشه،سری 2016 J واقعا عالیه،من ب دوستان حتما این گوشی باکیفیت و خوش ساخت رو پیشنهاد میکنم.حالا چه سری J باشه و یا S یا A مهم نیست،مهم اینه که سامسونگ باشه با تشکر راستی دیجی اگه اینو در پیشنهاد قرار بده عالی میشه",9,0,3,3,3,3,3,3
"[""همه چي ""]","[""هيچي ""]","با این که گوشیه خوبیه ولی دست همه العان یا سامسونگ میبینی یا اپل با این قیمت خب گوشیه خوبیه ولی پیشنهاد من به شما هواوی p8 یا HTC a9 مدل 16 گیگش هست هر دو فلزی هردو بسیار زیبا تر از این هر دو مدل با پردازنده های قویتر دوربین های بهتر و در مدل HTC a9 هم حسگر اثر انگشت وجود داره مطمئن باشین اگه دو گوشیی رو که پیشنهاد دادمو دستتون بگیرین اصلا دنبال این مدلو نمیگیرین هرچند اینم خوبه",4,4,3,3,3,3,3,3
همه,هيچ,"بخرید. خیلی خیلی عالی است.",4,2,5,5,5,5,5,5
"خيلي خيلي بالا",هيچي,"خیلی گوشیه خوبیه من 4 ماهه دارم ازش استفاده میکنم ولی وقتی با هواوی مقایسه اش کردم زیاد از گوشی هواوی خوشم نیومد حالا نمیدونم چرا اینقدر شما اصرار دارین که هواوی بگیریم ولی در بین گوشی های سامسونگ ی دونه j7و یه دونهa7خوبه همینو بس",10,5,3,3,3,3,3,3
"دوربين سلفي و دوربين جلو
مقاوم
ظاهر زيبا و خوش دست
سبک و نرم
عالي",,"سلام من این گوشی رو 1سال داشتم که دزد زد البته واسه2015شو همه چیش عالی بود و عالی هست هم امکانات هم نرم افزاری فقط رمم ویروسای عجیب غریب داشت که باعث هنگش می شد و دیگه رم و نخوند و تنظیمات کارخانه زدم درست شد برای محافظت از دوربینم که یه وقت ضربه نخوره یا کیفیت لنزش خراب نشه قاب فانتزی خرسی گذاشته بودم که عالی بود در اثر ضربه هیچ صدمه ای به لنز نمیزد به عنوان گوشی که بخواد برای 2.3 سال استفاده بشه عالیه حتی بهتر از سری نوت و جی5 ال جی هست من الان میخام 2016بخرم قیمت متعادل با کارایی خوبه موفق باشید و به دل خوش استفاده کنید",5,2,5,5,3,5,4,2
"از همه نظر عالي","تنها دو ايراد داره از لحاظ ظاهري.اي کاش مثله سري A باند پخش صداش در ته يا بغله دستگاه قرار داشت..و دوم اينکه دوربين عقبش خيلي اومده بيرون کاش همسطح بود با در پشت دستگاه اينجوري از دستت بيوفته يا در قرار دادن مداوم روي ميز و هرجاي ديگه اولين ظربه و خط خوردگي روي شيشه دوربين اتفاق نمي افتاد.اگه اين ايراد ها رو نداشت نامبر وان بود...","من الان خودم یکیش رو دارم عالیه از لحاظ باطری و لمس وهرچیز عالیه.4ماه دارمش نه لگ ونه گرم شدن و حتی یک بار هنگ و هیچ چیز دیگه نداشت .عالیست شک به دلت راه نده...",7,2,5,5,5,5,5,3
,,"عاااااااااالی . همین
فقد قیمتش ی کوچولو بالاس
ولی چون خوب بود خریدم رنگ سفیدش از همه بهتره. مثل همیشه عالی دیجی کالا",6,1,4,4,4,4,4,4
"صفحه نمايش عالي
دوربين عالي
فلاش ال اي دي
باتري قوي","دنبالش نرو که نداره","سلام من خودم اینو دیروز خریدم خیلی عالی کلی برنامه روشه هنگی و ... نداره البته من اینو برای دم دستی خریدم و خودم گوشی اصلیم ایفون 7 پلاس 128 هست ول این خیلی عالی روان من نمیخواستم اینو بخرم میخواستم ایسوس بخرم ولی بعد از کلی تحقیق اینو خریدم که خیلی راضیم هرکی بااین گوشی موافقه لایک بزنه",9,21,5,5,5,5,5,5
,,"فقط در یک کلام عاالی",10,2,3,3,3,3,3,3
"بزرگ بودن صفحه
سرعت بالا
ظرفيت باتري بسيار بالا
جدا بودن سيم کارتها و جاي مموري کارت
ظاهر زيبا مخصوصا رنگ گلد يا طلايي","اصلا فکر نقاط ضعف نباشيد چون نداره","با سلام خدمت دوستان من این گوشی رو یک هفته خریدم
از همه لحاظ واقعا عالی و حرفه ای بازی نصب کرد و کلی برنامه
ظرفیت باتری بسیار بالا گوشی رو صبح ساعت 6:30 100% از شارژ گرفتم همین الان که برای شما مطلب گذاشتم ساعت 12:15 با کلی کار کردن و بازی کردن باتری گوشی 80% شده
اگر قصد خرید گوشی از برند سامسونگ و هووای رو دارید پیشنهاد می کنم این مدل گوشی رو امتحان کنید پشیمون نمیشید",6,1,5,5,5,5,5,5
"دوربين سلفي خوب.","بزرگ بودن","در کل گوشی خوبیه
ولی یه مقدار سایزش بزرگه.
رادیو باحالی داره که تو گوشی های سری اس وجود نداره",5,1,3,3,3,3,3,3
"انروييد 6.بدنه فلزي .خوشد دست‌. رم 2","دوربين درزوم کمي تار ميشود.درشب نور کم کيفيت دوربين پايين است اما با اين وجود توصيه مي کنم بخريد سامسونگ گوشي هاي باکيفيتي ميزنه","عالی خواهشا باهواوی مقایسه نشود به قیافه هواوی نگاه نکنید خلاصه نظرمو گفتم یاعلی.",10,11,3,3,3,3,3,3
,"قيمت بالا امکانات کم نسبت به قيمت کيفيت پايين تره دوربين نسبت به مدل 2015","دوستانی که میخوان این گوشیرو بخرن دست نگه دارن مدل بالاتره این گوشی یعنی j7 prime و on8 تقریبا با همین قیمت ولی با امکانات خیلی بهتر یک هفتس وارد بازار شده و نسبت به این گوشی ارزش خریده خیلی بالاتری داره .حسگر اثرانگشت، صفحه نمایش فول اچ دی، حافظه داخلی 32 گیگ و رام 3 ؛ پردازنده و دوربین های بهتر و بدنه تمام فلزی و طراحی زیباتر از امکانات j7 prime هستش . این گوشی با این قیمت ارزش خرید نداره و امکاناتش نسبت به قیمتش پایینه .
شما با همین قیمت میتونید j7 prime و یا on8 بخرید که واقعا از این گوشی بهتره .
پس بابت پولی که میدید گوشیه بهتر و با کیفیت تری انتخاب کنید .
امیدوارم تونسته باشم راهنماییتون کنم یاعلی",17,13,3,3,3,3,3,3
,,"دوستان با این پول میتونین جی هشت هواوی بگیرین یه نگا بهش بندازین و با این مقایسش کنین",10,15,1,3,2,3,3,2
"همه چيزش",...,"2 ماهی هست که خریدمش.حرف نداره.خوراک بازی و وبگردی هستش.عالیه حتما پیشنهاد میکنم که بخرین.خیلی بهتر از هونور5x.",10,8,5,5,5,3,5,5
"cpu 8هسته
دوربين عالي
رم 2 گيگ
صفحه نمايش سوپر آمولد
بدنه خوش دست و اصلا داغ نميکنه حتي اگه تو شارژ بازي کني","نداشتن حسگر اثر انگشت
رزولويشن نسبتا پايين 267 البته بستگي به پولي که ميدي داره
صداي نسبتا ضعيف","من این گوشی رو 4 ماهه دارم عالی تا الان یکبارم هنگ نکرده. نیاز های منو برطرف کرده. و راضی هستم. ولی وقتی گوشی j7 prime اومد خیلی دلم چرکی شد که چرا سامسونگ اینکارو میکنه اخه چرا بجای j7 prime اون امکانات رو روی j7 2016 به کار نبرد. این مشکل سامسونگه خوب یکچزی رو میده بیرون وقتی میخری 1 ماه بعد از همون چیز به قیمت مناسب و بهترش رو میده بیرون. ولی خب چه میشه کرد. من در کل راضیم ولی اگه موقع خرید میدونستم که j7 prime میاد صبر میکردم و اونو میخریدم.",9,2,5,5,5,5,5,5
,,"سه ماهی هست که این گوشیو خریدم فوق العاده ازش راضیم تو این رنج قیمت گوشی بهتر از این پیدا نمیشه البته",10,3,4,3,3,4,4,4
,,"من یه ماهه خریدمش بدیش اینه که سنسورارو نداره و ان اف سی و بعضی از این چیزا ولی خوبیاش انقد زیاده که میشه اینارو نایده گرفت من ازش راضیم پیشنهاد میکنم بخرین ولی به هواوی جی 8 یه نگا بندازین.",15,4,3,4,2,3,3,2
,"نداشتن سنسور و کيفيت ساخت پايين","سلام بنظرم a5یا a7 بگیرین بهتره چون اونا هم کیفیت صفحه نمایش بهتری دارن و ارزش خریدشون نسبت به امکانات این گوشی بیشتره و حتی دوربین بهتری دارن",15,11,0,0,0,0,0,0
"باطري.دوربين.سهولت استفاده","آنتن دهي کمي ضعيف","2 ماه پیش از دیجی خریداری کردم. عملکرد مناسب وقابل انتظار. باطری فوق العاده. بدون هنگ.",4,5,4,4,4,5,4,3
"باطري،صفحه نمايش،ظاهر","قيمت بالا،قطب نما ندارد","سه ماه میشه خریدم باید بگم باطری قوی وسرعت خوبی داره.ساخته شده برای وب گردی وبازی.اکثر سنسورهارو نداره ولی مهم نیست",6,0,4,5,4,5,5,3
"باتري فوق العاده قوي
فلش دوربين جلو
فلز دور بدنه
کيفيت صفحه نمايش قابل قبول","حسگر نور ندارد
هندزفري داخل جعبه اصلا به درد نميخوره","نکته اول اینه که اگه سامسونگ لرزشگیر دوربین . چراغ اعلان . فست شارژ و.. که دوستان جز نقاط ضعف این گوشی میدونن ، تو این گوشی استفاده میکرد خب کسی پولش اضافه میکرد بره پرچم دار بخره
تنها ایرادی که این گوشی داره صدای ضعیف و نداشتن حسگر نور که گوشیای 200 تومنی huawei هم دارن ،و این نداره هست
تو یه هفته دست من هست که اصلا هنگ نداره
باتریش خییلی عالیه اگر در کل روز استفاده کنید تا شب شارژ دارید
و اگه استفاده عادی داشتید دو روز تا سه روز هم دوام داره
سرعت شارژ شدن گوشی با لین که فست نیست ولی زود تر نسبت به گوشیای دیگه شارژ میشه
خلاصه هیچ چیزی بدون نقص نیست
ولی برای بازی و وب گردی و... بهترین گوشی در این قیمتا میتونه باشه",11,3,5,5,3,5,5,3
"همه چي",هيچي,"خیلی گوشی خوبیه 1 ماه خریدم حرف نداره. مخصوصا رنگ سفیدش باطریش تموم نمیشه که. حرف نداره.خیلی عالیه بازی نیست بریزم باز نکنه بدون هیچ گیرو لکی.واقعا پیشنهاد میکنم بخرین هم بهتر از A3.2016 .هم بهتر از هونور5x بخرید عالیه",8,8,5,5,5,3,5,5
