positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سبکي و خوش دستي قابليت هاي فراوان دوربين از لحاظ سخت افزاري هم خوبه","داغ کردن در پشت دوربين","گوشی خیلی مناسب و خوبیه من خودم حدود 8 ماه پیش از دیجیکالا خریدم از اون موقع تا حالا منو راضی نگه داشته و با وجود اینکه یبار بد از دستم زمین خورده ولی همچنان سالمه بدون کوچک ترین خط و خش دوربین فوقالعاده ای داره واین نمایشگر دومش چیزی نیست که هر روز ازش استفاده کنی بعد یه مدت حتی یادت میره همچین چیزی وجود داره
من در کل ازش راضیم و یه سوال برام میمونه اونم اینه که آیا اندروید 7 یعنی نوقا برای این گوشی عرضه میشه یا نه",3,2,5,5,3,5,5,3
عالي,ندارد,"گوشی حرفه ای و کاملیه .",2,1,5,5,5,5,5,5
"سبک
استفاده از شيشه فلز
صفحه نمايش دوم
شيک","cpu ميتونست قويتر باشه","سلام
زیبایی این گوشی و چشم نوازیش نگاه آدم و به خودش جلب میکنه و دلربایی میکنه
تو این قیمت عالیه
از خریدم راضی ام
البته هدیه دادم به مادرم
خیلی دوست داشتنی و دعای خیر مادر با هر بار نگاه کردن به این گوشی پشت سر منه",5,2,4,5,4,5,5,5
"سبک
بسيار شيک
دوربين معمولي
مناسب براي کار هاي معمولي.. مناسب دانشجو
اندرويد6","باطري ضعيف
زمان شارژ طولاني","گوشی معمولی هستش.. خودم شخصا برند lg نداشتم ولی الان که باهاش کار کردم واقعا عالیه.. بهتر از سامسونگ و هواوی و سونی هستش..
به نظرم مناسب ترین گوشی برای افراد معمولی همینه.. پول بیشتر ندید .. این گوشی عالی هستش...
موفق باشید",9,7,5,5,5,5,5,5
"اندرويد6
دوربين با کيفيت بالا
سبکي و خوش دستي","داشتن تراشه اينپ دراگون410","سلام من دو هفتس از دیجی گرفتمش نسبت به این امکاناتی که داره کاملا به قیمتش می ارزه ولی باید برای پیدا کردن قاب به مراکز موبایل فروشی مراجعه کرد باتریش هم نسبت به نیاز گوشی خوب عمل میکنه.البته داشتن تراشه ضعبف اسنپ دراگون410 یه ذره اون رو از رقباش عقب انداخته. موفق باشید",5,2,5,5,5,5,5,4
"واقعا خوب","نقطه ضعفي نداره","واقعا گوشی خوب و خوش دست و با امکانات زیادیه
اندروید 6 صفحه دوم نمایش و ...",4,1,5,4,4,4,4,5
اندرويد6,"دوربين جلو","دوربین سلفی خیلی بدی داره کلا تار میگیره بدون حرکت دست ولی درکل گوشی خوبیه تو اندرویدا",5,16,3,3,3,3,3,1
"مشتري مداري",,"[این نظر ارتباطی با نقدو برسی این گوشی ندارد ولی سنجش با این گوشی بوده] من با سنجشی که از دیجیکالا داشتم این سایت از نظر خدمات پس از فروش در سایت های فروش اینترنتی ایرانی رتبه اول را دارا میباشد ،سیاست دیجیکالا در خرید عمده در تیراژ بالا و انبار خود باعث قیمت مناسب تمام کالا های موجود دارای گارانتی با حفظ سود در بین سایت های موجود شده،همچنین دیجی کالا از نظر کیفی در درجه سوم بعد از google و varzesh 3 و قبل از سایت yahoo قرار گرفته ،امید واریم این سایت ارزش های خود را در جهت شکوفایی و رشد اقتصاد و اشتغال زایی در کشور حفظ کند.",4,12,4,5,2,5,5,5
"طراحي زيبا صفحه نمايش خوب رابط کاربري عالي","دوربين و باتري","برای مادربزرگم یکی گرفتم.تو این رنج همه چیش عالیه .فقط دوربین و باتری یکم ضعیفه",5,3,3,3,3,3,3,3
,,"واقعا قیمتش تو فروش ویژه خوب بود. کاش دوباره بره تو فروش ویژه گوشی زیبا و با امکانات قابل توجه نسبت به قیمتش هست به نظر من",9,3,5,5,4,3,5,5
,,"کلا گوشی های ال جی از نظر امکانات فوق العادست",11,5,5,5,5,5,5,5
طراحي,,"من گرفتم عالی بود",7,4,3,3,3,3,3,3
"سبک خوش دست","باتري در حد معمول.سيم دو با محل قرارگيري رم يکي مي باشد.کابلotg هم نمي خونه","در مجموع نسبت به قیمت از برندهای دیگر بهتره.مخصوصا برندهای چینی.ضاهر خوب و جذابی داره .من حدود یک ماه پیش از دیجی کالا گرفتم سریع و به موقع برام اوردند",9,8,3,3,3,3,3,3
,,"من پیشنهاد می کنم به جای این یه نگاهی به ایسوس زنفون 2 لیزر مدل 8939 بندازین من چند وقتیه که گرفتم فوق العاده ست
من خیلی گوشی عوض می کنم ولی الان رو این یکی متوقف شدم دوربینش مهشره فکوس لیزری otg سرعت بالا بدون هیچ گونه هنگ CPU قوی تر صفحه بزرگ تر با همین تراکم صدای خوب راحتی کار امکانات و قابلیت های فراوون که وقتی گوشی رو بگیرید فقط یه هفته طول می کشه که امکانات اضافی و کاربردیش رو یاد بگیرید در کل گوشیه که نمی تونید ازش راضی نباشید
ممنون از وقت گذاشتن تون",9,16,2,3,3,3,3,4
"دوربين.زيبايي.طراحي.قيمت.به روز.","ديده نشده","خیلی بیشتر از قیمتش می ارزه
دوستان یه هفته ست که از دیجیکالا خریدمش ...از همه لحاظ عالی...حتی از نظر باتری...خاطرجمع باشین که پشیمون نمیشین....",14,9,5,5,5,4,5,5
,,"در کل گوشی خوبیه ولی یه مشکلی که هست هرجایی لوازم ال جی رو ندارن
مثلا من واسه یه قاب و گلس این گوشی رفتم علاءدین ...
قیمت گوشی هم تو دیجی کالا ارزونه
ولی یه بدی که این گوشی داره اینه. که برنامه هارو نمیشه انتقال بدی تو کارت حافظه. اگرم بتونی انتقال بدی برنامه ها اجرا نمیشه
من با این گوشی برنامه های سنگین و بازی های سنگین رو هم اجرا کردم و خوب بود ...
در کل نسبت به پولی که میدین گوشی خوب و قابل قبولیه",7,5,3,5,4,5,5,5
"شکل ظاهري و خوش دستيش","باطري خيلي زود تمام ميشه","در کل گوشیه خوبیه من این گوشی رو دوهفته هست خریدم واقعا نسبت به پولی که دادم کارهم تحویل گرفتم",8,5,3,5,5,5,5,5
,,"با سلام.اول اینکه چرا همینکه من خریدم ارزون شد..ولی گوشی بسیار سبک زیبا و ظاهر معقولی داره.سخت افزلرشم برا کارهای روزمره خیلی خوب جواب میده.دوربینشم به نسبت خوبه یعنی ناراضی نمیمونید..و ی چیزی که دوستان اشاره نکردند حساسیت فوق العاده تاچ پدش هست.در مورد صفحه دوم هم بسیار کاربردی میتونه باشه..باتریشم یک روز کامل چه بسا ببشتر جواب میده بستگی به استفادتون داره. و نقطه صعف انچنانی تو این گوشی ندیدم. شاید اگر ظرفیت باطری بیشتر بود مسلما بهتر بود .ولی.در کل میشه گفت گوشی زیبا . و شیکی هست که بیشتر از چیزی که نشون میده هست..و اصلا از خریدتون پشیمون نمیشید .دیجی کالا هم قیمتش عالیه",10,1,5,5,5,5,5,5
"سبکي و زيبايي چشم نواز","دوربين سلفي يک کم در پردازش تصاوير اقراق ميکند","از هر لحاظ عالی قیمت فوق العاده است کیفیت و سبکی عالی پنجره دوم کاربردی. حافظه داخلی بسیار خوب",9,5,4,4,4,4,5,4
,,"امروز به دستم رسید خیلی خوب هست",10,5,5,5,4,4,5,4
"سبکي-طراحي زيبا- نواوري و خلاقيت الجي",هيچي,"واقعا حیرت زده شدم وقتی گوشی به دستم رسید! سبکی این گوشی تحسین برانگیزه انگار هیچی توش نیست!! صفحه نمایش دومش بسیار خلاقانه کار شده و حس یه گوشی لوکس رو به ادم میده.ساخت کره هم هست.
ودر اخر ممنون از دیجی کالا",13,6,5,4,4,4,4,5
,,"نسبت به پولی که میدین فوق العاده وخیلی شیک وسبک در کل خیلی خوبه",4,3,5,4,4,5,5,4
"همه چي",هيچي,"عالیه هم سبکه هم خوش دست ب راحتی با گوشی های سری A سانسونگ رقابت میکنه دوربینش عالیه هم جلو هم عقب...",7,4,5,5,5,5,5,5
"سبک و زيبا","باطري غير قابل تعويض","در کل از گوشی های الجی راضی بودم اینو فوق العاده زیبا طراحی کردن اگه یه گوشی خوب تا این قیمت میخواین شک نکنین",9,3,3,3,3,3,3,3
,"فقط باطريش 3ساعت طول ميکشه شارژ شه اونم شب بزاري شارژ شه خيالت راحته","آقا خداییش گوشی خوبیه از همه چیش راضی ام اونی که چشت این گوشی رو گرفته حتما بخر از هیچ چیزش ضرر نمی کنی",5,3,5,5,5,5,5,5
"ظاهر و قدرت نرمفزاري مناسب در حد گوشيهاي يک مليونو خورده اي بازار.صفحه نمايش دوم زيبا.","دير شارژ شدن باطري.","با سلام خدمت دوستای گلم.من میخوام تجربه استفاده 2هفتگی از این گوشیو بنویسم برا شما شاید بدردتون بخوره.
اول از همه در مورد ظاهر گوشی بگم که فوق العاده خوش دست.زیبا و حس گوشی گران قیمت میده به آدم.
دوم از قدرت نرم افزاریش بگم که سرعتش عالیه واقعا بازی های سنگین رو بخوبی جواب میده.بنده بازی Real recing 3 که حجمش3گیگ هست براحتی بدون کوچکترین لک اجرا میکنه. اندرویش 6هست عالیه.دوربینش مخصوصا دوربین سلفیش محشره.من دوربین اصلیشو با دوربین اس5 مقایسه کردم تازه با اینکه اون 16 مگاپیکسل بود مثل هم بودن.عکسبرداری در شبش عالیه.در کل نرنفزار گوشی در حد گوشیهای یک ملیونو خورده ای بازاره.
اما یه عیب که از این گوشی دیدم شاید برا بعضی ها مهم هم نباشه اینه که باطریش دیر شارژ میشه 3ساعت طول میکشه و این قضیه باعث شد من شارژر و کابل عوض کنم با شدت جریان 2.4. آمپر که متعسفانه قضیه حل نشد.و همچنان همونجوره.
در کُل گوشیه من از 7 بهش6 میدم و اون 1 هم بخاطر دیر شارژ شدنشه.ولی پیشنهاد میکنم بخرید ضرر نکردید.الجی یه مارک معروف و قدرتمندی هست.بسادگی محصولاتش دچار مشکل نمیشن.
موفق باشید یاعلی.",14,6,5,5,5,5,5,5
"سبکي و دوربين هاي خوب. صفحه نمايش کاربردي","نداشت حسگر ژيروسکوپ","من یکیش رو دارم دو تا امکانات نداره یکی otg و دیگری حسگر ژیروسکوپ. ولی در کل من خیلی راضیم گوشی خیلی خوب و با کلاسیه میان رده پر کاربرد ضمن این که اسفالت 8 رو براحتی جواب میده که این نشون میده از لحاظ سخت افزاری قوی هست در ضمن با یه سیم 4g براحتی میتونید وبگردی کنید من تو شیراز هر چی دنبال یه قاب خوشکل واسش گشتم نبود دیجی جون اگه ممکنه قاب رو شما بزارید ممنون میشم",9,2,5,5,5,5,5,5
,,"خیلی سبکه.به حدی که شک نبودن باطری برای اولین بار برای منم به وجود اومد.دوربین عقب و جلوش هر دو عالین.خداوکیلیش نسبت به قیمتش خیلی خیلی خیلی ارزش داره.بازم میگم اگه سامسونگ همچین امکاناتی ارائه میداد باید بیشتر از این برای خریدش میزاشتین کنار.",12,4,3,3,3,3,3,3
"1- کيفيت ساخت عالي
2-قيمت بسيار مناسب نسبت به رقبا
3-صفحه نمايش و دوربين هاي باکيفيت مطلوب
4-خوش دست و ساخت کره
5- گارانتي معتبر 2ساله","ظرفيت متوسط باتري","با تشکر از دوستان دیجی کالا",7,4,5,4,4,4,5,4
,,"سلام من یک ماه از جعبه باز خریدم اینو با قیمت خیلی مناسب واقعا گوشی خوش دست و زیبایی هست .اندازه صفحه نمایش مناسب ترین (به نظر خودم).دوربین های خوبی داره .بازی گرافیک بالا رو جواب داده بدون مشکل .صدای متوسطی داره .صفحه نمایش دومش خیلی کاربردی و خوبه. باتریشم خوبه با استفاده متوسط یک روز و نیم تا 2 روز نگه میداره.در کل ما که خیلی راضی هستیم .پشیمون نمیشین از خریدنش.",7,3,4,5,4,4,5,5
"دوربين با کيفيت کيفيت ساخت بالا زيبايي در ساخت","باتري نسبتا ضعيف عدم پشتيباني از otg","من از گوشی کاملا راضیم و فقط باتریش برای من اگر با نت روشن استفاده کنم یک روزه تمام و مشکل شارژ ندارم و تو دو ساعت پر میشه قابشم بیرون خیلی راحت پیدا کردم صفحه دومشم هم مورد استفادست هم با کلاس.من خرید این گوشیو پیشنهاد میکنم چون با این قیمت خیلی خوب و ارزشمند و اندازه یه گوشی یک و دویست میلیونی سامسونگ قابلیت داره.",8,7,4,5,4,4,5,5
"اکثر چيزاش","مشترک بودن جاي سيم کارت دوم با کارت حافظه بيرون بودن دوربين پشتي که بدون کاور يکم اذيت ميکنه که خيلي مهم نيست چون همه کاور ميخرن مشکل حل ميشه نداشتن ژيروسکوپ","یک سوال داشتم دوستان


جریان ورودی به باطری اینگوشی حداکثر باید چند امپر باشه تا باطری اسیب نبینه؟؟",3,1,3,5,4,5,4,5
,,"به نظر من الجی دوباره استارت زده واسه برتری",10,2,5,5,5,5,5,5
"دوربين جلو و عقب خوب.اجراي عالي و محيط بسيار زيبا","نبود لوازم جانبي","دوستان اگه دنبال یه گوشی متفاوت با دوربین عالی و باطری خوب میخواهید شک نکنید اونایی هم که میگن باطریش ضعیفه نور صفحه رو رو50 بذارید و همگام سازی خودکار رو خاموش کنید",9,5,5,5,5,5,5,5
,,"اگر برید یک شارژر ال جی با آمپر بالاتر بخرید، مشکل مدت زمان شارژ و عمر باتری حل خواهد شد.",3,3,4,4,5,4,5,4
"باريک و سبک و خوش دست در کل راضي کننده","otg پشتيباني نميکنه دوربينش از چيزي که گفته شده کيفيتش کمتره ولي باز خوبه باتريش هم نسبتا زود تموم ميشه هم خيلي دير شارژ ميشه قابليت انتقال فايل ها به کارت sd رو نداره چراغ اعلان نداره","در کل گوشی خوبیه و بخاطر خوش دست بودن و سبک بودن و امکانات خوبش گرفتم..ولی باتریش تقریبا زود خالی میشه و خیلی دووم نداره و بدترشم اینکه از 20تا 100رسیدنش 4ساعت طول میکشه..با همین قیمت میتونین x powerبگیرین که باتریش خیلیییی قویه فقط صفحه نمایشش کمی بزرگتره و پردازندشم متفاوته و اون دوربین جلوش 5 هستش و otgهم میخونه",14,5,3,3,3,3,3,3
"بسيار سبک ، بدنه مقاوم ، دوربين خوب","استفاده نکردن همزمان از دو سيمکارت در صورت وجود رم","با سلام
ممنون از دیجی به خاطر این گوشی
3 ماه خریدمش .اولین چیزی که شما رو جذب خودش میکنه وزن سبکشه.بدنه گوشی فوقالعاده محکمه( اینو برا این نوشتم که چون دخترم گوشیمو تو این 3 ماه پوکونده ولی آخ نگفته فقط چند فرورفتگی کوچیک)
صفحه نمایش عالی و با کیفیت
صدا ی مکالمه عالی ولی صدای پخش آهنگ زیاد خوب نیس
قدرت نرم افزاری و سخت افزاری خیلی خوب
باطری که باید بگم من که همیشه از اینترنت استفاده میکنم و عکاسی و کلا گوشی دستمه یک روز دوام داره
در کل نسبت به قیمت عالییییی و مناسب بودجه من",10,2,5,5,4,4,5,5
"قابليت 4G
خوش دست
اندرويد 6","يکم باتريش زودتموم ميشه","گوشی خوب . خوش دست . کار راه اندازیه
فقط باتریش یکم زود تموم میشه که با گذاشتن روی حالت خودکار اوکی میشه",9,3,4,4,4,4,4,4
,,"من یه ماهه از دیجی خریدمش واقعا راضیم نسبت به قیمتش عالیه",4,4,5,5,5,5,3,5
,,"در تائید حرف آقای پیر هادی عرض کنم من هم مشکل شارژ رو با تست گوشی با شارژر سریع فندکی که تو ماشین داشتم حل کردم و متوجه شدم مشکل نوع شارژر و کابل و با تعویض اون با کوئیک شارژر مشکل حل شد،در ضمن این گوشی با این قیمت خیلی ارزش هرید بالایی داره،خود سی پی یو قابلیت کوئیک شارژ 2 رو پشتیبانی میکنه ولی اطلاعی ندارم که این مسئله تو گوشی هم گنجانده شده باشه،در هر صورت بهترین ارزش رو درقبال مبلغی که میپردازید داره من وجدانن راضیم،نمایندگی ها گلس و کاور ژله ای براش آوردن کاش زودتر دیجیکالا هم دست به کار بشه.",5,3,3,3,3,3,3,3
"سخت افزار خوب
دوربين خوب
شيک
سبک
قيمت مناسب","عدم پشتيباني از otg
مدت زمان شارژ شدن يکم طولاني است
انتقال برنامه ها به کارت حافظه ممکن نيست","در کل اگر معایبی که ذکر شد براتون چندان مهم نباشه گوشی فوق العاده ایه هست.",5,4,4,4,3,4,5,4
,,"باسلام دوستانی که مشکل شارژر طولانی با این گوشی و سایر گوشیهای ال جی رو دارند توجه کنند بعد از مدتی مدت شارژ بیشتر گوشیهای ال جی افزایش زیادی پیدا می کند متاسفانه شرکت گارانتی کننده هم علت اصلی مشکل رو نمی داند و گوشی را نرم افزار مجدد نصب می کند راه حل مشکل بسیار ساده است ایراد از کابل فابریک گوشیهای ال جی هست دوستانی که این مشکل رو دارند باید کابل فابریک رو عوض کنند و در عوض کابل با قابلیت quick charge را جایگزین کابل اصلی نمایند مشکل زمان طولانی شارژ به اسانی حل می شود من خودم کابل برندremax رو پیشنهاد می کنم امیدوارم نظر من براتون مفید بوده باشه.",19,3,3,3,3,3,3,3
,,"این گوشی مشکل شارژ داره به مرور زمان مدت شارژش بیشتر میشه الان برا من رسیده به بیش از 7 ساعت و شارژ دهی ضعیفی داره و اصلا موقع شارژ صفحه شم روشن نمیکنم و صفحه کوچک هم خاموش میکنم
دو بار گوشیرو بردم گارانتی هربار فلش میکنند پس میدند میگند "" درست شد بر و تست کن ""گارانتیشم زیر بار نمیره رفتارشون هم خیلی زشت و زنندست
این گوشی یه توهین بزرگ به تکنولوژی روز شارژ گوشی هاست شرکت ها رفتند تو فاز quick charge ال جی هم زده تو کار ...
کافیه تنها یه روز برید تو خدمات ال جی بشینید خودتون ببینید من دیگه هیچی نمیگم
از هر ده تا گوشی ایکس اسکرین اگر یه دونش اینجوری در بیاد با توجه به گارانتی های مسخره باز هم ریسک خریدش بالاست پس نخرید
امیدوارم یه روزی برسه که خدمات و گارانتی ها به مراجعه کننده به چشم سرمایه نگاه کنند نه یه مگس مزاحم",15,9,4,4,4,4,4,3
"سبک بودن
زيبا و خوش دست بودن
صحفه نمايش دوم خيلي باحال","عدم انتقال برنامه ها به کارت sd","گوشی عال و سبکیه من خودم بازی های مثل اسفالت هشت رو روش اوردم متوسط اجراش کرد خیلی خوش دست هستش هر کی ببینه میگه خیلی باحاله مخصوصأ صحفه نمایش دومش عالیه من خودم. huawei y511داشتم و می خواستم honor 5x بخرم ولی نگاهم به این افتاد عاشقش شدم عالیه حرف نداره باتریش هم تا یک روز با استفاده سنگین و استفاده سبک مثل گوش دادن به موزیک و یا وب گردی یک روز و نیم میره عالیه واقعا دوستش دارم و خیلی راضیم",6,4,5,5,5,5,5,5
"به نسبت قيمتش عاليه امکاناتش","باتريش بسيار اعصاب خوردکنه","من خودم الان 3 ماهه این گوشی رو دارم
بزرگترین بدیش همین باطریشه، با اینکه 2100 میلی امپره اگر اشتباه نکنم کلی طول می کشه تا پر شه، شاید یه دلیلش شارژش 0.8 امپریش باشه . همچنین معمولا اگر در حین شارژ حتی ازش استفاده ی سبکی هم بکنید نه تنها گوشی شارژش بیشتر نمی شه بلکه کمتر هم می شه.
همچنین پشت گوشی بسیار سریع خط میافته و بدیش اینه چون لوازمش تو بازار نیست عملا کاری نمی تونی بکنی",6,4,5,3,5,5,5,5
"نازکي و خوشدستي کيفيت ساخت خيلي خوب نسبت به مبلغ پرداختي،کيفيت صفحه نمايش خوب حتي زير نور آفتاب،آپديت سريع به اندرويد 6.0.1،دوربين در حد معقول و در سطح خوبي با توجه به قيمت و سطح عرضه شده،صداي خوب و شفاف هنگام مکالمه و پخش موزيک و ويدئو و ...","باطري متوسط رو به بالا البته اگه تنظيم اتوماتيک نور صفحه رو فعال کنيد خيلي بهتر ميشه،متاسفانه من به کمک نرم افزار هم نتونستم برنامه ها و بازي هام رو به کارت حافظه منتقل کنم،برامدگي لنز دوربين عقب که با خريد کاور ژله اي کاملا حل ميشه","کاملا راضی کنند6 هست کارایی و روانی سیستم خیلی خوبه،احتمالا تنها راه رهایی از دست حافظه داخلی کمش فرمت کردن مموری کارت با خود گوشی و قرار دادنش به عنوان حافظه اصلی گوشی هست که در اون صورت میشه برنامه ها و بازی ها رو رو خود کارت حافظه داشت مثلا من یه کارت حافظه 64 گیگ سرعت بالا دهرم و میتونم این کار رو انجام بدم ولی بعدش کارت حافظه به هیچ وجه رو گوشی دیگه ای کار نمیکنه،من بنا به شغلم نیاز روزانه شدیدی به GPS دارم خوشبختانه سرعت موقعیت یابی و مسیر یابیش فوق الاده ست،باطری هم با توجه به لیتیوم پلیمری بودن هم عمرش و هم شارژ دهیش از انواع لیتیوم یونی بسیار بهتره",4,4,3,3,3,3,3,3
"سبک
آخرين نسخه اندرويد
بسيار زيبا
باتري خوب
صفحه نمايش دومش عاليه",,"من حدود دو ماهه خریدمش از دیجی عالیه ازش خیلی راضیم باتریشم من صبح تا ظهر به وای فای وصلم باهاش ور میرم یک روز نگه میداره اگه وای فاشو یک ساعت روشن کنم زیاد باهاش کار نکنم یک روز 30 درصد کم میشه از شارزش یکی دیگم سفارش دادم برا یک آشنا تو راهه داره میاد با این قیمت بهترینه",7,2,4,4,4,5,5,4
,,"نوع باطری لیتیوم پلیمری هست چون سایت های رسمی همین نوع باتری رو تائید کردن و عمر و دوام بالاتری نسبت به باطری های لیتیوم یونی گوشی های سامسونگ داره",7,4,3,3,3,3,3,3
"سبک بودن","مدت شارژشدن خيلي طولاني!!!!!! بيش از 3.5 ساعت
باتري ضغيف .شارژ کمتر از 15 ساعت تمومه","گوشیه خوشدستیه
سبک
باریک
اما باتریش اصلا بدرد نمیخوره،هیچکس هم جوابگو نیست",4,3,3,4,3,4,3,3
,,"در جواب دوستی که عدم انتقال برنامه ها رو تو تقاط منفی نوشته بودن باید بگم که این مشکل رو میشه با یک نرم افزار ساده و کم حجم حل کرد",5,2,3,3,3,3,3,3
,,"این گوشی خوبیه.ولی به جای این lg x cam رو بخرید خیلی بهتره.",2,5,3,3,3,3,3,3
