positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"طراحي عالي
قيمت مناس
بازکردن بازي هاي سنگين",هيچي,"سلام واقعا گوشی عالی. اصلا در خریدش شک نکنید من دوهفته است این و خریدم سنگین ترین بازی ها از جمله asphalt 8 رو توش ریختم و باز می کنه وباتری قوی هم داره و از نظر زیبایی هم که دیگه محشره.",3,1,5,5,5,5,5,5
,"عدم وجود NFC , Finger","تعجب میکنم چرا مدلی که دیجی آورده نه NFC داره و نه حسگر اثر انگشت
من خیلی وقته منتظر این گوشی هستم ولی الان که دیدم این ها رو نداره منصرف شدم از خریدش",3,3,3,3,3,3,3,3
"هم از نظر سخت افزاري عاليه هم از نظر نرم افزاري
otg هم داره
تاچ خيلي عالي
امکانات کامل","راحت نبودن کليد پاور در پشت گوشي","منم خریدمش خیلی عالیه صادقانه میگم از خریدم خیلی راضیم",1,1,3,3,3,3,3,3
"حسگر اثر انگشت . دوربينش خيلي بهتره نسبت به نسل قبلش. بدنه فلزي.","پردازنده مدياتک","همه چیز رو در بخش نقاط ضعف و قوت نوشتم",1,2,3,3,3,3,3,3
"مناسب براي استفاده هاي روزمره
طراحي فوق العاده زيباي بدنه
حالت وايد براي دوربين سلفي
اندرويد7","ضعف دوربين در زوم","طراحی 2.5 بعدی و استفاده از قاب طلایی در اطراف گوشی ،چشم انداز زیبایی از این مدل از گوشی های ال جی گذاشته که میتواند هر سلیقه ای را مورد پسند قرار بده
حالت واید در سلفی رابطه ی کاربری راحتی برای گرفتن عکس های دست جمعی ممکن میکند
و همینطور پیشتازی این برند در اندروید 7 در گوشی میان رده باعث یکی از امتیازات این نسخه میباشد
ولی میتوانست دوربین قدرمندتری برای این مدل انتخاب کند",2,0,3,4,4,3,5,2
"باتريش نسبت به مدل قبلش از 2300 شده 2800 قابليت اتصال فلش بهش افزوده شده اندرويدش 7.0شده فرکانس پردازنده 8 هسته ايش نسبت به مدل قبلي از 1.14 شده 1.5 کتگوري اينترنت نسل چهارمش از 4 به 6 ارقا پيدا کرده که سرعت نت رو خييلي بهتر کرده","بدنه همچنان پلاستيکيه سنسور اثر انگشت اضافه نشده","در بخش نقاط ضعف و قوت هر چی تغییر بود رو برای دوستانی که چشم به خریدش دارن گفتم،یاعلی",34,21,3,3,3,3,3,3
"اندرويد7 otg زيبا 8هسته اي رابط کاربري عالي باريک","باطري ميتونست بهترباشه","گوشی و از دیجی کالا خریدم
آقایون گوشیه خوبیه پشیمون نمیشید.رابط کاربریش عالیه..
از اون چیزی که توی عکس میبینید خیلی قشنگتره.
باتوجه به اینکه otgساپورت میکنه واندروید7 روش نصبه و 8هسته ای هم هست وکیفیت صفحه نمایشش خوبه دوربین سلفیش هم خوبه.وبه اندروید 8هم سال اینده اپدیت میشه
دیگه بنظرمن نداشتن حسگراثرانگشت نمیتونه ایراد بزرگی باشه
اگه کسی ازدوستان قصد خرید موبایل توی این رنج قیمت داره ازخرید k10 2017پشیمون نمیشه .",20,6,3,3,3,3,3,3
"ال جيه","قيمت بالا امکانات کم","این گوشی قبل از رونمایی نوشته بود حسگر اثر انگشت ان اف سی حافظه داخلی 32رام3 ک این گوشی ک اینجا هس هیچکدوم از اینارو نداره و با نسخه قبلیش فرقش اینه اندرویدش بالاتره یدونم اوتی جی اضافه شده بخاطر اینا قیمتش رفته بالا",23,7,3,2,3,3,3,3
"دوربين مناسب","سي پي يو ضعيف و هنگ زياد نسبتا ارزش خريد. نداره بهتر بودن هم ردها نسبت به اون","اصلا گوشی خوبی نیست هم خیلی هنگ میکنه هم اثر انگشت نداره اگر میدونستم این طوریه حتما j5 ویا دیگر گوشی های هم رده و هم قیمت میگرفتم",14,54,0,1,0,3,3,0
"تقريبا همه چيش","جنس بدنه","دیروز به دستم رسید ، برای من که میخواستم به مادرم هدیه بدم عالیه ، جنس بدنش کمی تو ذوقم زد ولی به دوستانی که یه میان رده میخوان من اینو پیشنهاد میکنم و خودمم وسوسه شدم یکی از پرچمدارهای LG رو امتحان کنم( من تا قبل از این سامسونگی بودم) .
ممنون دیجی جون",29,5,5,3,5,5,4,4
,,"امروز رسید دستم اشتباه من رو نکنید توی این قیمت یه سر به ایسوز بزنید واقعا خورد تو ذوقم قشنگ یه کالای بی کیفیت داد می زنه توی نگاه اول",10,33,2,2,2,2,5,2
,,"من خودم ب خاطر سنسور اثر انگشت دنبال این گوشی بودم
و گرنه k10 معمولی الان قیمتش امده پایین
خرید اون به صرفه تره",20,8,1,4,3,4,2,3
"اندرويد 7 صفحه 5.3 اينچي باتري متوسط دوربين هاي خوب طراحي ظاهري خوب 4Gقابليت","نداشتن حسگر اثرانگشت پردازنده و حافظه داخلي کمتر نسبت به رقبا صفحه نمايش ضعيف نسبت به رقبا","سلام
به نظر من نسبت به مدل 2016 و دیگر رقبایی که همین قیمت رو دارن اصلا ارزش خرید نداره
اگر به من باشه LG POWER X رو ترجیح میدم",14,6,2,5,4,5,5,5
,,"چه فایده نسخه ارائه شده تو ایران اثرانگشت نداره",18,1,3,5,3,3,3,2
"صفحه نمايش عالي باتري خوب otg داره همراهش يه کيف هوشمند خيلي زيبا داره ظاهر قشنگه و شيک سخت افزار خيلي خوبي داره باتري قابل تعويض دوسيم کارت و مموري همزمان","نداشتن چراغ اعلان","سلام گوشی خیلی خوشکله همراهش یه فیلیپ کاور اورجینال داره
هندزفریش عالیه واقعا
صفحه خمیده خیلی خوبه
دوربین و باتری نیازتونو براورده میکنه تقریبا مثل j7. سامسونگه
و ضمنا کارت گارانتی 2 ساله طلایی هم داخلش هست
و اینکه اندروید 7 روش هست و تو هیچ بازی کم نمیاره
سرعت اینترنت هم از نوع cat6 هست که فورجی پلاس رو ساپورت میکنه
درحالیکه j7 prime فورجی پلاس نمیگیره چون cat4 هست
موفق باشید",19,5,3,4,3,5,4,3
"طراحي ظاهري بهتر
حسگر اثر انگشت
پردازنده قوي تر
دوربين هاي باکيفيت","حافظه داخلي و حافظه رم کم نسبت به قيمت","اون گردی پشت حسگر اثر انگشته دوستان
درضمن طراحی بهتر و پردازنده قوی تر هست حسگر اثر انگشت ولی بهتون پیشنهاد می دم اگر k 10 2016 رو دارید نیازی به بروز رسانی نیست.",14,12,4,5,4,5,5,4
"ارزش خريد به نسبت قيمت",,"من این گوشی رو با سامسونگ مدل Galaxy A5 2016 SM-A510FD و سامسونگ مدل Galaxy J5 (2016) J510F/DS 4G مقایسه کردم این گوشی با قیمت مناسبش نه تنها دربعضی بخش ها با اینا برابری میکنه حتی گاهی هم جلو زده
و این مدل ال جی در مقایسه با سه مدل ال جی مدل X Powerو ال‌جی مدل X Screen K500dsZ و ال جی مدل Stylus 2 K520DY بازهم بهتره گرچه اونا تخفیف خوردن...",9,9,5,4,4,4,4,4
"ظاهر زيبا","تغيير آنچناني نسبت به k10قبل نداشته","باسلام
دوربین سلفی ضعیف .حسگر اثر انگشت نداره .قبل از خرید بیرون حتما یه نگاه بهش بندازید. حسنش اینه که گوشی سبکیه و ظاهر شبکی داره.این گوشی سفارش دادم تا به دستم برسه قیمتش افت کرد .فکر کنم قیمتش بازم پایین بیاد.",19,6,3,2,2,3,4,3
,"حسگر برا ايرانيش نداره","قیمتش بالاست ولی هواوی5c از این بهتره",5,19,5,5,3,3,3,3
"فناوري otg
باتري
اندرويد","نداشتن اثر انگشت
فرقي با قبلي نداره","سلام.من اولش چشم من رو گرفته بود ولی بعد از اینکه دیدم اثر انگشت نداره پشیمان شدم .می تونید از مشخصات فنی حرف من رو تأیید کنید. با تشکر از دیجی کالا.",13,25,3,4,3,3,4,3
,,"من با این گوشی کار نکردم ولی. از k10 قبلیش استفاده میکنم از تجربه ای که با کارکردن فهمیدم میخوام بگم یک اینکه بعضی از دوستان گفتن که چهارهسته ای که اصلا صحت نداره و منبعشون اشتباه بوده چه مدل قبلی و چه این مدل 8 هشته ای که فرق بینشون فرکانس پردازنده هاست دومین مورد دوربینش هست که دوربین پشتی برای استفاده روزمره خوبه و دوربین جلو هم تا حدی قابل قبوله نکته سوم صفحه نمایش هست که شاید بشه یه خورده ایراد گرفت ولی تا حالا کسی رو ندیدم که فرق بین 276پیکسل با 294 پیکسل رو بتونه تشخیص بده که اینم قبلا اشاره کرده بودن مورد چهارم اینه تناسب خوبی بین حافظه کش با حافظه اصلی گوشی قرار داره تا جایی که اصلا به ندرت هنگ میکنه و می تونم بهتون اطمینان بدم که برای گیمر ها اصلا کم نمیاره مشکلی که تو مدل قبلی به چشم میومد زمان زیاد پر شدن باتری بود امیدوارم که این مطلب کمکتون کرده باشه",11,1,3,4,3,4,4,3
,"ناقص است","متاسفانه نسخه ورودی به ایران حسگر اثر انگشت و ان اف سی نداره هر دو تاش رو برداشتن....در حقیقت فرق چندانی با نسخه 2016 نکرده",21,5,3,3,3,3,3,3
"اندرويد 7
محيط کاملا روان
وزن کم
دوربين سلفي وايد
قيمت مناسب","سنسور اثر انگشت ندارد","سلام
دیشب این گوشی رو از نمایندگی با قیمتی بیشتر از دیجی کالا خریدم .در کل گوشی خوبیه با این قیمت",9,8,4,5,4,5,4,4
