positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"زيبا بودن
شيشه اي بودن
امکانات خوب
حافظه قابل ارتقا","نبود چراغ اعلانات
کيفيت بلندگو ها
کيفيت دوربين جلو","خوبه ولی تو این رنج قیمت از این بهترم هست",8,3,4,5,3,5,5,4
,,"سلام این تجربه شخصی منه
چندین ماهه استفاده میکنم باطری فوق العاده عالی ظاهر شیکی داره دوربین پشت خوبه ولی اصلی نیست وزنش یکم زیاده خوش دسته صفحه نمایش بزرگ کیفیت تصویر متوسط هنگ اصلا نمیکنه لمس صفحه خوبه ولی دکمه لمسی زیاد جالب نیست زیاد گرم میکنه دارای قابلیت فست شارژ به معنای واقعی راستش بازی های سنگین و گرافیکی باش کار نکردم ولی چندین برنامه رو باهم فعال کردم هنگی ندیدم
در کل از خریدم پشیمون نیستم ولی قیمتش گرونه این قیمت گوشی های بهتری هم هست",4,2,3,4,3,3,5,3
"دوربين عالي با توجه به دريچه‌ي ديافراگم f/1.9
باطري مناسب
سخت افزار مناسب
قاب هاي محافظ شيشه اي رو و پشت گوشي
حسگر اثر انگشت",,"من حدود 10 ماه است که این گوشی رو استفاده میکنم.
با توجه به علاقه ای که به عکاسی دارم از دوربین بسیار راضی هستم و جزئیات رو به خصوص در شرایط نوری مناسب به خوبی ثبت میکنه، تا جایی که حجم عکس هاش بعضا به بیش از 8 مگابایت میرسه.
بادر نظر گرفتن قیمت امکانات بهینه ای رو در اختیار خریدار قرار میده و علیرغم اینکه در ابتدا یه مقدار از غیر قابل دسترس بودن باطری نگران بودم، تا امروز مشکل خاصی رو در کارکرد گوشی احساس نکردم.",5,1,4,5,4,4,5,3
"صفحه نمايش باتري شکل ظاهري و سخت افزار","فقط ليزه اگه بدون قاب گوشي استفاده کنيد يه مقدار استرسي ميشيد که نيوفته","من این گوشی رو هفت ماهی میشه خریدم بهترین چیزی که تو این گوشی کاملا ملموسه باتریشه من میخاستم A8بخرم ولی بخاطر اینکه همین باتری روی صفحه نمایش بزرگتر بود منصرف شدم کیفیت نمایشش هم عالیه و خداییش اصلا هنگ نمیکنه فست شارژینگه که فوق العادس دوربینش هم خوبه فقط بدنه اش با اینکه زیباس لیزه و اگر بیوفته بدنه شیشه ایش میشکنه
در کل میگم گوشی خوبیه وقتی بخریدش احسلس رضایت میکنید از خریدتون اگر توجه کنید با اینکه مدتی هست اومده قیمتش زیاد افت نکرده",5,1,4,4,4,4,4,4
"گوشي خوش دست و زيبا دوربين خوب کيفيت صفحه خوب صدا خوب حس گر اثر انگشت داره باتري خوب","تا اينجا که استفاده کردم چيزي به نظرم نيومده","این گوشی و سه هفته میشه که گرفتم
واقعا راضیم ازش
خیالتون با این گوشی راحته",5,0,5,5,5,5,5,5
,,"باتجربه کارکرد8ماهه ازاین گوشی میتونم بگم تاحالا تواین هشت ماه یکبار هنگ ازش ندیدم ویه گوشی فوق‌العاده روان وعالیه توخریدش شک نکنید رضایت هرمشگل پسندی راجلب میکند",4,1,3,3,3,3,3,3
تراشه,شيشه,"شیشه اش بی کیفیت است بقیه قسمت های گوشی عالی",2,4,5,1,5,5,5,4
,,"من کمتر از8 ماهه این گوشی رو خریدم اما حالا باتریش باد کرده فعلا که تعطیلاته گوشیمو نمایندگی برا تعمیر قبول نکرده اما خود نمایندگیش میگفت این گوشیا باتری خوبی ندارن. انصاف نیست بااین قیمت به این سرعت خراب شه باتریش.تازه معلوم نیست فقط مشکل باتری باشه یا اینکه درست شه یا بعد درست شدن دوباره به این مشکل دچار نشه. دقت بیشتری کنید تو خریدتون",4,3,3,5,4,4,3,4
,,"با این قیمت بهتره A5 2017 گرفت",1,3,3,3,3,3,3,3
,,"گوشیه خوبیه فقط مقدار رم پایین است از نظرم که LG V10بهتر است",4,2,5,5,5,5,5,5
"دوربين
سرعت
کيفيت صفحه
سايز
سخت افزار",,"فقط میتونم بگم فوق العاده است اندرویدش هم 6.1 است بروز شده دوربین در حد 16 و حتی بیشتر امکانات عالی. عالی",1,3,4,5,5,4,5,4
"دوربين فوق با کيفيت
حسگر اثر انگشت
فست شارژر
صفحه نمايش با کيفيت
اپديت به اندرويد 7","قيمت نسبتا بالا","2 هفته ای میشه خریدمش خیلی ازش راضیم به شما پیشنهاد میکنم بخریدش",2,2,3,5,5,5,5,5
,,"یه روز هست این گوشی خریدم واقعا حس داشتن یه پرچم دار به ادم میده همه جوره عالی هس.یه انتحاب هوشمند هست.لایک داره",1,1,3,5,5,5,5,5
"باتري عالي
کيفيت تصوير بالا
دوربين عالي
زيبايي",,"من تقریبا 6 ماهه دارمش خیلی راضی بودم واقعا عالیه.مخصوصا باتریش چون من تو گوشی های قبلیم همیشه مشکل شارژ داشتم و نمیتونستم از گوشیم استفاده کنم.
کیفیت تصویرش بینظیره.اصلا هنگی یا گیر کردن نداشته سرعت عملکردش هیچ لگی نداشته تاحالا.در کل بهترین گوشی تو این قیمت به نظرم همینه",1,3,5,5,5,5,5,4
"همه چيز",هيچ,"عالیه 9 ماهه ک دام عالیه خصوصا فست شارژینگ و باتری 3300 امپری ک واقعا شگفت زدم کرد هر دوروز یبار شارژش میکنم با اینکه این همه باهاش ور میرم بعد تو ی و نیم ساعت شارژ میشه . اگه پول بیشتری داشتید برید سراغ s7 edge",0,1,4,5,4,4,5,4
"باتري فوق العاده با قابليت fast charging
دوربين بسيار عالي
سيستم سخت افزاري فوق العاده
ظاهر بسيار زيباي طرح glass",هيچ,"باتری بسیار عالی و سیستم سخت افزاری مناسب با این قیمت ... میتونم بگم سامسونگ بین این گوشی و s7 زیاد تفاوتی به جز نو اوریش نگذاشته ... خلاصه حتما بخرید ... من دوماه خریدمش . ازش راضی ام :)",0,0,5,5,5,5,5,5
"نگه داشتن شارژ خيلي عاليه","چيز بخصوصي نديدم","سلام به همگی من این گوشی رو چهار ماهه خریدم خیلی عالیه از همه نظر در خریدش شک نکنین",0,1,5,5,5,5,4,5
,,"به نظر من کسایی که قصد خرید این گوشی رو دارن نگاهی به HUAWEI Mate8بندازن که از لحاظ امکانات و بزرگی صفحه و همچنین طراحی فوق العاده قطعا انتخاب بهتریه نسبت به قیمتی که آ7 داره",21,22,2,3,2,2,2,0
"شارژ سريع
دوربين ها
صفحه نمايش
استحکام",,"من الان نزدیک 3 ماهه این گوشی رو دارم واقعا عالیه از همه نظر همه چیزش عالیه",17,7,5,5,5,5,5,5
,,"گوشی عالییه ولی تو بازار ارزونتره تا اینجا",26,3,0,5,5,5,5,5
,,"من یک ساله خریدمش خیلی ازش راضی هستم، صد درصد بهتون پیشنهاد میکنم",15,8,4,4,4,4,5,4
"دوربين سريع و با کيفيت
سخت افزار قوي و گيمينگ
حسگر انگشت خوب
طراحي زيبا","اندرويد 5","عالیه 3 ماهه اینوشی رو خریدم و همه ی بازی ها و برنامه ها رو بدون لگ و هنگ کردن اجرا میکنه و بازی های مس mortal combat x,fifa 16,need for speed no limits,assasin creedو... راحت میتونید بدون لگ و با کیفیت عالی بازی کنید! دوربینش هم حرف نداره و خیلی سریع میتونه عکس بگیره بدون اینکه تار بشه مشکل ضعیف بودن حسگر انگشت هم با ارتقا اندروید به 6 حل میشه ظاهر گوشی هم خیلی زیباست و دوستانی که میگن a5 2017بهتره a5فقط پردازندش قوی تره و در بقیه موارد این گوشی سرتره با تشکر از سایت DIGIKALA",9,13,5,5,5,5,5,5
,,"گوشی خوبی بود و هست و فرق خیلی بزرگی رو مدلای 2017 نکرده و هنوز ارزش خرید داره",17,4,5,5,5,5,5,5
"باتري خيلي خوبي داره",هيچي,"من شش ماه دارم روزی 10 ساعت باهش فقط ویدیو کال میدم و تمام روز دارم باهش چت میکنم واقعا گوشی عالی هست پیشنهاد میکنم از دست ندین",13,6,5,5,5,5,5,5
,,"با سلام ،وقت شما بخیر
برای انتخاب گوشی باید ملاک هاتون رو لیست کنید.و بعد انتخاب کنید.تمام خواسته های من در این مدل گوشی بود و انتخابش کردم.
من تا الان از بازار 5 بار گوشی های مختلفی تهیه کردم.ولی به جرات میتونم بگم تجربه بهترین خرید گوشی رو از دیجی کالا دارم.
خدمات عالی بود.من امروز گوشیمو تحویل گرفتم از بسته بندی گرفته تا پیگیری ها و ... من واقعا راضی ام و سپاسگزارم.
تقدیر و تشکر خودمو با ترویج دیجی کالا انجام میدم.
پیروز و سربلند باشید",15,6,5,5,5,5,5,5
"طراحي زيبا
مقدار حافظه رم قابل قبول
باتري خوب","نداشتن ارزش خريد با قيمت فعلي
پردازنده ضعيف
حافظه داخلي پايين
دوربين اصلي خصوصا سلفي بسيار پايين
اسپيکرهاي نه چندان با کيفيت","با سلام. در کل دوستان گوشی خوبی هست اما با در نظر گرفتن فاکتور قیمت ارزش خرید خودشو از دست میده با همین قیمت از برندهای دیگه و از همین سامسونگ گوشی خوبی مثل A5 2017 میشه خرید که هم پردازنده اش از این قوی تره هم دو برابر این گوشی حافظه داخلی داره و دوربین های 16 مگاپیکسلی برای دوربین اصلی و سلفی داره که واقعا عالیه و صفحه نمایش با تراکم پیکسلی بیشتر و نفوذ در برابر گرد و غبار و آب داره که قطعا گزینه بهتری هست. امیدوارم نظرم مفید بوده باشه براتون.",22,7,1,3,3,3,4,2
"از همه لحاظ عالي","دوربين جلو فلش ندارد","سلام گوشی خیلی خوبیه من ازش راضیم.اگه بخرید پشیمون نمیشید",9,6,3,4,4,5,4,4
,,"باتوجه به استفاده شش ماهه ازاین گوشی روزانه 14ساعت تاحالا هیچ برنامه یابازی ایی نبوده که بهش نه بگه یا هنگ کنه.خلاصه توبالا یاپایین بودن قیمت نظر اطلاعاتی ندارم. وتوکارایی خوش دستی وشیک و جذاب بودن عالیه توخریدش شک نکنید.امیوارم اطلاعاتم بدردتون خورده باشه ایام بکام یاحق",8,4,3,4,5,4,5,4
,,"8 ماهه این گوشی رو دارم از هر لحاظ عالی عالیه. نه هنگی نه مشکلی با هر نرم افزاری، فقط دوتا ایراد داره. یکی وزن نسبتا بالای گوشی و اینکه دکمه پاور در سمت راست گوشی درست قرینه دکمه های ولوم هستش که بعضی وقتی برای استفاده از دکمه های ولوم دستت اشتباهی به دکمه پاور میخوره ...",10,2,3,4,4,3,3,4
"دوربينـ عالي شارژو خيلي عالي نگهـ ميدارهـ صفحهـ نمايش بي نظير طراحي ساخت عاليـ و زيبــــا","نداشتن مادون قرمز","من این گوشی رو نزدیک 2 ماهه دارم صبح تا شب هم دستمه خیلی عالیه از سری 2017هم میشه گف سر تره نسبت ب قیمتش
باتریشو عالی ذخیره میکنه من روزی 1 بار شارژ میزنم
دوربینش عالیه کیفیتش خیلی خوبه با Lg_g4 هم مقایصه کردم دوربینشو خیلی سر تر بود
طراحی ساختشـ بی نظیر و شیکه
ظاهرش خیلی زیبــــاست
هیـچـ موقعـ هم هنگ نمیکنـه
بازی های سنگینی و گرافیک بالایی هم ریختم عالی اجرا کرد
در نهایتـ ازش راضیم و پشیمون نیسم اصلا از خریدش
اونایی ک شک دارن تو خریدن اصلا شک نداشته باشن گوشیع عالی هستش",7,13,5,5,4,4,4,5
"خشکل و خوش ساخت (بدنه عالي)
ساده اما تو دل برو
کيفيت صفحه نمايش عالي
دوربين عالي
باطري نسبتا خوب","نسبت به قيمت پردازنده ي جالبي نداره","با سلام، نظرات دوستان تقریبا کامل بود، فقط خواستم در راستای صحبتای به قول دوستمون که گفتن مشخصات روی کاغذ، خیلی نشان دهنده ی دقیق و کاربردی برای خرید گوشی نیستن، بگم که تقریبا همینطوره، هرچی دنیا رو به پیشرفت میره معیار گوشی های جدیدتر خوش ساخت بودن و سخت افزاره. مثلا ممکنه آقای الف هونور 8 هوآوی یا اپل 7 دوست داشته باشه و آقای ب این مدل یا الجی وی 20، اما این نشان دهنده ی بی کیفیت یا باکیفیت تر بودن دیگری نیست. خیلی صحبت کردم که بگم این مدل گوشی از لحاظ شخص بنده حس بسیار خوبی به کاربر میده همانطور که مدلهای دیگه از برندهای دیگه هم، و به این نتیجه رسیدم گوشی های جدیدتر کم کم همینطور میشن. من اوایل که هوآوی 4سی داشتم فکر می کردم خیلی آسه، اما بعدها با کارکردن با گوشی های دیگه متوجه شدم که از اون آس تر و فوق العاده سرتر زیاد اومده و هست. و برای شمایی که می خواهی در مورد این گوشی تحقیق کنی باید بگم به معیار و سلیقه ی خودت بستگی داره، مثلا شخص بنده چند ملاک برام پر اهمیت تر هست که به ترتیب می گم: رزولوشن و کیفیت پیکسل بالای صفحه نمایش، کیفیت دوربین عقب، خوش دست بودن و ساختار بدنه و ظاهر گوشی(که در حال حاضر من شیشه و فلز رو خیلی دوست دارم)، باطری (خیلی برام مهمه)، رم و رام هرچی بیشتر بهتر (نسبت به قیمت)، منوها و رابط کاربری رویایی و سخت افزار و در آخر هم ملاک های بعدی مثل ضد آب و گرد و غبار و حسگر اثر انگشت و تشخیص چهره و ان اف سی و اج و ... و شما اگه ظاهر گوشی و خوش ساخت بودن خیلی برات مهمه باید حتما از نزدیک باهاش کار کنی.",11,2,3,4,4,4,5,3
"همه چي","کيفيت سيم هندزفريش جالب نيست.","گوشی شیکیه
من خیلییی تحقیق کردم و به قول معروف مو از ماست با وسواسهام کشوندم 3ماه تحقیق
ازاول هرچی گوشی داشتم یا سری سونی-یا ایفون5 اس-با6 هم کارکردم
اولین گوشی سامسونگه ک دارم
بین آیفون-سونی و سامسونگ قطعا سامسونگ انتخاب میکنم هم از بابت لوازم جانبیش هم ارزش خرید نسبت به پولی که میدی-برای پولمون چون زحمت میکشیم ما کارمندایی که به زور800 حقوقمونه
فقط یه نکته مراقب صفحه نمایش های سامسونگ خیلییی باشید وگرنه قد پول گوشی باید پول صفحه نمایش بدید-کیفیت تصویرش عالیه حتی بهتر از سونی و اپل
اگه میتونید بیشتر هزینه کنید اس7 بگیرید
من این دوتا رو پیشنهاد میکنم
هووای و اچ تی سی ام اصلا گوشی نمیدونم",12,9,5,5,5,5,5,5
"همه چي",هيچي,"سلام گوشی خیلی عالی ای هست و ارزش خرید بالایی داره من از این گوشی عالی تر ندیدم",13,5,5,5,5,5,5,5
"صفحه نمايش فوق العاده
طراحي بي نظير و شيک (از نسخه 2017 قشنگتره)
سخت افزار مناسب و اسکنر اثر انگشت خوب
نسخه آندرويد به نوقا(7) بروز رساني خواهد شد","ممکنه از دستتان سر بخورد","سلام دوستان
خیلی خلاصه بگم گوشی های آندروید زیادی داشتم حتی پرچمدار
به جرات میگم تنها گوشی که دلم رو نزده همینه واقعا عالی و بی نظیر از هر جهت
طراحی،کارایی،سخت افزار،نرم افزار
برخی از دوستان که میگن نسبت به قیمتش گرونه به نظر من کم لطفی میکنند
قیمت بالاتر این گوشی نسبت به مشخصاتش مربوط میشه به کیفیت ساخت بالای این سری از گوشی ها
از من به شما نصیحت برای خرید گوشی هیچ‌وقت مشخصات گوشی رو روی کاغذ با قیمت اونا مقایسه نکنید کیفیت ساخت و خوشدست بودن و رابط کاربری و زیبایی هم خیلی تعیین کننده هستند
خلاصه اینکه اگر قصد خرید این گوشی رو دارید تو خریدش به هیچ عنوان شک نکنید
یکی از بهترین گزینه هاست
امیدوارم نظرم مفید واقع شده باشه ممنون از توجهتان و ممنون از سایت خوب دیجیکالا",15,4,3,5,5,4,5,5
"کيفيت ساخت خوب
باتري نسبتا خوب
کيفيت صفحه نمايش خوب در حد يه پرچمدار","حافظه داخلي کم
حس گر اثر انگشت ضعيف
دوربين سلفي ضعيف","در کل گوشی خوبیه اما گرونه... دوربینش بد نیست اما سلفیش ضعیفه... من بهتونhonor8 پیشنهاد میکنم.. حداقل یکم جدیدتره...سامسونگ فقط تبلیغاته. پرچمداراش مثل s7 خوبن اما میان رده ها و پایین رده ها در عمل کارایی زیادی ندارن... پول الکی واسش ندید... گزینه های بهتری تو این رنج قیمت هست",10,14,1,4,2,3,3,2
,,"سری Aخیلی گوشی خوبیه از اون 2015 تا.2017 هاش تازه وارد بازار شده ولی سیاستی که در مورد سری هست واقعا خبیثانه است.چون هر سال که نسخه جدید میان یه کم بود دارن.یه جور نقص عمدی. اون هم با یه قیمت وحشتناکی که بیا و ببین.مثلا سری A تو مدل 2015 نه otgداره نه nfc نه 4g(کمبود که زیاده)با توجه به پیشرفت تکنولوژی تو اون سال بعیده که البته تو سری 2016 جبران شده که مشتری از رو مجبور به خرید مدل جدید تری بکنه بعد هم 2017 با چن تا تغییر کوچک.",15,0,3,3,3,3,3,3
,,"سلام من با این قیمت A5 2017 رو پیشنهاد میکنم
حافظه 32 گیگ همون مقدار رم (3 گیگ) قابلیت همیشه روشن ماندن مقاوم در برابر آب و گرد و غبار یو اس بی c و..... همیشه به روز و موفق باشید",11,4,3,5,3,4,4,2
"همش عاليه",,"عالیه فقط همینو بس
بسیار گوشیه عالیه الان 4 ماه که دارمش همه چی رو ساپورت میکنه اصن گیر نمیکنه دوربینش عالی و بینظیره پیشنهاد میکنم بخرین خیلی هم سریع شارژ میشه من که عاشقش شدم",6,2,5,5,5,5,5,5
,,"به نظر من honor 8 بیشتر میرزه چون تو بنچمارک an tu tu
honor 8
90000امتیاز
ولی این 70000
تازه این گرون تره",14,8,1,3,3,3,2,2
"خوش دست بودن
کم نمياره
باتري قوي","نديدم ولي نقدو بررسي با گوشي شياومي ردميني تري پرو رو زير بخونيد
داغ ميشه","سلام .چند وقته رفتم تو فاز شیاومی بینم چجور گوشی هست تا اون جایی که من دیدم با این گوشی تفاوت چندانی نداره . قیمتش نصفه این گوشیه سامسونگه .حسگر اسرانگشتش از سامسوگه سره . رمش سه هس باهم یکی اند .باتری شیاومی ردمینی تری پرو با این سامسونگه برابری میکنه .ولی به نظر من کاری که میخواید از این سامسونگ بکشید از اونم میشه کشید وبا این سامسونگه برابری میکنه و نصف قیمت سامسونگه هس.برید اونم یه نگا بندازید به نظره من شاید نظرتون عوض شد .بعد این سمسونگه یه اشکالی داره داغ میکنه عمو خودم داره زود داغ مشه.خلاصه اون شیاومی رو هم نگاه بندازید نصفه این سامسونگ پولشو بدید کاراییشم فرقی نداره تقریبا یکی هس نقد این شیاومی رو تو نظرات با نوت سه هم مقایسه کردم برید نگا کنید امید وارم مفید باشه واستون یاعلی",14,10,3,5,4,5,5,4
"باتري قوي
صفحه نمايش با کيفيت
فست شارژ
خوش دست بودن
دوربين هاي با کيفيت",هيچي,"این گوشی عالیه برای هر کاری فوق العادس. ولی من پیشنهاد میکنم تک سیمکارتشو بخرید چون انتن دهی بهتری داره نسبت به دو سیمکارتش.
هیچ کس در خریدش شک نکنه محشره.",6,5,5,5,5,5,5,5
"باطري قوي","صداي بلند گوي پايين","با سلام خدمت شما من این گوشیمو حدود 6ماهه دارم هیچ ایراد خاصی نداره ولی تنها ایرادش صدای پایین بلندگوهاست ممنون",5,2,4,5,5,4,5,4
"بسيار شيک و جذاب
فست شارژ عااااااااالي
خيلي خوب شارژ نگه ميداره
کيفيت هر دو دوربين خوبه
امکان استفاده دو سيم کارت و يک رم همزمان","وزن بالا
بدون قاب نميشه استفاده کرد چون هرجا بذاري سر ميخوره.قاب هم که زيباييشو ميگيره
LED NOTIFICATION نداره
دقت حسگر انگشت پايينه
حافظه داخلي پايين","با عرض ادب به دوستان
نکته قابل تاملی و باید خدمتتون عرض کنم
من این گوشیو 10 ماهی هست که خرید.کلا از گوشیم راضی بودم تا زمانی که اندروید گوشی آپدیت شد به 6.بعد از چند وقت رابط کاربری گوشی که همون TOUCH WIZ هست شروع کرد به هنگ کردن.تو این حالت اول صفحه گوشی سیاه میشه بعد پیغام میده که میخوای TOUCHWIZ ببندم.بعد هم که تاچ ویزو میبندی همه آیکون های صفحه میره و تا ری استارت نکنی درست نمیشه.مستحضر هستید که این گوشی مجهز به پردازنده هشت هسته ای اکسینوس هست و 3 گیگ رم داره پس راجع به سخت افزار جایی برای بحث نیست.دوستان اگر کسی نظر یا پیشنهادی داره استفاده میکنم...",9,14,3,4,3,3,5,3
