positive_points,negative_points,text,like,dislike,ارزش خرید به نسبت قیمت,نوآوری,کیفیت ساخت,امکانات و قابلیت ها,سهولت استفاده,طراحی و ظاهر
,,"دورود در جواب دوست گرامیمون باید بگم هندزفری هم داره...در ظمن سریع شارژ میشه و دارای چراغ اعلانات هم هست..شرکتی که من ازشون خرید کردم یک محافظ صفحه هم انداخته بودن روش ...در کل خوبه..
اگر ایرادی دیدم حتما :بهتون میگم.
بدرود.",2,2,5,5,5,5,5,5
خيلي دارد,نديدم,"دورود برهمگی
تازه به دستم رسیده خیلی با حاله"" حس گوشی های اپل راداره و فراتر از ان
همه چیش عالی و به هیچ چیزی هم نه نمی گه"" 64 گیگ و عالی ...
تجربه اش کنین
من از خارج از کشور گرفتم ""و عالی .
ممنون از توجه شما""",2,3,5,5,5,5,5,5
[],[],هندزفری هم نداره,3,2,5,5,3,3,3,5
"[""رم بالا/حسگر اثر انگشت/دوربين عالي/سرعت بالا""]","[""ندارد""]",بع نظر من اصلا مهم نیست که گلس دارد یا ندارد.ادم خودش میتونه برع و گلس بزاره براش.ما باید همیشه چیز های مهم تر رو ببینیم.مثلا رمش 4 هست میدونین چه سرعتی پیدا میکنه.رم چهـــــــار.دوربینش که عالیه.اثر انگشت هم که داره.دیگه چـــــی میخواین,3,7,4,5,5,5,5,5
"[""دوربين حافظه داخلي مقدار رم و پزدازشگر و جنس بدنه""]",,"به نظر من ک نداشتن گلس رو نمیشه جزو عیب هاش دونست
میتونید خودتون یه گلس لینکن یا گوریلا گلس بخرید و بندازید روش قیمت گلس یک درصد قیمت گوشی هم نیس
دوربین سلفیش هم دو مگا پیکسل نیس دو اولتراس ینی هشت",4,8,5,5,5,5,5,5
[],[],تنها گوشی میانرده ی سامسونگه که چراغ اعلانات داره,6,3,4,4,4,4,4,4
"[""همه چيز""]","[""ندارد""]",عزیزانم تمام گوشی های 2016به بعد سامسونگ از otgساپورت می کنن واین چیز مهمی نیست که بخوان تو مشخصات فنی بنویسن.,6,4,4,4,4,4,4,4
"[""همه چيز""]","[""ندارد""]",دوستان خیلی گول تعداد میلی آمپر های باتری رو نخورید درسته که a5 2016باتریش 2900میلی آمپره ولی مصرف باتریش زیاده.,5,6,4,4,4,4,4,4
"[""همه چيز""]","[""ندارد""]","قابل توجه کسایی که میگن چراغ نتیفیکیشن نداره،
کافیه برید فیلم های راجع به این گوشی رو تو یوتیوب ببینیدتا متوجه شید که این گوشی چراغ نتیفیکیشن داره ولی زمانی که خاموشه معلوم نیست.
وخیلی خودتونو با گوریلا گلس4گول نزنید",2,1,4,4,4,4,4,4
"[""رم 4گيگ "",""حافظه 32گيگ ""]","[""نداشتن گوريلا گلس \nباطري ضعيف \nنداشتن نوتيفيکيشن \notg ساپورت نميکنه \nقيمتش زياده نسبت به پولش\n""]","در کل اگه بخاییم حصاب کنیم نمی ارزه
A5 2016 از این سرتره",8,7,1,2,1,2,3,1
طراحي ظاهري,نداشتن محافظ صفحه نمايش,واقعا سامسونگ چه فکری کرده. آخه نداشتن محافظ صفحه نمایش در حالی که گوریلاگلس 5 معرفی شده چه توجیهی می تونه داشته باشه واقعا.اونم با این قیمت زیادش,6,2,2,3,3,3,3,1
"[""حافظه داخلي32 و رم 4 خيلي عاليه دوربين سلفي 8 مگا پيکسل کمتر پيش اومد سامسونگ استفاده کنه اينم عاليه دوربين اصلي که 16 خوبه شبکه 4g هم که خوبه و حسگر انگشت هم که عروسکه""]","[""اينجور که معلومه کابل otg رو ساپورت نميکنه فکر کنم و منوي فارسي نداره براي من که با زبان فارسي کار ميکنم سخته""]",در کل عالیه بجز اون دوتا ایرادی که نوشتم ایکاش این دوتا کمبود و نداشت محشر میشد,2,1,3,3,3,3,3,3
[],[],واقعا گوشیه خوبیه این گوشیرو یکی فامیلامون یه ماهه از امارات برام اورده واقعا عالیه ظاهره فوق العاده ای داره خیلی زیباست مخصوصه رنگ طلاییش که تا دستت نگیری متوجه نمیشی خیلی خوشدستو سبکه اسنپدراگون 617 با رام 4 واقعا عالیه و بازدهیش در حد پرچمدارهای سامسونگه چون این پردازنده خیلی کم مصرفه و بازدیهه بالایی داره. فسد شارژ هم داره که داخل کارتونشه و یه ساعته فول میشه . درضمن چراغ نوتیفیکشن هم داره که فقط تو پرچمدارای سامسونگ وجود داره. حسگر اثر انگشتش از .A5 2016 و S6 خیلی سریعتر عمل میکنه خودم تست کردم دوربین عالی و پردازنده خیلی قدرتمندی داره باطریش خوبه و اصلا ضعیف نیست . قصد سامسونگ از تولید این محصول یه گوشی قوی با قیمت مناسب هست تا روند فروششو بهتر کنه . واقعا گوشیه عالی هستش تو خریدش شک نکنید. مطمعنم یکی از پرفروش ترین گوشیای سامسونگ میشه.امیدوارم تونسته باشم راهنماییتون کنم یا علی,7,5,5,5,5,5,3,5
,,همه چیزش عالیه ،خدا کنه با قیمت منصفانه ای وارد بشه,4,0,3,5,5,5,5,3
[],[],گوشی خیلی خوبیه,2,1,5,5,5,5,5,5
[],[],باسلام.کسانی که میگن دوربینش 2 مگاپیکسل هست سخت در اشتباه هستن.2 الترا پیکسل هست.که هر الترا پیکسل چهار مگاپیکسل محسوب میشه.خواهشا چیزی رو که نمیدونید الکی روش نظر ندید.,12,4,3,3,3,3,3,3
,,واقعا یک ضعف بزرگ هستش نبودن گوریلا گلس در صفحه نمایش این موبایل و امکان آسیب جدی با کوچکترین ضربه وجود داره.,11,1,3,5,3,3,3,2
"دوربين با کيفيت بالا
طراحي بسيار زيبا
صفحه نمايش 5.2 اينچي
خلاصه همه چي",نداشتن محافظ صفحه نمايش,"این گوشی از نظر طراحی و کیفیت مناسب نظر منو به خودش جلب کرده و قیمتش هر چی که باشه من میخرمش.
نداشتن گلس منو توی خریدنش به شک انداخته ولی من حتما میخرم و تا موقع موجود شدنش منتظر میمونم چون واقعا زیباس",5,2,3,5,4,5,5,4
"[""اندرويد6\nدوربين باکيفيت\nپردازنده نسبتا\""قوي""]","[""نداشتن گلس""]","قابل توجه کسایی که میگن دوربین سلفیش 2
این گوشی رو تو هر سایتی میبینی زده دوربین سلفیش8
من نمیدونم چرا بعضیا از خودشون درمیارن",2,1,4,4,4,4,4,4
"[""شاهد هستيم که بعضي از دوستان ميگن که اين گوشي کپي هست شايد کپي باشه اما اين گوشي از آيفون 6 هم بيشتر ارزش داره شما با اين گوشي عکس بگيرين با با آيفون هم عکس بگيرين و بعد مقايسه کنين دوربي هاي 8 پيکسلي سامسنگ با دوربين آيفون 6 هم رقابت ميکنه الان آيفون خيلي کلاسش اومده پايين و دست هر نوع آدمي هست اما سامسونگ امکانات بالا و قيمت مناسب داره . فقط ديجيکالا قيمتاش بالا هست از بازار بيشتره ""]",,خواهش میکنم هر گوشی انتخاب میکنین یا سامسونگ باشه یا سری x&z سونی و یا سری gال جی . گوشی های سامسونگ کامل هستن .اصلا آیفون یا اچ تی سی نگیرین مخصوصا اچ تی سی چون که بد خرابیه . هوآوی هم که درسته نسبت به قیمت امکانات خوبه اما بدرد نمیخوره,7,8,4,4,4,5,5,4
"[""همه چيش""]","[""عدم محافظ گوريلا گلس ""]",چون نازوکه احتمال ضعیف بودن ال سیدیش کمه کاش گوریلا گلس بود,2,0,3,3,3,3,3,3
,,الان شما میگین کپیه مثلا htc 10 که دکمه هوم گذاشته نمیشه گفت کپی یا جای سنسور و فلش دوربین و مدل قرار گیریش در پشت یا خط های بالا و پایین مثل آیفون یا همین هواوی اگه این گوشی کپیه دیگه اینایی که گفتم چین,2,1,5,5,5,5,3,5
,,طراحی این گوشی تقلیدی از آیفون و اچ تئ سی هستش. امکانت دیگه اش هم میتونه جالب باشه,8,10,5,5,5,5,5,5
[],[],"کامل مشخص که از اپل تقلید کرده
اونوقت همه میگن اپل کپی میکنه واقع بین باشید",12,16,3,3,3,3,3,3
[],[],خود آیفون 6s هست,16,12,5,5,5,5,5,5
[],[],یه کپی خالص از اچ تی سی و هوآوی ولی انصافا خوشکله,9,27,2,4,3,3,4,2
,,دیجی جان میشه بگید کی موجود میشه قصد خرید داریم و کمی هم فوری,16,2,3,4,5,4,4,4
[],[],واقعا شاهکاره تو زببایی بهترین سامسونگ,16,4,5,5,5,5,5,5
"[""عاليي اندويد 6""]","[""نداره""]",تو رو خدا موجودش کنید من گوشیم جی 5 بود شکست الان میخوام یه گوشیه دیگه بخرم جز این به هیچ گوشیه دیگه ای نمیتونم فک کنم روزی 3 بار سر میزنم ببینم موجود شده یا نههه زود موجودش کنید بگیرم از بی گوشییی مردم,15,2,3,3,3,3,3,3
,,"ادامه پست قبلی ،،،
گلکسی j1 به همین دلیل هنوز داره تولید میشه و نسخه 2016 رو هم تولید کردن چون فقط فروش داشته ولی فروش و تولید اس 6 رو متوقف کردن چون با وجود اج و اج پلاس دیگه کسی اس 6 معمولی رو نمیخره یعنی سیاست سامسونگ فقط روی پول و فروش تمرکز داره ممنون که خوندین",12,2,3,3,3,3,3,3
,,باید بگم که ایشان کاملا درست میگه سامسونگ اگر گوشی فروش نکنه یا یه مدل انقلابی بعدش بیاد دیگه اونو پشتیبانی نمیکنه مثل s6 که الان دیگه پشتیبانی نمیشه چون اج اومده و بازار رو گرفته همینطور ساعت هوشمند گیر فیت و نئو با وجود گیر اس دیگه پشتیبانی نمیشن این سری از گوشی های میان رده چون قابلیت خاصی (( مثل اج یا قلم s penیا سرعت و سخت افزار بالا یا حتی ضد آب بودن))رو ندارن خیلی زود کنار میرن و از رده خارج میشن و اینم بگم که سامسونگ سری A رو به خاطر ضرافت و سری اس رو به خاطر اج و ضد آب بودن دوربین و سری نوت رو به خاطر قلم فوق‌العاده s pen همیشه پشتیبانی میکنه و هر گوشی که خوب فروش کنه رو حتی میان رده رو تولید میکنه و اگه فروش نکنه مثل اس 6 معمولی کنار میزاره دقیقا فقط به خاطر فروش نه صرفا به خاطر تقاضا یا نو آوری,7,1,3,3,3,3,3,3
[],[],گوشی خوبی باید باشه پس موجودش کن و قیمتشم مناسب باشه دیجی جان.,4,0,3,4,4,4,4,3
[],[],حکایت این دو گوشی عینه گوشیهای سریه E سامسونگه که یهو تولید شد در کنار سریه a ولی خیلی زود از دور خارج شدن الان هیچ اثری از E5 نیست چون دیگه تولید نمیشن دقیقا این دو گوشی همین حکایت رو دارن فقط گوشی جدید داره میده ولی پشتیبانی دیکه نمیشه فکر نمیکنم c8 یا c9 رو تولید کنه در کل از الان بگم از رده خارجه سامسونگ فقط سریه نوت بعد اس و بعد a بقیرو پشتیبانی نمیکنه,20,5,3,3,3,3,3,3
"[""زياد""]","[""کم""]",یکی از دوستان به اشتباه گفته بود دوربین سلفی این گوشی دو مگا پیکسله در صورتی که دوربین سلفیش هشت مگاپیکسل هست,11,2,5,5,5,5,5,5
"[""رم 4 گيگ _ دوربين سلفي 8 مگاپيکسلي _ تراشه ي قدرتمند""]","[""بيرون زدگي بيش از حد لنز دوربين از بدنه_ عدم پشتيباني از شارژ سريع""]",با توجه به قیمتش خیلی گوشی خوبیه اگه به بازار بیاد میخرمش,9,6,4,4,5,4,4,4
,"[""شبيه اپلs6""]",گوشی خوبی هست امکاناتش هم بالا هست ولی طراحیش خلیلی شبیه اپل s6 هست,11,2,3,3,3,3,3,3
,,تورو خدا بگین کی موجود میشه قصد خرید دارم,8,0,3,4,4,4,5,5
,,قشنگه.امکاناتش هم خوبه.تیپش هم مثل ایفون 6اس رزگلد اپله,10,2,3,3,3,3,3,3
,,طراحیش شبیه اپل s6,5,9,3,3,3,3,3,3
"[""4 گيگ رم فوق العاده / تراشه اسنپ دراگون 617 /حسگر اثر انگشت""]","[""دوربين سلفي 2مگاپيکسلي\n""]",این گوشی از همه نظر عالیه فقط یه مشکل داره اونم دوربین سلفیشه که دو مگاپیکسله ولی از بقیه نظرها عالیه,0,19,5,5,5,5,5,5
