positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"ظاهر و طراحي
خوش دستي
سرعت و رواني خارق العاده و غير قابل باور
دوربين عالي در روز
صداي بلند و واضح","دوربين معمولي در شب","دوستان مدتی پیش از دیجی کالا گرفتم
نمیشه باور کرد تجربه رو
خانمم اس 7 اج داره و دلسرد شده از وقتی این هیولا رو دیده
در یک کلام سرعت و روونی این گوشی باور نکردنیه
قبلا 6 اس آیفون و اس 7 اج داشتم اما مطمئنم دیگه فقط هواوی میگیرم
خیلی هیولاست این گوشی",17,2,5,5,5,5,5,5
"نوآوري ، دوربين خوب ، کيفيت بدنه ، ووو","زد آب نبودن","من خودم سونی بازم از سونی اریکسون تا زد پنج و ایکس ای اولترا رو تجربه کردم عالی و عمر زیاد و با کیفیت ، اولین بار وقتی ایکس ای اولترا رو دادم رفت دنبال یه گوشی بوودم که فبلت باشه بشه بازی کرد قیمت مناسب داشته باشهو دوربینش اینا خوب باشه، اولش میخواستم ال جی استایلوس بخرم و کی ده ، ولی توو هواوی هم یه دور چرخیدم مقایسه کردم تا تو اون رنج قیمتها رسیدم به هواوی y6ii ، دل به دریا زدم خریدم ولی الان میفهمم که هواویی خیلی پیشرفت کرده عالی شده نوآوری و رابط کاربریش عالیه وو وقتی بازی با حجم و دیتای زیاد تووش میریزید همه رو کپی میکنه تو رم اس دی ، راضی هستم ازت هواوی ، خرید بعدیم حتما یه پرچمدار هواوی هستش میدوونم و اطمینان پیدا کردم که خووبه. با تجربه به برندهای مختلف چون آیفون ، سونی ، ال جی و الان هم هواوی که راضیم کرده ، میگم اون برندهای نام برده شده هرکدووم عالی هستن هواوی هم عالی هست میخوام یه مدت توو مدلهای هواوی باشم ، از دیجیکالا هم تشکر میکنم به خاطره اطمینان از محصولاتش",13,0,2,5,5,5,5,5
"باتري.دوربين.پردازنده.سرعته اثر انگشت.رابطه کاربري جديد وکاربرديتر هواوي.وقابليتهايه ديگه",نداره,"گوشی عالی هست هواوی واقعا این گوشی رو نسبت به نسل قبلیش میت هشت تغییراته زیادی داده این گوشی از نظره سرعت حرف نداره حتی از اسنپدراگون 821هم سرتره .این گوشی از معدود گوشیهایه بازار هست که سخت میشه ازش ایراد گرفت تقریبا طراحیش طوری بوده نقصی توش نباشه شاید از نظره بعضی ها ایرادهایی داشته باشه ولی انصافا گوشی بی نقصی نباشه خیلی کم نقص هست امکانات جالبی هم هواوی بهش اضافه کرده که تو نقدوبررسیهاش تو جی اس ام یا سایتهایه دیگه دربارش توضیح دادن. به نظره من اونایی که قصده خریدشو دارن صبر کنن یه مدت چون نسله جدیده گوشی هایه 2017 داره وارده بازار میشه این گوشی هم قیمتش پایین میاد الان قیمتش یه کم بالاست درسته گوشی فوقالعاده ای هست ولی این قیمت زیاده واسش هنوز قیمتش کاذبه تا به قیمته واقعیش برسه باید صبر کرد.با تشکر از دی جی کالا",7,4,4,4,5,4,4,5
,"بدون نو آوري","گوشی خوبیه ولی نو آوری نداره",8,22,0,5,4,4,2,2
"نگهداري شارژ طولاني_رابط کاربري جديد و بروز_سرعت بالا بدون باگ_دوربين خوب و قابل قبول_طراحي بسيار زيباي فلزي و باکيفيت ساخت بالا","زد آب نبودن_عدم فلاش سلفي","سلام. خدمت اون دسته کاربرانی که گوشی جدید دوست دارن و یه تجربه جدید.
من این گوشی رو دو هفته دارم. 64 گیگ حافظه دستگاه. دوربین سلفی عالی ولی دوربین پشت به سامسونگ نمیرسه. باطری و سرعت دستگاه بی نظیر در گوشی ها تا به حال. بلندگو های دستگاه مانند آیفون با کیفیت هستند و وقتی گوشیرو افقی کنی خودش استریو میشه. هندسفری خود گوشی قابل قبول نیست ولی با هدفون صدایی فرا تر از های رز تحویلتون میده. از نظر نرم افزاری خیلی کپی از اپل شده مثل نرم افزار های سیری و موزیک و آی کلود.
اثر انگشت گوشی خیلی سریعه حتی از آیفون 7 هم سریع تره
جمع بندی=هوآوی هرچی داشته تو میت 9 رو کرده اگر با قیمت نزدیک دو تومان مشکلی ندارید حتما انتخواب عالی براتون محسوب می شود.",5,16,5,5,5,5,5,5
"بدون هنگ",ندارد,"واقعا عالیه",16,22,3,5,0,5,2,5
"همه چي",برندش,"واقعیتش همه چیش خوبه اما فقط برندش تو ذوق میزنه بدجور.",14,48,2,4,5,5,2,4
"همه چي
باطري
توي صفحه نمايش فول اچ دي واقعا سنگ تموم گذاشته
خيلي مقاومه
مطمئن باشيد که راضيتون ميکنه خيلي راضي ودرضمن امکان شخصي سازي خيلي خيلي زيادي داره وغيره...","به دردبچه هانميخوره
اسپيکراش کمي ضعيفه ولي واقعا راضي ميشيدکمي سنگينه ولي سنگينيش براي باتري غولشه
رابطه کاربريش کمي سخته ولي عادت ميکنيدظرف يه هفته","سلام من تقریبا 5ماهی هست که مداوم دارم این گوشیرو برسی وتقریبا باتمام گوشی ها مقایسه میکنم مخصوصابااس7 ونوت5 و....حتی ایفون .واقعاازشون یه سروگردن بالاتره.هرچی هم بع1ی هامیگن که این گوشی کم داره وچینیه سخت دراشتباهن.مطمئنم کسی که هرگوشی داشته باشه باحتی یک بارکارکردن با میت9مجذوبش میشه.به عزیزانی که نظرمنفی میزارن پیشنهادمیکنم که اگه گوشی خودتون رو دوست دارید حتی یک بارهم بامیت9کارنکنیدچون مجبورمیشیدکه گوشی خودتون رو بندازین بیرون.وبهتون پیشنهادمیکنم که بهترین نظراتتون روبدین حتما قبل ازنظردادن برسی های لازم روانجام بدید.راستی اس7 سامسونگ جلوی میت8 کم اورده چه برسه به میت9 باچیپست قویترش.باورنمیکنید برسی کنید.روی برندخاصی هم تعصب نداشته باشید.واقعاعاشقش میشید.",20,6,5,5,5,5,5,5
,,"سلام دوستان من به اون کسایی ک می خوان این گوشی رو بخرن میگم ک تو خریدنش شک نکنید این پرچم دار رقیبی برای خودش نداره....


حتما بخرید...",17,1,5,5,5,5,5,5
"صفحه نمايش بزرگ .. باطري ...کلا همه چي","کاش رزوليشين qhd داشت","گوشی خوبیه اما به نظرم v9 هوآوی از این بهتر باشه",4,11,3,5,5,3,5,3
"سي پي يو بسيار قدرت مند
دوربين عالي
باطري قدرت مند
جنس بده کيفت بالا","رنگ بندي نه چندان جذاب ...","این گوشی یه هیولا به تمام معناست مخصوصا در قیمت دوربین که همه رو‌کنار میزنه حتی همون S7 یا sony XZ .. محشره این گوشی تنها مشکل یه خورده بزرگه ...",10,5,3,5,5,5,5,5
"همه چي","force stop کردن برنامه ها","من این گوشی را حدود‌دو ماه دارم و ازش راضی ام تنها مشکلش اینه که تو منو مولتی تسکین اگر برنامه ای را ببندید برنامه به طور کامل force stopمی شه شما دیگر نمی توانید اعلان هایی که از طرف اون برنامه ارسال می شود را ببینید .
ضمنا گوشی من نسخه چین است و شاید برای نسخه های ایران همچین مشکلی را نداشته باشد.",7,7,4,5,5,3,5,3
,,"بعد از یک هفته خرید و استفاده این گوشی نظرم رو می گم. کیفیت ساخت عالی تمام فلز.صفحه نمایش روشنایی و کنتراست فوق العاده ای داره ولی صفحه ال سی دی این گوشی هیچ وقت نمی تونه جای صفحات super amoled سامسونگ رو بگیره.کیفیت دوربین توی روز و نور کافی خیره کننده ست ولی توی نور کم و شب افت می کنه.پردازنده ش حرف نداره واقعا سریع هست.و در اخر عمر باطیش با حدود 7 الی 8 ساعت وب گردی یک روز کاملا جواب می ده ولی این که می گن باطریش تا دو روز کامل شارژ نگه می داره درست نیست وبیشتر تبلیغاته.در کل من راضی ام از خریدم.",6,1,5,5,4,3,5,3
"کيفيت ساخت بالا
دوربين
امکانات
قدرت
باتري",قيمت,"5 روزه دارمش
کاملا قدرتش در اجرای برنامه ها مشهوده
با توجه به تعطیلات عید مدت زمان استفاده از گوشی بشتر از حد نرماله با این حال حدودا 1.5 روز شارژش جواب میده.
مشکلی تو این مدت مشاهده نکردم.
توی تاریکی اتاق بدون فلش عکس گرفتم و انتظار نداشتم چیزی ثبت شه ولی هرچند نویز داشت ولی تونست تصویر روشن قابل فهم بگیره.
کلا عکساش خوبه

در مجموع به نسبت آیفون 7 پلاس و پیکسل بصرفه تره و چیزی کم نداره.
البته onePlus 3T هم رقیب سر سختیه براش ولی برتری این گوشی تو دوربینش هست.",14,1,3,5,5,4,5,5
"همه چيز","هيچ چيز","یک هفته هست که خریدم واقعا بی نقصه به نظرم هرکی پول پای گوشی دیگه غیر از این بده ضرر کرده من خودم قبلا سامسونگ داشتم A5 2016 با s7 هم کار کردم خدایی این یه چیز دیگست هیچ نقطه ضعفی درش وجود نداره حتی یه دونه در ضمن من خیلی هم سخت گیرم ولی این گوشی واقعا بی نقص",4,1,5,5,5,5,5,5
"همش قوته",هيچي,"من یک هفته است خریدمش،فوق العادست ازهمه لحاظ
کسانیکه بین سامسونگ و هواوی دو دل هستند نصیحت میکنم که فقط هواوی بخرند،،
سامهنگ فقط پول مارک میگیره",8,1,5,5,5,5,5,5
"همه چيش","ضد آب نيست","سلام کسایی که بین اس سون اج و این گوشی موندن بگم من هم بین این دوتا مونده بودم ولی برید ویدیو تست سرعتشونو نگاه کنید این گوشی توباز کردن ا‌پ ها و مولتی تسکینگ حدود یک دقیقه از اس سون اج سریع تر بود درکل این گوشی رو دو سه هفتس حریدم هیچ مشکلی ندیدم من از صبح تا شب بازی میکنم اونم بازی اچ دی تو اینتر نتم میرم یه روز کامل نگه میداره در ضمن میتونید مقایسه اثر انگشنت آیفون سون پلاس با این گوشی رو ببینید این گوشی آیفونم خورد",7,1,5,5,5,4,5,4
"باطري خوب و سخت افزار قوي ، طراحي مهندسي شده و سنسور اثر انگشت دقيق","ضد آب نيست","گوشی خوش دست و زیباییه در یک کلام از اپل خیلی سرتره",8,2,4,5,4,4,5,4
"باور کنيد همه چيش اصلا پشيمون نميشيد باطري هم فوق العادست صفحه عالي دوربين هم عالي","شايد يه کم وزنش که اونم خوبه و من گوشي بزرگ و شيک را دوست دارم","من الان گوشیو دارم چند روزیه
4 سالی میشد یه گوشی دیگه از یه برند دیگه داشتم تا اینکه اقدر فلش و روت و رام های مختلف روش زدم و استفاده کردم که دفعه آخر به ملکوت اعلا پیوست متاسفانه
اینارو گفتم که بگم با گوشی آشناییت دارم
من خودم بین s7 edge با این گوشی گیر بودم
راستش اس سون ها هم گوشی های خوبیه
اول یه سری مقایسه دیدم از سرعتشون و... دیدم این یا بهتره یا هم ترازن
دوم اینکه من طراحی سامسونگ را دوست ندارم به چند دلیل یکی اینکه لبه های خمیده خوب هستا ولی خدا نکنه زمین بخوره گوشیه
دوم اینکه برید نظراتو بخونید میبینید یه محافظ صفحه یا بدنه درست براشون نیست و همشون شاکی هستن
پورت C نداره مادون قرمز هم نداره و اینکه جنس بدنش شیشه هم هست و خدانکنه زمین بخوره
این گوشی جدید تر هست
رابط کاربریش از لحاظ طراحی مثل آیفونه
خلاصه من توی همه چیز هواوی را بهتر دیدم
توی نقد و بررسی ها دیدم گفتن کیفیت صفحه فلان
باید بگم مبهوتش میشید و کار ندارم از چه نوعی هست ولی عالیه
و اینکه دوربینش گفتن خیلی راضی کننده نیست
راستش منم چند روز دستم بود ولی اون توقعی که از دوربینش داشتم نبود. عکس میگرفتی خوب بودا ولی وقتی تو عکسی که گرفتی زوم میکردی بدجور میشد تا اینکه دیدم یه آپدیت تقریبا 500 مگی براش اومده که برا دوربینه بیشتر
الان خیلی خیلی راضی هستم از کیفیت دوربین
خلاصه اصلا پشیمون نیستم
شک نکنید و بخرید رنگ مشکی گرفتم من خیلی شیکه وقتی صفحه خاموشه کل صفحه مشکی",8,1,4,5,4,4,5,3
,,"معمولا کسایی که این گوشی رو خریداری کردن وقتی با یه نقد مواجه میشن سریع رای منفی میدن. بالاخره نمیتونن بگن که هیچ عیب و ایرادی نداره. باید دید تو این رنج قیمت می ارزه یا نه. اینکه غصه خوردن نداره",2,5,0,0,0,0,0,0
"بجز نکات منفي","سنگيني ضخامت و تراکم پيکسل کم","عالی از نظر قدرت و باطری و زیبا هست اما سنگین و با یک دست بعد یه مدت خسته کننده میشه بهترین تراشه رو داره اما بهترین د.ربین نیست",0,0,3,5,4,5,3,3
"گوشيه خوبيه","موقع فروختن ميفهمي اشتباه کردي","سلام دوستان فقط میخوام بگم این گوشیه بسیار گوشیه خوبیه ولی اگر قصد فروشش را تا مدت زیادی ندارید این برند رو بخرین وگرنه من خودم موقع فروشش تعجب کردم با کلی ناز کردن خریداران تازه بعد دوهفته به نصف قیمت فروختم البته من 9 دارم سال خوبی داشته باشد",1,1,3,3,3,3,3,3
,,"در سه کلمه
عالی، درجه یک، بی نظیر",3,0,5,5,5,5,5,5
,,"گوشی خیلی خوبیه از سونی ایکس زد بهتره و از بقیه هواوی ها دوربینش بهتر هست اندرویدش مثل گوشی گوگل هست و از بقیه گوشی بالاتره گوشیه غولیه",38,27,5,5,5,5,5,5
,,"این دیگه چه غولیه حتما بخرین از v20 هم بهتره",50,38,3,3,3,3,3,3
"دوربين خوب
صفحه نمايش عالي
کيفيت ساخت خوب
حسگر اثرانگشت فوق العاده
سخت افزار قدرتمند و باتري فوق العاده","ابعاد بزرگ براي کساني که دستاي کوچيک دارن","سلام خدمت همه دوستان
این رو برای کسانی مینویسم که اصلن برند براشون مهم نیست و فقط یه گوشی خوب میخوان .
من 2ماهی هست که این گوشی رو بررسی میکنم همه تمامه برای کسی که یه گوشی میخواد بخره عین چی ازش کار بکشه این گوشی همه نیازهارو برآورده میکنه باطری خوب صفحه نمایش خوب این یه هنره که از صفحه فول اچ دی یه صفحه مثل کوآد اچ دی درست کنه شما شکی در خریدش نکن خیلی محکمه بدنش دوربینش خوبه رابط کاربری سلیقه ای هست که یکی خوشش میاد یکی نه (به شخصه من خیلی حال میکنم با رابط کاربریش) یه حسگر اثرانگشت فوق العاده سریع خلاصه سرتون رو درد نیارم فقط کسانی که با ابعاد مشکل دارن بله گوشی یه ذره بزرگ هست که برای کسایی که متن زیاد میخونن عالی هست کسایی که همین امکانات رو روی گوشی کوچیکتر هوآوی پی10 رو بخرن
در خریدش شک نکنید اگه دنبال برند نیستین
یا حق",38,4,5,5,5,3,4,5
"پردازنده قدرتمند
دوربين دوتايي
زيبا و خوش ساخت
باتري با طرفيت عالي
و ....",ندارد.,"گوشی بسیار زیبا و خوش ساخت و قدرتمند با پردازنده kirin 960 که خیلی پرقدرته و بدنش تمامی فلزی و زیبا تراش خورده که دوربین دو تاییش هم که عالیه در کل عالیه فقط منتظرتم دیجی کالا رنگ طلاییشو موجود کنه بخرم",25,4,4,5,5,3,5,5
قدرت.طراحي.دوربين,نديدم,"من امروز رنگ مشکی رو امروز از دیجی گرفتم..فوق العاده س..گوشی های دیگه رو یکماه دارم بررسی میکنم...این بهترینه
اگه برند واستون مهم نیس..بهترین گزینه س",38,4,5,5,5,5,5,5
"همه چي","رابط کاربري ضعيف","برید تو geekbench ببینید ایفون قوی تره یا s7 یا این
توی چند هسته ای ایفون 7 plus قورت میده 1000 تا امتیاز این بیشتره",21,30,3,5,3,4,5,2
,,"دوستانی که میخوان این گوشی رو بخرن بدون شک بگم بخرین چون الان با قیمتی که دیجی کالا زده قیمت خیلی خوب و مناسبیه من شانسم بعداز اینکه خریدم بعد از دوساعت پیشنهاد شگفت انگیز شد...شانس ماست دیگه ولی ارزشش خیلی بالاست این گوشی فعلا درحال حاضر واسه خودش غولیه بخرین.
در مورد رنگ مشکی هم بگم توی سایت که زده مشکی با رنگ خاکستری تفاوت داره رنگ خاکستری جلوش مشکیه پشتش حالت نقره ای خاکستری داره اما این مشکی که دیجی زده تماما مشکی و خیلی شیک و خوشکله.
امیدوارم تونسته باشم کمکتون کرده باشم.",28,6,5,5,5,5,5,5
"سخت افزار بسيار قدرتمند
نرم افزار جديد و آپديت هاي مکرر","يکمي سنگين","گوشی همه کارست هیچ جا کم نمیاره دوربین خوبی هم داره ولی یکمی از s7 کمتر ولی در کل بسیارعالیه الان 1 ماهه دارم خیلی خوبه",32,2,3,5,4,4,5,4
,,"این گوشیو رو من دو ماه پیش گرفتم اصلا به خریدش نباید شک کرد اصلا هیچ مورد منفی نتونستم پیدا کنم واقعا کامله، اونایی که نظر میدن راجبه کیفیت سامسونگ و بهتر بودن اس 7 از این گوشی لطفا از میت 9 و اس 7 همزمان استفاده کنید من قبلا اس 7 داشتم ولی این یه چیزه دیگس محشره",14,11,5,5,5,5,5,5
"باتري 4000 پردازشگر kirin دوربين دو گانه شارژ سريع و...........","مجهز نبودن به شارژ بي سيم","سلام این گوشی واقعا عالیه.و ان هایی که میگن رابط کاربری تکراری داره با جدید اومدن اندروید 7 مشکلش بر طرف شده.",25,2,5,5,5,5,5,5
"پردازنده گرافيکي عالي... دوربين عالي... پردازنده مرکزي عالي...نسخه اندرويد به روز و اجراي روان","طراحي تکراري... بيرون زدگي لنز دوربين... برخلاف ادعاي دوستان نگهداري شارژ در حد عالي نيست","دوستان بعد از راه اندازی گوشی یک آپدیت برای گوشی از طرف سرور هوآوی فرستاده شد که شامل ارتقای زوم اپتیکال دوربین از 2xبه 10x شد همچنین باگ های گوشی رفع و سرعت گوشی بهتر شد بعضی از دوستان اعلام کردند نگهداری شارژ باتری در سطح عالی هست که با در نظر گرفتن تجربه خودم نگهداری شارژ خوب بود اما خیلی عالی هم نیست طراحی گوشی در مقایسه با گوشی Huawei p9 plus کمی ضعیفتر هست و البته مثل سری های قبل تکراری بیرون زدگی لنز دوربین کمی آزار دهنده هست اما پردازنده مرکزی و پردازنده گرافیکی عالی هستند اندروید 7در کنار رابط کاربری EMUI 5خیلی روان و بدون لگ اجرا میشه کیفیت عکاسی خوب و مطلوب هست و موقع زوم عکس ها کیفیت خوبی دارند... در مجموع میت9 قابلیت های زیادی داره در کنار کاستی های کمی هم در طراحی",11,3,3,4,4,5,4,4
,,"امروز رفتم یه کوچولو با اینترفیسش ور رفتم. از نظر من انیمیشن های اینترفیس اصلا زیبا نیست..مثلا همین پایین اوردن نوار اعلانش خیلی حال بهم زنه نسبت به سامسونگ یا آیفون. ولی سریع به نظر میرسید.. پوسته ای که خود هوآوی رو اندروید میگذاره به اتفاق ارای همه ی سایت های خارجی مزخرفه و از ارزش دستگاه کم میکنه.. بدنش هم انقدر ها که فکر میکردم تو دست بزرگ نبود و مناسبه.",8,26,0,0,0,0,0,0
باطري,"من نديدم","واقعا عالیه به شما پیشنهاد میکنم علاوه بر همه خوبی های این گوشی باطری عالییییه",18,3,3,3,3,3,3,3
,,"واقعا جالبه که درصد خیلی زیادی از کامنت ها بی اطلاعی کاربرا نسبت به این گوشی رو نشون میده!
بعضی ها تمام ملاک خرید و انتخاب گوشیشون توی بالا و پایین شدن امتیاز های بنچمارکه! فرض کنید گوشی اس 7 بنچمارک 140000 رو توی انتوتو کسب کرده و میت 9 امتیاز 141000 اونوقت با قاطعیت تمام و بدون درنظر گرفتن همه جوانب میت 9 رو گوشی برتر میدونن!
ضمنا توانایی این دوربین در عکاسی در محیط با نور کم بصورت محسوس ضعیف تر از اس 7 و آیفون 7 هست... بدلیل میزان گشودگی دریچه دیافراگمش که F2.2 هست.
زوم اپتیکال این گوشیم وجود نداره و از یکسری الگوریتم های نرم افزاری استفاده میشه که جزئیات هردو لنز باهم تلفیق میشه و سعی میشه کمترین افت کیفیت رو داشته باشه!
اما دوربین آیفون 7 پلاس تله فوتو هست و در حالت عادی زومه، اون زوم اپتیکال هست. ضمنا گوشی های دوال لنز که قابلیت زوم اپتیکال دارند، لنزشون متحرک نیست و مثل دوربین های اس ال ار یا کامپکت لنزشون عقب و جلو نمیشه! و همچنین لایکا هیچ دخالتی توی تولید لنز و سخت افزار این گوشی میت 9 و حتی پی9 نداشته و فقط زیر نظر کمپانی لایکا و استاندارد هاش این دوربینا تولید شدند... بنظر من این گوشی فوق العاده هست و به قیمتی که داره کاملا میارزه!",15,11,3,3,3,3,3,3
"galaxy s7","mate 9","تازگی ها توی بنچمارک اس 7 از میت 9 بالا تره حالا از pro هش هم بالا تره حالا برید هواویی بخرید سامسونگ که بهتره",18,84,0,0,1,0,3,1
