positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"قدرت پردازش
روان بودن
دوربين سلفي
کيفيت نمايش گر
داشت کمترين لگ وباگ در بازي","داشتن لگه در سيستم آمل که بسيار کم است واصلا به ديد نمي آيد","طراحی بینظیر گو شی و سیستم آمل همه وهمه شباهتی به گوشی های آیفون دارند واحساس خوبی در دست دارد جالب است بگویم که محا فظه صفحه وگارد در جعبه است",7,0,5,5,5,5,5,5
"نمايشگر بزرگ با کيفيت
4G
پردازنده کايرين620هشت هسته اي
باتري با ظرفيت بالا
دوربين فوق العاده","گشتم نبود نگرد که نيست","این گوشی چندروز خریدم بعد از 1ماه تحقیق و برسی فهمیدم این گوشی واقعا بالارده محسوب میشه نگاه به قیمتش نکنید از طراحی تا نمایشگر و دوربین و باتری همش در حد مطلوب و عالی که ارزش خریدش میبره بالا فقط باید باهاش کارکنید تا متوجه بشید بعضی ها فقط میخوان برند تخریب کنند ولی شما با هوش باشید و منطقی فکر کنید هواوی واقعا کم نظیر و عالی",6,1,5,5,4,4,4,4
"باطري رم دوربين باطري باطري باطي",قيمت,"من ده روز هستش ک این گوشیو خریدم واقعا عالیه باطریش 36ساعت واسم کار کرده خیلی گوشی خوبیه
جی تی ای ریختم روش همیشه بازی میکنم
همیشه نتم روشنه ولی باطریش اخ نمیگه
الان میخوام یکی دیگشو بخرم ولی موجود نیست
دی جی کالا لطفا موجودش کن",10,0,5,5,5,5,5,5
"باتري
اندرويد 6
روان بودن
سي پي يو و دوربين عالي","تقريبا هيچي","این گوشی عالیه من 1 هفته هست که گرفتم همه چیش خوبه حتما حتما بخرید .",8,1,5,4,4,3,4,5
"صفحه نمايش بزرگ
سخت افزار قوي
قيمت عالي
دوربين عالي در نور
رابط کاربري Emotion UI 4.1","هندزفري همراه گوشي
دوربين متوسط در جاي کم نور
محل بد بلندگو ها","به راحتی بازی ها را اجرا می کند.بخاطر قابلیت بهینه سازی گوشی برنامه ها را در پس زمینه می بندد که با اپ هایی مثل تلگرام مشکل دارد که با یک سری تغییرات این مشکل هم حل می شود. به محض وصل شدن به نت آپدیت چهارصد مگابایتی نمایش داده میشود. باطری در حالت عادی بدون هیچ مشکلی عالی است اما در بازی از چیزی که انتظار داشتم ضعیف تر عمل می کند. زمان شارژ شدنش هم نرمال است و چیزی حدود سه ساعت طول میکشد.
نکته ی مهمی که در رابطه با این گوشی گفته نشده است میزان SAR این گوشی است که در پایین تر از حالت استاندارد قرار دارد و این گوشی در اروپا و آمریکا هم عرضه میشود.
در کل این گوشی از چیزی که انتظار داشتم، با این قیمت فراتر هست و این گوشی را پیشنهاد میکنم.",8,0,5,5,5,5,5,5
"نسبت به امکاناتش قيمت خيلي مناسبي داره.دوربين سلفيش عاليه","دوربين عقب ضعيف","بهتون پیشنهاد میکنم حتما از دیجی خرید کنین من از مغازه موبایل فروشی خریدم هم گرون هم هندزفریش تعویض شده بود",3,3,5,3,4,5,3,4
"اندرويد 6
دوربين عالي
جدا بودن هر دو سيم کارت و حافظه خارجي
کيفيت صفحه نمايش عالي","فعلا هيچي","سلام بر دوستان من 2 هفته ای هست از دیجی رنگ طلایشو گرفتم که خلی این رنگش قشنگه البته به نظر خودم داخل جعبه گوشی هم یه قاب پلاستیکی و محافظ صفحه هم داره از نظر ظاهری هم به گوشی با قیمت بالاتر بیشتر شباهت داره بازی سنگینی هنوز روش نریختم ولی به نظر میرسه مشکلی نداشته باشه ولی نباید با این قیمت انتظار زیادی داشته باشین شارژ باتریش تقریبا خیلی زمان میبره شاید حدود 3 ساعت نمیدونم طبیعی هستش یا نه نکته جالبش که دیجی داخل مشخصات ننوشته اینه که مثل Y6 PRO شیار سیم کارت و حافظه جدا از هم هست که این عالیه و میشه حافظه رو ارتقا دادبدون اینکه سیم دوم رو بیرون بیارین در کل من فعلا ازش راضی هستم عکس دوربین هاشم که به نظر خوب میرسه سلفیش 8 هستش که تو این قیمت واقعا خوبه ماندگاری باتریش هم بدک نیست حدود دو روز رو شارژ نگه میداره البته بستگی به طرز استفاده داره ...امیدوارم نظرم برا دوستان مفید باشه",8,1,4,4,4,3,5,4
"اندرويد 6
دوربين هاي بسيار فوق‌العاده
پردازنده هشت هسته اي
حافظه داخلي 16 گيگابايتي
2گيگابايت رم","دير شارژ شدن در برخي مواقع","موبایلش واقعا عالیه......و اگر که اینقدر پول دارین حتما برید و اینو سفارش بدبد",7,2,5,5,5,5,5,5
"دوربين فوق‌العاده پشت و سلفي..........سي پي يو فوق‌العاده سريع و قوي.........2گيگابايت حافظه رم عملکرد.....عملکرد عالي سنسور ها.......اندرويد 6.......باطري عالي......4g","زود پر شدن باتري","بهترین گوشیه به نظر من....من سه هفته است خریدمش واقعا که شاهکارهتمامی بازی و برنامه ها روش نصب میشه و اجرا میشهمن یه بازی با حجم300مگابایت روش نصب کردم و بدون یه ذره لگ خوندش.....اگه می خواستم یه سامسونگ با این مشخصات بخرم باید بالای یه تومن پول میدادم",7,1,5,5,5,5,5,5
"صفحه 5.5 اينچي اندرويد 6 دوربين بالا و باتري بي نظير","هندزفري همراه گوشي","دوست عزیزی که گفتن این گوشی دوربین سلفی خوبی نداره و 8 نیست و بین کارکردن با منوها گیر میکنه و به کارت حافظه ایراد میگیره باید عرض کنم من خودم سه ماهه این گوشی رو دارم و حتی برای چند تا از بستگان هم خریداری کردم تا حالا هیچ یک ازین مشکلات رو نداشته باتری با شبکه اینترنت 4G تا چهارساعت دوام داره که واقعا فوق العادس برای کارت حافظه هم باید کارت حافظه رو فرمت کنید و یک بار گوشی ریستارت بشه تا پوشه های سیستمی در کارت حافظه ایجاد بشن دوربین سلفی هم خیلی خوبه شما سلفی تمام گوشی های سامسونگ دراین رنج قیمت رو با این گوشی مقایسه کنید بعدا نظر بدید.",19,1,5,5,5,5,5,5
"خوش دست
دوربين پشت خوبه","خيلي زياد","امروز خریدم اینو فقط به خاطر اینکه دوسیم جدا از جای رم هست ولی چه اشتباهی وضوح صفحه اصلا خوب نیست .دوربین سلفی خیلی باشه 2 مگ نه 8 دوربین پشت هم میخوره 8 باشه نه سیزده اگه یه کم سریع با گوشی تو منوها بچرخید حتما گیر میکنه .بزرگترین مشکلش هم اینه هر sd کارتی میندازم توش یه ایرادی میگیره اونوقت برنامه فیلمبرداری دوربین متوقف میشه تا حافظه پیش فرز بره رو داخلی تا فیلمبرداری انجام بشه باطری هم 3100نیست خیلی باشه 2500 مفید الان یه پی 9 لایت دستمه باطری 3000داره تازه فول اچ دی هم هست ولی عالیه تو مصرف بهینه .درکل مشکل خوندن رم داره دوربین سلفیشم خیلی خیلی پایینه",2,20,3,3,5,4,4,4
"سلفي خيلي خوب ميگيره حتي بهتر از اپل اندرويدشو عشقه","به نظر من که هيچ نقاط ضعفي نداره ولي اگه کابل otg روش سازگار بود عالي ميشد","عالیه پیشنهاد میکنم بگیرین خیلی عالیه",16,1,3,3,3,3,3,3
"باتري.. فورجي...دوربين...و.....","باند گوشي نسبت به بقيه امکاناتش يه خورده ضعيفه","سلام دوستان
واقعااااا واقعاااا. گوشی معرکه ای هستش از همه لحاظ عالیه
قیمت
دوربین
بروز رسانی مداوم اندروید
باتری
اینترنت
ظاهر گوشی
و......
تنها تنهااا و تنها مشکلش ضعیف بودن باند گوشیه ک با مقایسه با بقیه نقاط قوت گوشی زیاد ب چشم نمیاد.
حتماااا بخرید شک نکنید پشیمون نمیشین!!!!",12,1,3,5,5,5,5,5
,,"از همه نظر گوشی خوبی هستش و من راضی ام.",6,1,5,5,5,5,5,5
"امکانات و بروز بودن","خيلي حساس و ظريف","گوشی تو رنج خودش حرف اول رو میزند دوربین خوب حتی بهتر از دوربین جی5 سامسونگ اما بدنه ضعیفتر از جی5 سامسونگ در کل خوبه واسه کسایی که با کمترین بودجه میخوان یه گوشی بروز و خوب داشته باشن اگه اینو نخواستین بگیرین اگه از لحاظ استحکام بدنه این مورد قبول شما نبود حتمان با بودجه کم میتونین هانر 4سی بگیرین",10,6,5,4,4,4,4,4
,,"تو رنج قیمتیه خودش قابل قبول و جزو بهترین گزینه هاست",9,1,3,3,3,3,3,3
"سخت افزار عالي به خصوص cpu هشت هسته اي
فول امکانات","نداشتن شبکه 3G","برای خرید در این رنج قیمت، گوشی با این سخت افزار و اندازه صفحه نمایش بهترین انتخاب میباشد.",14,1,4,4,5,4,4,4
"قيمت مناسب
قدرتمند تر بودن نسبت به هم رده هاي خود","نداشتن OTG","من واقعا از این گوشی راضی ام",11,1,5,5,4,4,4,3
"هشت هسته دوربين 13 مگاپيکسلي سلفي 8 مگاپيکسلي اندرويد 6 عدم مشکل با کدهاي دستوري باتري بي نظير","کيفيت ضعيف هندزفري همراه گوشي","دوستان توجه کنند در جعبه گوشی محافظ صفحه و قاب همراه خود گوشی موجود هست باتری گوشی سرخود هست یعنی قابل تعویض و بیرون آوردن نیست دو شاخه شارژر هم نداره که باید جداگانه خریداری بشه در کل گوشی بسیار خوبیه در مقایسه با j5 سامسونگ از نظر دوربین و قدرت سیستم یه سر و گردن بالاتر هستش.",11,2,5,5,5,5,5,5
"باتري ، کيفيت پخش خوب ،","نداشتن محافظت صفحه و otg","در کل گوشی خوبیه ، کیفیتش از متوسط به بالا هستش
به نسبت قیمت خوبه
عملکردشم خوبه
باتریشم خوبه",8,1,3,4,4,5,4,4
,,"از همه لحاظ گوشی خوبیه واقعا راضیم ازش عالیه...",10,3,5,4,5,5,5,5
"دوربين،حسگرش،نور صفحش،حافظه 16گيرش عاليه و همين جور صداش و cpu 8هسته ايش",نداره,"عالیه این گوشی. پیشنهاد میکنم",6,3,3,3,3,3,3,3
,,"با سلام خدمت دوستان عزیز ، گوشی بسیار خوبی هستش چند روزی هست که این گوشی رو خریداری کردم کار کردن با این گوشی حس خوبی به آدم میده بسیار روان و تیز هست و باطری خیلی خوبی هم داره",8,2,3,5,4,5,5,5
"لمس .باتري.رم 2.حافظه16 نسبت به قيمت خوبه.......",ندارد,"گوشی بسیارخوبه کیفیت عالی رم2حافطه16عالیه توخریدش شک نکنید ازسامسونگj5خیلی بهتره",10,4,3,3,3,3,1,3
"تاچ قوي","پرش صفحه باند ضعيف","سلام من این گپشیو4ماهه دارم واقعا گوشی بدبه هنگ میکنه داغ میکنه کیفیت صفحش پاینه دورببنش خوبه .",3,16,3,3,3,3,3,3
"دوربين سلفي عالي سخت آفزار قوي","خوب نبودن جاي بلندگو ها","من این گوشی رو 3 هفته میشه که دارم واقعا گوشی خیلی عالی و با کیفت هست به راحتی بازی آسفالت 8 رو اجرا کرد بدون لک فقط یه مشکلی داره این که بلندگو ها تو جای خوبی قرار نگرفته خلاصه این گوشی محشره",7,6,5,5,5,5,4,4
,,"من گوشی رو چند روزه خریدم وبا جی7 مقایسه میکنم سی پی یو ش بالاتره دوربین سلفیش هم بهتره
فکر میکنم گوشی خوبی از آب در بیاد",11,1,5,4,4,4,3,4
"صفحه نمايش دوربينها سرعت شخصي سازي باطري قدرتمند داغ نکردن",وزن,"هواوی یه برند قدرتمند با کیفیت بالا و مهمتر از همه قیمت پایین تر یه سامسونگ با این کارایی بالای هفتصد هزار تومن قیمت داره من این گوشیو دارم و سامسونگj5 هم دارم واقعا این یه گوشی مدرنتر وبا کیفیت تره وحس خوبی داری وقتی با قیمت پایین یه گوشی با کیفیت داری",12,2,3,5,5,4,4,5
"پيشنهاد ميکنم",,"واقعا گوشی از همه لحاظ عاللللللی",10,0,5,5,5,5,5,5
"اندرويد 6 ( با قابليت شناخت حافظه sd به عنوان پيش فرض گوشي)
بازدهي باتري خوب ( يک روز، تمام وقت استفاده کردم جواب داده)
کيفيت و نوردهي صفحه نمايش فوق العاده
4g بودن
دوربين سلفي عالي","بلندگو در جاي نامناسب تعبيه شده
ميتونست سي پي يو بهتري داشته باشه
زمان شارژ شدن باتري نسبتا بالا
فعال نبودن بودن تاچ گوشي در زمان قفل
غير فعال کردن برنامه هاي پس زمينه پس از قفل گوشي","سلام
گوشی رو دو هفته ای هست از بازار تهیه کردم نسبت به قیمتش امکانات خوبی داره و برخلاف اظهار نظر دیجی کالا که آورده باتر ی ضعف داره ، باتریش بازدهی خوبی داره
صفحه نمایشش hd ولی واقعا کیفیت و نوردهیش خیلی عالی و رنگ ها جذابیت خوبی دارن و علاوه بر این hd بودن صفحه باعث شده که باتری کمتری استفاده بشه و این مزیت برای باتری
یکی از نقص های این گوشی سی پی یو گوشیه البته از نظر من چون فکر میکنم نسخه ای قدیمی هوآویی و میتونست به روز تر باشه
استفاده از صفحه 5.5 اینچی این گوشی واقعا لذت بخشه
فقط کاشکی هوآوی برای این گوشی جدیدش حس گر اثر انگشتی که برای 5x گذاشته بود هم تعبیه میکرد تا معرکه بشه",8,1,5,4,4,5,5,4
,,"واقعا این گوشی رو ازهر نظر نگاه کنی عالیه سخت افزاری نرم افزاری شکیل بودن همه چیزش بیسته",10,1,3,3,3,3,3,3
"قيمت مناسب
سي پي يو هشت هسته اي
دوربين سلفي عالي","هندزفري ضعيف و قديمي","من این گوشی رو مدتیه واسه خواهرم خریدم. تو نظر اول واقعا شگفت زده میشید از کیفیت تصویر و روونیش. به نظرم نسبت به قیمتش و حتی تا 700 تومن واقعا از همه سر تره.",13,2,5,4,4,5,4,4
,"OTG عدم پشتيباني","چرا گوشی های زیر هشتصدهزار تومان این برند، OTG را پشتیبانی نمی کند.",9,8,3,3,3,3,3,3
,,"چرا این گوشی با honor 4A وhonor 5A یه شکلیه
بعدشم همه ی اینها در اصل شبیه huawei y6 هستن اگر دقت کنین،
هواوی هم زده تو کار سامسونگ
بعضی گوشیاش کپی همدیگس",15,6,3,3,3,3,3,3
,,"از همه لحاظ گوشی خوبیه واقعا راضیم ازش عالیه...",10,3,5,4,5,5,5,5
