positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"من این گوشی 4 ماه پیش خریدم درب گوشی کیفیت پاینی داره و درست چفت نمیشه باتری کیفت اول نداره
ظرفیت تعداد مخاطبین کمه و نمیشه نام و مشخصات کامل درج کرد
بیش از 100 اهنگ بیشتر پشتیبانی نمیکنه
نور فلاش و دوربین ضعیفه
رادیو کیفیت قابل قبولی داره
میزان شارژ باتری به سختی قابل مشاهده",2,1,3,3,3,3,3,3
"باتري با ظرفيت بسيار بالا
قابليت استفاده به عنوان پاور بانک
قيمت مناسب
ظاهر زيبا","کيفيت ساخت پايين
اسپيکر و دوربين بي کيفيت
مستعد جذب اثر انگشت، (کلا قاب پشتش فورا لک ميشه
عدم وجود کليد براي دوربين
عدم وجود کليد ولوم","من دیروز صبح این گوشی رو سفارش دادم امروز ظهر رسید دستم، لازم به ذکر که بنده اهواز زندگی میکنم(ممنون از دیجی کالا)
منم مثل اکثر دوستان فقط به خاطر ظرفیت باتری فوق العاده ی این گوشی اقدام به سفارشش کردم
حقیقت انتظار کیفیت نوکیا رو نداشته باشید از این گوشی،یمقدار آسیب پذیره، یکم زیادی بزرگه ولی خوش دسته، نور فلشش ضعیفه اما همونم خوبه، رادیوی خوبی داره
کیفیت اسپیکرش خیلی پایینه و همینطور کیفیت صفحه نمایش
در کل یه گوشیه با کیفیت پایینه که فقط به خاطر باتری خوبش ارزش خرید رو داره.",0,2,5,2,2,4,3,4
"باطري ، راديو ، دوسيم بودن آنتن دهي خوب","نبود لوازم جانبي مانند کاور و باطري که اگه خراب شد بشه جايگزين نمود.","از آنجاکه این گوشی بیشتر برای مکالمه تولید شده و برای دیدن فیلم یاتصاویر باکیفیت امروزی کاربردی آنچنانی نمی تواند داشته باشد بهتر بود برای صرفه جویی در مصرف باطری صفحه نمایش کوچکتر انتخاب میشد ودر عوض از LED قویتری برای چراع قوه استفاده میشد در تولید یک محصول مصرف کننده عام باید در مرکز توجه تولید کننده باشد .",3,0,4,3,4,3,3,3
[],[],"این گوشی رو دیشب سفارش دادم فکر کنم فردا ب دستم میرسه
بنظر خودم خرید خوبی کردم
کل گوشی معمولیه جز باتریش
بنظر من کاش بجای پنل tn از tft استفاده میکرد
امید وارم گوشی لگ نداشته باشه و خرید خوبی کرده باشم
با تشکر از دیجی",1,2,5,4,5,5,3,5
"طراحي و قيمت مناسب - شارژ واقعا عاليه- پاور بانکش عالي کار ميکنه","نداشتن ولوم افزايش و کاهش صدا در هنگام گوش دادن يه راديو-","در صندوق ورودی زمانیکه بین اس ام اسها بالا و پایین میخواد حرکت کنه خیلی کند عمل میکنه-تعیین تماس ، اینکه مثلا همیشه از سیم 1 بگیر نداره و همیشه پس از انتخاب نام و یا وارد کردن شماره باید سیم 1 یا دو رو انتخاب کنی تا تماس برقرار بشه",2,1,4,3,4,4,4,3
"همشو بدون طرفداري گفتم","همشو بدون انکار يا توجه به ديگران گفتم","دوستان عزیز یک نگاه به ظرفیت باتری کنید ...
2800 میلی آمپر
و این قدرت باتری رو با گوشی‌های هم‌رده خودش که ظرفیت نهایتا 1000 یا پایین‌تر دارند مقایسه کنید بعدش متکجه عمر باتریراین محصول میشید !
من از 27 که محصول دستم رسید و شارژ اولیه زدم تا 9 شهریور از 3خط باتری دوتاش مونده !!!
یعنی عمر باتریش برای 30 روز مسافرت کافیه !!!!!!!!!!!
برای اینکه بهتر متوجه بشید بهترین موبایل الجی که LG G5 هست با این موبایل ساده مقایسه از لحاظ باتری کنم !
باتری جی5 = 2800
باتری گوشی‌ساده‌ فلای = 2800 (روی خود باتری و جعبه نوشته و واقعا بزرگه)
بریم سراغ بقیه امکانات که کاملا معمولیه (سوپرایز فقط باتری بود)
صداش یکم خش داره ---رادیوش یکم نویز داره---به عنوان گوشی ساده یکم بزرگه---چراغ قوه داره که خوبه اما نورش کمه---جا سیمکارتش سکم اذیت میکنه خیلی فشردس---دوربینش‌ کار راه بندازه---آنتن‌دهیش رو تست نکردم اما دوستان میگن خوبه---رم تا 32گیگ راحت میخونه---بلوتوثش خیلی سریعه(نسبت به glx)---سرعتش بالاس---خیلی پیکسل‌های صفحه‌اش معلومه و طبیعتا قونتش و چیزای ریز مثل خط آنتن بالای گوشی راحت دیده نمیشه---با خاموش رو روشن کردن ساعتش و تاریخش جابه‌جا میشه---بلندی صداش متوسطه---کیفیت صداش انصافا پایینه---صفحه نمایش درخشانی داره بخصوص زیر نور خورشید به کار میاد و...
امیدوارم این تجربیات که طی 12 روز بدست آوردم بدردتون خورده باشه
با تشکر از دیجیکالا بهترین امن‌ترین و متفاوت‌ترین فروشگاه اینترنتی در ایران",7,0,5,5,5,5,5,5
باطري,"صداي زنگ بسيار پايين","من این محصول را یک بار در پیشنهاد شگفت انگیز که قیمتش مناسب بود خریدم
اگه شگفت انگیز بشه خریدارم",5,0,2,3,2,2,5,5
"راديو بدون هندزفري کار ميکنه
صفحه نمايش و فونت خوب
صداي تقريبا عالي
ساپورت رم تا 32 گيگ
باتري خارق العاده","نشان ندادن درصد باتري(بجاش از 3خط باتري استفاده شده)
بزرگ بودن به عنوان گوشي ساده
اين دوتا ايراد هم با سخت‌گيري بسيار گرفتم وگرنه هيچي ايرادي نداره در اين قيمت و در حد گوشي ساده","دو روزه خریدمش
وقتی بسته بندی رو دیدم از تعجب دهنم باز مونده بود
کارتن گوشیو اگر میزاشتم توی آفتاب مثل الماس میدرخشید بسیار تمیز و زیبا انگار رفته بودم نون از تنور در آورده بودم !!!!
واقعا جای تشکر از دیجیکالا داره !
روی جعبه گوشی هم بسیار تبلیغ باتری شده بود !
انگار رفتم باتری گوشی دار خریده بودم !!
باتریش سنگین تر از موبایله بود !!
وقتی خواستم باتری بزارم روی موبایل به زور رفت طوری که فکر کردم دیجیکالا باتری یه گوشی دیگه رو اشتباهی فرستاده !!!
بعدا بیشتر ازش براتون میگم اما بدونید اگر خریدی پشیمون نمیشی بلکه اگر نخریدی پشیمون میشی سیاهش گرون تر از سفیدشه منم سیاه خریدم.
تا الان هم حتی یک صدم درصد از شارژ موبایلم طی دو روز یکم نشده شک ندارم بهترین باطری موبایل دار جهانو خریدم",6,1,5,5,5,5,5,5
,,"این گوشی خودش پاور بانکه و می توونه با استفاده از باتری خودش یه گوشی رو کاملاً شارژ کنه",2,1,5,5,5,5,5,5
"نقاط قوت گوشي ميشه شارژ دهي خوب رو گفت که اونم من تازه خريدمش فعلا تاييد نميکنم ولي صداش خوبه و اسپيکرشم خوبه","کار کردن با اين گوشي و ديدن منوياين گوشي و تنظيماتش و خط نوشتنش و خيلي چيزاش منو ياد گوشي هاي بي کيفيت توليد چين ميندازه تو سالهاي 88 و 87 و 89 بازار ايران رو پر کرده بودن اين گوشي از نظر منو و تنظيمات نرم افزاري واقعا ضغيفه و امکانات ساده ايي مثل نشون دادن درصد شارژ و گزينه دليور شدن پيامک رو نداره نوشتن ئيامک هم باهاش دقيقا عين گوشي هاي فيک چيني هستش رنگ بندي منوياونم فوق العاده مزخرفه","قضاوت با شماست",3,2,3,2,1,3,3,2
"[""باطريش فوق العاده قوي( با شارژر خداحافظي کن)"",""پاور بانک داره ( البته بايد قسمت تنظيمات حالتش فعال کنين تا گوشي مقابل شارژ کنه)"",""خوشدست ( مردونه)""]","[""منو کاربريش مثل گوشياي چيني"",""100 مخاطب ذخيره ميکنه(البته داخل هر سيمکارت ميشه250 تا ذخيره کرد)""]","خیلی وقت نیست که گرفتم ولی نسبت به قیمت امکاناتش عالیه(مفته)",4,1,5,4,5,4,3,4
"طراحي زيبا، راديو، شارژدهي خوب","اندازه بزرگ","من این گوشی رو دو روزه خریدم. نسبت به قیمتش خیلی جای نقد نداره. فقط دوتا نکته رو باید توجه کنید.
یکی سایزشه که بزرگتر از گوشیهای کلاسیکه
دوم اینکه خیلیا فکر میکنن پاور بانک داره توش که اینطور نیس اشتباه نکنید فقط قابلیت اتصال به پاور بانک رو داره.",1,7,3,3,3,3,3,3
باطري,"چيزه خاصي نديدم","از بین همهی رقبا بهتره",2,0,4,2,3,5,4,3
,,"با این قیمت یه گوشی 2 سیم کارت و یه پاور بانک ، دیگه چی بهتر از این",0,0,5,4,5,4,4,5
"قابليت پاوربانک","بزرگ تر از تصاوير","یک روزه که گرفتم بیشتر برای قابلیت پاوربانک و نگه داشتن شارژ این گوشی انتخاب کردم متاسفانه به سایز گوشی توجه نکردم و اونو خریدم الان میبینم خیلی هورت و گنده اس.
اگه خواستید بخرید اندازه مد نظرتون باشه .
وزن گوشی 119 گرمه که زیاد حس نمیشه اما باز تاکید میکنم اندازش بزرگه .
نکته دوم شارژر این گوشی که فقط 700 میلی امپره که برای این حجک باطری خیلی کمه .
نکته بعدی اهنگ زنگ هاشه که اصلا روش حساب نکنید و حتما یه اهنگ برای زنگ روش بریزید.
بعد از اون نوشتن اس ام اس که جای حروف نسبت به گوشی نوکیایی که داشتم به هم ریخته و زمان زیادی میبره تا اس بدید. (اصلا خوش دست نیست)
و در اخر با این پول انتظار یه گوشی همه چیز تموم از سرتون بیرون کنید.",1,2,4,3,3,2,3,3
[],[],"تو 100 هزار تومنیها بهترینه",3,0,4,3,3,3,3,3
باطري,"فقط 200 تا پيام ميتونه جا داشته باشه","گوشی بدی نیست باطریش خوبه و بیشتر وزن گوشی به خاطر باطریشه که یکم بزرگه
من راضیم از خریدم فقط به خاطر شارژ دهی خوبش فقط بزرگترین عیبی که به نظرم میرسه گارد محافظشه که نمیدونم از کجا تهیه کنم",2,0,3,3,2,2,2,3
"باطري فوق العاده
خروجي صداي هندزفري عالي
کيبرد بزرگ و راحت
آنتن دهي عالي","سيستم عامل ضعيف
گرافيک پايين","خریدن این گوشی رو به اونهایی که مثل خودم سر کار میرن یه گوشی برای همیشه در دسترس بودن می خوان پیشنهاد می کنم.
خودم یه نوکیا داشتم که 10 12 سال نگهش داشته بودم(N3220) آلمانی بود ....بی عیب و نقص بود ولی این آخریا باطریش شده بود صبح تا شب!!!!! این گوشی رو خریدم و جون خودمو راحت کردم....از موقعی که خریدمش تا الان یکبار شارژش کردم تقریباً11 روزه شارژش نکردم....فوقعالده خوب آنتن میده...توی کوه و بیابون و اونجاهایی که فکرشو نمی کردم ....من یه تبلت از دیجی خریده بودم ...یه گوشی کلاسیک همراه هم می خواستم نیازهام تکمیل شد .",6,2,5,2,1,3,4,1
