positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"همه چي","کليد هوم زشت!","موتورولا حرف نداره ولی نمیدونم چرا در طراحی کلید هوم یکم خلاقیت بخرج نداده.
نظر شخصیه ولی کلید هوم خیلی زشته!",4,7,4,5,3,4,3,4
"[""همه چي""]","[""نداره""]","واقعا عالیه فقط اگه دو سیم هم بزنن من حتما میخرم .چون ارزش خریدو بالا میبره.در کل معرکه هست",6,0,4,5,4,5,3,4
,"[""تک سيم بودن ""]","واقعا گوشی خوبیه از همه لحاظ فقط اگه دو سیم کارت بود عالی بود",4,0,0,5,5,3,5,3
[],[],"بی نظیره کار امریکا ییها حرف نداره",8,2,3,3,3,3,3,3
,,"مدل موتو زی فورس فقط برای آمریکای شمالی و اپراتور ورایزون عرضه می‌شود.",10,1,3,3,3,3,3,3
,,"سلام یه نکته خیلی مهم ماژولار ها همراه موبایل اراِیه میشن یا باید جدا خریداری کنیم هیجا اشاره نشده چون خیلی تاثییر داره تو تصمیم خرید",4,0,3,5,5,4,4,4
"زيبايي
کيفيت عالي
قيمت کمتر از سامسونگ S7 و ايفون 6S",ندارد,"همه چی تمومه",8,4,5,5,5,5,5,5
"[""زيبايي.ضخامت کم.دوربين عالي. خاص بودن برند""]","[""ندارد""]","از هر لحاظ واقعا زیباست و قدرتمند. تبریگ میگم به لنوو",8,4,5,5,5,5,5,5
"[""خاص بودن در طراحي بدنه ""]","[""عدم وجود هندزفري فابريک ""]","به نظر من ,خاص ترین گوشی های دنیا : بلک بری , موتورولا و هستن .
این گوشی یا این طراحی منحصر ب فردش
مطمنا فروش خوبی خواهد داشت.",14,4,2,5,5,5,5,5
,,"یکی از بهترین های بازار خواهد بود این محصول آمریکا می تواند در دنیای اندروید رقیبی جدی برای سامسونگ و هوواوی باشد به نظر من آینده بازار تلفن های هوشمند در سه کشور کره چین و آمریکا متمرکز و رقابت بین محصولات این سه کشور خواهد بود.",7,5,3,3,3,3,3,3
,,"امیدوارم حالا که شرکت موتورولا توسط لنوو خریداری شده گوشی های این شرکت راحت تر وارد ایران بشه",15,2,3,3,3,5,4,3
