positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"امکانات نسبتا خوب","حافظه کم ودوربين سلفي","با عرض سلام وخسته نباشی به اعضائ دیجی ؛لطفا شگفتانگیزمون کنید....!!!سپاااااااااس...",2,1,3,3,2,4,4,2
,,"سلام،
حدود یک ماه هست که این گوشی رو خریداری کردم البته نه از دیجی کالا. امکانات گوشی خوب هست اما چند تا نقص داره، otg ساپورت نمیکنه و آنتن دهی هر دو سیم کارت فارغ از اینکه سیم کارت متعلق به چه اپراتوری هست ضعیف هست، و لرزش گیر تصویر دوربین عکس برداریش عملکرد خوبی نداره و عکس ها اندکی تار هستند.",2,0,4,4,4,5,5,5
"حافظه گوشي 8 گيگ / دوربين رزلوشين بالا / بستر ارتباطي 4 جي","صفحه نمايش کوچک","گوشی بسیار خوبی برای استفاده می باشد",1,3,4,5,5,5,5,5
,,"پیشنهاد شگفت لطفا",9,2,0,0,0,0,0,0
,,"لطفا پیشنهاد شگفت انگیز کنید بابا منتظرمlممنون",10,0,0,0,0,0,0,0
,,"سلام تازه این گوشی بدستم رسیده
فعلا همه چیز عالیه",4,1,0,0,0,0,0,0
,,"دیجی کالا لطفا شگفت پیشنهاد شگفت انگیز بگذارش",12,0,0,0,0,0,0,0
,,"لطفا تو پیشنهاد شگفت انگیز قرار بدهید
ممنون
منتظرم",10,0,0,0,0,0,0,0
,,"سلام!
چند روزی میشه که این گوشی رو خریدم البته نه از دیجی بلکه از بازار چارسو. هر چند مشتری قدیمی دیجی کالا هستم و دستکم 10 قلم کالا تو این چند سال ازشون خریدم ولی این دفعه دلم واسه گشت و گذار تو بازار و خرید سنتی تنگ شده بود و تصمیم گرفتم فیریکی خرید کنم نه دیجیتالی! تصمیمی از قبل برای خرید این گوشی نداشتم فقط دلم نمی خواست گوشی بخرم که خیلی پاپیولار باشه پس دور سامسونگ و هوآوی و سونی رو خط کشیدم، اچ تی سی رو به دلیل علاقه قبلی حذف نکردم و راهی بازار شدم! ااولویت هام هم اینا بود: صفحه نمایش دستکم 5 اینچ، دو سیمکارت، و قیمت تا 500.
نتخابام محدود شد به آلکاتل، زد تی ای، ایسر، فلای اکلیپس و اسمارت و البته لیگو. اول اینکه لیگو تو چارسو دو تا فروشگاه داره. اصلیه ط 2 یا 3 هست که عملا از 7 یا 8 تا گوشی این برند، گمونم 2 یا 3 تا شو بیشتر موجود نداشت. میشه گفت گوشی هایی از این برند که ارزش خرید داشتن ناموجود بود. اچ تی سی با گوشی دیزایر 516 رو اول دیدم چون HTC دوست دارم ولی حافظه داخلیش 4 بود که پشیمونم کرد. البته یه فروشگاه تو همون 4سو این گوشیو با یه رم 8 گیگ هدیه میداد 500. دیجی میده 439 بدون اون هدیه. از اسمارتا خوشم نیومد به خاطر این که هر چند می خواستم گوشیم تکراری نباشه اما نتونستم با اسمارت کنار بیام. فلای هم یه برند جدید تو بازاره که خب مثل بقیه چینیه اما مثل لیگو تازه اومده ایران. فلا اکلیپس هر چند چیزی کم نداشت و کیفیت HD نمایش و 4 تا حسگرش شامل روشنایی سنج و ژیروسکوپ وسوسم کرد اما در نهایت نظرمو جلب نکرد. هوآوی هم با احترام به دارندگانش، حکایتش به نظرم مثل ماشین x33 هست! دیگه زیادی چینیه! سونی E4 دوال سیم هم بود که باز هم حافظه داخلی 4 گیگ اش و تکراری بودنش پشیمونم کرد. ایسر رو ندیدم تو بازار و الا شاید می خریدمش. لنووو A6000 هم بین بیش از 50 تا فروشگاهی که بازدید کردم، شاید به جرات تو 3 تا مغازه فقط موجود بود. حداقل هایی که می خواستم رو داشت و کیفیت HD و روشنایی صفحه نمایشش، الان راضیم کرده حتی امروز که زیر نور خورشید باهاش کار کردم راضی کننده بود. آخرش همون A6000 رو خریدم بیشتر به این خاطر که تکراری نباشه.
تو این چند روز نتایجی که بهش رسیدم ایناس:
با اینترنت سیمکارت رایتل، باتری گوشی تا 5 ساعت وبگردی رو دووم میاره. بدون اینرنت روزی یک بار تا دو روز یکبار شارژ می خواد بسته به مقدار استفاده.
کیفیت صفحه نمایش راضی کنندس.
گوشی تقریبا روونه ولی چند بار پیش اومد وقتی از یه نرم افزار مثل برترین ها خارج شدم و برگشتم تو منوی اصلی، یک تا سه ثانیه طول کشید تا آیکون های صفحه نمایش به درستی نمایش داده بشن.
کاوری که تو جعبه لوازم گوشی هست کاربردیه و باعث 5 تا 10 هزار تومن صرفه جویی میشه!
کیفیت دوربین راضی کنندس البته من یوزر حرفه ای دوربین گوشی نیستم.
گوشی کلن خوشگله یا به نظر من که خوشگل میاد!
یه قاب پلاستیکی هم تو جعبه لوازم همراه گوشی هست.
به نظرم گول فروشنده ها رو نخورین و 30 تا 40 تومن واسه نرم افزارهایی که به راحتی میتونین همشون رو از گوگل استور یا بازار یا ... دانلود کنین ندین. جالب اینه که اگه بازی ای مثل آسفالت رو بخواین (که این گوشی به راحتی نسخه Airborn رو اجرا کرد) فروشنده هه میگه بازی هایی که فایل حجم دار همراهشونه رو نداریم!
درگاه شارژ بالای گوشیه که به نظرم اگه پایین بود بهتر بود. شایدم فقط عادت کردبم به این موضوع.
از رابط کاربری اندروید 4.4 ای که روی گ.شی هست راضیم.
چون گوشی پاپی نیست، اگه به مشکلی بر بخوره یدکی هاش احتمالا کمیاب باشه.
باطریش قابل تعویضه.
گارانتی من سازگار هست هر چند کلا گارانتی تو مملکت ما تو مایه های کشکه!
من خریدمش 520 و دیجی میده 521 با گارانتی با گارانتی مشابه.
گمونم طولانی ترین نظر عمرمو نوشتم. امیدوارم به درد کسی بخوره.",30,0,0,0,0,0,0,0
,,"سیم 1 4g و سیم 2 2g است که اشتباه تو نظرات نوشتم
بعد از دو هفته هنوز خوبه",8,0,0,0,0,0,0,0
,,"با سلام خدمت دیجی جان خواهشا رنگ دیگر این گوشی را موجود کرده لوازم جانبی اش را همچنین ودیگر این که شگفت انگیزش کنید با تشکر",4,0,0,0,0,0,0,0
,,"با سلام خدمت دیجی جان خواهشا رنگ دیگر این گوشی را موجود کرده لوازم جانبی اش را همچنین ودیگر این که شگفت انگیزش کنید با تشکر",3,0,0,0,0,0,0,0
,,"با تشکر از اخبار به روز IT سایت
این گوشی نسبت به قیمت خیلی خوبه
اگه امکان داره تو پیشنهاد ویزه بزارین
تو بازار یه مقدار ارزون تره
بازم تشکر از سایت خوبتون",10,0,0,0,0,0,0,0
,,"شاخص sar را در دفترچه گوشی 0.9 و 0.8 نوشته که معمولیه ولی از سامسونگ بالاتره
گوشی روان و خوبیه، کار رابنداز و ارزون با تکنولوژی 4g
کاش همه ی وارد کننده ها گوشی به روز بیارن نه اینکه نسخه 3g بیاد ویران و نسخه 4g همون مدل با ضمانت و قیمت بهتر بره اروپا
وزنشم در دفترچه 129.5 نوشته
سیمکارت 1 فور جی و سیم دو تری جی یک جایگاه رم هم دارد که برای ورود و خروج هرسه باید باتری و خارج کنید.رم 16 انداختم که 10 گیگی هم پره روان اکا می کنه و مشکلی ندارد
کاور تو جعبه پلاستیکیه که البته به درد من نخورد ، شارژر و هندزفری سفید بود هندزفری برای صحبت خوب بود ولی برای موسیقی یک هندزفری سونی خریدم خیلی خوب جواب میده و صدای با کیفیت و خوبی از هندزفری پخش می کنه صفخه رو نوشته 5 ولی با 5.5 ها خیلی فرق نداره البته a7000 از این کمی بزرگتر بود
otg هم ساپورت نکرد",3,0,0,0,0,0,0,0
,,"سلام
من یک گوشی دو سیم کارت می خواستم که 4g ساپورت کنه و ارزون باشه این گوشی هم این مشخصات و داشت و خریدم بماند که 4g ایرانسل کم آنتن می ده و قطع میشه و سرعتشم واقعی نیست و گرونه
الان 5 روزه مشکلی با گوشی ندارم خوب و روان نرم افزار های رایج را اجرا می کنه اهل بازی با گوشی نیستم چند تا بازی روش نصب بود که پاک کردم
چراغ نوتیفیکیشن نداره که برای من مهم نبود یو اس بی شارژر روی لبه ی بالایی بغل جک 3.5 و دو اسپیکر پشت و پایین گوشی که کاش اولی در لبه پایینی و دو اسپیکر هم در لبه پایینی و بالایی بود.قاب پشت بلاک نوشته رو جعبه ولی به نظر من نوک مدادی است ولی ساده و قشنگه قاب پشت کمی حالت نوبوکی دارد و سر نمی خورد خوبه دکمه های پایینم نور پس زمینه نداره که مهم نیست چون به جاشون عادت می کنی و نمای یکدست گوشی خراب نمیشه
دوربیناش کار من و که فقط برای اسکایپ دوربین جلو رو استفاده می کنم و بعضی وقت ها با دوربین گوشی عکس های ضروری و کاربردی می گیرم و نه هنری راضی کنندست.
قدرت سی پی یو مقدار رم هم فکر کنم فقط به درد بازی بخورد چون اندروید که برای استفاده از نرم افزار های مهندسی نیست بماند که سی پی یو لپ تاپم برای کاربرهای عادی مثل من چندان اهمیت ندارد چه برسه به مال گوشی
گوشی خوش قیمت با کیفیت مطلوب که جالب بود خیلی از فروشنده های بازار خوب بودنشو به خاطر گارانتی کردن سازگار می دونستند مدل پلاسش تو ایران نیست و آ 7000 کمی بزرگتر است با قیمت بیشتر و مشخصات بهتر
خیلی گوشی رندی نیست شاید لوازمش کم گیر بیاد البته من دنبالش نرفتم ، خود گوشی و تو بازار موبایل 3 تا مغازه داشتند.
لپ تاپ منم لنوو با هم ست شدند
کیفیت نمایشگر خوبه حتی در بیرون
باتری و روزی یک بار شارژ می کنم از 0 تا 100 دو نیم تا سه ساعت طول می کشه. باتریش معمولی اگه باتر خوب می خایید لنوو یک گوشی با باتری 4000 داشت که 850 بود چون پشتش فقط سورمه ای داشت من نخریدمش
امیدوارم گوشی های همه از جمله م خوب در بیاد و خراب نشه و عمر خوبی اشته باشه و فقط خبرهای خوب باهاش بشنوید
یادمان باشد گوشی وسیله ارتباطیست و من با خرید همین گوشی ارزان قیمت هم بعضی موقع ها فکر می کنم برده تکنولوژی و اربابان حاکم بر آن شدم",3,0,0,0,0,0,0,0
,,"میشه یه فنی بزنید این گوشی رو با قیمت کمتری ازتون بخریم
شگفت انگیزی پیشنهاد ویژه ای، چیزی!
سایتای دیگه ارزون تر از شما میفروشن",7,0,0,0,0,0,0,0
,,"کار کردم باهاش .بسیار روان است ..از پردازنده های نسل جدید Cortex A53 مثل سامسونگ گلکسی سری A استفاده شده که بسیار روان هستند
دیگر مزایا اینکه وزن کم و طراحی به روز دارد.
یک عیب اینکه رم 1 دارد و میتوانست بیشتر باشد.",6,0,0,0,0,0,0,0
,,"میشه لطف کنیدو نقد و برسی گوشی A6000 رو بزارید!",6,0,0,0,0,0,0,0
,,"سلام
لطفا"" نقد و بررسی کنید چرا فقط گوشی های گرون که با احترام به خریدارانشون با توجه به قیمت های حبابی و بالا ارزش خرید ندارند را نقد می کنید.
گوشی وسیله ارتباطی است که گوشی ارزان هم زنگ می خورد و اس ام اس دارد و اینترنت و شبکه اجتماعی هم دارد جنس گران ها بهتر است که باید باشد 4 برابر پول می گیرند.
گوشی ارزون و خوب هم رده g620s هواوی که البته این دو سیمکارت است و آن یک سیمکارت
لطفا استفاده کرده ها نظر دهند",7,0,0,0,0,0,0,0
,,"لطفا پیشنهاد شگفت انگیز کنید بابا منتظرممممممممممم",7,0,5,5,5,5,5,5
,,"سلام
خیلی خوشم اومده از این گوشی لطفا باز هم موجودش کنید",4,0,0,0,0,0,0,0
,,"سلام . این گوشی رو برای فروش روی سایت قرار بدید . تشکر .",3,0,0,0,0,0,0,0
,,"گوشی خوبی به نظر میاد..
بازم موجود میشه؟",4,1,5,5,5,5,5,5
