positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"چند روز پیش خریدم همه چی عالیه ولی باتریش زود تمام میشه فکر کنم این مشکل فقط برای خودمه. آگه کسی راحتی میدونه بگه",3,1,3,3,3,3,3,3
"همه چيز",هيچ,"سلام.. من این گوشی رو 2 ماه هست که دارم و کلا طرفدار سونی هستم چون به شما یک دروغ فوق‌العاده نمیده یه واقعیت زیبا ازش خواهید دید..
دوستانی که مشکل باتری دارن.. به خاطر باز بودن برنامه ها در بک گرانده اپ clean master رو رو گوشی بریزید و اپ ها رو از بک گراند پاک کنید.. اون موقع تازه میفهمید چی خریدین.. اگر چشتونو گرفت بخریدش.. فوق‌العاده است.",11,0,5,5,5,5,5,5
,,"من ازش راضی هستم ولی دوربینش در شب عکسای خوبی نمی اندازه",7,1,3,3,3,3,3,3
"طراحي زيبا
سخت افزار قدرتمند
صفحه نمايش عالي
اسپيکر هاي با کيفيت
فينگر پرينت بي نقص","براي نسخه ي دو سيم کارت باتري به نسبت ضعيفه و زود خالي ميشه
خروجي صداي ضعيف (براي هدست و کابل AUX)","من تازه این گوشی رو خریدم خیلی روان و سریعه تاچش عالیه و از همه نظر خوبه فقط باتریش بدجور ضد حال میزنه و خروجی صداش برای هدست و aux واقعا ضعیفه در کل راضیم ازش اما کاش این دو ضعف رو هم نداشت در ضمن اگه قصد خریدش رو دارین حتما با شارژر uch 10 و هندزفری mh 750 بخرین که بعضیا تو کارتونش هست و بعضیا نه به این موضوع حتما دقت کنین",5,1,5,5,4,5,5,4
,,"لطفا رنگ مشکی این مدل را موجود کنید",15,1,3,3,3,3,3,3
,,"دیجیکالا لطفا موجود کنید من مشتری قدیمتون هستم خیلی وقته منتظرم موجود بشه بگیرم
سبزش و گلدش رو مو جود کنید ممنون",12,1,5,5,5,5,5,5
"[""سنسور اثر انگشت"",""سخت افزار قوي"",""دوربين قوي"",""طراحي عالي""]","[""داغ کردن که همه گوشي هاي هشت هسته اي داغ ميکنن""]","من یه سالیه z3 دارم و واقعا راضیم چند وقتیه واسه داداشم یه z5 گرفتم و میگم سرعتش خیلی بیشتر شده برنامه هارو زود تر باز میکنه دوربینش خیلی بهتر شده رنگا رو بهتر نشون میده و واضح تر شده تو مغازه با note 5 دوبینشو مقایسه کردم واقعا رنگارو بهتر و طبیعی تر نشون میداد. سنسور اثر انگشتش خیلی خوبه و تا چند نفرو (من تا سه تا امتحان کردم) میتونن ازش استفاده کنن تنها مشکلش داغ کردنشه که خیلی نیست ولی طبعیه. طراحی و بدنش عالیه اصلا کلفت نیست به خاطر دورشه که کلفت به نطر میاد. به گوشی های سونی تو ایران ظلم شده من خودم چند تا گوشی فروشی رفتم که فقط میگفتن سامسونگ بخر دلیلشون این بود سونی خراب میشه و هنگ میکنه این حرفشون از رو ندونستن بود سونی از نظر کیفیت حرف اول رو میزنه از نظر سرعت واقعا عالیه و اصلا هنگ نمیکنه و من وا قعا رضیم",19,1,5,5,4,4,3,4
,,"لطفا موجود کنین ...همه رنگ هاش لطفا...
لطفا با تعداد بالا بیارید... چون دفعه قبلی که موجود کردین کمتر از پانزده روز طول کشید که دوباره ناموجود شد....",27,2,5,5,4,5,5,4
"همه چي","هي چ","موجود کنید هر کی موافقه لایک کنید",27,3,5,5,5,5,5,5
"دوربين-طراحي چشم نواز و کيفيت ساخت-سخت افزار-لرزش گير فوق العاده(inteligent active) فيلم برداري-اثر انگشت","برتري خاصي نسبت به رقبا نداره يعني چيز خاصي نداره که بخواي باهاش پز بدي-باتري نه چندان قوي حتي در اندرويد 6.0.1","نقاط قوت دوربین:حالت لرزش گیر imteligent active عالی-جزعیات عالی(چه در حالت عکاسی چه در حالت فیلم برداری)-در دسترس بودن رزولیشن 20 و 23 مگاپیکسل در حالت خودکار-کیفیت قابل قبول در شب مخصوصا در اندروید 6.0.1-فوکوس فوق العاده سریع-دوربین جلوی رضایت بخش با قابلیت hdr-کسب بالاترین نمره تا زمان انتشار از وبسایت فوق العاده معتبر dxomark-فلاش نسبتا قوی
نقاط ضعف دوربین:کیفیت تصاویر در حالت 8 و 23 مگاپیکسل فرق چندانی نداره!!!!-نبود لرزش گیر اپتیکال-نبود تنظیمات فراوان در حالت دستی مثلا تنظیم سرعت شاتر(در این زمینه واقعا از g4 کم داره)-در دسترس نبودن رزولیشن 20 و 23 مگاپیکسل در حالتی که بخوای iso رو تغییر بدی یا صحنه رو انتخاب کنی-برنامه های دوربینی که واقعا فقط یه ساعت میشه ازش لذت برد(به جز background defocus که باید خودتون نصبش کنید)-در دسترس بودن حداکثر رزولیشن 8 مگاپیکسل در برنامه های غیر از دوربین سونی
نتیجه:همون طور که دیدید بیشتر معایب دوربین با یه اپدیت جامع نرم افزاری رفع می شه فقط باید سونی دست بجنبونه
از نظر کیفیت ساخت و طراحی گوشی هم باید بگم واقعا به نظر من فوق العادست",16,2,5,5,5,4,5,3
,,"رنگ سبزشو موجود کن دیجی عزیز",13,3,5,5,5,5,5,5
"[""سخت افزار قدرت مند و طراحي زيبا حسگر اثر انگشت""]","[""داغ کردن در شرايط سخت مثل اجراي ماسوانتد""]","این گوشی خیلی شارژ نگه میداره تازه بگم طراحی قشنگی داره و در شرایط عادی داغ نمی کنه فقط در شرایطی که مثل اجرای بازی های سنگین داغ میکنه اگه htc one m9 ببیند چقدر داغ میشه عاشق این گوشی می شید داغیشم برای مهلت ندادن به گوشی چون وقتی داری شیش هفت ساعت گوشی به شارژ بازی می کنید معلومه داغ می کنه تازه دمای بدن انسان 37 درجه این گوشی در سخت ترین شرایط 39 درجه داغ می شه شما چه جچری می گین می خواد ذوب بشه اگه بین الجی جی فور و این گوشی شک دارین این بهتره از لحاظ سخت افزار و باطری ولی از لحاظ دوربین نه و به اس شیش هم نمیرسه نسبت به قیمتش خیلی خوبه تازه این گوشی دو نوع هست یه نوع قابلیت شارژ سریع داره یه نوع هم نداره حسگر اثر انگشت هم عملکرد عالی داره در یک ثانیه باز میکنه اگه دوست ندارید می تونید الجی جی 4 یا اس 6 رو بگیرید هواوی پی نه از همشون بهتره بامیت هشت واز وان ام ناین خیلی بهتره",11,2,5,5,4,5,4,3
"حسگر اثر انگشت سريع و جايگذاري شده در بهترين محل ممکن
دوربين خوب
ضد آب بودن
ارزشمند بودن به نسبت قيمت","دوربينش خوبه اما بايد خيلي بهتر از اينا باشه
داغ کردن
با وجود شارژر QUICK مدت زمان شارژ همانند شارژزهاي معموليه","سلام به همه
من این گوشیو یک هفته است دارم....رنگ طلایی و ساخت تایلند هست
به نسبت قیمتش ارزش خرید بالایی داره...
واقعا بعضی از دوستان خیلی با تعصب در مورد حرارت گوشی نظر میدن...حقیقت اینه که این گوشی هم داغ میکنه (شاید یک سر انگشت کمتر از Z3+)...اما داغ شدن بنظرم طبیعی هست و نگرانش نباشید (به خاطر جنس بدنه و سخت افزار خیلی قوی)
من قبل این سونی سی داشتم...شارژر موجود در جعبه زد5 از نوع کوییک شارژر هست اما نمیدونم چرا باز هم 2ساعت طول میکشه از صفر تا صد شارژر کنه...خواهشا دوستان دیگه ای که این گوشیو دارن بگن که آیا اینجوریه؟؟؟که اگه مشکل از شارژر منه به فروشنده مراجعه کنم (شارژر گوشی من UCH10 هست)
به جز همین سه موردی که گفتم این گوشی هیچ عیب دیگه ای نداره (البته این سه موردی که ذکر کردم هم عیبی نیست که بخاطرش بخواهید این گوشی رو نخرید)
مورد دیگه ای که وجود داره اینه که من فلش USB ام رو با کابل OTG وصل کردم اما نشناخت (نحوه فعال کردن USB رو بلدم اما فلش رو در نهایت نشناخت)...نمیدونم بعد از آپدیت به اندروید 6 اینجوری شده یا از اول اینجوری بود...چون قبلش تست نکردم...این مورد هم دوستان لطفا نظرشون رو بگن",13,0,5,5,5,4,4,4
,,"با سلام و درود
واسه کسایی که میخوان سونی z5 بخرن
حدود دو هفتس که از دیجی کالا خریدم
قبل خرید خیلی سرچ توی یوتیوب و غیره زدم و فیلماشو دیدم
چند روز اول گوشی رو ابدیت نکردم ولی دیدم فقط دو دقیقه میتونم فیلم بگیرم یعنی خیلی داغ میکرد
سنسور اثر انگشت سریع هست ولی از هر ده بار سه بارشو نمیگیره
گوشیه خوشگل و خوشساختیه
موقع خرید میدونستم داغ میکنه تموم مشکلاتش رو میدونستم ولی بازم خریدم چون قیمت مناسبی داره و از همه مهمتر پرچمداره
پس حاظر شدم با مشکلاتش بسازم
اندروید رو شیش کردم و هیچ مشکلی نیست
واسه داغ کردنشم که طبیعیه چون اسنپدارگون 810 واقعا قویه خدایی قویه
فقط نیازه که یه نرم افزار دانلود کنید که برنامه ها رو فقط وقتی بهشون احتیاج دارید باز باشن همین
وگرنه هیچ مشکلی نداره اسم نرم افزار هم
greenify
بدرود",12,2,4,4,2,3,4,3
"[""صفحه نمايش "",""رم 3 گيگ ddr4 "",""دوربين جلو و عقب عالي "",""باتري عالي و شارژ سريع ""]","[""خداييش من تا حالا نديدم ""]","سلام دوستان من این گوشی 5 ماه خریدم تا حالا هیچ مشگلی خداییش باهاش نداشتم حرف نداره ، داغ میکنه موقع بازی اما به طبیعی مثل تمام گوشی های دیگه تو خریدش شک نکنید اون کسایی که طرفدار برند های دیگه هستن و این گوشیو ندارن یا از روی تعصب به برندشون با بی انصافی نظر میدن توجه نکنید برید از نزدیک ببینید باهاش کار کنید بعد تصمیم بگیرید دوستانی که مشگل باتری دارن اندروید 6.1 واسش اومده دانلود کنن نصب کنن باتریش شارژ بیشتری نگه میداره حالت استامینا و الترا استامینا هم برگشته در کل من راضی هستم و گوشی با کیفیت با طراحی و ساخت عالی این گوشی بی نظیر پیشنهاد میکنم یا علی .",14,2,5,5,5,5,3,5
,,"لطفا این گوشی رو به همراه محافظ نیلکین و کاور اسپیگن با هم موجود کنین.بیشتر از یه ماهه که منتظرم.",13,1,5,4,4,4,5,4
,,"سیاه رو موجود کنید",16,1,5,5,5,5,5,5
"همه چي تموم","کاش حافظه داخلي 64 بود","توی بازار گوشی که برند باشه با این امکانات این کیفیت ساخت این دوربین تو این رنج قیمت محاله
موافقا لایک",22,1,5,4,5,4,3,2
