positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"دوستان سرعت شارژ این دستگاه که در تست های مختلف گفته شده بالای دو ساعت مربوط به شارژر عادی 1.5 آمپری هست که در جعبه این گوشی گذاشتن اما سونی یدونه شارژر سریع با پشتیبانی از کوییک شارژ 3 هم داده واسش که خروجی 2.7 آمپری داره! مدل هم UCH-12W هست
یکی از دوستانی همکه این گوشی رو خریده گفته با یک شارژر سریع تست کرده توی 70 دقیقه شارژ شده
این که شارژش در تست سایت ها زیاد طول میکشه با شارژر عادیش هست نه سریع!",10,0,4,4,4,4,4,4
,,"از نظر مشخصات و سخت افزار خیلی عالیه. اما نه طراحیش خوبه (هرچند که همون قبلیه) و نه کارکردش (تو خیلی از سایت های خارجی هم خوبشو گفتن هم کلی بدشو).
در کل سونی هم داره مثل اچ تی سی ، روز به روز بد عمل میکنه.
امیدوارم سونی به اوجش برگرده چون جزو بزرگان این صنعته",4,27,3,4,3,3,0,1
"طراحي روان بودن زيبايي","اسپيکر هاي ضعيف عدم استفاده از دو سيم کارت همزمان و کارت حافظه سرعت شارژ فوق العاده ضعيف علي رغم استفاده از شارژ سريع نسخه 3(2 ساعت و 54 دقيقه)","فیلم های این سه نقص ذکر شده به کرات در اینترنت موجود است. خواستم بگیرمش ولی با این مشکلات دو دل شدم",6,43,3,5,0,5,5,5
"دوربين عالي
طراحي جديد و خاص
همه چيز تمام",,"فوق العادس! بی صبرانه منتظر دیدنش از نزدیک هستم و امیدوارم اینقدر خوشم بیاد ازش که مجبور شم زد5 رو بفروشم و اینو بخرم!",23,6,5,5,5,5,5,5
"خيلي زياده","به چشم نمياد","دیجی جان خواهشا این xperia xz رو بیارید تا علاقه مندان از این گوشی بهره ببرند و نقد و بررسی این گوشی هم بزارین تا مردم با این گوشی بیشتر اشنا شوند
مرسی دیجی جان",27,3,5,5,4,5,5,4
"طراحي بسيار زيبا","حاشيه ها يکم زيادن البته زيادم نيستن
باطريشم 200ميلي امپر ديگه جا داشت ک زيادتر بشه","کلا محصولات سونی رو عشقه",16,3,4,5,5,5,5,4
,,"تمام این سالها هنوز گوشی نبوده بتونه این همه امکانات و زیبایی رو کنار هم داشته باشه. بررسی ویدئوهای یوتیوب نشون میده تنها گوشی است که رغیب جدی برای آیفون محسوب میشه و میتونه جایگزین خوبی برای کسانی باشه که میخوان بیان سمت اندرویید. من خودم منتظر تا بیاد و بخرم.",17,4,4,5,5,5,5,5
,,"زیبایی و زشتی یه طرح تا حدی سلیقه ایه .با احترام به نظر اونایی که این موبایل رو زشت میدونن ،،،،تو این دنیایی که همه موبایلها شبیه هم شدن چند تا موبایل مثه Oneplus X و Lumia 930 و Xperia XZ میشه پیدا کرد که از دور داد بزنه من مثه بقیه نیستم... یه طراحی سیمتریکال و صنعتی که معمولا تو طرح های Scandinavian Design در سری لومیا به چشم میخوره و واقعا زیباست... البته به نظر من",23,2,4,5,4,5,5,4
"بازطراحي ظاهري
استفاده از جديدترين تکنولوژي براي دوربين
سرعت شارژ فوق العاده",,"مدتها بود در انتظار همچین گوشی بودم،تلفن همراهی که برخلاف روند رو به رشد استفاده از سخت افزارهایی صرفا با مشخصات نجومی و بلا استفاده ، بر حداکثر نیاز یک موبایل بسنده کرده و با توجه به اون کمپانی سونی یک گوشی تمام و کمال و به نسبت اقتصادی رو تولید کرده.
بعضی از دوستان فقط دنبال اعداد و ارقام بزرگی مثل رم 4 یا 5 گیگ و سی پی یو 8 و 12 و 16 هسته ای و رزولوشنهای بالای 4k هستند ، غافل از اینکه کاربردش رو بدونند، اگه یک مقدار فنی به قضیه نگاه کنید متوجه خواهید شد که یک گوشی موبایل با ابعاد 5 اینچ نیاز به چه مقدار رم، جی پی یو، سی پی یو و رزولوشن داره. از این دوستان باید پرسید آیا تا کنون اپلیکیشنی به طور مثال برای پردازش عملیات های فوق سنگین محاسباتی و طراحی سیستم های ریل تایم در گوشی های اندرویدی طراحی شده که شما رو نیازمند به سخت افزاری قوی تر بکنه؟
این گوشی با یک سی پی یو 4 هسته ای و رم 3 گیگ به همراه جی پی یو 530 در ابعاد 5.2 اینچ تمامی نیازهای لازم برای اپلیکیشین های موجود اندرویدی رو براورده میکنه و کمپانی سونی بدون شک با توجه به این مسائل ، معضل بزرگ مصرف بیش از حد باتری در گوشی های پرچمدار اندرویدی رو حل کرده. باید توجه داشت که ارتقا این سخت افزارها به جز مصرف بیش از حد باتری و پول جیب شما سودی برای مصرف کننده نخواهد داشت. در عین حال شرکت رقیب به جای حل این معضل با حجیم کردن باتری باعث افزایش وزن گوشی ، بالا بردن زمان شارژ و اتفاق غیر قابل پیش بینی انفجار رو رقم زده...
من از زمان عرضه گوشی z3 در حال استفاده از اون هستم، و با آپدیت ها و پشتیبانی نرم افزاری قوی سونی نیازی به تغییر گوشی ندیدم ، گوشی های پرچمداری که بعد از اون ارائه شد در مقابل مزایاشون معایب بزرگی داشتند که قابل چشم پوشی نبودند.اما به نظر من این گوشی ادامه راه z3 هست و کمپانی سونی با ارتقا تکنولوژی دوربین و سایر سخت افزار ها مانند usb C و سنسور اثر انگشت ،به صورت بهینه یکی از بهترین گوشی ها رو برای سال آینده تولید کرده.",19,0,3,5,5,5,4,3
"فقط از پلاستيکي بودن در اومده","در کل ابرو سوني رو برد","سلام دوستان. من خودم طرف دار سونی و 4 گوشی اکسپریا از zوz3وz3+ تا zالترا رو خریدم و کل خانواده استفاده میکنه. خدایش شما اکسپرا z سال 2013 رابا همین xz مقایسه کنید میبینید در کل هیچ تقیری نکرده کیفیت صفحه همونه تازه طراحی z خوشگل تر بود. این از گوشیش.
مدل کامپکتشم که سری z5 اون خیلی قوی تره وخوشگل تره و زد ابم بود تو کامپکت که خراب کرده.
فقط یه پلی استیشن خوب میزد که اونم معلوم شد پلی استشین پرو بازی 4k رو پشتیبانی نمیکنه مثل z5 پرمیوم که رابط کاربریش 1080 بود فقط فیلم 4k پخش میکرد.مندس های سونی واقعا خیلی ضعیفن به نظرم من یه پسر 20 ساله ایرانی رو میذاشتن مدیر فروش سونی الان سونی اول بود نه سامسونگ باتری بترکون.",4,56,2,4,1,5,3,0
"رابط کاربري دوربين با لرزشگير چندگانه مقاوم در برابر گردو غبار و آب طراحي و ظاهر","اصا نداره","سلام.
من خیلی فیلم راجع به ابن گوشی تو یوتیوب دیدم، واقعا پیشرفت کرده و اشکالات کوچیکش برطرف شده
اگه پولش رو دارید، و میخواید یه گوشی بدون نقص بخرید که هم از نظر دوربین و هم از نظر رابط کاربری و طراحی از گوشی های دبگه بالاتر باشه، حتما روی این گوشی فکر کنید!",22,4,5,5,5,5,5,5
,,"با سلام. من الان زد5 پریمیوم دارم و فوق العاده ازش راضی ام. اکسپریا ایکس زد هم مثل سایر پرچمدارای سونی یک گوشی فوق العاده هست. مخصوصأ دوربینش که سونى هرچی داشته واسش رو کرده. استحکام بدنه هم که عالی هستش. فیلم هایى که از این گوشی داخل سایت گذاشته رو دیدم و واقعأ باید بگم این گوشی فوق العادس. رنگ های جدید هم در نوع خودش زیبا و خاص و شیکه.",14,3,5,5,5,5,5,5
"همه چيز که بايد بگم گفتم ديگر خود داني اي دوست هرچه گفتيم از سونيست ديگر هيچ","به نظر من باتريش بوده که الان خيلي خيلي بهتر شده نسبت به قبل تر","اول خوش دسته دوم روان کار کردن باشه سوم اپدیت به موقه سونی چهارم دوربینی پیشرفته چنجم شارژی قابل قبول که در نتایج جدید 72h نتیجه گرفته در سایت ترنجی هست ببینید شیشم صحفه نمایش خیلی خوب که با مقایسه جدید سونی که نشون داده رنگا زنده تر و واقی تر نشان داده میشن هفتم نتایج نشان داده کمترن هنگ و روانترین گوشی از بین کل برند ها سونی بوده و بهترین دوربین از نظر عکاسان حرفی که این ازمایش رو انجام دادن سونی بوده و دیگر خیلی چیزهای دیگر از sony",11,2,4,5,5,5,5,5
,"طراحي نه چندان زيبا","این گوشی گوشیه خوبیه ولی از نظر صفحه نمایش و رم به پای سایر پرچمدارها نمیرسه...درضمن طراحیش خیلی تو ذوق میزنه...به نظر من واقعا زشته و بعید میدونم بهترین گوشی امسال بشه",3,54,3,2,3,3,3,3
"دوربين سلفي و روبين اصليش فوق‌العاده هست باتريش هوشمنده که بدون ضعيف شدن مثله روزه اول کار ميکنه
چراغ قوش که تو نسخه هايه قبلي ضعيف بود تو ابن نسخه قوي شد با سنسور هاي خيلي پيشرفته و عالي
تو 30دقيقه 80 درصد شارژ ميشه که خيلي عاليه
سناپ دراگون 820با گرافيکه 530 که فوق‌العاده است","بعدش نمي دونم چرا هيچ تبليغي نمي کنن که مردم اين گوشيه عالي رو بشناسن و نرن سامسونگ بخرن که بترکه","من خودم سونی را باهاش کار کردم عالیه واقعا عالیه!!!!",35,5,5,5,5,5,5,4
,,"این سری از گوشی های سونی باز طراحی شده خیلی خوشگل شده من چندتا کلیپ دیدم ازش خصوصا رنگ نقره ایش فوقالعاده شیکه و یه مقایسه با دوربین اس 7 دیدم ازش که واقعا این سری قوقا کرده سونی خیلی سرتر بوده",28,1,4,5,5,5,5,4
,,"سونی هر چیزی بسازه فوق‌العاده س",37,3,4,5,4,5,5,5
خوشگله,"در متن","سلام دوستان مخواستم شمارو اگاه کنم که گوشی های دارای پورت یو اس بی نوعc کلاotgپشتیبانی نمیکنن مثل اچ تی سی10نوت7 اکسپریاxzوv20ببخشید سرتونو درد اوردم این برا اگاهی شما بود ممنونم.",9,10,3,2,1,2,5,0
,,"همه چیزه این موبایل شاهکار مخصوصا لرزشگیر شگفت انگیزش من فیلم لرزشگیر این موبایل و دیدم باور کنید تاحالا همچین لرزشگیری ندیده بودم فوقالعاده بود کمترین لرزش در تصاویر دیده نمیشد با وجود تکانهای شدیدی که به موبایل وارد میکردن",23,0,3,5,5,5,3,5
"دوربين با سنسور سه گانه براي اولين بار
لرزشگير 5 جهته در دوربين عقب و جلو
طراحي جديد
باتري هوشمند
صفحه نمايش بهتر با توجه به ويديوهاي منتشر شده","فکر ميکردم رم 3 ايراده،ولي سوني نيازي به رم بالاتر نداره","یک Cameraphone عالی،با بلندگو های استریو،باتری هوشمندی که از شما یاد میگیره،طراحی جدید با فلز جدید که حس عمق رو ایجاد میکنه،پردازنده قوی...دیگه چه چیزی کم داره؟
فکر میکردم رم 3 کمه،ولی اکسپریا ها همیشه سبک و روون بودن،پس نیازی به رم بالاتر نیست.",22,0,5,5,5,5,5,4
"صفحه نمايش يکپارچه با بدنه با کيفيت مناسب
طراحي زيبا(به نوعي از سري زد کشيد بيرون و باز طراحي کرد)
کيفيت دوربين بسيار مناسب
استفاده از لرزشگير 5 محوره و سنسور اختصاصي تشخيص رنگ
استفاده از اسپيکر استريو","جاداره به ارتقا نيافتن رم و CPU نسبت به پرفومنس انتقاد کنيم","سلام
معمولا پرچمداران سونی گوشی های بسیار با کیفیت و با دوامی هستن
این گوشی دوربین بسیار خوبی خواهد داشت با توجه به سنسور تشخیص رنگ که در همه محیط ها رنگ هارو کاملا واقعی ثبت میکنه
دیگر مشخصه مهم این گوشی لرزشگیر پنج محوره اونه وقتی روشن باشن دستتون به جلو یا عقب بالا یا پایین یا حرکت دادن دوربین به بالا یا پایین یا چپ و یا راست و در آخر از کنار گوشیو چرخوندن اینارو کنترل میکنه بنده فیلمی هم که خود سونی در همین مورد تهیه کرده رو هم دارم ولی متاسفانه ممکن نیست در کامنت ها لینک گذاشت و متاسفم که نمیتونم بزارمدر اون فیلم کاملا خواهید دید که در تمامی حالات عکستون کاملا صاف و شفاف است.
از فلش و فوکوس لیزری استفاده شده که در گوشی هایی همچون LG G4 استفاده شده بود.
رابط کاربری سونی خیلی بیشتر نسبت به دیگر برند ها به اندروید خام نزدیکتره این باعث میشه مدیریت رم خیلی خوبی داشته باشه و سرعت و دقت این گوشی بالاتر بره و به خاطر همین شباهت بروزرسانی هارو سریعتر دریافت کنید.
از دیگر تغییر هایی که میشه نام برد عوض شدن قسمت سوکت شارژر هست که از یو اس بی Type-C استفاده شده که یک نسل بالاتر است که بر روی شارژ و انتقال داده تاثیر زیادی دارد.
اگر مطلب مفید بود لایک کنید تا بقیه هم بخونن
موفق و پیروز باشید",44,3,2,5,4,5,5,4
"فوکوس ليزري - تثبيت کننده تصوير 5 محور - سنسور تشخيص رنگ RGBC-IR Image Sensing
LCD IPS
Corning Gorilla Glass4
Triluminos & X-Reality
USB Type-C",نميترکه,"سونی خیلی گوشیه خاصیه . سونی رو باید دست
گرفت تا بفهمی چیه. من این تجربه رو داشتم .
گوشی های جدید اکسپریا یکی از کم کرش ترین و روانترین اسمارت فون های اندرویدی است بخاطر سبک و ساده بودن رابط کاربری.
سونی بیسته بیست.",30,1,4,5,5,5,5,5
"کمترين لگ و هنگ بين گوشي هاي اندرويدي
طراحي عالي
صفحه نمايش بهتر
شارژ هوشمند براي محافظت از باتري
دوربين قوي تر با چند سنسور جديد","معمولا قيمت ها يکم بالاس ولي مي ارزه.","سونی بهتر از همیشه ظاهر شده. به جای این که با بالا بردن اعداد و ارقام تبلیغ کنه سعی کرده گوشی رو کاربردی تر کنه. مثل سنسور های جدید دوربین و شارژ هوشمند. صفحه نمایش هم که تراکم پیکسل 424 ppi داره(چشم انسان بیشتر ا 350 ppi رو نمیتونه تشخیص بده و صفحه نمایش با رزولوشن بالاتر فقط باتری و رم بیشتری مصرف می کنه پس بهتره به جای رزولوشن به تراکم پیکسل توجه کنیم). در مورد رم هم بگم که گوشی های های سونی همیشه بهترین مولتی تسکینگ و کمترین لگ و هنگ رو داشتن و به جای افزایش رم سیستم عامل ر وبهینه تر کرده مثل گوشی های اپل. حتی نسخه ی کوچیک ایفون هفت 2 گیگ رم دار ه ولی خیلی بهتر ا رم 4 گیگ سامسونگ کار می کنه. در ضمن نمی ترکه.",21,0,5,5,5,5,5,5
"دوربين در روز !
سخت افزار
رابط کاربري
باتري","دوربين در شب!
اسپيکر","و این رو اضافه کنم ظاهر"" ایکس زد"" خیلی شبیه به سری لومیا هستش!
الان همه برندها از هم الهام میگیرن پس نباید زیاد ایراد گرفت !",5,14,3,4,3,4,3,2
