positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"به نظرم گوشي خوبيه","اثر انگشت روي بدنه","من دیروز رفتم بازار تا این گوشی رو از نزدیک ببینم. چون تعریفش رو اینجا زیاد شنیدم و راغب شدم که بخرمش. هرچند قبلا گوشی سونی داشتم و سر داغ شدن و زود خالی شدن باطریش خیلی اذیت شدم و تصمیم گرفتم دیگه نرم سمت سونی. اما این گوشی واقعا باعث شد دوباره بخوام گول بخورم و بخوام ریسک کنم !
دیروز وقتی رنگ کروم گوشی رو دیدم خیلی بد توی ذوقم خورد. از این گوشیایی بود که برای تست دم دست میذارن پس قطعا باید جای دست روش میبود ولی اخه نه انقدر ! به طرز افتضاحی جای انگشت پشتش بود و وقتی دیدمش هم یاد بدنه ی قوطی روغن پنج کیلویی افتادم ! مشکیش هم چیز خاصی برای گفتن نداره از نظر ظاهر ولی باز طلاییش بهتر بود یکم. هرچند زمین تا آسمون با عکساش فرق داشت. خواستم دوربینش رو امتحان کنم ، همزمان با اس سیکس خودم و این از یه قسمت فیلمبرداری کردم . در کمال تعجب کیفیت فیلم اس سیکسم بیشتر بود!!! مگه نمیگن سونی z5 تصویرش 4k هست . این که خیلی معمولی بود. اینجا بود که مجدد توی ذوقم خورد. دوستان اینارو نگفتم که بگم گوشی خوبی نیست شاید من زیادی مشکل پسند و حساسم. به هرحال فقط نظرم رو گفتم . ولی خودم که از خریدش پشیمون شدم",3,26,3,2,3,3,3,2
"چيزي که عيان است چه حاجت به بيان است","گرون نبودن مثل سامسونگ","به نام خدا من حدود دو هفتس گرفتمش خواستم بگم مشکل دوربین در شب وقتی به آخرین بیلدنامبر اندروید 6 اپدیت کنید نه تنها به طور کامل رفع میشه بلکه تعجب میکنید چطور با نور کم فلش چنین تصاویر واضح و بدون نویزی گرفته میشود!
خواهشا اپدیت کنید تا بدونید چه گوشی قدری در همه زمینه هاست!
نکته دیگه اینکه در بعضی نظرات این گوشی با سری های سامسونگ مقایسه میشه!
خواهش میکنم گوشی های سامسونگ را حتی با میانرده های سونی مقایسه نکنید این کار توهین به سونی است!",14,4,5,5,5,5,3,5
,,"ایکاش زمان به عقب برمیگشت و این گوشی رو میخریدم بجای A5 - 2016",8,6,5,5,5,5,5,5
,,"خیلی تحقیق کردم تا به این گوشی رسیدم تقریبا تمام ویژگی های مدنظرمو داره از جذب اثر انگشتش و عکاسی در شب که 2 تا ایرادش به گفته کاربران است صرف نظر کردم و نیز خیلی تحقیق کردم تا به لپ تاپ سونی رسیدم . ولی یه مشکلی وجود داره ان هم اینه که موجود نمیشن همواره نا موجودند",8,2,5,5,5,5,5,5
,,"سلام ... با تشکر از دیجی جوووون و سپاس فراوووون
دیجی کالا تنها جائیکه میشه به کارش اطمینان کرد و گوشیای سونی رو هم نمیشه تو هر شهری پیدا کرد پس باید دست به دامن خرید اینترنتی شد و چه جائی از دیجی کالا بهتر
لـــطـفا ســــــــونی اکــــــسـپـریـــا z5 پــــــریمیــــوم رو موجـود کنیــد
موافقا لایک بالا تا موجود کنن و شگفت انگیز بذارن",57,3,4,3,4,5,5,3
,,"آقا موجود کنین دیگه دو سه ماهه منتظریم شما موجود کنین نسخۀ تک سیم رو تا بخریم.وقتی می بینین تک سیم اینقدر خواهان داره خب دفعه بعدی جای این ک اینقدر به تعداد کم بیارین بیشتر بیارین.حداقل نمی خواینم بیارین حذف کنین قسمت تک سیمو تا مردم هی امیدوار نمونن ک بیارین .",38,0,5,4,4,5,4,4
[],[],"لطفا موجودش کنین تک سبم رنگ کرومشو ....",20,0,3,3,3,3,3,3
[],[],"دیجی جون یه ذره فقط یه ذره به حرف ما ها گوش بدید نسخه تک سیم خریدار داره زیادبیار ای بابا",21,0,4,5,4,5,5,4
,,"دی جی کالا موجودش،کن رنگ کرومشو تک سیم",20,0,3,3,3,3,3,3
[],[],"لطفاموجودشکنین خیلی وقته منتظریم",21,0,3,3,3,3,3,3
"[""همه چيز عالي""]","[""فاقد نقطه ضعف""]","چرا دیگه این نسخه این گوشی رو نمیارید نسخه تک سیم هم خریدار داره.",24,1,5,5,5,5,5,5
"[""تو تمام زمينه ها عالي باطري، صفحه نمايش ، دوربين ، زد اب بودن ""]","[""خدايش نداره""]","دیجی جان لطفا تک سیم رنگ کرومشو موجود کن",20,1,3,3,3,3,3,3
"[""زد اب سخت افزار قوي دوربين خيلي عالي باطري خيلي خوب ""]","[""خدايش هيچي""]","سونی عشقه زد فایو پرمیوم گل سر سبدشه حرف نداره همه چیزش عالی عالی عالی",17,1,3,3,3,3,3,3
"همه چي",هيچي,"سلام لطف کنید نسخه تک سیم رو موجود کنید درسته سفارش اروپا هس ولی ببینید چند نفر نسخه تک سیم میخوان خواهشا موجود کنید ما فقط ب دیجی کالا اعتماد داریم از مدیریت تقاضا داریم موجود کنن",19,0,5,5,5,5,5,5
"CPU
RAM
4K
CAMERA","بزرگي صفحش","اه مگه میشه به این بزرگی یه خورده کوچیکش کنید!!",2,20,5,5,5,5,5,5
[],[],"لطف کنین موجودکنین چون بغییرازدیجی به کسدیگه ای اعتمادوازاصل بودن جنس مطمعانیستیم ولی جنس های دیجی اصل واورجیناله",16,0,3,3,3,3,3,3
,,"خیلی انتظار کشیدیم .
لطفاً نسخه تک سیم کارت رو موجود کنید .
دیجی جان واقعاً نمیشه به هر کسی اطمینان کرد .
باز هم منتظریم .",18,0,5,5,5,5,5,5
[],[],"سونی به تازگی رنگ صورتی z5 premium رو معرفی کرده . لطفا این رنگ رو بیارین",14,3,4,4,4,3,5,5
"از همه نظر عالي","من هنوز پيدا نکردم","لطفا موجودش کنید خیلی ها منتظرن
اگر میدونید نمیتونید موجود کنید حداقل اطلاع رسانی کنید تکلیف ما روشن بشه
با تشکر",22,1,4,5,5,5,5,5
"تا دلت بخواد داره","شايد بشه گفت نداره","من به تازگی یکی خریدم اما دو سیم هستش میخوام عوض کنم تک سیمش رو بگیرم .قول میدم تا اخر عمرم از این گوشی بگیرم و استفاده کنم چون فوق العاده هستش",17,0,5,5,5,4,5,4
"کيفيت ساخت بالا از تمام لحاظ(بدنه و قطعات)",,"از مدیریت محترم دیجی کالا خواهشمندیم نسخه تک سیم کارت رو موجود کنید لطفا ...
در این بازار مکاره لوازم دیجیتال واقعا نمیشه به هر کسی اطمینان کرد .
با سابقه درخشان این مجموعه چشم بسته هم خرید کنیم مطمئنا پشیمون نمیشیم .
بالاخره کسی که میخواد چنین مبلغی رو هزینه کنه به پشتوانه شما دست به اقدام میزنه .
به هر حال منتظریم ...",14,1,5,5,5,5,5,5
"هميشه به روز بودن","چشم بقيه از ديدن اين گوشي در مياد .....بميرم براشون","یعنی چند ماهه می خواهید اطلاع بدید .....خب بگید تولیدش متوقف شد",15,1,5,5,5,5,5,5
,,"دمتون گرم این تک سیمکارتشو فعال کنین",14,0,5,5,5,5,5,5
"با نقدهايي که از اين گوشي در اين سايت و ساير سايتها خوندم به نظرم عاليه",,"الان مدتی است که من بسیاری از دوستان دیگر منتظر موجود شدن این گوشی در فروشگاه شما هستیم ، امیدوارم سریعتر موجود کنید تا امثال من مجبور نشن که برای تهیه گوشی مورد علاقه خود به بازار رفته و با تنوع قیمتهای زیاد و مطمئن نبودن از اصل بودن کالا اونو تهیه کنیم. سپاس",13,0,4,5,4,4,5,4
"همه چييييييز","هيچي والا","من هر جور گوشی قیمتیی استفاده کردم از یه تومن بگیر تا هشت تومن که اونوقتا بلک بری پورشه دیزاین بود.باور کنید باور کنید و باور کنید هیچ گوشیی به گرد پای این گوشی نمیرسه.عکسبرداری و فیلم برداریش فوق العادس حسگر اثر انگشتش حتی سریعتر از اپل هستش هشت هسته ای و رم سه در کل فوق العادس.تعصب الکی نداشته باشین والا من که ندارم چون تا حالا سامسونگ رو بهتر میدونستم ولی حالا وقتی این گوشی رو استفاده کردم فهمیدم چی به چیه.درکل میگم حتی یه درصدم پشیمون نمیشید از خرید این گوشی.گوشی ده میلیونی هم اگه وجود داشته باشه بازم نخرید چون این گوشی واقعأ همه چی تکمیله مقاومتشم استثناییه و بدنش فوق العادس.خلاصه پشیمون نمیشید از خرید این گوشی اگه قصد خرید بهترین گوشی جهان رو داشته باشید بهتون قول میدم این بهترین انتخابه.یا علی",19,1,5,5,5,5,5,5
,,"لطفاً موجود کنید قصد خرید دارم. ممنون",13,0,3,3,3,3,3,3
"[""عالي""]",,"لطفا موجود کنید",13,0,3,5,5,5,3,5
,,"سلام خدمت تمامی دوستان.
بدنه این گوشی رو من هیچ جا ندیدم.خیلی مقاومه.
ضد آب هم که هست.
از لحاظ ضربه و اینا،خیالتون راحت باشه.
مقاوم مقاومه.",10,1,3,3,3,3,3,3
"[""همش نقطه قوته""]","[""نداره""]","دیجی جون لطفا خواهش میکنم کروم تک سیمشو موجود کن من تو بازار گشتم میگن تک سیم نیست لطفا موجود کن میخوام بخرم",10,1,3,3,3,3,3,3
,,"من خودم سونی زد 2 دارم واقعا عالیه
سونی واقعا قوی کار کرده
لطفا موجود کنید الان نزدیک دو ماه هست نا موجوده من حتما یکی میخرم ولی نسخه تک سیم",11,1,5,5,5,5,3,5
,,"دوستان کسانی که از دی جی کالا این گوشیو خریدن پشتش نوشته made in china؟؟؟
چون تو بازار همش چینیه من دنبال اصلیشم",8,1,5,5,5,5,5,5
,,"موجودتک سیم کروم لطفا پلیز خواهش قول میدم یه دونه سامسونگs7 هم ازت بردارم دلت نشکنه",15,1,3,5,5,5,5,4
"صفحه نمايش 4k (تراکم 806 ppi رو داره که از همه گوشي ها بالاتره)
پردازنده قدرتمند Snap Dragon 810 در کنار سيستم خنک کننده باحال
طراحي زيبا و شکيل
دوربين فوق‌العاده قدرتمند Imx-300 با حسگر Exmoor Rs
حسگر اثر انگشت","هيچ ضعفي نداره (اگه تونستي پيدا کن)","سونی بی نظیره
حرف نداره
Z5 Premium هم از آیفون 6Plus قویتر و بالاتره هم سامسونگ Note 5 تو جیبشه...
اگه خواستید بخرید ی گارانتی دارش رو بگیرین که خیالتون راحت بشه.",14,3,5,5,5,5,5,5
,,"سونی مخترع تکنولوژی بوده وهست!!!!!",10,2,5,5,5,5,5,5
"همه چي عالي","اگه هم داشته باشه با آپديت بعدي حل ميشه","سلام
یعنی یک کتاب با عنوان موجود میشه یا نمیشه واسه این گوشی چاپ کرد. موجود کن دیجی جان مردم صف کشیدن واسه خرید این گوشی.",21,2,4,5,4,5,5,4
"[""کيفيت 4کي\n806 پيکسل بر اينچ کم نيست \nحدود هشت ميليون پيکسل داره""]","[""کمي کلفته""]","حرف نداره هر کی میخاد بخره وایسه بعد عید تا دوست تومن هم میاد پایین
همه چیش عالیه فقط کمی کلفته
من خوره ی سونی دارم شک نکنین در خریدنش
واقعا حرف نداره مخصوصا 4کی هست
هر کی میخاد بخره بدونه در جاهای دیگه غیر از عکس و فیلم فول اچ دیه و در عکس و فیلم 4کی هست",11,0,5,4,5,5,5,5
"يک گوشي کامل و مجهز",ندارد,"اگر دنبال بهترینی Sony Xperia Z5 Premium Mobile Phone",14,1,5,5,5,5,5,5
,,"من هر جا میگردم تک سیمش گیرم نمیاد دیجی جون وجدانا موجودش کن . از گوشی دو سیم خوشم نمیاد.",13,1,4,5,4,5,5,5
,,"اگه میخای جنسات به فروش بره گوشی های تک سیمکارت با رنگای متنوع زیاد کن",14,0,5,5,5,5,3,5
"همه چي و بويژه تک سيم کارته بودن آن و سايز 5/5 اينچي","انشاالله که ندارد.","با سلام. دیجی جون نزدیک شب عید هستیم لطفا موجودش کن که برای کادوی عید نیازش داریم. بیرون هم میشه تهیه کرد ولی اصالت کالاهای شما یک چیز دیگست. لطفا موجود کن که لبخند رو بر لب چند جوون میاری. با تشکر.",15,1,3,3,3,3,3,3
,,"همچین میگن 3 گیگ کمه انگار میخوان همزمان 190 تا کار با گوشی انجام بدن
اون انسان بزرگواری ک اینو میگه درکی از دنیای دیجیتال نداره
حالا ته تهش یه منچ میخواد بازی کنه ها که 0.5 کیلوبایت رم کافیشه
ضمنا مدیریت رم سونی از 4 گیگ رم سامسونگ خیلی بهتره میتونید تست کنید",18,2,4,5,4,5,5,5
,,"ما نسخه دو سیم کارت نمیخوایم
لطفا برای مشتریان حق انتخاب قایل باشید.
با تشکر از دیجی کالا",16,0,5,5,5,5,5,5
,,"شما هنوز موجود نکردی دیجی جون که من بخرم و نقد کنم. این همه هم درخواست داری چرا اقدام نمی کنی؟ مگر نظر کاربرا برات مهم نیست؟ لطفا تا قبل از عید کروم و طلایی رو برا پرمیوم تک سیم کارت موجود کن تا بخریم دیگه. لطفا.",16,0,5,5,5,5,5,5
"آن چه که عيان است چه حاجت به بيان است","جذب اثر انگشتشم کمتر از بقيه پرچمداراست","اونایی که قبول دارن سونی مخصوصا سری z5 برای حرفه ایا و باکلاساس بکوبن لایکو خب",40,1,4,5,4,5,5,5
,,"سلام
دیجی جان من الان یک هفته بیشتره منتظرم موجود کنید
چرا موجود نمیشه؟",15,0,5,5,5,5,5,5
,,"بخواهش داشتم لطفا نسخه تک سیم این گوشی رنگ کروم را موجود کنید
قصد خرید دارم
ممنون",9,0,3,3,3,3,5,3
,,"من در تعجبم با اینهمه درخواست هنوز ناموجود این رنگ گوشی
لطفا موجودش کنید",7,0,5,5,5,4,5,5
,,"باسلام
لطفاموجودش کنید...",11,0,5,5,5,5,5,5
,,"دیجی رنگ کروم مدل تک سیمشو لطفا سریعتر موجود کن.",11,0,5,5,5,5,5,5
,,"نمیدونم چرا این گوشی رو یه دونه یه دونه موجود میکنید !!!!! شما که میدونین دیر یا زود خریدار خواهد داشت لطفا حداقل 10 قلم موجود کنید
خواهشمندیم رنگهای کروم و سفید رو به تعداد بیشتری موجود کنید ... با تشکر",12,0,5,5,5,5,5,5
,,"خصوصا طلایی و کروم",8,1,4,4,4,3,3,4
,,"موجودش کن برادر کرومشم موجودکن چشممون خشک شد به در",7,2,3,5,5,5,5,4
"همه فن حريف","شايد يوزر يا مصرف کننده البته دوستان ببخشيد اينو جدي گفتم","هیچ گوشی رو نمیشه کامل دونست ولی با مراجعه به توضیحات دوستان کارشناس و نظرات ثبت شده بیاییم به انتخاب خود و دیگران کمک کنیم",7,1,4,5,5,5,4,5
"همه چيز رديف","نداره آقا","هر چی باشه از اپل و سامسونگ قوی تر و خوش دست تره",9,4,5,5,5,5,5,5
,,"سلام لطفا بعد از این همه انتظاری که ما کشیدیم رنگ کروم این گوش رو موجود کنید",11,0,3,5,5,5,5,4
,,"دیجی اکسپریا z5 پریمیوم و z5 رو موجود کردی ولی Z5 کامپکت رو نه پس کی Z5 کامپکت رو موجود می کنی",5,1,5,4,4,5,4,4
"صفحه نمايش 4K
ضدآب بودن
رنگ بندي زيبا
قدرت بالاي پردازنده",,"از دیجی جون خیلی خیلی ممنون هستم که این کالای با ارزش و عالی رو موجود کرد. بی شک اگر سونی در پخش سری Z5 خوب عمل کنه می‌تونه ضرر بخش موبایل خودش رو کم کنه.",5,0,5,5,5,5,5,5
,,"آنچه گفتنی بود دوستان گفتند، فقط میخواستم خواهش کنم ترتیبی بدید تا مشتریهایی که با کلی امید به اینکه کلاه سرشون نمیره به این فروشگاه کامل و جامع مراجعه میکنن دستشون تو انتخاب رنگ محصول باز باشه.
مخصوصا در این مورد رنگ کروم رو هم بیارید ممنون میشیم. کلی خاطرخواه داره!
سپاس از زحمات کارکنان و مدیریت لایق دیجی کالا",13,0,4,4,5,4,4,3
"طراحي زيبا-دوربين با کيفيت بالا-صفحه نمايش با تراکم پيکسلي بالا-نور مناسب دربرابر نور مستقيم خورشيد","باتري با ظرفيت پايين-زياد بودن جذب اثرانگشت توسط قاب پشتي","باتری این گوشی با این ک روی کاغذ ممکنه خیلی قدرتمند ب نظر برسه ولی این باتری برای تغذیه 8میلیون پیکسل صفحه نمایش این گوشی کافی ب نظر نمیرسه.درمورد تراشه اسنپ دراگون 810 هم باید بگم ک این تراشه با full HD هم مشکل داشت دیگ چ برسه ب 4K ک همین باعث میشه وقتی بازیای با کیفیت بالا یا فیلم با کیفیت بالا نگا میکنین با بعضی نویزا مواجه بشین بعضی اوقات هم گوشی زیاد داغ میکنه...ولی از همه اینا ک بگذریم این گوشی محشره",1,13,4,5,3,3,4,1
"زيبايي گوشي","سريع خالي شدن شارز
نويز زياد در دوربين جلو و موقع فيلم برداري حالت موج يا رد رد
نبود لوازم جانبي","در کل صرفنطر از چند باگ در گوشی گوشی عالی میباشد
اندروید شش کی برای پرمیوم میاد
مدل گوشی 6833",3,5,4,4,5,5,5,5
,,"داداش شما نور گوشی رو گذاشتی رو خودکار
برو تو SETTING >DISPLAY بعد ADAPT SCREEN رو غیر فعال کن.",5,1,5,5,5,5,5,5
"کيفيت عالي بدنه هنگ نکردن در بازي real racing تست شده","داغ شدن زياد بالا سمت راست گوشي","سلام من تقریبا بیست روز پیش رنگ کروم رو به قیمت خریداری کردم
میخاستم لوازم جانبی کی میاد در دیجی کالا چون رنگ کروم هست از گارد یا کاور نمیشه استفاده کرد
حتما باید طلق یا گلس پشتی برای گوشی باشه
دوره گوشی یک نقطه یک میلی متری ایجادد شده
دیجی حتما بامپر و گلس پشت و رو برای پرمیوم کروم بیارید با تشکر",3,2,4,4,5,5,5,5
"همه چيز",هيچ!,"اگر قیمت گوشی های اپل رو نسبت به امکانات در نظر بگیریم و قصد داشته باشیم سیستم اپل رو روی این گوشی پیاده کنیم ، این گوشی باید قیمتی بالاتری داشته باشد !!!!!",4,3,5,5,5,5,5,5
,,"با سلام آقای اسلامی،شما لطف کنید به قسمت setting رفته در قسمت display قسمت adaptive brightness را خاموش کنید",2,1,4,5,5,5,5,5
,,"یک گوشی بسیار بسیار عالی... شک نکنید",3,2,3,5,5,5,5,5
,,"با عرض سلام
دوستانی که از این گوشی استفاده کرده اند ممنون می شوم که بنده را راهنمایی بفرمایند
من عصری این گوشی رو خریدم الان که دارم با گوشی کار می کنم می بینم مور صفحه کم می باشد تنظیم کردم نور صفحه را بیشتریم مقدار خود گذاشتم ولی همچنان نور ضعیف است ، ضمنا همسرم گوشی قدیمی galaxcy سامسونگ رو داره ، صفحه اینستاگرامم رو در هر دو گوشی باز کردم و به طور یکسان تصاویر رو نگاه کردم، عکسها در گوشی اون خیلی واضحتر و شفافتر و با نور بالا دیده می شوند ....
همسرم که می گه فردا صبح ببرم گوشی رو فوری و با ضرر کمتری عوض کنیم ولی من این گوشی رو دوست دارم مگر ممکنه گوشی با این قیمت تصویرش اینطوری باشه ... حتما جای دیگه تنظیماتی داره که ما بلد نیستیم ....خواهش می کنم در صورتی که می دونید این مشکل رو چه طوری برطرف کنم من رو راهنمایی کنید چون وقت زیادی ندارم",1,2,4,4,4,4,5,4
,,"لطفا رنگ کرومشو موجود کنید میخوام از این سایت بخرم همهم منتظر همین رنگن.سایتتون قابل اطمینانه.ممنون",7,2,5,5,5,5,5,5
"همش قوته بي تعصب","تبليغات کمشه","خدایی من از خانوادیه سونی واقعا راضیم.اونایی ام که میگن سونی داشتم اینجور شد اونجور شد.برادره من رفتی سونی اریکسون پونصد سال پیشو خریدی انتظار داری پرواز کنه!تا شونصد سال دیگهم کار کنه!من خدایی اگه گوشی خوبی نبود نمیومدم دو ملیون تو این بی پولی پاش بدم.ولی واقعا ارزششو داره فقط دلیله اینکه بعضیا ازش بد میگن یا اینکه سونی غیر پرچمدارشو داشتن که دیگه از پشتیبانی خارج شده یا اصلا گوشیشو باهاش بیشتر سه چهار ساعت کار نکردن.سونی از زد2 به بعد واقعا پیشرفته خیلی عالی ای داشت الانم که دیگه یطوری جلو زد که هیچکی بهش نرسه.طراحیشم اگه تکراریم باشه که نیست دلیلش اینه که واقعا اگه دس به یه جایی از گوشیش بزنه از ریخت خاصش میفته و شیک بودنش از بین میره.اصلا ژاپن خیلی جلوتر از این کره ایاو کشورای دیگس یه نگاه به گذشتتون بندازین که میگفتین اقای مغازه دار این حتمی ژاپنیه یا نه اگه نبود نمیخریدین.تبلیغات کنه ممکنه دسته همه همین گوشی باشه.ولی خوب بهتر که دس هرکسی نیس حداقل گوشیمون خاص میشه",6,3,5,5,5,5,5,5
عالي,نداره,"دوستان میخواستم بدونم فرق این گوشی با اون z5 چیه ؟؟؟",4,2,3,5,5,5,5,5
,,"دوستان کسانی که میگن نوت 5 لایک منفی بدن کسایی هم که میگن z5پرمیوم لایک مثبت بدن",47,6,5,5,5,5,5,5
,,"لطفا مدل دو سیم پریمیوم رو بیارید. منتظر هستیم.",11,4,3,4,4,3,5,4
,,"سلام دوستان می خواستم نظرتان در مورد اینکه این گوشی را بگیرم یا گوشی 6splus یا یک گوشی معمولی بگیرم به همراه ipad air 2 64 gb؟",0,7,3,3,3,3,3,3
,,"ممنون از دیجیکالا که دوباره محصولات سونی رو موجود کرد...",7,3,5,5,5,5,5,5
,,"امیدوارم تا عید هم رنگ کروم هم با قیمت پایینتر موجود بشه
یعنی میشه؟؟؟",14,1,5,4,5,5,5,5
