positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"شما با این گوشی رو با گلگسی A هفت 2017 مقایسه کن قیمت ها رو هم مقایسه کنید باور نکردنیه .",5,2,5,4,4,3,4,4
"سخت افزار مناسب نسبت به قيمت","کيفيت معمولي بدنه
برجسته بودن قسمت دوربين","من حدود یک ماهه این گوشیو دارم و نصبت به قیمتش عالیه . هنگ نمیکنه و امکاناتش تقریبا کانله . تنها مشکلیکه میشه گفت داره همون تغییر وضعیت نور صفحه هست که اونم نرم افزاریه و هاد نیست و اذیت نمیکنه . از لحاظ پرش آنتن هم که مربوط به گوشی نیست و جابجایی شبکه بین 4g و 3g و 2g هست که هرجا هرکدوم ضعیف باشه و گوشی روش ست باشه سیگنالو ضعیف نشون میده . اثر انگشت و دوربینش هم عالی کار میکنن .گوشی لیز نمیخوره تو دست .کیفیت صدایه فوق العاده عالی . باتری با اینکه 3000 هست برای من که همیشه gps و wifi روشن دارم حداقل 24 ساعت میره در حالی که با گوشی با باتری 3200 برام 20 ساعت کار میکرده.",2,1,5,3,4,4,4,3
"طراحي
سخت افزار
صفحه نمايش
باتري
دوربين",ندارد,"این گوشی رو 3 ماهه دارم.اوایل آنتنش می رفت و باید ری استارت میکردی.بعدش خودش با شبکه مچ شد و درست شد.حدود دو هفته پیش هم یک آپدیت داده خود اچ تی سی و دیگه هیچ مشکلی نداره اصلا.خیلی خوب و خوش دسته.قاب پشتش هم پلاستیک با کیفیته و اصلا خط و خش نمیندازه.من یک ماه بدون قاب استفاده کردم تا لوازشم بیاد و بعد قاب انداختم.دوربین ها هم خوبه و از ام 9 خیلی بهتره.باتری هم یک و نیم روز میره.فقط بدونید که کارت حافظه یا سیم کارت دوم.البته با 64 گیگ هیچ وقت جا کم نمیاد",6,1,5,5,5,5,5,4
همچي,"بدنه ضعيف
پرش آنتن","فقط خواستم از دیجی کالا به خاطر خدمات و همکاریشون تشکر کنم. واقعا اعتماد بنده رو جلب کردن و اینبار من هرچیزی که نیاز داشته باشم و در سایتشون موجود باشه فقط و فقط از همینجا خرید می کنم. دیجی کالای عزیز بسیار سپاسگزارم",4,9,2,2,4,4,4,2
,"بدنه پلاستيکي و سيمکارتها","اینکه یا دو سیمکارت همزمان یا تک سیم و کارت حافظه خیلی بده و بدتر از اون بدنه پلاستیکی که باعث میشه حرارت گوشی خوب دفع نشه سریع از رنگ و ترکیب بیوفته که البته آسیب پذیریشم بالا میره",0,8,3,3,3,3,3,3
"صداي بلند
کفيت خوب تصوير
تاچ و جنس شيشه خوب
باتري","قيمت (البته من همون اول خريدم گرون خريدم)
تغيير ناگهاني نور صفحه
پرش آنتن (باتوجه به اينکه ساير گوشي هاي جديد اين مشکلو ندارن)
خيلي راحت گرد و غبار رفت زير شيشه دوربين
رابط کاربري بد","الان باتوجه به قیمت حالا می‌ارزد. البته تو بازار گوشیهای ایران من رابط کاربری بهتر از الجی ندیدم. گارانتی خوبی هم داره.",2,17,2,4,3,3,3,2
"دوربين عالي
حافظه داخلي 64 گيگ","فعلا هيچي","من تازه خریدم قبلا هم گوشی desire 816 داشتم مشکل پرش انتن مربوط به این گوشی نیست همراه اول توی گوشیهای هواوی و ایفون هم که دوستانم داشتنند پرش آنتن داشته و مشکل اپراتوره
بابت نور پس زمینه هم در قسمت تنظیم روشنایی تیک اتوماتیکشو بردارین احتمالا مشکل حل میشه",13,3,5,4,4,4,4,4
"اندازه صفحه مناسب
رم 4
حافظه 64
دوربين معقول نه عالي
ظاهر زيبا و خاص","پرش آنتن مکرر
کاهش و افزايش روشنايي يکباره نور صفحه","دوستان من دو بار این گوشی رو خریدم یکبار با گارانتی سریر و اینبار هم با گارانتی پرشین سلوکام و البته از دیجی کالای عزیز. اولی که به دلیل قطعی یکباره هر دو آنتن با ضرر در بازار فروخته شد و اینک دومی هم با همین مشکل مواجه شده و تو این دو روزی که خریدم 4 بار آنتن قطع شده و در این حالت تنها با ریستارت آنتن بر می گرده و اینبار تمام امیدم به گارانتی 7 روز بازگشت کالای دیجی کالاست و این اولین باریه که از این ویژگی استفاده می کنم و تمیدوارم باعث نشه آخرین رابطه من با دیجی کالا باشه. نکاته مطرحه اینه که این مشکل در نقاط مختلف تهران و کرج بارها اتفاق افتاده و حتی با فکتوری ریست و تعویض جای سیمکارت ها و یا حتی سویچ حالت شبکه بر روی 2G حل نشده و با این وضع به هیچ وجه به درد نمیخوره. میخواستم 10 رو بگیرم و بازم تک سیمکارته بودنش مانعم شد چون برام دو سیمکارته بودن مهم بود. عجب اشتباهی. دیجی کالا برس به داد این ناتوان.
و کلام آخر دوستان این مدل رو نخرید",6,8,2,2,4,4,4,2
"همه چي",هيچي,"امروز رسید دستم ممنون از دیجی به خاطر تحول زودتر
از هر نظر عالیه بدون هنگی، روز اول شصت تا برنامه نصب کردم هیچی هنگی نکرد و هیچ لگی نزد، خیلی خوشگله، جای توضیحی نیس برای بقیه امکانت چون عالیه با اینکه تک اسپیکرس ولی عالیه صداش، HTC گوشیاش عالیه همیشه بوده و هست هرکی میگه بده گوشی شناس نیست ....فقط htc",15,1,5,5,5,5,5,5
"دوربين عالي","پرش آنتن","نسبت به قیمتش واقعا میارزه. کار کردن باهاش خیلی راحته و هیچ وقت هنگ نمیکنه حتی اگه حافظتون پر باشه.",9,0,5,5,5,5,5,5
"سرعت . دوربين.قيمت.امکانات","روشنايي صفحه","دوستان از بس خوب و بد در مورد این گوشی گفتند که من با شک گرفتم‌ . فقط واسه اینکه یه حس نوسنالژیک داشت واسم htc . ولی هر کس نظر میخاد باید بگم که کلا دو برابر اون پولی که دادی میدی گوشی میگیری .بدون شک عالیه....",13,2,5,4,5,4,5,4
,,"سلام دوستان
کامنت های خریداران در سایت های دیگه گواه این رو میده که گوشی پرش انتن داره،پس از تحقیق خواستم بگم که این مشکل به هیچ وجه از طرف کمپانی نیست واز طرف اپراتور داخلی به لطف قدیمی بودن تجهیزات هست.
مخابرات اعلام کرده تا حدود برج 5 سال 96 با بروز کردن تجهیزات این مشکل رو حل خواهد کرد.
ضمنا در یکسری از گوشی های جدید موتورولا هم این داستان رویت شده",12,2,4,4,5,4,5,5
"زيبايي
سخت افزار قوي
دوربين عالي
قيمت مناسب",نداره,"سلام الان تقریبا تمام گوشی ها در یک level قیمتی مشخصات مشابهی دارند پس ظاهر گوشی در اولویت قرار میگیره
این گوشی علاوه بر مشخصات سخت افزاری کاملی که داره در حال حاضر زیبا ترین گوشی بازار هست ،مخصوصا رنگ سورمه ایش برای اقایون واقعا کلاس خاص و منحصر بفرد خودشو داره
امروزه که تبلیغات بیداد میکنه تنها کمپانی HTC هست که بی سرو صدا بالاترین کیفیت رو ارایه میکنه واصالت واقعی خودش رو حفظ کرده ولی متاسفانه همین قضیه عدم تبلیغات کافی باعث شده که این کمپانی غول از رقابت عقب بمونه ودچار افت بشه
به امید روزهای خوب برای این کمپانی دوست داشتنی",25,3,4,4,5,4,5,5
"عملکرد مناسب حسگر انگشت
حافظه و رم بالا
شارژدهي مناسب باتري","نداشتن حالت فيلم برداري 4k
جنس بدنه پشتي پلي کربنات و بسيار مستعد خط و خش
داغ کردن بيش از حد هنگام اجراي بازي هاي سنگين
صداي پايين گوشي هنگام مکالمه و اسپيکر نه چندان مناسب
کمبود لوازم جانبي در بازار","تقریبا یک هفته ای میشه این گوشی رو گرفتم البته از بازار و قیمت به مراتب بالا تر از دیجیکالا. تجربه ی یک هفته استفاده از گوشی رو برای شما میگم: دوربین قابل قبوله ولی از فرمت های 60فریم و 120فریم خبری نیست و همچنین فیلمبرداری 4k از نظر اجرای بازی مشکل خاصی نداره و به راحتی بازی های کیفیت بالا رو اجرا میکنه ولی هنگام اجرای بازی خیلی داغ میکنه که به دلیله استفاده از جنس بدنه پشتی پلی کربنات کمی آزار دهندس شارژ دهی مناسبی داره تقریبا با یک بار شارژ یک روز میشه ازش استفاده کرد البته به جز اجرای بازی های سنگین تنها مشکلی که با این گوشی دارم نداشتن پلیر مناسب برای پخش آهنگ و نداشتن برنامه ی پیش فرض مناسب برای پخش ویدیو و عکس هست که این موضوع کمی مشکا زاست
در کل گوشی خوش دستیه که از نظر ظاهری هم زیبایی خاص خودشو داره.",8,12,2,4,1,0,2,2
"همه چي","اينکه بدنه پلاستيکي داره","این گوشی فوق العاده س من خدم همه اچ تی سی ام 8 رو هم داشتم.گرافیک،پردازنده،دوربینو...هم خیلی خوبه.فقط تنها بدیش بدنه پلاستیکیه",14,1,5,4,5,5,4,5
"طراحي شيک جذاب و کاملا متفاوت
دوربين هاي اصلي و سلفي با کيفيت فوق العاده
رم اجرايي 4 و حافظه داخلي 64
حسگر اثرانگشت در پشت دستگاه با بهترين و سريع ترين عملکرد ممکن
باتري با شارژدهي قابل قبول","قيمت نسبتا بالا
استفاده از پردازنده مديا تک
کمبود لوازم جانبي","بهترین انتخاب ممکن (شاهکار اچ تی سی)
این گوشی از هر نظر فوق العادس و ب جز پردازنده هلیو پی 10 مدیا تک ک در این مدل استفاده شده واقعا هیچ نقطه ضعفی نداره
دلیل استفاده از پردازنده مدیاتک هم رقابتی کردن قیمت بوده...",14,2,5,5,5,5,5,5
,,"سلام به همه ، گوشی خوبیه ظاهر خوبی هم داره اما به پرچمدار HTC 10 نمیرسه اگر قیمتش خوب باشه ارزش خریدو داره
با تشکر از دیجی کالا",12,1,3,3,3,4,4,4
"ظاهر زيبا","پردازنده و دوربين متوسط","این گوشی هنوز در دیجی کالا موجود نشده اما هم اکنون در بعضی از فروشگاه های اینترنتی با قیمت هایی عرضه میشه که ابدا منطقی نیست. پردازنده برای امروز متوسط محسوب میشود و دوربین هم همینطور ضمن اینکه لرزش گیر هم ندارد.",5,7,0,3,3,3,4,1
,,"قیمتش خوب باشه میگیرم اگه قیمتش نزدیک اچ تی سی 10 باشه نمیگیرم همون 10 خوبه",5,11,3,3,5,5,5,5
,"فقط تم همين","تم خوبی نداره وگر نه گوشی عالی ای هستش مخصوصا ظاهرش و کیفتش",4,25,3,5,4,3,3,3
"واقعا مثل و مانندي نداره بي نظيره",,"واقعا عالیه htc",28,5,5,5,5,5,5,5
"همه چي",هيچي,"عالیه به شرطی که قیمتش خوب باشه",20,3,5,5,5,5,5,5
"همه چيش...",هيچي.,"اصلا وقتی به طراحیش نگاه میکنم ماتش میشم هیچی کم نداره فوق العادست",24,2,5,5,5,5,5,5
دوربين،طراحي،پردازنده,هيچي,"دوستان توجه داشته باشید که این مدل پرچمدار نیست و فقط جهت تکمیل محصولات htc است،امیدواریم قیمت معقولی داشته باشد",0,5,5,5,5,5,5,4
,,"یکی از خصوصیات بارز اچ تی سی اینه که دست هر کسی دیده نمیشه و کسانیکه حرفه ای به گوشی نگاه میکنن از اچ تی سی استفاده میکنن",35,8,0,0,0,0,0,0
"طراحي بينظير و تک سخت افزار عالي دوربين خوب فينگر پرينت",ندارد,"سلام
از نظر بنده زیبا ترین گوشیه حالا بماند که سخت افزار عالی داره
تا به الان بعد از آیفون 5 اس به این زیبایی گوشی ندیده بودم
فوقالعاده طراحی شده
بدون کوچکترین نقصی
حتی اون بیرون زدگی لنز که برای بعضیا یه عیب بنظر میاد تو این گوشی بیشتر قشنگترش کرده.هر چی بگم کم گفتم
البته نظره شخصیه",24,7,5,5,5,5,3,5
[],[],"کلا اچ تی سی همیشه خوب بوده اگه موافقید بکوبین لایکو",64,15,5,5,5,5,5,5
,,"باتریش نسبت به نسخه 32 گیگش بیشتره.و بهتره.همه چیش می زونه به جز بیرون زدگی دوربینش.در کل عالیه",29,8,3,3,3,3,3,3
همه,هيچي,"از همه نظر عالیه لایک",0,5,5,5,5,5,3,5
"طراحي شيک جذاب و کاملا متفاوت
دوربين هاي اصلي و سلفي با کيفيت فوق العاده
رم اجرايي 4 و حافظه داخلي 64
حسگر اثرانگشت در پشت دستگاه با بهترين و سريع ترين عملکرد ممکن
باتري با شارژدهي قابل قبول","قيمت نسبتا بالا
استفاده از پردازنده مديا تک
کمبود لوازم جانبي","بهترین انتخاب ممکن (شاهکار اچ تی سی)
این گوشی از هر نظر فوق العادس و ب جز پردازنده هلیو پی 10 مدیا تک ک در این مدل استفاده شده واقعا هیچ نقطه ضعفی نداره
دلیل استفاده از پردازنده مدیاتک هم رقابتی کردن قیمت بوده...",14,2,5,5,5,5,5,5
,,"سلام به همه ، گوشی خوبیه ظاهر خوبی هم داره اما به پرچمدار HTC 10 نمیرسه اگر قیمتش خوب باشه ارزش خریدو داره
با تشکر از دیجی کالا",12,1,3,3,3,4,4,4
"ظاهر زيبا","پردازنده و دوربين متوسط","این گوشی هنوز در دیجی کالا موجود نشده اما هم اکنون در بعضی از فروشگاه های اینترنتی با قیمت هایی عرضه میشه که ابدا منطقی نیست. پردازنده برای امروز متوسط محسوب میشود و دوربین هم همینطور ضمن اینکه لرزش گیر هم ندارد.",5,7,0,3,3,3,4,1
