positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"[""سخت افزار وسيستم عامل روان""]","[""قيمت بالا نسبت به محصول ومحدوديت""]","اپل چون نمایندگی در ایران نداره خیلی گران در میاد در ضمن در ایران محدودیت داره ودر اخر اینکه دوربین شو با s7ege مخصوصا در شب مقایسه کنید ،اگه حرف حساب نگفتم که هیچ..",10,12,3,3,3,3,3,3
,,"عالیه هر کسی میگه تو ایران قابل استفاده نیست یا نداشته یا بلد نیست باش کار کنه اپل بهترینه",16,4,5,5,5,5,5,5
"سرعت عالي
دوربين عالي
آپديت و بروز رساني هاي منظم
بدنه زيبا و مقاوم",,"من روز 4/30 به دستم رسید.دو روز قبل از طرح رجیستری.
گوشی من گارانتی وقایع گستر فارس بود.لاک بود.برای اپراتور AT&T.سیم کارت داخلشو درآوردم و بعدش خط 912 (همراه اول)و 920(رایتل) روش گذاشتم و تست کردم و مشکلی هم ندارم.ممنون از دیجی کالا.",15,3,5,5,5,5,5,5
"طراحي زيبا"",""سرعت فوق العاده","نسبت بيشتر جذب اثر انگشت در رنگ طلايي","سلام گوشی فوق العاده است",5,2,0,4,4,3,3,3
"سيستم عامل تري دي تاچ روان بودن گوشي اندازه صفحه نمايش کيفيت","ساپورت نکردن اپلدر ايران","گوشی فوق العاده روان هست یعنی هرکی با این گوشی کار کنه دیگه باهیچ گوشی نمیتونه کارکنه",7,4,3,3,3,3,3,3
"کيفيت عالي",ندارد,"کیفیت صفحه فوق العاده عالی
خوش دست
نگه داشتن شارژ به مدت طولانی
....",8,3,5,5,5,5,5,5
"همه چيز",ندارد,"در یک کلام عالی هست و فوق العاده",22,5,5,5,5,5,5,5
"[""همه چيز""]","[""بيرون زدگي دوربين""]","این گوشی رو همسرم برای تولدم خریده عالیه و روان...خواهشا با اندروید مقایسه نکنید که اصلا قابل مقایسه نیست...صفحه لمسی 3D دوربین با کیفیت بالا نرم افزارهای پیشرفته و از همه مهمترش که ویروس نمی گیره",19,17,3,3,3,3,3,3
"[""براي پز دادن مناسب است""]","[""فقط بدرد پز دادن ميخورد""]","خدایی تو ایران فقط میشه پز داد کار خاصی نمیشه باهاش انجام داد به نظرم s7 یا g5 بخرید",51,61,0,5,4,4,4,2
,,"من اولین باره از گوشی های اپل استفاده میکنم تا قبل از خرید این گوشی به تمام کسانی که ایفن داشتن مگفتم شما ها دیوانه اید این همه پول میدید ، یه گوشی اندرویدی خیلی ارزان تر هم این قابیت ها رو داره ولی الان که این گوشی رو خریدم واقعا متوجه میشم که میرزه این همه پول بدی اگه فقط دو روز کسی با این گوش کار کنه عاشقش میشه و دیگه حاضر نمیشه از گوشی های اندرویدی استفاده کنی.
من پیشنهاد میکنم کسانی که میخوان بخرن نسخه ی پلاس 128 رو بخرن پلاس برای این که باتریش از نسخه ی معمولی بهتره ، دوربینش لرزش گیر اپتیکال داره کارکردن با صفه ی بزرگ لذت بخش تره و .... ، خیلی ها هم میگن پلاس خیلی بزرگه ولی به نظر من نه من برای تایپ با یک دست مشکلی ندارم البته من دستای بزرگی دارم و 128 هم برای این که پول 64 با 128 انقدرا هم تفاوت نداره که شما بخواین نسخه ی 128 اش رو انتخاب نکنید ولی اگر نسخه ی 128 رو بگیرید برای همیشه خیالتان از پر شدن گوشی راحته و پایین تر از نسخه ی 64 هم اصلا پیشنهاد نمیکنم چون قطعا جا کم خواهید اورد؛)

نکته ای که باید در اخر بگم اینه که حتما قبل از خرید حتما این گوشی رو از نزدیک ببینید و بینید با سایز بزرگش راحت هستید یا نه بعد سفارش بدید.
امیدوارم توانسته باشم کمکی بهتون کرده باشم
در پناه حق",29,10,5,5,5,5,5,5
"[""سيستم عامل روان""]","[""محدوديت شديد در انتقال فايل""]","این گوشی از نظر سرعت و اپدیت واقعا بی نظیره واقعا باید باهاش کار کنید تا متوجه عرضم بشید. تمام حافظه گوشی رو پر از بازی های سنگین و اچ دی کنید کوچکترین افت سرعتی مشاهده نخواهید کرد.
اما محدودیت اصلی از دید اکثر کاربرات اینه که داستان به طور کلی با اندروید فرق داره باید روش کار کردن باهاش و یاد بگیرید بعد سالیان سال از کار کردن باهاش لذت می برید. محدودیت اصلی انتقال فایله که با روش های مرسوم امکان پذیر نیست.",17,6,3,3,3,3,3,3
"شارژ سريع امکانات زياد بدون محدوديت سهولت نچندان بد کار با آن قابليت هاي فراوان دوربين قدرتمند . اين گوشي از نظر گرافيک سخت افزار و مقاومت حدود 4.5 برابر سامسونگ گلکسي اس 7 اج هستش. مطمن باشيد.","ابعاد بزرگ.","عالی هستش همونطور که گفتم 4.5 سامسونگ گلکسی s7 اج هستش.",8,12,5,5,5,5,5,5
[],[],"قیمت در حد یه لپتاپ گیمینگ کارایی در حد نوکیا 1100 البته با باتری کمتر
کسایی که پولدارن و این گوشی رو میخرن کار ندارم ولی خدایی اونایی وضع مالیشون زیاد عالی نیست نمیدونم برا چی به این پول میدن",25,31,3,3,3,3,3,3
"نداشتن درگاه حافظه جانبي
سيستم عامل فوق العاده روان
دريافت خدمات فوق العاده از شرکت اپل
فروشگاه اپل استور،مطمئن سريع و بدون محدوديت",,"با سلام
من از سال 90 با گوشیهای شرکت اپل کار کردم و در کنارش تبلت اندرویدی هم داشتم.دوستانی که صحبت از محدودیت های ios در ایران میکنند قطعا یا هیچگاه آیفون نداشتند یا تسلطی به کار با گوشیهای شرکت اپل نداشتند.
1-بزرگترین مزیت آیفون ،اپل استور هست و اینکه شما از یک درگاه فوق العاده مطمئن اپلیکیشن دانلود می کنید .اپلیکشین های رایگان که به راحتی قابل دانلود و استفاده هست و اپلیکیشن های پولی در صورت تمایل براحتی قابل خرید کردن(اضافه کردن اعتبار به حساب کاربری شما،کمتر از 5 دقیقه زمان خواهد برد).
2-شما محدودیت دانلود هم در ios ندارید اگر و تنها اگر اپلیکیشن هایی نظیر idownloader یا tdownloader استفاده کنید.
3-محدودیت بلوتوث با آیفونهای دیگر رو هم اصلا ندارید و با اندرویدی ها میتونید از طریق zapya داد و ستد فایل داشته باشید.
4-نبود حافظه جانبی که نه تنها عیب نیست بلکه بزرگترین حسن آیفون هم بشمار میره چراکه در صورت به سرقت رفتن یا مفقود شدن گوشی شما اطلاعات شخصی شما به هیچ وجه قابل رویت نیست.
و اما دلیل گرون بودن محصولات اپل خیلی واضحه ،این شرکت سرمایه گذاری و هزینه هنگفتی در بخش سیستم عامل خودش داره تا بتونه یه گوشی مبتنی بر سیستم عامل ساخت شرکت خودش به بازار ارائه کنه که رقبای این شرکت همگی بدلیل استفاده از پلت فرم اندروید از انجام این هزینه ها معاف هستند.
باور کنید از خرید خودتون پشیمون نمیشید اگر و تنها اگر کمی وقت بذارید تا کار با این محصول خارق العاده رو یاد بگیرید.",21,12,4,5,4,5,5,4
,,"خیلی عالی . من که راضی ام!",11,5,5,5,5,5,5,5
,,"با سلام.
خواستم خدمتتون عرض کنم که این گوشی رو فقط از دیجیکالا بگیرید چون به نفعتونه. گوشی بنده دیروز رسید و اکتیو نبود خودم اکتیو کردم و پردازندشم هم TSMC هستش. به شدت راضیم ازش. بیشتر از دیجیکالا راضیم که چندین ساله هرچی ازش می گیرم دقیقا همون چیزیه که میخوام. خدا رو شکر که هستی دیجی.
راجع به خود گوشی باید بگم درسته قیمتش بالاس اما راحت تا سه الی چهار سال گوشیه. روون و زیبا و با کیفیت.
یا حق",13,7,5,5,5,5,5,5
"[""3D تاچ"",""برنامه نويسي قوي"",""ظاهر زيبا""]","[""کيفيت صفحه ي کمتر از s7"",""دوربين ضعيف تر از s7"",""قيمت الکي بالا""]","سلام دوستان
بنده پیشنهاد میکنم اگه یه گوشی برای استفاده ی درست میخاید که محدودیت نداشته باشه و خدمات پس از فروش درست و حسابی داشته باشه s7 edge بخرید ...
به نظر من فقط عاشق های اپل و عشق پز ها باید اپل بخرن وگرنه امکانات بیشتری از s7 edge نداره
و همچنین در مورد خدمات پس از فروش بگم که شرکت اپل به طور رسمی در ایران فعالیت نداره پس طبق شنیده ها خدمات پس از فروش ضعیفی داره ولی سامسرویس خدمات پس از فروش عالی ای ارائه میده پس از لحاظ خدمات پس از فروش سامسونگ برتره...
از لحاظ باتری که دیگه جای گفتن نداره که s7 edge در این زمینه به شدت بهتره ...
از دردسر های اپل ایدی هم نگذریم
جدا از همه ی این ها الان دیگه اپلیکیشن های اندروید خیلی جامع تر و بیشتر از ios هست ...
بگذریم که اپل nfc هم نداره ....
در کل بگم اگه عشق پزید یا عشق اپلید... یا تو امریکا زندگی میکنید این گوشی رو بگیرید وگر نه اشتباه بزرگی مرتکب شده اید",17,22,2,5,4,5,3,4
"[""عالي""]",,"سلام به همه لطفا هر رنگی رو دوست دارید خوبه و انتخاب رنگ سلیقه ای هست فقط نیایید ننویسید فلان رنگ را موجود کن که وسیله ای بشه واسه گرون کردن اون رنگ خاص چون تمام رنگها یک قیمت دارن ولی وقتی زیاد بگید فلان رنگ موجود بشه همون رنگ صد گرونتر میشه پس لطفا مثل من بگید همه رنگها رو موجود کنید.بهترین گوشی هست.درود به همه بزن لایک رو.",39,8,0,4,4,3,5,4
"[""همه چي""]","[""واقعا هيچي""]","به نظرم شرکت اپل با بقیه ی شرکت ها فرق می کنه و به چیز دیگس اونایی که کار کردن میدونن.لطفا بعضیا نگین تو ایران محدودیت داره این فقط یه حرفیه که از ااین اون شنیدین و تکرار میکنین .فقط باید امتحانش کنین تا بفهمیم چی میگم.ببخشید اگه وقتتونو گرفتم ممنون خداحافظ.",24,7,5,5,5,5,3,5
,,"این گوشی بسیار عالی هست . من خودم هفت عدد از این مدل رو دارم . البته بیشتر به خاطر کار و شغلم و مسافرت های زیادی که به کشور های مختلف دارم ، باید این تعداد گوشی همیشه همراهم باشه .
تنها مشکل من اینه که کیف مناسبی رو که امکان قرار دادن 7 آیفون رو داشته باشه و به راحتی قابل حمل باشه رو پیدا نمی کنم .
از نظر کیفیت و مقاومت بسیار خوبه . چند بار از دستم افتاده و دقیقا به لبه استخر و جکوزی خورده ، اما آسیبی ندیده .
کیفیت ضبط صدای خیلی خوبی هم داره و وقتی اون ها رو کنار پیانو میذارم ، با کیفیت بالایی صدا رو ضبط می کنند
البته درباره دوام باتری ها نمی تونم نظری بدم ، چون من با موبایل اصلا بازی نمی کنم و فیلم نمی بینم .",6,52,5,5,3,5,4,2
"هر چي داره عالي",هيچي,"خریدم البته اشتباه کردم از دیجی نخریدم صد تومن گرون تر بهم انداخت....فقط اون علامت سیبش به تمام شرکتای کره ای و چینی و ژاپنی میرزه....",19,34,5,5,5,5,5,5
[],[],"کی طلایی شو میارید",9,7,5,5,5,5,3,5
"[""طراحي ظاهري""]",[],"عالیه . طراحی ظاهری هم حرف نداره .",9,5,5,5,5,5,5,5
[],[],"خیلی گوشی عالییه فقط لطفا هر چه زود تر رنگ طلاییش رو موجود کنید",6,4,3,5,5,3,5,4
,,"لصفا ظرفیت 128 رنگ خاکستری رو موجود کنین",5,2,4,5,5,5,5,5
"همش نقاط قوت",نديدم,"لطفا رنگ خاکستری را موجود کنید میخوام بخرم .
اطمینانم به دیجی بیشتر از بازار هست
من فقط ده روز وقت دارم زوود موجود کنید",4,2,3,3,3,3,3,3
,,"لطفا هر چه سریعتر رنگ خاکستری موجود بشه",5,2,3,3,3,3,3,3
,,"لطفا رنگ طلایی رو موجود کنید",4,2,5,5,5,5,5,5
"[""نسبت به پولي که پرداخته ميشه هيچي""]","[""قيمت بالا""]","اپل این گوشی رو مخصوص سوپر خر پول ها ساخته",40,19,0,3,4,2,3,2
[],[],"دوست عزیز اون آیفون 6 پلاس بود که چنین مشکلی داشت .اما این صفحه ای که شما نظر گذاشتید مربوط به آیفون6s پلاس هست که آلیاژ آلومینیومی آن چند برابر قوی تر است و چنین مشکلی را ندارد.لطفا در گذاشتن نظر خودتون دقت کنید تا دوستانی که نظرات را میخونن را دچار مشکل نکنید",15,4,3,3,3,3,3,3
"بي شمار","باتري ظرفيت ميتونست بيشتر باشه.","با سلام.
اول از همه از دی جی کالا و پیک سریع و بسته بندی خوب تشکر میکنم.
من یه یکی دو روز است که دارم از این گوشی استفاده میکنم و کاملا راضی ام و هیچ عیب من ندیدم.
گوشی پارت نامبر آمریکا بود و همون طور بود که میخواستم.
قابل توجی دوستانی گفتنند گوشی زود داغ میکنه و نمیشه با کیبرد فارسی تایپ کنی کاملا اشتباه و نا درست بوده ودر واقیعت برعکس این ماجرا هست.
و تا حالا گوشی هیچ ایرادی نداره. یا علی",16,4,3,5,5,4,5,5
,,"سلام لطفا رنگ طلایی رو موجود کن",5,1,5,5,3,3,3,5
,"خم شدن گوشي","این گوشی از هر نظر عالیه ولی کماکان همون مشکل خم شدن که میگنو داره و گوشیه منم خم شد متاسفانه وگرنه عالیه از هر نظر",8,17,3,3,3,3,3,3
[],[],"واقعا نمیدونم چجوری بعضی از دوستان گوشی های سامسونگ و htc و ال جی و حتی هواوی رو با گوشی های اپل مقایسه میکنن.
من خودم از نظر کاربری با گوشی های سامسونگ راحت ترم ولی به نظرم هیچ گوشی جای آیفون رو نمیگیره . تنها محدودیت هایی هم که توی آیفون میبینم اضافه نشدن حافظه جانبی و نداشتن برنامه مدیریت فایل هاست که این دو مورد هم فدای دوام بیشتر و استهلاک کمتر نرم افزاری گوشی شدن. واقعا اگه بلایی سر گوشی نیارین راحت 5 سال براتون کار میکنه .",7,11,5,5,4,3,3,3
,,"لطفا رز گلد رو موجود کنید.",4,4,4,4,4,4,4,4
"[""دوربين \nسرعت بالا\nزيبايي خيره کننده""]","[""مشکلات و درگيري با اپل ايدي\nقيمت خيلي خيلي بالا""]","من 2 هفته است که این گوشی رو دارم برام کادو اوردن
همه چیزش خوبه از 3D تاچ گرفته تا زیبا ییش اما فقط درگیری با اپل ایدی و اپ استور اعصاب ادم رو به هم میریزه همین!",7,5,0,5,5,4,3,5
,,"لطفا رز گلد رو موجود کنید. قیمتش تو بازار پایین تره ولی اطمینانم به دیجی کالا بیشتره برای همین میخام برای دوست دخترم کادو تولد از همین گوشی رنگ رز گلد رو بگیرم فقط 3 روز وقت دارم. مرسی از دیجی کالای عزیز.",5,19,4,4,3,2,2,4
"[""همه چي ""]","[""مگه داريم؟ مگه ميشه؟""]","دیجی جان قیمتشو یه خورده بیار پایین تو بازار قیمتش پایین تره موافقا لایک کنن",65,5,5,5,5,5,3,5
[],[],"نخرید به جاش سامسونگs7 بخرید",35,42,0,0,0,0,0,0
,,"سلام دوستان خوب این متنو واسه اونایی که می خوان بهترین گوشیو بخرن می نویسم ما خانواده ای هر کدوم یه نوع گوشی داریم داداشم سامسونگ اس سون ادج بابان نوکیا و مامانم هم سونی زد فایو خودمم سیکس اس پلاس واقعا نوکیا لومیا 1520 گوشی خوبیه اما انصافا از بقیه ضعیف تره . پردازنده خوبی داره ولی از بقیه ضعیف تره . اس سون ادج داداشم هم طراحی عالیه ای داره اما نگه داشتن اون با یه دست کمی مشکله اما اپل اصلا اینطوری نیست سونی انصافا بهترین طراحی رو داره و از نظر پردازنده هاشون تست بازی هارو -clash of clans fifa 16-wwe 2k-into the dead رو هم زمان اجرا کردم همرو به جز کلش اپل سریع تر باز کرد ولی کلشو سامسونگ سریع تر باز کرد با اختلاف خیلی کم . بریم رو دوربین که از سونی و اپل وو سونی و سامسونگ یه کیفتو داشتن ولی قابلیت تصویر زنده اپل خیلی خوب بود و امکانات سونی هم خوب بود و انتخاب در این بخش سلیقه ای هسته ولی انصافا اپل اولین و بهترین سازنده گوشی در دنیاست .",19,21,5,5,4,4,5,4
,,"با تشکر هر چه سریعتر موجود شود",5,7,3,3,3,3,3,3
,,"لطفا موجودش کنید میخوایم بخریم موافقا لایک",7,11,3,3,3,3,3,3
[],[],"لطفا موجودش کنید منتظر هستیم به خصوص رنگ رز گلد",2,6,3,3,3,3,3,3
"پردازنده فوق العاده
دوربين قوي
جنس بدنه مقاوم در برابر خط و خش","نداشتن اسمارت کنترل
نداشتن NFC
کيفيت پايين تصاوير ثبت شده در شب
بيرون زدگي لنز دوربين از بدنه گوشي","با وجود مشکلات شرکت اپل در فروش محصولاتش و کاهش سود سالیانه ،این گوشی جزو برترین های بازار است به طوری که این محصول که سال پیش معرفی شده است با محصولات بعد از خود نیز مقایسه می شود و اغلب هم موفق است
یکی از نقاط قوت این گوشی پردازنده فوق العاده و سیستم عامل قوی وطراحی و ساخت خوب است",12,15,4,5,5,3,5,5
[],[],عالیه,3,10,3,3,3,3,3,3
,,"سریع تر سریع تر رنگ طلاییی موجودکن",4,6,3,3,3,3,3,3
,,"هر چه سریع تر رنگ طلایییی را موجود کنید",2,4,3,3,3,3,3,3
,,"رنگ طلاییی هرچه سریع تر موجود کنید",3,5,3,3,3,3,3,3
[],[],"سریعتر موجودش کنید",3,4,3,3,3,3,3,3
[],[],"هر چه سریع تر لطفا رنگ طلاییی و سایر رنگ ها موجود کنید",7,4,3,3,3,3,3,3
[],[],"رنگ طلایی رو موجود کنید دیگه",5,3,3,3,3,3,3,3
[],[],"هر چه سریع تر رنگ طلایی را موجود کنید",5,3,3,3,3,3,3,3
[],[],"دیجی جون خواهش میکنم رنگ گلدشو موجود کن",3,6,3,5,4,4,5,3
[],[],"رنگ گلد طلایی موجود کنید",3,4,3,3,3,3,3,3
,,"لطفا سریع ما منتظریم برای رنگ مشکی",6,4,3,3,3,3,3,3
,,"لطفا مشکی رو بیارید من امروز میخوام بخرم اگر نیومد از گارانتی میگیرم یک هفته هست قراره مشکی اونو بیارید پس کی تا ساعت یک منتظر میمونم",4,4,3,3,3,3,3,3
,,"مشکی رو بیارید لطفا",7,2,3,3,3,3,3,3
,,"چیه طلایی فقط مشکی نمیدونم چرا ولی مشکیش واقعا مردونس",7,7,3,3,3,3,3,3
,,"هر چه سریع تر رنگ گلد ظلایی موجود کنید",5,2,3,3,3,3,3,3
,,"رنگ طلایی همینو موجود کنید",8,2,3,3,3,3,3,3
,,"لطفا رنگ طلایی موجود کنید بیشتر کاربران منتظر هستن",7,2,3,3,3,3,3,3
[],[],"حتما طلایی رو موجود کن",5,1,3,3,3,3,3,3
[],[],"سلام,خسته نباشید,دیجی جون من شنبه میخوام این محصول رو سفارش بدم,,ولی رنگ طلاییش رو,لطفا شنبه یا حداکثر تا یکشنبه موجود کن ممممممنون.",5,0,3,3,3,3,3,3
[],[],"لطفا رنگ طلایی را موجود کنید",5,0,3,3,3,3,3,3
"[""دوربين. تاچ 3بعدي""]","[""بزگ بودن گوشي""]","به نظر من واقعا گوشیه خوص دستیه ولی ابعاد بزگی داره که موجب لیز خوردن میشه",5,2,4,5,4,3,5,5
