positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"همه چيز","فقط و فقط اي کاش طراحي V10رو داشت تا جذابترين ميشد","همه ویژگه هایی که یکی یکی بین پرچم دارها تقسیم شده بود رو یکجا داره",24,2,4,5,5,5,3,5
,,"اگه دو سیم کارته بود عالی بود",17,6,5,5,5,5,5,5
همه,هيچ,"در یک کلمه عالی ترین",13,4,5,5,5,5,4,5
"کيفيت ساخت خوب
دوربين هاي عالي
صفحه نمايش دوم کاربردي","ندارد فقط اي کاش کليد هاي ولوم پشت گوشي ميبود .","گوشی قبلی من v10 بود بدون شک v20 بیاد میگیرمش .
ولی به شرط اینکه نسخه Bang & Olufsen و حداقل 64 گیگ باشه .",20,1,5,5,5,5,4,5
,,عالیه,12,1,3,3,3,3,3,3
"ال سي دي",,"امیدوارم نسخه b&oهم ب ایران بیاد",15,2,3,4,5,4,3,4
"دوربين
سخت افزار","طراحي و ظاهر","سلام دوستان من واقعا وقتی که این گوشی رو دیدم
و سخت افزارشو و دوربینش رو دیدم کففففف کردم
وقتی که مشخصاتشو دیدم عااااشقش شدم توی خریدش 1%هم شک نکنید/عااالیه عالی",14,4,5,5,5,5,4,5
,,"ضد آب نیست فقط همین
همه ی پرچمدارا خوبن وهمین طور خاص",9,4,3,3,3,3,3,3
"طراحي زيبا نوآوري هاي عالي کيفيت ساخت فوق العاده و...",,"با سلام خدمت تمام عزیزان بنده iphone 6 دارم و با دیدن این گوشی ایرادی نتونستم بگیرم و در صدد خریدش بر اومدم فوق العاده اس
اگه بخوام بدون طرفداری از برند خاصی بگم باید اینو بگم که فکر نمی کنم گوشی اندرویدی کامل تر و بهتر از این وجود داشته باشه البته کیفیت htc 10 و sony xz هم عالیه ولی این گوشی امکانات واقعا عالی داره.
و در پایان باید بگم که اگر قصد خرید این گوشی رو دارید نسخه ای که با سیستم صوتی Bang & Olufsen عرضه میشه می تونه راضی کننده تر باشه
موفق باشید.یاحق",18,4,5,5,5,5,5,5
,,"امیدوارم نسخه B&Oاین گوشی وارد ایران بشه",9,3,3,4,5,4,3,4
"همه چيش","جاي ولوم","به نظر من ال جی تو تغییر جای ولوم ها کار اشتباهی کرده. گذاشتن ولوم ها پشت گوشی باعث ایجاد ی تفاوت خاص و (از نظر من) خوش آیندی بین گوشی های ال جی با سایر برند ها باشه.
اصلا جای درست دکمه های ولوم پشت گوشیه
کاش تو سری های بعدی جای دکمه هاشو برگردونه پشت
یا حداقل دو سری درست کنه، ی سری دکمه هاش بغلش باشه ی سری دکمه هاش پشتش.",11,4,3,5,5,5,4,4
,,"راستش من هرچقدر تصاویر و کلیپ های این گوشی رو نگاه میکنم اثری از زیبایی توش نمیبینم! مثل اینکه ال جی بخش طراحیش رو کلآ تعطیل کرده!!
اگه این گوشی رو بزاری کنار رقباش مثل آیفون7 پلاس و گلکسی ایج 7 و سونی xz فکر کنم کمتر کسی حاضر به خرید این گوشی بشه. v10 خیلی طراحی بهتری داشت.
اولین چیزی که مشتری میبینه بدنه و طراحی گوشی هست و بعده که میره دنبال مشخصات فنی. حالا اگه طراحی گوشی نتونه با مشتری ارتباط برقرار کنه یا بدتر باعث حس زشت بودن گوشی بشه که دیگه واویلا. هر چقدر امکانات این قبلت خوب باشه من یکی که حاضر نیستم بزارم جیبم.",6,21,3,3,3,3,3,3
,,"این گوشی دو نوع داره یکی بلندگو ساخت B and O یکی ساخت الجی",10,2,5,5,5,5,5,5
,,"با سلام خدمت دوستان دیجی کالایی عزیز
درمورد ظاهر این گوشی راستش بعضیا میان نظر میدن ک ظاهر مثلا قاب پشتش جالب نیست!!
خدا وکیلی هرجور نگاه میکنم قشنگ و شیکه!!
نمیدونم سلیقه ایه اما از نظر سلیقه من ک خیلی خوبه، اما بعضیا میان نمیدونم از روی چه ملاکی میگن مثلا ظاهرش رو خوب کار نکرده، که مثلا منی ک با دیدن عکساش اول با خودم میگفتم چقد شیک و خوبه یهو ب خودم و سلیقم شک میکنم!!!
درسته قاب پشتی گوشی قبلی v10 جذاب تر بود بخاطر طرحش
اما خب این جنس بدنش فرق میکنه و بهتر شده از لحاظ کیفی، بعدم ک طراحیش جوریه ک میشه باتریش رو تعویض کرد و این اولین گوشی با این جنس بدنست ک همچین قابلیتی رو داره..و این اسمش پسرفت نیست بلکه پیشرفت و نوآوریه...نسبت به پرچمدارای سامسونگ هم نوآوری هاش بهتره و قابلیت های بالاتری داره، من خودم سامسونگ دارم اما اگر این بیاد قطعا میخرمش(اگر قیمتش با بودجم بخونه)، درکل نوآوری ها و پیشرفت های خیلی خوبی داشته ک توی بقیه رقباش نیست و از نظر من همه جوره یک گجت همه کاره و به روزه",19,5,3,5,5,5,3,5
"بدنه آلومينيومي
وزن مناسب","ظاهر نامناسب پشت گوشي","گوشی خوبیه یه نقطه قوتی که تو تمام گوشی هایه الجی وجود داره که من واقعا قبولش دارم این هست که از روز اولی که گوشی جدیدش رو تو بازار میده با قیمت بسیار مناسب وارد میشه و به همین دلیل افت قیمت زیادی نداره بر خلاف برند سامسونگ که بعد از ورود به بازار با یه قیمت عجیب غریب میاد و با افت شدید بعد از ی مدت کوتاه مواجه میشی",27,6,5,5,3,5,3,4
,,"سلام
با توجه ب گوشی های قدرتمند جدیدی ک پا ب عرصه میگذارند مثل پیکسل گوگل و شیاومی و.....ک همگی نشان از سی پی یو قوی تر رم بیشتر و خلاقیت و نوآوری، شرکت الجی در رساندن این گوشی ب طرفدارانش بسیار خونسرد عمل میکند چه بسا خیلی ها تشویق ب خرید گوشی هایی با شزایط جدید و بروز از دیگر شرکتها میشوند.من سالهاست از اچ تی سی بخاطر کیفت خوب صدای هدفونش استفاده میکنم با توجه ب تبلیغات ال جی علاقه مند ب v10و g5شدم ولی برای v20منتظر ماندم تا عرضه این محصول و صد البته قیمت متعارف چه بسا شرکت های دیگر محصول دلرباتری وارد بازار کنند و صبوری شرکت ال جی v20 را ب سرنوشت g5 دچار کند البته هنوز علاقه من ب خرید این محصول در صورت متعارف بودن قیمت هستم.",13,2,3,3,3,3,3,3
"کيفيت بدنه دوربين صفحه نمايش","طراحي زشت","من خودم v10 دارم و خیلی هم ازش راضیم چون واقعا از همه لحاظ عالیه مخصوصا طراحی خیلی زیباش که واقعا خاصه
به نظر من از لحاظ طراحی یه پس رفته واسه ال جیه و باید تو طراحی گوشیای جدیدش تجدید نظر کنه",20,14,2,5,5,3,1,4
"زيبا و چشم نواز
قدرتمند
با کيفيت","ايشاالله بياد بازار و بخريم بعد نقاط ضعف نداشته رو پيدا ميکنيم","من واقعا از این گوشی خوشم اومده ، دیجی کالا آخه تا کی میخوای بزنی به زودی بیار دیگه مردم منتظرن.قبلا میخواستم V10 بخرم که تو مغازه طرف انقدر از Samsung تعریف کرد که اون و گرفتم ولی این گوشی رو حتما میخرم از همه نظر عالیه.البته اگه شرکت دیجی عزیز بیاره .",26,3,3,5,4,5,5,4
"امکانات بسيار عالي...
بدنه با کيفيت...
نمايشگر دوم...","نبودن کليد هاي ولم پشت گوشي...
لوازم جانبي محدود و کم با تنوع پايين...","گوشی کامل و با کیفیتیه V20...من خودم جی4 دارم...تو سری جی فقط همین جی4 رو قبول دارم...جی5 گوشیه بد و بی کیفیتی نیست ولی نظرمو جلب نکرد... از سری وی هم وی 20 خیلی عالی ظاهر شده ولی عرضه دیرش خیلی بد هست باعث میشه از رقبا عقب بیوفته... یکی از چیزایی که خیلی ناراحت شدم ازش انتقال کلید های صدا از پشت به بغلا بود...واقعا یکی از دلایلی که جی4 خودمو با هیچی عوض نمیکنم خوش دس بودنشه و کلید های پشتیش که بسیار راحته کار باهاش... کاش وی20 هم کلیداش پشتش میبود... یکی دیگه از بدی های گوشی های الجی کلا تمام گوشیاش نبود لوازم جانبی کافی...متنوع و مناسب هست...خواهشا دیجی لوازم جانبی الجی رو بیشتر...متنوع تر و ارزونتر بیار ممنون",12,4,5,5,5,4,4,5
"سخت افزار قدرتمند","طراحي و ظاهر","طراحی قسمت صفحه نمایش گوشی بد نیست ولی پشت گوشی وااااااااااااای خیلی زننده طراحی شده ،طراحی قسمت های دیگه هم اصلا جالب نیست،همانطور که جی 5 تو قسمت طراحی یه پسرفت اساسی نسبت به جی 4 داشت ،وی 20 هم نسبت به وی10 همین شرایط رو داره.",12,29,3,2,3,3,1,3
,,"این واقعا شاهکاره, یه گوشیه قدرتمند و بی نظیره",18,9,4,5,4,3,4,5
,,"به نظر من برا کسی که عجله ای برا خرید گوشی نداره گوشی های ال جی خوب افت قیمت داره",27,7,4,4,3,4,3,3
"صفخه نماDA'V بزرگ.وجود صفحخه نمايش دوم که خيلي مورد استفاده قرار ميگيره.صفحه نمايش بدون لبه.
اندرويد 7
بدنه مقاوم فلزي.داراي گواهينامه نظامي.
دوريبناي عالي پشت.سلفي تک دوربينه با همون قابليت گوشي قبلي
رابط کاربري روان و خوب LG","طراحي پشت گوشي
باطري با ظرفيت کم","بنظر من ال جی رو باید بخاطر عملکردش توی ساختن گوشی و طراحی های جدید هر سری.ایجاد نو اوری و کیفیت خیلی خوب گوشیهاش تحصین کرد.منکه عاشقشم و حتما میخرمش",20,8,5,5,5,5,4,5
"همه چي",هيچي,"واقعا گوشی های ال جی شاهکارن
من جی 3 داشتم فوقالعاده گوشی خوبی بود با همه گوشی ها رقابت میکرد الان جی 4 گرفتم معرکس قیمتشونم الکی مثل سامسونگ یا اپل بالا نیست و نسبت به پولی که میدی کاملا راضی هستی.
الان میخواستم وی 10 بگیرم ولی با دیدن وی 20 حتما منتظر موحود شدنش تو دیجی کالا هستم
از همه لحاظ عالیه این گوشی شدیدا ارزش خرید داره
زنده باد ال جی",20,5,5,5,5,5,3,5
,,"الجی گوشی های خوبی میزنه ولی از نظر سخت افزار وامکانات گوشی های پرچمدار سامسونگ بهترن",7,25,5,5,5,5,5,5
,,"نظر در مورد کوشی که هنوز به بازار ایران نرسیده!!!!!!!
فقط ی سری اطلاعات در حد نوشتاری اومده که اونم معلوم نیست با واقعیت جقد فاصله داره
تا کوشیو دست نکرفتیم نظر جی میدیم!!!!!
بزارین بیاد تو.بازار دستتون بکیرین باهاش کار کنین بعد اکه مث بعضی کوشیا منفجر نشد
بهش امتیاز بدین و نظرتونو دربارش بکین",18,21,3,3,3,3,3,3
,,"هر کسی موافقه دیجی کالا ویدیوی (نبرد LG V20 در برابر تست های نظامی) رو بیاره لایک کنه.(دیجی کالا لطفا)",74,11,5,5,3,3,2,3
,,"سلام
اول کاری جواب دو تا از دوستای دیجی کالایی رو بدم دوستی که گفتی اگه ضد اب بود معلومه اصلا مشخصات فنی و نقد وبررسی ها رو نخوندی v10گواهینامه نظامی داشت با بدنه پلاستیکی گواهینامه نظامی هم که یعنی ضد اب و رطوبت و ظربه و شوک ها با این وجود قراره v20نداشته باشه اخه بعد تو مشخصات فنی هم ذکر شده که ضد اب هست چرا ابهام وارد میکنین اخه
بعد دوستی که گفته باتریش ضعیفه و شارژ سریع نداره بازم با همین مشکل مواجه هستین اصلا مشخصات گوشی رو نخوندین شارژ سریع نسخه 3 رو داره که عالیه بعد یه نظر شخصی هم دارم که شارژ بیسیم زیاد جالب نیست شما گوشی رو باید سر یه محفظه قرار بدی بدون سیم خب زیاد کارامد نیس خب میشه با سیم هم گوشی رو یه جا گذاشت و شارژ شه
نظرم راجب این گوشیه اصلا خوب نیست
واقعا بی نظیره این یه چی فراتر از گوشیه البته تا حالا چون تو اینده نزدیک این هم خیلی ضعیف نشون میده خدایی یه گوشی خیلی قوی هست سخت افزار قویش خیلی نظر ها رو جلب میکنه ای کاش طراحیش مثل v10بود و کمه های پاور و صدا در پشت قاب بود اون عالیه با اینکه قدیمی شده ولی واقعا اون رو ترجیح میدم ال جی رو به خواطر نواوری هاش و هوشمندانه ساختنش واقعا میپسندم
این گوشی تا دو سه سال گوشیه و نیازی برای تعویض نداره
یه انتقادی هم کنیم از این گوشی یک اینکه طراحیش جالب نیست دو اینکه احتمالا قیمتش بالاس اینکه میگم بالا احساس میکنم شاید این وقتی گوشی موجود شد صدق نکنه
مرسی از اینکه وقت گذاشتین مطالعه کردین موفق باشید",17,4,4,5,5,5,3,4
,,"دوست من note 7 دیگه بمب نیست و سریع وارد ایران خواهد شد که هیچ آیفون 7 پلاس خیلی با 6 تفاوت داره مخصوصا قیمتش 2.5 برابر هست که واقعا بهتر است نخری سخت افزاری lg مثل x performance و one plus 3 بوده ولی جز رم که با پرچم دار های قبلی فرقی نداره ولی فقط نوت 7 و آیفون فعلا بهترین پرچم دار ها هستند آیفون که که قیمت بسیاری داره که صرف خرید نداره بنظرم note 7 مدل جدیدش بگیر که دیگه انفجار نداره و حتی سخت افزاریش تقویت شده و خیلی از s7 سرتر شده بنظر note 7 رو در نظر بگیر با تشکر",1,31,5,4,3,5,5,4
"جنس بدنه
کيفيت بالاي دوربين
پردازنده عالي
سيستم عامل نوقا
حسگر اثر انگشت","صفحه نمايش بزرگ","با سلام
اگه این گوشی صفحه نمایش 5 اینچی و قابلیتی مثل سامسونگ نوت 7 مجهز به اسکن عنبیه چشم بود واقعا دیگه هیچ گوشی در حد رقابت باهاش نبود
اما بازم با تمام اینا واقعا v20 واقعا عالیه",11,2,4,5,5,4,4,4
,,"موبایل الجی معرکس.آلیاژ ساختش خیلی قوی تر از سامسونگه.هواوی که هیچ.ولی اسمش تو صنعت موبایل جا نیفتاده و همه ترس دارن از خریدش.بیشتر سراغ اسم موبایلهایی میرن که رو زبون می چرخه.لوازمشم نمایندگیها بیشتر دارن چون کمیاب و خاص.سابقه نشون داده تو خرید این جور موبایلها باید اشخاص خاصی بخرنش.اما این برند تو دوربین معرکس و بهترین سلفیرو داره.وی 10 قبلی رو من سلفیشو تست زدم شدیدا شفاف تر بود تا اپل افکتی که دوربینش کنتراست بازی می کنه برای جلوه دادن.این هم داره ولی کلک تو عکاسی نداره.رنگهای پشت زمینتونو بیشتر به رنگ طبیعی نزدیک می کنه.برای خریدنش شک نکنید.یادتون باشه زیاد حساس بشین رو چیزی خریدن باعث میشه انتخاب غلط رو فعال کنین.از الان واسه دوستانی که از دی جی میخوان بخرنش تبریک میگم.",8,1,3,3,3,3,3,3
"همه چي",هيچي,"بهترین گوشی الجی این گوشی تا دو ترابایت رم راپشتیبانی میکنه فوق العاده است",9,1,3,3,3,3,3,3
"پيشرفت و تغيير بزرگ","باتري ضعيف","من خودم تاحالا گوشی ال جی نداشتم ولی دوستان داشتن وباهاشون کار کردم باید بگم تاحالا ندیدم که ال جی گوشی با ظاهر و سخت افزار تکراری بزنه و همیشه داره هوادارهاش رو غافلگیر میکنه هر بار یچیز جدید رو میکنه ولی برید بقیه رقبا رو ببینید سامسونگ که گندش رو دراورده فقط بلده از بقیه کپی میکنه و بنظر من بره همون یخچال و تلویزیونش رو بزنه بهتره بقیه رو هم که خودتون میدونید همش تکراری ولی ال جی خاص میزنه خاص",13,0,5,5,5,5,5,5
,,"امیدوارم قیمت مناسبی داشته باشه",10,0,3,5,5,5,4,5
,,"واقعا گوشی کاملی هستش گواهی نظامی هم که داره دیگه اصلا نمی خواد کاور بندازی روش. کلا از لحاظ امکانات خیلی سرشاره که میتونم به اینا اشاره کنم:درگاه اینفرارد (کنترل وسایل)، چیپ hi fi تقویت شده که با همکاری با شرکت b&o play بدست اومده یعنی صدای خارق العاده موقع استفاده از هدفون، سخت افزار که مثل بقیه پرچمدار هاست، صفحه نمایش دومش خیلی خوب و کاربردیه، دوربین دوگانه هم فوق العاده خوب و جالب، باتری هم امیدوارم خوب باشه با توجه به ارتقای 200 آمپری نصبت به v10, کلا می تونم بگم این گوشی یه هیولاست و این که با حافظه ی پایه ی 64 گیگ عرضه میشه که خیلی خوبه",13,2,5,5,5,5,3,5
"همه چيز",,"واقعا گوشی فوق العاده ایه
راستی در جواب به دو دوستی که کامنت گذاشتن باید بگم این گوشی هم سنسور کاربردیه اینفرارد داره هم از آخرین تکنولوژی شارژ سریع کوالکام یعنی کوئیک شارژ 3 استفاده میکنه",17,2,5,5,5,5,5,5
,,"انتظار داشتم که محافظ صفحه V20 گوریلا گلس 5 باشه که تو سایت های دیگه داشتم میدیم زده گوریلا گلس 4
عیبی نداره بازم خریدارشم",11,2,3,3,3,3,3,3
,,"نه .... خوشم اومد . ولی اگه اینفرارد داشت و ضد آب بود ،
جددددا عالی می شد. البته شاید اینفرارد داشته باشه
چون تو عکسا بالاش معلوم نیست.",11,1,4,5,5,4,4,5
"نمايشگر بزرگ بدنه مقاوم گلوريا گلس 4 چيپست اسپندراگون 820 رم 4 طراحي ساده شکيل","ظرفيت پايين باتري نداشتن شارژ بيسيم و شارژ سريع با سرعت کمتر از رغبا","سلام ب همه
من تا الان فقط ی گوشی ال جی داشتم اونم مدل vu بود ک 15 روزه فروختمش ب دلیل آنتن دهی بد باتری خیلی بدترش الان گلکسی اس 6 دستمه ک خیلی راضیم ولی بعد یک سال میخوام عوض کنم نظرم اول رو نت 7 بود ک ماشالله بمب از آب در اومد بعد رفتم سراغ آیفن 7 ک اونم چنگی ب دل نزد ورداشتن آیفون 6s ناقص کردن دوتارنگ پاشیدن روش میگن آیفون 7 زدیم
رسیدم ب این گوشی ویدیوهای زیادی تو یوتوب ازش دیدم و خیلی راجبش تحقیق کردم مطمعنا میشه گفت بهترین فبلت بازاره البته اگه ظرفیت کم باتری شارژ سریع پشتیبانی نکردن از شارژ بیسیم حساب نکنیم ک اونام مهم نیست هیچ گوشی کامل نیست
الان منتظرم این غول بی شاخ دم بیاد تو بازار ی دوسیمش بگیرم و امیدوارم تجربه vu برام تکرار نشه",10,10,3,5,4,4,5,4
[],[],"با اینکه خیلیه گوشیه خوبیه و باطری قویتری هم روش گذاشتن ولی بازم باید قبول کنیم G5 هنوز پرچم داره اصلیه
خودتون میتونید مقایسه کنید G5 فقط باطری ضعیف تری داره و البته ماژولاره که میتونید ارتقاش بدید(باطری،صدا،دوربین...)",5,18,5,5,5,5,5,5
,,"زیبا تر از g5 ، زشت تر از v10",23,8,5,5,5,5,5,5
"تمام آلومينيومي
دوربين هايي با دو اندازه متغاوت
سخت افزار به روز","طراحي
هم شکل و شمايل g5 و v10","سلام
این بهترین گوشی هست که تاامروز دیدم.شاید به ابر قدرت های اپل نرسه اما میتونه با گوشی های سامسونگ رقابت جانانه ای داشته باشه. حتی به نظر من از نوت7 خیلی بهتره ولی مثل نوت 5 نیست اما چون نوت5 قدیمی شده این گزینه منسب تری.
فقط الان بحث قیمت وسطه که اگر نگاهی به قیمت اولیه v10 بندازیم میبینیم که بیش تر نیست
پس بهترین انتخابه.",12,5,5,4,5,5,1,3
,,"قطعا یکی از بهترین گوشی های اندروید هست همه چیش عالیه مخصوصا دوربینش حرف نداره فقط ای کاش دوسیم کارت بود خیلی بهتر میشد.همین که موجود شه می خرمش",4,5,5,5,5,5,5,5
"دوربين دوگانه، اندرويد7( نوقا)،اسپيکر قدرتمند، باتريش درمياد، بدنه فلزي","رابط کاربري5UX+","با عرض سلام دوستان V20نسخه دوسیمکارت با حافظه64 گیگ هم وارد ایران میشود فعلا این نسخه تک سیمکارت توی دیجی کالا معرفی شده",12,5,5,5,4,5,3,4
,,"به نظر من یکی از بهترین اسمارت فون اندرویدیه
ولی ال جی میتونست امسال تغییرات بیشتری بده
واقعا هیچ تغییر خاصی نداده نسبت به v10
منطقی باشین و الکی منفی ندین
شاید lg v10 خیلی خوب بود ک امسال خیلی تغییرش ندادن و فقط یه سری چیزهارو اضافه کردن
در هر صورت انتظار ما از ال جی نواوری بیشتری بود",18,21,4,5,4,4,3,1
,,"باتری این گوشی نسبت به سخت افزاری که داره ضعیفه و این تنها ایراد این گوشیه و از بقیه جهات عالیه",7,11,4,4,4,4,3,4
کلأ,"طراحي نه چندان دلچسب که البته زيبايي هر چيز تعريف نشده است شاي ساير دوستان از اين طراحي خوششون بياد","V10
من 2 ماه هست که وی 10 گرفتم
بسیار راضی هستم
نظر اول من جی 5 ال جی بود ولی در زمان خرید با وی 10 مقایسه کردم طراحی وی 10 بسیار جالب تر بود
باطری مناسبی داره
با این ابعاد به راحتی میشه ی دستی کار کرد
و دوربین که بسیر عالی خصوصأ اگر به صورت دستی تنظیم کنید
به نظر من V20چیز سر تری نداره خصوصأ طراحیش",8,2,5,3,5,3,2,4
,,"اولا که : 3 تا دوربین بیشتر نداره (یکی جلو ،دوتا عقب)
دوما : دوربین سلفی g5 برابر 8 مگاپیکسل و دوربین سلفی این گوشی برابر 5 مگاپیکسل می باشد .
سوما : اندروید 7 (نوقا ،نوگت) چند وقت دیگه برای گوشی های v10 , g4 , g5 می آید. پس می تونم بگم هیچ فرقی بجز باتری با g5 نداره تازه g5 ماژولار هم هست . (می توانید بدون ماژول هم استفاده کنید که اسباب بازی بچه نباشه)",3,9,0,0,0,0,0,0
"دوربين عاليييي
سنسور اثر انگشت
صفحه نمايش دوم بهتر نسبت به v10
محکم و قوي
ضبط صداي عالي","قيافه ي پشت گوشي","عالیییییه،عالییییییی،فقط پشت وی 10 خوشگل تربود",13,1,5,5,5,5,5,5
,,"کاش تک سیم نبودو قلم داشت",9,1,5,5,5,5,5,5
دارد,ندارد,"بهترین گوشی اندرویدی که تا الان ساخته شده است",12,3,5,5,5,5,5,5
"دوربين هاي عالي،صفحه نمايش فوق العاده باکيفيت،داشتن جديدترين نسخه اندرويد","ميتونست دو سيم کارت باشه","با سلام
بنظر من طراحی V10 از این زیباتره،مثلا میشد قاب پشتی پلاستیکی V10 رو فلزی کرد و رو این گذاشت،طراحی جلوی گوشی در نگاه اول شبیهHTC هستش،در کل سخت افزار قدرتمندی داره،در خوب بودن محصول شکی نیست،و اینکه اگه دو سیم بود بنظرم بیشتر فروش میکرد",11,2,4,5,4,4,3,5
