positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"کيفيت و حافظه خوب",,"فقط عالی عاشقشم دومی نداره",4,8,3,5,5,5,5,5
"قابليت 4G
وزن مناست
فلاش جلو","نداشتن قابليت otg
رم 1
باطري نسبتا ضعيف","چند روزی هست که این گوشی رو خریدم . گوشی زیبا و خوش دستیه . یکی از بهترین گوشیها در بین گوشیهای هم قیمتش . فقط کاش رمش 2 بود و otg داشت .
امیدوارم دیجیکالا قسمت بررسی دوربینش رو هم اضافه کنه تا بشه دوربینش رو با دوربینهای دیگه مقایسه کرد. قسمت بررسی دوربین برای Y5-Y6-Y5II اضافه نشده .",6,4,4,3,3,4,4,4
"طراحي عالي گرافيک خيره کننده","حافظه کم باطري ضعيف پشتيباني نکردن از otg","باسلام رک بگم دوستان گوشیه خوبه ولی مشکلاتی هم داره برای کسانی که توقع زیادی از گوشی دارند این گوشی مناسبشون نیست عزت زیاد",4,2,5,3,2,2,5,2
,,"منظور از باتری میزان نگهداری یا حجم آن هست",0,0,4,4,4,4,4,4
"قيمت پايين نسبت به امکانات عالي
داشتن فلاش سلفي
صداي مطلوب اسپيکر ها
کيفيت و نور مناسب صفحه نمايش
سبک و خوش دست بودن","ظرفيت کم باتري","نسبت به قیمتش عالیه",3,1,5,3,3,4,4,4
"نسبت به قيمت عاليه
فلاش براي دوربين جلو
باطري مقاوم و عالي
طرح و شکل زيبا
دو سيمکارته","نداشتن 4G
حافظه داخلي نسبتا کم","خداییش نسبت به قیمت و کارایشش عالیه عالیه",3,2,5,5,5,5,5,5
"خوش دست بودن
قابليت هاي کمک هوشمند","دوربين متوسط
نداشتن 4g
نداشتن otg
پايين بودن جاي شارژر","من امروز این گوشی رو برای پدرم و 3g شو خریدم. البته نه از دیجی کالا، درون جعبه ش هم هندزفری، قاب و شارژر و دفترچه راهنما بود.
همین الان زدم یه آپدیت 344 مگابایتی براش دانلود شه که اینطور که نوشته برای: ارتقای امنیتی، ارتقای نرم افزارها و حل مشکل نمایش بعضی زبان ها هست.
تاچ گوشی روان هست
از 8 گیگ حافظه داخلی، 4 گیگ در دسترس هست
گوشی بسیار خوشدسته
کیفیت دوربینش در حد 8 مگاپیکسل نیست ولی راضی کننده ست. دوربین جلو هم فقط در حد راضی کننده ست و نه خوب.
فقط سیمکارت یک تری جی داره و سیمکارت دو توجیه.
اسپیکرهای گوشی پایین و در کنار جای شارژ هست، کیفیت صدای پخشی نسبتا خوب هست.
چون سیمکارت ننداختم نمیتونم صدای مکالمه رو امتحان کنم
در قسمت تنظیمات بخشی هست به نام کمک هوشمند که ابزار های جالبی برای کار راحت تر با گوشی وجود داره. مثل دو ضربه روی صفحه برای روشن کردن و کلی ابزار جالب.
باطری هم اگه نور صفحه رو اندکی کم کنید خوب نگه میداره.
Otg ساپورت نمیکنه
شارژرش از نوعیه که من اسمش رو نمیدونم ولی سه شاخه ست و تبدیل نیاز داره.
باتریش قابل تعویضه
تراکم پیکسلی صفحه 294 هست و بسیار با کیفیته.
اگر نکته ی دیگه ای به ذهنم اومد میگم.
در کل توی این رنج قیمت گوشی خوبیه.",8,4,4,4,4,4,4,2
,,"دوربین ضعیف...سرعت متوسط..لمس متوسط
بنظرم سمتش نرین
فوکوس دوربینش اصلن جالب نیس
با این پول جی2 سامسونگ خیلی بهتره",2,13,1,2,2,2,3,2
"زيبايي .داشتن فلش براي دوربين جلو .","سخت افزار کمي ضعيف","با سلام خدمت دوستان
من یه چند تا نکته می خواستم بگم درباره أین گوشی بدون شک گوشی زیبا با خوش دستی هست ولی باسخت افزار کمی ضعیف
یه نکته ایی که منو جلب کرد داشتن فلش برای دوربین جلو که خیلی برام جالب بود که هواوی برای میان ردش گذاشته بود
ما الان باید کمی بیشتر از برند ها انتظار داشته باشیم که اندروید پنج الان روی این گوشی ها نباشه البته هر کسی یه نظری داره نظر من اینه الان با رونمایی از اندروید هفت دیگه رو این گوشی ها باید اندروید شیش باشه یا اپدیت بده
در کل گوشی خووبی هست و بدون شک زیبا
هر کی طرف داره هواوی هست لایک کنه
یاعلی...",5,2,3,3,3,3,3,3
"طراحي قابل قبول
سخت افزار مناسب
نو آورانه
Easy Key","مدل 3G رو نخريد.
نور فلاش جلو تو خود دوربين ميوفته
باطري ضعيف","کیفیت دوربین هاش بد نیست اما به نظر من Y6 Pro که تو همین رنج قیمته از این بهتره.باطری اون 4000 نسبت به این که 2200ته",2,1,4,3,3,2,4,4
,,"خیلی گوشی خوبیه نسبت قیمتش",8,3,5,5,5,5,5,5
"از نظر سخت افزاري عالي","فقط باطريش يکم ضعيفه","یکم باطریش زود شارژ خالی میکنه. هنگ نداره. خوش دست و شیکه. من رنگ طلاییشو برای مادرم خریدم.",11,1,4,4,4,4,5,4
"دوربين ها با کيفيت متوسط ب بالا زاويه ديد بسيار عالي خوش دست و ظاهري زيبا","باتري ضعيف فلش دوربين جلو خيلي بده اگه نبود بهتر ميشد لگ در رابط کاربري","از نظر دوربین ها متوسط هست ولی انصافا زاویه دید عالی دارد حتما مدل 4g شو بگیرید تمام بازی های سنگین رو بدون هیچ لگی اجرا میکنه ولی گاهی تو رابط کاربریش یا منو لگ میزنه اونم با نصب یه لانچر دیگه حل میشه",10,1,5,3,5,2,3,4
"تاچ خوب","هنگ کردن مداوم","با سلام خدمت دوستان عزیز.
من ده روز پیش از این نوع گوشی دوتا گرفتم.یدونه مشکی و یدونه طلایی.البته از مغازه گرفتم نه از دی جی کالا.دقیقا 24 ساعت بعد از خریدم به صورت همزمان هر دوتا گوشی هنگ کردن.بردمشون پیش مغازه دار و گفت مشکل نرم افزاری داره.ریسیت کردیم ولی باز دقیقا 24 ساغت بعد دوباره هنگ کردن.خلاصه اینکه بعد از این همه کش و قوس بردم گارانتی و دستور تعویضشون رو دادن.در کل گوشیه خوبی نیست.",4,2,3,2,2,1,3,3
"کيفيت و حافظه خوب",,"فقط عالی عاشقشم دومی نداره",4,8,3,5,5,5,5,5
"قابليت 4G
وزن مناست
فلاش جلو","نداشتن قابليت otg
رم 1
باطري نسبتا ضعيف","چند روزی هست که این گوشی رو خریدم . گوشی زیبا و خوش دستیه . یکی از بهترین گوشیها در بین گوشیهای هم قیمتش . فقط کاش رمش 2 بود و otg داشت .
امیدوارم دیجیکالا قسمت بررسی دوربینش رو هم اضافه کنه تا بشه دوربینش رو با دوربینهای دیگه مقایسه کرد. قسمت بررسی دوربین برای Y5-Y6-Y5II اضافه نشده .",6,4,4,3,3,4,4,4
"طراحي عالي گرافيک خيره کننده","حافظه کم باطري ضعيف پشتيباني نکردن از otg","باسلام رک بگم دوستان گوشیه خوبه ولی مشکلاتی هم داره برای کسانی که توقع زیادی از گوشی دارند این گوشی مناسبشون نیست عزت زیاد",4,2,5,3,2,2,5,2
,,"منظور از باتری میزان نگهداری یا حجم آن هست",0,0,4,4,4,4,4,4
