positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"اشتباه در انتخاب","گوشي بسيار بديه","سلام
یکی خریدم خراب بود
بردم نمایندگی
عوض کردن
دومیه رو هم عوض کردن اونم خراب بود بردم شرکت با اینکه دو هفته هم نشده بود گفتن ما فقط یک باز عوض میکنیم اینو تعمیر کردن ...الانم مشکلاتش اینه...
باتری دو ساعت تمام طول میکشه پر شه و فست شارژ نیست
بعد پر شدن بعد چند دقیقه برم سراغش بدون کارکرد چند درصدی باتری خالی میکنه
خیلی داغ میکنه چه در هنگام کار کردن باهاش چه شارژ
وقتی نور صفحشو کم میکنم هی پرت نور میندازه و صفحه هی سفید میشه انگار فلاش میزنه
هنگ هم میکنه و هر یه هفته باید خاموش روشنش کنم تا درست شه
واقعا گوشی بدیه
نمایندگی که میرفتم هی یکی میومد همین مشکلات رو داشت....",7,12,3,2,2,3,3,2
,,"من یک ماه گرفتم از دیجی کالا کاملا راضیم
ولی دو سیم 4g نیس فقط سیم یک
روی 3Gسرعت بالاتر از1 مگ است روی 4Gسرعت افت دلرد روی همراه اول
ایرانسل سرعت بالاست",6,1,3,3,3,3,3,3
"سهولت کار با گوشي (خوش دست بودن )
شيک بودن","دوربين خيلي ضعيف در حد گوشي هاي ارزان قيمت
باز نکردن فايلهاي با پسوند avi با هيچيک از جديد ترين مديا ها(kmplayer)
گوشي با سخت افزار قوي ولي نسبتا نا کارآمد
داغ شدن خيلي زياد گوشي و شارژر هنگام شارژ شدن .","بنده به تازگی این گوشی رو دریافت کردم اما تصور اینچنین گوشی نداشتم .به هیچ عنوان توصیه نمیکنم ...",8,18,2,3,2,3,3,3
"پردازنده قوي
امکانات جالب","باطري ضعيف","با سلام خدمت دوستان عزیز من چون خودم قبل از خرید همیشه نظر کابران رو می خونم وظیفه خودم میدونم هر چند کوتاه گوشش ایسوس رو از نظر خودم توصیف کنم
در نگاه اول به نظرم خودم من یک برنده بودم چون با مبلغ یک میلیون تومان یک گوشی با مارکی خریده بودم کهتوی سیستمهای کامچیوتری حرف برای گفتن داره درضمن همراع گوشی ی پک از طرف دیجی کلا اومد که اونم کلی لوازم داخلش بود
اما بیاید واقعیت رو ببینیم ایسوس گوشی ساز نیست سازنده مادر برد هست اما تو گوشی نه
باطری این گوشی اون انتظاری که داشتم رو براورده نکرد فقط کارهای روزمره در یک روز و نه بازی باطری خیلی سریع خالی میشه
اینترنت 4G اصلا روش کار نمکنه
میدونید چرا با یک پک کامل براتون میاد چ.ن هیچ جا لوازمش پیدا نمیشه
انصافا اتن دهیش خوب
ی قابلیت کار با تک دست داره که اونم خیلی خوب
به هر حال من چون هم هواوی داشتم هم سامسونگ می تونم به جرعت بگم از هواویی بهتر ولی به پای سامسونگ نمیرسه البته ممکنه از سامسونگ هم قیمتش بهتر باشه من نمی دونم چون سامونگ من A8 بود
خیلی متشکرم از دیجی کالا",13,11,2,1,3,2,2,3
"دوربين سلفي قفل صفحه با دبل کليلک سايز خوب به عنوان قبلت شارژ سريع فلش پر نور","داشتن لگ در بعضي از بازي هاي کم گرافيک مثل 8ballpool دوربين نه چندان جالب جلو به نظر سرعت رم واقعي نيست(يعني 4 نيست) هنگ کردن در بعضي از موارد که با اين رم اصلا نبايد باشه نداشتن نورپس زمينه 3کليک اصلي گوشي(بک،هوم،...)","جونم بگه براتون که پشیمونم آقا،پشیمون.کاشکی سونی میگرفتم با رم 2 که حتی ارزونتر بود.اما هیچ کدوم از این مشکلات رو نداره.من یه سونی xperia m dual داشتم که تا 1سال،به جز دوربین،عالی بود از همه نظر تا اینکه پر شد تا خرخره و هنگ بازار شروع شد.من میگم هزینه کنید و فلان مدل بگیرید،فقط میگم گول گوشی های تازه وارد رو نخورید.یا حق",9,20,3,3,4,4,5,2
"سرعت خوب، و روان بودن در تمام برنامه ها و نيز مولتي تسکينگ عالي (ميتونيد تحقيق بيشتر کنيد)
خوانايي خوب صفحه در محيط هاي پر نور
پردازش عالي صدا و هدفون بسيار با کيفيت
تاچ دقيق و سريع و وجود کليد هاي فيزيکي (البته فاقد نور پس زمينه)
GPS بسيار سريع و حالت شارژ سريع","داغ شدن
فيلمبرداري ضعيف (در به کار بردن اين کلمه اغراق نکردم)
مشکل اسپيکر (هنگام پخش بعضي فرکانسهاي صوتي به شدت شاهد نويز و خش هستيم)
پشتيباني نه چندان جالب ايسوس از لحاظ بروز رساني ها (توضيحات رو مطالعه کنيد)","در این بررسی من مشخصات فنی را دوباره ذکر نخواهم کرد، مشخصات همان است که قبلا خوانده اید.
Performance:
هنگام کار با Zenfone 2 در تمام نرم افزار ها سرعت عالی خواهد بود، اما این فکر که در گوشی های اندرویدی هیچ زمان شاهد لگ نباشیم تفکر باطلی است و در عمل حتی در گرانترین اندرویدی ها هم گاها شاهد لگ هستیم؛ زنفون هم از این قاعده مستثنی نیست و شاید گاهی اوقات لگ های ریز و درشتی به چشمتان بیاید. اما مولتی تسکینگ Zenfone 2 اصلا در سطح گوشی های محدوده ی یک میلیون تومانی نیست و به راحتی با گرانترین های بازار در این حوزه رقابت می کند.
اگر شما قدیم از کاربران Windows Mobile (نه Windows Phone) بوده باشید درک جالب تری از مولتی تسکینگ دارید، در ویندوز موبایل دقیقا مولتی تسکینگ مشابه ویندوز دسکتاپ بود و برنامه ها در پس زمینه هم به پردازش ادامه می دادند، البته در اندروید مدیریت RAM و CPU با آنچه که در ویندوز موبایل بود تفاوت داردبا این وجود مقوله ی مولتی تسکینگ در Zenfone 2 آن است که به طور ایده آلی نرم افزار های اجرا شده را تا زمانی که خودتان آن را نبندید در پس زمینه آماده به کار و باز نگه میدارد و این موضوع مطمعنا باعث خوشنودی شما خواهد بود.
نمایشگر:
بهتره از اعداد تراکم پیکسل و رزولوشن بگذریم؛ نمایشگر زنفون خوب است اما نه زمانی که با گوشی های High-End سامسونگ یا اپل مقایسه شود، نمایشگر این گوشی در فضای باز و محیط های پر نور خوانا است و مشکلی از این بابت وجود ندارد اما رنگ ها آنچنان نیست که در Galaxy S6 و iphone 6 دیده اید.
نکته ی دیگر کلید روشن-خاموش دستگاه است که در نگاه اول جای بسیار بدی قرار گرفته و از این بابت ایرادهایی به آن وارد شده، اما باید توجه داشت که بجز برای Restart و Shut down هیچ نیازی به این دکمه نخواهید داشت و نمایشگر همانطور که با دوبار لمس روشن می شود، با دوبار لمس هم قفل و خاموش می شود.
صدا و هدفون:
باز هم کاری به اعداد و ارقام و نمودار ها نداریم، در یک کلام پردازش صوتی زنفون عالی است؛ نرم افزار پخش موزیک ایسوس با نام ""Music"" خود دارای 5 باند اکولایزر قابل تنطیم به همراه Surround و Base Boost است که این نکته ی چشم گیری نیست و در بسیاری از گوشی ها دیده می شود اما استفاده از AudioWizard ایسوس به کاربر تجربه ی خوبی خواهد داد. همچنین هدفون-هندزفری موجود در جعبه بر خلاف خیلی از گوشی های بازار خیلی با کیفیت و خوش ساخت است و صدای بسیار لذت بخش با Base گیرا و عمیقی را به گوش شما می رساند.
صدا (اسپیکر):
حجم صدای اسپیکر خوب است، کیفت صدای آن هم دلنشین و خوب است، محل قرار گیری اسپیکر هم میتوان گفت خوب است و هنگام استفاده از دستگاه به صورت Landscape انگشت ها جلوی اسپیکر را نمی گیرد و اگر گوشی روی میز باشد با توجه به قوس دستگاه، مسیر اسپیکر مسدود نمی شود و صدای زنگ به گوش خواهد رسید. اما در بعضی از فرکانس ها هرچند ولوم کم باشد یا زیاد، نویز به گوش می رسد که گاهی آزار دهنده است.
تاچ و کلید:
دقت تاچ زنفون هیچ ایرادی ندارد و سریع است؛ همچنین نکته ی مثبت وجود کلید های دستوری اندروید به صورت فیزیکی است که دیگر قسمتی از نمایشگر را برای این منظور از دست نمی دهید.

شارژ و امکانات ارتباطی:
کم و کسری در ارتباطات دیده نمی شود، WiFi در دو باند 2 و 5 گیگاهرتز کار می کند همچنین امکانات لازم برای DLNA و Wirless Screen بطور پیش فرض در تنظیمات گنجانده شده. تکنولوژیNFC هم که در کل تکلیفش برای اکثر کاربران ایرانی مشخص نیست و هنوز اینجا کارایی چندانی براش تعریف نشده و وارد تشریحش نمی شیم.
باتری در حالت شارژ سریع ظرف حدود 40-45 دقیقه %70 شارژ می شود و 30-35 دقیقه دیگر هم برای رسیدن به %100 نیاز است.
داغ شدن:
Zenfone 2 داغ می شود. مادامی که در حال کار با گوشی هستید گرما را کم و بیش حس خواهید کرد اما هنگام بازی و پردازش های سنگینتر گوشی از حالت گرم تبدیل به داغ می شود! این داغ شدن هرچند خیلی آزار دهنده هست اما شاهد هیچ تاثیر محسوسی بر راندمان دستگاه نخواهید بود.
دوربین (عکس):
عکس های مقبولی ثبت می کند و تنظیمات کاملی دارد، همچنین در صورت استفاده از حالت Super Resolution عکسهایی با سایز 50 مگاپیکسل! (8192x6144) ثبت می شود. حالت های ویژه ی نور کم دارد اما فاقد نویز نیز نیست.
نکته ی عجیب گاها پر پر زدن های پارازیت مانند است که گاهی شاهد هستیم و البته با قابلیت Anti-Flicker چه 60Hz و چه 50Hz حل نمی شود. در مجموع عملکرد عکاسی با این گوشی معمولی است.
دوربین (فیلم):
اما فیلم برداری واقعا افتضاح است.سخن را زیاد طولانی نمی کنم، کیفیت فیلم برداری در حد یک گوشی 250 هزار تومانی است با این تفاوت که گوشی 250 هزار تومانی حداقل باگ های فیلم برداری Zenfone 2 را ندارد!
فیلم برداری با مشکل ""زوم"" همراه است به این صورت که بلافاصله بعد از زدن دکمه ی Record ، آنچه را که در قاب دوربین تدارک دیده بودید از بین می رود و دوربین زوم می شود، آنگاه شما قصد بر کم کردن زوم می کنید اما خواهید دید که زوم در حالت Minimum است و توفیق رفیقتان نخواهد بود و با کیفیت حاصل از زوم دیجیتال هم که آشنایی دارید!
لازم به ذکر است که این مورد با هیچ تنظیمی هم اصلاح شدنی نیست و باعث می شود هیچ وقت هوای فیلمبرداری به سرتان نزند، کاربران زیادی از جمله بنده این مشکل را گزارش داده اند و متاسفانه آپدیت هایی که تا این لحظه منتشر شده هم این مشکل را مرتفع نکرده.ضمنا frame rate هم به هیچ عنوان راضی کننده نیست.
شما راحت ترید اگر فکر کنید زنفون 2 اصلا قابلیت فیلم برداری ندارد.
دوربین سلفی:
دوربین 5 مگاپیکسل، مانند همه ی گوشی ها است؛ بد نیست.
پشتیبانی نرم افزاری ایسوس:
افرادی که از سایر محصولات ASUS استفاده می کنند می دانند که ایسوس پشتیبانی بدی از نظر نرم افزاری ندارد و آپدیت ها و رام ها و برنامه ها و دیگر فایل های مورد نیاز در وبسایت شرکت ایسوس به راحتی در دسترس است اما گویا اندروید M با وجود اینکه رسما برای زنفون 2 منتشر شده،آنطور که باید رضایت کاربران را جلب نکرده وتا این لحظه امکان آپدیت به اندروید M توسط قسمت به روز رسانی گوشی میسر نیست و تنها راه پیش رو دانلود رام از سایت Asus و نصب دستی آن است.
جمع بندی:
سوای تبلیغات و حرف های عامیانه و برند پرستانه ای که راجع به اینتل و ایسوس و ... اینها می شود، این گوشی پرفورمنس بسیار خوبی دارد و در عمل شاهد آن خواهید بود و با این دستگاه میتوانید گران قیمت های بازار را گاها به چالش بکشید و بلکه پیروز از میدان درآیید و البته ضعف هایی مثل دوربین و آنها که به آن اشاره شد هم بسیار بسیار مهم هستند و باید دید کاربر حاضر است چه چیزی را فدای چیز دیگری کند.
نظر شخصی بنده:
من این گوشی رو از دیجی کالای عزیز نخریدم چون در آخرین خریدم در ارسال یک لپ تاپ بد قولی کردند و کلا از خرید اینترنتی دلزده شدم اما قیمت این گوشی در دیجی کالا از بازار ارزونتره (در این تاریخ). اینه که اگه به فکر دوربین نیستید گوشی بدی نیست.",24,3,3,3,4,4,4,3
"پردازشگر، رم و گرافيک قدرتمند: به هيچ برنامه اي نه نميگه
صفحه نمايش با کيفيت و تاچ قوي
شارژ سريع و قاب هاي اضافه بدرد بخور همراه
رابط کاربري عالي و قابليت شخصي سازي فوق العاده
امکانات نرم افزاري کاربردي فراوان به خصوص براي دوربين","کيفيت متوسط دوربين در نور کم
کيفيت پايين لوازم جانبي مانند منوپاد و فلش همراه","من در خرید این گوشی بسیار مردد و دودل بودم طوری که حتی از خریدش منصرف شده بودم تا این که دل رو به دریا زدم و خریدمش و الان خیلی از خرید خودم خوشحال و راضی ام. دوستان فراموش نکنین شما با این پولی که میدید یه گوشی با امکانات عالی میگیرید که هیچ برند دیگه ای با این پول نصف این امکانات رو هم در اختیارتون قرار نمیده. خلاصه اگه دنبال لذت بردن از ظاهر گوشی و کار کردن با اون هستین حتی یه لحظه هم شک نکنید و بخرید و لذت کار با یک گوشی غول رو ببرید.",10,3,5,4,5,5,3,4
"همه. چيز",هيچي,"راحت .دوربین عالی. پردازش بالا",3,6,5,5,5,5,5,5
"حافظه 64 گيگ CPUاينتل 2/3قدرت پردازش هر هسته دوسيمکارت واقعي همزمان فعال که يکيش فور جي هست.","دوربين متوسط","اگر دنبال عکس گرفتن نیستین بهترین گزینه برای خریدموبایل در این رنج قیمته.
درکل گوشیه قدرتمندیه.",7,2,5,5,5,5,5,5
,,"ی سریا ایرادای الکی میگیرن آدم می مونه چی بگه . مثل اینکه اینستاگرام یا تلگرام نصب نمیشه یا از این مدل ایرادا , برادر من , رو گوشی 100 هزار تومانی بابا بزرگ من هم این برنامه ها نصب میشه , اگه نصب کردن رو بلد نیستی یا فایلی که دانلود کردی ناقص بوده تقصیر گوشی ننداز , مورد دوم سینه چاکان سامسونگ و ایفون وقتی یکبار این گوشی رو دستشون نگرفتن رو چه حسابی میاین میگن بدرد نمیخوره ؟ مورد سوم این دورببن گوشی موبایله , دوربین کنونی که تو مستندای حیاط وحش استفاده میکنن که نیست میاین میگن دوربینش فلانه بدرد نمیخوره , کیفیت نداره , مورد چهارم بابا اینقدر سخت نگیرین بخرین",18,5,3,3,3,3,3,3
"خوش دست بودن
سيستم پر سرعت براي اجراي برنامه ها ونصب برنامه ها","باتري باتوجه به 3000ميلي آمپر بودن زودتر خالي ميشه
وضوح دوربين هم اوني نبود که تصورش رو ميکردم به نسبت 13 مگاي هوايي
حافظه اصلي قابل دسترس 54 گيگه نه 64","در کل یه گوشی خاصی میباشد",5,3,3,4,4,4,5,4
"سي پي يو بسيار قوي
بدنه محکم
مقرون به صرفه بودن","نداشتن حسگر اثر انگشت
نبودن قابليت شارژ بي سيم","من یه ماهه که این گوشی رو خریدم و اصلا از نظر سی پی کم میاره به پلاستیک بودن بدنش توجهی نکنید خیلی محکمه و در تو این سطح از قیمت گوشی ها و بالاتر از اونا گوشی رو پیدا نمیکنی که مثل این همچین قابلیت های رو داشته باشه به هر حال انتخاب با خودتونه اگه میخوایینش معطل نشین زود سفارشش بدین",2,0,5,4,3,4,3,3
,,"بخرید حرف نداره همه چیزش خوبه
شش ماه بیشتر خریدمش حرف نداره از خیلی از گوشیها با برند های عالی بهتره",4,1,5,5,5,5,3,5
"رم بالا
حافظه داخلي بالا
دو شيار سيم کارت جدا
شيار کارت جانبي جدا
صفحه نمايش خوب","نبود حسگر اثر انگشت
کيفيت پايين بدنه
داغ کردن گوشي هنگام شارژ
دوربين ضعيف","گوشی و خوبی است من دو ماهه دارمش و راضی بودم فقط اگه زیاد گوشی از دستتون میوفته نخرید چون کیفیت بدنه فوق العاده پایینه",4,3,5,5,5,5,5,5
"کيفيت قطعات خوب استحکام بالا","فقط از نظر من باطري","گوشی فوقالعاده خوبی هست به هیچ عنوان از نظر سخت افزاری کم نمیاره به دودلیل من این گوشی رو خریدم یکی اینکه شیار سیم کارت با رمsd یکی نیست و راحت میتونید هم از دو سیم کارت استفاده کنید هم از رم اضافی بهره ببرید تازه میتونید (تو اندروید 5 تو اندروید 6 حذف شده) رم رو به عنوان حافظه اصلی بکار ببرید که شما حتی تو پرچمدارهای شرکت های بزرگ این رو نمیبنی و این قابلیت رو حذف کردن دلیلش رو هم نمی دونم چرا دلیل دوم هم قیمت خیلی خوبش هست شما با این مشخصات از برند های معروف فقط شاعومی میتونه باهش رقابت کنه تازه این گارانتی معتبر داره در مورد استحکامم بگم که از ارتفاع یک و نیم متری یبار از پله ها افتاد رو خاک بسمت LCD هم افتاد گفتم نابود شد دیدم فقط بالای گوشی نزدیک بلند گو یه مقدار فرو رفتگی ایجاد شده البته من گلس هم داشتم ولی واقعا موندم چجوری از اون ارتفاع افتاد اما هیچیش نشد من نمیگم بهتر از این گوشی پیدا نمیکنید اما مطمعن باشید یکی از بهترین گوشی های بازار رپ میخرید",6,0,4,4,4,3,3,3
"بدنه ي با کيفيت
باند با ارزش
قاب پشت با ارگونوميک","دوربين مي توانست بهتر از اين باشد
نبود هيچ راهنمايي براي لوازم جانبي
حاشيه ي صفحه خيلي زياد و زشت","خوبه ولی با این قیمت حتما ارزش خرید رو داره",1,2,5,3,4,2,5,2
"قيمت مناسب کيفيت ساخت خوب رابط کاربري بهينه شده","تا حالا نديدم","من یه هفتس که این گوشی رو از دیجی کالا خریدم فقط همینو بگم که بهترین قیمت و امکاناتو نسبت به گوشیهای هم رده داره.
یه چیزی که از نظر من نقطه قوته اینه که رابط کاربری خیلی سبک و خوبی داره.
دوستانی که قصد خرید دارن شک نکنن در ضمن خودتون گوشیرو راه اندازی کنین یادتون نره حتما به اینترنت وصل باشید تا هم ضمن راه اندازی امکانات مورد نیازتونو فعال کنید هم بعد از راه اندازی نیم گیگ به روز رسانی داره که به نسخه 6 اندروید ارتقا پیدا کنه این کارو از طریق system update از منو انجام بدید.",3,0,5,5,5,5,5,3
"طراحي خوب
رابط کاربري خوب
حافظه و سرعت بالا","نداشتن نور سه کليد لمسي
جاي تقريبا نامناسب کليد هوم","تقریبا سه هفتست خریدم.اشکال خاصی هنوز ندیدم به جز تعبیه نامناسب کلید هوم و هنوز به جای کلیدهای ولوم عادت نکردم.یه اشکال دیگه هم که یادم اومد mx player روش نصب نمیشه که بسیار بسیار رو مخه.پلیرهای دیگه هم هیچکدوم مث ام ایکس نمیشه.رابط کاربری و حافظه و نرم افزارهای پیش فرض ایسوس عالین.در کل تو خریدش شک نکنین.نسبت به هزینه خیلی عالیه.یه توصیه ای هم که دارم اینه که چون بک کاورش نیست مراقب باشین خط و خش نیوفته روش",2,0,5,5,5,4,4,5
"64گيگ حافظه داخلي .لوازم جانبي","پنج اينچ ميبود بهتر بود","گوشی خوبی به نظر میرسه آن شا الله میخرمش",9,6,5,3,5,4,5,3
,,"دوستان من دیشب این گوشی رو خریدم و بلافاصله به اندروید 6 اپگریدش کردم.یادم نمیاد قبل اپگرید هم پرش داشت یا نه دوربینش اما بعد این اتفاق پرش ب شدت قابل ملاحظه بود.
اما برای رفعش بعد یکم ور رفتن با تنظیمات دوربین تونستم ب نتیجه خوبی برسم.
دوربین رو رو حالت دوربین پشت بزارید.کنار تاچ عکس گرفتن یه M تعبیه شده.رو اون بزنید.یه چنتا دکمه دیگه ظاهر میشه یکیش iso هستش که عددش رو 200 هست و هرچی بیشترش کنین پرش بیشتر میشه و من رو 100 گزاشتم پرشی نداره دیگه.
موفق باشید",3,2,4,4,4,4,4,3
"گوشي مناسب براي کساني که علاقه به گوشي هاي سوني دارند
طرحي زيبا
بع علت تحدب قاب پشت کاملا در دست جا مي نشيند
اجراي بازيهاي سنگين بدون هنگ کردن و يا داغ کردن بيش از حد","داغ کردن بيش از حد گوشي موقع شارژ","در کل گوشی مناسبی است اما هیچگاه نمی تواند جای سونی را بگیرد. مشکل بزرگی که دارد شارژ سریع آن است که باعث داغ کردن بیش از حد گوشی می شود و این نمی تواند گزینه مناسبی برای یک گوشی باشد چون باعث کاهش طول عمر قطعات و باتری خواهد شد.گرمای حاصله بالای 65 یا 70 درجه میشود واین به هیچ عنوان خوب نیست.",2,20,4,4,5,5,5,3
"کارت اينترنتي يک ماهه رايگان
لايسنس رايگان اويرا
دو قاب که تنوع رو ايجاد ميکنه
شارژ بسيار سريع
قيمت پايين نسبت به سخت افزار","استحکام بسيار پايين","گوشی خوبی هست و امکانات زیادی داره.
مثلا کارت لایسنس اویرا و موناپاد یا قاب و.....
اما استحکام زیادی نداره.
البته من خودم نخریدمش ولی پسرخالم داره و سخت افزاریشو که چک کردم واقعا خوبه و بهش میخوره قیمت بالاتری هم داشته باشه.
فقط اگه محکم بود من 100 درصد میخریدمش.
اینم بگم که اگه اهل بازی با موبایل هستید و دوست دارید یه موبایل ارزون قیمت بخرید این موبایل بهترین میتونه بهترین انتخاب شما باشه.",5,2,5,2,5,4,4,4
,,"سلام.من دو سال میشه که گوشی ایسوس استفاده میکنم.قبلا زنفون 5 داشتم که جز شارژ دهی کم مشکل دیگه ای نداشت.تقریبا یک سالی هست که زنفون 2 دارم.تو این مدت یه بار براش اسپیکر یا همان بازر عوض کردم که این بازر جدید هم چند مدتیه خش خش میکنه.سه هفته ای هم میشه که مشکل تاچ پیدا کرده وبعضی وقتا خود به خود با سرعت تاچ میکنه تا حدی که اصلا نمیشه ازش استفاده کرد.البته لوازمش هم پیدا نمیشه ( حداقل تو زنجان) بازرشم با قیمت زیاد از تهران برا تعمیرکار فرستادن.",4,2,3,3,3,3,3,3
"رم 4 حافظه داخلي64","نداشتن حسگر اثر انگشت","واقعی با این قیمتی که این گوشی داره فوق العادس خریدش",2,0,5,3,5,3,3,5
,,"دوستان مشکل اشغال رم حل شد
اصلا نگران نباشید
چن ماه پیش من این گوشی رو خریدم و تو نظرات هم نوشتم که گوشی 4 گیگ رم داره ولی خودکار 60% رم اشغاله
اما تازگیا اندروید 6 هم واسه این گوشی اومده که این مشکل رو از بین میبره و بیشتر از 3 گیگ رم خالی دارید اصلن نگران نباشید
این گوشی حرف نداره بخرید حتما چن ساله که از گوشی های ایسوس استفاده میکنم",10,2,5,5,5,5,4,4
"قيمت
سخت‌افزار
متعلقات","نبود نور پس زمينه کليدها","چند روزی میشه دارم استفاده میکنم
گوشی واقعا عالی و درجه یکی است و تنها 2 ایراد داره و اون هم اینه که اولا کلیدهاش نور پس زمینه ندارن و در شب دیده نمیشن و دوم این ک وقتی با کلیدها ( هوم و برگشت و بستن برنامه‌های حافظه ) کار میکنی ویبره میزنه و قابلیت غیرفعال کردن ویبره وجود نداره
دوربینش واقعا خوبه و حالات زیادی داره و دوستانی ک میگن خوب نی اگه با اس6 و جی4 مقایسه کرده باشن ی ذره حق دارن و اونا بهتر هستن ولی اصلا دوربینش نا امید کننده نی
ولی ی قابلیت فوق‌العاده داره و اون هم اینه ک دست خوان داره یعنی شما میتونید بجای تایپ کردن ، با انگشت یا قلم بنویسید
اون هایی ک نوت دارن میدونن ک چ قابلیت باحال و کاربردیه
خریدش رو واقعا پیشنهاد میکنم.",5,3,5,4,4,5,4,4
"رم4 حافظه64","نقطه ضعفي نداره","هیچ گوشی نیس که عیبی نداشته باشه. حتی اپل
ولی من پیشنهاد میکنم نسبت به گوشیهایی که تبلیغات زیادی دارند.این گوشی بهتر از انهاست.تمام",6,0,5,5,5,5,5,5
"رم 4 گيگابايتي
کيفيت خوب دوربين جاو وعقب
حافظه 64 گيگابايتي و امکان درج مموري کارت تا 128 گيگابايت
شارزدهي بسيار عالي و باتري قدرتمند","بدنه پلاستيکي و ليز
عدم تعبيه سنسور اثر انگشت","ذن فون 2 دلوکس،مصداق بارز ضرب المثل هرچقدر پول بدی آش میخوری !!!!!",3,1,5,3,3,4,2,1
