positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,"[""هنگ کردن.داغ کردن""]","من دو تا خریدم اما قابل قبول نیست.داغ میکنه.هنگ میکنه.قاب و کاور وگلسش نه تو سایت هست نه تو بازار.به قیمتش نمی ارزه",13,10,3,3,3,3,3,3
,,"به نظر عالی میاد، به خاطر دوربین سلفی فلش دار، اندروید خاصش",9,4,5,5,5,5,5,5
,,"من از این
وشی خوشم اومده، اگه لوازم جانبی داشته از همین دیجی کالا می خرم",6,3,5,5,5,5,5,5
,,"من از خریدم راضی ام
گوشی رو از کرمانشاه خریدم
راضی ام
عالیه",10,5,5,5,5,5,5,5
,,"من با حرف دوستم که با ارتقاء اندروید گوشی سرعتش بهتر شده کاملا مواقم ، خواستم بگم اگه این گوشیو دارید حتما اندرویدشو ارتقاء بدید",4,4,5,3,5,4,3,3
,,"دوربین عالیه، خیلی جالبه وقتی آپدیتش کردم ، شد اندروید 6 ، کلا جذابیت این گوشی بالاست، از خریدم راضی ام",7,4,5,5,5,5,5,5
[],[],"یک گوشی فوق العاده خوب از جهت های مختلف دوربین عالی سیستم عامل عالی با سیانوژن اجرای راحت بازی ها و برنامه های سنگین شکل و ظاهر فوق العاده عاشق این گوشی هستم تنها مشکل این گوشی سرعت تموم شدن شارژش هست که با یه پاوربانک‌ حله",6,5,4,5,5,5,5,5
"اپديت اندرويد6",,"از وقتی به اندروید 6 ارتقاء دادمش گوشی فوق العاده سریع شده ، من که خیلی ازش راضیم",8,3,5,4,5,4,4,4
"دوربين عالي",,"دوربینش عالیه ، هنگ نمی کنه ، من دارمش اوایل هنگ کرد که با آپدیت کردن مشکلش برطرف شد",7,4,5,5,5,5,5,5
هيچي,"همه چيزش ضعفه .پشيموني مطلق بعد از خريد","بدترین باطری دنیا. با یه باطری قلمی 1.5 ولتی برابری میکنه. در دوساعت شارژ خالی میکنه. تا حالا دوبار خاموش شده و روشن نشده.در یک ماه که خریدم دوبار تاحالا رفتم نمایندگی برای خرابی.",12,13,0,1,0,2,0,0
"دوربين هاي فوق العاده ، آنتن دهي مناسب ، صفحه نمايش خوب ، رم بالا ، سيستم عامل عالي","داغ کردن ، وجود نويز در مکالمه در هنگام شارژ","من این گوشی رو 3 ماهه که خریدم بازی به هیچ عنوان باهاش نکردم ولی تو اینترنت که هستی داغ میکنه اما برای من دوربین و عکاسی به اندازه ای اهمیت داره که تمام نقاط ضعفش رو پوشش میده دوربینهای این گوشی عالین انقدر خوبن که واقعا با بهترین گوشی های بازار قابل رقابتن دوربین سلفی این گوشی با فاصله از اپل 6 خیلی بهتر عمل میکنه این رو چند بار امتحان کردم . دوربین اصلی هم که واقعا حرفی توش نیست انقدر خوب توی شب عکاسی و نور سنجی می کنه که من به شخصه در حد یه دوربین کامپکت ازش راضیم . در هر صورت باید دید که چه توقعی از گوشی موقع خرید وجود داره . مقدار 3 گیگ رم کاملا راضی کننده است به راحتی تمام نرم افزارهای اجتماعی موجود رو میتونین روش نصب کنید و بدون مشکل کار کنن من هنگی توش ندیدم . دوستانی که میگن هنگ میکنه نمی دونم چیکار با گوشی می کنن ولی تو استفاده روز مره که من دارم عالی عمل میکنه . ظاهرش هم که عالیه و بسیار خاص . سیستم عامل هم که واقعا لذت بخشه .",9,4,4,5,5,5,5,3
"[""خوشگله""]","[""هنگ ميکنه""]","اقا من پریروز خریدم اصلا بدرد نمیخوره پشیمونم",14,15,3,3,3,3,3,3
"صفحه نمايش عالي
دوربين سلفي فوق العاده",,"اگر دنبال گوشی با قابلیت های زیاد هستید وایلی فاکس استورم عالیه",10,12,4,4,5,5,5,4
"سيانوژن،دوربين 20 پشت، دوربين سلفي فلش دارد، حافظه داخلي 3، 4g صفحه نمايش","خيلي هنوز تو ايران معروف نشده","به نظر من این گوشی از هر لحاظ کامله، بشخصه عاشق سیستم عامل سیانوژنش هستم ، دوربین 20 مگاش واقعاخوبه من عکس گرفتم و با هاش پرینت گرفتم عالی بود،دو سیم کارت 4g و صفحه نمایشش هم خیلی خوبه، از لحاظ طراحی به نظرم کاملا متفاوت و بی نظیره بخصوص من بافت پشتش رو خیلی دوست دارم. از نظر من خیلی می ارزه فقط کاش یکم برندش توی ایران شناخته شده تر بود.",12,11,5,5,5,5,5,5
[],[],"یه سری به هواوی g8 هم بزنین تو رنج قیمت همین گوشیه
ولی واقعا قابل مقایسه با این نیس
از هر نظر g8 یه سر و گردن بالاتره",15,18,0,2,3,1,2,0
[],[],"ببخشید دوربین سلفی این گوشی فلش داره",3,3,3,3,3,3,3,3
"فقط خشکله","تا دلتون بخواد ايراداي ريز داره
داغ کردن زياد
موقعي که ميرم تو دوربين صدا تق ميده گوشي که عجيبه","من 1 ماه استفاده کردم، یه بارم زمین نیفتاده بود، هنگ های عجیبی میکرد تو بازی و برنامه ها.
خلاصه که امروز سوخت، وقتی داشتم order and chaos 2 بازی میکردم، لو باطری داد بعد رو 4٪ خاموش شد. هرچیم به شارژ زدم . خبری نیست و هیچی کار نمیکنه. فکردیم کشور ملکه گوشی سازه. آشغال سازه.
خیلی داغ میکنه در حدی که اگه جیب شلوارتون چروک باشه :D واستون اتوش میکنه.
نخریییید.",29,11,0,0,0,0,5,0
"داشتن سيستم عامل سيانوژن، دوربين، سلفي فلش دارد، 4G، طراحي زيبا","نداشتن رنگ سفيد","به نظر من این مدل یک انتخاب خیلی خوب می تونه باشه، دوربین بیست مگا داره و سلفیش هم واقعا خوبه فلش هم داره، به شخصه عاشق سیانوژنم و فکر می کنم هر کاربری که ازش استفاده کنه احساس شبیه من رو داشته باشه، صفحه نمایشش خیلی خوبه FHD و 5.5 اینچه البته سایز صفحه نمایش و بزرگی گوشی سلیقه ای، توی طراحیش هم یه نوآوری جالبی داره پشتش یه بافت خاصی داره شبیه مخمل که یه جورایی خاصش کرده، 4G هم هست به نظر من تقریبا یک گوشی کامله و با این قیمت خرید خوبی می تونه باشه",10,9,5,5,5,5,5,5
"[""نداره عاديه""]","[""هنگ\nباز نکردن بعضي برنامه ها حتي با cm13(android6)\nدوربيناش عاديه\nبيخيالش""]","هرگز پیشنهاد نمیکنم هم نه ولی یه گوشیه 400 تومنیه سامسونگ رقابت میکنه با این نخرید پشیمونم",18,9,4,3,2,1,4,2
,,"در حواب دوستانی که میگن گلس نداره باید بگم کخ دارهه وقتی میخرد خودش روشه و اگه بخوای عوض کنی باید بری نمایندگی اسمه نمایندگیش فوژان تل هستش و ادرسش تو سایتش هس",7,2,5,4,5,5,5,5
"رم 3
قيمت خوب
اندرويد 5
کاستوم بودن اندرويد","نبودن برند متعبر
کمي سي پي يو ضعيف است","از نظر من بهتر است برند متعبر بخرید",12,8,5,2,1,2,2,4
"ظاهر
دوربين","3 چراغ دکمه هاي ( بک ، هوم ، ... )
نداشتن لوازم جانبي","گوشیم بعد دو ماه چراغ دکمه back سوخت ولی در کل گوشی خیلی خوبیه",12,3,4,3,5,4,5,4
"طراحي زيبا، امکانات مناسب نسبت به قيمت","نداشتن قاب محافظ","دوربین این گوشی دارای اگر چه با دوربین های حرفه ای قابل قیاس نیست اما به عنوان دوربین همیشه همراه بسیار هم مناسب هست، تنها ایرادی که میتونم بگیرم که مربوط به گوشی نیست در اصل نوع توضیح دادن در سایت های ایرانی هست که نوشتند گوشی دو سیمکارته مباشد، در صورتی که اگر شما از رم جانبی استفاده نکنید این امکان رو دارید که از دو سیم کارت همزمان استفاده کنید.
لیبل روی شیشه که توسط شرکت چسبانده شده قابل برداشتن نیست و لی میشود از لیبل گلاس گوش اچ تی سی 816 دزایر برای این گوشی استفاده کرد و بر روی لیبل اصلی چسباند .",10,7,5,5,5,5,5,4
,,"فقط کاشکی محافظ صفحه و کاور براش موجود بود ، ی گوشی خاص با طراحی متفاوت ، خیلی بهتر از سامسونگ با اون کپی های متعدد.
من واقعا از خریدم خوشحالم ، اگر کاربر حرفه ای اندروید هستید و از اپهای خاصی ( اردینو ، رزبری و .. ) استفاده میکنین ، حتما این گوشی با رام سیانویژن خیلی بکارتون میاد.",16,6,3,3,3,3,3,3
"[""همه چيز ""]","[""هيچ چيز""]","ویلی فاکس بهترینه تو محصولاتش دقت خاصی ب کار میبره در کل عالیه این شرکت برای کشور انگلستان هستش حتما تهیه اش میکنم هر می موافق عالی بودن ویلی فاکسه بکوبه لایکو",37,26,5,5,5,5,5,5
,,"دوستان لطفا قبل از اینکه از عملکرد نرم افزاری گوشی ایرادی بگیرید( دوربین، باتری و ...) آپدیت 75 مگی ای که براش اومده رو نصب کنید.",15,2,5,5,5,5,5,4
,,"نسبت به قیمت بالایی که داره سخت افزار ضعیفی داره.امتیاز antutu هم به نسبت قیمت پایین هست.از همین دیجی کالا سامسونگ بخرید.بیخود نیست که سامسونگ پر فروشه واقعا...",13,44,1,3,3,3,3,3
,,"سلام من دوربین گوشی رو امتحان کردم واقعا معرکه هست هم دوربین پشت و هم دوربین سلفی عالی عکس میگیرن. کیفیت فیلم برداریش رو هم میتونم بگم که شگفت زدتون خواهد کرد، متوجه نظر دوستانی که گفتند دوربین معمولی داره نشدم، لطفا دیجی جان بعنوان یه مرجع قابل اطمینان برای کاربران نظرات واقعی رو اینجامنعکس کنید نه جملات صرفا تخریبی و بدون هیچ بررسی رو تا خریدارن گمراه نشند، بازهم ممنون از این بستری که فراهم کردید.",25,7,5,5,5,4,5,5
"سيتم عامل سيانوژن، دوربين خوب و داشتن فلش براي سلفي، صداي فوق العاده، طراحي هم خوبه","تو ايران هنوز معروف نشده","به نظر من اگر تعصبات برندی رو کنار بزاریم و نخواهیم پول زیاد فقط بخاطر برند بدیم این گوشی واقعا ارزش خرید داره، سیستم عامل سیانوژن برای این گوشی واقعا جذابه، طراحی خوبی داره چون بافت پشت گوشی، لوگوش و حاشیه فلزی دورش قشنگش کرده، دوربین پشتش 20 مگا ست و دوربین جلوش هم سلفی داره پس برای عکاسی توقع ادم رو براورده می کنه، صدا هم از نظر کیفیت پخش خیلی خوبه، کاملا تو مقایسه از خیلی برندها کیفیت صداش بهتره، فقط اگر باطریش قوی تر بود خیلی راضی تر می شدم. در کل این گوشی کاملا ارزش خرید داره به نظرم من",15,3,4,4,5,4,4,5
,,"گوشی،گوشی بدی نیست
اما خدمات بعد از فروش ضعیف داره«««در ضمن تو جعبه گوشی شارژر نداره»»» اون شارژری که روشه هدیه نیست
شارژرش گیر نمیاد...
کلا هیچیش گیر نمیاد...",8,5,3,3,3,3,3,3
,,"این کار پیدا کردن و آوردن این مدل گوشی های کمتر شناخته شده و با کیفیت تو ایران از طرف دیجی کالا واقعا عالیه و به نظرم هر چقدر به این دست گوشیا پرداخته بشه، دیگه اون حباب بیخود قیمت گوشی های برند مطرح تر توی ایران، شکسته میشه.",11,4,5,4,5,4,4,5
"سيانوژن مد","عدم توانايي ساپورت 2 سيمکارت و SD بصورت همزمان
باتري ضعيف نسبت به صفحه نمايش و رزولوشن آن
قيمت بسيار بالا نسبت به امکانات و رقبا","قبل از اینکه وایلی فاکس وارد ایران بشه، مدتها بود در مورد این گوشی و سویفت تحقیق میکردم و مقاله میخوندم، ولی در هیچ کدام از بررسیهای تخصصی این دو گوشی در سایتهای انگلیسی زبان، نشانی یا تعریفی از یک محصول ""فوق العاده"" - آنگونه که انتظار میرفت - بچشم نمیخورد، بلکه تعریفی که بیشتر به اون بسنده میکردن لغت ""جالب"" بود تا ""فوق العاده"".
تنها نقطه قوت این دو گوشی سیستم عامل اونها است، که شاید اگر در کنار سخت افزاری مطلوبتر و با امکانات بیشتر قرار میگرفت مشتری رو برای خرید یکی از اونها بیشتر ترغیب میکرد ولی متاسفانه این ترکیب شکل نگرفته و محصول نهایی - با توجه به قیمت - از بسیاری از رقبای دارای نام و نشان عقب میمونه و هیچ دلیل قانع کننده ای برای خرید باقی نمیگذاره. حتا وجود سیستم عامل سیانوژن مد نمیتونه دلیل قانع کننده ای برای خرید این محصول باشه چرا که اگر به وبسایت رسمی سیانوژن مد سر بزنید مشاهده خواهید کرد که برای مدلهای دارای نام و نشان و اونهایی که به تعداد بالا فروخته میشن، (فرضا سری Galaxy S سامسونگ و یا G کمپانی الجی و غیره..) رام سیانوژن مد ساخته میشه و براحتی و رایگان قابل دانلود و نصب هست، یعنی در واقع تنها برگ برنده این گوشی (یعنی سیستم عامل) هم زیر سوال میره.
قیمت این گوشی اگر متعادل تر بود و امکانات جذابی مثل ساپورت 2 سیمکارت و SD بصورت همزمان و باتری قویتر و دوربینهای بهتری داشت، میتونست موقعیتی رو که هواوی در ایران بدست آورد تکرار کنه، ولی متاسفانه قیمت با توجه به مشخصات و امکانات و گمنام بودن برند بسیار بالا است.
با همین بودجه میتونید یک G3 بخرید و روی اون سیانوژن مد نصب کنید و ضمن داشتن سیستم عامل سیانوژن، از باتری عالی، دوربینهای عالی و ساپورت همزمان SD و دو سیمکارت لذت ببرید.",8,5,2,4,3,4,4,5
"و خوش دسته","باطري خيلي ضعيه به خدا 2 ساعت نميبره آقا من ميخوام پسش بدم
نداشتن کاور
دوربينش به شدت ضعيفه در حد 3 مگاپيکسل هستش اونوقت زدن 20 مگاپيکسل
هنوز نه قاب و نه کاور و نه برچشب براش توليد نشده
باطري به شدت ضعيفه فقط 2 ساعت مي تونيد با باطري کامل کار کنيد","آقا نخرید من دو هفتس دارمش و می خوام پسش بدم و اگر هم دی جی کالاذ پس نگیره زیر قیمت بفروشمش
سیستم عامل ول کنید
گوشی نه صدای خوبی داره و نه کیفیت خوبی
باطری فقط 2 ساعت می تونید باهاش کار کتید
مهمترین عیبش اینه هنوز هیچ قطعه یدکی نداره
قاب نداره
هیچی نداره باهاش عکس میگیری عکس مات هستش برای دوربینش حالت لرزشگیر نداره
یک کلام نخرید به جاش جی 3 بگیرید
کیفیت صفحه نمایش مقایسه کردم با چند گوشی هم رده واقعا ضعیف هستش
مهمترین عیبش باطریشه که واقعا آبرو بر هستش دو ساعت شد شارز
من با خود شارزش کی میزنمش وقتی که داره شارز میشه اگر باهاش کار کنید دیگه شارز نمیکنه
هنگ زیاد میکنه برنامه هایی مثل شریت رو نمی تونه بخونه
وسط بازی کلش اگر باگوشی کار نداشته باشی میره رو حالت آماده به کار و دیگه با دکمه پاور روشن نمیشه و باید وسلش شارز شه بعدش روشن میشه
یک میلیون بدی به گوشی آخرش بشه این",11,17,1,1,0,1,1,0
"صفحه نمايش خوب . دوربين خوب","سخت افزار ضعيف . باتري بسيار ضعيف . امکانات کم . طراحي کپي . برند بسيار گمنام حتي تو سايتاي خارجي .","گوشی های بسیار بهتری تو این رده قیمت وجود داره مخصوصآ برندهای معروف چینی مثل MEIZU وXiaomi .
ی مقایسه کوچیک مثلا با ( شیائومی ردمی نوت 3 پرو ) که ازین هم ارزونتره شمارو کاملا متقاعد میکنه که چرا نباید این گوشیرو بخرید .",11,12,0,2,1,3,2,0
"[""سخت افزار مناسب"",""دوربين عالي - فلش دوربين سلفي"",""قيمت مناسب "",""سيستم عامل"",""طراحي ظاهري کيفيت ساخت""]","[""باتري متوسط ""]","دو هفتست که گوشی به دستم رسیده به نظرم اگر کاربر حرفه باشید امکان نداره به سیانوژن به چشم نقطه ضعف نگاه کنید و با بررسی همه جانبه تمامی دیوایس ها در این رنج قیمتی با اطمینان میتونم بگم یک سرو گردن از تمامی هم قیمت های خودش بالاتر و توان رقابت با کلاس های بالای یک ملیون رو داره کیفیت ساخت عالی و شیک به اضافه سخت افزار قدرتمند و سیستم عامل سیانوژن مطمئنا اقوا کننده ترین انتخاب برای کاربرای حرفه ایی است و تنها کاربر هایی که بدون در نظر گرفتن جوانب مختلف و تنها با تعصبات برندینگ انتخاب میکنند می توانند برند گوشی را بدون تست و تحقیق زیر سوال ببرند در کلام اخر بسیار از انتخاب و خریدم راضی هستم",11,3,5,4,5,5,4,4
"[""دوربين"",""سخت افزار"",""سيستم عامل"",""کيفيت ساخت مناسب""]","[""باتري ""]","دو هفتست که گوشی به دستم رسیده به نظرم اگر کاربر حرفه باشید امکان نداره به سیانوژن به چشم نقطه ضعف نگاه کنید و با بررسی همه جانبه تمامی دیوایس ها در این رنج قیمتی با اطمینان میتونم بگم یک سرو گردن از تمامی هم قیمت های خودش بالاتر و توان رقابت با کلاس های بالای یک ملیون رو داره کیفیت ساخت عالی و شیک به اضافه سخت افزار قدرتمند و سیستم عامل سیانوژن مطمئنا اقوا کننده ترین انتخاب برای کاربرای حرفه ایی است و تنها کاربر هایی که بدون در نظر گرفتن جوانب مختلف و تنها با تعصبات برندینگ انتخاب میکنند می توانند برند گوشی را بدون تست و تحقیق زیر سوال ببرند باشه در کلام اخر بسیار از انتخاب و خریدم راضی هستم",11,4,5,4,5,5,4,4
"سيانوژن-کيفيت ساخت خوب-طراحي زيبا-بسيار خوش دست-سخت افزار قدرتمند-مقرون به صرفه","باتري ضعيف-نداشتن هندزفري-کابل usb خيلي کوتاه-جذب اثر انگشت روي قاب پشتي","کیفیت دوربین پشتی خوب و راضی کننده و ساخت SONY است فقط موقع فوکوس کردن خیلی خوب نیست نسبت به 20 مگاپیکسل بودن ولی دوربین سلفی خوبه.
رابط کاربری بسیار زیبا و ساده اندروید خالص 5.0 گوگل در کنار کمپانی معتبر سیانوژن بسیار لذت بخش و روان است.
بازی ها و برنامه های سنگین با توجه به سخت افزار قوی storm به راحتی اجرا میشه.
وضوح تصویر خوب و راضی کننده است و صفحه نمایش ساخت LG است.
باتری گوشی اگر قوی تر بود بهتر بود ولی به نظر من ایراد بزرگی به حساب نمیاد چون اکثر گوشی های اندرویدی با توجه به استفاده های زیاد امروزه,هر روز نیاز به شارژ دارند حتی گوشی های با باتری قوی.
قاب پشتی با توجه به مات بودن در ظاهر و حتی عکسهای گوشی به نظر نمیاد جذب اثر انگشت داشته باشه ولی جای دست و انگشت ها روی قاب پشتی میمونه و تو زاویه کاملا مشخصه واگه دستتون نمناک یا عرق کرده باشه این قضیه بیشتر میشه و کمی آزار دهنده است.
فضای زیادی در بالا و پایین گوشی به خاطر دوربین سلفی و فلش و همچنین دکمه های سخت افزار ی اشغال شده و فاصله حاشیه صفحه نمایش با بالا و پایین گوشی رو زیاد کرده.
بلندی صدای مخاطب هنگام مکالمه معمولیه ولی میتونست بهتر باشه ولی کیفیت و بلندی صدای اسپیکرها هنگام پخش موزیک عالی هست.
در کل نقاط قوت wileyfox storm نسبت به چند ضعف جزیی خیلی بیشتر است و همچنین مقرون به صرفه است.
ممنون دیجی",9,0,5,4,5,5,5,3
"[""نداره""]","[""همه چيش ضعفه""]","حیف .نه دوربینش خوبه نه سیستمش.کیبوردش گیر داره .کاش به نظرات دوستان اینجا اهمیت میدادم و یه برند معروف میخریدم .واقعا ناراحتم .متاسفانه 10 روز بعد خرید، گوشی به دستم رسید چون جای دیگه ارسالش کرده بودم نشد مرجوعش کنم.",11,14,3,3,3,3,3,3
"[""سيستم عامل قدرتمند سيانوژن"",""عدم نياز به روتقيمت شگفت انگيز""]","[""با توجه به قيمت ندارد""]","این گوشی به لطف توزیع سیانوژن لینوکس توانسته با سخت افزار پایین خود بسیار سریع و عالی کار بکند.",6,1,5,5,5,5,3,5
,,"سلام.واقعا دیجی کالا چرا اینجوری میکنه توی موبایلاش مارکی آورده کا اصلا معلوم نیست کجایی هست بعدا شیایومی که گوشی های باکیفیتی مانند ردمی نوت 3که خودم اونو دارم رو موجود نمیکنه.اونم با این که خیلی قیمتش بالاست.من به شما شیائومی ردمی نوت3خالی یا پرو رو توسیه میکنم",7,11,3,3,3,3,3,3
