positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سخت کار ميکنه","اسم برند و ميبينم ياد يخچال ميفتم","من قبلا الجی داشتم . همه شون ساخت کره هستن
کیفیت بالایی دارن
خدمات پس از فروش فوق العاده
و سخت کار
خودم پیر شدم ولی گوشی نه",12,4,3,5,5,5,5,5
"دوربين . جسارت در طراحي ...","تبليغات کم نسبت به رقبا و بازريابي ضعيف و کم توان","من امشب این گوشی سفارش دادم هنوز خودم به عنوان یک کاربر از این گوشی استفاده دراز مدت نکردم اما:
باهاش کار کردن
صفحه نمایش مناسب و کنتراست عالی داره که حس خوب موقع کار کردن به کاربر منتقل میشه
از لحاظ سخت افزار هم مثل همه کوشی عرضه شده در سال قبل قطعات نسبتاً بالای داره ( البته این با توجه به نیاز کاربران انتخاب میشه )
نقطه قوت و شاید یکی از مهترین مالک های انتخاب G5 وجود دوربین های مناسب و با کیفیت جهت برآورده کردن نیازهای مختلف
شاید مهمترین دلیل من برای انتخاب تجربه ماژولار الجی باشه . دوست دارم این اتفاق خودم حس کنم و مطمناً یک اتفاق خوب خواهد شد .
نباید از قیمت مناسب و باندل عالی که دیجی کالا جهت فروش گذاشته غافل بشید چون این باندل یه بازی برد برد هم برای فروشنده و هم برای خریدار است .
وقتی گوشی بدست رسید تجربه علمی و مناسبی براتون ثبت می کنم",2,0,4,4,5,4,3,5
"microSD, up to 256 GB (dedicated slot)","USB v2.0, Type-C 1.0 reversible connector","در کل ارزش خریدش صفره در مقابل الجی جی5
تنها برتریش در استفاده از مموری جدا از سیمکارتها هست",0,10,1,3,3,3,3,2
"هم چيز فوق العاده است","فقط در تعويض ماژول کمي سخت است","با سلام به همه عزیزان خریداران گوشی من خیلی تحقیق کردم با توجه به پیشرفت فناوری در گوشی ها هوشمند و رقابت شرکت معرف در ارائه محصولاتشان شرکت ال جی توانست از همه پیشی گرفته و با ارائه g5 به بازار آن هم با گارانتی اصلی (طلای) به خوبی با سامسونگ رقابت کند من اولا از دیجی کالا تشکر میکنم که این محصول را در سایت موجود کرده و من و خیلی ها توانستیم در پیشنهاد شگفت انگیز خرید کنیم و از این خرید بسیار راضی هستم و در مجموع کسانی که قصد خرید دارند پیشنهاد خرید این سری ال جی را میدهم سنسور انگشت عالی کفیت صحفه عالی مزیت دیگر داشتن متعلقات مربوط به این سری همراه خود ، حتما از اینترنت فیلم تعویض ماژول را دانلود کن سپس نسبت به تعویض ماژول اقدام نمایند",5,0,5,5,5,5,4,5
"[""کيفيت ساخت بالا"",""فست شارژ"",""هدايا همراه""]",,"چند وقتیه که دارمش .از همه نظر عالیه",2,0,5,5,4,5,4,4
"باتري
دوربين بسيار عالي
صفحه نمايش
شارژ شدن
خوش دست بودن (احساس خوبي به ادم ميده )",نديدم,"باطری کوشی بسیار عالی هست مصوصا اگه یه باطری دیگه هم بگیری زاپاس و این که همه چی به اعداد ارقام نیست گوشی هایی که از شرکت های بی نام و نشون با قیمت پایین تر تو بازار هست شاید اسنپ دراگون هشت صدو بیست یا بیستو یک داشته باشه ولی بردی که روش نصبه افتضاحه درباره ی دوربین بگم میتونین تو بنچ مارک dxo چک کنین امتیاز دوربین هشتادو هشته که از ایفون سون که هشتادو شیشه بیشتره و یک امتیاز از پیکسل گوگل کم تره مثلا وان پلاس 3 رو نگا کنین رم 6 ولی تو مدیریت رم ضعیف عمل میکنه و تو آپدیت جدیدش ایندفعه باتریش ضعیف شده یا اس سون مثلا چهارگیگ رم داره ولی یک گیگ و نیمش خالیه یه سری چیزا رو تو مشخصات گوشی نمی نویسه مثلا این گوشی زوم اپتیکال تا سه برابر داره و لرزشگیر اپتیکال از سه محور اینا چیزایی هستن که نه تو ایفون سون و سیکس پیدا میکنین نه تو اس یون و ایکسپریا zx البته اینو هم بگم که مدل اس ای ال جی جی فایو خیلی کم مصرف تره چون هشت هسته داره و برای پردازش های سبک از هسته های کم مصرف استفاده میکنه البته به شما پیشنهاد میکنم اگه پول و وقت بیشتری دارید صبر کنین تا v 20 بیاد تو بازار اونو بگیرین با تشکر از همه",8,11,5,5,5,5,5,5
"دو دوربين در پشت گوشي براي ثبت تصاوير وايد
ماژولار بودن گوشي","فک نکنم داشته باشه...","خیلی گوشیه عالی و مقرون ب صرفه ای..
بعد کلی تحقیق ب این گوشی رسیدم اگه دیجی جون دوباره تخفیف فوق العاده شو بده حتما میخرمش
اگه امکانش هس دوباره تخفیف بدین بخرم
ممنون و سپاس گذارم..",8,0,4,4,5,4,5,5
"دوربين فوق‌العاده حرفه اي
صفحه نمايش گر عالي
رابط کاربري تکامل يافته الجي
سنسور اثر انگشت فوق‌العاده حساس
باطري قابل تعويض توسط کاربر و امکانات مناسب نسبت به قيمت عالي","تعويض ماژول
طراحيش خوبه ولي ميتونست بهتر هم بشه","با سلام به دوستان دیروز به دستم رسید. وقتی جعبشو دیدم خیلی جالب بود واسم همه وسایل جانبیش هم ساخت کره بود. ادم یا نخره یا میخره فول پک بخره( البته این نظر شخصی منه ) وقتی روشنش میکنی اولین چیزی که نظرتونو جلب میکنه کیفیت نمایسگر هست که نسبت به مدل قبلی بهتر شده به دوربینش هم خیلی خوبه باهاش کار میکنین اصلا لگ نمیبینی در کل من راضی هستم از خریدم انصافا قیمتش خوبه با امکانات خوب و جدید...",6,0,5,4,5,4,3,5
"تکنولوژي بالا و طراحي خوب (البته سليقه اي)","باتري کوچيک نسبت به باقي پرچمدار ها","من این گوشی رو امشب از دیجی کالا خریداری کردم
به نظر میاد عده ای نقد بسیاری نسبت به تکنولوژی ماژولار داشته باشند
ولی کافیه همین کار رو چند سال دیگه اپل یا سامسنوگ یا گوگل انجام بدن بعد کلی طرفدار پیدا میکنه
کمپانی الجی و سونی و اچ تی سی سه کمپانی نو آور واقعی تکنولوژی هستند منتهی چون همیشه کمی زود تر یافته هاشون رو عرضه میکنند و بازار یابی مناسب براش انجام نمیدن نقد بسیاری دریافت میکنن و با شکست مواجه میشن
بهرحال هرچه زودتر این گوشی به دستم برسه یه بررسی حسابی روش میکنم و اینجا میگم از تجربه استفادم.
مرسی از دیجی کالا که دوباره (سه باره) این محصول رو با قیمت شگقت انگیز موجود کرد",11,0,3,3,3,3,3,3
,,"سلام خدمت تمامی هموطنان عزیز....
من این گوشی رو یک ماهی میشه خریدم و در یک کلام باید بگم فوق العاده هست و در 2 مدل عرضه شده که جی 5 و جی 5 اس ای هست...
دلیل انتخاب بنده این بود که اس ای پردازنده هشت هسته ای داره با فرکانسهای پایین تر ولی جی 5 چهار هسته هستش و فرکانسهای بالاتری داره که همین امر باعث مصرف کمتر باطری میشه ضمنا تفاوت چندانی با هم ندارن چه از نظر کیفیت و سخت افزار و نرم افزار و چه از بابت قیمت....
ضمنا باید یاد اوری بکنم که ال جی تنها گوشی هستش که فقط در کشور کره تولید میشه و در کشورهای دیگه تولید نمیشه....
و مهمتر از این مساعل باید عرض بکنم که با یک گارانتی اونم به اسم مدیا پردازش عرضه میشه و کارت طلایی گارانتی در جعبه گوشی موجوده....
هیچ جای شکی تو خریدتون نگذارید چون این گوشی نسبت به قیمتش تو دنیا حرف اول رو میزنه....
سنسور اثر انگشتش هم بی نهایت دقیق و سریع هستش ...
در مجموع شاید کمی از قاب پشتی گوشی ایراد بگیرید به خاطر ظاهرش ولی از بابت کیفیت ساخت و سخت افزار و نرم افزار بی عیب و خاص هست....",9,0,5,5,4,5,4,4
"صفحه نمايش
هر سه دوربين
حافظه داخلي
جاي حسگر اثر انگشت
نو آوري","اگر بدون قاب و کاور استفاده شود امکان رنگ‌پريدگي در گوشه‌ها وجود دارد","چند نکته:
1. شارژر تایپ سی است.
این یک مزیت به حساب می‌آد. شارژ سریع و قابلیت او تی جی داره. ولی در نظر داشته باشید که با شارژرهایی که تایپ سی نیستند نمی‌تونید شارژ کنید.
2. کاوری که همراه گوشی برای من اومد قیمتش توی همین دیجی کالا 99هزارتومن است. کره‌ای و با کیفیت و سبک است.
3. محافظ صفحه نمایش روی گوشی نصب شده و خوب هم این کار رو انجام دادن.
4. باتری
یک صبح تا شب با 4G دوام می‌آره. از این نظر شبیه بقیه گوشی‌هاست و فکر نمیکنم خیلی فرقی با دیگر گوشی‌ها داشته باشه.",4,0,5,4,5,5,4,5
"گوشي بسيار دلربايست .دوربين فوق العاده اي دارد. صفحه شفافي دارد","آخرش نتونستم اين کم پلاسشو فعال کنم. اصلا چراغ روشن نشد . با گوشيم مچ نشد که نشد","دیجی عزیز لطفا راهنمایی کن 0 به تنهایی گذاشتم شارژ شه جواب نداد . به گوشی وصل کردم دوباره گذاشتم تو شارژ جواب نداد . گوشی رو روشن خاموش کردم جواب نداد به امکانات گوشی اضافه کردم با اینکه کم پلاس رو گوشی وصل بود همش میگفت کم پلاس رو به گوشی وصل کنید . موندم چه کنم. گوشی هم دیروز به دستم رسید",5,3,5,5,5,5,5,5
"طراحي زيبا و جنس بدنه
دوربين
صفحه نمايش
خوش دستي
کاور هوشمند","کمي باطري","سلام چند روزیه که این گوشیو گرفتم و راضیم ازش باید بگم که از نزدیک گوشیه زیباییه نسبت به عکسها همراه گوشی یک کاور هوشمند هست که وقتی زنگ میخوره میشه از رو همون کاور جواب داد ویک محافظ صفحه معمولی و هندزفری با کیفیت قابل قبول،گوشیه خوش دستی هستش نسبت به s6 وz5 premium که باهاشون کار کردم از نظر صفحه نمایش هم خیلی خوبه و دوربینه خوبیم داره از نظر سرعتم قابل قبوله و سی پیو 652 مشکلی پیش نمیاره به نظر من در مصرف باطری هم صرفه جویی میشه و کمتر داغ میکنه گرافیک خوبیم داره بازی5 modern combat رو بدون لگ اجرا کرد از نظر باطری هم اگه کار عادی انجام بدین باهاش و بازی نکنید صبح تا شب جواب میده ,ماژول کم پلاس هم به نظرم در مهمونیا و مسافرت کاربردی باشه و ظرفیت باطریو بیشتر میکنه امیدوارم که تونسته باشم کمکتون کنم",16,3,5,5,5,5,5,5
"ارزش خريد بالا نسبت به قيمت
دوربين بي نظير و سرعت عالي گوشي
کيفيت ساخت عالي
واقعا شيک و خوش دست
صفحه نمايش فوق العاده و کيفيت QUAD HD","احساس ميکنم باتريش يه مقدار ضعيف باشه","4،5 ساعتی میشه که به دستم رسیده
من این گوشی رو توی پیشنهاد شگفت انگیز خریدم ... پیشنهاد شگفت انگیز فوق العاده ای بود .. که همراهش یک ماژول کم پلاس ، گلس اوریجینال و فلیپ کاور هم هدیه داره !! سر انگشتی حساب کردم همین سه قلم فقط حدود 500 تومن قیمتشه !! یعنی حدود 700 تومن تخفیف و جایزه و اینا
پنج شنبه شب ساعت 8 سفارش دادم ، جمعه که تعطیل بود .. با این حال شنبه ساعت 6 غروب به دستم رسید که اصلا فکر نمیکردم به این زودی به شهرستان برسه !!! ممنون از دیجی عزیز بابت سرعت عمل بالا
و اما در مورد گوشی ... بسته بندیش فوق العاده بود .. کاش میتونستم اینجا یه عکس بذارم از بسته بندیش .. کم پلاس ، فلیپ کاور ساخت کره و گلس اوریجینال به صورت مجزا بسته بندی شده بودن و به همراه جعبه ی گوشی و فست شارژر و هندزفری توی یک پک زیبا قرار داشتن
گوشی بسیار خوش دستیه .... من قبلاَ فک میکردم زشته .. یکی از دوستان میگف تا از نزدیک باهاش کار نکنین نمیفهمین که چقد خوبه ... کاملا حق با ایشون بود
خلاصه اینکه فعلا محو کار کردن باهاش هستم ... ببخشید که طولانی شد",19,2,5,4,5,5,3,4
"امکانات فوق العاده","کمي نقص در طراحي ماژولار","به نظر میشه گفت فوق العاده ترین گوشی بازار اما دو مسئله ال جی رو به این عنوان شایسته نکرده
یکی باتریش که خب با امکانات جدید اندروید مسئله کاملا قابل حلی هست
دومیش هم ماژولش که اگر درست باهاش کار نشه مشکل خرابی براش پیش میاد
البته گارانتیش کاملا پاسخگو هست و خب میشه گفت : درست استفاده کنین خرابی خبری نیست :)

من نسخه اصلی این گوشی رو برای دوستم خریدم ، حالا هم برای خودم نسخه اس ای رو میخوام بخرم چون قیمت خوبی در تخفیف دیجی کالا داشت و اگر الان هم تخفیف شگفت انگیز بزنه دوست دارم که داشته باشمش با توجه به قیمت خوبش

در کل گوشی خوبیه، اگر یکم مراقبش باشین :)",7,0,3,3,3,3,3,3
"دوربين کيفيت عالي
صفحه نمايش با کيفيت
توي دست خيلي راحته (( هم آقايون هم خانوما ))
دوربين فوق با کيفيت وايد در يک کلام عالي
سلفي محشره","توي اين دو ماه چيزي نديدم به جز يکي دوبار هنگ کردن دوربين اونم فکر کنم بخاطر آپديت باشه","با عرض سلام خدمت دوستان عزیز

من این گوشی رو دو ماه پیش برای خانمم به مناسبت تودلش هدیه خریدم
البته شبها بعضی وقت ها من با گوشیش بازی میکنم
از لحاظ گرافیک فوق العادست چون خودم iPad pro دارم برا همین نسبت به اون دارم مقایشه انجام میدم گوشی خودمم سونی z5 پریمیوم هستش
از نظر کیفیت دوربین بخوام بگم من سه گوشی رو تست کردم همزمان در یک موقعیت با سه پایه از یک سوژه و در یک زمان عکس گرفتم
هر سه تا گوشی تو حالت اتومات بودن
1.الجی جی5
2.سامسونگ گلگسی اس7
3.سونی زد5 پریمیوم
وقتی توی گوشی نگاه میکنی میبینی الجی و سامسونگ توی یه رده هستن و کیفیتشون از سونی بالاتره
ولی وقتی عکس هارو در اندازه کاغذ A4 چاپ کردم تازه متوجه شدم رنگ هایی که سامسونگ توس صفحه نمایشش نشون میده زمین تا آسمون فرق داره توی چاپ
بین این سه تا از نظر من و سه تا از دوستان متخصص عکس رتبه اول رو دادن به LG بعد SONY و بعدی سامسونگ

من تاعصبی نظر ندادم و چون برا خانمم الجی خریدم دلیلی نداره بخوام از LG طرف داری کنم چون کارخونه بابام نیستش

اگر اینطوری باشه من کیفیت عکس iPhone خودم رو به همه اینا ترجیح میدم


از نظر گرافیک هر سه تا گوشی توی یه رده بودن ولی از نظر گرم شدن گوشی سونی خیلی گرم شدش توی بازی آسفالت 8

مدت زمان شارژ سامسونگ بیشتر دوام آورد با دیتای روشن

از نظر شارژ شدن الجی از همشون زودتر شارژ شدش

از نظر کیفیت ساخت بدنه به نظر من سونی آلیاژ قوی تره داره نسبت به دو تای دیگه وقتی دستت میگیری خیالت راحته اگر از دستت بیفته صدمه ی کمتری نسبت به اون داتا بهش وارد میشه

ببخشید سر همتون رو درد آوردم",25,3,5,5,5,5,5,5
,,"با سلام و تشکر از دیجی کالا بابت ارسال به موقع کالا
این گوشی رو تازه خریدم و تازه به دستم رسیده
در مورد اقلام همراه اون باید عرض کنم محافظ صفحه ظاهرا متعلق به این گوشی نیست و خیلی کوچکتر از صفحه نمایش اون هستش
البته فکر کنم نیاز به محافظ صفحه نداشته باشه چون جنس صفحه گوریلا گلس 4 هستش",2,0,3,3,3,3,3,3
"کيفيت خوب
بدنه فلزى
دوربين قوى
ماژولار",,"دستگاه خوبى هستش از نظر کیفیت ساخت و ظاهر و دوربین قوى داره که با لنز واید و تله امکان تصویر بردارى حرفه اى را میده. در کل انتخاب خوبى هست تو این رنج قیمت البته من تو شگفت انگیز خریدم.",2,1,4,5,4,4,4,4
"دوربين عقب
رابط کاربري خوب
کيفيت ساخت بالا
داشتن cum plusدر اين گوشي
دوربين جلو","باطريش يه کمي زود خالي ميشه","حرف نداره همه چیش عالیه.
دوربینش که دیگه حرف نداره شما اگه دوربینg5رو از نزدیک دیده باشید می فهمید چی میگم
سخت افزارشم که خیلی خوبه همه بازی ها و برنامه ها رو اجرا میکنه
در کل اگه دنبال یه گوشی خوب میگردید من اینو بهتون پیشنهاد میدم",3,0,5,5,5,4,4,4
"امکانات خوب","باتري باتري باتري","من با g5 کار کردم. یه سری ایرادایی که میگیرن ازش الکیه و تجاری
مشکل ال جی یکم تو باتریه که البته با مدیریت باتری و پاور بانک و همون باندل حل میشه :
دیجی لطفا حتما تخفیفش رو تکرار کن من لازم دارم این گوشی رو",1,0,3,3,3,3,3,3
,,"من هنوز گوشی دستم نرسیده، دو هفته ای هست تحقیق میکنم برا خرید یه گوشی خوب . خلاصه بعد از کلی تحقیق به این نتیجه رسیدم که گوشی ال جی g4 بخرم. اما دیدم که دیجی کالا g5 را گذاشته تو پیشنهاد شگفت انگیز بنابراین سریع گرفتم. انشاالله به دستم که رسید و باهاش کار کردم نظراتمو به صورت فنی و دقیق خدمت دوستان عرض میکنم",5,2,4,4,4,4,4,4
"کيفيت صفحه فوق العاده
حسگر اثر انگشت","طراحي ظعيف
قيمت بالا","با این قیمت و کیفیت واقعا به صرفه نیست",3,13,1,3,2,3,1,4
