positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"اندرويد 6
صفحه نمايش",باتري,"این گوشی دیشب به دست من رسید. برای مصرف روزانه و استفاده از اپلیکیشن های اجتماعی و تماس و پیامک خوبه. نباید انتظار بیشتری ازش داشت.
اما باتری ضعیفی داره و همینجوی جلوی چشم تون لحظه به لحظه شارژ می خوره . وقتی روی حالت ذخیره ی باتری هم قرارش میدیم دیگه هیچ فرقی با یه گوشی 1100 نوکیا نداره. چون فقط میشه از پیامک و تماس استفاده کرد.
اما اگر یه گوشی می خواید که باهاش صحبت کنید و پیام ها تون رو چک کنید و گشتی توی تلگرام و اینستاگرام بزنید گوشی خوبیه. در کل نسبت به قیمتش می ارزه.
اما اگه خودم بودم 100 تومن بیشتر هزینه می کردم و یدونه جی 2 می خریدم. دیگه گذشت دیگه !
یه چیز دیگه هم اینکه این گوشی یه کم کوچیکه و شاید برای خانم ها که دست شون ظریف تره مناسب باشه! چون این گوشی کاملا توی دستای من گم میشه!!",10,4,4,3,3,4,3,3
"تاچ
سرعت",هيچ,"سلام و خسته نباشید خدمت دوستان
برای استفاده عنوان گوشی دوم عالیه اگ فک میکنید با این قیمت اسمارت فون یا مدل های دیگ بخرید سخت در اشتباهید اسمارت مث آتیش داغ میکنه شارژم آنچنانی نگه نمیداره بعد مدتیم دوربین جلوش از کار میفته .
این گوشی شاید مشخصاتش پایین تر از اسمارت باشه ولی دوسالی کار ادمو راه میندازه جوابگو چندین تلگرامم است تنها مشکل این گوشی اسپیکر پخش موزیکه ک یکم ضعیفه ک باید ب اندازه گوشیم توجه کرد اندازه خودش صدا میده سپاس از شما",8,5,5,5,2,5,3,5
,,"سلام دیروز یکی برای پدرم گرفتم خیلی عالیه نسبت به قیمتش و تفاوتش با J1mini اینه که این رمش بیشتره ، فلش ال ای دی داره وcpuهم بهتر شده همچنین سرعت اینترنت 4gهم خیلی بالاس در خریدش شک نکنید ولی کاش صفحه اش amoled می بود",11,1,3,3,3,3,3,3
"همه چيز در اشل قيمتي اين گوشي به جز باتري",باتري,"من دنبال یه گوشی ارزان قیمت دارای سیستم عامل اندروید بودم و از خریدم پشیمان نیستم اما مسئله باتریش واقعا خیلی بده
البته حالت الترا پاور سیوینگ رو امتحان نکردم
با استفاده کاملا معمولی من (تلگرام معمولی - تماس و پیامک کم - بدون بازی و اپلیکیشن و وب گردی) حداکثر دو روز دووم میاره
هر چقدر پول بدی آش میخوری، خیلی راحت بگم ارزش این گوشی کاملا مطابق قیمتشه و این گوشی ارزان نیست",4,10,4,3,1,4,3,1
"قيمت عالي
آندرويد 6
سخت افزار مناسب در اين قيمت
دوربين مناسب
اينترنت 4g","کيفيت متوسط صفحه نمايش","بسیار گوشی خوبی حتما پیشنهاد می کنم اگه اینقدر پول می خواین بدین توی خریدش شک نکنید.",3,1,5,3,4,5,3,3
"سخت افزار بسيار عالي اندرويد6 رام1","باطري با ظرفيت کم ديگه هيچي","سلام. من این گوشی رو حدودا سه هفته هست که خریدم,
*از نظر سخت افزار بسیار عالی و مناسب برای بازی کلش و...
* از نظر دوربین راستش جلو زیاد کیفیت نداره ولی تو م",3,1,5,4,5,4,4,5
"اندرويد بالا","دوربين ضعيف","گوشی بسیار عالی تو این رنج قیمت هستش",6,1,5,5,4,5,5,5
"اندرويد بروز صفحه جم و جور",ندارد,"گوشی فوق العاده خوبیه راضیم",1,3,5,5,5,3,3,5
,,"اون دوستی ک ادعا دارن گوشیو یک ساله دارن باید بهشون بگم گوشی کلا کم تر از یک ماهه وارد ایران شده لطفا خریدارا رو گمراه نکن",26,5,3,3,3,3,3,3
,,"نگاه کنین هرچه قدر پول بیشتری بدی اش بیشتری میگیری البته این اشی هستش که کمه ولی خوشمزست...",7,4,4,2,4,4,3,2
"کيفيت صفحه نسبتا مطلوب
دوربين جلو و سلفي مناسب","حافظه داخلي کم
رم پايين
شارژ دهي بسيار بد!
هنگ کردن و لگ هاي بسيار زياد و خسته کننده.","با سلام.
من این گوشیو یکساله دارم. بشدت هنگ میکنه و لگ میزنه حتی در صورتی که برنامه های سبکی مانند تلگرام و اینستاگرام اجرا می کنی.
انتن دهی گوشی خیلی خوبه.
دوربین ها هم نسبت به قیمت مطلوبه.
تاچش هم بعضی مواقع قاطی میکنه.
در کل پیشنهاد میکنم اگر تو این رنج قیمت می خواین یه گوشی خوب خریداری کنید بهتره با یک مقدار هزینه بیشتر گوشی دلینک نفوس 4 رو خریداری کنید.
اگر نظرم خوب بود لایک فراموش نشه!!!!",5,66,1,1,0,3,3,0
,,"اندروید به روز فقط همین",4,8,3,3,3,3,3,3
ندارد,"کيفيت پايين نمايشگر
قيمت نسبتا بالا
کارايي و سي.پي.يو ضعيف","با این قیمت میشه از برندهای ناشناخته گوشیهای عالی خرید مثل اسمارت که همین دیجیکالا داره و من بعنوان فروشنده و تعمیرکار واقعا پیشنهاد میکنم ببینید گوشیهاش رو",8,10,0,3,2,3,3,0
"اکثر امکاناتش",,"این گوشی و جمعه از دیجی خریدم برای پدرم واقعا راضی کننده س نسبت به قیمت ش، صفحه نسبتا با کیفیت برای کارای معمولی عالی ه باطری خوبی داره نسبت به سایز گوشی فک میکنم بهترین سایز باطری جدا شدنی هست که قرار دادن توش
در جواب اقای ""صابر مهرنواز"" هم بگم که واقعا به نظرتون از یک گوشی با این قیمت چه انتظاراتی دارید؟ انتظارات کارهایی که مثلا با گوشی های رد بالا سامسونگ s6-s7 و میخواید با این گوشی انجام بدید؟ معلومه با اینترنت 4g همینقدر دووم میاره، گوشی های رده بالا هم شما باهاشون از اینترنت 4g استفاده بکنید فکر میکنید 8 ساعت دووم میارن مگه؟ همین قیمت اگه شما یک گوشی هووای تهیه میکردید هنگ های بسیاری داشت، حافظه ش بخاطر نصب چند تا برنامه جزئی سریعا پر میشد
در کل اگه میخواید یه گوشی ارزون قیمت برای کار های معمولی مثل اینستاگرام رفتن و تلگرام هووای بخرید یا مارک دیگه مطمئن باشید خیلی خسته تون میکنه
پیشنهاد میکنم بخرید",6,10,5,4,5,4,3,4
"اندرويد خوب","دوربين وظاهر","خیلی خوبه قیمت مهشره عالی",2,7,5,5,5,4,4,5
"قابليت مکالمه!!!",همش,"سامسونگم دیگه خودشو گیر آورده.تو گوشیای زپرتیم الان دوربین جلو حداقل 2مگ هستش،باتری 1500میلی آمپر؟یک ساعت تو حالت 4جی دووم نمیاره!قیمتشم که محشره",11,28,0,2,2,3,3,2
,,"سلام دیروز یکی برای پدرم گرفتم خیلی عالیه نسبت به قیمتش و تفاوتش با J1mini اینه که این رمش بیشتره ، فلش ال ای دی داره وcpuهم بهتر شده همچنین سرعت اینترنت 4gهم خیلی بالاس در خریدش شک نکنید ولی کاش صفحه اش amoled می بود",11,1,3,3,3,3,3,3
"همه چيز در اشل قيمتي اين گوشي به جز باتري",باتري,"من دنبال یه گوشی ارزان قیمت دارای سیستم عامل اندروید بودم و از خریدم پشیمان نیستم اما مسئله باتریش واقعا خیلی بده
البته حالت الترا پاور سیوینگ رو امتحان نکردم
با استفاده کاملا معمولی من (تلگرام معمولی - تماس و پیامک کم - بدون بازی و اپلیکیشن و وب گردی) حداکثر دو روز دووم میاره
هر چقدر پول بدی آش میخوری، خیلی راحت بگم ارزش این گوشی کاملا مطابق قیمتشه و این گوشی ارزان نیست",4,10,4,3,1,4,3,1
"قيمت عالي
آندرويد 6
سخت افزار مناسب در اين قيمت
دوربين مناسب
اينترنت 4g","کيفيت متوسط صفحه نمايش","بسیار گوشی خوبی حتما پیشنهاد می کنم اگه اینقدر پول می خواین بدین توی خریدش شک نکنید.",3,1,5,3,4,5,3,3
