positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
[],[],"شباهت زیادی به نوکیا 1100 داره
هر 2 بلوتوث ندارن
هر دو کاراایی جز تلفن زدن و اس ام اس ندارن
بدنه هر 2 مقاومه ( البته نوکیا بهتر عمل کرده )
باتری قابل قبولی دارن ( بازم امتیاز نوکیا 1100 اینجا ببشتره)
در کل نوکیا بهتر عمل کرده",26,14,3,3,3,3,3,3
[],[],"این گوشی واقا"" عالیه از هر نظر",4,5,2,5,5,5,3,5
"زيبايي
کيفيت فوق العاده",,"دیجی جان لطفا رنگ نقره ایی رو موجود کن",2,3,3,5,5,4,5,5
[],[],"سلام
لطفا رزگلدشو موجود کنید",4,2,4,5,5,3,3,5
,,"فقط میتونم بگم فوق العادست",4,3,4,5,5,5,5,5
,,"هر امکاناتی بخوای داره",8,7,5,5,5,5,5,5
,,"میشه دوستان چند تا از امکانات ایفون 6s رو بگید منم بدونم",13,4,3,3,3,3,3,3
"[""زيبا بودن و خوش دست بودن و لمس سريع و دوربين عالي""]","[""قيمت بالا""]","ببینید من این گوشی دارم در یک کلام عالیه و اینکه شما هرگز از خریدش پشیمون نمیشید کسی که آیفون میگیره دیگه طرف سامسونگ نمیره و امکانات بسیار بالایی داره و اس 7 به گرد پای این گوشی نمیرسه و اگر بین 6اس و اس ای موندین 6اس بهترین انتخاب است مخصوصا اگر نسخه 128 گیگ باشه",20,10,4,5,5,5,4,4
"[""hey siri!""]",,"با سلام اقا من که از این گوشی بهتر ندیدم!شما هم اگه میخواید بدونید که خوبه یا نه برید تو یوتوب اونجا با تستایی که ازش گرفتن با گوشی های دیگه بهترین میشه همیشه.حتی یه جیزش خیلی جالبه که با اینکه شرکت اپل اعلام نکرده ضد ابه ولی من خود،م دیدم افتاده تو اب و هیچی نشده بهش.اونایی هم که میگن تو ایران کاربرد نداره خودشونم میدونن که هیچ گوشی تو هیچجای جهان رقیب ایفون اس نمیشه.راستی یه قابلیت داره به اسم هی سیری که رباتیه واس خودش.فقط زبانتو باید خوب بکنی.ممنون",7,4,0,0,0,0,0,0
"[""عالي""]","[""هيچي""]","الان ایفون 5 دارم به نظرشما ایفون6sبخرم یا صبر کنم ایفون 7بخرم
ایفون 6sلایک
ایفون7انلایک",15,60,3,3,3,3,3,3
"کيفيت بالاتر ساخت",,"دوست عزیزی که گفتی اپل توی ایران کاربردی نیست. درمورد نصب برنامه اینکه در ایران شما از طریقی به غیر از گوگل پلی اقدام به نصب برنامه می کنی و در واقع سیستم نصب آندروید را دور بزنی را نمی توان نقطه ضعف آیفون دانست. اگر کسی امکان خرید گوشی آیفون را دارد مطمئنا امکان تهیه ماهی یک یا دو گیگ اینترنت را هم دارد. مگر هر ماه چقدر برنامه می خواهی روی گوشی ات نصب کنی که از سختی نصب می گویی؟؟ در مورد انتقال فایل هم شرکت اپل دو راه پیش روی شما گذاشته است. راه اول این است که به فولدرهای خود آیفون اکتفا کنی و مستقیما فایل ها را از اینترنت بگیری. اما راه دومی هم توسط اپل برای شما گذاشته شده. فولدربندی کردن حافظه گوشی با استفاده از برنامه فایل منیجیر. برای این کار یک برنامه کاملا استاندارد وجود دارد. documents 5 که یک راه مناسب برای فولدر بندی کردن حافظه گوشی است. برای انتقال فایل از گوشی های دیگر به راحتی می توان از زاپیا استفاده کرد. اما اگر طرف مقابل هم آیفون دارد این انتقال با همان برنامه documents 5 و با سرعتی باور نکردنی ممکن است. کافی است که فایل را از توی آن برنامه انتخاب کنی و سپس آن را AirDrop کنی. که از زاپیا بسیار سریعتر است. اما اگر بخواهی از کامپیوتر فایلی را به documents 5 منتقل کنی به نظر من برنامه iTools نسبت به برنامه iTunes سرعت بسیار بهتری دارد.
برای دانلود فایل و موسیقی و عکس هم از اینترنت نباید از safari استفاده کرد چون فایل ها را بعد از دانلود پیدا نمی کنی و ضمنا قابلیت اضافه کردن دانلود منیجر را به آسانی ندارد. (به سختی دارد) در اینجا نیز برنامه هایی دیگر را باید استفاده کنی که باز هم ما ایرانی ها ترجیح می دهیم که از documents 5 استفاده کنیم. چون مجانی است. البته برنامه های بسیار جالب دیگری هم هست مثلا AirDisk Pro که برای انتقال فایل تقریبا جادو می کند اما خوب مبلغ بسیار اندکی برای خرید آن باید پرداخت کنید. البته یکی از برتری های documents 5 نسبت به دیگر برنامه ها اینست که وقی فایلی را به برنامه دیگر مثلا excel انتقال می دهید ولی نمی خواهید روی آن ادیت بکنید یا می خواهید با استفاده از زاپیا فایل را انتقال بدهید دیگر نیازی به دوپلیکیت ندارد.
البته اگر مثل من همیشه به اینترنت دسترسی دارید بهترین راه dropbox است.
بخصوص اینکه اگر بخواهید از اوتوکد و برنامه های مشابه این شرکت استفاده کنید به صورت دیفالت فقط با dropbox و documents 5 به راحتی کار می کنند و برای استفاده از دیگر برنامه ها کمی باید تنظیمات انجام بدهید",15,3,3,5,5,5,4,3
,,"رنگ خاکستری پرشین سولوکامو موجود کنید 128گیگ",10,1,3,5,4,5,5,3
"[""امنيت قوي""]","[""زياد ""]","سلام دوستان عزیزم میخواستم یه چیزی در مورد اپل بگم ببینید اپل فقط یه برند تا یه گوشی منظورم اینکه اپل فقط برای کلاس خوبه منم از خریدم پشیمونم به غیر از امنیت ای او اس اندروید خیلی قدرتمندتره یه برنامه بخوای بریزی پدرت در میاد اما اندروید از طریق دانلود بلوتوث و زاپیا خیلی راحت فایل هشونو به اشتراک میزارن درمورد مرورگر توی اپل فقط کاریک مرورگر رو میکنه واصلا نمیشه دانلود کرد باهاش که در اندروید راحت میشه دانلود کرد درضمن سرعت باز کردن برنامه ها در ای او اس بیشتر از اندروید اونم فقط به خاطر امنیت قوی ای او اس واگرنه سخت افزار اپل در حد یه گوشیه هفتصد تا هشتصد تومنیه اندرویده ولی چون اندروید زود ویروس میگیره سرعتش کم میشه ولی بنظرم تو ایران اپل نگیرین بهتره منم گوشیمو میخوام بفروش و صددرصد میرم سراغ ویندوزفون یا اندروید تا وقتی تو ایرانی اپل با نوکیا 1100 امکانتش فرق نداره امیدوارم واقعبین باشین و بدون تعصب باشید وبه حرفم گوش بدید ببخشید که زیاد شد امیدوارم خرید خوبی داشته باشین خدانگهدار",14,43,0,0,0,0,5,0
"درسته ظرفيت باتريش کمه ولي از بقيه گوشي ها خيلي کم مصرف تره","فقط تو ايران نمايندگي معتبر نداره","اگه می خواهید تا 2و3 سال گوشی عوض نکنید اپل 6s بگیرید",28,6,5,5,5,5,5,5
,,"رنگ خاکستری لطفا منتظریم",7,2,3,3,3,3,3,3
[],[],"قبول دارم کیفیت ساخت فوق العاده بالا است ولی کیفیت صفحه نمایش پایینه وقتی اپل اولین صفحه 5K رو توی دنیا میسازه یکم انتظارم بیشتر بود و اینکه دیافراگم دوربین اصلا خوب نی",15,9,2,5,5,5,4,2
"همه چي عالي",,"دیجی رنگ مشکی رو موجود کن منتظریم",5,3,1,5,5,5,3,4
,,"دیجى جون تو رو خدا خاکسترى 128gb رو موجود کن",11,2,4,5,4,3,3,5
[],[],"خیلی فوق العاده هست من راضیم",6,3,5,5,5,5,5,5
,,"لطفا خواهشا رز گلدشو بیارید خواهش",8,1,3,3,3,3,3,3
"عاليعه چند سال ساپورتتون ميکنه","فکر ميکنم باطري ضعف داره","واس قیمت بالا هم میشه این سرپوش گذاشت که چند سالی نیاز به تعویض موبایل ندارید",4,9,5,5,5,5,5,5
,,"بهترین گوشی و برند دنیا واسه ادمایی که قدرشو بدونن",13,6,5,5,5,5,5,5
,,"با تشکر فراوان
اگه امکانش هست رنگ نقره ای رو هم بیارین جاش بین سایر رنگ ها خالی هست",8,1,3,5,4,4,5,3
,,"دیجی جان لطفا نقره ای رو موجود کن",3,0,3,3,3,3,3,3
,,"دیجی جان نقره ای 6s 128 رو موجود کن
لطفااا
مرسی",5,0,3,3,3,3,3,3
,,"دیجی کالا، خاکستری رو موجود کن لطفا!!",4,3,4,5,5,5,5,4
"همه چي",هيچي,"حتما"" بخرید ولی اکتیو نشده. برای اطلاع بیشتر 128 گیگها چیپست تراشه سامسونگ هست.",8,8,5,5,5,5,5,5
"[""صفحه نمايش تاچ"",""حافظه بيش از نياز "",""سرعت عمل کرد""]","["" براي استفاده از امکانات بايد اينترنت وصلشي""]","من شش ماهه دارم خیلی خوبه ولی واسه استفاده باید هی اینترنت بگیری",4,8,3,3,3,3,3,3
,,"تقاضا دارم هر چه سریع تر رنگ نقره ای رو موجود کنید لطفا
سپاس",5,3,3,3,3,3,3,3
,,"آقا این گوشی فوق العاده و منحصر به فرد اما قیمتش واقعا سرسام آوره",13,3,3,5,5,4,5,4
,,"تقاضا مندم هر چه زود تر آیفون 6s 128 نقره ای رو موجود کنید هر چه سریع تر
سپاس کزارم",6,3,3,3,3,3,3,3
"[""عالي""]",,"لطفا رنگ نقره ای رو زودتر موجود کنین",4,2,3,3,3,3,3,3
"[""عالي""]","[""همه ي رنگها موجود نيست""]","لطفا سایر رنگها رو موجود کنید.",5,3,3,3,3,3,3,3
[],[],"سلام به دیجی جون من آیفون 6Sبخرم فقط مشکل باطری دارم قابلیت شارژ سریع داره پول جمع کردم چند سال تا بخرمش عاشقشم لطفا راهنمایی کنید ممنوع سال نو پیشاپیش بر همه دیجی کالا مبارک",2,2,3,3,3,3,3,3
,,"دیجیتال کالا ! زودتر موجودش کنید.",4,0,3,3,3,3,3,3
,,"لطفا رنگ خاکستری رو موجود کنید، میخوام قبل از عید سفارش بدم",4,0,3,3,3,3,3,3
,,"لطفا سایر رنگها رو هم اضافه کنید",5,1,3,3,3,3,3,3
