positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"با توجه به اتفاقاتی که اخیرا برای سامسونگ افتاد خیلی از طرفداران افراطی برندهای دیگه خصوصا اپل دوستان که رقیب جدی سامسونگ هستند هجمه عجیب و غیر منتظره ای علیه سامسونگ داشتند و فرصتی برای تخریب این کمپانی و ازبین بردن پیشینه این شرکت بدست آوردن.من به شخصه باتنها گوشی هوشمندی که تا بحال کار نکردم asus است و با همه ی گوشی های هوشمند به طریقی تجربه کار حداقل یه ساله رو داشتم.اگه عادلانه نقد کنیم همه ی کمپانی ها در دستگاهاشون کم و بیش نقص هایی رو دارند و هیچ کس نمیتونه منکر این باشه.حداقل من به عنوان یه کاربر تجربه کردم.درواقع اون چیزی که باعث میشه فروش یه کمپانی به عنوان مثال اپل بالاتر باشه و طرفدار بیشتری پیدا کنه اینه که نقص کمتر و در عوض امکانات بیشتری در دستگاهاش وجود داره و مشتری هم دقیقا کیفیتو میخواد پس سامسونگ هم اینو میدونه که برای تحول تو فروشش دست از ساخت بدنه پلاستیکی برداشت در حالی که سخت افزار های قوی روی دستگاهاش میذاشت.پس مشتری توقع کیفیت رو داره و الان همه ی کمپانی ها ازین روش برای جذب مشتری اقدام میکنند.پس باید به خریداران این دستگاه با این قیمت که انتظار کیفیت دارند حق داد و غرامت پرداخت .سامسونگ هم همین کار را کرده و با وجود عرضه دو و نیم میلیون دستگاه ازnote7 با فراخوان بازگرداندن آنها و ضرر یک میلیون دلاری این غرامت رو پرداخته. پس قطعا سامسونگ پیشینه ای که به زحمت برای خودش دست و پا کرده و با تجربه فروش خوبی که از فروش s6 و s7 داشته همین روند کیفیت مداری رو ادامه میده و مطلقا عامدانه از کیفیت دستگاه پرچمدارش کم نمیکنه.پس باید اگه طرفدار برندی هستیم صرفا منطقی و به دور از افراط از آن دفاع یا آن را نقد کنیم . قطعا سامسونگ خلایی که با اتفاقات اخیر برایش پیش آمد را در آینده با فناوری بهتر و کیفیت بالاتر جبران خواهد کرد موفق و پیروز باشید .",42,17,3,3,5,5,3,5
"حسگر عنبيه چشم
گوريلا گلس 5","منفجر شدن","اگه قراره تا اخر ابان صبر کنید واسه این بهتره Xperia XZ بخرین
دوربین اصلی 23 مگاپیکسلی با فوکوس لیزری و حسگر تشخیص رنگ
دوربین سلفی 13 مگاپیکسلی با ایزو 6400 که قطعا بهتره از 5 مگاپیکسل Note 7
snapdragon 820 که همه میدونن از cpu سامسونگ بهتره
اما رم 3 که تو Xperia XZ استفاده شده میشه گفت در کل بهتر از 4 در NOTE 7 هست چون صفحه QHD بیشتر رم مصرف میکنه تا FullHD و رابط کاربری سامسونگ سنگین تر هست
باتری تو Xperia XZ سر تره از note 7 چون مصرف صفحه نمایش بیشتره و XZ باتریش فناوری هایی داره که note 7 نداره
طراحی ام که به خودتون مربوطه",27,67,2,2,4,2,3,1
هيچي,هيچي,"من جزو اولین نفراتی بودم که پیش خرید کردم
اول که شرکت هماهنگ زد زیر حرفاش و رنگ مشکی کلا بیخیال شد و کنسلش کرد
بعدشم که این شرایط برگشت پول ها شد
واقعا از سامشونگ نا امید شدم
200 تومن فقط لوازم رفتم خرید کردم که همشون الکی
یه بار تو کل ایران یه فروشگاه معتبر پیش فروش کرد و امیدوار شدیم به همه چی که خود سامسونگ واقعا خراب کرد
یعنی واقعا تا این حد تست ها ابتدایی و الکی هست که متوجه نشه باطری مشکل داره و همینجوری بده بازار و بعدش همرو جمع کنه
اینقدر افت کیفیت باید باشه تو یه شرکت و نا امید کننده
از دیجی کالا تشکر میکنم که حد اقل برا ما ایرانی ها که پیش خرید معنی نداشت این امکان فراهم کرد اما خود سامسونگ آبرو ریزی حسابی کرد
متاسف شدم برا این شرکت با این همه سابقه
امیدوارم نظر من تایید بشه",94,16,0,0,0,0,0,0
,,"سلام خدمت دوستان عزیز ، بنده جزو افرادى بودم که نوت 7 را پیش خرید کردن ، باتوجه به مشکلات بوجود آمده براى باترى این فبلت و اینکه سامسونگ فراخوان داد یکم نگران شدم اما امروز با شرکت هماهنگ تماس گرفتم که در جواب گفتن تمام نوت 7 هاى ارسال شده توسط سامسونگ در حال حاضر مرجوع شده اند و باید منتظر بمونم تا اواخر آبان ماه یا نهایتا هفته اول آذرماه تا اینکه ى گوشى بدون مشکل و آک بهم تحویل بدن یا اینکه میتونم همین الان ى s7 edge سفارش بدم و مابه تفاوت مبلغ را عودت کنن که من ترجیح دادم صبر کنم ، ضمنا ى گیفت کارت هم بعنوان هدیه میدن فقط تاکید کردم گوشى تحویلى از هر نظر سالمه که گفتن آره و کلى معذرت خواهى کردن ، ضمنا من تا اومدم از دیجى جان سفارش بدم موجودى مشکى صفر شد و از نمایندگى دیگه اقدام کردم ، فقط خواستم بگم کسانى که پیش خرید کردن کاملا از سالم بودن دستگاه خودشون خیالشون راحت باشه ، ممنون از دوستان",26,5,4,4,5,5,5,5
,,"با عرض سلام خدمت دوستان
با توجه به شایعاتی درستی که در مورد باطری و قلم نوت 7 تابحال و قبل از عرضه رسمی سامسونگ بوجود آمده است و با توجه به اینکه بنده و خیلی از خریداران محترم از دیجی کالا این فبلت را پیش خرید کرده ایم خواستم مطلبی رو خدمتتون بگم
طی تماسی که با گارانتی هماهنگ جهت روشن شدن موضوع داشتم اعلام فرمودند که قرار است دوشنبه این هفته سامسونگ نظر و تاییدیه خود را نسبت به نوت 7 هایی که به ایران ارسال کرده است را بدهد اگر مشکلی نباشد گوشیهای پیش فروش شده طبق زمان اعلام شده تحویل میشود و اگر خدای نکرده بعد از تحویل مشکلی بوجود آید سامسونگ به رایگان گوشیهای مشکل دار را تعویض میکند ضمن اینکه خدمات بسیار عالی دیجی کالا که شامل 7 روز مهلت تست و تعویض میباشد هم به این خدمات اضافه میشود
خواستم خدمت دوستان اطلاع رسانی کنم که خیالشون از بابت این فبلت راحت باشه",44,30,4,4,4,4,5,3
"سخت افزار قوي
ظاهر زيبا","آتش گرفتن هنگام شارژ!
قيمت بالا","من قصد داشتم تا این فبلت را بخرم و از طرفداران سامسونگ بودم ولی با توجه به قیمت بالای آن مردد بودم. حالا با شنیدن جمع آوری این فبلت از بازار توسط سامسونگ به دلیل آتش گرفتن تعدادی از آنها واقعا ناامید شدم!",44,12,3,3,3,3,5,3
"نقاط قوت بسيار زيادي در اين پرچم دار مشاهده شد که ذکر موردي آن ها واقعاْ دشوار است!","آتش گرفتن!
اسکنر عنبيه نوآوري نيست بلکه در لوميا 950xl سال پيش استفاده شده","نوت 7 ی که توسط بنده بررسی شد هیچ مشکل خاصی در زمینه ی داغ کردن بیش از حد یا سوختگی و آتش گرفتن نداشت !
اما در هنگام شارژ وایرلس نسبت به گوشی های دیگر کمی بیشتر داغ می شد.
به هر صورت امیدوارم مشکل پیش آمده توسط سامسونگ به زودی رفع شده و اگر فراخوان برای جمع آوری گوشی ها زده شد دیجی کالا بصورت پستی گوشی های فروخته شده بصورت پیش فروش را جمع آوری کند تا مشتری های گرامی همچنان از خرید خودشان با وجود بازگشت خوردن و احتمالات گوناگون از خرید خود پشیمان نشوند.
چقدر خوب می شد اگر شعبه ای از سامسونگ در ایران بود که می توانست در صورت نیاز به تعویض باتری یا موارد دیگر پس از فراخوان . اقدامات لازم را در داخل خود ایران انجام دهند تا فرآیند ارسال و دریافت خارج کشوری حذف شود برای کم شدن زمان رسیدن دوباره ی گوشی ها به دست مردم
اگر در پست من اشتباهی وجود داشت لطفاْ دوستان اصلاح کنند",24,15,4,4,5,4,5,4
"همه چي عالي","تنها يک نقطه ضعف داره وقتي باهاش کار کني ديگه نمي توني زمين بذاريش","دیجی جان لطفا موجودش کنید خصوصا رنگ نقره ای و آبی کرال ...",11,12,5,5,5,5,5,5
,,"مرسی از دیجی کالا واقعا بهترین برند برای خرید گوشی بدون شک سامسونگ هستش متاسفانه آیفون جز اسم چیزه دیگه نداره امکانات و کیفیتی که سامسونگ در اختیار مشتریانش میزاره آیفون اینکارو نمیکنه از اسمی و اعتباری که بجا گذاشت بعد از ان فقط داره سواستفاده میکنه امکانات کمتر پول و سود بیشتر، رم ، دوربین کیفیت تصویر ، امکانات و... همیشه کمتر از سامسونگ بوده سری نوت و اس واقعا عالین دیگه بهتر از این نمیشه مرسی سامسونگ و همینطور دیجی کالا",34,22,5,5,5,5,3,5
"اسکنر عنبيه چشم
ضد آب بودن
بودن فقط مدل 64 گيگ ( مثل من مجبور نيستيد بالا دوميليون تومن گوشي بخريد که 32 گيگ باشه)
اندرويد 6","تغييرات خيلي کم نسبت به s7 و note 5
رم 4 گيگ و همان cpu گوشي galaxy s7
قيمت فوق العاده زياد نسبت به گوشي. که با اين قيمت غولي مثل ايفون 6s بخريد که تمام پرچمداراي سامسونگ را شکست داد
دوربين همان s7
مشکل باتري و قلم","با سلام
بنده خودم که بین دوستان میشنیدم که تا چند روز دیگه قراره نوت 7 بیاد انتظار داشتم با تغییرات بزرگ ونواوری های زیاد بوده باشه اما وقتی مشخصات گوشی رو خوندم از خرید منصرف شدم!!!
من خودم پارسال galaxy s6 رو خریدم که خیلی گرون بود تازه 32 گیگ و الان هم خواستم یه نوت سامسونگ بخرم و برای اولین بار یه گلکسی نوت داشته باشم و انتظار تغییرات خیلی بیشتر نسبت به قیمت بودم اما نخریدم چرا؟؟؟؟
یکی اینکه مقدار رم بیشتری انتظار داشتم یعنی 6 گیگ اما با چهار گیگ اومد و زد تو ذوقم
دوم اینکه انتظار نواوری بیشتری تو طراحی داشتم مثل پارسال که صفحه ایج اومد به بازار اما نوت 7 شبیه به نوت 5 و galaxy s7 در اومد
سوم اینکه امکانات نرم افزاری زیادتری انتظار داشتم اما فقط یه نواوری داشت این گوشی اونم حسگر قرنیه چشم بود که به نظرم من به کار نمیاد و همون حسگر اثر انگشت کافیه با این که خیلی ها میبینم از اینم استفاده نمیکنن چه برسه به قرنیه چشم که برا باز کردن قفل گوشی و فایل ها و... باید هی جلو چشمت بزاریش تازه شبا هم که تاریکه نیاز به نور هست برای اسکن چشم&&&
چهارم اینکه توی انواع تست های سرعت که بین نوت7 و ایفون 6s که انجام شده بود نوت7 شکست خورد اونم با اختلاف زیاد از گوشی مثل ایفون 6s که پارسال به بازار اومده و فقط 2 گیگ رم و cpu 1.8 گیگاهرتزی داره!!! ( این یکی واقعا نا امیدم کرد )
پنجم اینکه انتظار صفحه با کیفیت k4 داشتم اما مثل galaxy s6 وnote 5 و galaxy s7 همون صفحه با کیفیت Qouad در اب در اومد (بنده نمیگم کیفیت صفحه اش بده اما از یه گوشی که بالای 2 میلیون و 500 هزار تومن قیمت داره انتظار بیشتری داشتم تازه کیفیت صفحه نمایش مثل نوت5 از galaxy s6 و galaxy s7 کمتره یعنی تراکم پیکسل ها کمتره که این باعث میشه کیفیت یکم پایین تر باشه تراکم پیکسلی s6 وs7 پونصد و هفتادو هفت پیکسل بر هر اینچه!! )
سیستم مادون قرمز هم که نداره (مادون قرمز در گوشی های s4 و s5 وs6 وs7 و note 4 هست ولی توی این و note 5 نیست£)
ششم اینکه تغییرات این گوشی نسبت به s7 فقط اسکنر قرنیه چشم و محافظ گوریلا گلس نسل 5 هست
هفتم اینکه cpu و رم این گوشی با s7 یکیه و ضد اب هم خب قبلا تو s7 بود
صفحه نمایش هم یکیه تازه پیکسل های s7 بیشتره و دوربینش هم همون دوربینیه که تو s7 بود و چیز جدیدی نیست و باتریش هم طبق معمول مثل سایر پرچمدارای قبلی و s6 که من دارم در صورت روشن بودن اینترنت سریع خالی میشه و حسگر ضربان قلب و spo2 و اثر انگشت و شتاب سنج هم همونیه که تو s5 وs6 و s7 و note 4 وnote5 بود و فقط عنبیه چشم اضافه شده که برا خیلی ها بی استفادس و دوربین جلوش هم که 5 هست که برای یه پرچمدار کمه و شارژسریعش هم همونییه که تو پرچمدار های قبل بود
هشتم اینکه ایراد قلمش هست و اینکه بعضی وقت ها درست کار نمیکنه ( دیدم که میگم) تو اینترنت هم هست برید ببینید
بنده از خرید منصرف شدم و نخواستم برا یه قرنیه چشم و ضد ابی که تو s7 هم بود 3 میلیون تومن پول بدم
امیدوارم تو خرید کمکتون کرده باشم به جای این میتونید galaxy s7 سونی ایکسپریا x و یا ایکسپریا ز5 پریمیوم و یا ایفون 6s قدرتمند و یاhtc 10 بخرید ویا اگر نوت 5 و s6 و s7 و s5و حتی note4 دارید نگه دارید و اینو نخرید که سخت پشیمون میشید
دیجیکلا لطفا اینهمه وقت گذاشتم نظر و نقدمو برای دوستان نوشتم نظرمو تایید کن رد نکنی
یا علی",20,58,2,4,3,3,3,1
"سنسور عنيبه
ضد اب
قلم s pen
مقاومت بالا ضربه","بالا نرفتن رام و سي پي يو","عالیه حرف نداره فقط دیجی کالا موجودش کن لطفا",17,13,4,5,5,5,5,4
,,"من میخواستم بخرمش اما به دلیل ترکیدن موقع شارژ نظرم عوض شده. متاسفم که در سال 2016 گوشی ها همچین ایرادی دارند و ما مجبور به خریدشون هستیم.",26,50,2,3,5,2,5,4
"اسکنر چشم
قابليت دو سيم کارته شدن
شارژ بيسيم
سرعت پردازش بالا
قلم کاراتر","باتري غير قابل تعويض
نبود درگاه اينفرارد
نبود راديو (نسخه آمريکا سخت افزار راديو را در داخل خود دارد)
آسيب پذير بودن صفحه شيشه اي پشت گوشي","من نوت 3 دارم و خیلی از آن راضی بودم. نوت 4 و نوت5 را نخریدم و منتظر یک تفاوت بزرگتر بودم تا گوشی را به روز کنم. الان نوت 7 تفاوت سرعت پردازش و امکانات دیگرش به حدی است که ارزش تغییر گوشی را داشته باشد. هر چند امیدوارم بودم درگاه اینفرارد را نیز داشته باشد.
من رنگ مشکی را میخواستم در پیش خرید اما چون زود تمام شد مجبور شدم رنگ نقره ای را پیش خرید کنم. الان امیدوارم تا زمان تحویل برسه دیجی کالا رنگ مشکی را موجود کنه تا در زمان تحویل بتونم رنگ دلخواه را به جاش بگیرم.
از کار خوب سامسونگ ایران و دیجیکالا بابت فراهم کردن امکان پیش خرید گوشی با شرایط مناسب سپاسگزارم.",13,10,5,5,4,5,5,5
"به نظر من عالي هستش
فقط ديجي جان رنگ آبي مرجاني رو هم موجود کن","فکر نکنم داشته باشه","نوت 7 از هر جهت عالی هستش سامسونگ کارش 20 من لوازم خانگی سامسونگ رو استفاده میکنم کارش درسته ممنون سامسونگ و دیجی جان",14,15,5,5,5,5,5,5
"امکان فيلم برداري 4K شارژ بيسيم","طراحي تکراري","ابتدا از دیجی کالا بابت این طرح پیش خرید که برای اولین بار در ایران در سایت معتبر و صاحب اعتبار انجام شده کمال تشکر رو دارم و امیدوارم که این کار برا سایر پرچمدارها مثل آیفون 7 نیز انجام بشه.
من از این محصول با توجه به مشخصات ذکر شده میتوانم بگویم که هیچ برتری نسبت به آیفون6S پلاس ندارد. به نظر من پرش سامسونگ از نوت 5 به 7 نیز به علت ورود قریب الوقوع آیفون 7 بوده و همیشه این کار تبلیغاتی توسط سامسونگ انجام شده و تکراری می باشد. این گوشی به نظر من فاقد نوآوری جدید به جز شارژ بیسیم می باشد.بیصبرانه منتظر ورود آیفون7 به بازارم.",17,45,1,3,3,4,3,2
,,"مثل اینکه گوشی تموم شده من تو سایت رسمی سامسونگ نگاه کردم نوشته تمام شد تا اومیم بخریم تموم شد عاشق شارژر بیسیم شده بودم",10,6,5,5,5,5,5,5
"قلم هوشمند",زياد,"سلام خسته نباشید به کارمندان دیجی کالا و بر و بچه های نقد کننده
سامسونگ گلگسی نوت 7 باز هم تبلیغاته بی کران سامسونگ و بازاریابی باور نکردنی و فوق العاده اش ولی...
...باز هم طراحی تکراری و تقلید از دیگران
طراحی تکراری این است که من پارسال نوت 5 را خریداری کردم طرحی زیبا و خوب و قلم زیبا باز هم ولی ولی ولی دلیل این ولی ها این هستش که من خریدم هیچ کس نتونست گوشی منو بشناسه وبا گوشی سامسونگ جی 7 اشتباه میکردن اثر انگشت بی کیفیت بدنه ای زیبا ولی بی کیفیت صفحه نمایشی گول زننده که رنگ ها رو استاندارد نمایش نمیدهد و دوربینی عالی که صفحه نمایش کیفیت عکس واقعی را می پوشاند من که به شخصه سامسونگ را دوست دارم ولی سامسونگ قدیم را نه الان اسمه الانش روباهه بازاره از نظره من
تبلیغ و فروش به چه قیمتی به قیمتی که برای فروش گوشی های خودش کارت هدیه میدهد و مردم ساده سریع هجوم میارن به خریدن در صورتی که سود اصلی تو یه همان کارت هدیه است
و افت قیمت شدید هندزفری واقعا و به شدت بی کیفیت طراحی های تکراری باز هوشمنده الان سامسونگ مثه الاغی می ماند که فقط پالونه آن عوض میشود
امیدوارم که کمکی کرده باشم و نظرتونو نسبت به موبایل و گوشی هوشمنده با دوام و بهتری جلب کرده باشم.
باسپاس و تشکر
یاعلی",17,71,2,0,1,2,1,2
,,"گوشیه خوب و خوشگلیه, تا حالا از سامسونگ استفاده نکردم به احتمال زیاد اینو بخرم
ظاهر گوشی بخصوص رنگ مشکیش خیلی خوشگله",22,6,5,5,5,5,5,5
"Iris Scanner
حافظه داخلي 64 گيگ
ضد آب بودن نسبت به نوت 5
پشتيباني از dual sim
قلم Spen فوق هوشمند و باريک","بعد از تست حتما اطلاع رساني مجدد ميکنم","سلام دوستان
ی چند تا نکته من بگم بعدش ی درخواست بزرگ از دیجی کالا دارم
اول روی صحبتم با یه دسته از دوستانی هست که میگن کاش رم 6 و حافظه داخلی 128 گیگ بیاد و من بخرمش و بعد میگن که خیلی گرونه گوشی
اولا دوستان اطلاع دارین که از مموری 16به 32 گیگ نزدیک 150-200 هزار تومن اختلاف قیمت هست.پس با قیمتی که گوشی الان داره یه حافظه 128 روش بزنن مطمئنا هیچی روش نیاد 100% افزایش قیمت داره
بعدش هم رم تو گوشی های مختلف بررسی کنید گوشی با رم با رم 3 نزدیک 300 اینا فرق داره (گوشی ال جی جی 3 نگاه کنید) پس یه نتیجه بگیریم نوت7 سری جدید چین با این اختلاف قیمت خواهد داشت پس دوستی که میگین این گرونه و ارزش اینهمه پول رو نداره من منتظر اونم بیاد اینم مد نظر داشته باشین.
من همینا مد نظر گرفتم و دیدم سامسونگ نزدیگ 350 اینا کادو میده و قیمت گوشی میشه تقریبا همون قیمتی که همیشه بقیه نوت ها وارد بازار میشن واسه همون من خریدم
حالا افت قیمت صد در صد خواهد داشت. ولی کی؟ تو بهمن یا اسفند که S8 اومد میزاره زمین و قیمتشم یکم مناسب تر میشه
پس اونایی که پولشون جور هست بخرن به نظر من که صرف میکنه...
و یه خواهش از دیجی کالا:
واسه هرکالایی دیجی بن میدین واسه اینم که اینهمه قیمتشه خواهشا دیجی بن اضافه کنید رو اکانتای کاربرا تا بتونیم لوازم جانبی گوشی رو با تخفیف بخریم
باتشکر از همه
معذرت یکم طولانی شد...",37,10,5,5,5,5,5,3
