positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"در مورد دوستی که گفته بودن این گوشی کیفیت خوبی نداره باید بگم که حداقل از سامسونگ بهتره و کیفیت بالایی داره و این که با اینکه در مشهصات این گوشی گفته نشده این گوشی ضد اب نیباشد و فناوری صفحه نمایش فوق العاده ای رو داره که باعث کیفیت با اس 7 قابل رقابت بشه.دوربینشم شاید به خوبی اس 7 نباشه ان هم فقط در فوکس و ان هم کمی ولی سلفی اس 7 خیلی کمتر از مال وان پلاس و از لحاظ قدرتم معلوم است که وان پلاس قدرت بهتری دارد.
در اخر کلامم هم بگویم که اس 7 در بعضی از نقاط شاید بهترین باشه ولی در بعضی نقاط هم کم میاورد ولی وان پلای 3 در هیچ موردی عملکرد ضعیفی ندارد و تنها موبایلی که می توند با این گوشی رقابت کند و شاید بهتر باشد ایسوس زنفون 3 دلوکس است ان هم فقط از لحاظ قدرت و نه از لخاظ قیمت.",16,4,5,5,5,5,5,5
[],[],"این گوشی خیلی گوشی بینظیر و خوش قیمتیه ولی بیاد کشور ما قیمتش مثل گوشیایه شیائومی چندین برابر میشه و در نتیجه اون رقابتی که باید بکنه رو نمیتونه در مقابل یه گوشی مثل میت 8 هواوی بکنه البته این چیزیه که من فک میکنم ولی خداکنه اینطوری نشه...
راستی رم کامپیوتر من هنوز 4 این رمش 6 😂😂😂",17,4,5,5,5,5,3,5
"همه چيش",,"بهترین گوشیه حال حاضر",8,2,5,4,4,5,5,4
"عالي درکل",,"دوست عزیز این گوشی یکیاز بهترین گوش های حال حاضر بازار هستش بزار بگم تنها برتری اس7 به این گوشی 12درصد بهتر بودن دورربین ضد اب که زیاد ملاک نیست چن خیلی ازگوشیا ضد اب نیستن و کیفیت تصویر و تمام حالا بزار بگم برتری های این گوشی نسبت به اس7 .
1. دش شارژ که تو 30دقیقه 65 درصد شارژ میکنه درحالیکه صفحه خاموش در حالت صفحه روشنم 65درصد در 30دقیقه که صفحه روشن اس7 بافست شارژ در 30دقیقه40درصد پس این یک برتری دوماینکه حسگر اثرانگشت این گوشی خیلی سریعتر و قویتر از حسگراثر انگشت اس7 هستش دکمه هوم اس7 با لایه پلاستیک هست که بعد 2ماه کار روش خطو خش میوفته ضایع هستش بدنه این گوشی تماما الومینیوم هستش و مقاومت بدنش 3برابر اس7 سامسونگ هستش یرسی به سرعت عملکرد این گوشی این گوشی از الجی جی5 ک هم میدونن از اس7 هم سریعتر هستش با10درصد سریعتر بودن ازهردوی الجی و سامسونگ سریعتره 35درصد کیفیت صدای خروجی این گوشی از سامسونگ اس7 هم 35درصد بیشتره میتونی تمامیه حرفایی که زدمو تست هاشو ببینی .
قیمتش هم خیلی کمتر از اس7 سامسونگ هستش پس نتیجه میگیریم خیلی ارزش خریدش از اس7 بیشتره دوست خودم وان پلاس3 رو خرید با برادرش اس7 داشت رقابت کردن اصلا اس7 نمیتونست باهاش مفایسه بشه توی سرعت عملکرد بین برنامه ها تازه امکانات نرم افیاری و جانبی که داره خیلی خیلی فراتر از اس7 هستش من خودم منتظرم دیجی کالا بیارا بخرمش چن کامل 2ماه این گوشیو تست و بررسی کردم همه جنبههاشو دیدم عالیه فقط برتری اس7 دوربین که کمی بهتر ازین هستش و کیفیت صفحه سوپرامولد اس7 هستش که این گوشی کیفیت تصویرش امولد هست و من دیدم کیفیت خیلی خوب و عالی دراختیار کاربر قرار میده",10,0,5,5,5,4,4,4
"کلا همه چيزيش بدون نقص در اپديت جديد فوق العاده
بهترين اثر انگشت دنيا
بهترين فست شارزر دنيا محشره
مقاوت بالا طراحي جالب نيست به قيمت","هيچي تو اپديت 3.2.4 حل شد همش","سلام. از بس تو یوتیوب دیدم فیلم هاشو و مقایسه هاشو میشه بگم همون طور که david (یه مقایسه گر که همه گوشی های پرجم دارو مقایسه می کنه) منم مثل اون میگم بهترین گوشی اندروید حال حاضر رقیب نداره تو اندروید هم رقابتیش iphone 6s+ هست که در اثر انگشت و شارز خیلی جلو تر از اونه. فکر نکنم تو ایران تا چند ماه دگ موجود بشه سخته.من خودم اینو پیش فروش کردم الان باهاش کار می کنم عالیه.",7,0,5,5,5,5,5,5
,,"بعضی از دوستان ملاکشون antutu هست که باید بگم بنچمارک هیچ چیز خاصی رو نشون نمیده.قبلا هم بعضی مارکها برنامه گوشیهاشونو طوری طراحی میکردن که این نرم افزار رو گول میزد و امتیاز بالا نشون میداد.در کل اصلا ملاک خوبی نیست.قیمت بالای بعضی برندها بخاطر کیفیت مواد و کیفیت ساخت و مرغوبیت لوازمی هست که استفاده میشه.مطمین باشید این گوشیها خیلی سطح کیفیشون پایینتر از اپل و سامسونگ هست. 6s اپل و s7 , note 7سامسونگ , LG G5 . .HTC10 . P9.Z5برای خودشون غولی هستن.ضد اب بودن و زیبایی و قدرت s7 من خیلی بیشتر از قیمت ارزون این گوشیها برای من ارزش داره",3,20,3,2,3,3,3,2
"1دوربين باکيفيت 2 بدنه عالي 3 تو30دقيقه 65درصد شارژ ميشه .4عمرباطري خوب .5 عملکرد بسيار روون بدون لگ","باطري متوسط همين","من تمامیه ویدیوهای اینگوشیو دیدم عالی هستش تو یک سایت ایرانی دیدم قیمتش 1میلیونو600زده بودش عالی هستش این گوشی تو دنیا توی روونی فعلا حرف اول رو داره میزنه هیچ گوشی به گرد سرعت وعملکردش نمیرسه دوربینشم شارژو باکیفیت هستش خیالتون راحت دوستان من سخت گیرترین فردم الانم با جرات میتونم بگم این گوشی ازتمامیه پرچمداران حال حاضر بهتر هستش فقطیک چیزی که هست کیفیت تصویرش فول اچ دی هستش اگر با این مشگلی ندارین راحت میتونید خریداریش کنید من نمیدونم خیلی از سایتا میارن میفروشن ولی دیجی کالا چرا کم کاری میکنه خودش بیاره دفتر نمایندگی این گوشیو خود دیجی کالا قبولکنه وباعث شهرت بیشتر دیجی کالا میشه و صاحب نمایندگی یک برند میشه و خریداران این گوشی با خیال راحت میخرن ولذت ازش میبرن این گوشی حرف نداره در یک کلام از اس7 سامسونگ بهتره و حسگراثرانگشتش تودنیا سریعترینه با ایفون 6 تست کردم از ایفونم سریعتر بودش",10,3,5,5,5,4,4,4
"[""گوشي ساده، شکيل، سخت افزار مناسب و خوش قيمتيه. با اين که قبلا خودم از پرچمداراي اپل و سامسونگ استفاده ميکردم و ميکنم اما بنظرم اين گوشي جالبيه. مهم ترين حسنشم داشتن ويژگي هاي يه پرچمدار با قيمت مناسبه.""]",,"چرا موجود نمیشه خب",9,2,3,3,3,3,3,3
"[""عالي""]","[""هيچي""]","یک نرم افزار هست گوشی ها رو مقایسه میکنه و یک امتیازی میده اسمشم اینه و برنامه معتبریه
Antutu این گوشی بالاترین امتیازو داره و اوله حتی از s7بالاتره",9,7,5,5,5,5,5,5
,,"عالی ..فقط قیافش تکراریه",3,11,5,5,5,5,5,5
,,"گوشی خوبی هست",10,3,5,4,3,4,4,5
"[""چيپست قدرتمند اسنپدراگن 820\n"",""مقدار رم بالا (6)"",""شارژر سريع بي نظير"",""دوربين فوق العاده"",""فناوري صفحه نمايش بسيار خوب""]","[""براي استفاده از حافظه جانبي بايد قيد سيمکارت دوم را بزنيد""]","کی موجود میشه . من این گوشی از همه لحاظ بررسی کردم . خیلی خوبه",13,4,5,5,5,5,5,5
"[""رم بالا""]","[""باطري با ظرفيت کم""]","یک شاهکار با قیمت مناسب و رقیب جدی برای پرچم داران صاحب نام",11,1,4,4,4,4,3,4
,,"نوت 5 که رم4 داره کلا ناامید کنندس
ولی این محشره",13,2,5,5,5,5,5,5
[],[],"به نظر گوشی خوبی میاد. ویدویی از واتر پروف بودنش در یوتیوب موجود هست. با اپدیت جدید مشکلات رم و مولتی تسکینگ از بین رفته. اندرویدش تقریبا خام هست مثل گوشی های نکسوس. رابط کاربری شلوغ و سنگین نداره. چون پرچم دار هم هست ابدیت های بعدی اندروید رو تا دوسال دریافت میکنه. ولی یه نکته قابل توجهه، گویا هزینه تمام شده گوشی های پرچم دار خیلی از قیمت فروش اوناست. گوشی های پرچم دار سام و ایفون و بقیه برند ها تقریبا تقریبا دو برابر این گوشی قیمت دارند. و این گوشی با سود فروش
ندگانش رکورد 400 دلار رو ثبت کرده که این نشون میده هزینه تموم شده گوشی ها زیر 350 دلار هست. وبقیه هزینه خریدار جهت برند و مارک گوشی هست.
خودم تا قبل از این طرفدار برند بودم و گوشی های پرچم دار داشتم. ولی جنسی که ممتازه خودش داد میزنه، خارج از تعصب و طرفداری.
اگر موجود شه که خواهش میکنم موجود بشه.خواهم خرید.",14,3,3,3,3,3,3,3
"صفحه نمايش باکيفيت، شارژ بسيار سريع(با تکنولوژي جديدي، گوشي موقع شارژ حتي اگر باهاش کار کنين، داغ نميکنه، شارژرش داغ ميکنه که مهم نيست)، حافظه داخلي خوب. آنتن دهي عالي، حتي نقاط کور کشور(اکثرا در مسافرت هستم)، کليد فيزيکي سه حالته براي سايلنت کردن سريع مثل آيفون ها. هشت رنگ چراغ نوتيفيکيشن قابل استفاده و تنظيم و... و کلي امکانات جالب و جديد ديگه...","از نظر من، اسپيکر جاي مناسبي قرار نگرفته (دقيقا مانند آيفونه). و معمولا موقع بازي، انگشت روي آن قرار ميگيره و مزاحمه! در ضمن بهتر بود برآمدگي دوربين کمتر ميکشد تا کمتر آسيب ببيند.","یک گوشی قدرتمند که تقریبا از عهده هرکاری برمیاد و آدمو لنگ نمیزاره. خوش دست هستش وزن مناسبی هم داره، علیرغم چیزی که فکر میکردم، واقعا هم محکم است به راحتی هم خط و خش نمیگیره. شارژ سریعش عالی هست، نیم ساعته حتی اگه باهاش در حال کارکردن باشین، تا شصت درصد شارژ میکنه. شارژ کاملش هم حدود و یا کمتر از هفتاد دقیقه است.",9,0,5,5,5,5,4,4
"سخت افزار قوي...نرم افزار عالي.....","تنها مشکلش شايد بتوان در بدنه اش اون هنگامي ک با اجسام خيلي تيز مثل کاتر کشيده بشه دونست ک سبب خش شدنش ميشه البته بايد در نظر گرفت ک اجسام خيلي تيز....","در واقع گوشی عالیه در خواست موجودشدن شو دارم..... ممنون",9,1,5,4,5,5,5,5
"[""فيلم برداري با قابليت 4k""]","[""منوي غير فارسي""]","از آنجایی که من از طریقی این گوشی بدست آوردم از نظر من شکل ظاهری خوب وزیبایی داشت این گوشی رو وقتی میخرید علاوه بر گوشی یک شارژر فندکی پنچ اهم که",10,1,4,4,4,4,4,4
,,"درود
دوستان این گوشی بینظیره و دوستان تعریفاشو کردن و نیاز به تعریف نیست
فقط میمونه معایب که اونارو میگم :
1.اولین و بزرگترین اشکال این گوشی مدیریت بد رم گوشی که 6 گیگه هستش که برای مصرف کم باطری رم رو محدود کردن که سرعت و کم میکنه و ...
* با آپدیت جدیدو سریع که شرکت داد کاملا حل شده و میتونید ویدیوی مقایسهجدیدoneplus 3 و s7 سامسونگ رو بینید که سامسونگ رو شکست میده ( یوتوب هست )
2. مشکل صفحه نمایش بود که رنگ آبی رو خوب نشون نمیداد و ... که با آپدیت جدید که همراه آپدیت رم منتظر شده و این موردم حل شده
پس فعلا عالیه برای خرید با قیمت نصف s7 :)",14,1,5,5,5,5,4,5
,,"اول مشکل مدیریت رم داشت و صفحه نمایش هم واقعا بد بود ! اما تو آپدیت جدید هر دومشکل برطرف شده و مث اینکه دوربین هم بهتر شده !
بعد از آپدیت هم توی سرعت و مدیریت رم بهتر از ""اس 7"" شده و از لحاظ صفحه نمایش هم با ""اس 7"" قابل رقابت و رنگ های سفید و بنفش رو هم خیلی بهتر از ""اس7"" نمایش میده ! فیلم ها هم تو یوتیوپ هست !
واقعا از هر لحاظ ارزش خرید داره ! حتی اگه قیمتش بیشتر از ""اس7"" باشه !",9,3,5,5,4,5,5,5
"همه چي تموم.در اپديت بعدي قول استفاده از 6 گيگ رم به صورت کامل توسط وان پلاس قول داده شده","نقطه ضعف شايد باطري کمتر نسبت به وان پلاس 2 و برامدگي دوربين که با يه کارد حل ميشه قابل توجه دوستاني که ميگن رزولوشن اين گوشي پايينه بايد عرض کنم پنل امو ال اي ديه اين گوشي از اس 7 شفافيت بيشتري داره و اصلا مصخره اس که با mi5 که پنل ال سي دي lps داره مقايسش کرد.من اين گوشي رو سفارش دادم در صورتي که قبل از اين يه redmi note 3 pro داشتم .رنگ ها در گوشيهاي شيائومي بسيار سردن و واقعي به نظر نميان و اين به خاطر کيفيت پايينه lcd ips اون هستش.","این گوشی با قیمتی که داره وامکانات و رامش از تمام پرچمدارای حال حاظر بهتره .تنظیمات رام سیانوژن فوق العاده اس فقط باید باهاش کار کنید تا متوجه بشین",6,1,5,5,5,5,5,5
"در يک کلمه بگم: بي نظيره","نميشه گفت گوشي باشه که نقطه ضعف نداشته باشه - اما من که نديدم","سلام دوستان
الان تقریبا یک هفته ای هست که گوشی دستمه
باور کنید از همون لحظه اولی که گوشی رو دست گرفتم بهترین حسی که میتونه با دست گرفتن یه گوشی بهتون دست بده رو من تجربه کردم
طرحی عالی و کم نظیر، زیبا، سبک، بسیار باریک،راحت با یه دست میشه باهاش کار کرد.
حسگر اثر انگشتش واقعا بی نظیره، فناوری dash شارژش که دیگه نیازی به گفتن نداره، تو سرعت و جابجایی بین برنامه ها که غوغاست، دوربینش محشره، شارژدهی بسیار خوب و .....
خلاصه هرچی تعریف بدم بازم کمه
در یک کلمه باید بگم بی نظیره",17,0,5,5,5,5,5,5
,,"تا اونجایی که میدونم به خاطر مدیریت بد رم موبایل لگ میزنه",1,19,5,5,2,1,5,5
"داراي مقدار حافظه رم 6 گيگ
دوسيم کارته
بهره مندي از چيپسِت به روز و جديد 820 ---حسگر تشخيص اثر انگشت---بدنه فلزي
اندازه مناسب صفحه نمايش
استفاده از درگاه usb type c","باتري ميتوانست ظرفيت بيشتري داشته باشد
برامدگي دوربين پشت که اون رو آسيب پذير کرده","سلام . من تقریبا همه گوشی های پرچم دار رو دیدم و برسی کردم تا رسیدم به این گوشی و رفتم سوابق این شرکت رو نگاه کردم و دیدم این شرکت با درست کردن پرچمدار های ارزان با هر چیزی که یک کاربر به اون نیاز دارد بلکه بالا تر ، یک سر و گردن از بقیه گوشی های اندرویدی بالاتر هست. میشه گفت با مقدار حافظه رمی که داره حتی از گوشی های سامسونگ هم بهتره. واقعا اگه یک گوشی با دوام و ارزان (نسبت به بقیه پرچم دار ها) میخواهید که چند سال با آن کار کنید و سالم بماند من به شما این گوشی فوق العاده رو پیشنهاد میکنم .",10,3,5,4,4,5,4,5
"[""طراحي زيبا\nبدنه آلومينيومي\nپردازنده و گرافيک قوي\nرم 6 گيگ\nدوربين هاي عالي\nمحافظ گوريلا گلس 4\nقيمت فوق العاده مناسب (399دلار) در مقايسه با رقيبان با سخت افزار مشابه""]","[""بيرون زدگي دوربين اصلي\nکيفيت نمايشگر مي‌توانست بهتر باشد""]","سلام دوستان
این گوشی، فوق العاده تشریف دارن
ولی یه سوال دیجی کالا تو مشخصات نوشته از کارت حافظه جانبی پشتیبانی نمی کنه بعدش گفته میشه تا 200گ ارتقاش داد و حالا بعد اونم نوشته استفاده از شیار سیم کارت دوم برای کارت حافظه جانبی و سیم کارت مشترکه ولی من هرچی نگا میکنم انگار نمیشه کارت حافظه رو تو شیار جایگذاری کرد؛
اگه اطلاعاتی در این زمینه دارید لطفا بگین داستانش چه جوریاس
با تشکر",6,0,5,5,5,5,5,5
"پردازنده قوي و دوربين خيلي خوب
جنس خيلي عالي بدنه و صفحه نمايش
شارژ فوق العاده سريع
حسگر اثر انگشت لمسي و روشن کردن صفحه نمايش با دوبار ضربه زدن
امکان خاموش کردن نور کليدهاي فيزيکي و شخصي سازي نرم افزاري خيلي زياد","مشکلات نرم افزاري صفحه نمايش
که با اپديت نرم افزاري حل ميشن","سایتای دیگه این گوشیو موجود کردن ولی من منتظرم که از دیجی کالا با خیال راحت سفارش بدم",9,0,5,5,5,5,5,5
"[""باتري قوي اون و طراحي زيبايش تونسته بيشترين مشتري را به خود جذب کند""]",[],"بنده به شما پیشنهاد میکنم مشخصات فنی این گوشی را کاملا دقیق مطالعه فرمایید.فکر نمیکنم کسی از این گوشی نارضایتی داشته باشه.
یکی از پرطرفدارتین گوشی ها را میتوان معرفی کرد.
با به بازار امدن این گوشی حجم بسیار انبوهی اقدام به خریدارے میکنن به طوری که ممکنه این فروش این گوشی نامحدود بشه و مقدار کمی از آن در بازار بمونه.
بنده خودم یکی از مشتریان 100درصد برای خرید این گوشی هستم",10,3,5,5,5,5,5,5
"قيمت کم نسبت به قدرت بالا",,"گوشی بسیار خوش ساخت و قدرت مندی هست ، از دیجی کالا خواهش دارم در اسرع وقت موجودش کنه",11,2,5,5,4,5,5,4
"[""6گيگ رم !\nsnapdragon 820\nقيمت به صرفه نسبت ب مشخصات (سي و دو گيگش فک کنم دورو بر 400 دلاره )\n""]","[""ميتونست رزولوشن صفحه اش بيشتر باشه""]","این گوشی مختصر و مفید از همه (تا الان) سر تره و قیمتش هم باید کمتر از s7 باشه که خوبه",12,3,5,5,5,5,3,5
[],[],"سلام.
خدمت دوستان عزیزم باید بگم چون وان پلاس 2 و وان پلاس ایکس باید از طریق خرید اینترنتی یا دعوتنامه خریداری میشدن تو ایران به ندرت به فرش رسید و دیجیکالا نیاورد ولی شرکت وان پلاس گفته این گوشی تو بازارها عرضه میشه و فقط به خرید اینترنتی محدود نمیشه پس خیالتون راحت این یکی حتما میاد.",9,1,5,5,4,4,5,4
"[""دوربين عالي.کيفيت ساخت محشر.سي پي يو قوي.""]","[""هيچي""]","من از چین مستقیم خریدم گوشی محشره. قشنگ تو دست جا میشه صفحش با کیفیته دوربینش عالیه شش گیگ رم باعث کیفیت عالی عملکرد شده و شارژر dash این گوشی خیلی سریع شارژش میکنه
کلا اگر دیجی کالا بیارتش فروشش عالی خواهد بود",11,1,5,5,5,5,3,5
,,"لطفا این گوشی رو موجود کنین، میخوامش",8,1,5,5,5,5,5,5
"[""همه جاش""]","[""هيچي""]","خدمت دوستان عرض کنم که اون پکیج بزرگه که توش قاب او هدست او اینجورچیزا هست مخصوص کسانیه که پیش خرید کرده ان که متاسفانه ففط هزار عدد پبش خرید کردن",5,1,5,4,5,5,4,4
,"صفحه نمايش فوق العاده بي کيفيت!","من میخاستم این گوشی رو بخرم اما وقتی فیلماش رو تو یوتیوپ دیدم مخصوصا اون جاهایی که کنار اس7 و می 5 بود واقعا صفحه نمایش بی کیفیتی داشت !!
باتریش هم که تعریفی نداره !
فعلا اینجوری که پیش میره باید صبر کنم می نوت 2 بیاد!!",4,21,5,5,4,5,5,5
