positivePoints,negativePoints,commentText,like,dislike,ارزش خرید به نسبت قیمت,نوآوری,کیفیت ساخت,امکانات و قابلیت ها,سهولت استفاده,طراحی و ظاهر
"سيستم عامل ساده
دوربين خوب","کليد هوم
خش پذيري نسخه jet black",دکمه هومش زیاد حس دکمه بودن رو به آدم نمی‌ده در کل راضیم ازش,2,6,3,5,3,5,4,2
"خوش دستي و راحتي استفاده
کيفيت صداي خوب
کيفيت مکالمه عاليه
دوربين سلفي
کيفيت تصوير با وجود رزولوشن کم","حمايت نشدن کاربران ايراني توسط اپل
شارژدهي ميتونست بيشتر باشه
در بازي هايي مثل NBA2k پس از مدتي، بسيار بدنه گرم ميشه که کمي آزار دهنده است","برای منی که چندین سال با اندروید کار کرده بودم تجربه متفاوتیه . اگر مشکل هزینه ندارید حتما تهیه کنید و از کیفیت بالای اون لذت ببرید.
در مورد انتخاب رنگ، اگه براتون دیده شدن سیب پشت دستگاه مهم نیست، مشکی مات رو انتخاب کنید که فوق العاده شیک و خاصه. ولی برای اونایی که دنبال کلاس گذاشتن هستند اصلا توصیه نمیکنم.",7,1,3,4,4,4,5,3
,,سلام بر شما من تا یک ماهه پیش یک هواوی پی 6 داشتم که واقعا دلم خون بود اما درسته قدیمی بود ولی من از وقتی ایفون 7 خریدم واقعا راحت شدم داخل بازی اصلا لگ نداره دوربین سلفیش عالی و کیفیت فیلم و عکس عالیه طراحی پشتش عالی در ضمن گوشی من گلد 128 هست اثر انگشتش خوب کار میکنه اونایی که میگن کار باهاش سخته اصلا سخت نیست فقط راه اندازیش سخته مگرنه کار کردن باهاش اسونه در ضمن اپل در این مدل گزینه ای داره که میتونه داخل خودش بدون هیچ هزینه ای اگه اپل ایدی نداشته باشی اپل ایدی درست کنی من فقط یک چیزی رو بهتون میگم کسی قدر گوشی رو میفهمه که اون رو دو سال داشته باشه نه اونی که هر هشت ماه گوشیش رو عوض میکنه من تا دو ماه پیش هر روز دیجی کالا رو نگاه میکردم و حسرت می خوردم ولی از وقتی این گوشی رو خریدم واقعا را ضیم ممنون از نگاهتون,6,1,4,5,5,5,5,4
,,ایفون 6s ارزش ان بیشتره,0,10,0,3,3,3,3,3
,,سلام به نظر من ایفون 7 ارزش خرید نداره من خودم جزء کسایی هستم که اولین گوشی پیشرفته من ایفون4 بودش بعد همینطوری مدل های بالا تر الان 6s دارم میخواستم 7 بخرم دیدم ارزش نداره چون تغیر زیادی نکرده بهتره که صبر کنیم تا 8 بیاد,4,6,2,5,2,3,5,2
تري دي تاچ,"قيمت بالا
بسيار محدوده
برنامه هاي کمي براش عرضه ميشه
از دستتون بيوفته فورا ميشکنه",اگه اهل کلاس گذاشتنید و کارایی های دیگه براتون مهم نیست خب ایفون بگیرید اما اگه کیفیت و کارایی میخواین سامسونگ یا سونی بگیرید,6,24,0,2,1,1,5,2
,,"سلام من از سال 2007 کلا آیفون داشتم از 2G تا 7 با اندرویدم کار کردم.
درسته که شما تمام نرم افزار هاى آندروید رو رایگان دریافت میکنید اما خوب در اپل هم جلبریک هست اما حق اون کسی که این برنامه رو با سختى نوشته چى میشه؟
اگه پولى در نیاره شکوفا میشه؟
اما براى دانلود بهترین منیجر ها رو داره که ابداً قفل یا از کار نمیافتد مثل ifiles یا برنامه هاى مشابه.
نقطه قوت داشتن استور مستقل هست که دیگه سرور قدرتمند پشتیبانیش میکنه.
2-اینکه کیفیت دوربین یا دیگر قطعات تا روز آخر همانند روز اول است.
3- خوب فیلمبردارى 4k بسیار وسوسه انگیزه.
4-افت قیمت کم موقع فروش.
5- تنوع شدید قاب و وسایل جانبى.
6- سخت بودن کار با آیتونز براى برخى کار بران که البته شاید سالى یکى دوبار کار پیش بیاد.
7- باترى قوى دسته کم تا 2 سال.
8- wifi تقویت شده
9- مشکل بلوتوث کردن که با شیرایت حل شده.
10- سینک شدن با آیدیوایس هاى دیگر.
11- قابلیت ایردراپ.
12- صفحه رتینا که بنظر بنده نور و وضوح دارد.
13- هنگ نکردن هنگام کار
14- قابلیت face time.
15- سیستم عامل اختصاصى.
اما در نهایت هیییچ چیزى بى عیب نقص نیست پس بهتره کمى به کیفیت امکانات و کمى هم به سلیقه خودمون فکر کنیم شاید براى خیلى هامون آندروید بهتره مثل سامسونگ. اما من که کاربر شدید ios osx و دیگر محصولات اپل هستم بنظرم فقط اپل خوبه.
اما بقول دوستمون من که سهامدارش نیستم.
امیدوارم کمک کرده باشم.
دیجى کالا لطفا فقط LL/A بیار که دیگه یکپارچه بشه.",9,2,4,5,5,5,4,3
,,گوشى خیلى خوب و عالى، من که تا حالا ندیدم هنگ کنه یا کند عمل کنه، از نظر رهنگ هم جت بلک ممکنه با کوچکترین چیز ها خط بخوره و نظرم گلد و رز گلد هستش، اگه مى خوایین آیفون خریدارى کنید، این آیفون خیلى مناسبه!,9,3,5,5,5,5,5,5
زيباي و دوام و کلا کلاسي که داره که وقتي ادم ميگيره همش دوست داره نگاه کنه بهش,يه کمي تو دانلود محدوديت داره که قابل حله با برنامه,این گوشی محشره کلا تمامی محصولات اپل عالیه به غیر از اون برنامه های موزیک سازیش واقعا بینظیره که اندروید درمقابلش هیچ حرفی برای گفتن نداره مثل برنامه garage band . Drumjamو خیلی برنامه دیگه که فقط تو ios هست و اینکه گوشی تو امنیت هست و احتیاجی به لوث بازی مثل روت کردن و ... نداره و امیدوارم خود نمایندگی اصلی تو ایران بیاد با قیمت مناسبی که کل مردم دنیا استفاده میکنن ولی خوب به نفع خیلی ها نیست این مورد اتفاق بیوفته,9,6,3,3,3,3,3,3
,,"از نظر کیفیت سخت افزارى اکثر پرچمدارا در یه سطح قابل قبول هستن ، ولى نکته اى که باید توجه بشه اینه که قضیه فقط کیفیت ستخت نیست دیگه، مثلاً برترى هاى آى او اس نسبت به اندروید اینه که کار با آى او اس لذتى داره که واقعاً توى اندروید نمیشه دید، فضاى کار کردن تمام قسمت ها لذت بخش تره
البته که آیفون بى نقص نیست و یه سرى (به قول دوستان) محدودیت هایى داره،ولى هر محدودیتى هم که داره راه حلى واسش هست.در کل کسى که ارزش لذت کار کردن با آى او اس رو میخواد تجربه کنه باید یه سرى مسائل امنیتى آى او اس رو تحمل کنه
مثلاً توى اندروید شما میتونى هر فایلى(مثل موزیک ،برنامه یا هر چیز دیگه رو) به راحتى از روى لبتاپتون انتقال بدید ولى آى او اس این اجازه رو به راحتى نمیده که اونم راه حل داره، یه آیتونز رو لبتاپ دانلود میکنید و تمام این مشکلات حل میشه
در کل نظر شخصیم اینه کسایى که حوصله ى ور رفتن با گوشى رو ندارن و میخوان گوشى خوب داشته باشن برن سراغ اندروید (مثل پدربزرگ من) ولى اگر کسى بخواد لذت کار کردن با یه محیط روان و راحت و لذن بخش رو ببره بهش آیفون رو توصیه میکنم. از نظر قیمت هم کاملاً ارزشش رو داره
دوستان اندرویدى که تا حالا با آى او اس کار نکردن و کنجکاون بهشون پیشنهاد میکنم یکى دو هفته یه آیفون بگیرن متوجه تفاوت مثبتش خواهند شد",18,12,4,5,5,5,5,5
,,این که گوشی های اپل فوق العادس درش هیچ شکی نیس ولی به نظر من اپل تو ایران خیلی خوب نیس دلایل زیادی هم واسه حرفم دارم مثه قیمتش ک تو ایران زیاده محدودیت های زیادی که داره نمیشه از همه امکاناتش استفاده کرد یه سری بازیها و برنامه هایی که تو اندروید به راحتی میتونید دانلود کنید رو با با قیمش خیلی زیاد خرید و....البته با همه این دلیل ها بازم آیفون فوق العادس و یه گوشی بینظیره من خودم همیشه دوس داشتم پرچمدار اپل و سامسونگ رو همزمان داشته باشم ولی با این قیمت ها هیچ وقت نتونستم هر دوتاشونو همزمان داشته باشم,9,6,3,3,3,3,3,3
همه چيزش عالي بجز باتري و قيمت,"باتري
قيمتش خدايي زياده","سلام خدمت همه‌ی شما دوستان عزیز
من الان حدود یه هفته هست این گوشیو از بیرون تهیه کردم و میخوام تجربه این چند روز استفاده رو بهتون بگم بدون هیچگونه تعصب !
اول بگم که من هم سامسونگ دارم و جدیدا آیفون خریدم !
به جرات میتونم بگم اپل روی شارژ این گوشی خیلی تمرکز نداشته میگن که تقویت شده ولی خوب در عمل خیلی تفاوتی نکرده البته من نسبت به گوشی سامسونگم میگم که خوب نیست ، چون اولین آیفونمه
شارژش حداکثر با استفاده معمولی میتونه 1 روز دوام بیاره که اینش واقعا اذیتم میکنه و اینکه مدت زمان شارژ شدنش یکم طولانیه در حد 2 ساعت و نیم !
از این عیبش که بگذریم و برسیم به مزایاش
اول اینکه کسی ک میگه آیفون خیلی محدوده اشتباه میکنه !
تمام برنامه های مورد نیاز و کار آمد رو داره با کیفیت بالاتر از اندروید .
من خودم اصلا هیچگونه کمبودی رو احساس نکردم که اینقد ازش بد میگفتن و میتونم بگم این گوشی میتونه تا 3 سال آینده جوابگوی تمام نیاز هام باشه و هیچ گونه کم و کاستی هم نداره . هزینه خریدش بالا هست و من خودم با حالی که پول خریدو داشتم ولی زورم اومد یخورده تا خریدمش ولی وقتی دستم گرفتم دیدم ضرر نکردم و واقعا میتونم از خرید گوشی تا 3 سال (حداقل ) صرف نظر کنم !
هیچگونه کمبودی نداره و فقط یکم باتریش ضعیفه وگرنه بقیه امکاناتش به مراتب از سایر گوشی ها بهتره
در کل بگم اگر قصد خرید دارید و استفاده زیادی ندارید از گوشیتون ( به خاطر باتریش میگم ) بهترین‌گزینه واسه خرید همین گوشیه
راستی من تست antutu benchmark گرفتم شد 167000 که واقعا عالیه
یا حق",3,8,2,5,4,4,5,2
,,نسبت به قیمت زیاد جالب نیست. رم 2 که واقعا کمه یعنی مسخرس. و تراکم پیکسلی کم. تراکمش واقن برا این گوشی با این قیمت خیلی کمه. دوستم همین مدلشو خریده. زیاد چنگی به دل نمیزنه. در کل نسبت به قیمت زیاد جالب نیست.,15,18,3,3,3,3,3,3
همه چيش از اندرويد سر تره,,سلام دوست عزیز نظر شما قابل احترام هست ولی به شخصه دیدم که اپل برای همه ارزش قائله ولی سامسونگ نه آیا برای پرچم دار 2013 خود یعنی اس فور اندروید 6 رو داد ولی آیفون برای پرچم دار خود یعنی آیفون « 5 » خود هنوز داره اپدیت میده . بله کاملا درسته نظر شما محدودیت ها ی کفه ی ترازو و اپدیت ی کفه ی دیگر . اندروید به مرور زمان کند میشه . ممنونم ک خوندید,5,8,3,5,5,4,5,5
ظاهر کيفيت بالا و خوش دست بودنش,اينکه همزمان نميشه شارز کرد و همزمان به موزيک گوش داد,واقا مشکی مات وگلد رز و سیلور خوشگلن مشکی براق فقط خط خش روش میوفته قرمز هم خیلی زشته ولی این گوشی انتخاب خوبیه,8,5,4,5,5,5,5,5
,,همین الان برین بزنین مقایسه کنید با galaxy s8,11,9,3,3,3,3,3,3
سيستم عامل,ندارد,این گوشی عالی هست بالاترین سرعت را دارد اگه گوشی بدی بود دست بازیگران هالیوود و همه فوتبالیست ها نبود,6,16,5,5,5,5,5,5
"سرعت فوق العاده
زيبايي خيره کننده مخصوصا رنگ مشکي مات
دوربين فوق العاده عالي چه سلفي و چه اصلي
کيفيت بسيار بالاي صداي اسپيکر
اگه از لحاظ قيمتي مشکلي نداريد به شدت توصيه ميکنم تهيه کنيد",تنها ايرادش از نظر من اينه همزمان نميشه گوشي و شارژ کرد و موزيک گوش داد,"سلام به کاربران محترم دیجی کالا.حدود 3 ماهی هست که این گوشی رو خریدم و میخوام تجربمو باهاتون در میون بذارم.قبلش بگم که قبل از این گوشی پرچم دار سامسونگ رو استفاده میکردم و چندین سال کلا رو اندروید بودم.
درباره زیبایی این گوشی باید بگم که واقعا زیباست و وقتی تو دستتون میگیرین یه حس خیلی خوبی بهتون میده که نشون میده که واقعا با کیفیته ولی خب نسبت به مدل قبلی تغییری تو ظاهرش نیست یعنی از جلو که گوشیو نگاه میکنی فرقی نداره با 6s ولی خب من مشکی ماتش رو دارم از پشت بی نهایت خوشگله.
اگه مثل من از اندروید اونم بعد چند سال برید سراغ این گوشی یکم فقط هفته اول کار کردن باهاش سخته حس میکنین یچیزایی سر جاش نیست ولی بعد یک هفته انقدری لذت میبرید که دیگه دلتون نمیخواد هیچ گوشی اندرویدی دستتون بگیرید.
سیستم عامل و سرعتش فوق العادست و ثانیه ای لگ و کندی توش نداره و واقعا روونه بر خلاف اندروید که چند ماه بعد که سنگین میشه یکم کند میشه و اون روونی اول رو نداره مثل روز اول روونه و از نظر قدرت چیزی نیست که توش کم بیاره.
دوربینش فوق العدست و عکاسی و فیلمبرداری باهاش لذت بخشه و وقتی حتی توی صفحه نمایش و تلویزیون فیلم هاش رو نگاه کنید لذت میبرید.
کیفیت صدا و اسپیکراش فوق العادست چه موقع تماس و چه موقع پلی کردن فیلم و موزیک.
باتریش هم در حالت معمولی یک روز و نیم دووم میاره و اگه زیاد از نت سیم و وای فای استفاده کنین یک روز سامسونگ تو این مورد بهتر بود انصافا ولی جوری نیست که اذیت بشید
در مورد صفحه نمایش اگه امو ال ای دی استفاده کرده باشید اونم به مدت طولانی حس می کنید شفافیت بیتری داره ولی خب صفحه نمایشش هم در کل چیزی کم نداره و به اون اندازه که چشم میتونه تشخیص بده قابل قبوله.
در مورد اینکه با 6s تفاوت چندانی نداره خواهر بنده داره و وقتی تو دست میگیرین و باهاش کار میکنید متوجه تغییرات میشین که قابل لمسه و برتری این گوشی و نشون میده.
در کل بخوام بگم واقعا از خریدم و کوچ به دنیای ایفون راضی هستم و گول امار و ارقام روی کاغذ رو نخورین اپل اون چیزی که نوشته رو واقعا ارائه میده و اگه قصد خریدش رو دارین پشیمون نمیشید و برای من از اس 7 بسیار جذاب تره.فقط یچیزی شنیدم که اگر قصد خرید از بازار رو دارید حواستون باشه که تو پکش هندزفری و سوزن و کابل تبدیل موجوده ولی مثل اینکه یسری جاها میگن که ندارن که شایعست و دو نوع مدل مودم داره و حتما حواستون باشه LLA باشه.",10,7,4,5,4,3,5,2
زياده,شوخي نکن!,بهترین گوشی موبایل حال حاضر جهان,8,14,5,5,5,5,5,5
,,"عالی توضیح دادی شما برای کسانیکه هنوز نخریده بودن یا اطلاعی نداشتن مثل من واقعا مفید بود ب نظر من دوستان وقتی اپل برای ما ارزشی قاعل نیست و مارو یعنی خریداران محصولاتشو اونم با قیمت چندبرابر و کیفیت پایین تر نصبت ب دیگر کشورها تحریم میکنه اصلا نباید به این محصول نگاه کنیم من اندروید رو هم بخاطر توضیحات دوستمون هم بخاطر راحتی کارباهاش و درایران ما واقعا عالی جواب میده ترجیح میدم حالا هر چقدرم این سیب گاز خورده از نظر شما کلاس داشته باشه
برید محصولی رو بخرید ک سازندش براتون ارزش قاعل بشه",14,10,3,3,3,3,3,3
,,با تشکر از نظر شما واقعا عالی بود,4,3,3,3,3,3,3,3
ازنظرفني بسيار عاليست,فاقد ضعف,سلام فقط بالابودن قیمت اگه پایین بود حتما میخریدم و این سیستم iosروهم تجربه میکردم ببینم این همه از آیفون تعریف میکنن چی داره که لذت بخشه ، قیمت بیاد پایین میخرم.,17,8,4,4,4,4,4,4
