positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"باتري بسيار قوي عدم هنگي هنگامي که حافظش پر ميشه otgساپورت ميکنه ولي تو ديجي کالا ننوشته اجرا بازي هاي سنگين دوربين راضي کننده اندازه خوب","من که خريدم هيچ چيز مشاهده نکردم","سلام
من 2 ماهه این گوشی رو گرفتم البته با فکرو تحقیق.من تمام مدل های از همه شرکت ها رو بررسی کردم هر گوشی با هر مدلی مقایسه کردم cpu و پردازنده و...در کل خواستم بگم تردید نداشته باشید با تحقیق گرفتمش این گوشی بدون هنگه خیلی از گوشیا وقتی خافظشون پر شه هنگ میکنه ولی این اصلا هنگ نمییییکنه...این گوشییی عالیه اقا در حده پرچم داراست...خدایی کسی عیب بگیره بدونید یه گوشی دیگ داره الکی از این ایراد میگره..رااااستی این گوشیotgساپورت میکنه ولی تو مشخصاته دیجی کالا ننوشته...
ممنون که خوندید",7,0,5,5,5,5,5,5
"باتري عالي
کيفيت صدا
روون و سرعت خيلي خوب
تاچ و واي فاي و بلوتوث قوي","نور صفحه کلا کمه","به نسبت قیمت گوشی خوبی نیست بلکه عالیه. به جز کیفیت lcd که عادیه همه چیش خوبه",4,3,5,5,5,5,4,4
"بدون اينکه دکمه پاور و بزني دوبار ميزني رو صفحه روشن و همينطور خاموش ميش براي کل گ شي هاي الجي اينطوري و جالب.باتريشم خوبه .","پشت گوشي زود خط بر ميداره و جاي انگشت ميمونه و تو ذوقه آدم
کيفيت صفحه نسبت به سامسونگ پايين","درکل گوشی متوسطی دوربینشم بد نیس متوسط",1,8,4,3,4,4,2,4
"باتري. لمس. کيفيت تصوير. و...",,"من خریدم یک هفته اس. بی‌نظیره . شارژ 2 تا3 روز نگه میداره. لمس عالی و کیبورد خیلی روان داره مثل ایفون هست. اصلا هم گوشی گرم نمیشه. کیفیت تصویر خوبی داره. با سامسونگ جی7 مقایسه کردم این روشنتر و شفاف تر بود.خلاصه اینکه همه چی تمومه",4,4,5,4,4,5,4,4
,,"توصیه میکنم دوستان بخرند ...برای کسانی که از گوشه های میان رده استفاده میکنند مناسب است
بعد از اپدیت اندروید کیفیت و قابلیت دوربین بهتر میشود",5,2,4,5,2,5,4,2
"باتري فوق العاده _ قيمت مناسب به نسبت امکانات عالي _ پردازنده 64 بيت","موجود نبودن قاب محافظ اين گوشي در ديجي کالا","گوشی خوش دست و عالیه مخصوصا از باتریش خیلی راضیم لطفا چند نوع قاب برای گوشی های موجودتون همیشه داشته باشید که موقع خرید گوشی ، قاب و محافظ صفحه هم براش بخریم ازتون مرسی",5,0,5,5,5,5,5,5
عالي,ندارد,"عالی عالی عالی",8,6,5,5,3,5,5,3
"باتري و فست شارژ
ظاهر شيک و طراحي خوب مخصوصا رنگ سورمه اي
بدون گرم کردن و هنگي خيلي روان کار ميکنه ...بازي اسفالت رو بخوبي اجرا ميکنه
هم منو فارسي داره هم از فارسي پشيتباني ميکنه برخلاف گفته ديجي","دوربين ها کيفيت خوبي نداره
قاب پشتي زود لک ميشه و پاک نميشه","باتری عالیه دو روز راحت میشه باهاش کار کرد",10,1,5,5,5,4,4,2
"شارژ عالي.شارژ عالي.شارژ عالي
زيبا.ساده.شيک(به خصوص رنگ سرمه اي)
خوش دست بودن
اندرويد 6
فضاي حافظه مناسب",ندارد,"با سلام خدمت دوستان گرامی.من مدت زیادی بود که قصد خرید گوشی را داشتم.تحقیق زیادی کردم و از دوستان و اشنایان هم پرسیدم.به نظر من این گوشی از همه نظر عالیه..برای یک فرد بزرگسال که به خاطر مشغله کاری و اینها مدام به تلفن همراهش نیاز داره عالیه چون باطریش خیلی قویه.و برای کودکان هم که برنامه و بازی زیاد نصب میکنن هم حافظه خوبی داره و هم باطریش خیلی قویه.اگر شما هم مقداری تحقیق کنید میبینید که واقعا باطری 4100میلی امپر حرف نداره.یکی از اقوام ما اچ تی سی داشت.باطریش 2100میلی امپر بود.شب تا صبح توی شارژ بود ولی تا غروب بیشتر دوام نمیاورد ولی این گوشی از نظر من عالیه عالیه.افرادی هم که ایراد میگیرن خب بله اگر شما هم باطزی خوب و هم دوربین و همپردازنده و....میخواهید باید گوشی بالای دو میلیون تومان بگیربد.ولی در این قیمت LG X POWER پرچمدار هستش.امیدوارم که شما هم راضی باشید ازش.یا علی",3,0,5,5,5,5,5,5
"دوام عالي باطري
شارژ سريع
ظاهر زيبا و قابل قبول","رابط کاربري چندان چشمگير نيست","این گوشی نیازهای عادی رو کاملا برطرف می کنه، نسبت به رقبا ی هم رده و هم قیمت ایرادهایی مثل لاگ و هنگ نداره، سرعت نت بالاس در این گوشی. همون اول هم یه آپدیت آندروید براش اومد",4,1,5,5,5,5,4,2
"باتري عالي - امکان شارژ سريع
قابليت دابل تپ (روشن / خاموش کردن صفحه با دوبار لمس سريع)
چراغ نوتيفيکيشن - پشتيباني از OTG - پشتيباني از 4G با کيفيت عالي
صداي مکالمه بلند و واضح که از مشخصات گوشيهاي LG‌ است - آنتن عالي
قابليت بکاپ‌گيري از کل گوشي(شامل برنامه‌ها و تنظيمات)","يکي بودن محل سيمکارت 2 با کارت حافظه
نياز به مهارت خاص براي ثبت عکسهاي با کيفيت با دوربين","بعد از 2 ماه استفاده، علاوه بر موارد بالا، این مزایا را هم داره :
- عدم هنگی
- انتخاب راحت سیمکارت فعال با یک دکمه لمسی
- لوازم جانبی هرچند در فروشگاهها کمیابه ولی در سایتهای اینترنتی هست. من گلس و گارد ژله‌ای پشت را از اینترنت خریدم.
- امکان ارسال پیامک بدون متن که در بعضی گوشیها مثل سامسونگ امکان نداره.

اما معایب گوشی :
- در چندین مورد مشاهده کرده‌ام که چراغ نوتیفیکیشن بعد از خواندن پیام تلگرام و خاموش شدن صفحه، همچنان چشمک می‌زند.
- در مورد دوربین شکایت زیادی از این گوشی شده و من خودم در روزهای اول بخاطر کیفیت دوربین از گوشی بدم آمد. اما بعداً متوجه شدم که برای ثبت تصاویر با کیفیت با این گوشی باید مهارت خاصی داشته باشیم. به این صورت که برای عکسبرداری باید چند لحظه صبر کنیم تا دوربین بصورت خودکار تصویر مورد نظر را تنظیم کرده و مربع سبز رنگ در صفحه ظاهر شود پس از آن بدون حرکت دادن گوشی، فورا دکمه مربوطه را لمس کنیم تا عکس گرفته شود. در این حالت کیفیت عکسها قابل قبول است.",2,0,5,4,4,5,4,4
"باتري مناسب
قيمت عالي
ساخت کشور کره
دوربين مناسب در شرايط استاندارد","نسبت به قيمت هيچي","من الان کمتر از یک ماهه که دارمش.ساخت کشور کره بودن خوبه(چین هم بد نیست) .باتریش که خوبه.قیمتشم خوبه.من تا الان مشکلی نداشتم باهاش.دوربینشم تو شرایط استاندارد(از لحاظ نور و چیزای دیگه)خوبه.اینم بگم من LG رو قبول نداشتم اما الان اگه کسی بخواد بگیره پینشهاد میکنم بهش.البته بستگی به استفادتون داره من بیشتر باتری و هنگ نکردن و ایناش برام مهم بود که بهش رسیدم.",2,0,5,5,5,5,5,5
,,"من الان 3ماهه دارم ازش استفاده میکنم،گوشی خوبیه،باطری عالی و تمام نشدنی،خلاصه یه انتخاب بسیار عالی",2,1,5,4,4,4,4,4
"باطري بسيار عالي","صفحه نمايش . تاچ و دوربين متوسط","درود بر همه دوستان
من این گوشی رو یکماه پیش از بازار خریدم که 30 هزار تومن از دیجی گرونتر بود و بعد از این مدت استفاده نتایج به این ترتیب هستِ
1. باطری بسیار عالی جوری که با استفاده خیلی زیاد یک روز در میان شارژ نیاز داره
2. لگ و هنگی نداره و روان هست
3.فست شارژ که با چهل دقیقه شارژ راحت 50 درصد بهتون میده
4. صفحه نمایش ,دوربین و تاچش متوسط هست .توصیه میکنم چنانچه گوشی قبلیتون از این جهات خیلی ازاین گوشی بالاتر بوده از خریدش انصراف بدین چون یکم توی ذوقتون میزنه
5. طراحی ظاهریش هم معمولی هست و نه جذابیت خاصی داره نه نکته منفی خاصی. خیلی معمولی هست
6.نسبتا خوش دست هست, اما در کل اگر میخواین یکدستی با گوشی کار کنین بالای 5 اینچ نخرید این 5.3 هست و باید دو دستی باهاش کار کرد.",4,0,3,3,3,3,3,3
"باتري کلا","تو شب دوربين","به نظر من عالیه ظاهرشم زیباس بخرید پشیمون نمیشید",6,0,5,4,5,5,5,4
"باطري فوق فوق قدرتمند 4100 ميلي آمپري (باطري هسته اي) صفحه نمايش عاليه محافظ صفحه نمايش گوريلا گلس 3 رابطه کاربري فوق عاليه اندرويد7 هم براش مياد بهترين گوشي از نظر شارژ دهي پردازنده قدرتمند و کم مصرف برند معتبر وشناخته شده","نداره گشتم نبود نگرد نيست","حدود یک ماه گوشی رو خریدم تو این مدت ازش نه هنگ دیدم نه لگ باطری که نگو انگار باطری هسته ای با استفاده سنگین ساعتی 4 درصد شارژ مصرف می کنه که عالیه من 3 روزی یک بار گوشی رو می زنم شارژ فست شارژم داره از 0 تا 100 یک ساعت طول میکشه بازی های بالای 2 گیگ هم روش تست کردم مثل مرد عنکبوتی 2.گنگستر ویگاس .فیفا 2016.آسفالت8 همه رو بدون لگ بالا آورد واقعا راضیم از انتخابم حالا منتظرم Xpower2 بیاد اون هم بخرم",3,3,5,4,5,5,4,5
"باتري خوب * وزن کم* سرعت بالا","پيدا نشدن کاور براي اين گوشي","سلام من 2 ماهی میشه خریدم باتریش عالی توپ درجه ی 1 وزنش کم سبکه اما با کاور زیاد تر میشود سرعت خوب من هنگ ندیدم ولی لوازم جانبیش پیدا نمیشود من موردم تا توی 20تا گوشی فروشی یکی پیدا کردم اما کلن گوشی خوبی در برابر قیمتش",6,0,3,4,3,4,4,3
"فقط باتري","سي پي يو ضعيف.ورودي صدا ضعيف.کيفييت صفحه ضعيف","با این قیمت توصیه نمیکنم.فقط باتری خوبی داره.",2,2,1,2,2,3,2,4
"باتري 4100 که يک روز و نيم دوام مياره با قابليت شارژ سريع و پاور بانک شدن
نازک و سبک بودن نسبت به صفحه 5.3","دوربين ضعيف
صفحه نمايش ضعيف
پردازنده ضعيف
تو دست سر ميخوره","سلام در کل راضیم ازش فقط موندم چرا انقدر پردازنده ضعیف تو گوشیا کار برده میشه اخه Mediatek هم شد cpu
پیشنهاد میکنم یه نگاه به huawei y6 Pro TIT-U02 بندازید این 2تا مثل هم هستن کلا همه یکی هستن خخخخخخ",0,7,5,3,3,5,4,4
"خيلي شارژ نگه ميداره
سرعتش عاليه","بازي هاي خيلي سنگينو با کيفيت عالي اجرا نميکنه قابل تعويض نبودن باتري","توی رده های خودش عالیه من الان 7 ماهه دارمشو بیشتر موقع دارم باهاش کار میکنم اخ نگفته",4,0,5,5,5,4,4,5
,,"واقعا گوشیه خوبیه از هرلحاظ خوبه فقط یکم دوربین سلفیش کیفیتش پایینه",3,0,5,4,4,5,5,4
"رابط کاربري خوب قيمت مناسب طراحي زيبا otg باتري بسيار قدرتمند",دوربين,"چهار ماهه که این گوشی رو دارم و از هر نظر ازش راضی‌ام، ولی اگه دوربین جوشی خیلی براتون مهمه x cam گزینه بهتریه.",2,0,3,5,4,5,5,3
,,"این گوشی با توجه به قیمت در تمام موارد یه گوشیه خوبو عالیه
باتریش فوق العاده خوبه جوری که دیگه شما اصلا یادتون میره این گوشی باید شارژ شه انگار سوخت اتمی داره",15,2,5,5,5,5,5,5
"باتري عالي.برنامه هايش کاربردي ال جي.","کيفيت صفحه. سي پي يوزر چهارهسته‌اي اي","سلام من از چند ماه پیش می‌خواستم این گوشی رو بخرم اما وقتی برای خریدش به دیجی کالا اومدم یه پیشنهاد ویژه چشممو گرفت (تی پی لینک نفوس سی 5 مکس) یه نگاهی بهش انداختم فهمیدم یه چیزایش سر تره مثلاً هشت هسته بودنش تراکم پیکسلی 403تاییش منم دلو به دریا زدم و گرفتمش اما فهمیدم این باتری3050میلی امپریش فقط دو روز با این همه کیفیت صفحه دووم داره حالا حس می‌کنم واسه کسی مثل من که خیلی تو گوشیه باتریش خیلی قوی نیست یک هفته بعد از من پسر خالم ایکس پاورپوینت خرید و چنان از باتریش راضی که نگو اما منم صفحه ی گوشیم هم قویتر بود هم چهارتا هسته بیشتر داشتم اما یه موضوعی اینجا مهمه گوشی من ارزون تر بود در واقع اگر سی پی یو و کیفیت صفحه براتون مهمه تی پی لینک بخرید اگرهم باتری ایکس پاور بخرید.",3,13,4,4,3,5,3,4
"شارژ دهي عالي
سرعت شارژ سريع
قابليت اجراي کدک h265 با HW Decoder
اجراي همزمان برنامه هاي زياد
دوربين قابل قبول","تنطيمات خيلي کم دوربين (حتي ايزو نداره)
ابعاد بيش از حد بزرگ (تو دست نگه داشتنش حس امنيت نميده)
حافظه داخلي 16 براي بازي خورا کمه
جايگاه مشترک رم و سيم کارت دوم","امشب آپدیت V10b-FEB-21-2017 برای این گوشی منتشر شد . من هنوز تست نکردم.
اما راجع به گوشی فقط میتونم بگم عالیه",13,1,4,5,4,5,2,5
"کيفيت صفحه عالي
ساپورت کردن otg
ساپورت کردن 4G
باتري فوق العاده
ظاهر و استايل فوق العاده زيبا","عدم قابليت فعال بودن دو هم زمان در حين استفاده از رم
کيفيت متوسط به پايين عکس هاي دوربين در شب","عالیه فقط همینو میتونم راجبش بگم
اقای قدرمند برازنده این گوشیه",11,0,5,5,5,5,5,5
,"تاچش خيلي ضعيفه.من پشيمون شدم.","صفحه نمایشش جالب نیست",3,18,3,3,3,3,3,3
همجا,,"گوشی عالی با قیمت کم",8,0,5,5,5,5,4,5
"شارژ عالي
عدم هنگ، 4g, ساپورت otg
سبک بودن گوشي، طراحي خوب","يکي بودن جاي سيم 2 با کارت اس دي","راضیم ازش اساسی",10,0,5,4,4,5,5,4
,,"سلام
من ی چند روزیه دارم گوشی های متفاوتی رو بررسی میکنم برای خرید
تنها گوشی که نظرمو گرفت همین گوشیه تو این رنج قیمت فقط ی موردش آزار دهندس اینکه شیار دومش یا باید رم بذاری یا سیمکارت و این خیلی رو مخه برای من که دو سیم لازمم
البته با برداشتن برد سیمکارت و چسبوندن رو رم میشه هردو رو استفاده کرد ولی ی کم دردسر داره",10,0,3,3,3,3,3,3
همه,"دوربين نسبتا ضعيف","من ی هفتس که این گوشی رو خریدم . واقعا عالیه.. کیفیت صفحه نمایش بسیار خوبه فقط ی مشکل داذه اونم دوربینشه . دوربینشم بد نیست ولی میتونست بهتر باشه . در ضمن اگر دنبال گوشی خوش استایل و خوشگل میگردین این گوشی رو از دست ندین",9,0,5,5,5,5,5,5
"حسگر ها با دقت بالا
اسپيکر با صداي بالا و صاف
باطري با دوام بدون شک
قيمت مناسب
انتن دهي بالا","دوربين متوسط که نسبت به بقيه امکانات و قيمت عاليه","سلام و خسته نباشید .
من مدتیه که این گوشی رو دارم و کلا استفادم از گوشی زیاده و بخاطر دوام باطریش گرفتم و راضی هستم نه تنها از دوام باطری بلکه از بقیه امکاناتش و قیمتش ولی تعجب میکنم بعضیا اومدن گفتن سه روز داریم با گوشی کار میکنیم و هنوز نیاز به شارژ نداره در حالت استفاده نکردن از گوشی ممکنه پنج روز هم کار بده شاید شش روز ولی وقتی میگید با گوشی چند روز کار میکنیم و هنوز روشنه یچیز غیر ممکنه لطفا بگین که روزی چند ساعت با گوشی کار میکنید و سر جمع چقدر ازش استفاده میکنید که بقیه فکر نکنن که شارژش کلا تکون نمیخوره و وقتی میخرن فکر نکنن گوشیشون مشکل داره .با تشکر.",8,3,5,5,4,5,5,5
"عمر باطري و سريع شارژ شدن
دقت حسگرها
ظاهري شيک
قيمت مناسب
همه چيزش",دوربين,"سلام قابل توجه کسانی که خرید این گوشی رو در نظر دارن یا کسانی که دارن و چندان راضی نیستن اول از همه من گوشی های قبلیام سامسونگ بودن و یه چیز همیشه منو عصبانی میکرد بسته شدن خود به خود برنامه و هنگ کردن گوشی این دفعه گفتم یچیز متفاوت امتحان کنم و این گوشی رو خریدم و کاملا راضی هستم و چون من زیاد با گوشی کار میکنم میتونم بگم این بهترین انتخاب برای من بود البته تو این قیمت برگ برندتون میتونه باشه مختصر مفید امکانات گوشی صدای بالا و صاف در حدی که ده ثانیه جواب ندم همه شروع میکنن سرم داد زدن باطری بدون شک البته اینم در نظر بگیرید که بقیه گوشی ها روزی یک یا دو بار شارژ میشن و نباید توقع زیادی داشته باشید مثلا سه یا چهار روز کار کشیدن از گوشی از دیگر نقاط مثبت طراحیه ظاهریشه و بدون شک داغ نکردن گوشی هنگام استفاده زیاد و دیگر امکانات نرم افزاری .تنها مشکل گوشی میتونم بگم دوربینشه البته خیلی گوشی ها با برند های معروف هستن که دوربینشون میتونه بهتر باشه ولی یا قیمتشون دو برابر یا نصف امکانات این گوشیو ندارن درکل باید همه چیزو در نظر بگیریم. خلاصه طولانی تر از این نظره کلی مزایا داره. اصل مطلب با دیگر گوشیها در این ریج قیمت قابل مقایسه نیست هر بار که قراره انتخاب کنم LG X POWER رو انتخاب میکنم.باتشکر.",6,0,5,5,4,5,5,5
"باتري عالي
شارژ سريع
دوربين پشت متوسط
دوربين سلفي متوسط","جدا نبودن شيار سيم کارت دوم و رم
cat4 بودن","در کل گوشیه میان رده خوبیه ولی ی سری ضعف ها داره مثل ضعف cpu و نداشتن cat6 برای استفاده از اینترنت 4.5G که اونم ضعف بزرگی نمیتونه باشه چون استفاده از نت 4.5G فعلا فراگیر نشده.
باتریش ک عالیه من خودم ک خیلی باهاش کار میکنم یعنی تقریبا تمام روز دستمه و بازی و اینترنت و اینستاگرام میرم باهاش یک روز و نیم رو کامل جواب میده
من خودم ک ازش راضیم و ب شماها هم پیشنهاد میکنم اگه ی گوشیه میان رده خوب میخایید ال جی ایکس پاور رو بخرید.
من قبل از این گوشی سامسونگ j5 2016 رو داشتم که این گوشی بنظر من از اون بهتره شاید تو صفحه نمایش و دوربین نسبت به اون ی کم کم بیاره ولی این گوشی هم نقاط مثبت خاص خودشو داره مث باتری فوق العاده چون این روزا باتری ی مسئله مهمه",4,2,4,4,3,4,4,3
"باتري بالا و بادوام","گرم ميکنه","سلام دوستان من گوشیو دو روزه خریدم روز اول هیچ چیزی نداشت یعنی همه چیز عالی بجز دوربین و الان احساس میکنم گوشیم گرم میکنه اگه کسی از شما دوستان توضیحی به بنده بده بسیار ممنون",1,10,3,3,3,3,3,3
,,"سلام خدمت دوستان. من این گوشی و دارم . خیلی هم ازش راضیم. گوشی سبک و خوش دست و راحتیه. بازی 2 گیگ دیتا دار بازی کردم باهاش. با بالاترین سرعت بدون تیک و لگ اجرا میکنه. خیلی روونه.لمسشم عالیه. صفحه نمایش و دوربینشم حرف نداره. (در حد میان رده ها و قیمت)
ولی من احساس میکنم شارژش زود میره ولی گوشی خیلی روشن میمونه. یعنی چطوری بگم؟ ک متوجه بشین. مثلا من گوشی وشارژ میکنم میرسه به 100 درصد . بعد با یه استفاده ی نا چیز. یعنی در حد یک دقیقه. یا دودقیقه . میرسه به 98 یا 97. بعد با استفاده ی مداوم. مثلا شاید نیم ساعت میرسه به 92
اینطوری زود میره. ولی در کل 4 روز روشن میمونه با استفاده ی زیاد 3 روز.
خواستم بگم کسایی که این گوشی و دارن اینطوریه براشون؟ یا گوشی من مشکل داره؟دوستان خواهشا جواب بدید.
کلا احساس میکنم درحد 4100 آمپری کار نمیکنه.
ممنون میشم کمکم کنید.",6,5,5,4,3,5,3,3
"همه چي تمومه
بدون هنگ
فست شارژ و 4100ميلي امپر
طراحي زيبا و خوش دست بودن
قابليت فرجي","فقط يکم دوربينه جلوش متوسط هست خيلي قوي نيست در کل قانع کنندس البته برا کسي ک دوربين اولويته اولش هست اين گوشي رو پيشنهاد نميکنم
ي بدي داره اينکه يا دوتا سيم توش باشه يا اينکه ي دونه سيم با حافظه نميشه سه تارو گذاشت چون دوتا بيشتر جا نداره ک البته برامن مهم نيست خوده گوشي 16 گيگ حافظه داره","از پولی ک بابته این گوشی میدی پشیمون نمیشی و بیش از اندازه پولی ک دادین براتون استفاده دارد و کار میکند قول شرف میدم درضمن از جای مطمعن بخرید که نگرانی نداشته باشید",8,0,5,5,3,3,5,3
,,"این گوشی از همه لحاظ مخصوصا باتری فوق العاده است
مرسی دیجی کالا",4,0,5,5,5,5,5,5
,"دوربين متوسط","باطری فوق العاده قوی _عملکرد خوب حسگر نور محیط_ قیمت ارزان",6,0,5,3,4,5,3,3
"شارژدهي بالا فست شارژ سبک بودن طراحي زيبا","اثر انگشت روي قاب پشتي ميماند","من الان 5 ماه هس این گوشی رو دارم تا حالا پنج بار خورده زمین اخ هم نگفته بدون بک کاور .....
خیلی شارژدهیش عالیه
به نسبت قیمتش واقعا خیلی خوبه",5,0,5,5,3,5,5,4
"باتري فوق العاده
دوربين 13 عالي
سي پي يو قوي
نمايشگر بزرگ وباکيفيت
خوش دست",ندارد,"گوشی عالیه حتما بخرید پشیمون نمیشید",4,0,5,5,5,5,5,5
"باتري عالي
فست شارژ
قيمت مناسب","اسپيکر مکالمه متوسط","یک ماهه گوشی رو دارم و کاملا راضیم ازش.
باتریش با استفاده متوسط سه روز شارژ میده.صفحه نمایش، سخت افزار و ظاهر و امکانات گوشی در حد یه گوشی میان رده استاندارده.کیفیت دوربین متوسطه اما با توجه به قیمتش عیب حساب نمیشه.
تنها نقطه ضعفش تو این قیمت میتونه کیفیت اسپیکر مکالمه باشه. برای کسایی که تو جاهای شلوغ مثل خیابون زیاد تماس دارن توصیه نمیکنم البته من خودم ازین نظر مشکلی باهاش ندارم.
یک سری قابلیت و امکانات ریز هست که معمولا تو گوشی های میانرده دو سه تاش غایبه ولی این گوشی داره مثل : فست شازژ ، otg ، led notification، قطب نما، سنسور نور صفحه
اگه دوربین براتون اولویت نداره و گوشی قبلیتون هم میانرده بوده این گوشی با باتری عالیش صد در صد راضی تون میکنه",5,0,5,3,4,5,4,3
"باطري فوق العاده
کيفيت دوربين
کيفيت صدا
سبک بودن گوشي",نداره,"خیلی گوشی خوبیه هست نسبت به قیمتی که داره واقعا عاااااالیه
خیلی خوش دست و سبکه
هنگ نمیکنه
خیلی خوب شارژ نگه میداره و خیلی هم زود شارژ میشه
حتما پیشنهاد میکنم",3,0,5,3,4,4,3,2
