positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"دوربين...سيستم عامل...قيمت نسبت به امکانات..رون بودن و سادگي رابط کاربري","لوکس نيست ...","ای کاش مایکروسافت روی لوکس بودن این اسمارت فون بیشتر از اینها کار میکرد..",10,1,5,5,5,5,2,5
"دوربين حرفه اي با آپشن هاي بسيار بالا
وجود تکنولوژي هاي جديد Glance ، continuum و ...
صفحه نمايش خيلي با کيفيت (2560 x 1440)",,"با خوندن نظر دوستان حس کردم اکثر کسایی که نظر دادن تجربه استفاده از اسمارت فون ویندوزی رو نداشتن .
بزرگترین ویژگی گوشی های ویندوز فون اینه که کندی ذاتی اندورید رو نداره. و عملا در طول لایف تایم گوشی هرگز به هنگی تحت هیچ شرایطی بر نمی خورید. مدیریت حافظه توی ویندوز فون به طرز بسیار عالی ای انجام میشه.
دوربین
اگر دنبال استفاده حرفه ای از دوربین گوشی هستید ، فقط 1 انتخاب دارید: گوشی های Lumia . لومیا 950 با لنز کارل زایس 20 مگا پیکسلی و اپلیکیشن بسیار بسیار حرفه ای و پر آپشن camera میتونه تمام نیاز هاتون رو بر طرف کنه. وجود تنظیمات برای کنترل سرعت شاتر ، ایزو دستی ، فوکوس دستی ، سنسور حذف نور زمینه ، استابیلایزر و یه عالم امکانات حرفه ای. من به شخصه کاربر بیش از 6 سیستم عامل گوشی هوشمند بودم و هرگز امکاناتی به این کاملی رو توی هیچ گوشی ای ندیدم. مطمئنا تو هر شرایطی با تنظیمات درست می تونید بهترین عکس رو بگیرید. البته نگران نباشید .تنظیمات اتو ماتیک هم داره.
سخت افزار
اگر یه گوشی قدیمی ویندوز فونی هم بگیرید می فهمید تو این سیستم عامل یک سرعت ذاتی عجیب وجود داره. این سخت افزار ابر قدرت برای ویندوز فون حکم سوخت جت رو داره . از نظر من ، گوشی لومیا 950 خیلی راحت از پس تمام کار هایی که ممکنه فکر کنید هم بر میاد. کافیه یه گوشی معمولی ویندوز فون بگیرید و تمام اپلیکیشن هاش رو باهم باز کنید. در پایان یک بازی هم باز کنید. خیلی ساده متوجه میشید که سیستم هیچ لگی نداره و عملا به سادگی می تونید بین اس ام اس و بازی سوئیچ کنید.
continuum
لومیا 950 به یک کامپیوتر تبدیل میشه! شما کافیه گوشیتونو با درگاه مخصوصش (که ظاهرا تو بستش نیست) به مونیتور یا تلویزیون وصل کنید. میتونید از اپلیکیشن های آفیس و بروزر توی مونیتور استفاده کنید و البته موس و کی بورد هم به درگاه متصل میشه. عملا یک کامپیوتر توی جیبتون همواره وجود داره. به قول مایکروسافت : "" تو گوشی شروع کنید ، رو دسکتاپ ادامه بدید""
صفحه نمایش
علاوه بر کیفیت بسیار بسیار بسیار بالای صفحه نمایش گوشی لومیا 950 چند نکته بیشتر رو می خواستم یاد آور شم. یک اینکه محیط مترو ویندوز 10 ، ویندوز 8 ، 8.1 و 7 بر اساسی طراحی شده که در هیچ شرایطی پیکسل نمی اندازه.و بر خلاف اندروید ها کنج ها اره ای نمیشه و انیمیشن های به شدت نرم و روونی داره. وجود pure black باعث میشه فرق چندانی بین حاشیه بدنه گوشی و نمایشگر دیده نشه. تمام گوشی های pure black مایکروسافت تکنولوژی glance هم دارن. با این تکنولوژی وقتی نمایشگر خاموشم باشه شما می تونید ساعت و نوتیفیکیشن ها رو ببینید.
ساپورت نرم افزاری و زبان فارسی
بر خلاف ادعای عجیب دیجی کالا این گوشی از منو تمام و کمال فارسی پشتیبانی می کنه. این حد پشتیبانی تا حالا در هیچ گوشی ای دیده نشده. در حدی که موقع خاموش کردن میگه خدا نگهدار!!! حتی آیکون های آنتن و نوتیفیکیشن و تمام کاشی ها راست چین میشن. و منوی اپ به سمت چپ اسلاید میشه و کل برنامه های فابریک گوشی اسمشون فارسی میشه. مثلا store میشه فروشگاه.
تعداد برنامه های مایکروسافت خیلی کم نیست. مثلا اینستاگرام ، فیسبوک ، توئیتر ، لینکداین ، تلگرام ، لاین ، ... رو دارید. کلی برنامه اختصاصی ویندوز هم بهش اضافه میشه. مایکروسافت یا اپ نمی زنه. یا بهترین رو میزنه. مثل مایکروسافت آفیس ، آب هوای مایکروسافت ، دوربیین مایکروسافت ، تغذیه و سلامت مایکروسافت ،... بازی های خوبی هم تو مایکروسافت پیدا میشه. مثل آُسفالت و فوتبال . که رایگانن.",39,4,3,3,5,5,3,5
,,"به نظر من این گوشی یکی از بهترین گوشیاست
من چند وقته دارمش فوق العادست مخصوصا دوربینش آپشنای خیلی خوبی داره تنظیم HDR حالت slow motion
تشخیص عنبیه چشم هم که خیلی خوبه مشکلی نداره glance screen داره که خیلی خوبه
یه چیز جالب هم که داره color profile هست که میشه تنظیمات رنگ کل گوشی رو تغییر داد و یه حالت اتوماتیک برای نور روز داره که اتوماتیک نور کل صفحه رو بصورت سرد در میاره تا راحت تر دیده بشه
برنامه اینستا گرام نسخه اصلی هم برای ویندوز 10 اومده
تنها ایرادی که میشه گرفت گرم شدن گوشیه (مثل اکثر محصولات مایکروسافت)",11,0,5,4,5,3,4,5
,,"به نظر من این گوشی بهتر بود حافظه داخلیش بیشتر باشه و رمشم حداقل 4باشه",1,15,3,3,3,3,3,3
[],[],"باسلام.به نظر من میتونه یه تجربه جدید و منحصر به فرد باشه.من تا الآن گوشی ویندوزی از نزدیک ندیدم ولی از اندروید خسته شدم.به نظرم تنها مشکلی که داره پشتیبانی برنامه ای نداره و برنامه نویسا برای این سیستم عامل برنامه ی زیادی درست نمیکنن.ولی بازیای خوبی رو ساپورت میکنه تمام پیامرسان هاهم تو اپ استورش هست.دوبینش واقعا عالیه تنها موردش تنظیمات کمیه که داره.من این گوشی رو تو مغازه دیدم ورفتم باهاش کارکردم .ابته قیمت دیجی کالا از بازار کمتره. جنس بدنش خوبه ولی بهتر میتونست باشه.ویندوزفون هم طرفدارای خاص خودشو داره.اگه خریدم یه نقد و بررسی کامل میزارم",3,5,3,3,3,3,3,3
[],[],"گوشی زیاد خوبی نیست.",2,34,3,0,0,0,0,0
"قوي بودن بدنه گوشي. منحصر به فرد بودنش. عدم نفوذ ويروس",,"من از مرداد سال 92 گوشی لومیا 820 رو دارم. حتا یکبار مراجعه به هیچ جا واس مشکل، هنگ کردن و امثالهم نکردم . کاملا راضیم ازش. هر اپلیکیشنی که خواستم در استور بوده. تو مدت 3 سال شاید 4 بار هنگ کرده اونم مربوط به وقتی میشد که دستگاه رو خاموش می کردم. الان دیگه فلایت مود میزارم و هنگ هم نمی کنه .",18,2,3,4,4,4,3,3
,,"گوشی عالی و خوبی است ولی با این قیمت گوشی هایی هستند که امکانات بیشتر دارند مثل حسگر اثر انگشت که البته بعضی افراد از آن استفاده نمیکنند . باز هم میگم این گوشی عالی هست و شما نسبت به نیازتون باید گوشی بخرید.",11,1,2,5,3,4,3,4
"سخت افزار
دوربين
ارتباطات وباتري","جنس بدنه
ضعف حسگر عنبيه
عدم وجود حسگر اثر انگشت","از نقات قوت و ضعفی ک گفتم میشه فهمید که من بشدت دوست دارم ویندوز فون بخرم ولی این گوشیو لایق این قیمت نمیبینم.اگه یه کدوم ازین سه مشخصه رو داشت تا حالا تو دستم بود:
اثر انگشت
بدنه فلزی
آدم خندش میگیره.آنر 5x هردورو داره.آقا اصلا میگیم این دو تا مشخصه رو هم بذاریم کنار.اگه قیافش یه چیزی در حد x یاxa بود هم باز رو هوا میزدمش.قیافش خوبه ولی باید انقد خوب بود ک آدم بتونه قابیتاشو نادیده بگیره وعاشقش بشه",7,32,1,2,4,4,1,5
"[""سخت افزار قدرتممد""]","[""ظاهر بد قاب پشتي گوشي"",""ضخامت زياد"",""گير نيامدن قطعات در صورت خرابي"",""امکانات بسيار پايين نسبت به قيمت و رقبا""]","واقعا هیچی نیست فقط سخت افزارش قدرتمنده و نه ظاهر خوبی داره نه امکانات و قابلیت های خوبی در کل بد",3,34,1,5,1,2,3,0
[],[],"با اجازه عزیزانم در دیجی کالا لازم دیدم توصیه مهمی به دوستان علاقمند به خرید گوشی های ویندوزفن بکنم:
دوستان برای خرید این گوشی در اینکه ram گوشی مربوط به چه منطقه ای هست دقت زیادی بکنید تا بتونید بطور مناسبی از اپدیت های مایکروسافت بهره مند بشید",12,7,5,5,5,5,5,5
"کيفيت بالا دوربين
عدم هنگ سيستم","کمبود برنامه","من خودم قبلا از گوشیایی با سیستم اندروید استفاده میکردم واقعا هنگ کردنش عصبیم میکرد
صرفا به خاطر هنگ نکردنش این گوشی رو انتخاب کردم
ولی به خاطر نبودن بعضی از برنامه ها (موبایل بانک)هنوز یه گوشی اندروید دارم
در کل ازش راضیم مخصوصا دوربینش",15,2,4,1,5,3,5,5
,,"به نظر من با این قیمت و با این ظاهر توجیهی برای خرید نداره ، مگر برای کسی که روی این برند یا ویندوز تعصب داشته باشه",5,18,1,2,3,3,2,3
"[""جز اون داغ کردنش از همه چيزش لذت ميبرم""]","[""گهگاهي بشدت داغ ميشه""]","بدنبال تجربه ی داشتن سیستم عاملی جز اندروید و ios بودم و بلخره ویندوزفن رو انتخاب کردم.
مدتی صبر کردم تا از دیجی کالا بخرم اما دو سیمش اصلن توی لیست هم نبود پس رفتم علادین. حتا زمانیکه برای خریدش رفتم؛ مغازه دارها میگفتن نخر، همش ضرره، برنامه نداره، تحریمه.... . اول داشتم منصرف میشدم اما بعد دوباره مصمم شدم پس رفتم و خریدمش.
الان بیست روزه که دارمش. مشخصات گوشی که موجوده و بسیار عالیه و به شخصه از اینکه ویندوزفن دارم بسیار لذت میبرم.
به دوستانی که خاهان تجربه جدید هستند حتمن پیشنهاد میکنم از بسراغ ویندوزفن رفتن نترسند. فقط کمی صبور باشند تا کامل بر گوشی و سیستم عاماش مسلط بشن.",22,3,5,5,5,5,5,5
"شکل ظاهري خوب و صفحه نمايش فوق العاده با کيفيت
سخت افزار مطلوب و ارتباطات قوي(شامل USB Type-c و شبکه پرسرعت cat6 و...)
رزوليشين بالاي عکسبرداري و امکانات دوربين
ويندوز هلو و سنسور هاي مختلف
باتري با ظرفيت کافي به همراه Fast Charging","جنس بدنه نه چندان خوب و وزن نسبتا بالا
اپرچر دوربين جلو ميتونست بهتر باشه","گوشی Lumia 950 گوشیه بسیار خوبیه که نشون میده مایکروسافت در مسیر درستی قدم بر داشته.در قسمت نقاط ضعف امکانات نرم افزاریو نقطه ضعف ندونستم چون در حال پیشرفته.همچنین به بلندگو های گوشی هم باید بیشتر توجه می شد هرچند کافی به نظر میرسه.در مورد قیمت هم بگم که سرعت خوبی داره روند افتش.امیدوارم کمک کرده باشم.",7,2,4,3,4,3,4,4
,,"هنگ نمیکنه و میشه روش حساب کرد",20,3,5,5,5,5,5,5
