positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"[""4هسته 1.3گيگاهرتزي""]","[""نبود چراغ براي سه دکمه اصلي""]","با عرض سلام ادب و احترام.این گوشی را یک هفتس که خریدم مزیت هاش این ها هستن: 1.قیمت عالی و ارزونش2.چهار هسته بودنش(تو بازیا خیلی به کار میاد)3.قابلیت روشن شدن صفحه با دوبار لمس روی صفحه گوشی4. اندروید 4.4.2 هش که تو سال های اینده خیلی به کار میاد( چون برنامه های اندروید روز به روز با سیستم عامل جدید تر هم خوانیشون بیشتر میشه5.دو سیم بودنش واقعا به کارم میاد6. صدای بلند مکالمه7.فلش دوگانه و پر نورش و دوربین جلو با کیفیتش(عکسارو خیلی عالی تو کامپیوتر نشون میداد واقعا)و...
.اصلی ترین و جدی ترین معایبش:1.نبود چراغ برای سه دکمه اصلی در پایین گوشی( تو شب واقعا رو مخه)2.نبود چراغ اعلانات3.دوربین پشت به نظر من ظعیفه(البته نظر هر کس برای خودش قابل احترامه)4.رم 512 که من باهاش یه جوری کنار اومدم ( البته با این پولی که دادیم منطقیه)
‌خلاصه که هر چقدر پول بدی اش میخوری ؛ اما اگه شما با این پول به خواهی سامسونگی،سونی،الجی، و ......به خواهی بگیری باید اشغال بگیری (قصدم توهین به هیچ مارکی نبود )
پس اگه میخوایید کم پول بدید تا خوب براتون کار کنه بهترین گزینس...
امید وارم تونسته باشم کمکتون کنم",9,0,5,4,4,5,4,4
"[""باطري با کيفيت""]","[""رم پايين""]","خیلی جالبه که گوشی با این قیمت امکانی مانند روشن شدن صفحه با دوبار ضربه روی صفحه رو داره .
کاش سنسور نور محیط هم داشت چون الان مجبور میشم متناسب با نور محیط خودم زود زود نورش رو کم و زیاد کنم.",8,0,5,5,4,4,4,3
,,"درخواست برای فروش ویژه",9,1,3,3,3,3,3,3
"قيمت خوب نسبت به امکانات -4هسته بودن","رم پايين","خواهشمندم در فروش ویژه قرار دهید",7,0,3,3,3,3,3,3
,,"خواهشمندم در فروش ویژه قرار دهید",10,0,4,3,3,3,3,3
,,"گوشی امروز دستم رسید واقعا نسبت به قیمتش فوق العادس فقط به نظر من تنها ایرادش نداشتن چراغ برای کلید ها و اندروید 4.4 هست که به 5 بروز نمیشه.",7,1,5,5,4,4,4,3
"[""نسبت به قيمت نقاط قوت خوبي داره مثل دوسيم 3G \n سي پي يو مناسب \n\n"",""اگر باطري و رام بيشتر بود بهتر ميشد اما بايد قيمت هم مد نظر گرفت""]",,"این سویم دفعه هست که نظر میزارم و تایید نمیشه امیدوارم اینبار بشه. لطفا موجود کنید و در پیشنهاد شگفت انگیز قرار بدید، منظریم دیجی کالا",7,2,3,3,3,3,3,3
,,"دیجی کالا لطفا در پیشنهاد شگفت انگیز قرار دهید (رنگ سفید) با تشکر. منتظر هستیم",8,0,3,3,3,3,3,3
,,"سلام
من تازه این گوشی رو از دیجی کالا خریدم الان روی آن آسفالت 8 و مدرن کمبت4 رو نصب کردم و با کمال تعجب اون هارو اجرا کرد من بهتون پیشنهاد میکنم که این گوشی رو اگه پلوتون کمه خریداری کنید",1,0,5,3,4,5,4,3
"عالي نسبت به قيمت","رمش کمه.صفحش يکم کوچيکه","عالیه نسبت به قیمتش.خاک به سرم چرا ناموجودش کردین؟!!من به زور پول جمع کردم بخرم شما هم ناموجود کردین؟!موجود کنین لطفا",1,0,5,4,5,4,5,4
,,"اقا چرا موجودش نمیکنید تا ارزونه میخوایم بخریم
شک نیارید تو خریدش",1,0,5,5,5,5,5,5
,,"دوستان عزیز من آنز 4x دارم و این y3 رو برای گوشی دوم میخوام . باتری بو انتن دهی",0,0,3,3,3,3,3,3
,"[""کيفيت پايين صفحه نمايش"",""ضعيف بودن جي پي اس"",""عدم پشتيباني از otg""]","در کل نسبت به قیمتش خوبه",0,1,5,2,2,1,3,1
[],[],"من گوشیو برای تولد پدرم خریدم نسبت به قیمتش به نظر گوشی خوبی میاد،البته با توجه به این قیمت باید سطح توقعتون منطقی باشه",1,2,3,3,3,4,3,3
"من اين گوشي رو حدود دو ماه ميشه خريدم به نسبت قيمتش فوق العادست. دوربين پنج مگاپيکسلي قابل قبول شارژدهي خوب و از همه مهمتر قيمت ارزان","بعضي وقتا سه دکمه لمسي نياز به فشار دادن بيشتر دار د که خيلي آزار دهنده نيست","فقط دیجی کالا منتظر بودی ما این گوشی رو بخریم بعد ارزونش کنی!!!!",2,0,5,3,4,3,4,4
"قيمت مناسب
طراحي نسبتا خوب
منو و رابط کاربر آسان و کارآمد","مقدار کم حافظه رم
باتري نسبتا ضعيف
تاچ ضعيف","من این گوشی را تازه خریدم از دیجی کالا به عنوان گوشی دوم استفاده میکنم و گوشی اصلیم آیفون 6 هستش
کیفیت ساخت خوبی داره و خوشدسته و با این قیمت پائین همه امکانات را داره از لحاظ دوربین ضعیفه و فوکوس نداره بنابر این برنامه های بارکد خوان روش جواب نمیده و من هرکار کردم نتونستم باهاش بارکد اسکن کنم .
GPS و رادیو قوی داره و برنامه sygic به خوبی باهاش کار میکنه . واسه دسترسی سریع به دوربین هم کافیه دوبار کلید ولوم پائین را فشار بدین در حالت صفحه خاموش که البته با تاخیر زیاد دوربین روشن میشه .
به نظر من باتری هم یکم ضعیفه چون گوشی دو سیم کارت هست مصرفش زیاده و با استفاده معمولی حداکثر از صبح تا شب دوام میاره . طراحی رابط کاربر بسیار ساده راحت و روانه و شباهت زیادی به iOS داره و کار کردن باهاش آسون و لذت بخشه البته نسبت به رابط کاربری سامسونگ که بسیار پیچیده و گیج کنندس من که هیچ وقت با گوشیهای سامسونگ نتونستم روان کار کنم (البته این تظر و تجربه بنده هست و نظر بقیه دوستان محترمه ) .
در کل اگه میخواین به عنوان گوشی اصلیتون اینو بخرید یکم بیشتر هزینه کنید و گوشی با بنج مارک بالاتر بخرید که بعدا پشیمون نشید ولی اگه مثل من دنبال یه گوشی جمع و جور و ارزون به عنوان گوشی دوم هستید از خریدنش پشیمون نمیشید",4,3,5,4,2,4,2,3
,,"تو خریدش شک نکنید",4,1,5,5,5,5,5,5
,,"من این گوشی رو دارم ،هیچ ایرادی نداره ،آسفالتو بدون لگ اجرا می کنه،خودمم موندم چجوری آخه ،تو خریدش شک نکنید",12,2,4,4,3,4,3,3
,,"از otg پشتیبانی میکنه؟
دوستانی که سفارش دادن چند روزه به دستشون رسیده؟",1,4,4,3,3,3,4,2
,,"لطفا در پیشهاد شگفت انگیز بذاریدش",4,0,3,4,4,4,3,4
"سخت افزار مناسب نسبت به قيمت
دوربين سلفي خوب","دوربين اصلي در حد 2 مگاپيگسل شايدم کمتر
بهينه نبودن رابط کاربري
نوشته نشدن نام مخاطب هاي ذخيره شده(البته گاهي اوقات)
برعکس نوشته شدن نام مخاطب هاي ذخيره شده در هنگام تماس آن ها","با سلام خدمت دوستان من این گوشی رو حدود یه ماه و نیم هستش که دارم و با کلی مشکل مواجه شدم به غیر از مشکلاتی در نقاط ضعف نوشتم :1. از اینستا بدون دلیل در میاد 2. بازی هایی که نصب کردم مثل آسفالت و غیره... اجرا کرد ولی باز در اواسط بازی بدون دلیل در میومد. مشکلات دیگه هم داشتم و در کل اصلا خرید این محصول رو پیشنهاد نمی کنم تو رو خدا مثل من پولتون رو هدر ندین و صبر کنید یه مدل بهتر یا بالاتر بخریددر کل گوشی هایی که هواوی با رابط کاربری Emotion uI3.0 زد خرابی داشتن ولی 3.1 و2.3 و2 خوب بودن امید وارم بهتون کمک کرده باشم.",3,6,5,3,2,2,4,2
,,"لطفا رنگ مشکیشو بگذارید.میخوام بخرم",0,0,5,4,3,3,3,3
,,"سلام به دوستان والا باطری ضعیف خیلیم ضعیف دوما اسمسش مشکل داره اگه اس بنویسی برگشت بزنی دوباره بری باز از اول اسمس مینویسه نا از دنبالش مخاطبینتم اگه فترسی باشن مقعی زنگ بزنن بهت رو گوشی برعکس میاد که همش عیبای بزرگین",1,6,3,2,3,2,3,3
,,"کلید کاهش صدا را نگه دارید دوربین در حالت قفل هم فعال میشود. در نقد سایت نوشته این قابلیت وجود ندارد. که دارد. در ضمن گوشیهای پایین رده نقد نداره دیگه. یه جاییش میلنگه خب. من برنامه blacklist نصب کردم کل قابلیتهای برنامه رو پشتیبانی نمیکنه این گوشی/ من برای تماس و پیامک خریدم و ازش راضیم. یادتون نره که Y3 یک گوشی پایین رده است.",3,0,3,3,3,3,3,3
,,"سلام دیجی طور بخدا زودتر موجودش کن میخوام بخرمش
اگر زودتر نیاری مجبورم برم از بیرون بگیرم
باتشکر",2,0,5,3,4,5,4,4
,,"دوستان برای اینکه رابط گوشی به شما حس سرعت بیشتری بدهد تنظیمات زیر را انجام دهید.
به setting بروید.
در قسمت about phone روی گزینه ی build number چند بار پشت سر هم کلیک کنید.(بین 5 تا 10 بار) تا بخش developer option در setting باز شود
حالا در setting به قسمت developer option بروید.
و سه گزینه ی
window animation scale و animator duration scale و transition animation scale را روی عدد 5x. قرار بدید.. یعنی کمترین گزینه.
حالا سرعت حرکت منوها سرعتر از قبل خواهد شد.",13,2,4,5,3,5,3,1
"کيفيت تصوير خوب نسبت به قيمت و تاچ بسيار خوب
سايز صفحه بزرگتر نسبت به رقباي هم قيمت
دوربين جلو با کيفيت
کيفيت ساخت خوب
چهار هسته اي با اين قيمت و سرعت راضي کننده","زاويه ديد صفحه از بالا بد است.
دوربين اصلي کيفيت متوسطي دارد ولي راضي کننده نسبت به قيمت","درود
من از دیجی کالا خریدم و رنگ سفید.روی جعبه نوشته مدل y3 ولی رو برچسب روی جعبه نوشته y360-u61 که درست است.(بیلد نامبر b102)
راستش وقتی این گوشی رو برای برادرم سفارش دادم دوباره نظرات دوستان رو خوندم و اونقدر ترسیدم که می خواستم زنگ بزنم به دیجی کالا و سفارش رو کنسل کنم.
من آدم حساسی هستم و گوشی های اندرویدی زیادی داشتم الانم honor 3c lite دارم.
این گوشی اصلا اونقدر که دوستان میگن گوشی بدی نیست.کیفیت صفحه نمایش نسبت به قیمت گوشی خیلی هم خوب است.فقط از بالا اگر نگاه کنید زاویه دید بدی دارد که مهم نیست.
تاچ گوشی خیلی خوب است دقت بالایی دارد و حساسیت بالایی هم دارد.تاچ دکمه های زیر گوشی هم خیلی حساس است.(شاید مشکل دوستان از محافظ صفحه ای باشد که انداخته اند.)
کیفیت ساخت خوب است و هیچ لقی یا ... وجود ندارد.دوربین جلو عالی است. ولی دوربین عقب متوسط است ولی راضی کننده.فوکوس خودکار هم ندارد.
سرعت گوشی هم خوب است. فیلم full hd را هم اجرا میکند.بازی دیتا دار سنگین امتحان نکردم اما با تجربه ای که دارم میتوانم بگویم که اجرا میکند 90 درصد بازی ها رو.
باتری گوشی متوسط است.کیفیت مکالمه و بلندگوی گوشی خوب است.
در کل من راضی هستم. ولی من هم مثل خیلی ها از جنس چینی بدم میاد ولی با این وضع اقتصادی چاره ای نیست.اگر شما هم مجبور به خرید گوشی با این قیمت هستید این گوشی خوب است.
وقتی گوشی به دستم رسید پلمپ کارتون بریده شده بود.دیجی کالا قبول کرد که عوض کنه ولی من گفتم اشکالی نداره و باز کردم.با تجربه ای که داشتم فهمیدم که پلمپ بریده شده ولی جعبه باز نشده است.و گوشی کاملا سالم و نو بود.
دوستان عزیز : باید توقع شما از گوشی به اندازه پولی باشد که داده اید.این گوشی بیشتر از پولی که داده ایم ارزش دارد.
ولی اگر پول بیشتری دارید خب اشتباه میکنید که گوشی بهتری نمیخرید.(اگر پول دارید گوشی های برند بخرید.)
مرسی",5,0,4,5,3,5,3,1
,,"دایی لطفاٌ موجود کنید من حوصله خرید از [...] علاء الدین رو ندارم، پارس کامتل هم دیگه هواووی گارانتی نمیکنه.شما هم که همیشه ناموجودید.",3,1,3,2,4,3,2,3
,,"با سلام الان یک هفته است این گوشی و واسه پدرم گرفتم ..باتری خیلی ضعیفه البته اگه به اینترنیت وصل بشید . صفحه لمسی ضعیفی داره. صفحه نمایشش رنگ ها رو مرده نشون میده.ولی سرعتش تو کارهای روزمره بد نیست و هنگ هم نداره درکل اگه یکم بیشتر هزینه کن چیزای بهتری میتونید بگیرید",0,0,4,4,3,0,4,0
"دوربين جلو با کيفيت -امکانات خوب -ظاهر خوب-قيمت مناسب","هندزفري بي کيفيت -کيفيت صفحه نمايشش تو فضاي آفتابي ايده آل نيست","گوشی خوبیه نسبت به قیمتش ارزش داره واسه کارهای روزانه خوب گوشیه .ولی ازش توقع اجرای برنامه های سنگین نباید داشت چون یکمی هنگ میکنه .کیفیت صفحه نمایششم خوبه ولی تو فضای آفتابی باز یکم اذیت میکنه .درکل گوشی خوبیه با توجه به قیمت کمش بیشتر امکانات داره",0,0,4,4,3,3,4,3
