positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"گوشی خوبیه. راضی کننده هست",5,4,3,4,4,4,4,3
"همه چي",هيچي,"دوستان من به شما پیشنهاد میکنم بخرین چون بهترینه و حالا هم که s8 اومده بهتر از این هم میشه سامسونگ همیشه عالیه و در خریدش شک نکنین",8,4,3,3,3,4,3,3
خيلي,يکم,"دوستان دیشب گرفتم شارژو خوب نگه میداره
همه چیزی که انتظار میره توش داره
فقط اینکه گلسشو مواظب نباشید در میره",3,3,3,5,3,5,5,2
"درکل همه چي عالي","رنگ سفيد نداره
مادون قرمز هم نداره","در کل پیشنهاد میکنم این گوشی رو ولی خودمم منتظرم اس 8بیاد قیمتش کمتر بشه .",8,5,3,5,4,5,5,3
,,"بعد از 7 ماه استفاده صحیح و عدم ضربه خوردگی، یهو هنگ کرد و چند بار ریستارت شد و کلاً خاموش شد. فقط دو سه بار زیر شیر آب گرفتم و احتمال میدم ادعای سامسونگ برای ضد آب بودن دروغ بوده یا اینکه همینجوری خراب شده. در کل اصلاً خریدشو پیشنهاد نمی کنم. برای یک برند خیلی بده که نشه به سالم موندن گوشیش اعتماد کرد. بردم گارانتی همراه سرویس خاورمیانه گفتن ایراد سخت افزاری داره و باید منتظر رسیدن قطعه باشی.",7,17,1,1,5,4,5,5
"همه چيش عاليه جز","قاب شيشه اي پشتش سر هست","حدودا 1 هفته هست 32 گیگ اشو گرفتم و همه جوره این گوشی عالیه جز قاب پشتیش که شیشه‌ای هست و گوشی ممکن از دست سر بخوره همه جوره عالیه",9,4,2,5,5,5,4,4
,,"گوشی بسیار عالی است",12,5,5,5,5,5,5,5
"همه چيز","واقعا ندارد","سلام . من یک سال است این گوشی را خریده ام . بدون تعارف کوچکترین ضعفی ندارد . زیبا و کارامد و پرقدرت . با ابدیت به اندروید 7 عالی بود صد بار عالی تر هم شده . در خرید شک نکنید .",13,8,3,3,3,3,3,3
"نوآوري+امکانات و قابليتها+کيفيت ساخت",ندارد,"این پرچم دار سامسونگ از همه لحاظ(کیفیت-دوربین-نوآوری-سهولت در استفاده و...) از موارد مشابهش در شرکت ها و برند های دیگر سر است قیمت مناسب و ضد آب بودن از دیگر مزایای این گوشی خوب است.",12,4,4,5,5,5,5,5
"طراحي فوق العاده زيبا و ظرافت
دوسيمکارت
صفحه نمايش عالي با نور عالي
دوربين فوق العاده خصوصا در شب
شارژ سريع و گرم نشدن دستگاه","ظرافت زياد
لوازم جانبي گرون","یک هفته ست که نسخه 128 گیگشو خریدم ولی نه از دیجی کالا از سامسونگ سنتر خریدم که خوشبختانه گوشی اصل بود. من قبلا از طرفداران سرسخت سونی بودم و این اولین گوشی سامسونگ من هست. البته الان هم سونی رو دوست دارم ولی ازش خسته شده بودم. راجع به این گوشی باید بگم که خیلی خیلی زیباست و همه در اولین برخورد همینو میگن. من از شیار دوم برای سیمکارت دوم استفاده کردم چون 128 گیگ کافی بود. کیفیت صفحه نمایش خیره کننده ست ولی نور رو باید کم کنید وگرنه طولانی مدت چشمو اذیت میکنه اما نورش واقعا عالی و زیاده. توی آفتاب نورشو زیاد کنی هیچ مشکلی برای خوندن نداری. هنوز ضد آب بودنشو امتحان نکردم. دوربینش باید تک باشه چون من که زیاد عکس باهاش میگیرم ازش راضی ام و نقطه قوتش تصاویر در شب هست که واقعا تا حالا با این کیفیت تجربه نکرده بودم.حتی با دوربین سلفیش بدون فلش توی شب عین روز عکس میگیرم و کیفیتش حرف نداره. من با گوشی سونی زد2 برنامه هامو پوشه بندی میکردم اما با این گوشی نتونستم یا بلد نیستم فقط توی صفحه اصلی میشه پوشه بندی کرد ناگفته نماند وجود صفحه نمایش خمیده این مشکلو حل کرده چون میتونم برنامه پر کاربردمو اونجا بزارم. البته کاربرد صفحه نمایش خمیده کمتر از چیزیه که انتظارشو داشتم اما که احتمال داره بعدا بیشتر بشه.پشت گوشی اثر انگشت میمونه که من قاب گذاشتم خودمو راحت کردم. و اما قسمتای هیجان انگیز اصلا گوشی داغ نمیکنه، هنگ نمیکنه ،سنسور اثر انگشتش سریعه، کیفیت صداش برخلاف دوستانی که میگفتن خوب نیست به نظر من حرف نداره .فست شارژش توی یک ساعت و نیم از صفر به صد میرسه اینو تجربه کردم حال میده. مصرف باتریش خوبه اما عالی نیست. قابلیت های زیاد جالبی داره که سرگرمتون میکنه. موقع کلش بازی کردن گرم هم نمیشه. تمهای فوق العاده زیبایی داره که فقط باید تجربه ش کنید. اما خیلی ظریفه باید مواظبش باشید. لوازم جانبیش گرونه باید هزینه کنید.",8,3,3,3,3,3,3,3
,,"کسایی که میخوان این گوشی رو بخرن یا تازه خریدن دقت کنن که همزمان نمیشه گلس نصب کرد و کاور انداخت روش.
از طرفی هردوش نیازه.
من بعد از نصب چندین گلس و امتحان کاور های مختلف و البته ضرر زیاد متوجه شدم که گلس و کاور نمیشه همزمان استفاده کرد.
واسه همین رفتم سراغ کیف لب تابی. ک هم محکمه و هم خوش دست
پیشنهاد میکنم بجای صرف هزینه الکی واسه گلس و کاور این کیف تهیه کنید
موفق باشید",5,3,3,3,3,2,3,3
"نوآوري در طراحي و دوربين عالي و شارژ سريع","استحکام کمتر نسبت به ساير پرچمداران","باسلام من حدود یکساله خریدم رنگ پینگ گلدش بسیار راضی هستم رنگش زیر نور زرد بسیار زیباست و گوشی مانند یک جواهر مسی رنگ میدرخشه از آیفون 6 اس پلاس دوربینه سلفیش و عکاسی و فیلمبرداریش در نور کم بهتره آیفون هم خوبیا خودش رو داره اما با توجه به قیمت و داشتن نمایندگی اصلی خریدش رو به دوستان توصیه میکنم",11,3,3,3,3,3,3,3
"همه چيش نقاط قوت هست","هيچ نقاط ضعف نداره","سلام
اگر میخواهید یک گوشی مدل بالا بخرید فقط این گوشی شاید قیمت بالایی داشته باشه اما همایش عالیه حتما حتما حتما پیشنهاد میکنم پنج ستاره خیلی خیلی خیلی براش کم هست",11,5,5,5,5,5,5,5
همچي,هيچي,"هرکس گفته خوب نیست گوشی خوب ندیده",22,10,5,5,5,5,5,5
,,"عالیه من طی 3 ماه استفاده واقعا ازش راضی ام
اپل ایرانی ها رو آدم حساب نمیکنه
سامسونگ حداقل برا ایرانی ها ارزش قائل هستش
تمامی امکاناتی هم که اپل داره سامسونگ داره",15,3,3,3,3,3,3,3
"دوربين
صفحه نمايش",,"عالیه پیشنهاد میکنم",9,3,4,4,5,5,5,4
,,"سلام
دوستانی که بعداز آپدیت به اندروید هفت مشکل کرش کردن گوگل پلی یا هر نرم افزار دیگه رو دارن یا احساس میکنن مصرف باطری بالا رفته کافیه گوشی رو خاموش کنید و با همزمان فشار دادن دکمه های پاور و هوم و ولوم بالا وارد منوی ریکاوری بشین بعد روی wipe chache partionبرید و وایپ کش کنید و نیازی نیست ریست فکتوری کنید.",4,2,3,3,3,3,3,3
,,"سلام
این گوشی بهتر گوشی سال2016درmwcشد در ضمن در آن مقایسه گوشی iphone 7plus نیز بود.",11,6,3,3,3,3,3,3
"همه چيزش عاليه","چيزي يافت نکردم","واقعا این گوشی عالیه هم از نظر ظاهر وهم ازنظر کلی موارد دیگر .پیشنهاد میکنم حتما بخرید.",11,6,3,3,3,3,3,3
"همه قطعات",ندارد,"من میخواستم گوشیA7-2017 سامسونگ بخرم(دوربین جلو و پشت هرکدام 16 مگا پیکسل) و به نظرم یکی از ایرادات S7دوربین هاش بود. وقتی بررسی تخصصی دوربین S7رو خوندم، اینکه باور کنم کیفیت عکس برداری گوشی فقط محدود عدد مگاپیکسل نیست واسم قابل باور نبود ...
ولی موقع خرید سامسونگ A7_2017 نمونه باز از S7 و A7 رو تست کردم، در کمال تعجب دوربین اصلی 12مگا S7 از A7_2017 بهتر بود و حتی دوربین جلو 5 مگاپیکسلی S7 هم از دوربین جلوی 16 مگا پیکسلی A7_20017بهتر بود، وحشتناک بهتر بود . من از خرید A7_2017منصرف شدم و یکم بیشتر هزینه کردم و S7 Edge گرفتم .
با توجه به نوع لنز دوربین اسنفاده شده تو گوشی های مختلف به من ثابت شد عدد مگا پیکسل باعث برتری دوربین نمیشه.
و اینکه تو بررسی تخصصی s7خوندم که حتی کیفیت دوربین12 مگا s7 از 16 مگا s6 هم بهتره.",15,2,3,5,5,5,5,4
"دوربين 12 مگاپيکسلي (يه آماتور مثل من در حد دوربين هاي حرفه اي عکاسي ميکنه و فيلم برداري 60 فريم بر ثانيه فوق العاده)
سنسور اثر انگشت با سرعت بالا
کيفيت فوق العاده صفحه نمايش
شارژ سريع باتري 3600 ميلي آمپر ي","باتري زود تمام ميشه
سر خوردن گوشي از دست . عين ماهي ميمونه
حافظه 32 گيگابايتي
خيلي کم ولي هنگ ميکنه از وقتي اندرويد 7 کردم","من یه سه ماهی هست خریدم و خیلی راضی هستم از گوشی اس 7 و به اندروید 7 هم اپدیدت کردم مشکلی نداشت بهتر هم شد ولی چند روزه یه مشکل بزرگ دارم این هست که از گوگل پلی یا بعضی نرم افزار ها در حین کار میاد بیرون و میگه گوگل پلی متوقف شده است
ناراحت کننده هست
داغ نمیکنه من حتی ده بیست دقیقه فیلم برداری کردم یا بازی خیلی سنگین اجرا کردم اما مشکلی پیش نیومد
خوره باتری داره هر روز یک بار باید بزنی بشارژ اما خدایی زود شارژ میشه.
کیفیت صدا خوبی داره ولی خیلی هم عالی نیس ولی خوبه...
اس 7 ادج بخرید نه اس 7 فلت شما که دارید پول میدید حد اقل یه فرقی با گوشی معمولی داشته باشه...
در مجموع خوبه ولی اینجور نیس که تبلیغات میکنن",12,12,3,4,3,2,4,4
,,"من دو ماهی میشه رنگ نقره ایش رو از دیجی کالا خریدم. تو این مدت واقعا از گوشی راضی بودم. اولین چیزی که توجه شما رو جلب می کنه، زیبایی خیره کننده ی این گوشیه. دلتون میخواد همه ش یه بهونه داشته باشین که بهش سر بزنید. در جواب دوستمون در مورد اندروید 7، من دو سه هفته ای هست که آپدیتش کردم. پیشنهاد می کنم که حتما این کار رو انجام بدین. درکل منوها و آیکنها خیلی زیباتر و روونتر از قبل میشه.من تو سرعت گوشی تغییری احساس نکردم.",15,5,4,3,5,5,5,4
,,"سلام بعد 6 ماه یه دفعه پشت گوشی خیلی داغ شد و گوشی خاموش شد دیگه روشن نشد بردم گارانتی گفتن cpu سوخته ، ازش خیلی راضی بودم تا اینکه این مشکل پیش اومد",7,19,1,2,3,3,4,4
,,"دوستان لطفا در مورد آپدیت به اندروید نوقا نظر بدید.
به امید تایید توسط ادمین محترم سایت...",12,2,3,3,3,4,4,4
.,0,"غیر قابل توصیف",14,11,5,5,5,5,5,5
,,"سلام من حدود 3 ماهه این گوشیو دارم و اصلا اصلااا ازش راضی نیستم..هیچ بازی نریختم تو گوشی به جز یه اسفالت نیترو..حدود 45 دقیقه بازی کردم یه دفعه گوشیم خاموش شد و داغ کرد..روشنش کردم دوباره رفتم تو بازی..یه دفعه خودش اومد بیرون..بعد بالای صفحه نمایش گوشی یه مربع سیاهی ایجاد شد.هارد سوخت

رفتم گوشی فروشی گفت گوشیت سوخته",11,38,0,0,0,0,0,0
,,"واقعا با اینکه این همه مدت از روش گذشته بازم قدرتمنده میان رقبا و توی خیلی موارد از آیفون 7 بالا میزنه . اگر میخواین اس 8 بخرید بدونید که سخت در اشتباهید ، چون پولتون رو دارین توی سطل آشغال میریزین چون تقریبا مثل همن !",21,9,3,4,5,4,4,4
"صفحه نمايش بسيار با کيفيت
دوربين عالي
باتري 1 ساعته شارژ ميشود
حسگر ضربان قلب که خيلي باحاله
و خيلي چيزاي ديگه","نداشتن قابليت ارسال اهنگ به راديو","سلام من این گوشیو قبل عید خریدم بالاخره پس از 3 سال استفاده از نوکیا 808 رفتم اینو خریدم.اولش که گوشیو باز میکنید خیلی محو صفحه نمایشش میشید یه جوری حس میکنید ایکونا اومدن بیرون یه حالت 3 بعدی خاصی داره بعد از نظر ظاهری گوشی خیلی زیباست و اینکه اگه رنگ مشکیش باشه تو شرایط مختلف رنگش تغییر میکنه به خاکستری و سرمه ای که بستگی به نور داره و از نظر سخت افزاری فوق العادست هرچی بازی ریختم به جز اسفالت که قفله رو30 فریم همرو 60 فریم میاره و بسیار روون اجرا میشن و همچنین باتریشم برا من 1 روز و نیم دوام میاره. حالا میرسیم به دوربین گوشی قبلیم 808 41 مگاپیکسل رو فک میکردم بهترینه دوربینش در صورتی که اینو دیدم خیلی تعجب کردم چون این هم رنگاش خیلی زیباترن و هم اینکه فوکوس خیلی خوبی داره و اینکه تو هر شرایطی عکس واضح میگیره 808 دوربینش خیلی خوبه ولی خیلی باید دقت به خرج میدادی مثلا اصلا نباید دستت تکون میخورد و اینکه فوکوسشم باید خودت دستی تنظیم میکردی و فوکوس اتوماتش عکسارو بد میگرفت ولی این از این چیزا حالیش نیست سریع عکسو میگیره فوکوسم اصلا نیازی نداره دستی تنظیم کنی فقط اینم بگم این گوشی تو همه نظر دوربینش بهتره از 808 جز زومش که 808 اگه اون شریطی که گفتمو رعایت کنی تو زوم کردن روی عکس از این گوشی بهتره و جزییات بیشتری داره که اونم بخاطر مگاپیکسل بالاشه که اینطوریه ولی از نظر رنگ و کیفیت این بهتره و اینم بگم حتما گوشیو اپدیت کنید من پدرم اس 7 فلتشو داره اولش که خریده بود خیلی گوشی داغ میکرد یه ده دقیقه فیلم میگرفتی گرماش میرفت بالا از وقتی که اپدیتش کردم به اندروید 7 به جرات میتونم بگم 60 درصد از گرماش کمتر شد و نمیدونم چرا اینطوری بود تو اندروید قبلی بعد اینکه اندروید 7 خیلی عالیه گزینه های خیلی خوبی به گوشی اضافه شده از جمله تنظیم نور چراغ قوه و حالت های مختلف بازدهی گوشی و حالت حذف نور ابی و تنظیم رزولیشن صفحه نمایش و...در کل شک تو خریدش نکنید چون دارید بهترین گوشی 2016 رو میخرید.با تشکر",13,3,5,5,5,5,5,5
"همه چيش عاليه",نداره,"من یک سال هست که این گوشی رودارم وهمرمان بااین گوشی اپلseداشتم اما راضی نبودم وفروختم اما همچنان این گوشی رودارم ولزش هیچ ایرادی ندیدم وحدوددوماهه که به اندروید7اپدیت کردم وخیلی بهتر شده ونکته ی دیگه اینکه گوشی های سامسونگ خییییلی دیرتروکمتراز گوشی های دیگه حتی اپل دچار افت قیمت میشن ودر کل بهتون پیشنهاد میکنم خیلی عالیه",7,11,5,5,5,5,5,5
"صفحه نمايش بسيار عالي باتري عالي فست شارژر که خيلي خوبه حافظه مناسب پردازنده قوي","چيزي نديدم","بسیار گوشی عالی و خوبیه و توصیه میکنم به کسانی که گوشی ازدستشون نمیفته خرید کنن ولی اگه جزء کسانی هستید که زیاد گوشی ازدستتون میفته اصلا نخرید که خیلی هزینه سنگینی برای شماها داره.ولی درکل بهترین گوشی سامسونگه توصیه میکنم که حتما بخرید ارزشش رو دارد",9,2,3,4,4,3,4,4
طراحي,"نداشتن هيچ امکاناتي در برابر گوشي هاي ميان رده","یک هفته دارمش موقع خریدش خوشحال بودم گوشی پرچم دار خریدم ولی بعد خرید پشیمون شدم چون هیچ امکاناتی نداره نه کنترل لوازم الکترونیکی نه اچ دی ام آی
نوت 3 هم داشتم جلو اون کم اورد بجای این آ5 2017میخریدم بیشتر منو راضی میداشت احساس میکنم پولمو ریختم تو جو",2,14,3,4,0,5,2,3
"صفحه نمايش سخت افزار خوب و خاص بودنش","ضعفي نداره","در کل گوشی خوبیه پیشنهاد میکنم بخرید",3,0,5,5,5,5,5,5
,,"زیاد هنگ میکنه فقط هم روی ساعت همیشه فعال و حتما باید گوشی رو با 3 کلید پاور و homeو ولوم خاموش کنم . مشکلش رو کسی میدونه بگه",2,14,3,5,3,5,3,4
"دوربين نسخه اندرويد و....",نداره,"عالیه عالیه عالیه",3,3,4,5,5,5,5,5
"صفحه نمايش
زيبايي سري اج
دوربين
سيستم بهينه و سريع و بدون لگ
ضد آب بودن","لک پذيري شديد
محل نامناسب کليد پاور
ظرافت بيش از اندازه
نا مناسب بودن صدا و کيفيت کليد Home
ايرادات جزيي در دوربين","جز ظرافت بیش از حد گوشی و شیشه ای بودن که باعث میشه حس اطمینان زمان در دست گرفتن گوشی نداشته باشین و ترس از افتادن گوشی همیشه تو ذهنتون تداعی بشه مشکل خاصی این گوشی نداره
کلید Home میتونستن با کیفیت تر درست کنن و سنسور اثر انگشت حساسی داره و اگه انگشت درست قرار ندین ازتون قبول نمیکنه
صفحه نمایش واقعا پر نور و با کیفیته و زیر نور افتاب مشکلی ندارین ولی رنگ سفید واقعا سفید نیس و میل به زردی میزنه گوشی سونی من داشتم رنگ ها رو طبیعی تر و زیباتر نشون میده.... نظر شخصیمه
هر دو دوربین واقعا کیفیت قابل قبولی دارن و دوربین سلفی تا اون حدی که دوستمون میگه بالا و پایین تنه بهم میریزه نیس ولی وجود داره و باید هنگام عکس گرفتن کمی دقت کنین تا چهره تو عکس مشکلی نداشته باشه و این هم بگم که فوکوس فوق العاده سریعی داره و لحظه ای درنگ نمیکنه و فوکوس انجام میده
باتری خوبی داره و شارژ خوبی نگه میداره. گوشی من دایم از صبح تا شب موقع خواب به وایرلس متصل هست انتهای شب باز حدود 40 درصد شارژ داره
با شارژ سریع یک ساعت و چهل دقیقه طول میکشه شارژ گوشی از 0 به 100 برسه و بدون شار ژ سریع 2 ساعت زمان میبره و امکان خاموش کردن شارژ سریع در تنظیمات هم وجود داره
با استفاده های معمول من گرم شدن هم ندیدم چه برسه به داغ شدن و گوشی واقعا سریعی هست و تاچ حساس و سریعی داره
بخاطر صفحه نمایش اج گلس مناسب این سری من پیدا نکردم که گلس رو گوشی بشینه و فقط برچسب هست
در کل واقعا سوپر گوشی هست و ارزش خرید داره",6,3,3,4,5,4,5,3
"دوربين عالي خوش دست خوش استيل کيفت صفحه بي نظير","هيچ نقطه ضعفي نداره","سلام به همه دوستان من این گوشی رو از بیرون خریدم ولی واقعا عالیه همه جوره و هیچ ایرادی نمیشه ازش گرفت به همه پیشنهاد میکنم مخصوصا عزیزانی که میخوان اپل بگیرن",6,2,5,5,5,5,5,5
"همچيز تمام","حسگر اثر انگشت","فقط حسگر اثر انگشت خط میفته که قفل باز میکنه از نظر زیبایی خراب میکنه گلس اصلا براش پیدا نمیشه اگه باشه هم بعد 2 ماه بلند میشه",2,3,4,2,3,3,4,4
"1_دوربين واقعا فوق العاده که از همهم گوشي ها بهتره
2_واقعا خيلي خوش دست و زيباست
3_ضد آب بودنش
4_قابليت اتصال رم به گوشي
5_ 8هسته اي بودن گوشي","در کل اين گوشي واقعا فوق العادس من که تا حالا هيچ بدي در اين گوشي نديدم","در یک کلام فوق العاده حتما اگه قصد خرید یک گوشی فوق العاده رو دارید حتما s7 edge رو خریداری کنید",3,0,5,5,5,5,5,5
,,"عالیه
1ماه از دیجی کالا خریدم حرف نداره",5,2,5,5,5,5,5,5
"زيبايي و طراحي عالي
صفحه نمايش و سيستم عامل
دوربين عااااااااالي
سرعت و دقت بالا","جذب اثر انگشت","سلام من ده روزه این موبایل رو خریدم همه چی عالی هست و مشکلی نداشتم",5,4,3,3,3,3,3,3
"به روز بودن ( الان خودم دارم با اندرويد 7.0 استفاده مي کنم )
پردازنده ي بسيار قوي
دوربين بسيار قوي
صفحه نمايش بسيار عالي و شفاف
USB OTG","ندارد به هيچ وجه","من می خواهم بعد از استفاده ی بسیار قوی و حرفه ای تجربیاتم رو با شما در میان بگذارم
نقاط قوت :
پردازنده ای عالی دارد بازی های سنگین مثل آسفالت 8 و ورمز 4 را بدون لگ اجرا می کند

به روز بودن : خیلی عالی هست اول ها خیلی داغ می کرد ولی بعدا 3 تا آپدیت اومد که خیلی عالی شد و من الان دارم با رابط کاربری جدید و عالی سامسونگ و اندروید 7 ازش استفاده می کنم

دوربین بسیار عالی دارد و در شب هم خیلی عالی عکس می گیرد

سنسور تشخیص ضربان قلب و استرس دارد

سنسور اثر انگشت بسیار عالی است

و در نهایت باتری بسیار قوی

و این تجربه ی استفاده ی من در 6 ماه بود",4,1,5,5,5,5,5,5
