positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"زيبايي خارق العاده صفحه نمايش کم نظير بدنه فلزي عالي",هيچي...,"آفرین بر هواوی تمام نیازهای یه کاربرو برطرف میکنه در یک قاب فلزی زیبا. حتی در حد اپل هم هستش",2,2,5,5,5,5,3,5
"طراحي عالي
بدنه يکپارچه فلزي
سخت افزار مناسب
صفحه نمايش خيره کننده
دوربين عالي","رابط کاربري نچندان جالب","سلام به همه
به عنوان کسی که از غولهای شکرکتهای بزرگ مثل سامسونگ سری نوت،سونی سری z و اچ تی سی سری وان و دیزایر رو استفاده کردم خواستم نظرم رو بگم.
قبلا زیاد حس خوبی نسبت ب محصولات هواوی نداشتم و فقط از گوشیهای قدرتمند بازار مثل نوت4،سونی z3،اچ تی سی وان ام ناین(گوشیهایی که داشتم)استفاده میکردم.تا اینکه چند روز قبل برای خرید گوشی جدید به مغازه مراجعه کردم و وقتی که فروشنده این گوشی رو گذاشت جلوم مجزوب زیبایی این گوشی شدم.سخت افزار و صفحه نمایش این گوشی فوق العاده بود.باقی امکاناتش رو که چک کردم تمام حس بدی ک نسبت ب این شرکت داشتم از بین رفت و چون دنبال یک گوشی قدرتمند با ابعاد بزرگ میگشتم نسل قبلشو یعنی میت7 ورژن32 را برای خودم و میت اس را برای مادرم خریداری کردم و از خریدم راضی هستم.به همه اونایی که شک دارن توی خرید این گوشی پیشنهاد میکنم بدون درنگ خریداری کنن و مثل من لذت ببرند.
تشکر که وقت گذاشتید و سپاس از دیجی کالا
یا علی...",2,1,5,5,5,5,5,5
"طراحي زيبا حافظه بالا","باتري ضعيف داغ کردن","سلام خدمت دوستان تو همه نظرات گفتن که باتریش ضیفه و واقعا هم هست نسبت به سامسونگ مسله دیگه اینکه تو کارکردن با اینترنت 4g داغ میکنه که اونم یه خورده زاردهنده هست تو ی منزل ما برادرم َa5 داره زمانی که اون 4g میگره گوشیش مال من e هست که توی بقیه جاها این مشکل وجود نداره تا حالا هم هنگ یا چیز دیگه ندیدم ولی شاید سرعتش نسبت به قیمتش اونجوری که مد نظرتون هس نباشه این تجربه من تو این هفته بود",2,1,4,5,4,5,3,4
"طراحي شکيل و جنس بدنه عالي ( اينش اصلا يه چيز ديگس)
صفحه نمايش عالي
پردازنده تقريبا بروز
دوربين هاي مناسب براي هر شرايطي
رنگ بنديشم که نگو رز گلد و طلايي لاکچريش حرف ندارن","ظرفيت باتري کلا آدمو داغون ميکنه
کاش فورس تاچ تو تمام نسخه هاش بود
قيمت گوشي در نسخه هاي 64 و 128 گيگ اصلا و ابدا عقلاني نيست.","من خودم به عنوان فردی که در صنعت گوشی وارده و مشاوره میده این نقد و مینویسم :
این گوشی کلا اگه بخوایم 3 یا 4 کلمه واسه توصیفش بکار ببریم اصطلاح (( لوکس بدقیمت )) شاید بهترین باشه
تو نقاط قوت و ضعف هم ویژگی ها شو گفتم و اینم اضافه میکنم که تو رنج قیمتی نسخه های 64 و 128 گیگ شاید چندین گوشی برتر از Mate S وجود داشته باشه که خرید این گوشی در اون رنج قیمتی شاید عقلانی نباشه
اما واقعا اینو از روی چند سال تجربه اگه بخوام بگم تو رنج قیمتی نسخه 32 گیگ این گوشی واقعا این گوشی بهترین هست.شاید یه چند تایی باشن تو این رنج قیمتی اما ارزش خرید این گوشی از اونا بیشتره
فقط یه چیز این گوشی هست که بد جور آزارم میده (باتری) شاید هواوی خواسته بگه هم خدا و هم خرما نمیشه که.ولی اگه حدود 250 تا 300 میلی آمپر باتری گوشی قوی تر بود دیگه شکی در خرید این گوشی وجود نداشت.",2,5,3,5,3,4,5,4
"همچي خوب","باتري و بلندگوي ضعيف","نسبت به قیمت خوبه همه چی عالی به غیر از باتری و بلنگو",2,3,3,3,3,3,3,3
"دوربين سيزده با فلش دوآل
دوربين سلفي فوق العاده
سرعت حسگر اثر انگشت بالا
خيلي چيزاي ديگه","باتري ضعيف","این گوشی با قیمتش یه گوشی ایده آله واسده هرکس با هر سلیقه ای
من اینو سه روزه دارم البته از دیجی نگرفتم اوایل یکم داغ میکرد ولی از وقتی اندروید شیش کردمش کم تر شده تنها مشکلشم اینه که باتریش قدرت کمی داره",6,2,4,5,5,5,5,5
"همچيش عاليه و بدون اشکال
دوربين 13 و 8
رم 3
64 گيگ حافظه
سي پي يو بسيار قوي که اسفالت هشتو راحت اجرا مي کنه","باطري 2700 کاش 3500 بود عاليييييي ميشد","واقعا تو تیمتش عالیه چرا که رقیباش A5 سامسونگ و G3 الجی هستن که خیلی ضعیف تر هستن . از A7 قوی تره تازه تو قیمت هم ارزون تره .",5,3,5,5,5,4,5,5
"،راحي زيبا،صفحه نمايش با کيفيت،حسگر اثر انگشت",بلنگو،باتري,"واقعا گوشی عالی هستش صفحش عالیه و حسگر اثر انگشتی که با پرچم دار ها رقابت میکنه خودم دیروز باs7 مقایسش کردم دقیقا هم زمان بازشدن
طراحی فوق العاده و زیباش دل هر خریداریو میبره
ولی دوتا عیب بد داره یکی باتریش که تو دوساعت پرمیشه و تو یک ساعت تا یک ساعت و نیم تموم میشه البته اگر با بیش ترین حد نور و یکوب بازی کنی
تو هر دو دقیقه یک درصد کم میکنه که با داشتن یه پاور بانک هله
و عیب بعدیش بلندگوشه که خیلی کیفیت ضعیفی داره
وقتی اندرویدش پنج بود بعضی وقتا یه ثانیه هنگ داشت ولی از وقتی شیشش کردم عالیهههه و دیگه حتی همون یه لحظه هم هنگ نداره و همه ی بازی های سنگین هم بالا میاره
خلاصه بگم این گوشی فوق العادس و در خریدنش شک نکنید.",7,5,5,5,5,4,5,4
,,"متاسفانه هواوی گیر داده به باطری های غیرقابل تعویض و شیار دوم سیم کارت و کارت حافظه مشترک!
این همه محصول شیکِ بادوام و با سخت افزار خوب و قیمت مناسب میده بیرون ولی متاسفانه دلیل اینکارش رو نمیدونم!شاید بخاطر این باشه که اگه یه گوشی رو با تمام امکانات بده بیرون تا مدتها مشتری به فکر خرید یه گوشی جدید نمیوفته و فکر فروش بعدش رو میکنه اما در هر صورت میای و یه محصولش رو میبینی و میپسندی و همه چیش عالیه ولی وقتی میرسی به باطری و شیار سیم کارت و کارت حافظه ضد حال میخوری و بیخیال خریدش میشی.البته این نظر شخصی منه که باید گوشی باطری قابل تعویض داشته باشه و شیار کارت حافظه و سیم کارتش جدا باشه...",10,6,4,4,4,3,5,3
,,"اجناس ساخت چین یک مزیت بزرگ دارن و یک عیب بزرگ!!!
عیب بزرگش اینه که اجناس ارزونش بی دوام هست.
مزیت بزرگش اینه که اجناس گرونش بادوام هست.
چین یک کشوریه که شعارش اینه هر جنسی بخوای با هر قیمتی بهت میدیم!!!
لپ تاپ میده با 4 گیگ رم و 500 گیگ حافظه 650 هزار تومان، لپ تاپ میده با 4 گیگ رم و 500 گیگ حافظه 1میلیون و سیصد (فرقش تو چیه؟)
آیفون ساخت کجاس؟ سونی ساخت کجاس؟ همین ها شامل لنوو و هواوی هم میشه.
لطفا بحث ""این از اون بهتره و الجی بهتره، هیچی سامسونگ نمیشه و...."" ول کنید. همه تبلیغ چیزی که دارن رو میکنن.
جنس چینی هم خوبه بشرطی که پولش رو بدی. با تشکر",44,6,4,5,4,4,5,4
,,"بالاخره آپدیت اندروید 6 بصورت رسمی براش اومد!!!! (خودش آپدیت شد و نیاز به نصب رام های غیر رسمی نیست)
واقعا سرعت پردازش محیط کاربری افزایش پیدا کرده، منو ها زیبا شدن، مصرف باطری 15% کاهش پیدا کرده
یکسری قابلیت جدید بهش اضافه شده (مثلا قابلا در حالت صفحه خاموش 2بار ولوم پایین رو سریع میزدی فوری عکس برداری میکرد، الان علاوه بر این امکان اگر ولوم پایین رو 2ثانیه نگه داری یه بوق میزنه و کافیه فقط نام مخاطب رو بگی تا باهاش تماس بگیره... البته باید نام مخاطب ها به انگلیسی ذخیره شده باشه). سرعت و زیبایی EMUI 4 از EMUI 3 خیلی بهتر شده",12,1,4,5,4,4,5,4
"[""دوربين بالا نوار هاي آنتن قدرتمند ترين حسگر اثر انگشت دنيا ""]",,"دوستان من خودم اس سون ادج دارم اما کسایی که میخوان گوشی بخرررن حتما هوآوی بخرن چون از خرید سامسونگ چیزی جز پشیمونی نمیمونه
پی ناین عالیه
میت ناین هم اومد اونم عالیه
میت اس هم خوبه
پی ناین پلاس فوق العاده اس",15,11,5,5,4,5,3,5
[],[],"در این که گوشی های هوآوی خوش قیمت و با طراحی خوبی هستند .اما شک نکنید این فقط اول کاره بزرگترین ضعف هوآوی که ارزس خریدشو پایین میاره عدم ارائه ابدیت نرم افزاری و بی اهمیتی هوآوی ب خدمات پس از فروشه .من اول هوآوی داشتم ب قدری بعد از یک مدت هنگ میکرد ک حتما باعث ریست فکتوری میشد .
العان جی 4 دارم واقعا الجی از نظر امکانات سخت افزاری و نرم افزاری و ابدیت صدر جدول اندرویدی هاست",5,29,3,3,3,3,3,3
"[""ازهرلحاظ عالي""]","[""پشتيباني نکردن سيمکارت دو از3gو4g""]","این گوشیو تازه خریدم و ب اونایی ک دودلن واس خرید این گوشی. توصیه میکنم حتمن بخرن سنسور اثرانگشت سریع ظاهر زیبا نسبت ب بقیه گوشیا دوربین13واقعی حافظه64و اینم بگم ی کیف هوشمندم ت جعبه ی گوشی هس",9,2,5,5,5,4,5,5
[],[],"در جواب دوستی که میگن گوشیهای سامسونگ عمریه باید بگم هرگوشی اگه باهاش کشتی نگیرین یکم توجه کنین تو نگهداریش عمری کار میکنه ولی خب بلاخره بعضی هام خوششون میاد پول بیشتر بدن اونا بحثشون جداست",35,7,3,3,3,3,3,3
[],[],"واقعا عالیه من که ازش راضی ام",11,3,5,5,5,5,5,5
"[""از هر نظر عالي""]","[""نديدم""]","سلام
درسته هواوی چینیه ولی عمرش رو دست همه برندها میزنه...تجربه اینو بهم میگه..
کسایی که نمیخوان ریسک کنن برا پولشون میرن سراغ سونی سامسونگ ..
ولی اینو از برادرتون بشنوید هواوی سخت جون تر از اونیه که فکر میکنید...",25,5,5,5,5,3,3,5
"[""طراحي ظاهر فوق العاده\n""]","[""باتري نسبتا ضعيف""]","اگه دنبال یک گوشی خوب هستید که از همه نظر خوبه z5 رو به شما توصیه میکنم این نو گوشی ها نسبت به قیمتشون خیلی کارایی دارن ولی بعضی مشکلاتم دارن",11,26,5,5,5,5,5,3
"کارکردن راحت باهاش","نبود تجهيزات جانبي کافي براش","قبلا ایفون داشتم شش ماهه خریدمش هرچند ایفون چیزه دیگه ای هست ولی قیمتش واسه یک گوشی زیاده - مت اس بنظرم یک ایفون به تمام معناست با نصف قیمت
حیف نیست کلی پول بدی واسه یک گوشی
من که راضیم چون هیچ نقصی توش نبوده و همه خواسته های منو اجرا کرده
اگه میخای ی گوشی بخری حتما اینو تو واچ لیستت بزار پشیمون نمیشی",39,3,5,4,5,5,5,4
"همه چي","نداره شايد باتري","سلام دوستا ن مخواستم بگم که با این قیمت p8 max میدن که خیلی از Mate s بتره و کارت گرافیک و سی پیو و از لحاظ سخت افزار در یک رده قرار دارد منون از سایت خوب تان دیجی کالا
ببخشید طولانی شد",3,27,2,5,5,4,5,4
"[""همه چي""]","[""نداره""]","عالیه خوبه",11,3,5,5,5,5,5,5
"[""طراحي زيبا""]","[""ميشه گفت هيچي""]","سلام آقای متین اسحاقی
اگر قصد خرید گوشی دارید ای سون 2016 بهتر از اینه
چون من هم گوشی های سامسونگ رو تجربه کردم،هم هوآوی
وبه این نتیجه رسیدم که گوشی های سامسونگ عمریه و بیشتر براتون کار میکنه",8,35,4,4,4,4,3,3
"ظرافت وزيبايي","قيمت بالا عدم وايفاي دو گاناله ( ac ) نداشتتن قابليت 4k","باسلام باتوجه به اینکه قیمت اکثر گوشی های هواوی پایین آمده یا توپیشنهاد ویژه وشگفت انگیز آمده گوشی met sهیچگونه تغییری نکرده درصورت امکان تا ارسال رایگان است شگفت انگیز همراه با هدیه شود تا بتوانیم خریداری کنیم البته با گارانتی معتبر. باتشکر",17,3,2,3,3,3,3,2
"[""کيفت طراحي و ساخت"",""صفحه نمايش AMOLED"",""دوربين هاي خوب و وجود سنسور در دوربين سلفي"",""حسگر اثرانگشت قدرتمند"",""8هسته‌اي""]","[""وزن بالا"",""فست شارژينگ ضعيف ""]","من قصد خرید گوشی کردم
بین mate s و Galaxy A7 2016 موندم کسی اگه اطلاعات یا نظری داره حتما بگه آخه هر دو تاشون دقیقا مثل هم هستن",10,2,3,5,5,3,5,4
"ظاهر بسيار شيک و زيبا
هدفون درجه يک و قوي + قالب هم رنگ گوشي
سرعت و عملکرد
کيفيت دوربين عقب و جلو عالي + اسپيکر باکيفيت
حسگر اثر انگشت با قابليت هاي مختلف و عالي","کمي گرم شدن پشت گوشي","سلام دوستان
من اول بین انتخاب Mate S و Z5 تو شک بودم کدوم رو بخرم
Z5 رو دیدم زیاد جذاب نبود البته قابل ذکره Z5 هم گوشی عالییه
تغریبا یک هفته هست Mate S طلایی رو تو بازار به قیمت 1,468,000 تو مشهد گرفتم و بسیار گوشی درجه یک و زیباییه (بدون گارانتیش ارزونتره)
دوربین جلو و پشت بسیار عالی ، کیفیت صفحه نمایش عالی ، سرعت و عملکرد گوشی خیلی خوبه
با خودش یه جلد همرنگ گوشی داره که از زیباییش کم نمیکنه
تا الان که راضی هستم از انتخابم
پیشنهاد میکنم توی خرید اصلا شک نکنید.",18,7,3,4,4,4,5,5
[],[],"دیجی جون من میخواستم جی هشت بگیرم ولی پشیمون شدم و میخوام همینو بگیرم بی زحمت 32 گیگشو بیار با یه تخفیف خوب و پیشنهاد ویژه
آخه قیمتش نسبت به بازار بالا هستش",13,1,5,5,5,5,5,5
,,"به نظر من از هر نظر از zenfone 2 برابره به غیر از قیمت",2,23,3,3,3,3,3,3
"[""طراحي منحصربه فرو وعالي"",""حافظه داخلي 64"",""دوربين عالي"",""نمايشگرعالي ودوسيم کارته بودن""]","[""پردازنده گرافيکي متوسط""]","دوستان من این گوشی رو با توجه به اینکه دیجی قیمتش خیلی بالا بود از یکی دیگه فروشگاه های اینترنتی با گارانتی به قیمت1245 نسخه64گرفتم.واقعا عالیه در خریدش شک نکنید.تا از نزدیک نبینی وکارنکنی نمیدونی چی میگم.فوق العاده زیبا. قشنگ ترین گوشی دنیا..",18,2,5,5,5,4,5,3
,,"سلام تا اونجایی که من متوجه شدم مدل 32 گیگ این گوشی رنگ مشکی و رنگای دیگه رو کلا داره. آیا دی جی تصمیم واسه اوردن این کانفیگ 32 داره چند تا فروشگاه اینترنتی محدود فقط دارن که اعتماد به اونها هم کار سختیه مخصوصا که پرداخت در محل ندارن.",8,2,3,4,4,4,4,4
"طراحي و ظاهر منحصر به فرد
اندازه بهتر نسبت به ميت 8
حسگر اثر انگشت سريع و دقيق","قيمت کمي منطقي نيست
باتري مي توانست بسيار با دوام تر باشد
عدم پشتيابي از miracast","علی رغم تمامی نوآوری ها و دقت در طراحی و ساخت این دستگاه. تعجب می کنم از شرکت هواوی که یک چنین قابلیت که حتی خیلی از گوشی های میان رده دیگر دارند را در این پرچم دار قرار نداده. حالا میشه با وای فای تک باند کنار اومد ولی آخه این که دیگه یک قابلیت نرم افزاریست و به راحتی اگه بخواند می توانند در آیدیت اون این قابلیت رو اضافه کنند. که من خیلی امیدوارم این کار رو بکنند از شما هم می خوام اگر دست رسی دارید این رو به گوششون برسونید",5,3,5,5,4,4,5,5
,,"با سلام به عنوان متخصص و برنامه نویسی اندروید نکات قوت و ضعف این گوشی رو براتون مینویسم.
نقاط قوت
صفحه نمایش فوق العاده عالی با کیفیت امولد مانند سامسونگ
دوربین عالی و عکس هایی با کیفیت
صدای اسپیکر واقعا شفاف
زیبایی بی‌نظیر، میشه گفت زیبا ترین گوشی جهانه
وزن کم و ضخامت کم در نتیجه خوش دستی
جنس بدنه تمام فلز به همراه رنگ و لعاب بی‌نظیر و ضد اثر انگشت برخلاف گوشی های سونی و سامسونگ که از جنس شیشه و جذب بالای اثر انگشت رو دارند.
حس گر اثر انگشت و روشن شدن صفحه نمایش در یک مرحله فقط کافیه انگشت روی سنسور گذاشت ، بر خلاف سامسونگ که احتیاج به دو مرحله ابتدا دکمه هوم و سپس قرار دادن انگشت روی آن رو داره.
دوربین جلوی قوی به همراه فلش،
دکمه هوم (خانه ) کاملا لمسی، بر خلاف سامسونگ که این دکمه رو غیر لمسی داره و احتیاج به فشردن داره
حاشیه مشکی در اطراف صفحه نمایش که صفحه نمایش اون رو بزرگتر و زیبا تر جلوه میده
دو میکروفون برای افزایش کارایی و کیفیت ضبط صوت
مجهز به تکنولوژی فست شارژ
نقاط ضعف
باطری، که انتظارم دوام بالاتر بود و تو مصرف بالا، فقط 12 ساعت پاسخگوست",13,4,4,5,4,5,5,4
"[""فول ""]","[""نداره""]","ولله دوستان نظر من اینه که دو گوشی بین میت 8 و یا میت اس بخوایین بخرین حتما میت 8 بخرید من خودم میت 8 64 گیگ با رم 4 خرید کردم گوشی بی نقص و عیب هستش متشکر",18,5,5,5,5,5,5,5
,,"لطفا 32گیگش رو موجود کنید اون بیشتر میرزه با توجه به قیمت کمترش",3,4,3,3,3,3,3,3
"[""دوربينش که خوبه \nصحفه نمايش که عالي وبسيار زيباس نسبت به تمام تصاويري که ازش ديدم \nخوشدستيش تست نکردم \nدوسيمکارته بودنش به کار من مياد \nحسگر اثر انگشت محشر \nطراحي هم که گفتم عالي \n""]","[""باتررررررري بخدا از باتررررررري ميترسم :\u0027(:\u0027(:\u0027(:\u0027(\nچون استفادم زياده من جي 4 دارم ميخوام بدم به شوهرم فقط برا انحناي پشت گوشي بدم مياد""]","سلتم بچه ها من بین گوشی سامسونگ a8 و میت 8 و میت اس موندم توروخدا یکی واقعی بگه باتری این گوشی با بازی سنگین به مدت دوساعت در روز و استفاده از برنامه های چتی مثل واتساپ و تلگرام مداوم و وب گردی در کنار تماسها چقد دوام میاره",4,1,2,4,5,4,3,4
,,"من رنگ خاکستریش رو لازم دارم و تا یک هفته هم صبر میکنم. امیدوارم موجود بشه. ببخشید اینجا این موضوع رو مطرح کردم. جای دیگری برای طرح این درخواست پیدا نکردم.",5,2,5,5,4,5,5,4
"[""همه چيزش""]","[""هيچ چيزش""]","خیلی عالیه هیچ کمبودی نداره,حتما اگه نظرتون رو این گوشیه بخرینش",6,2,5,5,5,5,5,5
[],[],"دیجی کالا لطفا رنگبندیشو کامل کنین من مشکیشو میخوام یکی از دوستانم هم gray میخواد,لطفا رنگ بندیشو کامل کن دیجی کالا.
در ضمن این گوشی فووووووووووق العادست.",7,1,5,5,5,5,5,5
"طراحي بي نظير و استايل عالي
کيفيت در ساخت و استفاده از مواد و فلز مرغوب
داغ نکردن در اجراهاي سنگين در قياس نسبي با بقيه
خوانايي خوب صفحه نمايش در زير نور خورشيد
سنسور حسگر اتگشت خيلي عالي و با سرعت","رابط کاربري نه چندان دلچسب در مقايسه با رقبا
با توجه به توان سخت افزاري فيلمبردري ميتونست با کيفيت و سرعت بالاتري باشه
دوربين عکاسي در شرايط کم نور و تاريکي کيفيت چندان بالايي ندارد
باطري غير قابل تعويض","اولین چیزی که نظر شما و بقیه رو جلب میکنه طراحی منحصر به فرد این گوشیه...سرعت و روانی خیلی خوبی داره منکه از خرید این گوشی راضیم و هیچوفت فکر نمی‌کردم هووایی چنین توانی در سطح رقابت داشته باشه واقعا عالیه!",8,1,3,5,4,4,5,4
,,"دی جی کالا تو که اینغد گل و ماهی، رنگای دیگه اینو موجود کن دیگه.",5,1,3,4,4,4,4,4
"[""حافظه داخلي"",""پردازنده قوي"",""بدنه فلزي"",""دوربين عالي از شرکت سوني"",""رابط کاربري سريع""]","[""باطري نسبت به توانايي هاي ديگه پايينه""]","من نه سهامدار هواوی هستم ونه تعصب دارم.ولی از اونجایی که از این برند پبرندهای دیگه استفاده کردم بنظرم هواوی نسبت به قیمت کیفیت و قدرت و امکانات بالاتری رو نسبت به مارکهایی مثل ایفون و سامسونگ به مشتریاش میده.
از یه گوشی چه انتظاری داریم که این نتونه انجام بده،قویترین بازیها و برنامه های اندروید رو به راحتی و بدون کوچکترین مشکلی اجرا میکنه.فقط اگه باطریش بالای 3000 میلی امپرساعت بود بهتر بود.ولی چون صفحه نمایشش oled هست مصرفش کمتره و باطر جوابگو هست.",9,1,5,5,5,5,4,4
"[""رزولوشن و رنگ . پوشش محافظ صفحه . نوع صفحه (Amoled) . دوربين Sony و سلفي با فلاش دو حالته .\nاندرويد لاليپاپ و User interface فوق العاده با قابليتهاي حيرت آور ‌ حافظه داخلي 64 کيگ و رم 4 گيگ و ........""]","[""ضعفي در اين گوشي نديدم.""]","بهترین کیفیت ساخت و نوآوری در نرم افزار یوزر اینترفیس. آخرین فن آوریهای روز گوشی موبایل. و قطعا بهترین قیمت نسبت به قابلیتها
این گوشی نمونه ای منحصر به فرد از تولیدات Huawei هست که هرگز گوشی با این همه قابلیت یکجا و با این قیمت تولید نخواهد شد.
این گوشی فقط جهت اثبات توانایی Huawei در طراحی و ساخت یک گوشی خارق العاده در بازار دنیا بوده است.
هیچ وقت از خرید چیزی به این اندازه احساس رضایت نکرده بودم. Viva Digikala",9,1,5,5,5,5,5,5
