positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"قيمتش نسبت به بقيه برندها","طبق گفته دوستان مشکلotg","من هنوز نخریدم وتصمیم دارم هفته ی دیگه بخرم!
به نظرم توی این رنج قیمت و با این امکانات گوشی بهتر از این نمیشه پیدا کرد واقعا!
سی پیو 8هسته ای کایرین 650برین تحقیق کنین ببینین چقدر خوبه!!!
رام 2 دوربین و باتری و خیلی چیزای دیگه ک واقعا جالبه!
به نظر من از بین گوشی های میان رده gt3 یا همونhonor 5c بهترینن اگه خواستین از بین دوتا گوشی ک یکیشhonor5xیکیش هم gt3باشه gt3 رو انتخاب کنین چون اندروید و دوربین و تراکم پیکسلی و سی پیو قوی تری داره
ممنون دیجی",9,2,5,5,5,5,5,5
,,"نسبت به قیمتش واقعا عالیه
درضمن تماس های بی پاسخ هم نشون میده! از شماره گیرهای دیگه هم میشه استفاده کرد مثل exdialer",6,2,4,4,5,4,5,4
"پشتيباني از OTG","عدم پشتيباني از دوسيم کارت بصورت همزمان","سلام، این گوشی قابلیت پشتیبانی از دو سیم کارت رو بصورت همزمان نداره! بدیت صورت که در قسمت شیار مربوط به سیم کارت فقط میشه یک سیم کارت و کارت حافظه قرار داد!",2,12,3,3,3,3,3,3
"همه چي",هيچي,"بسیار گوشی خوش ساخت و خوبی هست ، تاچ این گوشی فوق العاده روان است . سخت افزار قدرتمندی داره ، کیفیت دوربینش قابل قبوله توی محیط اتاق با نور معمولی یکم نویز داره ولی در محیط های پر نور و بیرون جای هیچ حرفی باقی نمیذاره ، دوربین سلفی خیلی خوبی داره و تمام جزئیات چهره کاملا مشهود است ، به محض اینکه به اینترنت متصل میشین رابط کاربری آپدیت میشه ، رابط کاربری شیک و جذابی داره و بسیار روان کار میکنه من لگی ندیدم ، با یک بار شارژ تا 3 روز اگر کارهای عادی انجام بدین و اینترنت و بازی مشکلی نداره و جواب میده ، در دست گرفتن این گوشی حس خوبی داره ، حسگر اثر انگشت دقیق و سریعی داره و میتونین تا چند انگشت براش معرفی کنین و کارایی زیادی داره مثل بالا پایین کردن نوار ناوبری ، رد کردن عکس در گالری ، عکس گرفتن ... خلاصه هرچی بگم از امکاناتش کم گفتم در ضمن صدای قوی هم داره ... در آخر پیشنهاد میکنم حتما بخرید .",10,1,5,5,5,5,5,5
"امکانات بالا به نسبت قيمت کيفيت صفحه نمايش عالي خوش دست و زيبا","تاچ متوسط","این گوشی به تازگی خریدم و از امکانات و طراحیش کاملا راضیم و فقط تاچ گوشی تو بعضی مواقع خوب عمل نمیکنه که یکم تو ذوق میزنه ولی بهرحال تو این قیمت ایراد بزرگی بحساب نمیاد، به راحتی میشه",9,1,5,5,4,3,4,3
"حسگر اثر انگشت
کيفيت صدا خوب
کيفيت صفحه نمايش","داغ کردن گوشي هنگام تماس
Emui 4.1
نداشتن otg
کيفيت دوربين متوسط
ضعيف بودن سرعت اينترنت ديتا","من این گوشی را تقریبا دو ماه است که خریده ام . حسگر اثر انگشتش خیلی خوب و سریع عمل می کند . بلند گوی گوشی کیفیت خوبی داره و کیفیت صفحه نمایش هم متوسط به بالا است . اما متاسفانه موقع صحبت کردن موبایل خیلی داغ می کند طوری که حتما باید بعد از چند دقیقه از هندزفری استفاده کنم . یکی دیگر از ضعف های این گوشی Emui 4.1 است که کار کردن با گوشی مخصوصا جابجایی بین برنامه ها را سخت کرده است و همچنین نوتیفیکشن خیلی زشتی دارد . علاوه بر این از OTG هم پشتیبانی نمی کند . کیفیت دوربینش معمولیه ولی رنگ ها را قشنگ می اندازد . یکی از بزرگترین مشکلات من با این گوشی سرعت پایین اینترنت دیتا است . من از سیم کارت رایتل استفاده می‌کنم و قبلاً که گوشیم ال جی بود سرعت خیلی خوبی داشت اما الان با این گوشی سرعتش خیلی کم شده و حتی بعضی وقت ها هیچ سایتی را نمی آورد. یک آپدیت یک گیگابایتی هم داشت که بعد از اینکه گوشی را آپدیت کردم سرعت اینترنتم کم شد . تنها خوبی آپدیتش این بود که کیفیت صفحه نمایش بهتر شد . این گوشی تاچ نسبتا ضعیفی هم دارد .در کل پیشنهاد می کنم به جای این گوشی ال جی k10 (گوشی قبلیم ) بگیرید که ارزان تر هم هست .. درسته که این گوشی حسگر اثر انگشت دارد اما کار کردن با ال جی k10 خیلی راحت‌تر و لذت بخش تر است .",2,18,2,4,1,0,1,2
"دوبين عاليييييه",نداره,"حرف نداره نسبت به قیمت",7,1,5,5,5,5,5,5
عالي,ندارد,"این گوشی حرف نداره",6,0,4,4,4,4,5,4
"امکانات به‌روز
قيمت مناسب
طراحي ريبا
سخت‌افزار قوي","وزن زياد","شنبه برای یکی از دوستان سفارش دادم و یکشنبه رسید، وقتی دستم گرفتم و با گوشی کار کردم واقعا دلم خواست، در اولین فرصت من هم میخرم. واقعا گوشی عالیه با توجه به امکانات سخت‌افزاری و قیمت مناسب.",6,1,5,5,5,5,5,5
"پردازش محشر و . . .","فقط براي کساني که نياز به رم 16 به بالا دارن و همزمان نياز به دو سيم کارت دارت توصيه نميشه","این گوشی فوق العاده عالیه از همه نظر حتی با اینکه قابلیت اتصال اوتی جی نداره ولی من این کارو با نصب یه اپلکیشن انجام دادم و این گوشی با اون اپ تونسب به قابلیت اتصال با کابل اوتی جی دسترسی پیدا کنه",7,0,5,5,5,5,5,5
"تاچ روان
خوش دست
گام شمار دقيق
دوربين عالي
سي پي يو فوق العاده",نداره,"از دیجی کالا بابت بسته بندی و ارسال به موقع تشکر میکنم
من رنگ خاکستری شو سفارش دادم و به دستم رسید برچسب روشو نکندم بردم بیرون گلس انداختم و زدم شارژ خیلی خوب شارژ شد و روشن کردم تنظیمات اولیه زیاد و متنوعی داره سنسور اثر انگشتش خیلی سریع و خوبه و کارایی زیاد داره
گام شمار روی خودش هست و خیلی خوب و سریع تعداد گامها و کالری مصرفی رو نشون میده ، به وای فای که وصل شدم سریع آپدیتش اومد و گذاشتم آپدیت بشه خیلی تاچ نرم و سریع و خوبی داره و واقعا حس یه گوشی 1 میلیونی رو منطقل میکنه ، طراحی زیبایی داره ، رنگش خاکستریش خیلی شیک و زیباس ، سی پی یو خیلی قدرتمند و صفحه نمایش فوق العاده ای داره رنگا طبیعی و وضوح فول اچ دی هست که من نظیرشو توی رنج گوشی های قیمت بالاتر دیدم و توی این رنج قیمت حرف اولو میزنه
اینم در اخر اضافه کنم حرف نداره بخرین پشیمون نمیشین",8,2,5,5,5,5,5,5
"صفحه نمايش
دوربين
سنسور اثر انگشت
شيک","عدم ساپورت otg","واقعا گوشی فوق العادیه. نسبت به پولی که پرداخت میکنین واقعا ارزش خرید بالایی داره.",7,0,5,5,3,3,4,4
"دوربين سلفي واصلي عالي،باطري بسيارخوب،کيفيت صفحه بسيارخوب،سرعت بالا",هيچي,"درمدت 3 ماه استفاده باطری بسیارخوب داره ،کیفیت دوربین عالی،حسگراثرانگشت بسیارسریع،کیفیت ساخت بالا",9,0,3,5,5,5,5,5
"نسبت به تمام گوشي هاي هم رده خودش خيلي خوبه تاچ اسکرين خوبي داره و بدنه تمام فلزي زيبا","يکم توي کيفيت دوربينش ضعف داره و کيفيت صداش که يک زيره و لوازم جانبي مخصوصش مثل کاورش پيدا نميشه","جدا گوشی خوبیه من که راضیم از خریدم",7,1,5,5,5,5,5,5
"همه چي عالي",هيچي,"نسبت به قیمتش هیچ مشکلی نداره خیلی هم بهتره پیشنهاد میکنم بخرید",5,2,5,3,5,5,5,5
,,"واقعا عالیه اصلا انظار این کیفیت رو نداشتم حسگر انگشت حتی از s7سامسونگ هم سریع تره آنتن دهی فور کی عالیه جایی که سامسونگ اصلا فور ج آنتن نداد دو خط آنتن فور ج داشت صفحه نمایش هم عالیه",4,3,3,3,3,3,3,3
,,"تعداد پیام و تماسهای بی پاسخ رو نشون نمیده متاسفانه خیلی بده از این نظر",2,25,3,2,1,2,3,2
"صفحه نمايش
قدرت سخت افزاري
دوربين نسبت به قيمت
روان بودن . نداشتن هنگ و لگ",,"با سلام کسانی که نمیتونن از حافظه داخلی چیزی به کارت حافظه بزنن توجه بکنند اول باید برید توی فایل ها بعد در بالای صفحه"" محلی "" رو انتخاب کنید بعد گزینه حافظه فضای ذخیره سازی داخلی رو انتخاب کنید بعد پوشه ی مورد انتخاب کنید بعد از اینکه انتخاب کردین در پایین صفحه"" انتقال"" رو انتخاب کنید بعد برگردید گزینه ""کارت اس دی "" رو انتخاب کنید بعد پوشه مورد نظر رو انتخاب کنید و دوباره انتقال رو بزنید لایک فراموش نشه",18,3,5,4,4,4,4,3
"تاچ عالي در حد لاليگا","هيچي بخدا هيچي","خیلی خوشگله تاچش عالیه قیمت مناسب کیفیت عالی لوازم جانبیش فقط راحت گیر نمیاد",14,0,5,5,5,5,5,5
"صفحه نمايش
قدرت سخت افزار
دوربين جلو و عقب",,"دوستان عزیز ضمن اینکه باید بگم این گوشی به نسبت قیمتش فوق العاده است
باید عرض کنم خدمتتون که قابلیت OTG با روت کردن و باز کردن بوت لودر گوشی قابل اضافه کردم بهش است
من گوشی رو روت کردم و به صورت کاملا صحیح از OTG استفاده میکنم ، آموزشش به صورت انگلیسی در اینترنت موجود است
اگر میشد لینک آموزشش رو اینجا قرار میدادم ، تنها نقطه ضعفی که خیلی مهم بود برام همین OTG بود که خداروشکر رفع شد
صفحه نمایش به نسبت عالی داره ، سخت افزارش خیلی روونه ، نرم افزارش یکم اذیت میکنه که تو اندروید 7 قطعا بهتر میشه
ضمنا اندروید 7 تا آخر ماه April که همین الان تو روز 7 امش قرار داریم منتشر میشه و خیالتون راحت به زودی اندروید 7 میگیره ...",10,0,5,4,4,4,5,3
"طراحي بسيار هارمونيک
خوش دست و ظريف
قيمت ارزان
امکانات نسبتاً رده بالا
کيفيت بالاي عکس","به نسبت قيمت، ضعف ندارد","در کل به نسبت قیمتش، دستگاه قدرتمند و کاملیه.",8,0,5,4,5,4,4,3
"امکانات مناسب","نکته قابل توجهي نيست!","سلام
در چند ماه گذشته برای دو نفر از دوستان خریداری کردم و کار با اونها رو دیدم. به نظرم نسبت به قیمتش واقعا ارزش خرید داره.",8,0,5,4,4,5,4,3
,,"نسبت به قیمت فوق العاده است
مخصوصا دوربینش در نور کم در نور روز من عکسی با حجم 7 مگابایت هم با دوربینش ثبت کردم
در مورد استفاده از سیم دوم و رم به صورت همزمان آموزشی در اینترنت هست.. که با برداشتن قاب پشت سیم کارت اونو روی رم میچسبونن ولی حتما گارانتی رم باطل میشه
موفق باشید",11,0,5,5,5,5,5,5
"از هر نظر نسبت به ميان رده هاي برندهاي ديگه بهتره","ساپورت نکردن OTG","سلام، امیدوارم نظرم مفید باشه
گوشی رو چند ماه پیش خریدم
من آدم گوشی بازی هستم و برای بدست آوردن اطلاعاتی در زمینه ی گوشی و ... زیاد سرچ میکنم.
این گوشی با توجه به سخت افزاری که داره، تا حد زیادی انتظارات من رو برآورده کرده.
برای اجرا کردن بازیهای سنگین، راضی کننده هست.
کیفیت صفحه و عکس خوبی داره.
از نظر ظاهری، خیلی شیک و با کلاس هست.
استفاده از قابلیت اثر انگشتش لذت بخشه، خصوصا هنگام عکس گرفتن و ...
به جرات میشه گفت با محصولات برندهای دیگه که قیمتی بالای دارن، میتونه رقابت کنه.
برای انتخاب نوع شبکه، میتونید بصورت جداگانه 3G یا 2G رو انتخاب کنید و برای 4G هم Auto داره.
اسپیکر این گوشی، در انتهای گوشی و هم ردیف با میکروفن قرار گرفته که بنظر من عالیه، چون وقتی گوشی رو روی زمین میذاری بازم صداش با بالاترین حد پخش میشه.
تا حالا 2 بار گوشی آپدیت شده پس خیالتون راحت از نظر ساپورت شدن و EMUI گوشی الان به 4.1.2 رسیده.
حالا اینکه کی آوردید 7 براش میاد باید منتظر بود.
و اما نقطه ضعف این گوشی که اوایل برای من مهم نبود، ساپورت نشدن OTG هست، یعنی نمیتونید فلش به گوشی وصل کنید یا Pad TV و ...
تنها چیزی که الان من رو اذیت میکنه همین موضوع هست و اگر قرار به فروش گوشی باشه فقط همین دلیل رو دارم.
اگر این موضوع براتون مهم نیست، در خرید این گوشی تردید نکنید.
اگر هم قیمت پایینتری گوشی میخوایید، من بهتون هوآوی Y6 Pro و گوشی ZTE Blade A610 رو معرفی میکنم.
هم 4G دارن هم باتری 4000 پلیمری",13,0,4,4,4,4,4,4
"قيمت
زيبايي",,"خوبه ، با این قیمت واقعا نمیشه چیزی بهتر از این خرید.
تشکر میکنم از دیجی کالا .",10,1,5,4,3,4,4,4
,,"این گوشی تو این رنج قیمت فوق العاده است فقط انتظار صفحه نمایشهای سامسونگ را ازش نداشته باشید .",2,4,4,4,3,3,4,4
"هر چيزي که شما فکر کنيد","اصلا نداره","هیچ ضعفی من نمی بینم از دوربین و پردازش ساعت ها میشه روش صحبت کرد",5,0,3,3,3,3,3,3
"قيمت مناسب گوشي عالي","نسبت به قيمت نقطه ضعف ندارد","حتما پیشنهاد میکنم",3,0,3,5,4,3,5,2
"عالي. فقط همين... 4ماهه دارم ش که مگم","يکي بودن پرت سيم يک و اس دي. البته اگه بشه بگي مشکل...","با سلام. آندروید 7 با بیلد 352 منتشر شد. فقط حواستان به منطقه مکانی برای آپدیت باشه. C185 B1 80 منطقه آفریقای شمالی وخاورمیانه ست. خوبی گوشی که دیگران گفتند تنها نکته اینکه با ایمو 5 خیلی زیباتر و روانتر و مصرف باتری بهتره شده برخی امکانات دوربین هم بیشترشده. برخی ش هم حذف شده. فکر کنم جز اولین نفرات هستم. که آندروید 7 را تست می کنم.",10,0,4,5,4,4,5,3
"همه چي دريافت اندرويد 7","من نديدم","سلام امروز در یکی از سایت ها دیدم که اندروید هفت برای این گوشی huawei gt3 یا همون honor 5c منتشر میشه انتخاب با شما........",7,0,5,5,5,5,5,5
"باطري اينترنت بلندگو","نسبت به قيمتش نديدم","گوشی قابل اطمینانی هست درخریدش شک نکنیدنسبت به خیلی ازبرندهای دیگه عالیه",8,0,3,3,3,3,3,3
"بدنه فلزي.دوربين تا حدي با امکانات زياد.سنسور عالي","يکي بودن کارت حافظه با سيم دو","گوشی بسیار عالی با سنسور اثر انگشت عالی با کاربردهای دیگر.صفحه نمایش خوب است و دارای چراغ اعلان میباشد.من که راضی هستم الان یک ماه است خریدم.باطری قابل قبول میباشد.",9,0,5,5,5,4,3,4
"سنسور اثر انگشت
صفحه نمايش 1080p و بهتر از هم قيمت ها
پردازنده قدرتمند
چيپست مخصوص هواوي",ندارد,"این گوشی هیچ نقاط ضعفی ندارد این گوشی حتی از j7 prime بهتر است قیمت بسیار مناسبی دارد صفحه نمایش فول اچ دی پردازنده هشت هسته ای سنسور اثر انگشت دوربین سلفی هشت مگاپیکسلی این گوشی بهترین میان رده در این قیمت تا یک میلیون تومان است انتخاب با شما........",13,0,5,5,5,5,5,5
"همه چي","شبکه سيمکارت","تنها مشکلی که تو استفاده یه هفته ای باهاش داشتم این بود که اگه واسه یه سیمکارت _(چه سیم یک چه سیم 2) شبکه 4جی رو انتخاب کنید سیمکارت دیگه فقط میتونه 2g باشه
البته این واسه من که سیمکارت دووم رایتله مشکله چون رایتل حتما باید 3g باشه",4,8,4,4,3,4,4,3
,,"به نظرم یکی از بهترین گوشی توی این رنج هست
اونایی که بین 5x و gt3 انتخاب کنن حتما gt3 را بگیرین
درجمع عالیه",1,1,3,3,3,3,3,3
"همه چي",,"همه چی عالیه بخدا همینو اسمش سامسونگ بوده زیر 1تومن قیمت نداشت ضمنا تاچ عالیه",6,1,5,5,5,5,5,5
"شايد اندرويد هفت براش بياد","حسگر اثر انگشتش ...شايد فقط براي من اينطوره","با عرض سلام
من این گوشیو دو هفته میشه که خریدم نسبت به قیمت خوبه بدنه بسیار مستحکم ای داره و این ارزششو بالا میبره انتن دهی ایش فوق العاده هست فقط باید ببنید زیبایی گوشی هم که حرف نداره شارژ دهی ایش برای منی که فقط بازی انلاین و تلگرام میرم حدودا 12ساعته اما اگه کم استفاده کنید یکی دو روز میره خدایی تو این دو هفته گوشی طوری نشده که شارژش تموم شه خاموش شه از 5درصد به پایین مقاومت میکنه و نمیزاره خاموش شه .صفحه نمایش فول اچدی ایش اصلا تکراری نمیشه و بعد از دو هفته بازم جذابیت داره اما چند تا مشگلم این گوشی داره اونم حسگرش هست که اگه دستت عرق کنه یا حسکر کثیف شه کار نخواهد کرد که اینم برای خیلی میتونه مشگل به حساب نیاد در اخر میخام یه ترفند یاد بدم اگه گوشی خریدید خواستید کیفیت و قدرتشو به چالش بکشید بازیه domi nations. رو دانلود کنید اگه کیفیت بازی افتضاح بود گوشیم افتضاحه ولی اگهزیبا اورد گوشیم قویه.من رو همین گوشی نصبش کردم با کیفیت باورنکردنی اورد. در ضمن حتما اگه خواستید گوشی بخرید از دیجی بخرید من از بازار خریدم گوشی چند تا خش داره یا علی",1,0,5,4,5,5,5,5
"cpu
دوربين
ظاهر شيک و زيبا
fingerprint","فقط عدم پشتيباني از otg","باتریش در کارکرد مداوم یک روز و در کارکرد معمول دو روز جواب می ده و کم و بیش دو ساعته شارژ میشه.دوربین ها رابط کاربری مجهزی دارند.دوربین پشت در مقایسه با samsung j5 میدان دید بیشتری رو پوشش می ده ولی کیفیتش تقریبا یکسانه.",7,0,5,5,4,4,5,3
"همه چيزش خوبه",نداره,"فقط میتونم بگم بهترینه تو این قیمت",6,0,5,5,5,5,5,5
,,"خیلی عالی حتما بخرید",8,0,3,3,3,3,3,3
,,"من این گوشی رو یک هفته اس که خریدم ازش تا حدودی راضیم امکاناتش فراوان هست همچیش عالیه تو جاهای که که انتن خیلی کمه انتن این گوشی رو فورجی هست از هرلحاظ عالیه اما من مشکلاتشو میگم.
اول این که کیفیت تاج گوشی تا حدودی پایینه یکم سنگین کار میکنه مثلا وقطی که کلیلک میکنم صبر میکنم نمیره باید دوباره بزنم
دوم اینکه کیفیت بلندگو این گوشی یکم پایینه و موقع گوش دادن به اهنگ اون کیفیت که باید داشته باشه رو نداره
سوم اینکه این گوشی یکم مشگلات نرم افزاری داره که باید استفاده کنی تا بفهمی ولی مطمعنم براش اندروید هفت بیاد این مشگلات حل میشع
چهارم اینکه از حافظه 16گیگابایتی این گوشی 60درصد بدون هیچ دلیلی پره و خودمم نمیدونم اون 60درصد چیه .
پنجم اینکه حسکر اثر انگشتش خوب کار نمیکنه یعنی اگه حسگر کثیف باشه یا دستت کثیف باشه خوب کار نمیکنه
واقعا این گوشی قلبمو بدرد اورده اصلا پیشنهادش نمیکنم البته اگه خریدار خانوم باشه عیب نداره ولی برای منی که شب روز بازی میکنم اصلا مناسب نیست
لطفا از روی تعصب نظر ندید.",2,14,5,5,5,5,5,4
"دوربين وصفحه نمايش و اثر انگشت","شارژ باطري طولاني و تاچ يکم ضعيف","با سلام به دوستان تبریک سال نو کلا این گوشیو یک هفتس گرفتم دوبین هیچ گوشی تو این رنج قیمت به پاش نمیرسه صفحه نمایش بسیار با کیفیت حسگر اثر انگشت بسیار سریع کیفیت ساخت خیلی بالا فقط دو تا عیب داره شارژ باتری بالای 4ساعت طول میکشه و تاچ یه مقدار ضعیف که با فعال کردن حساسیت دستکش درست میشه فقط میمونه شارژ دوربینای این گوشی شوخی نیستن هر دو خیلی با کیفیتن با تشکر",5,0,3,5,5,5,5,5
"1.کيفيت بدنه مناسب شبيه اپل 2.خوشدست/زيبا/محکم 3.اثر انگشت فوقولاده سريع 4.لمس سريع/رابط کاربردي سريع مثل اپل 5ّ.پردازنده قوي و باتري با دوام 6. داغ نميکنه با بازي کلش","1.حافظه کم 2.جاي سيم دو و کارت حافظه يکيه","من این گوشی و گوشی p9lite را دارم و در مقایسه ای که داشتم از همه لحاظ مثل هم هستند و فقط ظاهر فرق میکند که از نظر من این گوشی حس گوشی گرانقیمت را میدهد.
توی این رنج قیمت بهترین گوشی میباشد زیرا تمامی امکانات را دارا میباشد و مهمتر از همه ظاهر ان مثل اپل و اچ تی سی است و واقعا مجذوب ان میشوید مخصوصا رنگ سفید نقره ای
از جای معتبر بخرید. هیچ مشکلی از جمله تاچ و غیره ندارد.
با تشکر",8,0,3,5,4,5,5,4
"حسگر و دوربين جلو خوب کولکام عالييي پردازنده خوب هست ولي عالي نيست","دوربين چنگي به دل نمي‌زنه تاچ يکم ضعيفه","دوربین چنگی به دل نمی‌زنه.تاچ یکم ضعیفه.پردازنده خوب هست ولی عالی نیست.کولکام عالییی
حسگر اثر انگشت گوشی بعد از ی مدت کند میشه
ابدیت که اومد براش مقدار رامش بیشتر درگیره
ی گوشی برای بازار های در حال توسعه س
دوربین هم نویز داره
خودم مدل های دیگه هواوی داشتم جز پرچم دارهاش
بقیه بعد از مدتی اون جذابیت و سرحالی روز اول رو نداره",1,4,3,2,3,3,2,3
,,"یا سلام،الان تقریبا 2هفته میشه این گوشی رو خریدم،بسیار شیک،باطری عالی،دوربین با کیفیت و قابلیت هایش زیاد،مخصوصا تو حالت حرفه ای،صفحه نمایش با کیفیت ،میکروفون های با کیفیت،پردازنده پرقدرت و کم مصرف،خلاصه هیچی کم نداره",1,0,5,5,5,5,4,5
,,"با این قیمت و امکانات عالی هست",1,0,3,3,3,3,3,3
"صفحه نمايش خوب سخت افزار قوي دوربين خوب باطري با ظرفيت بالا","از نظر من ندارد","دوستان هر کسی که این گوشی رو داره میدونه من چی می گم .واقعا نسبت به قیمتش فوق العاده س .
سخت افزار قوی
صفحه نمایش عالی
دوربین فوق العاده
باطری قوی
الان یه هفته س ازش استفاده می کنم.والا من به شخصه نتونستم ایرادی ازش پیدا کنم .اولین گوشی از برند هواویه که حس عالی بودن به آدم دست میده.دیجی کالا گوشی رو پلمپ فرستاد برام توش محافظ صفحه نمایش و یک قاب گوشی هم تو قوطیش بود .",6,0,5,5,5,5,4,4
,,"همراه این گوشی یک محافظ صفحه و یک قاب معمولی کریستالی سخت نیز وجود دارد",3,0,3,4,4,5,3,3
,,"همه امکانات گوشی خوبه به خصوص دوربین و امکاناتی شبیه به دوربین حرفه ای
فقط صفحه ال سی دی گوشی نکته منفی است و یکی بودن درگاه سیم دوم و کارت حافظه
من 3 ماه است این گوشی را دارم.",2,0,3,4,4,5,3,3
,,"به نظر منکه گوشی 5x از این مدل بهتره باتوجه به اینکه قیمتشونم تقریبا یکسانه",1,6,3,3,3,3,3,3
"منوي فارسي روان دوربين با منوي تنظيمات حرفه اي",,"دو ماهه خریدم . منوی فارسی روان و کارآمدی داره .دوربین با کیفیت و دارای امکانات حرفه ای جالبی داره که از قابلیت های آن میشه به نقاشی با نور ، حرکت سریع ، حرکت کند ، کنترل صوتی برای عکس گرفتن و همچنین هنگام خندیدن اتوماتیک عکس گرفتن آن اشاره کرد.
بدنه فلزی آن حس خوبی میده . صفحه نمایش فول اچ دی خیره کننده ای داره .
تنها ایرادی که داره یا از سیمکارت دوم پشتیبانی میکنه یا حافظه جانبی که با توجه به اینکه احتیاج به رم داریم این گوشی رو میتوان تک سیم کارت حساب کرد. حس گر اثر انگشت سریع و دقیق و تا 5 انگشت رو ذخیره میکنه",3,1,3,5,5,5,5,4
