positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"دوربين
صفحه نمايش
سخت افزار",هيچي,عالی,4,0,5,5,5,5,5,5
,,"تورو خدا رنگ خاکستری اش رو موجود کنین",7,1,5,5,5,5,5,5
[],[],"ما منتظر پیشنهاد شگفت انگیزیم هر روز سر میزنیم ، امروز دیدم گرونتر شده ، شگفت انگیزش کنین من گوشیم ترکیده گوشی ندارم",12,0,3,3,3,3,3,3
[],[],"یک ساعته دستم رسیده گوشی خوب و خوش دستیه.خیلی تحقیق کردم و با توجه به قیمتی که دیجی میداد، خیلی مناسب بود.
یوزر. اینترفیس هواوی هم جالبه و برای من متفاوت.
چیزی که برام یه خورده عجیبه حرارت گوشیه، نمیدونم شاید چون تا به حال گوشی با این کانفیگ نداشتم برام غیر عادی. حالا ببینم تو چند روز آینده چه جوری این گوشی تا دوباره بیام نظر بدم",4,2,4,4,4,4,4,4
"کل گوشي بپا کانون قوته نميخواد چيزي بگم!","مشکلات خيلي جزئي در رابط کاربري که قابل چشم پوشيه!","دیجی جون لطفا رنگ مشکی همین مدلو هرچه زودتر موجود کن بذار تو شگفت انگیز میخوام بخرم... دمت گرم
موافقا +",16,1,5,5,5,5,5,5
"[""وجود لوازم جانبي بسيار""]","[""باتري""]","همه چیز این گوشی فوق العاده است اما مشکلش باتری ضعیفی که داره ای کاش قابلیت تعویض باتری داشت میشد با باتری هواوی پی هشت مکس عوضش کرد اما لوازم جانبی فراوانی داره.",5,0,4,4,5,5,5,4
[,,"کسانی که از این گوشی مدت زیادی استفاده میکنن بگن باتریش چقد دوام داره اخه از همه چیزش راضی ام الا باتریش میترسم ا",1,2,1,5,5,3,3,5
,,"باتری این گوشی بخاطر نور کیفیت صفه هستش",1,3,5,5,5,5,5,5
,,"این مدل با اون یکى p8 فقط از نظر حافظه فرق دارن",3,10,3,3,3,3,3,3
"[""عالي""]","[""بدون حتي يک ضعف""]","باسلام خدمت همه مشتریان دیجی کالا
خوشحال میشم بهتون برای خریدگوشی هوآوی مدل پی 8با64گیگ حافظه داخلی پیشنهاد بدم.
ممنون از دیجی کالا به خاطر ارائه تولیدات روز برندهاوشرکت های معتبر
ارادتمند بهزادپیرزهی",10,2,5,4,3,3,3,5
,,"دیجی جان از تمام گوشی ها مبلغی رو کم کردی الا این گوشی خواهش میکنم یکمم قیمت اینو کم کن لطفا لایک کنید تا دیجی جان توجه کنن",48,2,1,5,5,3,3,5
"[""حافظه 64 گيگاباتي""]","[""باطري ضعيف\nداغ شدن بدنه""]","با سلام
من این گوشی رو تو فروش ویژه گرفتم و امروز بعد از 4 روز به دستم رسید
باید بگم که این گوشی بعد از چند ساعت کار شدیدا داغ میکنه و اصلا باطری خوبی نداره و موضوعی که خیلی ناامیدم کرد این بود که وقتی یه فایل ویدیو که توسط گوشی s6 سامسونگ گرفته شده روخواستم با این گوشی ببینم در کمال ناباوری دیدم که گوشی توانایی پخش این فایل رو نداره و تنها چیزی که منو مجبور به داشتن این گوشی میکنه حافظه 64 گیگابایتی این مدل بود",16,21,0,4,0,2,4,2
"دوربين.
صفحه نمايش
حافظه بالا
طراحي و کيفيت ساخت","نرم افزار پيچيده","لطفا رنگ سفید را هم عرضه کنید",10,3,5,4,4,2,5,3
,,"این گوشیو عالی رو دیجی کالا قبلا به همراه ی گوشی هدیه(y520) با این قیمت به فروش میرسوند!ممنون میشم از دیجی کالا که این هدیه عالی رو دوباره همراه گوشی قرار بده...مرسی از دیجی کالا بابت مشتری مداری و توجه به اظهار نظرات
کسایی که با نظر بنده موافقن بکوبن لایکو!!!!",37,4,5,5,5,5,5,5
,"[""نداشتن حسگر اثر انگشت\n""]","تو این قیمت samsung A5 2016 بهتره هم قشنگ تره هم حسگر اثر انگشت داره",7,21,2,3,2,3,2,2
[],[],"شاید باور کنین شایدم نه که من الجی وی10رو مجبور شدم بفروشم و از سر قسمت این جواهرو بگیرم
صفحه نمایش و ضخامت کمش دلتونو میبره. با این بیشتر حال میکنم تا الجی ک داشتم",17,6,5,4,4,5,3,4
"[""همه چي""]","[""هيچي""]","این گوشی واقعا عالیه با رم سه خیلی گوشی خوبیه هرکی موافقه لایک کنه",20,10,5,5,5,5,5,5
,,"توروخدا دوباره شگفت انگیزش کنید دیر متوجه شدم 4تا میخوام گوشی فوق العده ایه",17,8,3,3,3,3,3,3
,,"سلام
دوستان باتری این گوشی نسبت به سایر گوشیها ضعیفتره و حیفه ادم صبر نکنه و گوشی بهتر نخره.
همچنین حسگر انگشت هم نداره و امکاناتشو اورده پایین",12,5,3,3,2,3,4,3
"[""دوربين قوي ""]","[""هيچي خدايش""]","2هفته این گوشیو گرفتم خدایش حرف نداره تو خریدش شک نکنید",5,6,5,5,5,4,5,4
[],[],"سلام
من این گوشی رو دوهفته پیش از بازار خریدم ای کاش صبر میکردم امروز که پیشنهاد ویژه شده از دیجی میخریدم. گوشی شیک و خوبی هست لطفا مشخصات فنی این گوشی رو با ایفون 6اس مقایسه کنید بعد خودتون نتیجه گیری کنید",6,9,4,4,4,4,5,4
,,"اگه میشه تجربه تون رو با این گوشی بیان کنید خیلی ممنون",2,3,5,5,5,5,5,5
"[""ارزان واي با کارايي مناسب ""]",,"با سلام این گوشی ارزان ولی کارایی بسیار خوبی دارد",4,4,5,5,5,5,5,5
,,"لطفا پیشنهاد شگفت انگیز...",18,2,5,5,4,5,5,4
"زيبا
حافطه داخلي بالا
قيمت مناسب
سخت افزار قدرتمند!",,"وجود یک موبایل دیگه از هواوی (y520) به عنوان هدیه همراه این گوشی زیبا اونم در پیشنهاد شگفت انگیز به شدت منو راغب به خرید بدون تردید این گوشی منحصر به فرد میکنه!
مرسی از دیجی کالا کسایی که موافقن این گوشی همراه با هدیه عالیش شگفت انگیز بشه بکوبن لایکو لطفا!!",44,9,5,5,5,5,5,5
,,"من مقایسه این گوشی با الجی جی 4و گلگسی اس 6رو دیدم.در برابر اونا مدال برنز گرفت.گلگسی هم دوم شد.الجی هم اول.میگفتن سخت افزاری ک خود هواوی استفاده میکنه از ما سامسونگ و الجی ضعیف تره",14,12,3,3,3,3,3,3
,,"سلام
لطفا رنگ مشکی را در سبد فروش قرار دهید .",10,2,4,4,4,4,4,4
"[""همه چيز خوب است ""]","[""ندارد فکر نکنم ""]","سلام حضور شما مدیران دیجی کالا از شما تقاضایی داشتم آگه ممکنه رنگ مشکی همین گوشی مدل 64 گیگشو موجود کنیید رنگ طلایی این گوشی خوب نیست رنگ طلایی مخصوص آقایون نیست من هر یک ساعتی اینجا سر میزنم تا رنگ مشکی موجود بشه اما نشد که نشد",14,9,5,5,5,5,5,5
[],[],"شما برو مقایسه ال جی جی 4 و گلکسی اس 6 و هوآوی پی 8 رو ببین هوآوی مدال برنز رو اوورد گلکسی اس 6 مدال نقره و ال جی جی 4 مدال طلا
ال جی جی 4 قابلیتاش بیشتره و کنترل تلویزیون داره از نظر رم هوآوی و سامسونگ از همه بدتر بودن شما میگی اگه دوربین رو حساب نکنی هوآوی بهتره? بله قبول دارم حافظه هوآوی از این بیشتره
خو این 64 گیگ رو میخوایی چی کار من با 16 گیگ آسفالت و بازی های دیتا دار نصب کردم یبار هم پر نشد",9,24,5,5,5,5,5,5
,,"با سلام. یه گوشی هم که پسند ما میشه فقط طلایی داره! اینقد که به فکر خانما هستین یه درصدشم به فکر آقایون باشین و رنگ تیره هم موجود کنین. خودتون هر روز یه مقاله در مورد روانشناسی رنگ کالا میزارین و اینم از تنوع رنگ بندیتون. گوشی هایی که اسلات سیم کارت دومشون با اسلات کارت حافظه یکیه ازتون عاجزانه خواهش میکنم که ظرفیتای بالای حافظه رو موجود کنین. انتخاب من Honor 7 Dual sim بود که بخاطر ظرفیت پایین حافظه منصرف شدم. حالا هم که P8 Dual sim 64 گیر اوردیم فقط رنگ طلایی داره! این مطلب من هم نظر بود هم انتقاد هم پیشنهاد هم اعتراض کلن من آدم گزیده گویی هستم! با تشکر",31,2,3,3,3,3,3,3
"[""قيمت ارزان نسبت به گوشي هاي ديگر در اين قيمت و امکاناتش""]",,"من میخواستم بگم همه ی گوشی های هواوی امکانات زیادی دارند اما قیمت پایینی هم داره در اصل هواوی گوشی های با کیفیت با قیمت هم هم میسازه",12,3,5,5,5,5,5,5
"[""همه چي""]","[""هيچي""]","این موبایل عالیه
تازه به اندروید شش هم بروزرسانی شد",13,1,3,3,3,3,3,3
,,"با سلام و عرض خسته نباشید .میشه این گوشی را باز هم تو پیشنهاد ویژه بزارید سریعتر من قصد خرید دارم. با تشکر. قیمتش هم کمتر کنید یکم بالاس.",4,0,2,5,5,5,5,3
"[""همه چي تمومه""]",,"سلام . این گوشی رو تو پیشنهاد ویژه خریدم . فوق العاده است . از هر نظر عالیه . من حدود یک ساله گوشی honor 6 هم دارم و حدود 125 تا برنامه و بازی روش دارم و بر خلاف گفته دوستان هیچ وقت هنگ نمیکنه . p8 که از اونم قوی تره . تو خریدش شک نکنید .",12,2,5,5,4,4,5,4
"[""هيچي ""]","[""همه چي""]","سامسونگ از هواوی بهتره",11,31,3,3,3,3,3,3
,,"سلام لطفا رنگ سفیدشو موجود کنید.",8,7,3,3,3,3,3,3
