positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
ندارد,"قسمت بالا","من درروز رفتم فروشگاه سامسونگ تا او دستم گرفتنش تا امید شدم چه برسه بخوام بخرم بعدش رفتم اچ تی سی10 رو دادم است زمین تا اسمون باهم فرق دارن بنظرم اچ تی سی یکی از گوشیهای خیلی زیبا وبا کیفیت بازاره",11,47,3,2,3,3,1,2
"دوربين خوب
سخت افزار خوب
پخش زنده از دوربين در تلويزيون هاي جديد سامسونگ","هنگ کردن خصوصا زمان استفاده طولاني مدت از ديتا","در کل گوشی خوبی هست اگر گاها هنگ نمی کرد خصوصا زمانی که از دیتا استفاده می کنید.",8,19,4,4,4,4,4,4
,,"با ارتقا به اندروید نوقا آیتم های زیادی به بخش عکس برداری اضافه میشه مثلا با حرکت به بالا یا پایین دوربین جلو یا عقب فعال میشه یا این که موقع فیلم برداری میشه عکس هم گرفت در کل گوشی جالبی هست منکه خیلی راضی ام یه گوشیه همه چی تمومه و موقعی که نت روشن نیست حدود دو روز شارژ نگه میداره ولی وقتی نت فور جی روشن میکنم حدود یه روز.",24,3,3,3,3,3,3,3
"همه چيش عاليه","نظره شخصيه يه خورده کوچيکه","من قبل خرید این گوشی از سامسونگ و الجی متنفر بودم و قبل این همه ی برند هارو امتحان کردم الان سه ماهه خریدم واقعا از هر نظر عالیه هیچ هنگی نکرده رونه دوربینش خوبه در کل راضیم ولی اچ تیسی تو دل برو تره شاید هنوز بهش عادت نکردم ولی درکل خریدش هیچکسو پشیمون نمیکنه",20,1,5,5,5,5,5,5
"همه چيش مخصوصا دوربين","فعلا هيچي","دوربینش عالیه فعلا هیچ هنگی ازش ندیدم اندروید هفتم روش خیلی رونو زیباست",20,1,5,4,5,5,4,4
"پردازنده فوق العاده قوي و کم مصرف دوربين کم نظير و فوکوس سريع صفحه نمايش بي نظير باطري عالي طراحي زيبا و شايسته بهينه شدن تاچ ويز امکانات درخور پرچمدر و ضداب بودن بهره مندي از کارت حافظه جانبي","عدم استفاده از type c عدم استفاده از اسپيکر استريو نبود اينفرارد","با توجه به معرفی اس8 و اس8 پلاس امیدوارم هرچه زودتر به بازار عرضه بشه تا این پرچمدار سال گذشته خواستنی تر و قیمتش مناسب تر بشه",21,4,3,5,5,5,5,5
"همه چي",باتري,"همه چیش خوبه ب غیر از باتریش",6,13,5,5,5,5,5,5
,,"حتما اندرویدش رو 7 کنید
مزیت های اندروید 7
گوشی دیگر به هیچ عنوان همان یک ذره داغی که قبلا میکرد هم ندارد
باطری عالی شده و از باطری اعصاب خرد کن اندروید 6 خلاص میشید
سرعت بالا رفته و رابط کاربری جدید تنوعی به گوشی یک سالتون میده
امکان پایین بردن کیفیت صفحه و مصرف باطری کمتر ایجاد شده
افزایش و کاهش دستی نور فلاش که در اندروید 6 نور فلاش ضعیف بور
و ‌.....
حتما آپدیت کنید...",18,1,5,5,5,5,5,5
عاليه,,"خیلی عالیه",3,8,4,5,5,4,5,4
"سرعت عالي، خوشدستي و کيفيت بالاي عکسها","جاي دکمه ها و اثر انگشت رابط کاربري نه چندان جالب","سلام دوستان بررسی دو هفته ای استفاده از این گوشی رو خدمتتون عرض میکنم گوشی قبلیمم آنر 8 هوآوی بود از لحاظ کیفیت عکس و صفحه نمایش واقعا عالیه وجای حرفی درش نیست ولی جای دکمه ها و اثر انگشت جالب نیست وهمش مجبوری با هر دو دست با گوشی کار کنی که واقعا ناراحت کنندس در این قسمت هوآوی خیلی بهتر و هوشمندانه عمل کرده و واقعا با یکدست به همه چی دسترسی داری مثلا در نوار اعلان هوآوی همه چی وجود داره مثل علامت 4G، ضبط صفحه نمایش، گرفتن عکس صفحه، نشان دان سرعت اینترنت و..‌‌ ولی متاسفانه در گوشیهای سامسونگ همش مجبوری برنامه نصب کنی که اونم میشه خوره باطری در ضمن دقت اثر انگشت هوآوی واقعا بهتر از سامسونگه شک نکنید به نظر من رابط کاربری هوآوی خیلی بهتر و کاملتر از سامسونگه و دسترسی به همه چی آسونتره مثلا یک نمونش شما با اثر انگشت هوآوی میتونی برنامه ها رو هم قفل کنی ولی واسه سامسونگ باید برنامه نصب کنی که اونم اذیت میکنه خلاصه دوستان قصدم کمک و راهنمایی بود دیگه انتخاب با خودتونه...‌",9,10,2,4,4,3,3,4
"سرعت بالا
عملکرد قوي
شارژ از صفر تا 50 درصدش خيلي سريعه",,"به نظر من که با توجه به قیمتش عالیه،
حتما پیشنهاد میکنم.
نسبت به edge خیلی بهتره",10,4,4,4,4,5,4,4
"4GB RAM
دوربين
ضد آب بودن (البته در حد باران)","باطري فوقالعاده بد
وزن زياد
مثل S4هوشمند نيست
نداشتن سنسور مادونقرمز","من تجربه فوقالعاده ای با گلکسی اس4 داشتم و هوشمندی و امکانات این گوشی باور نگردنی بود ولی از اس4 به بعد سامسونگ قابیت های سنسوری خود را از گوشیهایش حذف کرد
در مجموع اس7 گوشیه خوبیه ولی من چند روزی میشه خریدم این محصول رو",1,8,1,4,2,3,2,2
"سريع و بدون هنگ_پردازش گر گرافيکي عالي_دوربين خوب_زيبا وخوش دست_","نبودن گِلَس مناسب","راضی هستم و پولم را دور نریختم",13,0,5,5,5,5,5,5
,,"گوشی رو 11 ماه پیش خریدم..واقعا نقطه ضعفی طی این مدت ازش ندیدم..اوایل سنسور اثر انگشتش قویتر بود ..در کلاس گوشی های هوشمند گرانقیمت از خیلی لحاظ ها حرف اول رو میزنه..مخصوصا باتری...ولی جدیداً که به اندروید 7 آپدید کردم حس میکنم مصرف باتری کمی بیشتر شده.",7,2,3,5,5,5,5,4
"دوربين فوق العاده،ظاهر عالي،بدون هيچ هنگي،اندرويد 7","باتري کمي ضعيف","من قبل اینکه این گوشی رو بگیرم J7داشتم و خیلی ازش راضی بودم و هیچ مشکلی نداشت،وقتی که S7رو خریدم ظاهر خیلی خوبی داشت اندرویدش همون لحظه اپ شد ولی باتریش از نظرم یکم ضعیف تر ازJ7است ولی خدای گوشیه البتهS8که در این ماه رو نمایی میشه اینو تو جیبش میکنه پیشنهاد میکنم صبر کنید وS8بگیرید،و کلام آخر از خریدS7پشیمون نمی شوید.",3,3,5,5,5,5,5,5
"ضد آب بودن",,"سلام.در این مورد این گوشی باید گفت که بهترین گوشی در این رنج قیمت هست.خیلیا مثله خودم واقعا هواوی رو تحسین میکنن ولی از نظر من هواوی تو گوشی های بالارده و میان رده خیلی خوب عمل میکنه و برای پرچمدار ها زیاد خوب عمل نکرده.مثلا صفحه نمایش full HD در حالی که باید QHD باشه چون VR خیلی در حال پیشرفته و گزینه مهمی برای گوشی به حساب میاد.(این در حالی که هواوی برای گوشی 600 تومنی هم FullHD میزنه). عیب خیلی بزرگ دیگه که نوت 3 سامسونگ در سال های پیش میتونست 4k فیلم برداری کنه ولی هواوی تا همین سال پیش و حتی امسال گوشی هاش فیلم برداری 4k ندارن با اینکه سخت افزارشون جواب این کار رو میده و عیب دیگه هم نداشتن فیلم برداری 240 fps در گوشی های هواوی هست ( هیچ کدوم تقریبا با توجه به اصلاعاتی که تو دیجیکالا هست) . ضد آب بودن گوشی هم خیلی فوق العادس و نکته دیگه هم اینکه یکی دیگه از دوستان Iphone رو با s7 مقایسه کرده بود و میگفت سامسونگ رم 4 داره و ایفون رم 2 پس قدرت سامسونگ بیشتره.و ایشون کاملا در اشتباه هست چون اپل سیستم عامل و سخت افزار رو به بهترین نحو باهم مچ و بهینه کرده و میتونه با رم 2 (که تا سال پیش 1 بود) و cpu یک هسته ای قویترین پردازنده موبایلی دنیا رو بزنه و به همین دلیله که سامسونگ هم داره میره به سمت سیستم عامل TIZEN که بتونه این هماهنگی بین سخت افزار و سیتم عامل رو به وجود بیاره.در کل هرکی پوله این گوشی رو داشت و خواست برند دیگه ای بخره بهتره در تصمیمش تجدید نظر کنه و از تعصبات هم دور باشه",2,0,4,5,5,4,5,3
"زداب. واقعا توي آب دوام مياره،
رم4 که خيلي عاليه حافظه 64 گيگ
طراحي زيبا.وطول باتري .گورگلس 4 عالي
دوربين بسيار دقيق .روشنايي بالا وخب
صفحه امولد عالي.","هيچي نداره .هرکسي چيزي گفته واقعا خودش نداره يا به قول معروف شعر گفته","سلام وخسته نباشی دوستان عزیزم. خب من تا الان 7 ماه هست که گوشی galaxy s7 دارم قبلا دوسال پیش از s6استفاده میکردم که خیلی آزار دهنده بود s6 گوشی galaxy s6من خیلی هنگ میکرد و باطریش واقعا آزار دهنده بود .و این گوشی galaxy s6واقعا بدترین گوشی 2015 سامسونگ بود .صد رحمت به s5واقعا s5خب .واما از گوشی galaxy s7که خیلی عاشقشم عزیزمه یک گوشی بروز و همه چی تموم این گوشی من تا الان که خیلی استفاده میکنم بهش هنگی ندیدم آزارم بده .این گوشی اندورید 7 امده که خیلی خبه حتما گوشی s7نتون را اپدیت کنید .و این گوشی خیلی قابلیت های زیادی داره که خودم عاشقش شدم.",26,22,4,5,4,3,5,4
,,"پیشنهاد من به شما اینه قبل از خرید چندتا ویدیو تو یوتیب درباره ی نحوه ی تشخیص فیک و اصل ببینید بعد بخرید چون ‌گوشی هاتون با این مشکلات صد درصد فیکه داغ کردنش خیلب کمه اونم فقط وقتی داغ کیشه که بازی سنگین بکنین و خودم چندین بار زیر اب ازش استفاده کردم و هیچ مشکلی پیدا نکرده و باتریش ولی واقعا خیلی بدهاگه خیلی با وای فای و دیتا کار میکنین مدت کمی جواب میده ولی در کل عالیه+",19,2,5,5,5,5,5,5
,,"من که اپدیت کارم هم روون تر شده هم مصرف باتری اش کمتر. بعضی قسمتش هم مث تماس ها باحال تر شده
اما هم روون تر میشه هم مصرف باتری کمتر. صفحه همیشه روشنش هم ک عالی شده همه چی و نشون میده",13,2,2,5,4,5,3,3
,,"واقعا گوشی فوق العاده ایه مخصوصا وقتی که به اندروید 7 آپ شد . خیلی دوسش داشتم . دزد ازم دزدید خدا ازش نگزره . هرکی داره خیلی ازش مراقبت کنه . خداکنه برا منم پیداشه .",31,0,5,5,4,4,5,4
,,"دوستان به انروید 7 آپدیتش نکنید .باتریش در عرض 12 ساعت خالی میشه
واقعا از سامسونگ بعید بود که آپدیت باگ دار برای بعضی ناحیه ها منتشر کنه",11,26,3,5,5,4,4,4
,,"سلام من این گوشی رو به عنوان گوشی خط دوم گرفتم پس حافظه کمش برام مشکل ایجا نمی کنه
در مورد سیستم عامل من آی او اس رو ترجیح می دم چون فایل اضافی تولید نمی کنه نظم انضباط کار کردن باهاش بیشتره خوب از اون طرف دست آدم رو می بنده اکوسیستم آی او اس بیشتر می پسندم قیمتش افت کمتری داره تا زمان مشخص هم پشتیبانی داره ولی اندروید بستگی به شرکت ساخت موبایل داره هر شرکت شرایط خاص خودش و هر گوشی روند جداگانه ای رو طی می کنه از اون طرف اندروید کار بیشتر و امکانات بیشتر در اختیار آدم قرار می ده
باید باهاش کار کنین یه فایل زیپ بخواین بگیرین پوست آدم رو می کنه ولی امن تره مخصوصا فروشگاهش اندروید همه رو بدون محدودیت می پذیره ولی نمی شه به همه نرم افزارهاش اعتماد کرد
این در هم بودن اندروید به امکاناتی که می ده برای من جذاب نبود نظر شخصیه ولی روتش نکنین شدید مشکل پیدا می کنه هر گوشی روت بشه تقریبا لاشه اش می مونه
توجه دارین که اندروید بعد از استفاده و کار یه سری فایل های کم حجم ایجاد می کنه که با نرم افزار clear می شود پاکشون کرد
در مورد edge بستگی به نظر شخصی داره ولی قبل از سفارش داخل بازار به صورت حضوری تست کنین من خوشم نیومد
رنگ سیاهش حرف نداره من خیلی خوشم اومد تو دل جا باز می کنه می گم بازم شخصیه",10,35,3,3,3,3,3,3
,,"طبق اعلام سازمان جهانی GSMA بهترین گوشی سال 2016 هست
صفحه نمایشش هیچ ضرری نداره .",29,4,3,3,3,3,3,3
,,"این گوشی بسیار عالیست با اومدن اندرویید نوقا هم واقعا بهتر شده اثر انگشت و خیلی چیزای دیگه بهتر شده بخرید که اگه نخرید ضرر کردید",16,3,5,5,5,5,5,5
"همش قوته","گاهي اوقات لگ ميزنه نه هميشه","آقا من این گوشی رو از خرداد ماه دارم . به معنای واقعی کلمه عالیه واقعا عالی .
امروز براش اندروید 7 به طور رسمی اومد . واقعا عالی شده عالی . روون تر از قبل ....",18,1,5,5,4,4,5,4
دوربين,"صفحه نمايش","صفحه نمایش های سوپرآمولد خیلی خیلی برای چشم ضرر دارن من سر همین صفحه ها عینکی شدم به خدا قسم دروغ نمیگم در ظاهر قشنگن ولی غیر طبیعی هستن و بسیار مضر",9,51,0,3,1,1,0,0
"باتري رم4 تصوير توپ دوربين عالي بخصوص حرکت آهسته","باتريش توي 12 ساعت کار تموم ميشه نميشه آچنان مشکلي يگيريد","توپه نظیرش نیست
عالیه من پنجشنبه خریدم 5/12/95 عالیه رنگ نقره ای otg یعنی فلش رو میزنی توی تبدیل بعد میزنی توی جای شارژ گوشی هرچه روی فلش داری میاره بالا ادج نخرید افتزاهه این بهتر و ارزون تره حتا کیفیت تصویرش بنظر من این گوشی نظیر نداره این گوشی رو باید با آیفون 7 مقایسه کرد نه الجی لنوو نه وان پلاس نه میزو و.......",20,17,5,5,5,5,5,5
"همچي زيبايي باطري ال سي دي دوربين که شاهکار اسپيکر و هدفون سرعت پردازش","باور کنين که هيچي","این کل نظر بنده است با توجه به اینکه شش ساله اندروید دستم میگیرم و این شاید بیستمین گوشیه که میخرم.رشتیه منم برنامه نویسیه و در ارتباط با الکترونیک و نرم افزار از رویه نظر شخصی یا بدونه دانشه خاصی مثل بعضی از دوستان نظر نمیدم.کارم و رشتم ایجاد میکنه که گوشی خوب دستم بگیرم.در کل نخری ضرر کردی.",23,12,3,5,5,5,5,5
,,"دوستی فرمودن گلس اندازش پیدا نمیشه. چرا هست مدل boof کامل میپوشونه
Mocoll Tempered Glass Screen Protector For Samsung Galaxy S7 این مدلم هست که خود دیجی کالا داره",16,4,4,5,5,5,5,5
,,"سلام دوستان
من یه ماهی هست که این گوشی رو خریدم. مدت زیادی هم روش تحقیق کردم
توی این رنج قیمت کلا چند تا گوشی خوب بیشتر نیست. یه سری که ایفون دوست دارن با این رنج قیمت میتونن سری 6 رو بخرن که خداییش گوشی های خوبی ولی بحث علاقمندی هم به سیستم عاملش هست. وگرنه توس سرعت و قدر ت رقیب ندارن.
اما در بین اندروید ها ا گوشی V20 ال جی یا htc 10 یا هواوی میت9 و سونی سری x با تحقیقاتی که انجام دادم و پرس و جو از دوستان و فروشندگان این گوشی رو بیشتر به من پیشنهاد کردن. حالا هم که خریدم باید بگم
دوربینش با اینکه 12 مگا پیکسله اما 12 واقعییه. خیلی از گوشی زدن 16 و 20 و.. ولی فقط اعداد و ارقامه کیفیتش حرف نداره
ضد اب بودنشم خیالتون راحت باش، من توی استخر کلی عکس باهاش گرفتم هیچ مشکلی پیدا نکرد.
تا حالا بازی نریختم که کوچکترین لوگ با فرم فرم یا هنگی توش داشته باشه. همه رو به راحتی اجرا میکنه
کیفیت صفحه نمایش که دیگه با 570 پیکسل قطعا عالیه
حسگر ضزبان قلبشم خیلی دقیقه. کلا برنامه سلامتی که توش هست کارایی خوبی داره
بعضی دوستان دیدم که نوشتن یا سیم 2 یا رم جانبی الان همه گوشی ها همینن، مدیریت فضا انجام میدن
من این رو نسبت به ایج ترجیح دادم نه به خاطر قیمتش بلکه از نظر شخصی من این طرحش حتی قشنگتره. مشخصات داخلیشون که اصلا فرق نداره فقط صفحه نمایش و یکم باتریشون با هم فرق میکنه
تنها چیزی که یکم ناراضی بودم حسگر اثر انگشت بود که یکی از دوستان گفت به جای یک بار چند بار یک انگشت رو ثبت کنم و بعد از اون درست شد
کلا پیشنهاد میکنم گوشی خوبیه و اگر در این رنج قیمت میخواین شک نکنین من از بازار خریدم",23,5,4,5,5,5,5,5
"دوربين
سرعت
قدرت
طراحي","مگه سامسونگ نقطه ضعف داره مثل سوني","گوشیه خوبیه لطفا علکی نگید که نمیشه فست شارژینگ رو خاموش کرد
تو قسمت باطری آخرین گزینه هست میتونید چک کنید",19,13,3,3,3,3,3,3
,,"میتونید توی قسمت تنظیمات و قسمت باتری fast charging رو غیر فعال کنید",12,4,3,5,5,5,5,5
,,"سلام
به شدت چشم اذیت میکنه صفحه ش بعضی ها راحتن بهاش اما بعضی چشم ها اذیت میکنه من که فروختمش
گوشی htc 10خریدم بسیار راضی ترم
بدنه استحکام بدون لگ هنگ بدون اغراق بهترین گوشی اندروید در کنار سونی ایکس زد",19,33,4,2,5,5,3,3
"صفحه خوب
صداي مکالمه خوب
سرعت اينترنت عالي
دوربين خوب مخصوصا در نور کم
باطريه خوب نسبت به ساير پرچمدارا","باطريش ميتونست خوب بهتر باشه","در کل گوشی راضی کننده ایی هست. ولی مناسفانه مثل اکثر گوشی های اندرویدی به شدت افت قیمت داره و خیلی زود بروزرسانیش از طرف شرکت سازنده قطع میشه",15,7,3,4,4,3,2,3
هيچي,"داغ کردن فوق العاده کاملا سر و ليز","من حدود سه ماهه خریدم تا الانم 3 بار دادمش نمایندگی،
مادربوردشو عوض کردن بعداز دوروز از خرید
بعد دادم فلشش کردن
دوباره هم دادم فلش کردن
هنوز مشکلش رفع نشده
چنان داغ میکنه که میگی الان میترکه
دوربینشم بعداز تعویض ماینبوردش داغونه
بنظرمن اصلا پول به سامسونگ ندین فقط پول مارکه
من خودم تاالان دوتاسامسونگ داشتم که ازهیچکدومشون راضی نبودم ونیستم
فقط اپل یا هواوی",11,52,0,0,0,0,0,0
"همه چيش عاليه",نداره,"فوق العادس.همه چیش.یک ساله دارمش.خیلی راضیم.ضد اب بودنش هم خیلی باحاله من که گوشی کثیف میشه میشورمشبدون هیچ ترسی.فقط یه مشکل کوچیک باهاش دارم اونم اینه که فست شارژش غیر فعال نمیشه و مجبور میشم با یه شارژر دیگه شارژش کنم برا حداکثر شارژ باتری",5,7,5,5,5,5,5,5
,,"گوشی واقعا خوبیه هر کس نخره ضرر کرده صفحه نمایش فوق‌العاده ای داره دوربینشم که عالیه",13,3,5,5,5,5,5,5
,,"من اینو 15روز خریدم عجب گوشیه از وقتی وینو گرفتم از گوشی قدیمیم(galaxy grand)حالم بهم میخوره صفحه نمایشش که حرف نداره سرعتشم فوق العاه هنگ تو کارش نیست دوبینشم که خوراکه عکاسی تو شب نسبت به قیمتش خیلی از اپل بهتره",19,5,5,5,5,5,5,5
"صفحه نمايش فوق العاده ، باتري خوب ، دوربين بي نظير",ندارد,"از همه لحاظ عالیه و از تمام رقبا بالاتره مخصوصا صفحه نمایش که با اکثر پرچم دارای بقیه برندها مقایسه کردم هیچ کدوم شفافیت اس 7 رو نداشت ، توی بقیه موارد هم عالی هست ، و اگر مثل من توی خرید اس 7 و بقیه برندها مشکل خرید دارین و نمیدونین کدوم رو بخرین من اس 7 رو پیشنهاد میکنم",19,11,5,5,5,5,5,5
"صفحه نمايش عالي4K
رابطه کاربري خيلي خوب
رم عالي 4گيگابايتي
حافظه داخلي نسبتا خوب
دوربين فوق العاده خوب و سي پي يو قدرتمند",ندارد,"این گوشی از همه لحاط که بگین عالی هست بازی های سنگین وگرافیکی را به راحتی اجرا میکند و عمر بتری هم خیلی خوب هست و خیلی سری هم شارژ میشود ، دروبین سلفی خوبی دارد؛صدایی که از ان بخش میشود باکیفیت و بلند است و تنها مشکلی که دارد این است که ضد ضربه ای که برایش میندازی کل صفحه رو نمیگیری که مشکل از خود گوشی نیست.",14,15,3,4,5,3,4,4
"دوربين اصلي خوب
شارژر اصلي
ضد اب . من امتحان نکردم
کيفيت
بيرون زدگي کم دوربين نسبت به اس 6","هندسفري براي موزيک در خيابون خوب نيست
سلفي ميت 8 بهتره
وقتي پدرم با اس 7 وصل ميشه نمي شه با برنامه netcut از اينترنت محرومش کرد","سلام این گوشی رو پدرم داره خیلی خوبه باهاش کار کردم همش میزاره رو نور 100الی80 درصد همش انلاینه و نت رو خواموش نمی کنه . حداقل یک ساعت هم در تلگرام هست . دوازده ساعت دووم میاره . مشکیش واقعا عالی . واسه پدر من مدل fd هست . 4g پلاس همراه اول در شهریار سرعت بیست مگ بر ثانیه دانلود کردم در برنامه ADM . در کل گوشیه خوبیه تو بد ترین شرایط یک انتن رو داره . دوربین باکیفیتی داره ولی از سلفیش خوشم نیومد . خودم میت 8 64 گیگ دارم . کلی مقایسه کردم باهم فقط تو دوربین سر تره واقعا می گم بی تعصب . اونم تو دوربین اصلی سلفی میت بهتره . کیفت صفحه خوبی داره . صداش بلنده . کیفیت خوبی داره . هندسفریش کیفیت خوبی داره اما بیرون خونه فقط به درد مکالمه میخوره برا گوش کردن موزیک در خیابون مثلا در ورزش پیاده روی اصلا مناسب نیست . صفحه خانایی داره در زیر نور افتاب . کیف کلاسوری ارجینال خریدم با کلی تخفیف . گلس براش گرفتم ولی کل صفحه رو نمی پوشونه . اندروید هفت هنوز نیامده . حسگر اثر انگشت یک بدی داره اونم اینه که حتما باید صفحه رو روشن کنی بعد انگشت بزنی میت 8 همون خاموش بزاری کار می کنه . شارژر خیلی خوبی داره 1.20 دقیقه ای پر میشه . ضربان قلب و قدم شمار و میزان استرس و از این جور چیزا زیاد داره . یک چیز باحال که من دیدم اینه که هر برنامه ای حتی برنامه های فابریک هواوی مثل مرور گر یا مورزیک پلیر ریختم نصب کرد و همون جوری اجرا کرد جالب بود برام.ببخشید زیاد حرف زدم امید وارم کامل بوده باشه . واقعا واقعا بدون تعصب نوشتم . مدت استفاده از گوشی از تیر 95 به بعد",21,11,4,4,5,4,2,4
دوربين.سريع.و......,"صفحه کوچيک.قرارگرفتن مموري کارت جاي سيم 2","عالیه من راضیم واقعا.فقط کاش برای مموری یه جای جدا میذاشتن.مموری بذاری دیگه نمیشه دوسیمکارت استفاده کنی.",19,6,4,5,5,5,5,5
