positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سرعت گوشي
کيفيت ساخت
صفحه نمايش عالي
قابليت ارتقا اندرويد گوشي در زمان راه اندازي
نرم افزار محافظ باتري که اگر روشن کنيد فوق العاده است",,"گوشی با کیفیت و مناسب",4,1,5,4,5,5,5,4
,,"دیجی جون خواهشا این رو طلاییش رو‌موجود کن
من می خوام بخرم
دیگه مثل بقیه چیزها خاستم و‌آوردین نرم از بیرون بخرم
ممنون",9,1,3,5,5,5,5,4
"سلفي عالي
صفحه نمايش عالي
ظاهر زيبا و شيک","باتري بسيار ضعيف
4g فقط روي سيم يک
بدنه بسيار ظريف و آسيب پذير
خدمات گارانتي سازگار براي گوشي ضعيفه
لوازم جانبي ""صفر"" به معناي واقع کلمه","بعد از یک ماه استفاده یکبار گوشی من از یک متری افتاد زمین هر دو دوربین از کار افتاد حالا منتظرم سازگار بعد از عید (یعنی 14) تازه گوشی رو تحویل بگیره و ... لوازم جانبی این گوشی مثل گلس و ... رو خود سازگار هم نداره .",3,2,4,3,3,3,5,3
,,"خیلی خوبه این جوری که اطلاعاتش درج شده به نظر خوب میاد ولی من هنوز این گوشی و نخریدم دوستانی که خریدن راهنمایی کنن",4,1,5,4,5,4,4,4
,,"لطفا پیشنهاد ویژه کنید تا بخریم.تخفیف و .... هم شامل بشه لطفااااا",5,1,5,5,5,5,5,5
"طراحي
کيفيت ساخت","کيفيت دوربين اصلي","انصافا کیقیت دوربین اصلیش خیلی خوب نیست و Galaxy j5 خیلی از این بهتره. هم تو عکس و هم فیلم",4,6,3,3,2,3,3,2
"وزن و ضخامت مناسب
صفحه نمايش با نور خوب
صداي مکالمه عالي در مکانهاي شلوغ
دوربين سلفي با فلش
تاچ عالي و شارژ شدن سريع","يکي از دو اسپيکرش يا کار نميکنه يا جنبه تزييني داره","بعد از یک ماه استفاده
نسبت به قیمت جزو بهترینهاست",4,2,4,4,4,5,5,4
,,"سلام.لطفا تا 18 اسفند شگفت انگیزش نمایید",3,1,3,4,4,3,3,3
,,"انتظارات منو رو دوربین و خوش دست بودن برآورده نکرد",2,1,3,3,3,3,3,3
"سلفي مناسب به همراه نور مناسب براي سلفي در شب
سبک و شيک
کيفيت صفحه بسيار بالا
رنگ طلايي زيبا","نبود تنوع کافي در رنگ بندي
وسايل جانبي محدود","این مدل لنوو با توجه به قیمت جدید آن واقعا ارزش خرید بسیار بالایی دارد
مخصوصا برای گرفتن عکس های سلفی که روتوش شده و با نور مناسب حتی در شب می باشد
در عکاسی سلفی در شب می توان نور دوربین جلو را روشن کرد تا سلفی در شب مناسب باشد",4,1,5,5,4,4,5,5
"طراحي خيلي زيبا
قاب پشت فلزي
صفحه نمايش فوق العاده عااااااالي
تاچ بسيار قوي
خوش دست بودن","ظرفيت باتري نسبتا معمولي
بالا بودن قيمت نسبت به سخت افزار ارائه شده","سلام
من این گوشی رو تازه خریدم
یعنی قرار بود آنر 7 بخرم اما چون دیگه خیلی وقت بود نیومد تو دیجی کالا و تو بازار اصلا نمیشه گارانتی اصلی پیدا کرد
این گوشی رو دیدم
واقعا عاشقش شدم
صفحه نمایش عالی ای داره و طراحی خیلی شیک
اول که روشن کردمش6 تا آپدیت براش اومد که باید به ترتیب نصب میشد
الان اندرویدش 5 شده و خیلی عالی شده
رابط کاربری لنوو واقعا خیلی شیک و خاصه و برعکس سامسونگ واقعا کاربرپسند و عالی و با کلاس
اگر از نظر اینکه یک مقدار گرونتره نسبت ب سخت افزارش مشکلی ندارین
حتما توصیه میکنم
پشیمون نمیشید",0,2,3,5,5,5,5,4
"وزن کم
شکيل
کيفيت خوب صدا
مقاومت خوب بدنه",,"گوشی خیلی شکیل و سبکیه از نظر مقاومت تا به حال 2 بار از دستم خورده زمین و چیزی نشده بدون کاور هم بوده
کیفیت عکسهای دوربینش خیلی بالاست و رزولوشون مصفحه نمایش خوبی داره",4,0,4,5,4,5,4,4
"ابعاد مناسب
پشتيباني از دو سيمکارت
قاب پشتي از جنس آلومينيوم","پردازنده ي ضعيف براي اين بازه ي قيمتي
سيستم عامل قديمي
قيمت بالا!","نقاط ضعف و قوت رو نوشتم... برایم عجیبه کمپانی لنوو که به جنسای ارزون و مقرون به صرفش معروفه چنین جنسی رو با همچین قیمتی داده بیرون... اصلاً نمیفهمم واسه باید این گوشی رو با این قیمت خرید!",0,5,2,4,4,4,4,3
,,"ظاهرش خیلی به چشم من اومد و اینکه گوشی مارک لنوو یجورایی خاص هست و زیاد نیست سخت افزارش هم نسبتا قوی هست...تا یکی دو ساعت دیگه باید به دستم برسه...تو خرید هایی که تا حالا از دیجی داشتم چیز بد گیرم نیومده امیدوارم این بارهم همین طور باشه",5,1,4,4,5,5,5,5
,,"سلام دوستان
این گوشی OTG ساپورت نمیکنه حتی با آپدیت به اندروید 5
چراغ سرویس یا نتیفیکیشن نداره
اسپیکرهای نسبتا ضعیفی داره اما کیفیتش بد نیست
دوربین جلویی کیفیت بسیار مطلوبی داره
دوربین پشت دارای نویز و کیفیت پایینی هست
باطری نسبتا ضعیفه
طراحی و کیفیت ساخت خیلی خوبه
در برابر ضربه بدنه حساسی داره",5,1,4,5,3,3,5,4
,,"سلام لطفأ شگفت انگیزش کنید راستی بگید OTG پشتیبانی میکند یا نه؟؟؟؟؟؟؟",2,0,5,5,4,5,5,5
,,"gold موجود میشه؟ به این زودی و اگر شگفت انگیز بشه که عالی میشه",3,0,5,5,5,5,5,5
,,"سلام میشه رنگ طلاییش رو موجود کنین",3,0,0,0,0,0,0,0
,,"این رنگ بنفشه یا من اینجوری می بینم؟",1,0,0,0,0,0,0,0
,,"فکر می کنم دیجی کالا هم نصبت به این محصول کم لطفی کرده
اصن نقد و بررسی براش نگذاشته در صورتی که در این رنج قیمت به نظر گوشی فوق العاده ای میاد
از نظر کیفیت کار هم با توجه به اینکه برند لنوو رو میشناسیم مطابق معمول انتظار کیفیت بالا و کارکرد با کمترین مشکل رو ازش داریم.",6,0,0,0,0,0,0,0
,,"این گوشی System UI خام گوگل رو هم روی خودش داره و اگر به هر دلیلی از از لانچر لنوو خوشتون نیومد می تونید تو از setting - developer option برین و از System UI خام گوگل که روی گوشی های نکسوس وجود داره استفاده کنید.",4,0,5,5,4,5,5,5
,,"سلام دوستان ... من این گوشی رو دو هفته هست که از بازار تهران خریدم. نسبت به قیمتش عالیه. اما اگه یک کاربر حرفه ای باشی ممکنه نتونه راضیت کنه. برای مثال با توجه به اینکه صفحه نمایش این گوشی Super AMOLED هست و در این نوع صفحه نمایشها رنگ سیاه یعنی پیکسل خاموش و اگر در تصویر پس زمینه یا منوها بشه رنگ سیاه رو استفاده کرد منجر به صرفه جویی باطری میشه ... متا سفانه اکثر منوهای این گوشی و صفحه کلید پس زمینه سفید دارند یه قابل تغییر نیست البته ممکنه بگید خوب themeیا launcher نصب کنم یا نرم افزار صفحه کلید جدا نصب کنیم تا این مشکل حل بشه اما دوستان همون طور که گفتم اگر دید حرفه ای داشته باشیم میدونیم که نصب نرم افزار هایی که در خود گوشی نمونش موجوده مثل launcher و keyboard نهایتا خودش سرعت و باطری رو میگیره.
به اندروید 5.0.2 آپدیت کردمش ... خوب بود اما کلید کم و زیاد کردن صدا فقط صدای رینگ رو تغییر میده و میانبری برای تغییر باقی صدا ها (مثل آلارم و س م س و ...) نداره.
متاسفانه با اندروید 5.0.2 otg کار نکرد (قبل از آپدیت چک نکردم ببینم با اندورید 4.4.4 کار میکنه یا نه !!)
صفحه کلیدش تا حالا چند باری موقع تایپ تاخیر محسوس داشت اما هنگ نکرد (شاید با نصب نرم افزار صفحه کلید این مشکل رفع بشه)
آنتن دهی خوب
اصلا داغ نمی کنه
صداش تو مکالمه خوبه
باطری مثل همیشه یکروز کار می کنه
کیفیت ساخت مهشره (نصبت به قیمتش)
تاچش عالیه
رابط کاربری lenovo پر از رنگ و جذابه (مثل سامسونگ ) اما در عین حال شکیل و با کلاسه هستش (برعکس سامسونگ!!)
سرعت گوشی خوبه .. در باز کردن دفتر تلفن، س م س و ... تاخیری نداره
منوی انتخاب بین دو سیمکارت در تماس و س م س هم مناسب و کاربردی طراحی شده
محافظ صفحه و قاب همراه گوشی جنسه خوبی داره (اگر همین جنس رو تو بازار جدا میخواستم بگیرم حداقل 50 تا باید خرج می کردم برا همین میگم به قیمتش می ارزه )
شارژرش گندست و تبدیل سه شاخه به دو شاخه می خواد (این برا من مهم نیست چون اکثرا power bank همراهمه اما اگه کسی بخاد شارژر و تو کیفش بزاره ... خوب جا زیاد می گیره)
در کل از خریدم راضی ام قبل از این galaxy s5 mini daous داشتم .... راستش این بهتره ... آخه قیافه سامسونگ بجوری برام یکنواخت شده بود .... و از نظر کارایی در حد کاربرد من (تاکید کنم من اهل بازی نیستم) فرقی بین این و s5 mini نیست و شاید بتونم بگم این سریعتره ...",10,0,0,0,0,0,0,0
,,"گوشی خوبیه",3,0,0,0,0,0,0,0
,,"اون دوستی که میگه حالا خوبه لنوو هست باید بگم لنوو کم کسی نیست تو لب تاپ با اپل مقایسه میشه تو تبلت هم اگه پول مدل باهاش رو داشته باشی میفهمی چی میگه برتر از ایسوس و اینا
تو گوشی هم که موتورولا دستشه و خودش هم گوشی میزنه با کم برندی حرف نمی زنید یکم تحقیق کنید . سال دیگه گوشی هاشم میبینیم که حرف برای گفتن نمیزارن الان تازه داره دست و پا میزنه عین یه بچه 5 ماهه ولی بعدش شاهکار هارو میبینیم .",9,3,0,0,0,0,0,0
,,"صفحه اش Super AMOLED داره که تو این رنج هر گوشی نداره",3,0,0,0,0,0,0,0
,,"سلام دوستان به نظر من honor6 خیلی بهتر از اینه تازه قیمتشم کمتر و بهتر میشه اون رو فروخت هر کی موافقه لایک",5,5,0,0,0,0,0,0
,,"سلام
معایب
پردازنده ی گرافیکی در گوشی های میان رده به کار میرود
رزولیشن صفحه نسبت به قیمت پایین محسوب میشود
از gps استفاده میکند و خبری از فناوری glonas نیست
از کارت حافظه پشتیبانی نمیکند
DIGIKALA اشاره ای به داشتن قطب نما و داشتن شیشه ی GLORIA GLASS نکرده است
مزایا
پردازنده 64 بیتی
قاب پشتی آلمینیومی
دوربین جلو 8 مگاپیکسلی
صفحه نمایش OLED ( خوانایی خوب زیر نور آفتاب )",6,0,0,0,0,0,0,0
,,"درجواب دوستمون mamad باید بگم این گوشی همون طراحی اپل 6 هست اما خب با کمی تغییر کوچولو که البته زیبایی های خاص خودشو داره ، در مورد سلفی این گوشی باید بگم که با فلش جلو عکسایی رو در شرایطای مختلف میگیره که کمتر گوشی من میشناسم بتونه ، من اینو سه ماهه دارم هنگی نداره به اندروید 5.0 آپدیت شده و ی گوشی فوق العاده با کلاس و با کیفیته ، من طلاییشو پیشنهاد میکنم ، لنوو سال آینده اول دنیاس منتظر سورپرایزاش باشید",6,0,5,5,5,5,5,5
,,"عاقا من با هیچی مشکلی ندارم فقط این ک آقای محیاپور گفته مطمعنه ماله این گوشیه.اپل آخه.شاید بتونه با 5cرقابت کنه البته شاید",0,2,0,0,0,0,0,0
,,"سلام. گوشی با این قیمت بعد پردازندش snapdragon 410 با 1.2 مگاهرتز اونم quad core. واقعا اشتباهه خریدنش اشتباه.",5,2,0,0,0,0,0,0
,,"تو این رنج قیمت بد نیس نگاهی به lg g2 و s4 و honor6 بندازیم که هم پردازنده قویتری دارن و هم صفحه نمایش بهتری
این قیمتش خیلی باشه با این پردازنده باید حدود بالاتر باشه
خوبه حالا لنوو هست",3,3,0,0,0,0,0,0
,,"این گوشی محشره بنظرم یکی از بهترین سلفی های دنیاس ، تو طراحی ظریف و باکلاس تو سخت افزار و صفحه نمایش فدرتمند
در کل همون اپل تو دستتونه با این تفاوت که لوگوی لنوو پشتشه
خدایی باکلاسه ، دلبریه",4,0,5,5,5,5,5,5
,,"سلام من این گوشی رو از دیجی کالا گرفتم. به نظر من گوشیه خیلی شیک و باکیفیتیه. همون موقع که روشنش کردم 4 یا 5 تا آپدیت براش اومد و اندرویدش به 5 ارتقا پیدا کرد. توی جعبه یک قاب ژله ای و دو تا محافظ صفحه نمایش وجود داره. اندرویدش هم لانچر لنوو رو داره و هم لانچر خام گوگل ولی لانچر لنوو هم خیلی سبکه و هم خیلی امکانات داره. 2گیگ رمش اکثر مواقع حدود 1 گیگش خالیه و سرعت cpu هم خوبه. گیفیت صفحه نمایش هم عالیه. باتری هم برای حداکثر یک روز کارکرد زیاد خوبه. دوربینش هم خوبه ولی عالی نیست ولی دوربین جلوش خیلی عالیه. کیفیت صداش محشره بخصوص در مکالمه.
در مورد مشکلاتش: وقتی جعبرو باز کردم در قسمت پلاستیک سفید بالای گوشی یک لکه تیره خیلی کوچکی بود که تو ذوقم زد ولی فقط از فاصله نزدیک معلومه، از دیجی کالا بعید بود که جنسی که می فرسته همچین لکی داشته باشه. گوشی از otg پشتیبانی نمی کنه و چراغ led هم برای notification نداره.
در کل خیلی از خریدم راضیم یه گوشی فلزی که اصلا داغ نمی کنه و فوق العاده زیبا و باکیفیت ساخته شده و از همه مهمتر سیستم عاملش اندرویده. با اینکه لپ تاپ لنوو دارم اصلا فکر نمی کردم لنوو انقدر تو گوشی خوب کار کرده باشه.",5,0,5,5,4,5,5,5
,,"سلام من از تبلت تب 2 لنوو استفاده میکنم ی تبلت ارزون فقط میتونم بگم لنوو ی روز جای سامسونگ گرون فروش میشینه جنساش عالی و خوش قیمت هستند",5,0,0,0,0,0,0,0
,,"ادم خیلی زورش میاد پول گوشی بده بعد پردازنده گوشیش1.2 گیگاهرتز باشه بعدش لمس گوشی فقط قابلیت دریافت تا 5 لمس همزمان رو داشته باشه در حالی که الان داغون ترین گوشی ها 10 لمس همزمانن!
با اینکه از هوآوی متنفرم ولی به نظرم Huawei4X رو بگیرید شرف داره به این هم طراحیش خوبه هم 64بیتیه و هم دوربینش13 بیشتر سخت افزارش شبیه اینه باتریشم 3000 میلی آمپره نه مثل این 2300 میلی‌آمپر!!
با تشکر از دیجی !!!",4,4,0,0,0,0,0,0
,,"سلام من مدل s90-u(پک جهانی) رو دارم. (مدل دیجی پک اروپاست). تعجب میکنم چرا دیجی در گوشیهای مناسب سلفی قرار نداده! دوربین و صفحه نمایش و بدنه‌ی فلزی و طراحیش عاشقتون میکنه! در مورد سخت‌افزارش هم بگم که من بازی FRONTLINE COMMANDO رو دارم باهاش بازی میکنم.",8,0,5,5,5,5,5,5
,,"فوق العادست این گوشی عاشقش شدم شاید گوشی بعدیمو این گرفتم شایدم nokia lumia 830 که من تا حالا ویندوزفون نداشتم باید تجربش کنم ولی واقعا این گوشی گوشی کامل و خوشکلیه هم باریکه هم جنس بدنه عالیه من که تبلت لنوو دارم و ازش واقعا راضیم لپ تاپش هم بد نیست.",4,0,0,0,0,0,0,0
,,"واقعا گوشی عالیه ای هستش",5,0,5,5,5,5,5,5
,,"با سلام خدمت دوستان عزیز و کارکنان و مدیر دیجی کالا از دیجی کالا خواهش میکنم که برند های جدید مثل میزو. ویو. وان پلاس و شیاومی رو زود تر به بزرگترین وب سایت خرید کالا بیاره .",14,1,0,0,0,0,0,0
