positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"من از بیرون این گوشی رو قبلا برای پدرم خریدم.اما دیجی ارزونتر میده. گوشی های خوبی هستن،ما این گوشی رو تقریبا دو ماه پیش خریدیم و تاحالا مشکلی ندیدیم ازش.تو این رنج قیمت هم نسبت به پولی که میدین گوشی های خوبی هستن...",10,0,3,5,4,4,4,5
"سخت افزار،ميشه باتري رو هم در نظر گرفت
قابليت هاي نرم افزاري شرکت ايسوس که فوق العاده است
صفحه نمايش متوسط","فقط دوربين","سلام خدمت دوستان باید بگم واقعا جنس پلاستیکش محکم نه مثل گوشی های سامسونگ که وقتی قاب پشتشو دستت میگیری فکر میکنی پلاستیک فریزر دستته
باتریش خوبه من مدام باهاش کار کردم و 32 ساعت نگه داشت به درد بازی های سنگین نمیخوره مثل بقیه ی گوشی های این رنج قیمت ولی فوق العاده است اگر بخرید متوجه میشید که خیلی چیز ها داره که مارک های دیگه تا رنج 500 تومن هم روی گوشی هاشون نیست فقط تنها ایرادی که میشه بهش داشت دوربینشه که میشه گفت نسبت به قیمتش ضعیفه (مثلا در حد 3 مگا پیکسل )ولی دوربین جلو در حد همون vga
امیدوارم کمکتون کرده باشم یا علی مدد",15,2,5,5,4,4,5,3
"سخت افزار نيرومند","دوربين ضعيف
صفحه نمايش بسيار ضعيف
عدم وجود اينترنت 4g","قیمت گوشی بسیار مناسب است که با توجه به سخت افزار نسبتا خوب آدم ترغیب میشه برا خرید
اما صفحه نمایش بسیار ضعیف است و دوربین کیفیت مناسبی ندارد
لذا من گوشی lg k4 رو پیشنهاد میکنم چون یکم قیمتش بیشتره اما کیفیت ساخت بسیار بالاتری داره",13,5,3,5,2,3,5,2
"قيمت مناسب
سخت افزار مناسب
جذابيت و شخصي سازي بسيار زياد asus UI
سبک با اندازه مناسب
جذابيت ظاهري","کيفيت پايين دوربين
کيفيت صفحه نمايش پايين
پشت گوشي خيلي زود کثيفي رو نشون ميده(در رنگ مشکي)","این گوشی فوق العاده گوشی معقولی به نسبت قیمت و نقاط ضعفی که داره با این قیمت کاملا قابل چشم پوشیه.
یکی از بهترین محاسن این گوشی UI اختصاصی گوشیه که حتما غافلگیر میشین باهاش چون همه چیزهای ظاهری گوشی رو میشه تغییر داد.
در مجموع از خرید این گوشی خیلی راضیم.",8,1,5,4,4,4,5,3
"پردازنده مرکزي قوي اسنپدراگون به نسبت قيمت
پردازنده گرافيکي قوي آدرنو به نسبت قيمت
طراحي بدنه زيبا
رم 1 گيگابايتي قابل قبول
و...........","تقريبا هيچي","از همه لحاظ با این قیمت عالیه........
سیستم بسیار قابل قبولی داره و برای افرادی که موبایل های زیر 5 اینچی می خوان عالیه.. لطفا رنگ های دیگه رو هم موجود کنید......... مخصوصا طلایی ...........",8,2,5,5,5,5,5,5
"لانچر اختصاصي ايسوس با امکانات فراوان شخصي سازي
پردازنده و رم مناسب براي کار روزانه و بازيهاي سبک
کارايي معقول و مناسب نسبت به قيمت
خوش دست و راحت مخصوصا در جيب شلوار
برند معتبر و جهاني","حالت محدبي (غير صاف) پشت گوشي
دوربين پشت و سلفي ضعيف
مصرف بالاي باطري در صورت استفاده زياد واي فاي
اسپيکر ضعيف
داغ شدن پشت گوشي هنگام زياد بازي کردن","درود
این تمام تجربه من در مدت یکماه استفاده از این گوشی تا الان بوده
با این که نقاط ضعفی که گفتم رو داره ولی در کل ازش راضیم
برای آدمای کم توقع عالی و راضی کنندست
سپاس",9,0,4,5,4,4,5,3
"سخت افزار
صفحه نمايش
در کل با اين قيمت خيلي خوبه","باتري
دوربين سلفي
نداشتن هندزفري","ای کاش دوربینش هشت بود",6,0,3,3,3,3,3,3
"سخت افزار مناسب
ظاهر خوب
کيفيت صفحه نمايش با توجه به قيمت خوبه
در کل با توجه به قيمش گوشي خوبيه","قاب پشت بسيار ظريفه
نداشتن هندزفري
نبود لوازم جانبي","تو این رنج قیمت گوشیه خیلی خوبیه
فقط لوازم جانبی ایسوس خیلی کمه ، مخصوصا تو شهرستانا",7,0,5,1,4,4,3,4
"امکانات و شخصي سازي بالا
برند ايسوس
خوش دست و کيفيت قابل قبول و زيبا","دوربين
صفحه نمايش
در پشت استعدادزيادي در لکه گيري داره","دوستان ایسوس زنفون گو دو نسخه هست که در دیجی هم هست این نسخه لایت و ضعیفتر تو رنج خودش بی نظیر ولی دوربینش جالب نیست کیفیت صفحه نمایشش هم تو ذوق میزنه ولی در عوض دنیای از شخصی سازی وامکانات داره که من تو هیچ برندی ندیدم کاش اپدیت میداد باتشکرازدیجی کالا",11,0,4,4,5,3,5,4
"زيبا محکم روان خوش دست در يک کلام در اين رنج قيمت بي رقيب","کمبود لوازم جانبي نبود هنذفري در جعبه گوشي","تو رنج قیمت خودش و حتی کمی بالاتر هم کاملا بی رقیبه
برای پدرم خریدم و واقعا از خریدم راضی هستم
هیچ مشکلی که منو اذیت کنه هم نداشت
لوازم جانبیش کم هست ولی پیدا میشه
اصلا تو خریدش شک نداشته باشید",13,2,3,3,3,3,3,3
"طراحي زيبا
سخت افزار راضي کننده
قيمت مناسب
کيفيت صفحه نمايش باتوجه به قيمت","اسپيکر ضعيف
دوربين بسيار بي کيفيت","من این گوشی رو چند روز قبل از اینکه دیجی کالا موجود کنه در بازار با قیمتی گرونتر از دیجی خریدمش
رنگ مشکیشو خریدم . گوشی خوشگلیه .. دو تا ایراد داره یکی دوربینش که بسیار بی کیفیته .. کیفیتش در حده vga هستش .. اسپیکرش هم صداش بلند نیست
اما خب با توجه به قیمت بسیار مناسبی که داره گوشی ارزشمندی برای کسانی هستش که استفاده زیادی با گوشی ندارن یا به عنوان گوشی دوم استفاده ازش میکنن، البته اگه میخوایید باهاش بازی کنید این گوشی پیشنهاد نمیشه",12,2,4,5,4,4,5,2
,,"در این رنج قیمتی خرید بسیار عاقلانه ای هست مخصوصا بعنوان گوشی دوم، چون زیبا است و برای کسانی که به برند اهمیت میدن، برند قابل قبولی داره. باتری اش هم خوبه انصافا.
ولی اگر بعنوان گوشی اصلی قصد خرید دارید میتونید با هزینه کمی بیشتر انتخابهای بسیار بهتری داشته باشید بخصوص دو ایتم پشتیبانی از شبکه 4G و دوربین.",6,3,3,5,3,3,4,3
"رام1 پردازنده خوب شخصي سازي جذاب طراحي زيبا",دوربين,"این گوشی خیلی فوق العادست به نسبت گوشی های 200 تا300 واقعا خوبه از لحاظ شخصی سازی به شدت رضایت کنندست بدون هیچ هنگ کردنی دوربین متاسفانه خوب نیست ولی به نسبت گوشی های تو این رده قیمتی با کیفیت محسوب میشه اگه دوربین‌براتون مهم نیست حتما بگیرید پشیمون نمیشید...یاعلی",9,2,3,5,5,5,5,5
"قيمت پايين
برند معتبر",,"دیروز این گوشی رو از دیجی کالا برای استفاده بعنوان گوشی دومم خریدم به نسبت هزینه ای که میکنید بنظر من ارزش بالایی داره یه گوشی جمع و جور و خوشگله آندروید 5 با آپشنهای زیاد باطریش هم خوبه بنظرم از دیروز تا حالا 12 ساعت باطریش از 100% رسیده به 60% با استفاده معمولی 3-4 ساعتش هم به وای فای وصل بوده درکل از دوربین و صفحه نمایش و باطری و ... اگه به اندازه قیمتش توقع داشته باشیم از سرش هم زیاده یعنی خوبه و هیچوقت نباید با یه گوشی پرچمدار که چند برابر قیمت اینه مقایسه بشه .",8,0,5,5,4,4,4,5
,,"من از بیرون این گوشی رو قبلا برای پدرم خریدم.اما دیجی ارزونتر میده. گوشی های خوبی هستن،ما این گوشی رو تقریبا دو ماه پیش خریدیم و تاحالا مشکلی ندیدیم ازش.تو این رنج قیمت هم نسبت به پولی که میدین گوشی های خوبی هستن...",10,0,3,5,4,4,4,5
