positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"طراحي ظاهري","پردازنده
قيمت بالا","باعث تاسفه که از این پردازنده قدیمی استفاده کرده",8,8,2,4,3,3,3,1
,,"شرکت اچ تی سی که سابقه ی دیرینه ای در تولید موبایل داره افت بسیار شدیدی کرده و در بخش موبایل ضرر زیادی دیده .قیمت این دستگاه بیشتر از j7 prime هست اما امکاناتش اصلا قابل مقایسه نیست جنس بده ی پلاستیکی و نبود حسگر اثر انگشت و جی پی یو و پردازنده ی ضعیف واقعا گران هست پیشنهاد میکنم سری به j7 prime بزنید طرفدار مارک خاصی نیستم و صرفاً به دنبال بهتر بودن هستم ببخشید خستتون کردم.یا حق.",16,15,3,3,3,3,3,3
"داراي حسگر اثر انگشت","حذف نشدن منو_تراشه اسپندراگون 400","کاش یه ذره بیشتر تو انتخاب تراشه و ظاهذ گوشی دقت می کرد",13,5,3,4,4,3,3,2
"فقط آپديته همين","همه چي","اصلا گوشی خوبی نیس .فقط همین که اندروید 6 هس خوبه. رفقا کسی خواست اینقدر پول بدهاصلا این رو نخره حتما حتما یه نگاهی به htc x9 بندازه . یا حق",20,1,1,2,1,3,4,1
,,"دفعه اول که مشخصاتشو خوندم باورم نمیشد . واقعا htc چه فکری کرده این گوشی رو با این قیمت فرستاده تو بازار خوب پر واضحه که شکست میخوره . انگار اصلا تو این چند ساله htc تصمیم به خودکشی گرفته . مهم ترین فاکتورهای یه گوشی رو که جاذب کاربراست ، پایین رده در نظر گرفته با این قیمت . تراشه پایین رده 32 بیتی ، صفحه نمایش hd با تراکم پیکسل 267 ، بدنه پلاستیکی ، باتری 2700 معمولی . اینا مشکل نیست تا وقتی قیمت دستگاه هم اندازه قدرتش باشه که در واقع حداقل دو تا دونیم برابر قیمت معقول و قیمتی که رقبا دارن ارزش گذاری شده . البته که امکانات خوبی مثل ساپوت 4g ، دوربین خوب ورم 3 داره اما اینا رو رقبای دیگه با قیمت از نصف این گوشی کمتر هم دارن . با این حدود هزینه میشه یه گوشی میانرده و حتی بالارده قدرتمند خرید . یاد روزای خوب htc به خیر که چه گوشیایی میزد ولی انگار دیگه خسته شده . حتما توجیه خوبی برای این قیمت داره . نمیدونم به نظر htc داره دست به خودکشی میزنه .",41,2,3,4,2,3,3,3
,,"گوشیه خوبه ولی با این قیمت اون چیپ 32 بیتی...",19,6,1,5,1,3,4,3
"همه چي",هيچي,"عالیه فقط قیمتش خوب باشه",5,14,5,5,5,5,5,5
"طراحي بسيار شيک و مردانه و کلاسيک","سي پي يو ميتوانست با توجه به رم سه گيگابايتي قويتر باشد","در کل از طراحی های اچ تی سی بدم میاد ولی چندتا از طرلحی های جدیدش به کل فرق کرده و حس خوبی رو به آدم دست میده از لحاظ رم و سی پی یو همونطور که گفتم گوشی خوب و یک میانرده ی خوب به نطر میاد فقط قیمتش ....... انشالله که خوبه",9,11,4,5,5,4,5,5
"طراحي بينظير",ندارد,"سلام
در یک کلام زیبا",16,11,5,5,4,5,3,3
,,"سلام خدمت شما عزیزان
من به نظر خودم گوشی های htc یکی از بهترین برند های گوشی است این گوشی هیچ ضعفی ندارد تنها ضعف او این است که فقط گه گاهی به مدت
2 دقیقه هنگ میکند واقعا ازش راضیم من خیلی گوشی های متنوه ای داشتم اما این بینشان یک چیز دیکس
با تشکر",10,18,5,4,4,4,5,5
,,"من این مدل رو دو ماه پیش از نمایندگی در دبی خریدم .ساخت تایوان هست. به شدت سبکه .دوربین سلفی گوشی واقعا خوبه . دوربین اصلیشم من خیلی راضیم ازش .کیفیتش قابل قبوله و راضی نگهت میداره . گوشی کاملا تخت و به نظرم بزرگ محسوب میشه .کیفیت صداش هم عالیه .کار باهاش واقعا راحته .در کل برای کسی که دنبال یه گوشی میان رده با قیمت خوب هست به نظرم جزو بهترین هاست .
((فقط صدای گوشی وقتی داری باهاش حرف میزنی به قدری زیاد هست که همه مکالمتو میشنون .کم هم میکنی صدات واضح نمیره))",16,0,5,3,4,4,4,3
,,"یکی از دلایلی که این گوشی گرونه اینه که تاییدیه صدای hi-fi داره و نباید از لحاظ قیمتی با جی سون پرایم که از ی بلندگوی عادی استفاده میکنه مقیسه نکنیدش.",9,1,3,3,3,3,3,3
"همه چي گوشي خوب نگاه به پردارندش نکنيد همه چيو مثل اب خوردن باز ميکنه",,"همه چی گوشی خوب نگاه به پردارندش نکنید همه چیو مثل اب خوردن باز میکنه",9,3,3,3,3,3,3,3
,,"نه پردازنده خوبی داره نه به روزه",15,22,0,3,0,3,2,0
"طراحي ظاهري","پردازنده
قيمت بالا","باعث تاسفه که از این پردازنده قدیمی استفاده کرده",8,8,2,4,3,3,3,1
,,"شرکت اچ تی سی که سابقه ی دیرینه ای در تولید موبایل داره افت بسیار شدیدی کرده و در بخش موبایل ضرر زیادی دیده .قیمت این دستگاه بیشتر از j7 prime هست اما امکاناتش اصلا قابل مقایسه نیست جنس بده ی پلاستیکی و نبود حسگر اثر انگشت و جی پی یو و پردازنده ی ضعیف واقعا گران هست پیشنهاد میکنم سری به j7 prime بزنید طرفدار مارک خاصی نیستم و صرفاً به دنبال بهتر بودن هستم ببخشید خستتون کردم.یا حق.",16,15,3,3,3,3,3,3
"داراي حسگر اثر انگشت","حذف نشدن منو_تراشه اسپندراگون 400","کاش یه ذره بیشتر تو انتخاب تراشه و ظاهذ گوشی دقت می کرد",13,5,3,4,4,3,3,2
"فقط آپديته همين","همه چي","اصلا گوشی خوبی نیس .فقط همین که اندروید 6 هس خوبه. رفقا کسی خواست اینقدر پول بدهاصلا این رو نخره حتما حتما یه نگاهی به htc x9 بندازه . یا حق",20,1,1,2,1,3,4,1
