positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"باتري و cam plus
نمايشگر
شارژ سريع
بدنه تمام فلزي
دوربين","پردازنده ميان رده","من چند روز قبل در پیشنهاد شگفت انگیز به همراه هدایای دیجیکالا (کم پلاس و ضد خش و یه کاور فوق العاده زشت )خریدمش.سه تا دوربین فوق العاده داره و واسه عکاس جماعت خیلی خوبه.اگه اهل بازی هستید این مدلو نخرید چون در اجرای بازیهای سنگین کم میاره.بنچمارکشو با antutu گرفتم که در حد گوشیهای میانرده هست(60000 یعنی نصف الجی جی 5).من از باتریش راضیم چون به سرعت شارژ میشه و دیر تموم میشه(البته بازی نمیکنم.فقط وبگردی و عکاسی و نرم افزارهای عادی).",9,2,3,5,5,4,3,5
"پردازنده
دوربين و...","باتري يکم ضعيف","یک گوشی عالی تا این رنج قیمت است",4,2,5,5,5,5,4,5
,,عالیه..,4,3,5,5,5,5,5,5
,,"باتری آیفون سیکس اس هم دوهزارو هشتصده ولی عالیه
شاید باتری اینم خوب باشه",2,3,3,5,5,5,0,5
"عاليه تا سه سال ديگه هم کهنه نميشه",نداره,"این گوشی عالیه مثل سامسونگ نیس که فقط یه سال جدید باشه بعد قدیمی بشه",9,3,5,5,5,5,5,5
,,"من ال جی جی3 داشتم دزدیدن ازم و الان سامسونگ j5 دارم.بنظر من سامسونگ خیلی بهتره و اپدیت و رابط کاربریش بهتره و ساده تر .",4,25,3,3,3,3,3,5
"دوربين اصلي و سلفي کيفيت فوق العاده صفحه نمايش و امکان استفاده از ماژول جانبي",ندارد,"کلا نسبت به گوشی های با این رنج قیمت از کیفیت و امکانات بیشتری برخوردار است",10,4,5,5,5,5,5,5
"کيفيت بالاي صفحه نمايش
دوربين فوق العاده
خوش دستي
سنسور انگشت سريع","کم پلاسش بي کيفيت ساخت چين","این گوشی رو بخاطر هدایاش خریدم که متاسفانه کم پلاسش با یه بار استفاده خراب شد
کسایی که میخاین بخاطر کم پلاسش بخرید اصلا روش حساب نکنید
اگه حرف منو باور نداری یه سرچ گوگل بزنید خرابی کم پلاس lg g5 اوضاع میاد دستتون",14,11,3,3,3,3,3,3
,,"بنچمارک AnTuTu:
1. LeEco Max2 : 138000
2. Xiaomi 5 : 136700
3. Samsung S7 Edge : 134600
...
6. LG G5 : 128200
این گوشی G5 اصلیه که ششم شده نه این مدل G5 SE",2,10,3,3,3,3,3,3
,,"اینقدر پول بدی و ال جی بگیری دستت فقط سامسونگ هردورو داشتم که میگم",1,33,3,3,3,3,3,3
"طراحي ريبا",باتري,"من یه هفته این گوشی رو گرفتم راضی ام ازش گوشیه باکیفیت و با کلاسیه طوری ک اطرافیانتونو جذب خودش میکنه.درکل گوشی شیکیه از نظر سخت افزاری ام خوبه.دوربین ک فوقالعادس خدایی هم شب هم روز.واینم بدونید ک الجی تنها شرکتیه گوشیاشو خود کره میزنه و دست چین توش نیست. بخرید لذتشو ببرید",19,14,4,5,5,3,5,5
,,"من تمام گوشی های هوشمند از s7 تا ایفون 7 خریداری کردم اما به جرات میگم ال جی از تمام اونا بهتر بود عالی فقط حیف یکم ضعف باطری داره",17,29,4,5,5,5,5,5
"طراحي زيبا","از نظر قدرت اجرايي ضعيف","سلام
من از طرفدار های همیشگی ال جی هستم اما این گوشی نا امیدم کرد.
از لحاط مشخصات فنی اصلا راضی کننده نیست به این قیمت نمی ارزه و دور بینش هم اون چیزی که فکر میکردم نبود جی 4 از این خیلی محسوس بهتره.",22,38,1,4,2,4,5,4
,,عالی,13,7,5,5,5,5,5,5
"دو دوربين
فوکس ليزري
قابليت تعويض باطري
قابليت نصب امواع ماژول ها
سنسور اثر انگشت در بهترين جاي ممکن","طراحي نه چندان خوب نسبت به گوشي هاي سامسونگ
ديگه هيچي !!!","هر چی بگم کم گفتم واقعا گوشی عالی ای هست",26,8,5,4,5,5,3,5
,"فقط باطري","اگه باطری رو قوی تر میزاشتن این گوشی بی رقیب بود",23,7,5,5,5,5,5,5
دوربين,"سخت افزار","قدرت سخت افزاری این مدل با برادر بزرگترش تفاوت فاحشی دارد و نتایج بنچمارک ها به خوبی نشان دهنده این موضوع هست در صورتی که از نظر قیمت تقریبا هم قیمت هست و این اصلا منطقی نیست. دیگه امار و ارقام بنچمارک های معتبر که دروغ نمیگه جانم .",15,17,2,2,3,2,2,4
"همه چي",ندارد,"خیلی خوش دست و و روان و زیباست حتما بخرید و لذت ببرید و درگیر نظرات منفی که نسبت بهش میدن نشین",16,7,3,4,5,4,4,4
"دوربين عالي","نبودن لوازم جانبي مثل قاب وکيفاش بيشتر تو بازار ميفرستاد عالي بود","عالی از همه نظر توپ بخرید ظرر نمیکنید",13,9,5,4,4,4,5,4
"همش نقاط قوته",ندارد,"من چند وقت این گوشی رو دارم عالیه",11,2,5,5,5,5,5,5
"دوربين پشت عالي خصوصا مزيت عکاسي وايد دوربين جلو عالي خصوصوا در فضاي تاريک قيمت با توجه به امکانات مناسب",نديدم,"برعکس اینکه از ابتدا خونده بودم گوشی زشتی هست وقتی از نزدیک دیدمش و خصوصا الان که ازش استفاده میکنم ، حس میکنم. دادن صفت زشت واقعا واسش بی انصافیه.
دیجی کالا همراهش محافظ صفحه و کیف به رایگان ارسال میکنه ... ممنونم دیجی جان
فقط رنگ کیف مطابق اونچه که در سفارش و فاکتور خاکستری ثبت شده بود نبودش . طلایی بود !!!!",14,2,4,5,5,5,5,5
دوربين,,"اقا واقعا حیفه اینقدر به این گوشی تقریبا میانرده بدی خوب پرچمدار که نیست با یه تومن میشه z3 plus گرفت که سخت افزار قدرتمند تری داره و همچنین ظاهرش خوشگله این قیافش خیلی ضایع ست واقعا حیف یک و نیم ملیون که می خوای بدی به یه گوشی میانرده",8,49,3,3,3,2,2,4
,,"با همین مشخصات سخت افزاری میشه رد می پرو سه از شیائومی رو خرید اونم با نصف این قیمت. تازه یه رابط کاربری عالی و پرامکانات هم در کنارش اضاف کنید.من الان می5 دارم از اینم ارزونتره سخت افزارشم پرچمداره!",9,35,2,3,3,3,3,3
"صفحه نمايش فوق العاده
دوربين هاي اصلي گوشي کيفيتشون عاليه
رم 3 گيگ و تراشه 652 تو اين قيمت کافي و عاليه","حدس ميزنم باتريش يه مقدار ضعيف باشه","من امروز این گوشی رو سفارش میدم از دی جی کالا.بعد از کلی گشتن تو بازار موبایل اصفهان و کار کردن با گوشی هایی مثل S6 و V10 و خود G5 و A7 2016 به این نتیجه رسیدم که این گوشی از همه اینا بهتره!!!حالا خیلیا میگن V10 خیلی بهتره...ولی اگه V10 رو توی دست بگیری...میبینی که خیلی سنگینه...کیفیت دوربینش با اینکه روی کاغذ خوبه ولی توی عمل خیلی پایین تر از G5 بود.این گوشی با اینکه توی رم و تراشه یکم از خود G5 اصلی ضعیف تره...ولی چیزی ازش کم نداره...مگه اینکه کسی بخواد واقعا از گوشی کار سنگین بکشه و بازی سنگین بکنه.اگه نه بقیه چیزا با G5 یکسانه.از لحاظ ظاهر درسته به قشنگی G4 نیست...ولی گوشی زشتی نیست!!!!بدنه فلزی خیلی قشنگی داره!!امیدوارم مفید بوده باشه",22,17,4,5,5,4,4,4
,,"اگه نتایج بنچمارک الجی جی فایو ببینید خودتون متوجه میشید چه گوشییه
میت 8 و گلکسی اس 7 رو میزاره تو جیبش
امتیاز بنچمارک الجی جی فایو 13هزار شده
از میت 8 حدودا 9هزار
گلکسی اس هم حدودا 8هزار",21,12,5,3,5,5,4,5
"آندرويد 6","باتري ضعيف","در این رنج قیمت گوشی هایی هستند با 4000 میلی امپر باتری ولی این گوشی فقط 2800 ظرفیت باتریش هستش",13,17,4,4,4,4,3,4
,,"سلام خدمت هموطنان عزیز...
من بیشتر پرچمداران بازار رو داشتم و استفاده کردم ولی این رو به جرعت میگم که ال جی نسبت به قیمتش واقعا فوق العاده هستش و ماژول هایی که واسش طراحی کردن فعلا تو دنیا حرف اول رو میزنه و از لحاظ سخت افزاری واقعا قدرتمنده به حدی که بازی real racing رو که حجم و گرافیک بالایی میخواد رو بدون لگ اجرا میکنه و در باره نرم افزار باید بگم خیلی روان و دقیق هستش و انتخاب فوق العاده ای هست واسه دوست داران گوشیهای خاص....
بنده در ابتدا عرض کردم که پرچمداران زیادی رو استفاده کردم از کمپانیهای مختلف ولی هیچ گوشی مثل الجی به چند مسئله توجه نمیکنه....
1.گارانتی که برای الجی تو جهبه کارت طلایی میگذارند و تا 2 سال پشتیبانیش میکنن و فقط هم با گارانتی مدیا پردازش عرضه میشه ولی گوشی های دیگه به این صورت نیستن یعنی 3 یا 4 تا گارانتی مختلف واسه عرضه دارن که هر کدوم با دیگری فرق داره....
2.الجی تنها گوشی هستش که فقط در کشور کره ساخته میشه و جای دیگه از دنیا تولید نمیشه....
3.من بعد از خرید این گوشی و بیرون اومدن از فروشگاه با نمایندگی معرفی محصولات الجی مواجه شدم که همونجا از بنده کارت ملی و فاکتور گوشی و جعبه گوشی رو دریافت کردن و بعد از گذروندن مراحل به بنده به عنوان تقدیر از خرید محصولات ال جی یک عدد باطری اورجینال و یک عدد پاور بانک که به صورت اورجینال برای شرکت ال جی هستند رو تقدیم کردند....
بنده این گوشی رو به همه پیشنهاد میکنم...
ببخشید که پر حرفی کردم",20,7,5,5,5,5,5,5
,,"سلام دوستان
من 2 هفته ای میشه این گوشی رو خریدم
همه چیزش نقطه قوته
طراحیش ظاهرش صحفه نمایش و ...
از نظر سخت افزار اصلا کم نمیاره توش بازی های دیتا داری مثل asfalt 8 ، real racing3 ، odern combact رو ریختم و بدون هیچ لگی و با مولتی تسکینگ عالی همه رو اجرا کرد پس فک نکنید چون SE کم میاره.
دوربینش ک عالیه
عمر باتریشم خوبه با فست شارژ هم کمتر از یک ساعت شارژ کامل میشه
صدا ی بلند گو و هندزفزی شم خیلی با کیفیت و قابل قبولن
و نکته بسیار مهم دقیق بودن و سرعت حسگر اثر نگشته ک واقعا عالیه
ب هر حال این گوشی چیزی از برادر بزرگترش g5 کم نداره
امیدوارم بدردتون بخوره
یاعلی",26,7,5,5,5,4,5,4
"همه چي عالي","سنسور اثر انگشت پشت تلفن","دوستان مختصر بگم گوشی واقعا زیبا و شیک ،خوش دست،برامدگی بالای صفحه عالی،صفحه کیفت عالی،امکانات چیزی کم نداره،دوربین کیفت خوبی داره،صداش بی نظیره،اقا یک کلام عالیه",17,6,5,5,4,4,5,4
,,"این گوشی شاید تو عکس بد باشه ولی اگه دستتون بگیرین به کیفیتش پی میبرین ، نمیشه فت از نظر ظاهر بهترینه ولی خوب بدم نیستو مشتریای خودشو داره",8,2,4,5,4,5,3,5
"دوربين با کيفيت
صفحه نمايش خوب
قدريت سخت افزاري بالا","مورد خاصي ندارد","با سلام
نزدیک یک ماه و نیم هست که مدل اصلی این گوشی رو گرفتم اسنپ 820 واقعا پرقدرته دوربین و صدای خوبی داره ماژول هاش کاربردی هست البته نه برای همه صفحه نمایش خیلیا میگن خوب نیست ولی من مشکلی توش ندیدم چه از نظر کیفیت و روشنایی البته سنسور روشنایی یه موقع هایی خوب کار نمیکنه و باید دستی نور صفحه رو زیاد کنید. در مورد باطری هم یک روز رو کامل برای من که اکثر مواقع تو تن هستم دووم میاره اینم بگم من از g2 تا g5 رو از ال جی داشتم s4- s5- note3 - note 4 - j5- a5- a7 رو از سامسونگ و z1 تا z3 رو هم از سونی داشتم با این حال این گوشی یکی بهترین گوشی های بازاره از هر نظری البته جا داره بگم s7 , s7eg هم گوش های عالی هستن.
ممنون از وقتی که گذاشتید در آخر هم باید بگم گرفتم گوشی یه امر کاملا سلیقه ای هست",12,4,5,4,4,5,4,5
"ارتقا اندرويد به 7 کيفيت دوربين","اين لگو الجي خيلي زشته کاش نداشت خيلي خود نمايه ادم همش حواسش تو اين مارک هست","لگو الجی کاش جلو گوشی نبود یا اگر بود کاش درجای کم دید تر بود.",11,53,4,4,4,3,1,4
"همه چي",قيمت,"خیلی خوبه دوستان اول راحب پردازنده تحقیق کنن بعد نظر بدن اول اینکه اسنپدراگون 625نیست 650 هست بعد بعضی فکر میکنن این اختلاف عددی کم با اسنپدراکون 600 تاثیری هم تو قدرت وبهینه شدن مصرف نداشته پس بگیم اسنپدراگون 800 فرقی نداره با 820 خواهشا همینجوری نظر ندین اسنپدراگون 650 برین مقایسش با 808 رو ببینید روهوا نظر ندین این گوشی ضعیفه فلان وجدانن طرف بوده 1100 داشته نوت 5 و وی 10 رو زیر سوال میبرده",23,6,3,4,4,3,4,4
"از همه نظر عالي",,"سلام
امروز به دستم رسید ، واقعاً عالیه به همه توصیه میکنم قبل از خرید سامسونگ و اچ تی سی حتماً ال جی رو بررسی کنید . از همه بهتر منوی بسیار عالیشه ، از سامسونگ خیلی بهتره منوش.
شک نکنید توی خرید این گوشی.
راستی یادم رفت این گوشی بسیار خوش استیل و دوست داشتنیه",31,6,3,3,3,3,3,3
,,"من واقعا موندم این گوشی از استپ دراگون 625 استفاده میکنه که حد اکثرش قدرتش 1.8 گیگاهرتزه ولی اس 4 با تراشه استپ دراگون 600 که حد اکثر قدرتش 1.9 گیگاهرتز الجی باید به خجالت بکشه خواهشن پولتونو حدر ندین",14,86,0,0,0,0,3,0
"دوربين فوق العاده
خوش دستي
...","به نظر من که نداره","سلام دوستان من یه ماهی میشه خریدمش اصلا هم گوشی زشتی نیست به نظر من که عالیه وازش راضی بودم",25,4,4,5,4,5,4,5
[],[],"سلام دوستان
از خوب بودن این گوشی شکی نیست ولی به نظرم یه نیم نگاهی هم به V10داشته باشید چون از نظر قیمت یکی هستن تقریبا ولی وی ده خیلی بهتر از جی 5 اینجا جاش نیست توضیح بدم فقط خودتون یه نگاهی به مشخصاتش بندازید",31,3,3,3,3,3,3,3
[],"[""صفحه نمايش ضعيف"",""باتري ضعيف ""]","این گوشی اصلا ارزش خرید با این قیمت رو نداره و میشه با این پول گوشی فوق‌العاده ای مثل Z5 پریمیوم یا X گرفت که در همه موارد سرتر هستن حتی سرتر از G5 عادی! بزرگترین ضعف های این گوشی صفحه نمایش و باتریش هست! صفحه نمایش این گوشی (G5 با G5se فرقی ندارن) بسیار ضعیفه اگر بزاریدش کنار گوشی مثل X کاملا متوجه بی کیفیت بودن اون میشید و الجی توی G5 یک عقب گرد داشته در صفحه نمایش! روشنایی صفحه نمایش این گوشی خیلی پایینه و بدروغ گفتن 850 نیته! واقعا توقع این دروغ رو از الجی نداشتم واقعا",18,44,2,3,3,3,3,3
"[""ظاهرا همچيش مصل g5 جز سخت افزار""]","[""قيمت بالا""]","من می خواستم g5 se بخرم ولی تو ایران نیومده بود هنوز
واسه همین مجبور شدم پول بیشتری بدم و g5 بگیرم
البته الان می دونم چه کار خوبی کردم
چون این گوشی قیمتش خیلی نزدیک به سری اصلیش هست
و اگه قرار بود صبر کنم الکی فقط خودم معطل کرده بود
شما هم اگه قصد خرید اینو داریم اصلا نگیری
چون اصلا نسبت به قیمتش نمی ارزه
یه کم پول جمع کنید g5 مادر رو بخرید
با تشکر",15,13,1,3,3,3,3,3
[],[],"دوستان بنده کلا از برند ال جی و سامسونگ بسیار راضی هستم
اما ... فکر میکنم با توجه به امکاناتی که ال جی واسه گوشیهاش میزاره واقعا عالی تره
من تو گلکسی اس 6 و 7 نو آوری خاصی مشاهده نکردم فقط ضد آب بودنش منو تحت تاثیر قرار داد اما نو آوری که جی فایو به همراه رابط کار بری عالی که داره منو واقعا راضی کرده و مجبورم کرد که نظرم رو بنویسم .
با توجه به عالی بودن هر دو برند ... ال جی و سامسونگ ... بنده ال جی جی فایو را واقعا بهتون پیشنهاد میدم , عالیه حتما از کارکردن باهاش لذت می برید",16,10,5,5,5,5,3,5
"[""تقريبا همه چي""]","[""کمي باتري وقيمت""]","سلام دوستان اشتباه نکنید اسنپدراگون 652بسیار روان وپرقدرت هست من خواهرم هم الجی جی 5داره مدل اسنپ 820هم تب اس 2سامسونگ مدلی تی 719که مشخصات سخت افزاری جی 5اس ای داره خداییش معرکس عملکردش
بسیار روان خودم هم شیائومی ردمی نوت 3پرو دارم اسنپ 650 یه غولیه اصلا منظورم اینه یسری میبینن 652هست میگن وای چقدر ضعیف قدرتش از 808بیشتر نباشه کمتر نیست نمرشم نزدیک 80000هست
فقط قبول دارم قیمتش تنده",9,10,3,4,4,3,4,4
,,"به نظر من که گوشی خوب و خوشدستی هستش.بعد چند سال گوشیای مختلف داشتن این دفعه ال جی رو امتحان کردم که تا الانم بعد نبوده گوشیم امیدوارم همینجوری خوب بمونه! دوربینش که خوب حرف نداره البته نیازی به تعریف هم نیست چون مانور الجی واسه این گوشیش دقیقا رو همین دوربینه! رم سه هم به نظرم نیاز های اادم رو راحت بتونه جواب بده!",6,3,4,5,4,5,5,4
[],[],"این که همون قیمت الجی جی 5 اصلی هستش این بدترین گوشی هستش ارزش خرید نداره",9,30,0,0,0,0,3,0
"[""يکي از بهترين دوربين هاي جهان. دوربين دوگانه. سخت افزهر عالي در حد اسفالت هشت. طراحي خيلي عالي. نازک. وسبک. جنس تمام فلزي. در گاه جادويي. حافضه داخلي بالا درگاه کارت اس دي. ورابط کاربري بسيار عالي\n""]","[""باتريش رويکاغذ کمه ولي در عمل نسبتا عاليه""]","حتما بخونید
باید بگم کا لجی جی فایو اس ای. خیلی عالیه. اونایی که میخواین سامسونگ بگیرین باید بگم که سخت در اشتباهن سامسونگا هرچیزی که داشته باشن رابط کاربرب وطراحی مثل الجی جی فایو ندارندرزم هیچ سامسونگی نو اوری جدیدی نداشته ولی الجی جی فایو یا جی فایو اس ای دو نو اوری جدید یعنی ماژول و تکنولوژی دو دوربین رو همزمان اورد من فکر می کنم جی فایو بهترینه و جی فایو اس ای هم دسته کمی از اون نداره فقط سخت افزارش پایین اومده که اصلا با برنامه های سنگین مثل اسفالت 8 مشکلی نداره طراحیش و رابط کاربریش عالین.
در کل باید بگم که این گوشی جزو بهترین های جهانه. دقیقا بر عکس سامسونگ. به. نظر من اگه بودجتون انقده یا همین گوشی روبگیرید یا سونی زد فایو یا هواوی پی 9",13,5,5,4,5,5,4,4
,,"من با ال جی و ساسمونگ فعلا کاری ندارم ولی دوستان دارن گوشی نوت 4 را با 7 مقایسه میکنن اولا بذارید نوت 7 در بازار موجود بشه دوما این دو گوشی از زمین تا هوا باهم فرق دارن و در ال جی ام شاهد تغییرات خاصی نیستیم و جی 4 با 5 تفاوتی نداره و از نظر سخت افزاری بهبود یافته ولی ظاهر نوت 7 با 4 اصلا قابل مقایسه نیست!!!",2,30,3,3,3,3,3,3
[],[],"سلام به همه من خودم الجی جی 5 دارم یه گوشیی هس ک دومی نداره حتی از سامسونگ اس سون هم سرتره اگ باور ندارید میتونید ویدیو هاشو تو یوتیوب ببینین. بعد دوستانی ک میگن قیمتش بالاهه!!!
عزیز دلم این گوشی یه جوری میتونه از پس همه بازیا و کارهای سنگین بر بیاد ک انگار داره اب خوردن میخوره
دوربینش عالیه سخت افزار فوقالعاده. کیفیت دوربین جلوشو میشه با سیکس اس مقایسه کرد باطریش هم خوبه البته بستگی به نوع مصرفتون داره ولی در کل هیچ گوشیی تا الان از این سر تر نیس پیشنهادم اینه حتما بخریدش ضرر نداره من ک دارم عالیه عالی",18,16,5,5,5,5,5,5
"[""همه چيز""]","[""هيچ چيز""]","قابل توجه منتقدین که میگن اصلا با این قیمت ارزش نداره
در اصل این همون جی5 اصلی با همون صفحه نمایش ، همون دوربین ، همون بدنه و همه ی امکاناتش با جی 5 فرقی نداره در واقع همون جی5 هست فقط به جای اسنپ 820 از 652 استفاده کرده و همینطور حافظه ی رم اون از 4 به 3 تغییر کرده که در عمل شاید کمی نسبت نسخه ی اصلی ضعیف تر باشه اما بسیار قدرتمند عمل میکنه
و این تغییر کوچک در پردازنده و رم مقداری قیمت اون رو نسبت به نسخه اصلی کمتر کرده
اما ارزشش رو داره که این رو هم بدلیل کمی بودجه کمتر بخوایم تهیه کنیم
پس لطفا زود قضاوت نکنید
در ضمن دوستانی که بودجه ی اون ها کمتر از این مقدار هست پیشنهاد میکنم جی4 تهیه کنند چرا که هنوز هم عالی هست
با تشکر",20,13,5,5,5,5,5,5
"[""دو دوربينه بودنش و کيفيت صفحه نمايشش""]","[""ظاهر خيلي بدي داره""]","من حقیقتش یک سال هست عضو خانواده ال جی هستم خدایش بس که راضی بودم از گوشی جی 4البته همه وسایل خونه رو ال جی گرفتم میتونستم جی 5بگیرم ولی خدایش نمی ارزه اینهمه پول برا جی 5بده آدم حتی باتریشم ضعیفتره جی 4هست از جمله گوشیهلی معرکه ال جی همون جی 4 هست بنظرن اگر آدم جی 4 رو بگیره انگار جی 5 گرفته تازه یه گوشی با ظاهر خیلی میگیره دستش نسبت به جی 5 ولی خدایشم جی 5از لحاظ امکانات یییییکم بالاتره جی 4 هست.",4,28,3,2,2,5,0,5
"[""عالي . پر از خلاقيت ""]","[""ندارد""]","برعکس سامسونگ که همه گوشیاش یه شکله حداقل ال جی جرات تغییرات زیادو تو گوشیاش داره.نه مثل نوت 7 که با تو 4 هیچ فرقی نداره.",16,9,5,5,5,5,3,5
[],[],"این گوشی از xperia x ارزون تره در صورتی که همه چیزش سر تر از اونه.بسته کامله . ال جی بازم گل کاشت",15,7,5,5,5,5,5,5
"[""دوربين باکيفيت""]","[""کيفيت تصوير پايين نسبت به سامسونگ و قيمت کمتراز سامسونگ""]","از نظر دوربین فوق العاده هست واز نظر باطری کیفیت مطلوبی داره",5,3,0,0,0,0,0,0
[],[],"با این قیمت ارزش خرید نداره
نسخه معمولیش بهتره",19,19,2,1,3,4,0,4
