positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"باتري
دوربين","تاچ ضعيف
اندرويد 5 روش يه نقصايي داره","سلام.
این گوشی4 ماه پیش دوتا سفارش دارم که استفادمو براتون بگم
اولا باتری فوق العاده ای داره
دومش دوربینش هم عالیه.هم اصلی هم سلفی
اما متاسفانه تاچ خوبی نداره.گاهی اوقات باید چندبار لمس کنیم که کار کنه.هردو گوشی این مشکلو داره.
البته احساس کردم شاید مال گلش روش باشه.هنوز بدون گلس تست نکردم.شما بدون گلش تست کنین خبرشو بهم بدید.
نسبت به قیمتش گوشی خوبیه و تا حالا هنگی از هردو گوشی ندیدم.
اندروید 5روشم یکم نقص داره.مثلا قسمت نقاط دسترسی به اینترنت هرکار کردم نتونستم APN های اظافه رو حذف کنم.گزینه حذف نداره
در کل اگه تاچ اذیت نکنه گوشی عالی هست نسبت به قیمتش",4,1,2,2,2,4,5,1
"باتري خوب شارژ سريع ظاهر زيبا","هيچ جا محافظ و لوازمش نيست otg نداره","نزدیکه 8 ماه پیش از دیجی خریدم. کاملا راضیم.
البته نمی دونستم او.تی.جی نداره. این تنها نقطه ضعفشه
تاچش نسبت به گوشی های خوب مثل سونی ضعیف تره ولی از اچ.تی.سی و حتی سامسونگ های هم رده بهتره",1,1,5,3,5,3,5,3
"باتري. دوربين پشتي. در کل عاليه","فقط فقط تاچ با کندي همراهه","من راضیم و با این مبلغ واقعا عالیه",2,1,3,3,3,3,3,3
"قابليت پاور بانک
باتري
قيمت","تاچ يه کوچولو ضعيفه","من این گوشی رو خریدن.
نسبت به قیمتش گوشی خیلی خوبیه.
قابلیت پاور بانک داره
فقط یه کوچولو تاچش ضعیفه ولی اذیت نمیکنه .",3,1,5,5,4,4,4,4
,,"اول از همه اینکه شما باید یه مرورگر فایل که از نظر من ES FILE EXPLORER بهترینشون هست رو دانلود کنین بعدش از توی قسمت تنظیمات گوشی/باتری/قابلیت پاور بانک یا همون منبع نیرو رو براش روشن کنین بعد از اون وارد ES FILE EXPLORER بشین و وقتی که برنامه جلوتون باز هست USB رو به گوشیتون وصل کنین یه پیغام میده اون رو تایید کنید واز منوی سمت راست از قسمت محلی حافظه خارجی رو انتخاب کنین.
لذت ببرین.",5,0,4,2,4,4,2,2
,"با اين قيمت نداره","من برای درست عمل کردن تاچ گوشی همه راه ها رو امتحان کردم
و بهترین راهی که پیدا کردم این بود که زبان گوشی رو حالت فارسی قرار بدید
باقی تنظیمات هم سر جای اولش باشه
در مورد گوشی من که کاملا جواب داد
به نظر من مشکل تاچ این گوشی نرم افزاریه و اگر اپدیت جدید بیاد حل میشه
در کل من از این گوشی با این قیمت کاملا راضی هستم",2,0,5,3,4,3,3,3
شارژدهي,"تاچ تاچ تاچ","سلام. این گوشی رو دو هفته هست خریدم و لازم دونستم نظرم رو بگم تا مثل من پشیمون از خرید نشید. 1- تاچ بدی داره (بگیر نگیر میشه، مخصوصا توی یه سری نرم افزارها و بازی ها مثل کلش آف کلنز و ...) و به درد تایپ سریع نمی خوره و این موضوع تاچ، واقعا از خریدش پشیمونم کرده. 2- هنگ میشه(مثلا اگه چند دقیقه تو اینستاگرام باشی هنگ میشه). 3- شارژدهیش خوبه.
در کل با توجه داشتن این گوشی و کار کردن باهاش، به هیچ عنوان برای خرید پیشنهاد نمی کم.",1,0,1,2,3,2,1,0
,,"سلام،من یه چند وقتیه این گوشی رو خریدم،خیلی ازش راضیم.گوشی کاملا عالی یه.قفافش هم فوق العادس.ولی متاسفانه با اینکه نظرات قبلی رو هم خوندم ، نتونستم کابل otg رو توش فعال کنم،حتی اون قابلیت پاوربانکش رو هم فعال کردم ولی نشد.",6,1,3,3,4,5,5,3
"سريع شارژ شدن شارژش دير تمام ميشود سرعت عمل بالا پشتباني از 4G پشتباني از حافظه جانبي تا 200 گيگ",,"من این گوشی رو 8 ماه پیش از دیجی کالا خریدم خیلی راضیم آنتن دهی خوب ، سرعت پردازنده بالا ، عملکرد دوربین عالی و در آخر قیمت مناسب ، با این مبلغ بهتربن گزینه س",3,1,3,4,4,4,3,4
باتري,"تاچ
دوربين","تاچش ضعیفه آقا تاچش ضعیفه",6,8,3,1,1,3,3,4
"طراحي.شارژسريع. مدت زيادي شارژ براش ميمونه","هيچي واقعا","من این گوشی گرفتم.عالی بود.مخصوصا طراحی و شارژش حتماااااا پیشنهاد میکنم مشکل تاچ هم نداره ولی اگه داره برین تو تنظیمات حساسیت لمسشو بزنین",5,5,3,3,3,3,3,3
"طراحي مناسب
تاچ مناسب ! برعکس گفته دوستان
صدا خوب
اقلام اضافي
رابط کاربري","دوربين کمي ضعيف انتظار دوربين بهتري داشتم","من این گوشی رو برای یکی از دوستان تهیه کردم - یه مدتی هست خودم اندروید گوشی اولم نیست و از ایسوس اندروید برای گوشی دوم استفاده می کنم که اونم برای کار و برنامه خاصی که باید نصب بشه فقط همین.
دوستان عزیز توجه داشته باشید نسبت به هزینه ای که پرداخت می کنید باید انتظار داشته باشید ! من نه بحث برند دارم نه سازنده. بی انصافی بخوایم بگیم امکاناتی که میده هزینه رو جبران نمی کنه !
صدا گوشی خوب بود ! باطری ( باتری ) مناسب و خوبه - گوشی 4G پشتیبانی می کنه ! آقا این تاچشم من دیدم خوب بود !!! بی مشکل از گوشی های دیگه تو این رنج بهتره بود ! کیفیت عکاسی تو شب زیر نور یکم بیشتر از یکم پایین تره - انتظار بیشتر داشتم از دوربینش ! در کل مبارک صاحبش باشه ! رم 2 و حافظه 16 و .... این قیمت ؟ مناسب - پیشنهاد می دم تهیه کنید.
پایینده باشید",6,2,4,4,4,4,4,3
"جاي دو سيم با رم جداس. بلندگوي قوي","او تي جي نداره باتريش با اينکه 4000 ولي با مرور زمان که استفاده ميشه کاراييش مياد پايين و زودتر خالي ميشه","بد نیست ولی خوب هم نییت",4,1,5,2,2,3,5,3
,,"سلام.دوستان من این گوشی 2 هفته دارم یه گلس ضخیم تر روش گذاشتم.ولی لمسش ضعیفه ولی من htc 620 داشتم بدتر از این بود.اما این قابل قبوله.
بعضی وقتا یه ردیف کیبوردکار نمیکنه که راه حلی که واسه من همیشه جواب میده (راه حل ساده سریع دکمه قفل صفحه رو بزنید صفحه قفل و دوباره بازش کنید.)
یا گزینه high scene تو setting >accessibility غیر فعال و همون لحظه دوباره فعالش کنید
یا هر وقت من چند تا اپ با هم استفاده میکنم کیبورد چند حرفش کار نمیکنه باید نرم افزار اضافه رو ببندید یا power-saving رو حتما رو performance بزارید تا سرعت گوشیتون کم نشه.
.برای من این روشها جواب میده همیشه و دیگه نیازی به ری استارت نیست.",4,3,5,3,3,3,4,3
,,"من تعمیرکار موبایل هستم ولی قبل خرید محصولات از دیجی کالا نظراتو چک میکنم.در مورد تاچ وای سیکس پرو باید بگم برای افزتیش حساسیت و تنظیم تاچ باید در قسمت ستینگ.اکسس ابیلیتی.تاچ سنسیویتی رو فعال کنین.وگرنه تاچ مشکلی نداره",7,4,3,5,5,5,5,5
"باطري
قيمت",تاچ,"این گوشی رو سه چهار ماهه دارم.اینقدر مشکل تاچ رو مخم هست که کلاً نظر منو برگردونده نسبت به گوشی.اگه مشکل تاچ رو بزارید کنار از هر نظر عالیه مخصوصاً باطری و کار کردن در محیط وب البته بعضی وقته تاچش انگار داغ میکنه بدتر میشه میتونید حالت high-sensitivity mode رو عوض کنید بهتر میشه.یعنی همیشه خاموش نباشه بعضی وقتها روشن کنید باز یکم بهتر میشه وقتی بیشتر تایپ میکنید اگه میدونستم مشکل تاچش اینقدر زیاده نمیگرفتم گوشی رو",4,1,5,4,4,4,4,5
,,"من مشکل لمس زیادی حس نکردم high sence رو تو accessibility رو فعال کردم البته با بدترشم کار کردم. باتری عالی صفحه خوب بدون لگ .البته دکمه ولوم و لاک سفتن.تو قیمت که عالیه.",4,1,5,3,3,3,4,3
"باطري 4000 ميلي امپر، قابليت 4g ,دوسيم کارت مجزا ، کيفيت دوربين قابل قبول","ضعف تاچ در تايپ کردن و شماره گيري","دستگاه خوبی هست ولی با مشکل تاچ",1,0,3,2,2,2,3,2
باتري,تاچ,"گوشی خوبیه ولی رامش هواوی نمیده",2,0,3,3,3,3,3,3
,,"عالیه فقط از otgپشتیبانی نمیکنه",1,2,5,4,4,5,5,4
"باتري 4000 ميلي آمپري خيلي قوي
زيبايي ظاهري مخصوصاً رنگ طلايي
کيفيت دوربين خيلي خوب
لوازم جانبي رايگان همراهش هست","تاچ نه چندان قوي :(
حافظه رم کاربردي کمه!
عدم پشتيباني از otg (تست شده با فلش 32گيگ)","سلام
با روشن بودن 4G بصورت فول تایم و عموما استفاده از تلگرام، باتریش 40 ساعت دووم آورد و این فوق العادس!
از نظر زیبایی ظاهری همه با دیدنش ذوق کردن و مدلشو ازم پرسیدن، دوربینش هم خیلی عکسای خوبی میندازه.
متاسفانه مشکل تاچ موقع نسبتا زیاد کار کردن وجود داره، مخصوصاً وقتی که روش ضدخش نصب کنید. حتی با فعال کردن گزینه حساسیت بالا در تنظیمات هم اتفاق خاصی نیفتاد. وقتی یه خورده باهاش کار میکنید، کلیدهای سمت راست کیبورد مثل حرف ""ک"" بعضاً عمل نمیکنه و حرصتونو درمیاره :)) حدس میزنم بخاطر داغ شدن دستگاه باشه... البته این محدود به تاچ کیبورد نیست، در کل دقت و فهم تاچش از گوشیایی که تابحال داشتم کمتره.
گرچه این گوشی 2 گیگابایت رم داره، اما حافظه در دسترسش تو بهترین حالت 700 مگابایته. این احتمالا نشون میده سیستم عامل سنگینی روش گذاشتن در حالیکه گوشی tp-link neffos c5 dual دو گیگ رم داشت و 1 گیگش معمولا در دسترس بود.
در مقایسه با گوشی c5 ، تنها مزیت y6 pro باتریش هست. بنظرم c5 یه شاهکاره بین گوشی های ارزان قیمت 4g دار که البته میشه مشکل باتریشو با یه پاوربانک حل کرد.
برخلاف راهنمایی که وجود داشت در اینجا و در سایتهای دیگه، فلش مموری 32گیگ رو فقط شناسایی کرد، ولی هیچ فایلی رو نشون نداد و هیچ فایلی هم نشد بهش انتقال بدم (البته من فقط با 32گیگ امتحان کردم)، در حالیکه گوشی lenovo p1m که متاسفانه دیگه تولید نمیشه، به راحتی از هر ظرفیت فلش مموری پشتیبانی میکرد
در کل این گوشی امکانات قابل ذکری نداره و البته بخاطر قیمتش نمیشه زیاد بهش خرده گرفت.
پیشنهاد میکنم سری به گوشیهای tp-link بزنید. اگر باتری برام مهم نبود قطعا باز هم tp-link میخریدم.
دلیل توصیه م برای عدم خرید این گوشی فقط و فقط ضعف تاچشه که گاهی واقعا روی اعصابه :)) وگرنه عیب دیگه ای نداره.
اگه سوالی داشتید تو بخش پرسش و پاسخ بپرسید میام جواب میدم.
یاعلی مدد",4,8,4,4,5,5,3,3
باتري,تاچ,"این گوشی رو از بازار گرفتم به بابام تنها چیزی که ادمو ب چالش میکشه باتریشه و همچنین پلیمریه و به درد مسافرت میخوره تو قیمت خودش عالیه هیچ مشکلیم نداره تاچشم نسبت به سامسونگ ضعیفه خروجی صدای خوبی داره ولی یکم لگ داره تو جعبشم یه محافظ گوشی و صفحه هم داره هندسفریش مث ایفونه ولی کیفیت خوبی نداره خیلی سریعم شارژ میشه
موفق باشین",3,2,3,3,3,3,3,3
"باتري با ظرفيت بالا ،
قابليت پاور بانک شدن ،","نسبت به قيمتش نداره","من این گوشی رو حدود 5 ماهه که خریدم ، خیلی ازش راضیم ، حتی گلس هم روش گذاشتم و بازم تاچش خیلی خوبه ، آنتن دهی اصلا مشکل نداره نه در مکالمه نه در استفاده از تری جی و فور جی ، سرعت شارژش هم خیلی خوبه ، دوربینش به
گوشی های سامسونگ یک و نیم میلیونی نمی رسه ولی کیفیت خوبی داره ،",3,3,5,4,4,3,4,3
"ظاهر خوب باتري خوب دوربين باکيفيت","ضخيم بودن البته بخاطر باتري لگ موقع تايپ","مشکل تاچ موقع نوشتن این گوشی اجتناب ناپذیری ولی برای سریع نوشتن یه کیبورد خوب پیدا کردم برید از گوگل ولی cm keyboard رو دانلود کنید خیییییلی بهتر میشه فارسیم داره با امکانات خوب",5,3,3,3,4,2,4,3
"کيفيت و سرعت خوب اينترنت","انتن دهي ضعيف","با سلام همین‌طور که گفتم انتن دهی کمی ضعیف اما کیفیت تصویر و سرعت اینترنت با رم 2 خوبه..! موفق باشید",0,4,3,3,3,3,3,3
"باطري و طراحي کلي و رواني منو","درب بد پشت","من کارم موبایله و این چیزی بوده ک براحتی نظر مشتری رو هنگام تست جلب میکنه، بارها مشتریانی بودن ک گوشی بالاتری طلب کردن ولی من اینو بهشون معرفی کردم، خوب از آب دراومده
اما مشکل تاچ که همه میگن رو متوجه نشدم چون خودم باش کارنکردم اما بنظر یک مشکل نرم افزاریه تا سخت افزاری",1,2,3,3,4,4,2,4
,,"این گوشی رو گرفتم اصلا انتن دهی خوبی نداره یعنی به خدا دهنتون سرویسه اینترنت روشن کنی جفت سیمکارت توبازین .یکی دیگشم رفیقم خریده همین مصیبته .اختیار با خودتون نگی نگفتی",1,7,0,3,0,3,0,0
,"من هيچ نقاط ضعفي در اين گوشي نمي بينم","گوشی خوب قیمتش نسبت به امکاناتش عالی باطری 4000 دوربین 13و5",3,0,3,3,3,3,3,3
,"باتري تعويز نميشود","خوب است. فقط مشکلش تعویز نشدن باتری است",4,7,5,5,5,5,5,5
"تاچ عالي ....شيوه ساخت عالي....درکل عالي",هيچي,"گوشی رو خریدم عالی رنگ سیاه ممنون موجود کردی دیجی جون",4,3,5,2,3,4,5,5
,,"فقط باید گلاس و محافظ رو یرداشت
بدون گلس تاچش عالیه",2,5,5,5,5,5,5,5
"صفحه نمايش با کيفيت عالي و بزرگ
دوربين اصلي خوب
4G
رم2 و حافظه داخلي16
خوش قيمت","4G فقط سيمکارت يک","تقریبا یکماهه گرفتم بسیار گوشی خوب با کیفیتی هست نسبت به قیمتش واقعا عالیه بخرید پشیمون نمیشید نقاط قوتشم که گفتم",6,0,5,4,4,5,3,4
"باطري ايده آل هنسفري با کيفيت","بعضي وختا ها خيلي کم برا من پيش مياد که لمسش گيج ميزنه ي مقدار بعد دوباره خوب ميشه","سلام عرض شود خدمت دوستان که اول ی بار ب رایانه وصلش کنید بعد جدایش کنید. بعد برید پاور بانک گوشی رو روشن کنید...نکته مهم اینجاس که باید فرمت فلشتونو از fat32به ntfsتغییر بدین ..من این کارارو کردم و کامل بدون قطع و وصل و لگ وصل شد...فقط هنوز نمیتونم از تو گوشی چیزی رو به فلش منتقل کنم ولی بالعکس میشه...",6,1,4,3,5,3,3,3
,,"دوستان من خیلی با اکراه این گوشیو خریدم الان دو هفته ای میشه و از خریدم راضیم درسته نمیشه انتظار داشت مثل اس7 براتون کار کنه ولی واقعا برای کارای روزمره عالیه و خیلی خوب من لانچر tsf رو هم روش نصب کردم که رابط کاربریشم از این حالت بدنما دربیاد و الان خیلی خوبه
درباره تاچشم که توی تنظیمات طبق گفته دوستان عمل کردم و حالت شدید رو فعال کردم و الان اصلا مشکلی ندارم هنگم تاحالا نکرده و اما باطریش واقعا عالیه
منو حیرت زده کرده به طوری که من از صبح ساعت 8 شروع کردم به خوندن پی دی اف درسیم با نور صفحه متوسط و نت روشن تا ظهر طرفای ساعت دو و نیم سه فقط هشت درصد باطری رفته بود.
بازم میگم اگه دنبال یه میانرده با قیمت مناسب برای کارای روزمرتون هستین واقعا تو خریدش شک نکنید...",4,1,5,3,3,4,3,2
"همه چي تمام","نقاط ضعفي ندارد","دوستانی که مشکل otgدارن.برای رفع مشکل ابتدا به تنظیمات رفته و ازمنو گزینه ی باتری را انتخاب کرده و تیک بانک شارژ را فعال کنید سپس گوشی را با کابل usbهمراه شارژر به کامپیوتر متصل نمایید.سپس از قسمت نوتیفیکشن اتصال usbرا زده و اجازه ی اتصال به کامپیوتر را بدهید بطوری که کارت حافظه ی گوشی در کامپیوتر ظاهر شود سپس نرم افزار es file explorerرا دانلود کنید و فلش مموری را از طریق کابل otg به گوشی متصل نمایید و از otgلذت ببرید.به محض متصل نمودن بطور خودکار به فلش مموری هدایت میشوید درضمن میتوانید از کیبورد و موس کامپیوتر نیز بجای فلش مموری متصل کرده و استفاده نمایید.",2,2,5,5,5,5,5,5
"قابليت otg باتري بابازدهي بالا دوربين باکيفيت سرعت بالا","نقاط ضعفي ندارد","برای حل مشکل otg ابتدا گوشی موبایل را بااستفاده از کابلusb همراه شارژر به یک کامپیوتر متصل نمونده و گزینه ی اتصال usb را انتخاب نموده تا مموری کارت در کامپیوتر نمایان شود.سپس گوشی را از اتصال خارج کنید به تنظیمات رفته درمنو باتری را انتخاب و تیک بانک شارژ را فعال نموده سپس فلش مموری بهمراه کابل otg را به گوشی متصل نمایید و لذت ببرید.درضمن میتوانید بجای فلش مموری از کیبرد یا موس کامپیوتر نیز استفاده کنید.گوشی با بازدهی بالا در مقابل هزینه ی پرداختیست.",7,1,5,5,5,5,5,5
"باتري عالي
دوربين خوب
سي پي يو نسبتا خوب","مشکل تاچ
مشکل حساسيت لمس","من یه نقد منصفانه میکنم. مشکل تاچ وجود داره همچنان. واقعا هم مشکل بدی هست. باتری عالی. تنها مشکلش تاچشه. یکی دو روز اولم بدون اینکه به صفحش دست بزنی میره روی برنامه ها و..ولی به نسبت قیمتش عالیه. امیدوارم تاچش درست شه. همین متن رو نوشتم چند بار تاچش قفل کرد..",2,1,5,3,3,3,4,4
"دوربين جلو و عقب عالي .همراه با باطري ليتيومي بالا","پشتيباني نکردن از قابليت اتصال فلش مموري ب گوشي","با سلام .
اقای علی عماد ممنون از نقدتون .لطفا اگه میشه بگید چطور فلشو وصل کنم بهش .
برنامه ای رو ک گفتی دانلود کردم ولی فلشو نمیاره .
کابل شما از چ نوعی هست و مدلش چنده .مثلا واسه جلو حافظه فلش تو گوشی میاره usb114.
مال شما چنده",1,0,4,4,3,4,3,4
"همه چي",هيچي,"دوستان شنیدم بعضیا میگفتن تاچش ضعیفه که تو خود دفترچش نوشته برای کارایی بهتر به بخش setting رفته و در بخش accessbility گزینه high sensivity را فعال کنید
من که انجام دادم الان هیچ مشکلی نداره",4,0,5,5,5,5,5,5
"باتري.قيمت.فضا.داراي4G.دوربين نسبتا خوب","سنگيني فقط همين","من این گوشی رو ندارم ولی دوستام دارن که میگن عالی از نظر فضا,قیمت,دوربین نسبتا خوب,باتری عالی و خوش دست بودنش. پیشنهاد میکنم بخرید",3,0,5,4,4,4,4,3
"باتري سرعت عمل گوشي","رابط کاربري عجيب","سلام.اولا یه تشکر از اقای عماد چون من با تایپ کردن واقعا مشکل داشتم ومیخاستم گوشیو عوض کنم..از بقیه دوستان هم میخان نظر ایشونو بخونن و عملیش کنند.مشکل تاچ حل میشه
با استفاده ای ک من ازین گوشی داشتم از همه لحاظ عالی.فقط رابط کاربریش چنگی ب دل نمیزنه و رو اعصابه..ایشالا با یک اپدیت تغییرش بدن ک عالی میشه دیگه..
مرسی از دیجی کالا",4,1,5,4,5,4,4,5
"باطري قوي
قيمت مناسب نسبت به کارايي
اقلام و لوازم جانبي همراه گوشي","تاچ در حد خيلي کم","سلام خدمت دوستان.
من بعد از استفاده 5 ماه از این گوشی کاملا راضی هستم.
باطری با استفاده من که تلگرام و اینستا و ... هست هرکاری کردم دو روز راحت بهم جواب میده که صد البته ممکنه استفاده من با بقیه فرق کنه.
شارژ دهی این گوشی رو در مقایسه با این گوشی هاکه داشتم گفتم htc sensation , sony xperia v , lg g4 , sony z4
برای شارژ بهتر حتما از شارژر خود گوشی استفاده کنید.
مشکل تاچ هم تا حدودی حس میشه ولی نه تا اون حد که اذیتم کنه.
زمین هم چند بار خورد ولی مشکلی بوجود نیومد.
مشکل هنگ هم که دوستان گفتن باید بگم که حتی مدل های بالای گوشی اندروید هم ممکنه هنگ کنن که اجتناب نا پذیر هست و باید مرتب با برنامه بهینه ساز رم رو خالی کنید.
مشکل اتصال otg هم که با روشن کردن گزینه پاور بانک برطرف شد اما برای من باز هم هر از گاهی با اشکال متصل میشه البته من فقط با es file manager تونستم متصل شم.
از خرید توی این رنج قیمت و این کاریی شک نکنید.
رفع مشکلات احتمالی برای دوستان :
چند تا از دوستان گله کردن که دیتای گوشی روشن میشه که از روش زیر قابل حل شدن هست
Setting / wireless & network / More / Mobile networks / Mobile data connection switching prompt / No recovery of mobile data connection
حتما دقت کنید روی همون گزینه اخر که گفته شد تنظیم کنید.
بقیه مشکلات هم دوستان گفتن لازم به گفتن دوباره نیست از قببل Animation scales و high sensitivity mode که با این دو گزینه تاچ خیلی بهتر شد.
در آخر از دیجی عزیز کمال تشکر رو دارم که خرید آسان و مطمئن را برای ما میسر کرد.",5,0,5,5,4,5,5,4
"باتر فوق الآده
صفحه فوق الآده","رم الکي
خش پذيري دوربين و تار شدن آن
کميابي قطعات و کاور
بلندگو بي کيفيت
کلا تنظيمات واي فاي خراب ميشه","اگه سه تا چهار ماه استفاده کنی خیلی خوبه ولی بعد از اون تازه شروع به متلاشی شدن میکنه.
یه نگاه به LG.K8بکن بعد بگو این
huaweiقبلا عالی بود
ولی الان فقط پرچم داراش خوبن",2,4,3,2,5,5,1,5
"همه چي","بغير از otg ،هيچ","عالیه خدایی .پسر داییم داره وقتی دستم گرفتم از گوشی خودم بدم اومد « سونی ام2 ».تورو خدا موجودش کنین.از همه نظر عالیه اگه بود و نبود otgبراتون مهم نیست.",2,1,5,4,5,5,4,5
"هنگ نميکنه
ظاهرش خوبه",,"گوشی خوبیه درحد 600 تومنی سامسونگ ارزش داره",3,1,5,4,5,5,5,4
"باتري 4000 ميلي آمپر","داغ شدن گوش در هنگام استفاده از اينترنت و بازي و به طبع آن کاهش دقت صفحه گوشي","از لحاظ باتری فول العادیت
ظاهر شیی هم داره
بااون دوستمونم که گفت انتظار بیشتری از دوربین 13 مگاپیکسیلی داشتم موافقم ولی بزرگترین ضعف این گوشی اینه که وقتی حدود بیست دقیقه از اینتنرنت استفذده میکنی گوشی به شدت داغ میکنه و نیز هنگام بازی کردن، و این داغ کردن باعث میشه دقت صفحه. لمسی کم بشه،هممون میدونیم که صفحه به گرمای انگشت حساسه،وقتی خودش گرم بشه خب طبیعتا نمیتونی لمس رو به راحتی تشخیص بده و همین یه ایراد منو از گوشی دلسرد کرد،چون صفحه لمسی رابط. بین سخت افزار موبایل و کاربره",2,0,3,3,3,3,3,3
,,"مشکل تایپ داره هر کی میگه نداره الکی میگه یا اصولا تایپ نمیکنه با گوشی ولی با یه سری تغییرات قابل حله تا حدود زیادی مشکل تاچ",1,1,1,3,3,2,3,2
