positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سخت افزارش
دوربين
خوش دست","باطريش
اندرويدي بودنشه","من ندارم ولی دوربینشو دیدم محشره",2,5,5,2,4,3,4,3
"همه چيش عاليه","يکم باطريش ضعيفه ولي من ازش رازيم","من خریدم 32 گیگش فقط توصیه میکنم 2016 رو بخرید کاملا راضیم ازش.",5,3,5,5,5,5,5,5
"پردازنده طراحي جنس بدنه اثرانگشت دوربين",نداره,"واقعا عالیه شاهکار سامسونگ اینه",6,2,5,5,5,5,3,5
"پردازنده قوي دوربين با کيفيت داغ نکردن باطري عالي",هيچي,"به نظر من بهترین گوشیه
هر کس میخواد بخره در خریدش شک نکنه
چون بهترینه
جز پرچداران هم هست",5,1,5,4,4,5,3,3
"همه چيز","مگه داريم","عالیه من که ازش راضیم",6,0,5,5,5,5,5,5
"سخت افزار قوي امکانات زياد شارژ سريع دوربين فوق العاده",باتري,"این گوشی اصلا داغ نمیکنه
و کسانی که میگویند گوشی انقدر داغ میشه که میذارمش زمین جا داره که بهشون بگم گوشیه تقلبیه خودشون رو با گوشی اصل مقایسه نکنند
این گوشی اصلا هنگ نکرده و خیلی روان هست
فقط یه خورده باتریش سریع خالی میکنه
ولی از همه نظر عالیه
و هر چیزی که آیفون داره رو اینم داره",8,4,4,4,4,4,4,4
,باطري,"از همه لحاظ خوبه ولی باطریش بدرد نمیخوره",4,4,2,5,5,2,5,5
,,"با کمی پول گذاشتن سر این قیمت میشه s7 خرید که خیلی به صرفه تره چون :
باطری قوی تر
سخت افزار قوی تر
دوربین بهتر
ضد آب
کارت حافظه جانبی",8,3,0,0,0,0,0,0
,,"عالیه اینو به هوآوی مت 8 ترجیح میدم قابل مقایسه نیست اگه میخواین به روزو شیک باشین برای شما خوبه
یا علی",3,1,5,5,5,5,5,5
,,"من این گوشیو دارم حدود هفت هشت ماهه و خدا شاهده هنگ نکرده و اگرم کرده خیلی خیلی کوتاه بوده در حد ی ثانیه و بازی های زیادی رو هم تست کردم از جی تی ای تا نیدفور اسپید و اسفالت و عالی بوده.در خریدش شک نکنید",9,6,4,5,5,5,5,5
,,"من یک ساله خریدم تو این یک سال یبارم هنگ نکرده فوق العادس با هر گوشی مقایسه کنی این سر تر هستش فقط ایفون 6s میتونه باهاش رقابت کنه در برابر قیمت باز این سر تره",8,3,5,5,5,5,5,5
"[""زيبايي عالي"",""جنس بدنه خوب"",""خيلي خيلي پرسرعت""]","[""باتري"",""اگه گوشي گارد نداشته باشه سر ميخوره""]","سلام من این گوشیو عید خریدم...
قبلش g3 داشتم خیلی دوسش میداشتم
آقا g3 سوختش بعد مجبور به عوض شدنش شدم رفتم کلی بررسی کردم به s6 رسیدم
با دیدن سرعت گوشی و کیفیت صفحه نمایش فکم افتاد خدایی
نسبت به g3 خدایه
با note4 و g4 هم مقایسش کردم خیلی معرکه تره اصن اینو نمتونی با اونا مقایسه کنی این خدایه اصن
من که تا حالا با فضاش مشکل نداشتم نبود کارت حافظه باعث شده سرعت خیلی بیشتر بشه",7,4,5,5,4,5,5,4
"[""کنترل تلويزيون"",""سنسور اثر انگشت""]","[""نظري ندارم""]","به نظر من خیلی گوشی عالی هستش می خواهم بخرم",7,4,3,5,5,5,5,5
"سرعت بسيار بالا
ظاهري فوق العاده جذاب
دوربين پشت و جلوي خيره کننده
صفحه نمايش مناسب
باطري مناسب","نداشتن درگاه کارت حافظه","من نزدیک 7یا 8 ماهی میشه دارمش
واقعا راضیم با تحقیق گرفتمش.
شک نکنید به خوبیش
برا مشکل رمش من یه فلش otg ساپورت 32 گیگ گرفتم.سرعت انقالشم خوبه
مصرف من بالاست اگر زیاد دیتا روشن نباشه دوام باطریش عالیه",7,3,5,5,5,5,5,5
,,"این گوشی از همه نظر عالیه.از دیجی کالا میخوام که نسخه ی تک سیمشو موجود کنن.مرسی.",3,2,4,4,4,4,5,2
[],[],"نداشتن درگاه کارت حافظه",5,3,3,3,3,3,3,3
"[""نداره""]","[""داره""]","اس7 خیلی بهتره و همیشه باید سمت جدید تر رفت",4,16,0,0,0,0,3,0
"[""دوربين عالي"",""وزن کم "",""سرعت بالا"",""صفحه نمايش ""]","[""لنز برجسته دوربين"",""باتري ""]","در کل گوشی خوبیه و فرق چندانی با s7 نداره",9,8,4,3,4,5,5,0
"همه گوشي فوق العاده",هيچي,"سلام
دوستانی که قصد خرید این دستگاه رو دارن و وسواس زیادی رو دارن نسبت به این خرید از خودشون نشون میدن باید بدونن سخت در اشتباهن. این گوشی اصلا مثل سامسونک نیست یه حس خوبی میده بهت زمانی که حتی دستت میگیریش.
دوربین فوق العاده گرافیک بالا و سریع و بدون هنگ کیفیت تصویر عالی و از همه مهمتر جنس بدنه خارق العاده که واقعا چشم نواز و بی نظیر هست. ایراداتی از باطریش گرفتن که باید بگم حتی اگر زود خالی کنه با فست شارژی که داره این مشکل حل شده فقط اگر این گوشی رو تهیه کردی حتما باهاش قاب محافظ پشت گوشی یا یه گلس برای پشت تهیه کنید چون شاید خط و خش و اثر انگشت بگیره به خودش. من این گوشی رو 5 ماه پیش تهیه کردم و از خریدم کاملا راضی هستم.",8,2,5,5,5,5,5,5
"[""سرعت،حسگر اثرانگشت عالي،باطري،زيبايي،دوربين جلو و عقب عالي.""]","[""ندارد""]","من این گوشی رو دو روز پیش خریدم.واقعا کار کردن باهاش لذت بخشه.
نمیتونم هیچ ایرادی ازش بگیرم
من همیشه برام دوربین موبایل اهمیت داشته و دوربین این گوشی خیالمو راحت کرده.
کار کردن با این گوشی خیلی راحته.
باشد که همیشه سامسونگ گوشیای با کیفیت عالی تولید کنه.",8,1,4,5,4,5,5,5
"[""خوش دست و روون ""]","[""باطري""]","بدون در نظر گرفتن باطری گوشی خوبیه ولی باطریش اصلا خوب نیست",4,2,3,4,4,4,4,4
"["" شارژ سريع . دوربين عالي . هنگ نکردن در موقع پردازش سنگين ترين نرم افزار ها""]",,"سلام من این گوشیو یک سال خریدم همین مدل و خیلی ازش راضیم گوشی برا من خیلی مهم چون 24 ساعته دستمه و هیچ وقت کارمو لنگ نزاشته سریع شارژ میشه تشخیص اثر انگشت و لازم نیست دیگه با خودتون کارت بانکی بیرون ببرید و تقرییا ضد اب و کیفیت ساختش عالیه از گوریلا گلس فوق العاده ساخته شده من قبلا خودم ایفون و سونی داشتم هیچکدوم به این غول نمیرسه",6,1,5,5,5,5,5,5
[],[],"سلام .دوستان من این گوشی رو تقریبا دو ماه هست که خریدم ..واقعیتش گوشی خیلی خوبه ...وقتی باهش کار میکنی لذت میبری ....فقط یه ایراد داره اون اینکه باتری 2550هستش کسی که خیلی با گوشی بازی میکنه کلا کارش با گوشی هست .باید روزی دوبار شارژ 100%کنه ...صعفه گوشی این هست ...ولی باز من راضی هستم .",4,2,5,5,5,5,3,4
"[""دوربين"",""سرعت عمل"",""باطري"",""کيفيت صفحه"",""همه چي""]","[""هيچي""]","من اول که خریدم خیلی راضی نبودم ولی وقتی به اندروید 6 آپدیت کردم عالی شد
تا حالا فکر کنم یک بار یا دو بار وقتی اندروید 5 بود هنگ کرد ولی از وقتی به 6 آپدیت کردم هنگ نکرد دیگه
دوربین عالی
سلفی هم عالیه
سرعت عمل خیلی خوبی دارد",4,0,5,5,5,5,3,5
"[""طراحي فوق العاده"",""سخت افزار عالي"",""قيمت نسبتا مناسب""]","[""فقط باتري""]","به نظرم الان به نسبت قیمتش فوق العادس
تو بنچمارک واسه من نمره 83000 داد که بین همه ی گوشی های حال حاضر 12 شد
حتی بالاتر از آیفون 6
به نظرم کیفیت ساخت سامسونگ رو شرکت هایی مثل هوایی و سونی و اچ تی سی ندارن
هر چند خودم طرفدار هوایی هستم ولی این یک واقعیته که گوشی های هوایی و اچ تی سی بعد یکی دو سال شروع به کند شدن می کنن
مطمئن باشین همه کار های شما رو بدون هیچ لگی انجام میده
و در اخر اینکه خیلی شارژ سریعش سریعه!",10,7,3,5,5,5,5,4
[],[],"دوستان عزیزی که در بررسی خرید گوشی با این رنج قیمت هستید به نظر بنده این گوشی (s6) بهترین انتخابه . بنده خودم از دیجی کالا خریدم و بسیار راضی هستم .
دیجی جون مرسی.",16,1,5,5,5,5,5,5
"[""بدنه فلزي""]","[""در آمدن دوربين از قاب گوشي"",""پشتيباني نکردن از مموري "",""داغ شدن زياد"",""باتري ضعيف""]","این گوشی متاسفانه در حد این قیمت نیست باتری ضعیف،نخوردن مموری،داغ شدن و... با این قیمت می توانید گوشی بهتری بخرید مثل z5 پریمیوم یا خود z5 یا هواوی p9 و...",10,31,2,2,4,1,0,3
[],[],"به نظرم بهترین موقع برای خریدش است خودم گوشی روندارم ولی این سخت افزار با این قیمت عالیه حالا تصمیم با خودتون",14,2,3,3,3,3,3,3
"[""همه چيز""]","[""باتري""]","من حدود 1 سال هست که این گوشیه عالی را دارم و از همه چیزش راضی هستم
شارژ سریع این گوشی بسیار عالی هست (اما نسبت به s7 زیاد خوب نیست ) و گوشیو تو 1 ساعت کامل شارژ می کند .........
کمی باطری گوشی ضعیفه
درکل گوشیه خوبیه من به همه پیشنهاد میکنم که بخرند",10,2,5,5,5,5,5,5
"[""طراحي زيبا\nخوش دست\nکيفيت ساخت عالي\nدوربين با کيفيت""]","[""ندارد""]","من الان 9 ماهه این گوشی رو دارم میتونم بگم حرف نداره.طرفدار برند خاصی هم نیستم.همه جور گوشی هم داشتم ولی اس 6 حرف نداره.داغ کردنش اصلا زیاد نیست فقط هنگام شارژ داغ میشه که اونم به خاطر شارژ سریع یا همون فست شارژه .اگه عادی شارژ بشه اصلا داغ نمیشه.دوربینشم که عالیه.",7,1,4,4,4,5,3,3
"[""همه چي""]","[""هيچي""]","من این گوشی رو دو روزه گرفتم و عالیه و هیچی کم نداره و این همه حرف های بی ربط نزنید اخه مگه داریم انقدر داغ شه بزاریش زمین این گوشی اصلا گرم هم نمیشه چه برسه به داغ من نمیدونم وااله ولی مال من اصله ویتنامه همین تو خرید شک نکنید ولی دقت کنید یا علی",6,1,0,0,0,0,0,0
"[""من اين گوشيو عيد خريدم بعضيا ميگن ک داغ ميکنه اين گوشي اصلا داغ نميکنه !!!ي چيز عالي ک داره فست شارژه ک عاليه دوربينشم خيلي عاليه.""]","[""فقط باطريش يخورده ضعيفه.ولي اگه بدون فست شارژ شارژ کنيد خيلي راحت ي روز کامل نگهميداره""]","ی مدت بود ک تازه اندروید شیش کرده بودم رامش با سخت افزارش نمیخوند ی سری باگ داشت ک با ی فرمت فکتور همچیز درس شد",3,1,3,2,5,3,5,5
"[""همچي""]","[""باطري""]","گوشی عالیه فقط مشکل باطریه که با خرید یک پاوربانک حل میشه",5,5,5,5,5,5,5,5
"زيبايي
سخه افزار مناسب
باتري خوب","بدنه ي بي کيفيت
دوربين نه چندان مناسب","سلام دوستان.من حدودا 3ماه پیش s6 رنگ فیروزه ای رو گرفتم.همه میگفتن الان تو برندای گوشی ها فقط سامسونگ خوبه اما چون من خودم تجربه ی کار با z1 سونیو داشتم همیشه سونیو بالاتر از سامسونگ فرض میکردم.
بالاخره به اصرار بقیه که S6 خوبه من گرفتمش.تقریبا ی هفته من تمام چیزای این گوشیو بررسی کردم.همه ی امکانات مثل شارژسریع و.....
واما نتیجه:1.شارژ سریع اولا که اصلا کار نمیکرد و بعد از 2 روز بعضی وقتا که شارژرو وصل میکردم کار میکرد اما باز دوباره بعدش معلوم نبود کار میکنه یا نه!2. s6 در واقع دوربین خوبی داره اما با توجه به اینکه تو سال 2015 معرفی شده مثل دوربین z3 بود که توی سال2014 تولید شده!ینی توی ی سال بعد از سونی تازه دوربینای سامسونگ فه پای گوشی های سونی میرسن..همین قضیه تو Z5 و s7 هم صدق میکنه!!!!3.لگ و مکث هایی توی رابط کاربریش بود که واقعا اعصاب خرد کن بود...4.گوشی به قدری داغ میشد در حال کار کردن معمولی که باید اونو روی زمین یا جای دیگه ای میذاشتم و کار میکردم وگرنه دستم به شدت میسوخت.!!!
در کل گوشیه مناسبیه اما اگه بگردین میتونید ی گوشی خیلی عالی تر و با همون قیمت یا کمتر بگیرید.
هرچند علاقه مندان به سامسونگ. از این نقد من خوششون نمیاد اما این عین حقیقته و خریدشو پیشنهاد نمیکنم.",29,43,2,3,3,3,3,2
"طراحي واقعا زيبا.دوربين عالي .صفحه نمايش عالي.وووو","دوربين برجسته.بسيار ليز.جاي انگشت روش ميمونه.","دوستان عزیزی که میگن این گوشی داغ میکنه باید بگم که پس با گوشی های هم قیمت این کارنکردن که ببینن این خیلی خیلی کمتر داغ میکنه.باتری هم بد نیست میتونست بهتر باشه ولی قابلیت فست شارژ مشکلو حل کرده تازه میتونید پاوربانک هم بگیرید.من که باهاش هیچ مشکلی ندارم و اگر رو برند خاصی هم تعصب داشته باشم سونی هستش ولی چون جدیدا خیلی خودشو عقب انداخته سامسونگ خریدم .درضمن سامسونگ خیلی ارزش برای مشتری هاش قاعل هست .من خرید این موبایل رو توصیه میکنم البته به سلیقه خودتون بستگی داره .درکل که عالی هست",6,16,4,5,4,5,4,5
[],[],"از همه نظر بی نظیره تو خریدش شک نکنید",9,4,5,5,5,5,5,5
,,"این گوشی گرمای خیلی زیادی داره",19,8,4,3,2,4,3,4
"کيفيت بالاي ساخت
صفحه نمايش بسيار با کيفيت
اثر انگشت سريع","دوربين متوسط
کيفيت بلندگو پايين","از همه لحاظ عالیه فقط سرعت عملش بعد آپدیت اندروید خیلی کم پایین میاد که زیاد معلوم نیست دوربینشم واقعا نسبت به گوشیهای پرچمدار نظیر آیفون و اچ تی سی واقعا ضعیفه مخصوصا رو صفحه نمایش بزرگ",8,21,4,2,4,4,5,4
,,"لطفا رنگ مشکی این گوشی رو موجود کنید",1,2,5,5,5,5,5,5
"[""()""]","[""()""]","سلام بر همه دوستان عزیز . شما با پولی که میخواید به این گوشی بدین . میتونید هواوی پی9 یا میت 8 سه گیگ رم رو خریداری کنید که نسبت به این گوشی هم خیلی قوی تر هستن و هم امکانات بیشتری در اختیار شما میذارن",18,30,3,3,3,3,3,3
,,"سلام به همه ی دوستان گرامی
تجربه ی بنده بعد از استفاده یکساله از این گوشی
ضعف اول: وقتی طولانی مدت به صفحه نمایش نگاه میکنین چشمتون رو واقعا خسته میکنه
ضعف دوم: در محیط های بسته مث پارکینگ و بسته و جاهایی ک آنتن میاد پایین و بقیه گوشی ها همه نت گوشیشون 3gهست این گوشی Eمیشه و اصلا برنمیگرده رو حالت نسل سه و واقعا ضعف بزرگی هست واسه اونایی ک میخوان همیشه تو نت باشن و همین مسئله باعث شد ک برم s7 بخرم که اصلا ضعف اول و خصوصا ضعف آزار دهنده دوم رو نداره
لطفا ضعف دوم رو حتما امتحان کنین تا متوجه بشین خودتون
این گوشی واسه اونایی ک دوست دارن نت قوی داشته باشن اصلا پیشنهاد نمیشه و تو اس 7 این مشکل برطرف شده
با سپاس",8,12,2,3,2,2,3,2
"همه چي علي الخصوص دوربين",باتري,"این گوشی رو دو هفته س خریدم. تو هم قیمتاش واقعن گوشی خوبه و راضیم تنها مشکلش باتریه که زود خالی میشه ولی میشه مدیریت کرد و باهاش ساخت. مشکل باتریش نبود بهترین گوشی بود. دوربینش هم بی نظیره.",11,6,4,5,5,4,4,4
"[""کيفيت ساخت بدنه وصفحه نمايش"",""نرم افزاروسخت افزار""]","[""باطري ضعيف"",""سربودن"",""داغ ميشه درحدسوزش""]","سلام.من این گوشی رایک ساله دارم.درکل ازاول تاحالا ازش راضیم.فقط اوایل باطریش خیلی ضعیف بودکهبااومدن اندروید6کمی بهترشد.داغ میشه اووف حتی میسوزه.ولی چندروز پیش کمی ازدوستام ازم پرسیدگوشیت هنگ کرده تاحالا.تعجب کردم.یه جورایی واژه هنگ واسم غریب وناآشناشده.گفتم هنگ چی هست این هنگ که میگی.فداتون",5,5,4,5,5,3,5,4
"[""دوربين 16 مگا پيکسل"",""CPUقوي"",""ضاهر زيبا""]","[""داغ کردن""]","خیلی عالیه من اینو تو 17 فروردین خریدم دوربینش خیلی عالیه ضاهر خیلی شیکی هم داره فقت یه مشکل داره که وقتی برنامه سنگین بالا میاره داغ میکنه",6,4,5,5,5,5,5,5
[],[],"آقا شایعه نکنین باتریش ضعیفه آنتن دهی ضعیفه من خودم دو ماه گوشی رو خریدم وزنش نسبت به اس 6 تک سیم یکم بیشتر آنتن دهی بیست بیست شارژ دهی هم راضیم از صبح تا شب هدفون تو گوشم آهنگ گوش میدم بازی های با گرافیک سنگین مثل gta sanandress وcall of duty team streake روش نصب کردم بازی میکنم با این حال توی بیست وچهار ساعت با استفاده ی سنگین شارژ تموم نمیشه حالا فرض کن استفادهیسنگین ازش نکنی فقط موزیک گوش بدی بری تلگرام و ایستاگرام در عرض 1 ساعت شارژ صفر درصد به صد میرسه قابلیت فست شارژینگ داره تنها ترین ایراد این گوشی اینه که داغ میکنه اونم در صورت اینه که باهاش فیلم با کیفیت 1080 یا برنامه های سنگین روش انجام بدی ولی بشین از صبح تا شب برو ایسنستا تلگرام وبگردی کن اون موقع داغ نمیکنه در کل عالیه بهترین گوشی تا حالا داشته قبلا اچ تی سی دیزایر 810 داشتم قبلش آیفون 5 اس قبل اونم گلکسی مگا داشتم واقعا ارزش خرید داره فقط یکم قیمتش ناجور من خودم 32 گلد پلاتینیم خریدم تشکر ا دسجی",9,7,5,5,5,5,3,5
"[""دوربين سلفي و اصلي عالين صفحه نمايش عالي نصبت طراحيه قشنگي داره.باطريشم خوبه ب شرطي فست شارژ نکني يعني با فست شارژ زود خالي ميشه ولي حالت عادي ش بشه ي روز بست تون مياد.بلند گوي گوشي عالي مخصوصا هندزفريش ک ديونش ميشي با کيفيتش""]","[""وتو دس خيلي سر ميخوره ک باعث شد ک از دسم افتاد و بالاي گوشي ي تيکه کوچکش از المينيوم کنده شد انتظار داشتم ک فلزشو قوي بسازه ن اين ک خيلي راحت اينطوري شه.تا سعي داريد از دکمه پاور استفاده نکيد بريد تو تنظيماتش مث اپل دسيار داره ک از اون براي خاموش کردن صفحه استفاده کنيد.مشکل بعديشم اينه ک رامش خوب با دستگاه همخواني نداره رو اندرويد مارشمالو.مشکل بعديش گرافيکش ک هر بازي يا برنامه اي هم خوني نداره باهاش بازي هاي گرافيک مالي خيلي کمن""]","من دوماه این گوشیو دارم ولی پولی ک دادم براش اون چیزی ک میخواستم نبود.قبل این سونی zداشتم ک بدترین بلا سرش اوردم اخ نگفت.دوسندارم همیشه ی برند داشته باشم گوشیه بعدی ایفون میگیرم کحداقل خیالم از بابت این چیزا راحت باشه",7,5,3,2,5,3,5,5
"[""خوش دست بودن.زيبا""]","[""باتري ضعيف""]","من این گوشی رو ندارم بلکه از دوستم گوشیشو گرفتم و چند دقیقه کار کردم.کیفیت تصویر حرف نداره.شیک.زیبا.فقط باتریش بود که منو از خرید این محصول منصرف کرد",5,8,3,3,3,3,3,3
,,"اگه باتری واستون مهم این گوشیو نخرین درضمن میشه یکی اموزش بهینه کردن مصرف باتری رو بده ممنون میشم",3,5,3,3,3,3,3,3
,,"سلام
من قصد خرید این گوشی رو دارم لطفا شگفت انگیزش کنید
ممنون",5,1,3,3,3,3,3,3
"تماما نقطه قوت به غير از باتري","شارژ دهي نسبتا کم و ضعيف","با سلام خدمت همه دوستان، یک ماهه دارم ازین گوشی استفاده میکنم و امیداورم نظرم بتونه در تصمیم گیری خرید این گوشی کمکتون کنه.
اول از همه باید بگم که این گوشی به نسبت قیمتش به غیر از باتریش سر تا پاش فوق العادس و فک نمیکنم نیازی باشه از دوربین، صفحه نمایش،سخت افزار قوی، حسگر اثر انگشت، جنس خوب بدنه، خوش دست بودن و ووووو.... تعریف کنم.
دوم اینکه تنها چیزی ک منو اذیت میکنه اینه ک من مصرف معمولی روزمره از گوشی دارم ولی شارژدهیش انتظار منو برطرف نکرده مثلا من صب ک از خونه میزنم بیرون(شارژ باتری اکثرا +95%) آهنگ گوش میدم و در طول روز چندبار تلگراممو چک میکنمو شایدم دو سه بار بازی کلشو بازکنم و چند تماس کوتاه. تو مسیر برگشت به خونه آهنگ گوش میدم و وقتی میرسم خونه شارژ گوشیم روی 20 درصده.
سوم اینکه دوستانی ک این گوشی رو میخرن حواسشون باشه ک همون موقع براش قاب بخرن چون جنس بدنش فلزیه و با ی تماس کوچیک با درودیوار خط خطی میشه و از چشتون میفته...
چهارم اینکه برای خرید گوشی پیشنهاد من به تمام دوستان اینه ک دنبال کاراییش باشین نه کلاسش، چون برند گوشی برای انسان شخصیت نمیاره ولی نمیشه ازین موضوعم گذشت ک متاسفانه تو جامعه ما این موضوع بد جا افتاده...
من به شخصه آیفون 6S رو به خاطر سیستم عامل iOS و قطعات با کیفیت ترش ترجیح میدم ولی حاضر نیستم که به خاطرش تقریبا دوبرابر هزینه کنم چون این گوشی تمام انتظارامو به نسبت آیفن برطرف میکنه و حتی امکاناتی مثل دو سیم کارت ،فست شارژ و حسگر ضربان قلب و گام شمار و 120 گیگ فضای ابری و ... داره ک آیفون نداره.
در کل گوشی خوبیه و تمام نیاز هامو برطف میکنه
ببخشید ک طولانی شد و امیدوارم با توجه به مصرف و نیازتون تصمیم بگیرین نه تفکرات اشتباه جامعه...",17,2,4,4,5,5,5,3
,,"خیلی گوشی فوق العاده ای هس واقعا خوش دسته شک نکنید تو خریدش",9,1,3,3,3,3,3,3
