positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"هيچي فقط چون ادماي معروف دارن","کيفيت تصوير بد و پردازنده بد و خيلي چيزاي ديگش در مقايسه با هم رده هاش","کیفیت تصویرش که در مقایسه با هم ردهاش مثل سامسون و الجی که اصلا حرفی برای گفتن نداره و پردازندش هم باز حرفی برای گفتن نداره و دوربینش بد نیست ولی باز در مقایسه با سامسونگ و الجی و هم ردهاش بازم حرف زیادی برای گفتن نداره و فقط بدنش در مقایسه با هم ردهاش محک تر و قویتره ولی ضد ابیش که اصلا با سامسون اس هفت قابل مقایسه نیست و فقط کافی تو اینترنت سرچ کنید و ببینید نه تو اب جون ونه تو اب معمولی نمیتونه مقاومت کنه و اب میره داخلش و حتا تاچش هم زیر اب کار نمیکنه ولی اس هفتزیر اب کار میکنه ولی قیمتش از تمام هم ردهاش خیلی بیشتره و همه چیزش هم پایینتر از اوناست ولی چون ادمهای معرو اپل دارن مردم هم اپل میگیرن چه تو ایران چه در خارج از ایران واقعا فکر نمیکنن.",9,35,0,0,0,0,0,0
,,"نسل بعدی این گوشی یعنی 7s در 7سپتامبر همین سال عرضه خواهد شد .که طبق گفته ها نازکتراز 6s و همچنین در سه مدل .plus.وproومدل معمولی عرضه خواهد شد که مدل pro از تمامی مدل ها کوچک تر خواهد بود.حتما 7s هم شاهکاری مثل 6s خواهد بود.",3,11,5,5,5,5,5,5
"سخت افزار فوق العاره قدرتمند
نداشتن هيچگونه لگ
سيستم عامل عالي و امکانات منحصر بفرد آن
و..","محدوديت هاي اپل در: دانلود فايل از اينترنت
و محدوديت در انتقال فايل از کامپيوتر
و محدوديت ارتباط و انتقال فايل با دستگاه هاي غير اپل","عالیه هیچگونه لگ نداره و یک گوشیه به تمام معناست فقط دارای محدودیت هایی هست که آن هم با اپلیکیشن ها میشه حل کرد",13,6,3,5,5,4,5,4
,,"من این گوشیو سه روز پیش از جای دیگه گرفتم واقعا عالیه تاحالا هم 6 داشتم هم 6 پلاس هم 6 اس هم 6اس پلاس که تازه گرفتم واقعا عالیه مخصوصا باطریش نسبت به 6اس خیلی موندگاری بیشتری داره و دوستانی که ایفون دارین هیچ وقت سراغ اندروید نرین مطمن باشین همون هفته اول پشیمون میشین من خودم چند روز پیش جای 6 اس پلاس میخواستم سامسونگ اس 7 اج بگیرم که کمی باهاش کار کردم واقعا نمیشه از سیستم عامل ای او اس به اندروید رفت هیچ وقت اینکارو نکنین پشیمون میشین اگه باطری قوی تر میخواین و کیفیت صفحه واستون مثل من مهمه 6اس پلاس بگیرین اگه گوشی جم و جور میخواین 6اس بگیرین ولی هیچ وقت 16 گیگ نگیرین 6 پلاس و قبلا 16 گیگ گرفته بودم خیلی هنگ میکرد و چند تا برنامه و بازی بریزین زود پر میشه حتما 64 یا 128 گیگ بگیرین",20,10,3,3,3,3,5,4
,,"کیفیت بالاتر صفحه نمایش نسبت به 6اس، باطری قوی",16,2,3,3,3,3,5,4
"باطري عالي
کيفيت ساخت عالي
عملکرد عالي","دانلود کردن فيلم و اهنگ سخته ولي با itunes اوکيه","من این گوشی رو اول تیر خریدم واقعا عالیه باطری فوق العادست یه روز با استفاده سنگین و دو روز با استفاده سبک دووم میاره من قبلا s5 داشتم واقعا عالیه فقط من صفحه نمایش سامسونگ رو ترجیح میدم واقعا به همه پیشنهاد میکردم اما الان با این طرح رجیستری بهتره نخرین که به مشکل نخورید",10,6,5,5,5,5,4,3
,,"من بعد از مدتها کلنجار رفتن که آیا ارزش خرید داره یا نه بالاخره تصمیم گرفتم این گوشی رو بخرم الان بعد از حدود هشت ماه که از خریدنش می گذره حتی یکذره پشیمون نیستم از خریدم اما توصیه ام اینه که اگر کار با دو دست براتون سخته و ترجیح می دیدگوشی سبکتری داشته باشید پلاس نخرید",12,4,4,4,4,4,4,4
"طراحي زيبا با کيفيت و کارايي خيلي خوب
شيک و با کلاس","lcdصفحه نمايشي است که داره کم کم حذف ميشه چون براي چشم به شدت مضره علي الخصوص براي موبايل که نسبت به تلويزيون بسيار نزديک تره ولي با اين وجود اپل اين صفحه نمايش رو ول نمي کنه .
اپل تو بقيه کشورها قابليت هاي خيلي بيشتره ولي گويا لج کرده قابليت هاشو به اين جا بياره","بی تعصب و دقیق",8,7,3,5,3,3,5,5
,,"متن نقد و بررسی شما(اجباری)خداییش این گوشی عالیه من ایفون 6 رو دارم اصلا وقتی قفل گوشی رو باز میکنی
احساس میکنی تازه خریدیش اتفاقا من از این گوشی خیلی لذت میبرم واقعا ادم تفاوت ها رو احساس میکنه
از همه مهم تر کسانی که نمیدونن بدونن شما وقتی اپل خریداری میکنید انگار طلا خریدید
شما نهایتش با فروش اپل خودتون حدود 20 درصد ضرر میکنید
چون من خودم تو بازارم برای خریدش شک نکنید",10,6,5,5,5,5,5,5
"[""تکنولوژي لمس 3 بعدي"",""دوربين بهتر نسبت به نسل قبل"",""استفاده از آلومينيوم سري7000 و مقاوم شدن بدنه"",""بهبود عملکرد حسگر اثر انگشت"",""فيلم برداري اولترا اچ دي""]","[""وزن بيشتر نسبت به نسل قبل""]","اپل این بار پرچمدار جدیدش را با بهبود هایی روانه بازار کرد که شاید در نگاه اول به چشم نیایند اما در استفاده از آن حس خوبی به کاربر می بخشند.مثلا همین لمس سه بعدی که باعث افزایش وزن گوشی شده است. یکی از تغییر های دیگر لنز برجسته این گوشی و البته دوربین 12 مگاپیکسلی.
نظر شخصی من این است که اگر از قیمت بالای محصول و طرح ریجستری غافل شویم این گوشی یکی از بهترین گوشی های لوکس بازار است.در ضمن اضافه شدن رنگ رز گلد به کلکسیون رنگ های آیفون را نباید فراموش کرد.",9,6,3,5,5,5,5,4
"همچي تمومه",ندارد,"با توجه به اینکه همه همکارانم این گوشیو دارن و همیشه بحث مکنن در موردش همیشه آرزوی داشتن این گوشیو داشتم اما به خاطر شرایط مالی نتونستم بخرم ای کاش شما شرایطه اقساطی مناسب داشتین تا منم میتونستم به آرزوم برسم شنیدم از دوستام با دیجی همه صاحبه گوشی میشن منم گفتم نقدمو بگم ممنون از این سایت خوبتون .",19,2,5,5,5,5,5,5
[],[],"کسانی که میگن ایفون گرونه و سامسونگ ارزون و افت قیمت داره توجه داشته باشن ایفون سالی یدونه گوشی میسازه همه چیزو ارتقا میده ولی سامسونگ سالی ده تا گوشی میسازه جای دوربین یا اسپیکرو عوض میکنه پس بیاین منصف باشیم اگه سامسونگ افت قیمت داره با توجه به تعداد گوشی هایی که ساخته اگه افت قیمت داشته باشه تو درامدش تغییری نمیکنه ولی اگه ایفون این کارو بکنه کلا باید شرکتو تعطیل کنه",6,6,5,3,5,3,5,5
"کيفيت نمايشگر","سنگيني زياد، کمبود نرم افزار، داغ کردن","من بعد از 15سال استفاده از لب تاپ و کامپیوتر اپل، بخاطر استفاده بیش از حد و شبانه روزی از موبایل بالاخره به توصیه دوستان، موبایلم رو از اندروید به آیفون تغییر دادم به امید پیشرفت و سهولت استفاده و رها شدن از بعضی مشکلات کوچکی که گوشی های اندرویدی دارن. قافل ازینکه آیفون نه تنها تمام اون مشکلات رو داره بلکه معضلات جدیدی رو هم به من اضافه کرد! اولین گوشی اندرویدی من سامسونگ گلکسی اس، بعدش گلکسی نوت (که در مورد سامسونگ هیچ حرفی نمیزنم چون اصلا در حد حرف نیست!) و سپس به مدت دو سال گوشی سونی اکسپریا زد سری یک بود. این گوشی سونی یکبار بخاطر افتادن روی زمین، صفحه نمایش آن کاملا خرد شد که تعویض کردم، یکبار هم باطری عوض کردم و به مدت دوسال به بهترین نحو برای من کار کرد و به عنوان دفتر کار من، شبانه روزی برای من کار کرد.
استفاده من از گوشی : اینترنت(مرور وب، تلگرام و مدیریت کانال، پاسخگویی مشتریان در چندین برنامه همزمان و همچنین نقشه خوانی و GPS و....) و همینطور تماسهای زیاد، ضمنا من در ایران و اروپا بطور همزمان در رفت و آمد هستم و از اپراتورهای متفاوت و با کیفیت های متفاوت استفاده میکنم.

بعد از خرید آیفون 6اس پلاس چه چیزهایی من رو قافلگیر کرد:
وزن به شدت زیاد در حدی که اگر بیش از دو دقیقه یک دستی با اون کار کنم انگشت کوچک دچار آرتروز میشه!
داغ کردن در حد غیر قابل تصور!
کمبود برنامه و نبود بسیاری از برنامه ها در اپل استور کشور مربوطه
گیر کردن در گردش تصویر در صفحه نمایش
ضمنا چیزی که در مورد دوربین آیفون میگن بنده اصلا قبول ندارم و معتقدم فقط صفحه نمایش اپل کیفیت بالایی داره، طوری که وقتی عکسهای سونی رو در آیفون جدید باز کردم همان کیفیت مشابه عکسهای آیفون رو داشت با همان عمق رنگی و نمایش کنتراست ها و غلظت رنگی
من پول سه تا گوشی معمولی و دوتا گوشی عالی اندرویدی رو دادم برای یک گوشی که الان برام نصف کاربرد گوشی قبلی رو نداره!‌ شما اینکارو نکنید...",13,49,1,3,0,0,0,2
"[""همه چي""]","[""هيچي""]","دیجی جون گلدش رو موجود کن..",8,5,3,3,3,3,3,3
[],[],"به نظر من آیفون بسیار محدوده که این باعث بهبود عملکردش میشه ولی کاربرایی که یکم حرفه ای هم باشن کار با آیفون براشون عذاب آوره در کل همه ی پرچمدارای همه ی گوشی ها قدرتمند هستند و نمی شه گفت این خیلی ضعیفتر از یک پرچمدار دیگس انتخاب نهایی با خودتونه که چی میخواین ولی من با این گوشی کار کردم بعضی مواقع تاچش کار نمی کنه ولی تو لود بازی و برنامه از همه پرچمدارای دیگه یک سروگردن بالا تره موفق باشید",11,14,2,4,1,4,3,2
[],[],"عالی هرکس پولشو داره بگیره ضرر نمیکنه",13,5,5,5,5,5,5,5
,,"عالیه یه عده میگن گرونه ولی ارزش داره",11,3,3,4,4,5,5,4
"همه چيش عالي و با کيفيت هست","من که چيزي نديدم","این گوشی رو همون اول که توی بازار اومد خریدم واقعا فوق العاده و بینظیر هستش اگه پول خریدشو دارید توی خریدش شک نکنید... یا علی",15,6,5,5,5,4,5,5
"[""طراحي""]","[""هيچي""]","گوشی خیلی خوبی هست",9,4,5,5,5,5,5,5
,,"خواهشا دیجی جان عزیز رنگ gold رو هم موجودکن ، بذار بخریم
خیلی وقته منتظریم این رنگش رو بیاری
تشکر
در ضمن یه چیزی : ما آدما عادت کردیم فقط انتقاد کنیم
ولی باید بنظرم تعریفها رو هم کرد ، من به نوبه خودم از پشتیبانی تلفنی و عزیزانی که 24 ساعته پشت تلفن دیجی کالا راهنمایی میکنن کمال تشکر رو دارم ، خسته نباشید دوستان عزیز",5,6,3,5,5,5,3,5
,,"متن نقد و بررسی شما(اجباری)از همه نظر خوبه",4,3,5,5,5,5,5,5
"باتري خيلي بادوام",,"بنظر من iphone 6s plus خیلی بزرگه من خودم iphone 6s دارم اما ایفون پلاس خیلی بزرگه",6,11,5,5,5,5,5,5
"همه چي خوبه",,"خیلی گوشی خوبی من 1ساله دارمش هرکی میخواد بخره شک نکنه",11,7,5,5,5,5,5,5
[],[],"باباهمه گوشی ها اومدن پایین این هنوز توآسمون گیرکرده .همه گوشی ها افت قیمت شدیدداشتن تواین چند روز این یکی هنوز تواین قیمت گیر کرده ببین چه قد محبوبه و فروش داره.!!!",25,9,4,5,5,3,3,5
"صفحه نمايش رتينا
راحتي استفاده
زيبايي",سنگين,"صفحه نمایش این گوشی حرف نداره. دوربین عکس های با کیفیت و تصاویر لایو، لحظات رو به قشنگی به تصویر میکشه اسپیکر صدای خوبی داره. سیستم عامل گوشی بسیار راحت و ظاهری ساده و جذاب داره. فقط سنگینی گوشی اذیت میکنه که بارها باعث شده از جیبم یا دستم بیوفته.",8,5,4,5,5,5,5,5
,,"باسلام من حدود سه ماه این گوشى رو دارم و ازش خیلى راضیم هم از لحاظ ظاهرى و هم از نظر راحتى کار درسته که قیمتش گرونه ولى گوشیه خیلى خوبیه به شما هم پیشنهاد مى کنم این گوشى رو بخرید و واقعاً با کلاسه",10,7,4,4,4,4,5,4
"[""دوربين عالي\nسيستم عامل کارمد\nطراحي زيبا""]","[""قيمت بالا""]","من قبل از این با این گوشی زیاد کار کرده بودم ولی خودم نداشتم الان هم سفارش دادم منتظرم بیارن.به نظر منکه گوشی از همه نظر بی نقصیه اگه کار باهاشو بلد باشید ولی اگه قیمت پایین تر بود خیلی بهتر میشد",13,6,4,5,5,5,5,5
"[""سريع بودن""]","[""نداشتن نوآوري""]","سلام
اگه اینو میدونستین از اپل زده میشدید
اپل هر چند وقت یک بار برای گوشی های خودش اپدیت های فوقالعده میده
ولی برای گوشی هایی مثل ایفون 5 و4 با اپدیت های جالب این گوشی هارو کند میکنه تا به نظرتون برسه دیگه وقت عوض کردن گوشیتونه
یکم فکر کنید این نوآوری هایی که تو سامسونگ با درست کردن سری های edge و smart watch ایجاد کرد هیچ وقت اپل ایجاد نمیکرد
اپل فقط دنبال سوده مدرکش هم همین اپدیت ها",11,19,1,2,4,0,3,3
"[""طراحي امکانات کيفيت ساخت ""]","[""قيمت زياد""]","باسلام و خسته نباشید خدمت همه ، من شنیدم که محصولات جدید اپل که بلوتوث دارن فقط آیفون به آیفون هستش وبا بقیه گوشی ها نمی تونه با بلو توث ارتباط داشته باشه ازکسانی که این گوشی رو دارن می خواستم که جواب بدن",3,7,4,5,4,5,4,5
,,"با سلام به کاربران عزیز دیجی کالا من ایفون 6 اس پلاس دارم واقعا گوشی کاملی هست در این شک نکنید و خیلی گوشی قدرتمندی است از لحاظ باتری عالیه از لحاظ شک نکنید در خریدش
ولی نسبت به ایفون 6 پلاس یه کمی سنگین تره به خاطر این که فناوری لمس سه‌بعدی هستش و باتری ان 200 میلی امپر پایین تر از ایفون 6 پلاس ولی شرکت اپل ادعا کرده که باتریش با
ایفون 6 پلاس یکی هستش ولی میزان استفاده از ان مثل 6 پلاس هست ولی همیشه یه چیزی یه نقاط قوت و نقاط ضعف دارد.",7,1,5,5,5,5,5,5
,,"لطفا پیشنهاد ویژه کنید",3,1,3,5,5,4,5,4
,,"من این گوشی رو گرفتم 2 هفته داشتمش دوربینش داقون شد بخاطر ضربه بردمش پیش اون کسی که ازش اون گوشی رو گرفته بودم چشمم به نمایندگی سامسونگ افتاد من چند سال پیش گوشی سامسونگ رو داشتم برای همین کنجکاو شدم s7 edge رو که دیدم حیرت زده شدم باهاش ور رفتم مثل آیفون بود قیافشم خوشگل بود خریدمش واقعا ازش راضیم اگه می خواهید از گوشی های ای او اسی به اندروید وارد بشید samsung galaxy s7 edge رو پیشنهاد میکنم اپلم یه شرکت فوق العادس کیفیت گوشی هاش عالیه اما برای تنوع s7 edge رو پیشنهاد میکنم",9,29,3,5,2,4,5,4
,,"درسته اپل فوق العادست کیفیت و ساختش هم خوبه طراهی و ظاهرشم عالیه نو اوری شم قربونش برم خوبه من 2 هفته این گوشی رو داشتم یه بار بچم با ضربه پیکسلاشو داغون کرد من رفتم پیش همونجایی رو که ازش گوشی رو گرفته بودم بغلش یه نمایندگی سامسونگ بود منم کنجکاو شدم بینم سامسونگ چی کار کرده اصلانم ماجرای edge رو نمی دونستم وقتی s7 edge رو دیدم حیرت زده شدم قیافش که خوب بود یکمی باهاش ور رفتم دیدم سرعتشم خوبه راستش رو بخاین من چند سال پیش سامسونگ داشتم هنگ کرد انداختمش دور اما الان دیدم متهول شدم خواستم یه بار دیگه به سامسونگ فرصت بدم خریدمش تا الان عالی کار کرده اصلا من باهاش کار نمی کنم فقط نگاش میکنم و حال می کنم واقعا یه سال سامسونگ بخرین ضرر نمی کنین من که دارم با هاش حال میکنم من رنگ نقره ایش رو دارم عالیه اپلم حرف نداره سامسونگم خوبه",10,26,3,5,2,4,5,4
