positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"اگه درگاه usb type c داشت فوق العاده می‌شد",10,0,4,5,4,5,5,4
"امکانات بالا نسبت به تحريم ها
قيمت نسبتا مناسب نسبت به قيمت
زيبايي گوشي و خوش دست بودن","نداره ولي گلس استاندارد نداره که اونم مشکل گوشي نيست","این گوشی تقریبا هیچ مشکلی نداره بعضی از خریدارا میگن که قاب و گلس مناسب نداره که اونم مشکل شرکت سامسونگ نیست

شرکت های دیگه وظیفه ساخت گلس و قاب رو دارن

نسبت به محصولات دیگه و سری های دیگه این شرکت بهترین انتخاب برای مصرف کننده های ایرانیه چون امکاناتش

خیلی بیشتر از آیفون به هر حال هر کدوم از این دو شرکت یه مزایای خاصی دارن که بستگی به شخص مصرف کننده داره",4,2,4,4,5,5,5,2
"همه چيز","واقعا نديدم تا حالا","دوستان چنتا سوال و نظر اساسی شمایی که میگین رو دکمه هومش خش میافته پس چرا برای من نیافتاده با این که چند بار بدون کاور و گلس از دستمم افتاده بازم سالمه همه چیزش و یدونه خط و خش هم نیافتاده تازه اندروید 7 هم که براش منتشر شده عالی تر شده این گوشی واقعااا یه گوشیه عالییه اصن نمیدونم چی بگم",12,4,4,5,5,4,5,5
"کيفيت فيلم برداري بالا","صفحه نمايش زود خش مي افتد
خطي صورتي بعد از چند ماه بر روي صفحه نمايش شما ظاهر مي شود","(میتوانید از اینترنت هم نگاه کنید)
من خودم حدود 8 ماهه این گوشی رو خریدم واقعا کیفیت عکس برداری خوبی داره ولی خیلی زود خش مییفته و بعد از چند ماه هم به دلیل ضعف سخت افزاری خطی صورتی روی گوشی خواهد افتاد",4,4,1,3,3,5,4,4
دوربين,"همه چي","اصلا خوب نیست فقط همین",6,14,3,3,3,3,3,3
,,"من هم ایفونسون پلاس دارم وهم اس سون اج ولی من این دورو از بازار تهیه کردم هر دوی اون ها عالی هستن از نظر صفحه نمایش واقعا اس سون بهتره ولی طراحی ایفون واقعا بهتره وخوش دست تر هست ولی از نظر سرعت ایفون بهتره من هر دوی ان ها را دو بازی اسفالت هشت ومورتال کامبت وند فر اسپید تست دادم و واقعا ایفوتگن بهتر بود از نظر دوربین ایفون درشب عالیه ولی در روز کیفیت اس سون بهتره",17,22,3,3,3,3,3,3
"فوق العاده
ضدآب
ضد خش
خوش دست",نداره,"بعضی از دوستان شک دارند که ضدآب بودن آن حقیقت دارد یا نه. باید بگویم بله حقیقت دارد. سر صبح گوشی از دستم افتاد تو لیوان شیر، سریع شستمش تمیزش کردم و هیچ اتفاقی هم نیوفتاد.",16,4,5,5,5,4,5,5
"همه چيز",ندارد,"دوستان من همیشه با وایفای خونه میزدم براش اندروید 7 نبود براش، یه روز که نت همراه اول داشتم زدم دیدم اندروید 7 اومد، نصب کردم و عالی شد.",10,1,5,4,5,5,4,4
,,"من 9 ماه هست که دارم از این گوشی استفاده میکنم بدون هیچ محافظ صفحه و گارد یا هیج چیز دیگه ای نه تا حالا هنگ کرده و نه تا حالا خط افتاده البته اگه حافظه پر بشه سرعتش پایین میاد پس به نظرم یک رم براش بگیرید",9,2,5,5,5,5,5,5
"دوربين و مانيتور سه بعدي","محني بودن صفحه که باعث ميشه گلس از روي صفحه بلند شه","این گوشی واقعا عالیه و از کیفیت بالایی برخوردار خ",15,5,5,5,5,5,5,5
"صفحه نمايش
خوش دست
صداي خوب تو حالت مکالمه
همه جا فورجي +
ضد اب","سيم کارت و حافظه اس دي کارت جدابود بهتر بود","من 3 هفته اس که گوشی رو خریدم نقره ای رنگ واقعا فوق العاده اس همه امکانات یک گوشی حرفه ای رو داره حتی از نوت 5 هم سر تره هرچند دله من مونده به نوت 5 بعد از یک و نیم سال بیشتر بدون داشتن گوشی ،دارم زندگی میکنم بلندگو و هدفونش عالیه برنامه های فوق سنگین رو خیلی راحت میکشه فقط مواظب باشین حجم فایلش زیاد پر نشه چون هنگ میکنه باید چند ثانیه صبر کنین تا خوب بیاد بالا بعد استفاده کنین مصرف من خیلی زیاده در روز فقط یک بار می زنم شارژ مانیتورش فوق العاده اس تو هیچ نرم افزاری کم نمیاره داغ نمی کنه باتری وقتی تو حالت اینترنت باشه زود خالی میشه من یه فیلم 2 ساعت 20 دقیقه ازش دیدم فقط 3 درصد کم کرد از 21 رسید به 18 تو حالت پر نور ظاهر شیک عالی و از ایفون هم سرتره باهاش کارایی می کنم که با لبتاب هم نمیشه انجام داد برنامه نویسی اندرویدحتما به دیگران توصیه می کنم که تو خریدن این مدل شک نکنین و ارزش خرید داره و حس راحتی در تایپ و یه چیز هم بگم تو حالتی که تو اینترنت هستید با تلفظ فارسی می توانید تایپ کنین به همه کلمه ها حساسه و عین کلمه رو تو حالت شلوغی خیابان تایپ میکنه امکانات فوق العاده عالی هرچی بگم باز کم گفتم فقط باید تنظیم کردنش رو بلد باشین تا بتوانید استفاده کنین خیلی چیزاشو هنوز کشف نکردم خداکنه به اندورید 7 بشه اپش کرد",16,6,5,5,5,5,5,5
"دوربين سخت افزار طراحي بدنه ي تقريبا ضد خش","وزن نچسبيدن محافظ صفحه","من این گوشی رو9 ماه ای هست خریدم و تقریبا ازش راضی بودم یکی از بدیای بزرگ این گوشی این که چسب محافظش به راحتی می شکنی و من الان بدون چسب با هاش کار می کنم چون 3 بار چسبشو عوض کردم و از نظر سخت افزاری بازی های سنگینو به راحتی اجرا می کنه وتا حالا هنگ نکرده ونقطه ی بزرگ قوتش دوربینه شه در کل گوشیی خوبیه مخصوصا با بدنه تقریبا تقریبا ضد خشش",5,0,4,5,1,5,5,1
"دوربين با کيفيت
صفحه نماش با کيفيت فوق تصور
باتري عالي
وزن سبک","عدم چسبندگي کامل گلس","باسلام. این گوشی رو مدتیه دارم برای دوستانی که میخوان تهیه کنند:
اگر فردی هستید که مراقب گوشی نیستید مدل معمولی رو تهیه کنید.
دوربین و کیفیت صفحه نمایش و همچنین سخت افزار بسیار عالیه و مقایسش با برند دیگه جالب نیست(هر برند قابلیتای خودشو داره)
باتری بسیار عالیه با کمک فست شارژ حدود یکساعت بالاتر، باتری رو شارژ میکنه..
لبه های خمیده گوشی یکم کار رو سخت کرده چون عادت نداریم بهش . دوستان یک نکته رو دقت کنید کمتر گلسی روش دووم میاره بخاطر لبه هاش زود بلند میشه و هوا میگیره
ترجیحا گلس ژلاتینی تهیه کنید (تا روزای اول هوا میگیره که با دست میتونید خالیش کنید اما بعد مدتی سفت میشه)
در کل عالیه و بسیار خاص. ممنون",6,1,3,5,4,2,5,5
,,"قابل توجه دوستانی که میگن دکمه Homeخط و خش میفته ،بنده از اردیبهش ماه دارم...اصلاً چنین چیزی نیست....
استفاده م از گوشی خیلی زیاده....",12,1,3,3,3,3,3,3
"بي نظير","خط افتادن روي دکمه هوم","دوستان گوشی فوق العاده ایی هستش از همه نظر بسیار عااالی تنها اشکال موجود در این گوشی خط افتادن روی دکمه هوم هستش که اونم اگر اثر انگشت رو تشخیص بده اشکالی نداره در کل بی نظیر فوقالعاده ضد اب ضد گرد و غبار",8,6,5,4,5,5,5,5
"همه چي...","بعد از نه ماه استفاده واقعاً چيزي نديدم...","دوستان ...حتما پیشنهاد میکنم این گوشی را بخرید...بعد از این گوشی برند های مختلف پرچمداری زیادی تولید کردن ولی همچنان پرچمش بالاست..دوربین این گوشی در نور کم عکس های خارق العاده میگیره.پردازنده پر قدرت.شکیل و زیبا .صفحه نمایش بی نظیر.
هارد اکسترنال یک ترابایت سیلیکون پاورا ده ثانیه ای بالا میاره.خودم استفاده میکنم...
تک سیمشا دارم .رنگ مشکی. کاملاً راضیم...",7,0,3,3,3,3,3,3
,,"پنجشنبه سفارش دادم و شنبه به دستم رسید.ممنون از دیجی کالا
بسته بندی کاملا آک و تمیز بود.تازه زدم برای شارژ اولیه.در نگاه اول که واقعا فوق العادست این گوشی.چند روز دیگه نظراتمو بهد از استفاده میزارم تا دوستان استفاده کنند",6,5,5,5,5,5,5,5
"همه چيش",عالي,"واقعا
بهترین گوشی اندروید
است",8,3,5,5,5,5,5,5
"سرعت ، زيبايي ، کيفيت","يکم کار کردن باهاش سخته","2 روزی هست این گوشی دستمه
معمولا گوشی زیاد عوض میکنم و یک روز کل زیرو بم گوشی رو در میارم.....
این گوشی یه شاهکار به تمام معناس و هیچ گونه کندی یا لگی نداره و از کار کردن باهاش لذت میبرید..فوق العاده بدنه زیبا و دوست داشتنی داره....حتی از نگاه کردن بهش هم لذت میبرید
تنها مشکلش اینه کار کردن باهاش سخته... به علت لبه های خمیدش.. چون لبه های خمیدش باعث میشه بعضی جاها اشتباه تاچ بشه و یکم اذیت بشه ولی این مشکل با یه قاب حل میشه و دیگه هیچ مشکلی نخواهید داشت....
در ضمن قبل از خرید این گشوشی خیلیا میگفتن داغ میکنه ولی به هیچ وجه اینطور نبود
موفق باشید",13,2,5,5,5,3,5,5
"همه چيزش خوبه","فقط لبه خميدش کار باهاشو يکم سخت کرده","دوستان من کاملا بی طرف نظر میدم خیلیا از روی دوست نداشتن سامسونگ نظر های بد راجب این گوشی میدهند اما این گوشی واقعا گوشی عالی هستش و واقعا یه گوشی تمام عیار از همه نظر هستش و تنها و تنها یک ایراد داره که اونم سخت کار کردن باهاش به خاطر لبه های خمیدس که با انداختن یک قاب کاملا راحت میشود بنابراین اگر تواتایی خرید این گوشی را دارید فورا اقدام کنید چون من واقعا اازش راضی هستم راستی خدمت دوستانی که میگن زود داغ میکنه : دوست عزیز این گوشی به هیچ عنوان داغ نمیکنه مگر این که رو حالت شارژ سریع باشه که خود گوشی هم تو قسمت تنظیمات شارژ سریع گفته که کمی داغ میشه به خاطر شارژ سریع که شما اگر با ان کار نکنید هنگام شارژ داغی وجود نخواهد داشت",14,2,4,5,5,4,5,5
,,"دوستانی که میخوان بخرن باید بدونن اصلا گوشی راحتی نیست به خاطر لبه های خمیدش فقط باید با نوک انگشت نگهش داشت یا سر و تهش رو گرفت بدون قاب که اصلا فکرشم نکنید با قاب هنوز یکم بهتره من میخواستم فلتش رو بگیرم ولی موجود نبود پشیمونم بغیر از لبه ها هیچ فرقی با فلتش نداره باتری هم تقریبا یک اندازه جواب میده چون فلتش صفحه کوچیکتری داره مصرفش کمتره",10,18,4,3,5,2,4,4
,,"عالیه بهترین گوشی. از همه گوشی های اپل بهتره",13,12,3,5,5,5,5,5
,,"من این گوشی رو 6 ماه هست خریدم با خیلی از گوشی های شاخ امروز مقایسه کردمش مثل ایفون 7از لحاظ دوربین s7سرتر بود و همچنین زیبایی ولی در خریدش شک نکنید عالییییییه (آیفون سرعت عملکردش ولی بهتر است منظورم اینه که سرعتش بالاتر از s7هست)",15,6,3,3,3,3,3,3
,,"منو همسرم هر دو ایفون داریم وای واقعا فقط قیافه داره و برای ما هیچ کاربردی نداره بگذریم از اینکه بدنه ی فوق العاده محکمی داره نظر نا هم روی سامسونگه تا حداقل 2 تا برنامه با خیال راحت بریزیم",16,6,3,3,3,3,3,3
,,"در یک کلام عالیه من دارمش در خریدش شک نکنید شاخ ایفون رو شکسته",20,11,5,5,5,5,5,5
"صفحه نمايش
کيفيت دوربين ، علي الخصوص در شب
محکم بودن صفحه نمايش در برابر ضربه
قدرت فوق العاده در اجراي برنامه هاي پر حجم مخصوصا بازي ها
ظرافت و زيبايي بالا",باطري,"من حدود یه ماهه این گوشی رو خریدم و واقعا واقعا ازش راضیم .. انگار تمام مشکلاتی که با اس6 داشتم توی این گوشی برطرف شده و واقعا راضی ام .. درسته انتظار داشتیم عمر باطریش بیشتر باشه ولی خب از یه طرف دیگه انقد سریع شارژ میشه که واقعا این مسئله رو بعنوان یه مشکل نمیشه دید !
ولی خب موقع استفاده از اینترنت همیشه باید یه پاوربانک همراه خودتون داشته باشین",15,2,3,4,5,5,5,4
"دوربين فوق العاده،صفحه نمايش بي نظير،پردازنده پر قدرت.","اسپيکر نسبتاً ضعيف","بنده از اردیبهشت ماه این گوشی را خریدم.تجربه چند ماه استفاده بنده::
دوربین با مگاپیکسل پایین ولی کیفیتی فوق العاده که همه جوره میتونید روش حساب کنید.دوربین 20 سونی حرفی برای گفتن نداره..صفحه نمایش با کیفیت با تراکم پیکسلی خارق العاده..
پردازنده قوی که سنگین ترین بازی را عین آب خوردن ساپورت میکنه.‌.شکیل و زیبا.. طرفدار شدید سامسونگم. چون گوشی های خوبی میزنه. هیچ برندی را نمیکوبم هر کدام طرفدارا و مزیت های خودشا داره .. هواوی پرچمداراش فوق العاده ن..آیفون اگه محدودیت هاش نبود (البته در ایران) فوق العاده ست. در ضمن برای تحقیق درباره گوشی ها از سایت دیجی کالا استفاده کنید که تخصصی تره..",15,3,3,3,3,3,3,3
"طراحي جديد","مصرف بالاي باتري
طبيعي نبودن رنگهاي دوربين پس از ثبت عکس","سلام
این گوشی با اینکه امکانات زیادی داره مصرف باتری اون با توجه به اینکه یه باتری 3600 میلی آمپری داره به شدت بالاس و شما باید خیلی از امکانات اونو غیرفعال کنید با این وجود مصرف اون باز هم بالا هست در مورد دوربین هم با اینکه کیفیت دوربین بالایی داره عکسهای گرفته شده انگار روتوش شده و طبیعی به نظر نمیاد و مورد بعدی اینکه به نظر شخصی بنده 8 تا core سی پی یو واسه گوشی واقعا زیاده شاید یکی از دلایل مصرف بالا همین موضوع باشه",7,12,3,3,3,3,3,4
,,"سلام خدمت همه ی دوستان.بدون تعصب میخوام تجربه ی خودم درطول 5ماه استفاده از این گوشی روبه شما بگم.واقعا باید بگم که هرباری که به این گوشی نگاه کنیدبیشتر عاشقش میشد.البته دو تا مشکل وجودداره.اول اینکه گوشی بسیار لک پذیره.دکمه هوم بسیار ظریف و حساسه پس بایدمواظب باشید که روش خش نیفته.درمورد سخت افزار باید بگم هیچ گونه کم وکاستی وجود نداره.حتی از روز اول تا به حال نه یکبار هنگ کرده نه افت کرده.دوربین که معرکس.صفحه نمایش که دیگه هر چی بگم که گفتم.اسپیکرش صداش خوبه ولی کیفیتش متوسطه.در کل اگه قصدخرید دارید شک نکنید.",10,2,5,4,5,5,5,4
"صفحه نمايش فوق العاده
ضد آب و گردوغبار بودن
و...","ضد خش نبودن دکمه هوم و سنسور و فلش پشتي","من الان دوماه و یه هفتس دارم استفاده می کنم کاملا راضی ام.
از نقاط قوتش نمی گم چون بیشماره ولی چند تا نقطه ضعف داره اونم اینه که دکمه هوم و فلش و سنسور پشتیش (سنسور ضربان قلب) خیلی حساسه و فوراً روش خط میوفته ، دوربینشم فوق العاده است (فکوس خیلی سریع - عکاسی در تاریکی و...) ولی کیفیتش میتونست بهتر باشه.
غیر از این دومورد جزئی که گفتم من هیچ ایرادی توش ندیدم و از هر نظر فوق العادست و ارزش خریدو داره.",8,2,4,5,5,5,5,4
"نواوري وتغيير شکلي گوشي وتنوع طلبي در کنار نرم افزار وسخت افزار عالي","نبود کاور ومحافظ استاندارد ومطابق ميل مصرف کننده که هم زيبايي گوشي به چشم بياد وهم ايمني گوشي را اندکي بيشتر کنه","دوستان هیچ وقت ایده ال فکر کنید واقیعتگرا باشید این گوشی فعلاپرچمدار است وقطعا دراینده پرچمداران دیگر سامسونگ حتما اندک ضعف ان را برطرف خواهند کرد",6,2,3,3,3,3,3,3
"وشه هاي کاربردي خميده ظاهر زيبا امکانات بالا دوربين بسيار عالي با قابليت عکس گرفتن محشر در شب خميده بودنش لذت ديدن فيلم يا سريال را روي گوشي چند براير کرده کارت sdداره از هر لحاظ کامله","نداشتن جلد مناسب صدمه زياد در برابر حتي کوچکترين ضربات","گوشی از هر لحاظ محشره خریدمش بسیار راضیم فقط یک مشکل داره کاور و گلاس خوب براش پیدا نمیشه و یا کاوری که یافت میشه ظاهرش رو خیلی زشت میکنه و سهولت کار با گوشی و خوش دستی گوشی رو خراب میکنه و بدون گلاس هم خیلی ظریفه و یه ضربه کارش رو میسازه",8,1,5,3,5,5,5,5
,,"وسط صفحه خش افتاده خوب این الان چه گوریاگلس 4 که خش افتاده ..تازه با این که من حساسم و تمیز نگه میدارم بازم وشط صفحه چندتا خط افتاده خوب بعضی دوستان هم گفتن که چنین مشکلی دارن پس اینکه این گوشیه هم به راحتی خش میفته",5,16,5,3,5,5,5,5
"ظاهري زيبا
قيمت مناسب","موجود نبودن زد خش منحني اورجينال با قيمتي مناسب","من 4 سالی میشد که آیفون داشتم و نیاز به یه گوشی داشتم که از هر لحاض متفاوت باشه
از وقتی که اومدم ایران متوجه شدم که آیفون به درد ایران نمیخوره و اکثر سایت ها حتی گاهی سایت خود اپل هم فیلتر میشد و اکونت خودم هر 2 3 ماه یکبار باید آپدیت میکردم و شماره حسابی که ویزا کارت باشه میدادم،کلا خیلی خستم کرده بود،و همیشه برای هر کاری باید به آیتونز وصل میشدم که اونم در نو خودش اعصاب خورد کن بود
من حتما به هم وطن هام گوشی های اندرویدی پیشنهاد میکنم، از هر لحاض کارایی راحتی داره.
از همون روزی که این گوشی گرفتم یه اس دی کارت 32 گیگ گذاشتم و ارتقا دادمش که گوشی اپل همچین امکاناتی نداره و بزرگترین نقص محسوب میشه",10,3,5,5,5,3,5,5
"صفحه نمايش
رم 4 گيگابايتي
لبه هاي خميده جادويي
عملکرد سخت افزاري عالي","لبه هاي خميده
عملکرد باتري متوسط","من این گوشیو حدود 4 ماهی هست که خریدم. یکی از نقاط قوت و همچنین ضعفش همون لبه های خمیده است. چون نوآوری جالبیه و ابتدا انسان رو مبحوت خودش میکنه. ولی در دست گیری گوشی یکم سخته. مخصوصا برداشتنش از روی سطوح صاف. ولی خب بعد 4 ماه من قلقش اومده دستم و دیگه مشکلی ندارم. ولی از لحاظهای دیگه عالیه. در ضمن برای گلس و قاب خریدن برای این گوشی یا باید هزینه زیادی کنین یا مثل من کلا بیخیال قاب و گلس بشین. در کل من پیشنهاد میکنم حتما بخرید.",8,1,5,5,5,4,5,5
