positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"روان و سريع
دوربين خوب
ظاهر شيک
اندازه مناسب
باطري بسيار خوب","خش پذير بودن قاب پشت گوشي
کم بودن لوازم جانبي در بازار
نور فلاش کم است","گوشی روان و خوبی است .ظاهر شیک و مدرنی داره و باتری اون بسیار با دوامه و برای استفاده عادی به راحتی تا دو روز دوام میاره.دوربین خیلی خوبی داره ولی اگر از فلاش برای چراغ قوه استفاده کنیدمتوجه میشید که کم نوره. من حدود یک ماهه که این گوشی رو دارم وخیلی راحتم باش. در واقع این گوشی خیلی هوشمنده و خیلی وقتا خودش رفتار شما رو پیش بینی میکنه البته من استفاده عادی دارم یعنی مکالمه و دوربین و شبکه های اجتماعی واینترنت و اهل بازی نیستم.تا حالا متوجه گرم شدن گوشی نشدم فقط اوایل یکی دو بار شبکه اش خود به خود میرفت که الان هم مدتیه دیگه اینجور نشده.این دوربین در پوشهای ضد آب و غیره رو نداره که فکر میکنم مزیت باشه تا عیب چون اون درپوشها موقع شارژ کردن دست و پا گیر بودن و بعد ازمدتی هم کنده میشدن.در کل از خرید این گوشی خیلی راضی هستم.",12,5,4,4,4,5,5,4
,,"دوستان توجه داشته باشند سونی تنها کمپانی هست که برای اولین بار از صحفه نمایش 4k در گوشیهاش استفاده کرد. اینکه این گوشی صفحه نمایش hd داره به خاطر سهولت در خریدش هست، و جزو معایب محسوب نمیشه بعلاوه از ppi خوبه 319 بهره میبره و این کاملا راضی کننده و قابل قبول هست.",15,9,5,5,5,5,5,5
"همه چي",هيچي,"نقص نداره الکی ایرادای ملانصرالدینی نگیرید. صفحه اچ دیشم عالیه .",29,12,3,5,4,5,3,4
,,"نقاط قوت
طراهی زیبا
دوربین علی
نقاط ضعف
صفحه نمایش با کیفیت کم اچ دی با قیمت بالا
ضد اب نبودن
عمر کم باتری در ببررسی های انجام شده
قیمت بالا
حالت فانتزی داشتن
تشکر از دیجی کالا",10,19,3,3,3,3,3,3
,,"دیجی جون دیر آوردی از بیرون خریدم. از همه نظر عالیه. اندازه مناسب طراحی عالی و کیفیت بالا. پیشنهاد می کنم بخرید",17,7,5,5,5,5,5,5
"همه چيز",,"با سلام خدمت دوستان عزیز من این گوشی رو 2 ماهه که دارم از کانادا خریدم عالی به حرف منتقدین گوش ندیدن عالی تو خریدش شک نکنید",17,7,4,3,4,5,5,5
"همه چيز",هيچي,"با سلام ویژه من این گوشی زیبارو دارم البته از کانادا خریدم ولی عالی به حرف منتقدین گوش ندیدن عالی تو خریدش شک نکنید",17,8,4,3,4,5,5,5
"همه چي",ندارد,"فول اچ دی بودن جزو ویژگی این گوشی نیست. همون طور که قبل از این جزو ویژگی های سایر گوشی های کامپکت سونی نبوده . زد توی (Z2) چند سال پیش ، پرچمدار اون زمان بوده ، ولی کامپکت پرچمدار نیست و یک گوشی با مشخصّات در حد پرچمدار زمان خود و یکی سری کاهش مشخصات نسبت به اون مدل برای کوچکتر شدن و ارزان تر شدن گوشی برای پوشش دادن قشر خاصی از جامعه که اندازه و کیفیت صفحه نمایش زیاد براشون مهم نیست و قدرت سخت افزاری مد نظرشونه.",9,8,5,5,5,5,5,4
,,"دوستان من به اینکه این گوشی ارزش خریدن داره یا نه کاری ندارم ولی یه نکته ی شرم اور داره با این سیستم صفه نمایشش هنو اچ دیه درحالی که زد تو که مال چهار سال پیشه فول اچ دیه",16,37,1,4,2,1,3,1
,,"مشخصاتش خوبه
فقط بیاد ببینیم چطوره",14,6,3,3,3,3,3,3
"بسيار شيک
جمع و جور
سيستم خنک کننده پيشرفته","پردازنده نچندان قوي
نداشتن فايل منيجر اوليه داخل گوشي!","من باشم به جا این گوشی خود Sony X رو میگیرم . اونم نسخه 64 گیگ . فقط اون 5 اینچه و 4 تا رنگ فوق العاده داره . باتریشونم یکیه . فقط این گوشی و X یه ناراضایتی دارن ... اونم پردازندشونو . کیفیت عکساش عالیه...ولی برا اینکه بتونه عکس رو حالت زوم با کیفیت ببینین باید صبر داشته باشین . در حد چند ثانیه .( این موضوع رو تمام عکس های بالای دو سه مگ صدق میکنه- حتی عکس یه گوشیه دیگه )
تو بازی کم نمیاره...خیالتون راحت . پردازندش در حد 808 اسپندراگونه . چون تقلیل یافتس.",5,14,3,2,4,5,5,5
,,"سونی تعداد کمى گوشى تولید میکنه اما با کیفیت..من واقعا از z2...z5کدارم بسیار راضیم..ب خاطر تبلیغات",14,5,4,4,4,5,4,3
"خيلي خوبيا داره که نقاط قوت رو توي ويژگي ها راحت ميتونيد پيدا کنيد","اوليش که داره اذيتم ميکنه اينه که يک ماه بيشتر نگذشته ولي لبه هاي گوشي رنگش رفته
يه کم سره البته زياد مهم نيس
و اينکه دکمه هاي ولومش يه کم سخته بهش عادت کني","سعی کردم اونچیزی رو که میدونم بگو فقط واسه اینکه شاید کسی استفاده کنه
از دوست داران سونی هستم و خواهم موند.",17,1,2,2,4,4,5,4
,,"کوچولوی پر قدرت ب هیکلش نمیاد همچین امکاناتی داشته باشه .. واسه کسایی ک با موبایلایه جمع و جور راحت ترن عالیه،از خریدش پشیمون نمیشید",10,2,5,5,4,5,4,4
"روان و سريع
دوربين خوب
ظاهر شيک
اندازه مناسب
باطري بسيار خوب","خش پذير بودن قاب پشت گوشي
کم بودن لوازم جانبي در بازار
نور فلاش کم است","گوشی روان و خوبی است .ظاهر شیک و مدرنی داره و باتری اون بسیار با دوامه و برای استفاده عادی به راحتی تا دو روز دوام میاره.دوربین خیلی خوبی داره ولی اگر از فلاش برای چراغ قوه استفاده کنیدمتوجه میشید که کم نوره. من حدود یک ماهه که این گوشی رو دارم وخیلی راحتم باش. در واقع این گوشی خیلی هوشمنده و خیلی وقتا خودش رفتار شما رو پیش بینی میکنه البته من استفاده عادی دارم یعنی مکالمه و دوربین و شبکه های اجتماعی واینترنت و اهل بازی نیستم.تا حالا متوجه گرم شدن گوشی نشدم فقط اوایل یکی دو بار شبکه اش خود به خود میرفت که الان هم مدتیه دیگه اینجور نشده.این دوربین در پوشهای ضد آب و غیره رو نداره که فکر میکنم مزیت باشه تا عیب چون اون درپوشها موقع شارژ کردن دست و پا گیر بودن و بعد ازمدتی هم کنده میشدن.در کل از خرید این گوشی خیلی راضی هستم.",12,5,4,4,4,5,5,4
,,"دوستان توجه داشته باشند سونی تنها کمپانی هست که برای اولین بار از صحفه نمایش 4k در گوشیهاش استفاده کرد. اینکه این گوشی صفحه نمایش hd داره به خاطر سهولت در خریدش هست، و جزو معایب محسوب نمیشه بعلاوه از ppi خوبه 319 بهره میبره و این کاملا راضی کننده و قابل قبول هست.",15,9,5,5,5,5,5,5
"همه چي",هيچي,"نقص نداره الکی ایرادای ملانصرالدینی نگیرید. صفحه اچ دیشم عالیه .",29,12,3,5,4,5,3,4
,,"نقاط قوت
طراهی زیبا
دوربین علی
نقاط ضعف
صفحه نمایش با کیفیت کم اچ دی با قیمت بالا
ضد اب نبودن
عمر کم باتری در ببررسی های انجام شده
قیمت بالا
حالت فانتزی داشتن
تشکر از دیجی کالا",10,19,3,3,3,3,3,3
,,"دیجی جون دیر آوردی از بیرون خریدم. از همه نظر عالیه. اندازه مناسب طراحی عالی و کیفیت بالا. پیشنهاد می کنم بخرید",17,7,5,5,5,5,5,5
