positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"باتري.طراحي.استايل.سنسور اثر انگشت سريع","دوربين ضعيف.خرابي زياد.خدمات پس از فروش بسيار ضعيف","سلام.من سه هفته پیش این گوشی رو خریدم.بعد از ده روز سیم دوم از کار افتاد.سیم کارتمو در آوردم و یکی دیگه امتحان کردم دیدم جواب نمی ده.ب ردم نمایندگی اونام فرستادن هما تلکام.بعد از یک هفته پیگیری گفتن شما سوکت سیم کارت شکستی و بایدهزینه ش بدی تا گوشیتو تعویض کنیم چون بردش یک تکه هستش وو....خلاصه مجبور شدم پولو بدم و گوشی رو بگیرم.آقا این طور که من پیگیری کردم خرابی بسیار زیادی تو این مورد داره.نخرید.منم گوشی جدید فروختم و رفتم یه برند دیگه خریدم.این تجربه من بود امیدوارم بدردتون بخوره",38,10,5,5,4,5,5,5
,,"باتری قوی + صفحه نمایش امولد + پردازنده فوق کم مصرف = بهترین گوشی از نظر مصرف باتری که تا حالا دیدم",11,11,4,5,4,3,3,5
"کيفيت عالي از نظر ساخت و صفحه نمايش و دوربين و...
شيک و جذاب و نوآوري در اضافه کردن ماژول ها
تشخيص اثر انگشت قوي
فيلمبرداري 4k، فلش قوي،فلش سلفي
پخش ويدئو 4k بدون هيچ مشکلي","خوش دست نبودن و کمي بزرگ بودن
نبود لوازم جانبي در پک خودش
کم بودن لوازم جانبي در بازار بدليل جديد بودن
گارانتي ....","سلام
در کل جزء گوشی هایی هست که دست هر کسی نمیبینید مخصوصاً الان که آیفون خیلی زیاد شده
من اینو با گارانتی خریدم ولی با اینکه از کیفیت بالای ساختش نسبت به برندهای رایج باخبرم،امیدوارم به مشکل نخوره
ولی در کل گوشی خوبیه",15,4,4,4,4,3,4,4
"طراحي زيبا
باتري قوي
مازولاست","دوربين بسيار ضعيف
قدرت پايين پردازنده
اندرويد خام","واقعا دوربین به درد نخوری داره و دربرابر پولی که داری میدی هیچی نیست دوربین گوشی های میان رده از این بهترن",14,7,1,2,4,2,4,3
"باطري خوب
برند موتورلا
کيفيت مناسب صفحه نمايش
روان و بدون هنگ بودن گوشي","حساس و آسيب پذير بودن زياد کانکتور محل الصاق سيم کارت
نبود لوازم جانبي در بازار و سخت افزار متوسط
خدمات پس از فروش ضعيف
تعميرات گوشي در شهرهاي کمي وجود دارد.
ضخامت و بزرگي گوشي نسبت به سايز صفحه نمايش و محل اتصال ماژول و بيرون زدگي دوربين در پشت گوشي تو ذوق ميزند.","متاسفانه گوشی موتورلا تو ایران جا نیفتاده و خدمات پس از فروش و لوازم جانبی مناسبی پیدا نمیشه. در زمان فروش گوشی هم افت قیمت بالایی داره چون مشتریهای خاص و محدودی داره.",22,5,1,1,0,0,3,1
"باتري عالي
روان و سريع","دوربين متوسط در نور کم
نبود لوازم جانبي","گوشی فوق العاده است، بدون شک بهتریم گوشی که تابحال داشتم. باتری حیرت انگیزه، اگر روی 4g باشم 8 ساعت و روی وای فای نزدیک 13 ساعت screen on time میده که غیر قابل باوره.
گول شماره مدل سی پی یو رو خورید. اسنپدراگون 625 واقعا قدرتمنده، گوشی روون و سریعه و هیچ کندی حس نخواهید کرد.",11,9,3,5,4,5,5,4
,,"قطعات یدکیش تو بازار نیست کوچکترین نقصی باید یندازیش دور",15,3,3,3,3,3,3,3
"باطري
طراحي","ارزش سخت افزاري در برابر قيمت","گوشی خوب با باتری خوب و صفحه و اندازه مناسب و طراحی عالی
با این قیمت در برندهای دیگه شاید سخت افزار بهتری گیرتون بیاد.
ولی در کل گوشی جذاب و خوش ساختی هست .",7,5,3,4,4,4,5,4
"باتري عالي
کيفيت ساخت بالا
دوربين فيلم برداري بسيار با کيفيت
قابليت شارژ سريع","ماندن جاي انگشت پشت گوشي","من این گوشیو خریدم و خیلی ازش راضیم",5,6,4,5,4,5,5,5
"بسيار خاص و لاکچري دوربين فوق العاده.باطري بسيار قدرتمند که با فور جي تا دو روز شارژ ميده.روان و سريع.تاچ قدرتمند","وقتي دستت ميگيري ديگه نميخواي ازش دل بکني.","سه هفته س خریدمش.بسیار راضیم.امکاناتش توپه.حرف نداره.کیفیت ساخت بسیار بالاست.دوسش دارم",5,4,5,5,4,5,5,5
"خيلي نقاط قوت داره","قيمت نسبتا بالا
ناياب بودن لوازم جانبي
ماندن اثرانگشت پشت گوشي","بدیش فقط اینه که لوازم جانبیش جایی گیر نمیاد، خدایی نکرده خراب هم بشه احتمالا قطعاتش پیدا نشه هرجای
کمبود لوازم جانبی تو خود بسته بندی شرکت هم هست; نداشتن هندزفری، شارژر یه تیکه (برای اتصال به کامپیوتر باید کابل تبدیل usb type c جداگانه بخریم)
دیجی کالا هم که دمش گرم برای بعضیا باندل مخصوص گوشی شامل کیف و محافظ صفحه و کابل هدیه می ده برای من پودر رختشویی فرستاده!، واقعا خسته نباشید!
فقط نمیدونم چرا سیم کارتهایی که به صورت دستی پانچ شدن رو نمی خونه در حالیکه تو گوشیهای دیگه امتحان کردم عین بنز بالا میارن همین سیم کارتها رو",20,5,3,4,4,3,5,3
باطري,نميدونم,"سلام
از دوستانی که این گوشی رو خریداری کردن یک بررسی از باطری بذارن لطفا
با 4 جی و استفاده از تلگرام و اینستا چقدر شارژ مصرف میکنه
شنیدم تا 10 ساعت میره انگار",5,2,3,3,3,3,3,3
"دوربين مناسب
شارژر خيلي قوي
فلش LED پرقدرت
حافظه داخلي بالا (64)
لوازم جانبي هديه","فلش مموري رو شناسايي نميکنه
چراغ چشمک زن اعلان نداره
اگر هنگام شارژ با گوشي کار کنيم اطرافش يکم داغ ميشه","من حدود دو هفتس که رنگ سفید این گوشی رو از دیجی کالا تهیه کردم.
از نظر ظاهری ک واقعا خیلی قشنگ و ظریفه تو عکساش هم به اندازه کافی مشخصه
تا الان که هنگ نداشته و برنامه هارو خیلی خوب اجرا میکنه
کیفیته صفحه نمایشش عالیه
دوربین پشتش خیلی باکیفیته و دوربین جلوش هم به عنوان یه دوربین 5 مگاپیکسیلی عالیه و به نظر خودم از 5 مگاپیکسلی های هوآوی و سامسونگ خیلی بهتره. من خودم خیلی به عکاسی سلفی اهمیت میدم و به نظرم برای این استفاده مورد مناسبیه
برای دوربین اصلی دوتا فلش داره که یکیش آفتابیه و یکیش مهتابی، که البته هردو همزمان کار میکنن. این نور فلشش رو قویتر و همینطور متعادل تر میکنه (از نظر رنگ)
متاسفانه فلش مموری رو نمیخونه (با استفاده از مبدل هم کارایی نداره)
یه مورد که خودم قبل از خرید دربارش اطلاعی نداشتم و ممکنه برای بعضیا خصوصا دخترا مهم باشه اینه که مربعه پایینه صفحه فقط حسگر اثر انگشته و دکمه نیست (تو گوشیای سامسونگ همون دکمه ی home، حسگر هم هست) و از نظر من این یه ویژگی خوبه
یه مورد هم اینکه چراغ نمایش اعلان که بالای خیلی از گوشیا هست و وقتی اعلان داریم چشمک میزنه، تو این گوشی وجود نداره.درحالی که با این قیمت من انتظار داشتم داشته باشه
شارژرش هم 3 آمپره و تو 40 دقیقه 100% شارژ میکنه
باتریش هم که همونطوری که بقیه هم گفتن ظرفیت خیلی خوبی داره
درضمن پک هدیه ای (شامل یه کیف، دو کاور طرحدار، یه محافظ صفحه نمایش و یک کابل یو اس بی محکم) که همراهش براتون میفرستن خییییلی به درد میخوره، چون لوازم جانبی این گوشی تقریبا هیچ جا پیدا نمیشه
تو عکسای موجود مشخص نبود، ولی محفظه ی هردو سیمکارت و همینطور مموری، همه با هم یکیه و به صورت سوزنی که امنیتش بیشتره باز میشه. سوزنه باز کردنش رو هم به همراه داره
بعضی ها از وزن زیاد گوشی گله داشتن که از نظر من به هیچ عنوان مورد آزار دهنده ای نیست.
امیدوارم اگه برای خرید شکی داشتید کمکتون کرده باشم",15,6,5,5,5,5,3,5
,,"به نظرم گوشی سونی z3 plus تمام این امکانات رو داره تازه با دوربین بیست مگا پیکسل ولی با کمتر از نصف این قیمت..",11,18,3,3,3,3,3,3
موتورولا,!,"با سلام...همگی میدونیم موتورولا جای بحث بی مورد نداره و مارکش عالیه. جای تشکر از دیجی کالا هس برای آوردن این برند. اما جای گلایه از دیجی دارم که چرا محصولات میان رده ش رو نمیذاره! مثل Moto G4 یا Moto M . خواهش میکنم موجود کنید تا دوستداران این محصولات هم بتونن مدل محبوب و بصرفه و اصلش رو داشته باشن. لطفا با قیمت واقعی تر و هرچه زودتر بذاریدش..موافقا لایمک.",23,3,3,3,3,3,3,3
"کيفيت ساخت بالا
رابط کاربري ساده و مناسب
سيستم توزيع مناسب دما در زمان شارژ توربو و کار تحت فشار","عدم دسترسي به لوازم جانبي
قيمت بسيار بالا لوازم جانبي","من 2 هفته هست که از دیجیکالا تهیه کردم . تنها مسئله ای که مورد رضایتم نبود این بود که محافظ صفحه ای که برایم فرستاند سفید رنگ هست و ظاهر گوشی رو زشت کرده",5,8,3,4,4,5,4,4
"باتري عالي
طراحي زيبا
نمايشگر و پردازنده کم مصرف","قيمت بسيار بالا
به نظر ميرسه پشتيبانيش ضعيف باشه در مقايسه با moto z va moto z force","به نظرم همه کار کردن که شارژ خوبی بده ولی با این قیمت میشه گوشی بالا رده با امکانات بروزتری خرید",7,4,1,5,3,3,5,5
"باتري قوي
مشخصات خوب
طراحي متفاوت","نبود لوازم جانبي
خدمات کم
قيمت بالا
امکانات متوسط","موتورولا گوشی های خوبی هستن اما نه برای تو ایران... لوازم جانبی و تعمیراتش خیلی سخت گیر میاد و به هر دلیلی که من نمی دونم عامه پسند نیست.... به نظرم با هزینه کمتر یه گوشی ال جی v10 یا g5 بگیرید خیلی بهتره هم گارانتی و خدماتش عالیه و همه چیزش رو کیر میاد و هم امکانات بهتری بهتون میده",15,24,2,4,3,3,4,2
"شيک و فک انداز ;) طراحي دوست داشتني
هداياي همراه اين کالا بسيار با ارزش هست
سنسور فينگرتاچ بسيار سريع کيفيت دوربين بالا
مکالمه و بلندگو بسيار با کيفيت مثل نسل هاي قبل
دوسيم مجزا + مموري خور","نبود زبان فارسي
وجود نوشته هاي ژاپني در بعضي قسمت هاي گوشي با زبان انگليسي
وزن نسبتا بالا
عدم ساپورت بعضي از نرم افزارهاي فابريک براي ايران","اونایی که موتورولا باز هستن شک و تردیدی نداشته باشن ی باتری خوب و مکالمه خوب و بلندگوی خوب مثل مدل ریزر Z8 و دوربین خوب مثل سری های قبل در این مدل تکرار شده و اونایی که قراره اولین تجربشون باشه باید بگم مثل داشتن یه ماشین امریکایی هست خاص و دوست داشتنی ولی انتظار پیدا کردن قاب کیف گارد بامپر از هرجایی یا هر مدلی رو نداشته باشید
در کل بسیار راضی ام و تشکر از دیجی بابت بسته بندی و آن تایم بودنش",21,6,5,4,4,4,5,4
"همه چيز
صفحه نمايش بسيار قوي در برابر ضربه","در برابر گوشي هايي مثل htc10_LG g5 يک مقداري از نظر تعداد پيکسل در هر اينچ کم مي آورد که يک مشکل به حساب نمي آيد ، ولي در عوض بدنه بسيار مقاوم نسبت به بقيه برند ها
به سختي مي شود لوازم جانبي آن را پيدا کرد ولي اگر از ديجي بخريد باندل مخصوص گوشي را به شما هدي مي دهد","این گوشی از همه ی گوشیا بهتره زیرا سنسور اثر انگشت قوی داره، ضد آب وگرد وغباره، قابلیت های خاصی داره مثلا اگر گوشی را تکان دهید فلش آن روشن می شود ، 2شبانه روز باتری نگه میدارد، اگر دستتان را از جلوی صفحه رد کنید می توانید اعلان ها را ببینید، پر دازنده ی بسیار قوی دارد، کارایی بالا..و..",8,8,5,5,5,5,5,5
"طراحي جالب.کيفيت ساخت عالي.ماژولار بودن","پردازنده نسبتا ضعيف با توجه به قيمت","موتورولا همیشه یه مارک خاص بوده و هست.این گوشی با این قیمت واقعا بی نظیره.(البته به غیر از پردازنده).باتری فوق العاده خوبی داره و کیفیت صفحه عالی هست.با این قیمت میشه گوشی های پرچم دار برندهای دیگه ای رو خرید ولی موتورولا یه چیز دیگست.",13,6,3,5,5,5,5,4
"همش نقطه قوته","قيمت بالا و پشتيباني کم","لطفا برند موتورولا با سامسونگ و الجی و غیره مقایسه نکنید.قیمتش بالاست بله درسته.با این مشخصات گوشی ارزونتر هم پیدا میشه اینم درسته.ولی در عوض شما موتورولا توی دستتون گرفتین نه هر برند دیگه ای.به نظرم از قدیم گوشیهای موتورولا طرفدارای خاص خودشو داشته و داره و خواهد داشت.پس بحث سخت افزار و مقایسه با بقیه برندها کار اشتباهیه.موفق باشید",21,12,5,5,4,3,5,4
,,"موتورولا واقعا تو طراحی عالی کار کرده، گوشیایشم ارزش خرید داره چون با کیفیت بالایی ساخته شده،البته فقط تو ایران مشکل خدمات داره",16,4,5,5,5,4,5,5
,,"با این سخت افزار متوسط رو به بالا، قیمت بسیار بالایی داره. مطمئن باشید با این مشخصات سخت افزاری گوشی ارزونتری و یا با قیمتش گوشی خیلی بهتری میتونین تهیه کنین. قیا تاکید میکنم که به هیچ وجه خریدش با این قیمت توجیهی نداره!!",13,19,3,3,3,3,3,3
"طراحي زيبا
بدنه مقاوم و باريک
صفحه نمايش فوق العاده
باطري بي نظير
ماژول هاي کارا بخصوص پروژکتور","برجستگي دوربين","اگه این گوشی چشمتونو گرفته پس در خریدش شک نکنید
اجرای بی نقصه سنگینترین بازی ها
انقدر در خرید وسواس نداشته باشید
به دوربینش گیر ندید اگه عکاس حرفه ای هستید برید دوربین حرفه ای بخرید وگرنه 16 مگ واسه گوشی خیلی هم خوبه
در آخر
هیچوقت خودرو کره ای رو با خودرو آلمانی مقایسه نکنید.",14,6,4,5,4,4,5,4
,"پردازنده
قيمت
طراحي نه چندان زيبا و غيرخلاقانه","اول که دیدمش فک کردم یه گوشی پرچم داره خیلی قوی ای باشه بعد که مشخصاتو نگا کردم نا امید شدم دیدم نه این اصلا پرچم دار نیست نمیدونم لنوو داره چه بر سر موتورولا میاره از وقتی خریدش و چرا قیمت این گوشی باید طرف دوتومن باشه درحالی که با این قیمت میشه هواوی P9خرید یا پرچم دارای دیگ درکل خریدش پیشنهاد نمیشه اصلا.",21,23,0,2,2,4,1,0
,,"cpu این اسنپ دراگون 625 و s7 EDGE اگزینوس8890 /اسنپ 820 هست.گرافیکش 503 هست و s7 EDGE ادرنو 530/mali880-T12 هست.رم این 3 و s7 EDGE رمش 4 هست.صفحه نمایش این fullHD و S7 صفحش QHD هست.از نظر دوربین که اصلا حرفش رو نزنم بهتره دوربین S7 تا این لحظه بهترین دوربین موبایل هست.از لحاظ سنسورها هم که سنسورهای S7 تعدادش زیاده تو یه صفحه برای نام بردنش جا نمیشه.باطری هم S7 EDGE ظرفیتش بیشتره.اگه بخوام برتریهای S7 رو بگم یه گوشی بهتر از موتورولا بیار تا با اون مقایسه کنم.اصلا این گوشی در حد مقایسه با S7 نیست",19,32,2,3,3,4,3,3
,,"فکر نمی کردم قیمت این گوشی انقدر بالا باشه، مشخصاتش در حد یه میان رده است ولی قیمت یه پرچم دار رو داره ، در کل ظاهرش خوبه و باتریش قویه",17,12,3,3,3,3,3,3
,,"شرکت موتورولا یکی از قدیمی ترین وبهترین شرکت هاست که توی زمینه ی ساخت گوشی کیفت خودش رو به اکثر مردم ثابت کرده و از نظر استحکام وکیفیت ونوآری وطراحی. در درجه ی بالایی قرار داره فقط یه بدی که داره اینه که اگه این گوشی رو بخرین گلس یا همون برچسب صفحش یا قابش هر جایی پیدا نمیشه البته توی ایران اینجوریه .
چون دیگه توی خود ایران هم گوشی های موتورولا زیاد در دسترس نیست درست مثل گوشی های لنوو!
امید وارم چیز هایی که گفتم بدردتون خورده باشه",12,7,4,5,3,3,5,4
"رم خوب 3 گيگي
برند جهاني و شناخته شده
باتري خوب
سي پي يو متوسط در برابر رقبا","قيمت بالا و عجيب!","اولین چیزی که چشم آدم رو میگیره رم گوشیه خب میشه گفت خوبه. سی پی یو قویتری مدنظرم بود که داشته باشه، چیزی مث اسپاندراگون 810 اما وقتی آدم همچین قیمتی رو میبینه توقع داره از جنسهای آس بازار چیزی کمتر نداشته باشه... گوشی خوبیه و کیفیت صفحه نمایش اولد با رزولوشن بالا باید خیلی جالب باشه اما چون به نظر میرسه ضد آب هم باشه معلوم نیست عملکردش درموقع خیس بودن جچوریه... گوشی خوبیه اما به نظر من ارزش خرید پایینی داره چون میشه گوشیهایی هم رده یا بهتر از اینو توی بازار بابرندها خوب و قیمت به مراتب پایینتر هم گیر آورد",19,7,1,2,4,3,0,2
,"جدا نشدن باطري","قیمتش خیلی بالاس و خدمات موتورولا هم تو ایران ضعیفه",18,10,3,3,3,3,3,3
,,"نه عزیزم بیدار شو از خواب غفلت کیفیت گوشی های موتورولا نسبت به قبل هیچ تغییری نکرده چون خط تولید این دوتا جداست از هم. در مورد شاهکار بودن اس 7 اج هم هیچ گوشی تو دنیا بی عیب و نقص نیست. حتی همین اس 7 اج رویاهای شما. بنابراین این طور قضاوت کردن درست نیست. در ضمن شما باید مشخص کنید منظورتون از برتری داشتن دقیقا کدوم قسمت گوشیه.",8,12,4,5,4,4,5,4
,,"این گوشی خیلی نسبت به قیمتش خوبه",10,22,5,5,5,5,5,5
,,"خواهشا دقت بیشتر کنید ماژول باطری فقط موتو زد داره نه زد پلی",0,8,3,3,3,3,3,3
,,"از نظر ظاهر و سخت افزار و نرم افزار خیلی راحت میشه با گوشیای مثلs7و مدلای سطح بالای الجی مقایسه کرد.... درحالی که قیمت پایین تری داره. واقعا شیک. و نر افزار خیلی قوی داره. مطمئن باشین با پول این بدین ارزشش بیشتر ازینه که پول s7بدین. من خودم سامسونگ دارم ولی متاسفانه این ها پول مارکشونو میخورن...",12,13,3,5,5,5,5,5
,,"گوشی بدی نیست ولی قیمتش خیلی بالاست.الان قیمت LG G5 ,P9 ,S6 از این کمتر و خیلی بهتر از اینه.بعضیا ظاهرا نمیدونن که این شرکت الان متعلق به لنوو هست و ربطی به شرکت قدیمی نداره.جالبه این گوشی رو با s7 edge مقایسه میکنن دوستان عزیز هیچوقت فکر مقایسه کردن این دو تا رو هم نکنید s7edge یه شاهکاره.",32,57,2,3,3,4,3,3
"باطري
سخت افزار قدرتمند
طراحي
کيفيت بدنه
شارژ فوق العاده سريع","جاي قرار گرفتن کليدهاي صدا و پاور","این گوشی رو من دو هفتست که دارم استفاده میکنم! بدون شک گوشی کم عیب و نقصی هست و در مقایسه با گوشی هایی که قبلا استفاده کردم (از برندهای اپل، اچ تی سی و سامسونگ) به مراتب بیشتر رضایتم رو جلب کرده! سنگین ترین بازیها رو بدون لگ اجرا می کنه و هیچ مورد هنگ کردن نداشته! واقعا خوشدست هست و کار باهاش لذت بخشه! نقطه قوتش باطری قویشه و کیفیت ساخت بالایی هم داره!",23,11,5,5,5,5,5,4
"باطري و شارژدهي بي نظير (کم نظير نه واقعا بي نظير)
عملکرد روان سخت افزار و نرم افزار
سريع ترين آپديت ها بعد از نکسوس ها و پيکسل ها از طرف موتو هست
امکان استفاده از موتو ماد ها
صفحه نمايش amoled","دوربين معمولي","دوستانی که شارژدهی و باطری عالی میخوان این گوشی رو دست نداره! اگوشی های چینی 4000 میلی آمپر و حتی s7 edge هم که بهترین های باطری هستن زیر این قرار میگیرن همه چی فقط به حجم باطری و رزولوشن و نوع صفحه و اینا نیست. سخت افزارش هم به اندازه کافی قوی هست در عین حال خیلی کم مصرف. نگاه نکنید که میان رده هست مدلش سری جدید میان رده های اسنپ دراگون کمتر از پرچم دار های سال قبل نیستن! نرم افزار هم که جای توضیح نداره جز بهترین ها هست موتورولا و سریعترین آپدیت ها رو هم میگیره. گوشی فوق العاده عالی و خاص هست تنها مشکلی که میتونه داشته باشه دوربینشه که بد نیست صرفا در حد قیمتش نیست همین. مطمئن باشید هیچکی با هیچ استفاده ای از تجربه موتورولا پشیمون نمیشه لطفا به این برند یه فرصتی بدید که تو ایران باز هم ببینیمش. دیجی قیمتش رو یه کم پایین تر بیاری استقبال خوبی میشه.",14,8,3,5,3,4,4,5
"اسمش خودش نقطه قوته",,"همیشه از خیلی از برند های تو دنیا قوی تره",37,15,5,5,5,3,3,5
,,"من برند موتورولا رو خیلی قبول دارم و به نظرم این گوشی واقعا تک هست فقط 2چیز تو ذوق من میزنه،یکی این دکمه ی جلو به نظرم اصلا قشنگ نیست و زیباییش رو کم کرده و دو اینکه رم3 داره",16,10,5,5,5,5,3,3
,,"همیشه از شرکت موتورولا بابت منطقش راضیم.با تراکم پیکسل و حافظه ای که داره باتری رو 3510 میلی آمپر گذاشته یعنی کم نمیاره تو باتری مث جی 7 سامسونگ که معروف شده تو باتری.گوشی با پیکسل بندی بالا و فورجی می زنن که کاربر نتو روشن کنه از 100 میاد رو 10 درصد در عرض سه ساعت.اما این جور گوشی ها یه روز براتون باتری دارن.رنگ مشکیش شیکه.و خاص.مبارک انسانهای خاص.",32,8,3,3,3,3,3,3
,,"فکر نمی کردم قیمت این گوشی انقدر بالا باشه، مشخصاتش در حد یه میان رده است ولی قیمت یه پرچم دار رو داره ، در کل ظاهرش خوبه و باتریش قویه",17,12,3,3,3,3,3,3
