positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"دیجی کالا لطفا موجودش کن
100% از سایت خودتون خریدمش",5,0,4,3,4,4,5,1
,,"تجربه استفاده از این گوشی با رام رسمی کارخانه زیاد لذت بخش نیست
تنظیمات حداقلی دارد
نوتیفیکشین برای واتزاپ و تلگرام ندارد
گزینه های محدودی برای عکس گرفتن دارد
اپ پیش فرض خاصی ندارد
طراحی سیستم عامل آن شبیه ios است و با بعضی برنامه های اندرویدی بدلیل نداشتن دکمه ستینگ مشکل دارد
رام مناسب این گوشی سیانوژن است
امکانات فوق العاده ای همچون تنظیمات وسیع تر و قابلیت on screen buttons در اختیار کاربر میگذارد.",4,2,5,4,5,4,4,3
"صفحه 5.5 فول اچ دي عالي
دوربين بهتر نسبت به سري هاي قبلي لنوو
باتري عالي
دو سيم که هر دو سيم 4جي هست","سيستم عامي خيلي ايمن ( تقريبا شبيه آيفون ) که براي نمايش اعلانها و اجراي برنامه نياز به کلي تنظيمات داره","گوشی فوق العاده از همه لحاظ
حسگر انگشتش 360 درجه هست یعنی از هر جهتی بزنی کار میکنه و سرعت تشخیص و دقت بالایی داره
فقط رامش یه کم ایمن هست برای بلوتوث و ... مشکلی نداره ولی برای اجرای برنامه و اجرای خودکار برنامه ها کمی باهاش مشکل دارم البته نیاز به تنظیمات داره فکر کنم
در کل خیلی گوشی خوبی هست.",6,0,5,5,5,4,5,4
,,"با سلام
فروشنده ای به من اعلام کرد که گوشی پک کارخونه فاقد رام هست. چنین چیزی صحت داره؟",1,1,5,4,5,4,4,3
,,"بابا این چرا این قدر عالیه ؟!!",4,0,0,0,0,0,0,0
,,"پس کی میارین؟؟؟؟؟؟؟؟
خیلی جا ها آوردن که.",4,0,5,4,5,5,5,4
,,"گوشی بذی نیست ولی طراحیش کپی اس 6 هست.
دیجی کالا باس گوشی های الفون را بیاره..شاهکارن خداییش (p9000-- vowney?) این دومدل شاخن خیلی",2,4,0,0,0,0,0,0
,,"منتظریم موجود بشه",6,0,5,5,5,5,5,5
,,"32 بیتی !!!! بدنه پلاستیک !!!
بقیه امکانات عالی",2,1,0,0,0,0,0,0
,,"امیدوارم با قیمت مناسب بیاد",4,0,0,0,0,0,0,0
,,"سلام پس چرا نمیذارینش بخرم خب اخه",6,0,0,0,0,0,0,0
,,"به صورت رسمی دیگه از اپل کپی میکنن واقعا !",2,2,0,0,0,0,0,0
,,"این گوشی قابلیت حسگر اثر انگشت داره لطفا این قابلیت مهم رو در مشخصات درج کنید چون واقعا مهمه !",5,0,0,0,0,0,0,0
,,"خیلی خوبه خیلی با صفحه5.5اینچی 4100 میلی امپر باتری داره",5,0,0,0,0,0,0,0
,,"سلام باتری این محصول واقعا عالیه!!!",5,0,5,5,5,5,4,5
