positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"لطفا رنگ نقره ای رو موجود کنید خیلی وقته منتظر این رنگم",2,1,5,5,5,5,5,4
همهچيز,"خيلي کم","سلام دوستان
کسانی که این گوشی رو خریدن(نسخه 32 گیگ رو) لطفا بگن ساخت چینه یا تایوان ممنونم",1,1,5,5,3,3,5,3
خيلي,کم,"دیروز این گوشی به دستم رسید. خیلی عالیه از همه لحاظ تو این رنج قیمتی حرف نداره تو خریدش شک نکنید. فقط از دیجیکالا که همیشه اصل میفرسته.",3,1,4,5,4,4,5,4
"[""احساس خيلي خوب در تاچ که مشابه حس لمس در گوشي هاي اپل هست و کيفيت نمايشگر بالا"",""بدنه تمام فلزي يکپارچه که بسيار زيبا ست"",""بوم ساند به معناي واقعي"",""پشتيباني از 4G"",""آپديت شدن به آخرين نسخه اندرويد""]","[""دوربين چندان قدرتمند نيست"",""بدنه فلزي حرارت رو منتقل ميکنه که مشکل تمام گوشي هاي بدنه فلزي هست"",""باطريش در مقايسه با بقيه اندرويد ي ها خيلي خوبه ولي در برابر آيفون ضعيف محسوب ميشه""]","من دو سال هست این گوشی رو دارم، در خریدش شک نکنید، با این قیمت فوق العادست، من دو سال پیش خریدم",5,1,5,5,4,5,3,4
,,"من هم این گوشی رو دارم هم سامسونگ نوت 3 ، اچ تی سی خیلی پرقدرت تر از سامسونگه اصلا قابل مقایسه نیست",5,1,5,5,5,5,3,5
,,"با عرض سلام خدمت دوستان
من طی چند ماه تحقیق دیروز این گوشی رو از دیجی کالا سفارش دادم. از اطلاع رسانی دیجی کالا هم بی نهایت سپاسگذارم. لحظه به لحظه مراحل ارسالشو خبر داد. فکر کنم فردا به دستم برسه.",4,2,4,5,5,5,5,5
"تاچ فوق العاده سريع و حساس
کيفيت فوق العاده بالاي عکس و فيلم
مقاومت بالاي بدنه
فوق العاده شيک و خاص
اجراي سريع برنامه ها","دوام باطري تو وضعيت موبايل ديتا خيلي زياد نيست","گوشی فوق العاده ایه. هنگ تو کارش نیست تحت هیچ شرایطی.
کیفیت صدا،آنتن دهی، اجرای برنامه ها، بازی ها،عملکرد چندتا برنامه باهم، فوق العادست.
هرکی میگه دوربینش ضعیفه، یقین تا حالا از نزدیکم ندیده این گوشی رو.عکساش از دوربین کامپکت قوی تره.صد در صد از بیشتر گوشی های تو بازار کیفیت عکساش بالاتره. مگر با نوکیا 1020 قیاسش کنی که جریانش فرق داره.
اصلا سامسونگ تو تخیلاتشم به پای این گوشی نمیرسه. من اشتباه کردم و به حرف اطرافیانم یه سامسونگ اس فور گرفتم، ولی انگشت کوچیکه ام 8 نبود و ضرر کردم.
آیفون هم کلا طراحی بدنه هاش کپی پست ام 8ه هنوز، گوشی های جدید سونی شاید بتونن قیاس شن باهاش. وگرنه تا z1 که اصلا در حد قیاسم نبودن باهاش.
حتی جنازش میرزه آدم داشته باشه.
من همون اول اولا که اومده بود و هنوز هیچکی اسمشو درست حسابی نشنیده بود گرفتمش و دیگه ام هیچوقت تا زمانی که کار کنه با هیچ گوشی جایگزین نمیکنم، مگر یه گوشی که خود htc بخواد رو دست این بفرسته بیرون.
اون بقیه ام که اسم بردم خودم داشتم و کار کردم، نه که هوایی بگم. حای آیفون6 هم دستم بوده.
قبلا هم اینجا نظرمو نوشتم و بازم میگم، در حال حاضر رو دست نداره راس راسی.
از نقاط فنی که بگذریم فوق العاده خاص و شیکه و دست هر آدمی نمیبینیدش.",9,4,5,5,5,5,5,5
"سرعت بالا همچنين در باز کردن برنامه هايي ک قبلا باز کردين
استفاده راحت براي تمامي افراد
پشتيباني از زبان فارسي
دوربين جلوي عالي
ظاهري شيک و لوکس و مقاومت خيلي بالا","داغ شدن گوشي بعد از مدتي در بازي
بدنه به دليل فلزي بودن زود خش ميوفته
ليز بودن","سلام
به نظر من گوشی خیلی خوبیه من از تابستون 93 دارمش مزایاش خیلی زیاده،خیلی مقاومه اون اولا چند بار زیر ماشین رفت و خیلی بد از دستم افتاد رو اسفالت و سنگ ولی هیچیش نشد واقعا راضی هستم ولی خب وقتی بازی سنگین میکنم خیلی گرم میشه نمیشه نگهش داشت دست عرق میکنه،الانم یک ماهه صداش خیلی کم شده وقتی هم صحبت میکنم صدام نمیره فقط باید داد بزنم یا روی بلند گو صحبت کنم ،چون بدنش فلزی زود خط میوفته و اگر به جایی بخوره نشون میده ولی واقعا من راضی هستم",4,1,4,5,5,5,5,4
,,"سلام
لطفا رنگ مشکی یا خاکستری رو موجود کنییید!!",0,0,4,5,4,4,5,4
"حافظه داخلي و رم مناسب
رابط کاربري سبک و روان نسبت به تاچ ويز سامسونگ
آپديت هاي بموقع و پشتيباني مناسب
طراحي چشم نواز و صفحه نمايش با وضوح عالي
شارژدهي مناسب علي الخصوص بعد از آپديت به آندرويد 6","نداشتتن سنسور اثر انگشت
دوربين نسبت به آيفون و سامسونگ کمي ضعيفتر","سلام دوستان من مدل 32 ام 8 رو دارم و از کار کردن باهاش لذت میبرم . من جزء کسانی هستم که زیاد گوشی میخرم و میفروشم ( چون دوستم فروشگاه موبایل داره ) ولی رابط کاربری اچ تی سی و استفاده از رم گوشی واقعا عالیه . سه روزه به آندروید 6 آپدیت کردم واقعا خیلی بهتر شده از همه لحاظ",2,0,5,5,4,5,5,5
,,"سلام به دوستان عزیز گرامی من این گوشی ام ایتو نخریدم و ندارم تو خانوادمون هیچ کس ام ایتو نداره . ولی تنها برندی هس که اصلا رقیب نداره پیش هیچ کوشی کم نمیاره من با تحقیقاتی که درمورد این گوشی انجام دادم با گوشی خودم مقایسه کردم یعنی با سونی اکسپریاz3بخدا قسم با تخقیقاتی که انجام دادم اچ تی سی وان ام ایت از زد تری بالاتره فقط یخورد ه دوربین ضعیفه که اونم تو شب وحشدناک عکس فیلم میگره انقدر زیبا تو روزم اگه نور کافی باشه عالیه تا جایی که من میدونم شاید جلوی سامسونگ گلکسی اس سیکسم کم نیاره دوستان تو خریدش هیچ شکی نداشته باشین باتریشم عالیه تا دوروز کامل دوام میاره اگه باهاش کار کنین نگران هیچی نباشید باهاش زندگی کنید هیچ وقت کم نمیاره خواهشا لایک کنید اگه خوشت اومد",11,1,5,5,5,5,5,5
,,"تو جاهای مختلف دیدم و شنیدم که تو جعبه، کنار خود گوشی، قاب دات ویو هم هست. ولی تو قسمت مشخصات فنی دیجی کالا، حتی اسمی هم از دات ویو و یا هیچ قاب دیگه ای نیومده.
الان سوالم اینه که کلا کنار این گوشی، قاب نمیدن و باید اون رو جداگونه تهیه کنیم؟",0,0,0,0,0,0,0,0
,,"واقعا میرزه تازه گرقتم شک نکنید عاااالیه قبول دارین + بزنین لطفا",21,1,5,5,5,5,5,5
,,"قیمتش بالاست الان جاهای دیگه با این قیمت ام9 هم میدن ،دیجی جان من تو گوگل پلاس شمارو دنبال میکنم اونجا گفته بودی نظرات انتقادی رو هم تایید میکنی",21,0,0,0,0,0,0,0
,,"با سلام
دوستان این گوشی بهترینه ولی دیجی کالا از کجا تضمین میده که این گوشی سری اول و اصل باشه ؟
چون تو خوده کمپانی این گوشی دیگه تولید نمیشه پس از کجا اورده دیجی جان؟
البته میگن رنگ طلایی رو نمیشه خوب کپی کرد تابلو میشه دیجی هم که رنگ طلایی نداره.",3,1,0,0,0,0,0,0
,,"میت7 کجا و این کجا",1,3,0,0,0,5,0,0
,,"این مدل رو خریدم فردا به دستم میرسه بعد از یکی دوروز کار کردن برای تمام دوستان کاملا بررسیش میکنم",2,0,5,5,4,5,5,4
,,"تو هر وسیله ای وقتی حافظه پر بشه سرعت میاد پایین شما با توجه به نیازتون مدل 16یا32 گیگ رو انتخاب کنید با توجه به اینکه بهتره همیشه حدود دو گیگ از حافظه خالی باشه",2,0,0,0,0,0,0,0
,,"سلام ببخشید این گوشی هندزفری ندارد؟",1,0,0,0,0,0,0,0
,,"سلام دوستان درسته که میگن بعد از آپدیت وایفای گوشی مشکل پیدا می کنه ؟
در پاسخ باید بگم که من آپ دیت کردم،مشکلی نداشت.
32 گیگش بهتره از 16 گیگشه مگه نه دوستان؟
در پاسخ باید بگم که با خرید رم مشکلی پیش نمیاد",2,0,0,0,0,0,0,0
,,"رنگ طلایی یا صورتیش رو لطفا موجود کنید",2,0,0,0,0,0,0,0
,,"سلام دوستان درسته که میگن بعد از آپدیت وایفای گوشی مشکل پیدا می کنه ؟؟؟؟",0,4,0,0,0,0,0,0
,,"در جواب دوستمون که گفتن نه دوربین داره نه صفحه فقط سخت افزار که اونم بقیه گوشیا دارن. می خوام بدونم شما فقط به اطلاعات روی کاغذ گوشی توجه می کنید . تکنولوژی اولتراپیکسل خیلی خوب این گوشی رو تجهیز کرده و اونو به یه گوشی با دوربین خوب و امکانات خیره کننده بدل کرده و عکس برداری تو شب هم با این گوشی محشره. واقعا چیزی از پرچمدارای دوره ی خودش کم نداره در مورد سخت افزار به جرعت باید بگم که z3 به گرد پای این گوشی هم نمیرسه. لطفا اول با گوشی کار کنید بعد راجع بهش نظر بدید",9,0,0,0,0,0,0,0
,,"32 گیگش بهتره از 16 گیگشه مگه نه دوستان؟",3,0,0,0,0,0,0,0
,,"این دوربینش 4 اولترا پیکسل هستش دوربین اصلی 14 فکر کنم دوربین دوم 4 هست",1,1,0,0,0,0,0,0
,,"اگر میخواید از اندروید لذت ببرید این گوشی معرکس کیفت ساختم که حرفی توش نیس......",6,0,0,0,0,0,0,0
,,"آقای ایدین یاری پس چرا این گوشی ای که هیچی نداره بهترین گوشی سال 2014 شد ! چرا اس فایوی که بهتره از زد 3 نشد !",9,1,0,0,0,0,0,0
,,"سلام دوستان من بعد کلی تحقیق البته با توجه به بودجم به این گوشی رسیدم اگه از دوربینش ناراضی هستین htc one m8 eye بگیرین . حیف دیجی تموم کرده در یک کلام بگم محشره بدون هنگ بدنه 90 فلز اعلا پرچم دار و دو دوربین که میتونین عکاسی حالت سه بعدی و فوکس بدین که واقعا عالیه در کنار اینا امکانان نرم افزاریش عالیه اگه بودجتون میرسه htc one 9 plus بگیرین که دوربینش 20 مگا پیکسله .. در هر صورت htc جهش بزرگی داشته .. میتونین جستجو کنین ببینین .
خیلی کم یابه بر عکس سونی و سامسونگ . بعدشم گول ضد اب نخورین چون با باز و بسته کردن قاب پشتی از بین میره",1,0,4,5,4,4,5,4
,,"قیمتش نسبت به یک نسل قدیمیتر بالاست اما من این مدل بیشتر از m9 قبولش دارم",4,0,0,0,0,0,0,0
,,"نه صفحه داره نه دوربین فقط سخت افزار اونم که اکثر گوشی ها دارن تو رو خدا Z3 حیف نیس به این پول میدید؟",2,3,0,0,0,0,0,0
,,"رنگ طلاییش محشره و خیره کننده",5,0,0,0,0,0,0,0
,,"لدفن مدل 16 گیگش رو هم بیارید . مخصوصا اونی که دوربینش 13 هستش !",2,0,0,0,0,0,0,0
,,"با این قیمت میشه یه دوربین رده بالاتر خرید این دوربینش خیلی ضعیفه و به نظر من ارزش خرید نداره",1,1,0,0,0,0,0,0
,,"لطفا رنگ طلاییشو موجود کنید",3,0,0,0,0,0,0,0
,,"اها این شد یه چیزی.....سریع موجود کنید.",10,0,4,5,5,5,5,5
