positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"دوربين عاااالي
سخت افزار فوق العاده
نرم افزار ورابط کاربري عالي",هيچ,"باسلام . این گوشی رو سه ماه هست که دارم همه چیزش عالیه و نسبت به قیمتش ارزش فوق العاده بالایی رو داره و نسبت به گوشی های هم رده ی خودش چه از نظر قیمت و چه از نظر نرم افزار و سخت افزارو دوربینو خیلی چیز های دیگه یک سروگردن بالا تر هست این مطلب رو بدون هیچ گونه تاصبی عرض کردم. از نظر حافظه ی داخلی هم که کاملا بستگی به مصرف شما داره اما با توجه به کیفیت بالای تصاویر و فیلم های این گوشی هرچند که قابل تنظیم نیز هستند نسخه ی 64گیگ مناسب تره و در ضمن در نظر داشته باشید که حجم اپ های آی او اس بیشتر از اندروید هست مرسی که خوندید یاحق.",16,1,4,5,3,4,4,4
"همه چي",هيچي,"فقط خواستم در مورد بدنه این گوشی بگم که :"" دیروز داشتم عرض خیابونو طی میکردم گوشی از جیبم افتاد زمین (به ال سی دی افتاد) و بعدش خاستم بردارم نشد و نتونستم چون یه پراید عزیز با لاستیکای نازنینش با سرعت بالا نوازشش کرد.. با خودم گفتم تموممه ، دیگه هیچی ازش باقی نموند.. اما وقتی برداشتم و نگاه کردم، شاید باورتون نشه اما فقط گلس ال سی دی گوشی شکست.. فقط گلس ، دیگه هیچ مشکلی پیدا نشد",16,4,5,5,5,4,5,5
,,"من گلکسی S6 داشتم فروختم
اینو خریدم از خریدمم راضیم

دیگه جز اپل گوشی دیگه نمیخرم
این گوشی سخت افزارش با آیفون 6s برابری میکنه
ولی اگه پول بیشتر دارید آیفون 7 بخرید :)",18,1,5,5,5,5,5,5
,,"گوشی خیلی خوبیه ولی محدودیتاش ادمو اذیت میکنه
چند روز پیش خواستم یه فایل زیپ از تو ایفون بریزم به لپتاپ هرکاری کردم چه از ایتونز چه برنامه دیگ نشد که نشد.اما چیزای دیگش واقعا عالیه.پردازنده فوق العاده قدرتمند،گوشی بسیار خوش دست هست تا حالا چند تا از دوستام که گرفتن دستشون اولین چیزی که گفتن همینه که چقدر خوشدسته.برایدانلود برنامه هم از اپ استور مشکل خاصی وجود نداره.
کیفیت صفحه فوق العادس در کنار گوشیهای درحد خودش که میذاری واقعا تفاوت صفحه رو حس میکنی با اینکه اونا تراکم پیکسل بالاتر دارن.رابط کاربری و سهولت استفاده هم دو سه روز اول سخته اما بعدا خیلی راحت میشه استفاده کرد ازش.نور صفحه هم عالیه تو آفتاب مستقیم به خوبی دیده میشه باتریشم من حدودا هفت تا هشت ساعت استفاده با 4gروشن بهمراه پونزده شونزده ساعت استند بای هستش.
درکل چیز عالی هست که اگر محدودیتاش نبودعالیترم میشد
یاعلی",15,4,3,5,4,4,4,3
,,"سلام دوستان . من می خواستم این گوشی رو دیروز خریداری کنم اما فروشنده منو منصرف کرد.گفت با وجود آیفون سیکس اس و سیکس پلاس و آیفون سون ، خرید اس ای اصلا منطقی نیست.",1,38,3,3,3,3,3,3
"جنس بدنه عالي خوش دست بودن","کيفيت صفحه نمايش نا اميد کننده دوربين متوسط باتري نا اميد کننده جنس بدنش خوبه اما نسبت به 5s پسرفت داشته","این گوشی رو 1 ماهه دارم کیفیت صفحش واقعا نا امیدم کرد کافی بزارید کناره یا ایفون 6 زرد بودن صفحه کم رنگی واقعا خوب نیست. باتریش کافیه عکس یا فیلم بگیری درجا خالی میکنه. خوشدستی و ارزشمند بودن مارک و دوربین متوسطش دیگر خصوصیاتشه",4,18,2,5,5,4,3,1
,,"این گوشی نیاز ادمو تا چند سال از خرید گوشی دیگه ایی بی نیاز میکنه.من که خیلی عاشقشم.هر بار میخوام بگیرم یه مشکلی پیش میاد و قسمت نمیشه.اما بلاخره همین یکی دو ماهه میگیرمش.برام دعا کنید دوستان.یا حق",21,4,0,5,5,5,5,4
"اپل رابط کاربري سرعت خوب کيفيت","طراحي تقريبا قديمي","سلام
من خودم این گوشی رو ندارم
زمانی که خواستم این گوشی رو بخرم با توجه به توضیحات فروشنده و... سامسونگ گلکسی اس6 رو خریدم
ولی نقدوبررسی:
ببینید شاید خیلی از شما دوست داشته باشید که اِن شاءالله گوشیتون اپل باشه
حتی خوده منم دوست دارم
زمانی که اس6 رو خریدم،یه حس پشیمونی هم داشتم البته الان پشیمونیم خیلی کمه چون یه جورایی متوجه شدم که از نظر من اس6 از se بهتره
نسخه 16گیگ این گوشی تقریبا پول 32گیگ اس6 هست تازه فکر کنم seگرون تر هم هست
ولی خب اپله دیگه!
در کل پیشنهاد من اینه:
اگر دوست دارید که اِن شاءالله اپل داشته باشید،بنظرم گوشیه بدی نیست
ولی در کل نسبت به قیمتش نمی ارزه مخصوصا تو ایران اپل من شنیدم که خیلی جالب نیست
اگر اِن شاءالله گوشی رو خریدید،مبارکتون باشه
موفق باشید
یاعلی(ع)",7,12,2,4,4,4,5,3
,,"من یه ماهه دارمش خیلی خوبه واقعا این در برابر ساکسونگ غولیه بجز دوربین سلفی همه ی چیز هاش با 6s برابری میکنه در خریدش شک نکنید عاللللیه",17,3,5,5,5,5,5,5
"دوربين عالي
ios
پشتيباني مپاوم از سوي اپل
جمع و جور و خوش دست
بسيار با کيفيت و ... ... ... .... ...","نسبتا قيمت بالا","بسیار عالی و ارزش خرید بالا",8,1,5,5,5,5,5,4
"سرعت خيلي بالاي گوشي",ندارد,"تو خریدش شک نکنید من بین lg g5 و se گیر کرده بودم بعد با توضیحات فروشنده se رو گرفتم و کاملا هم راضی هستم جفت دوربین ها هم خوبه .",15,0,4,5,5,5,5,4
"کيفيت رنگ زيبايي شارژ","تا حالا ايرادي نديدم","سلام دوستان من این گوشی رو 4ماهه که دارم همه چیزشو یاد گرفتم اولش سخته ولی سختیش شیرینه و لذت بخشه کیفیت فوق العاده کیفیت دوربین عالی دوربین جلوش با اینکه1/3هستش ولی انگار 5ایفون6s هست بازی هارو عالی میاره و اقای مسعود جهانگیری داداش بخر اشتباه نکن منم 16خریدم با کلی اهنگ و برنامه و عکس فیلم روشه الانم4گیگ جادارم عالیه ببخشید نظرم طولانی بود",17,2,5,5,4,5,5,5
عالي,"قيمت بالا","من 5اس داشتم وقتی 6خریدم پشیمون شدم
وبه 6اس ارتقا دادم فقط تازگی داشت ولی اس ای واقعأ جذاب و دوست داشتنیه
عالیه
خوش دست
باتشکر",19,1,5,5,5,5,5,5
,,"اونایی که میخوام واقعا پول بدن به نظر من 6s بی نظیر هست
بهتره seهستش",4,21,3,3,3,3,3,3
"صفحه نمايش عالي
دوربين عالي
بدون هنگ
روان
باتري عالي","هيچي نداره","من این گوشی نزدیک 2 ماهه دارمش از همه لحاظ عالیه هیچ عیب ایرادی نمیشه ازش گرفت بدون
باتریش که حرف نداره من با وجود استفاده از اینترنت به خصوص تلگرام 3 روزشارژ نگه میداره که این فوق العادس
بازی های سنگینو خیلی خوب راحت اجرا میکنه
به نظر من اپل بهترینه و هیچی کم نداره",31,6,5,5,5,5,5,5
,,"واقعا عالیه",13,2,5,5,5,5,5,5
"زيبايي
روان بودن و کار بدون کوچکترين لگ و کندي
حالت slo _ mo دوربين ، فيلم برداري 4K","دکمه ي Home","با سلام خدمت دوستان ، من نزدیک به هفت یا شش سال بود که از گوشی های اندرویدی استفاده میکردم یعنی از زمانی که اندروید 2.1 منتشر شد تا همین یک ماه گذشته ، ولی همیشه دوست داشتم تا با گوشی های iPhone هم کار کنم و ببینم چی داره که دارندگانش این همه ازش تعریف میکنن. خلاصه سرتون رو درد نیارم ، گوشی اندرویدیم رو فروختم و یک دستگاه iPhone SE خریدم (چون با صفحه 4 اینچ راحت تر هستم) ، و باید بگم که چون اولین تجربه ام بود ، دو روز اول واقعا کار باهاش برام سخت و کمی گیج کننده بود ، ولی با جستوجو تو اینترنت با روش ها و میانبرهای iOS آشنا شدم که واقعا کار رو راحت میکنه ، ولی هنوز باید بگم که اندروید بسیار راحت تر از ios هست ولی آیفون بسیار روان تر است و به نظر من پوسته ی کاربری شیک و جذابی داره و شاید بخاطر اینکه این اولین تجربه من است ، اصلا از کار باهاش خسته نمیشم ، از خوبی های این پوسته میشه به گرافیک جذاب و بسیار روان اشاره کرد ، من بازی هایی با حجم و گرافیک بسیار بالا رو بدون حتی کوچکترین لگ یا افتی روی گوشی اجرا کردم مثلا GTA 5 یا آسفالت 8 که واقعا محشر بودند . از معایب این گوشی میتونم به دکمه هوم اشاره کنم که وقتی فشارش میدم یه حس خیلی بدی بهم دست میده که فکر میکنم با چندبار محکم فشار دادنش خراب میشه . و عیب دیگه ای که میتونم بهش بگیرم عدم وجود گزینه ای برای پاک کردن cash برنامه ها (برنامه رو کلا باید پاک کنید) و اینکه با بلوتوث نمیتونی به دستگاه های دیگه مرتبط بشی مگر با برنامه های خاص (که البته زاپیا و share it کار رو راحت میکنن) .... ولی در کل تجربه جالبیه و به نظرم ارزشش رو داره.
و این نکته رو هم بگم که تا جایی که میتونید برید سراغ نسخه های 32 گیگی به بالا.
ممنون که نوشته ام رو خوندید",27,4,3,5,5,5,5,5
"همه چي",نداره,"کسی 16 گیگشو داره بهم کمک کنه که حافظش با چنتا عکس و فیلم زود پر میشه یا نه
میخام بخرم لطفا زود راهنماییم کنین",15,3,4,5,5,5,5,5
"طراحي عالي.روان بدون لگ.دوربين اصلي عالي.صفحه با کيفيت","سلفي ميتونست بهتر باشه","من چند روزه این گوشی رو خریدم با هیچ مشکل خاصی روبرو نشدم دوربین و سحت افزار بی نظیره اتفاقا اصلا داغ نمیکنه من توی شارژ یک ساعت بازی کردم اصلا داغ نکرد فقط نسبت به اندروید یه مقدار محدودیت داره که به نظره من اصلا ازار دهنده نیست در کل من راضیم",9,3,5,5,5,5,5,5
"همه چيز","هيچ چيز","دوست عزیز با سلام و عرض ادب
بزرگوار برای رفع مشکلتون مراجعه کنید به قسمت icloud در منوی تنظیمات و بعد از وارد شدن در بالاترین قسمت صفحه به صورت بولد شده اسم شما و اپی آیدیتون رو نوشته روی اون کلیک کنید و بعد از وارد کردن رمز ایدی وارد اون قسمت بشید در این صورت به تنظیمات آیدی خودتون دسترسی خواهید داشت ، در این قسمت گزینه ای هست به اسم Contact information , وارد اون بشید و در قسمت Primary address ، دو گزینه هست اولیش state هست که اون رو روی NY تنظیم بفرمایید و سپس گزینه Zip code هم این عدد رو وارد کنید 10023 , احتمال بسیار بسیار بالا مشکلتون برای دانلود مجدد از اَپ استور برطرف خواهد شد",12,3,3,3,3,3,3,3
"دوربين و سرعت پردازش",,"این نظرم برای کسانی مفید هست که مثل اکثر اونایی که اپل خریدند نمی دونند چرا با وجود محدودیت هاش ایفون خریدند و اینکه اگه این امکانات رو با یه برند دیگه تهیه کنند می تونند هزینه کمتری بکنن و پول بیشتری صرفه جویی کنند پس ایا باید ایفون بخرند و اصلا با وجوداین تناقض خریداران اپل تصمیم برای خرید رو از فیلتر های عقلی و منطقی عبور میدن یا برای خریدنش از دیگران پیروی و تقلید میکنند....
هر برندی مثل اپل تابع نظام ارزشی خاص خودش هست نظام ارزشی که از مدیران ارشد و مهندسان و کارگران تا استفاده کنندگانش همه شمول هست و طرفداران و خریداران خودشون رو تابع این ارزش ها می دونن و حاضرن چند برابر بیشتر از ارزش واقعی اون پرداخت کنند مثل رعایت حقوق کارگران یا استفاده از هر چیزی به اندازه یا در بهینه ترین و پر بازده ترین حالت یا همین شعار گوشی. think different و البته این اخری اهمیت حریم خصوصی که کمپانی اپل حاضر نشد عبور از قفل اون رو در اختیار پلیس فدرال امریکا قرار بده....
ولی چند درصدمون تابع این ارزش ها هستیم و مثلا متفاوت و بهینه فکر می کنیم و حریم خصوصی دیگران برامون مهم هست که اقدام به خرید محصولاتش می کنیم و چند درصدمون بعد از خرید رعایت می کنیم ....
اگه رعایت میکنیم بهترین تصمیم رو برای خرید ایفون گرفتیم....و لاکچری و خاص بودنش رو معلول نظام ارزشی خاصش میدونیم...
اگه رعایت نمی کنیم با تقلید از افراد خاص و لاکچری پولمون رو دور ریختیم ....
اینا همشون برای صرفه جویی در هزینه بود
اگر هم برای صرفه جویی تو وقت و هزینه نظرمو بخواین برای انتخاب مطمئن از دیجی کالا بخرید..
در هر حالت و تصمیم، مبارکتون باشه....به خوشی استفاده کنید...",10,31,3,3,3,3,3,3
,نديدم,"حدود یک ماهی هم هست که گوشی رو خریدم و از وقتی هم که گرفتم طبق گفته دوستان داغ نکرده و با اینکه خودم تا قبل از خریدش از تبلت 10 اینچی سامسونگ استفاده میکردم اصلا کوچیکی صفحش اذیتم نکرد و واقعا از خریدم راضی هستم به کسانی هم که به صفحه کوچیک علاقه دارن حتما پیشنهاد میکنم هرچند که کوچیک بودنش اصلا اذیتم نکرد
یا علی",11,5,5,5,5,5,5,5
[],[],"همه چیش عالی ولی فقط بخاطر حافظه اش و دوربین جلوش (البته 1.2 اپل 1.2 واقعیه ) دو به شک ام کسایی که خریدن راهنمایی کنن",8,7,5,5,5,5,5,5
,,"اگه یکم شک دارین واسه خریدنش درنگ نکنید واقعا عالیه ، قدرت اپل رو در این گوشی حس میکنید❤️",10,2,5,5,5,5,5,5
"زيبا
خوش دست
مقرون به صرفه
شارژدهي طولاني
و........",ندارد,"در یک کلمه واقعا عالی.از همه نظر خوب و محبوب و پر طرفدار",12,4,5,4,5,5,4,4
,,"سلام. من امروز این گوشی و خریدم و واقعا پشیمونم از خریدم. خیلی داغ میکنه و واقعا دستم میسوزه تصور کنین یه الومینیوم داغ دستتون گرفتین. این که میگن ایفون خاصه و عاشقش میشین و اینا اصلا واقعیت نداره واقعا پشیمونم چرا اس 7 نخریدم دلم میخواد گریه کنم اصلا گوشیمو دوس ندارم صفحشم خیلی کوچیکه دکمه های کیبرد انقد به هم نزدیکه همش اشتباه تایپ میکنم دوربین اس 7 و اس 6 خیلی از این بهتره واقعا دلم شکست کاش اس 7 میخریدم اخه دلم به چیش خوش باشه چرا باید گوشی دو میلیونی انقد داغ کنه. ینی میشه منم عاشقش بشم یکم دلم اروم بگیره",12,55,1,2,2,3,3,2
"طراحي و دوربين",,"تنها نقطه قوتش اینه که موقع پشیمون شدن از خریدنش برای فروختنش چندان ضرر نمی کنین چون هنوز هستن کسایی که بعد از استیو جابز اسم ایفون براشون جذابیت داره و البته نباید بسادگی از کیفیت دوربینش گذشت.. و طراحی خاص این مدلش ..نقاط ضعفش هم اینه که دستور ها و کارای ساده ای که تو اندروید انجام میدی بخای تو ios انجام بدی باید متوسل به ترفند ها و کد های سکرت و جیلبریک وتوییت های سیدیا بشی از اونجایی که مبلغ زیادی براش دادین کلی خوشحال میشین که تونستین به این مشکلات غلبه کنین ... و مثل من خریدشو به بقیه پیشنهاد میدین",10,33,3,3,3,3,3,3
,,"سلام خدمت دوستان و دیجی کالا.نزدیک سه ماه هست که از دیجی کالا این گوشی رو خریدم.قبلش 5s داشتم.واقعا گوشی فوق العاده اییه.به هیچ عنوان لگی ندارد.وقعا خوش دست.و سایز بی عیب و نقص.باطریش تو استفاده معمولی راحت دو روز کامل جواب میده.دوربینشم که بی عیب و نقص هستش واقعا کیفیت فیلم برداریش حرف نداره.تو یک کلام به همه پیشنهاد میکنم.",22,5,5,5,5,5,5,5
"سخت افزار قدرتمند و به روز
عدم داغ کردن گوشي",,"یک هفته س که 5s رو خریدم.از نظر سخت افزاری و امکانات شانه به شانه 6s هست و از نظر ظاهری کمتری تفاوتی با 5s نداره.اگر با گوشی 4 اینچی مشکلی ندارین میتونید به جای 6s این گوشی رو انتخاب کنید و حدود یک میلیون صرفه جویی در بودجه داشته باشین.",4,8,4,5,4,4,3,1
"سخت افزار _ طراحي","کوچي صفحه تاچ","اپل در راستای سیسات های بازاریابی خودش بعد از مرگ جابز بازار هدف خودش رو از قشر لاکچری تغییر داد و اقشار میانه جامعه رو هدف رفته . این گوشی یک تلاش برای به دست آوردن بازار های هند چین و امریکا و ربودن گوی سبقت از کمپانی هایی مثل سامسونگ و اچ تی سی و هواوی هست که دست به تولید محصولات با کیفت متوسط وقیمت خیلی پاییین می زنند. این گوشی هیچ عیب سخت افزاری ندارد فقط کمی کوچک بودن صفحه نمایش آن برخورنده است. رنگ ها عالی و سرعت پردازش گوشی بسیار بالا است . من خرید این گوشی رو پیشنهاد می کنم.",12,9,4,5,5,5,5,4
"کوچک بودن
سخت افزار قوي
روان بودن سيستم عامل
بازيها و برنامه هاي قوي","داغ کردن
داغ کردن!!!!
محدوديت هاي اپل در ايران","با سلام...میخوام تجربه کار با این دوایس رو حاصل سه ماه فعالیتم باهاشه براتون بگم
اولین نکته ای که برام در موردخرید این گوشی انگیزه شد سادگی و کوچک بودن دستگاهه که خب سلیقه ایه....
با توجه به این که اولین تجربم در استفاده از سیستم عامل ios بود تا حدود یه هفته نتونستم زیادباهاش ارتباط برقرار کنم اما الان اینقدر بهش عاددت کردم که اگه با یه دوایس اندرویدی کار کنم اعصابم خورد میشه که طبیعیه چون هرکدوم یه سبک جدا دارن
به عنوان کسی که اولین تجربه ایفون رو داشتم یه سری چیزا سد راهم بود مثلا عدم توانایی دانلود هر چیزی جز pdf و عکس یا مثلا نبود فایل منجر یا ساخت اپل ای دی که خیلی درد سر داشت ولی خب بعد یه هفته به همشون عادت کردم ولی بابهران عجیبی به اسم داغ کردن روبروشدم
مثل مواقعی که از اینترنت گوشی استفاده شه یا در زمان شارژ یا نصب بازیهای حجیم که بدون اغراق دستم مور مور میشه و اگه نگه دارم میسوزه
به همین دلیل مجبور شدم از یه گارد ضخیم استفاده کنم...کسایی هم که میگن داغ نمیکنه لابد دلیلش اینه!!!!
اما به هر حال با هر مصیبتی بوده خودمونو باهاش وفق دادیم تا این که ی مشکلی پیش اومده
بعد از اینکه مسنجر لاین رو از اپ استور دان کردم و وارد شدم ...دیگه نمیتونم از اپ استور استفاده کنم و ای دیم شناسایی شده که مال ایرانه و تعجب اور تر اینه که ههر ای دی دیگم میسازم فایده نداره---اینه که خواهش میکنم اگه کسی وارده راهنمایی کنه",9,9,3,3,3,3,3,3
"[""کارايي بسيار خوب""]","[""نداره""]","گارانتی داره یعنی اگر مشکلی پیش بیاد دیجی کالا عوض میکنه",2,18,3,3,3,3,3,3
[],"[""صفحه نمايش کوچک و ضخامت زياد""]","یه هفته است خریدم
مشکل صدای مکالمه داره رو حداکثری که می زاری صدا اونطرف از ته چاه میاد.
در صورتی که 6 plus صداش ده برابر اینه",9,25,2,3,3,3,3,2
"[""سيستم عامل خ د ا"",""سخت افزار درجه يک"",""امکانات متنوع و خوب"",""نو آوري هاي پيشگام"",""ميگن خيلي راحت و ساده س. بايد امتحان کنم.""]","[""مثل اندرويد ويدجت نداره"",""يه کم محدوديت براي کاربر ايجاد ميکنه""]","خواهشا یه چند وقتی بزارید توی شگفت انگیز بمونه، من میخوام بخرم، ولی آخر ماه پول دستم میاد، هر وقت پول هست شگفت انگیز نیست، هر وقت شگفت انگیز هست، پول نیست.
تا اوایل مرداد بزارید شگفت انگیز بمونه.
گوشی اندرویدی دارم، میخوام آیفون هم داشته باشم. برای پرستیژ توی مراسم ها.
اندروید رو برای سهولت کار و برنامه های اختصاصی خریدم.
خدایی کلاس کاری آیفون یه چیز دیگه س. قبول داری لایک کن!",21,57,5,5,5,5,4,4
ندارد,"همه چي","انتظارم از آخرین مدل اپل زیاد بود ولی این مدل حرفی برا گفتن ندارد",7,51,2,2,1,2,0,1
"کيفيت عالي دوربين
سرعت بسيار بالا","دربيون سلفي نچندان با کيفيت","سلام من یک هفته ست که این گوشی رو خریدم خیلی ازش راضیم تقریبا همه ی انتظاراتی که من از یه گوشی دارم رو بر اورده کرده فقط تنها مشکلش دوربین سلفی هست که کیفیت خوبی نداره و رابط کاربری دوربین هم خیلی سادس اما این با برنامه ی cymera جبران میشه",9,9,4,5,4,5,4,5
"قيمت مناسب
بروز شدن نرم شدن سخت افزار","لمسش بروز نشده مثه 6s «لمس 3 بعدي» (3D Touch)","امیدوارم گوشی خوبی باشه خودم ایفون شش دارم اینو هدیه گرفتم
امیدوارم تا شهرمون برسه سالم و سلامت برسه خجالت زده نشم واسه پیشنهاد خرید گوشی از دیجی کالا",10,11,3,3,2,3,3,3
,,"این گوشی قابلیت های فوق العاده ای داره مثلا میتونید باهاش عکس بگیرید.صفحش لمسی.واز همه مهم تر اینکه این گوشی سیم کارت خوره",11,63,3,3,3,3,3,3
"باتري و سرعت بالا",,"من یه هفته اس خریدم واقعا عالیه از همه لحاظ مهمتر ازهمه اصالت اپل رو تو این مدل میتونی حس کنی",23,5,0,5,5,5,3,0
"[""لمسي"",""دوربين داره"",""باطري فوق العاده قدرتمند با 3 روز دوام""]",,"این گوشی عالیه چون هم لمسیه هم دوربین داره هم میشه به راحتی و بدون محدودیت همه کار انجام بدین .",13,56,1,3,2,2,3,3
"[""لمسي است""]","[""خيلي بزرگ است""]","گوشی بسیار خوبی است دوربین دارد از همه مهم تر لمسی است و یه چیز که شما را غافلگیر میکند این است که میشود با ان به اینترنت رفت و بازی نصب کرد و میتوان با این محصول با دوستانتان حرف بزنید",26,163,5,5,5,5,5,5
,,"اگه میشه این محصول رو تو پینهاد ویژه قرار بدید",33,3,3,3,3,3,3,3
