positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"سبک، شيک، صفحه نمايش، شارژ باتري","شبکه 4g رو ساپورت نميکنه","سلام آیا واقعا گوشی جی ال ایکس ایرانی هست که با خریدش از کارگر ایرانی حمایت بشه؟ یا اینکه از چین میاد تو ایران بسته بندی میشه ؟ مثل باقی اقلام تولید داخل
دوست عزیزی که دم از حمایت تولید داخل میزنی برو یه سری به مجلات و مراجع معتبر اقتصادی داخل و خارج بزن ببین صنایع تولیدی در چه وضعی هستن، بعد ادعای تولید ملی کن
گذشته از همه این حرفا گوشی نوآوری نداره خوب معلومه تمام برندها مثلا دوربین قوی 20 مگاپیکسل میزارن رو گوشیها سایز گوشی رو هم با همون دوربین چند برابر میکنن یا اعداد و ارقام نجومی برای گوشیهاشون میگن ولی دست که میگیری که میکنی میبینی گوشیت ظرف 3 ساعت شارژ تموم میکنه بعد باید در به در بگردی دنبال یه 1100 که حداقل تماس هات رو بتونی جواب بدی، اثباتش هم اصلا سخت نیست یه ساعت تو مرکز گارانتی هر برند بشینید ببینید چندنفر میان که مشکل شارژ خالی کردن دارن. ولی من دارم از این گوشی استفاده میکنم نور صفحه رو کم کردم تا نصف به راحتی 3 روز شارژ نگه میداره اتصال به اینترنتم مداوم هست گیم هم بازی میکنم کلا استفادم نسبتا زیاده
رم هم کم و زیادش وقتی کار رو راه میندازه معنیش چیه؟ تو برندهای دیگه وقتی که رم رو بالا میبرن سیستم عامل رو هم سنگین میکنن ولی با فلای من مشکل هنگ وکند شدن با 3 ماه استفاده مداوم رو نداشتم",1,6,3,4,4,4,5,3
,,"به نظرم از هر لحاظ خریدش کار اشتباهیه...از ماگفتن بود..
اما اگه میخواید همچین چیزی بخرید برید یه سر به جی ال ایکس اسپایدر وان تو همین دیجیکالا بزنید(خریدم و راضی ام)
یا برید تو فروشگاه اینترنتی خود جی ال ایکس و یه نگاهی به گوشی جدیدشون g6 بندازین که با قیمتی به مراتب کمتر از این میتونید لااقل یه کمکی به اقتصاد ایران و کارگران ایرانی بکنید
هر جور مایلید..",5,4,0,0,0,0,0,0
"طراحي بينظير
صفحه Super Amoled
جنس شيشه اي و فلزي
دوربين با کيفيت
وزن بسيار پايين",,"من این گوشی رو دوماه پیش برای همسرم خریدم این گوشی بسیار شیک و باکیفیت هستش و تصویر گوشی عالیه برای کسانی که میخوان یه گوشی خاص و باکلاس داشته باشند خیلی گزینه مناسبیه، ممنون دیجی",2,3,5,5,5,5,5,5
,,"من این گوشیو دارم فکر کنم دوستانی که شارژ خالی میکنن به دلیل استفاده بیش از حد از گوشی بوده چون من این مشکل و ندارم.",3,1,5,5,5,5,5,5
"صفحه نمايش آمولد","شارژ خالي کردن","من این گوشی رو دارم ازش راضی ام، مشکل شارژ خالی کردن داشتم که به واحد خدمات پس از فروش زنگ زدم و مشکلم بر طرف شد.",2,1,3,4,3,5,5,3
,,"درسته که این گوشی از نظر طراحی و ساخت خیلی کم نظیر هستش ولی این هم در نظر بگیرین که فردا گه از خریدش پشیمون شدین یا خاستین یه گوشی دیگه بخرین تو بازار اینو یه طوری میزنن تو سرش که فکرش هم نمیتونید بکنید اینقدر ضرر واسه یه گوشی.
چون تو ایران این برند جا نیوفتاده مطمئن باشید خیلی از بازاری های سود جو از ناشناخته بودن این برند نهایت سوء استفاده رو میکنن و این گوشی رو خیلی پایین ازتون برمیدارن بعد خودشون با قیمت بالا به یه بنده خدا قالب میکنن.",6,0,0,0,0,0,0,0
,,"بنده تعداد زیادی دیجی بن دارم و واقعا حیف است اگر دست ناخورده باقی بماند ... لطفا برای این محصول و سایر محصولات دیجی بن لحاظ کنید تا ما مشتریان سابقه دار تخفیف بگیریم ... البته ناگفته نماند که حقیر اگر حضرت خداوند قبول کند در هفته های پیش رو بیش از 3 یا 4 عدد گوشی خرید دارم ... و البته به همراه چند قلم دیگر...",5,1,3,3,3,3,5,3
,,"بسیار بسیار زیباست ... قیمتش کمتر اگر بود واقعا خریدش صرف داشت ... ای کاش در یکماه آینده قیمتش را کاهش بدید .... ضمن اینکه ای کاش واقعا made in england میبود !!
اما باز هم با این وجود حیف که من کمی اندروید زده شده ام که تازه آن هم در این گوشی ورژن قدیمی است ... وگرنه خیلی وسوسه کننده است ... لامصب دست هیچکی هم نیست آدم حال میکنه داشته باشه !",2,1,3,3,3,3,5,3
,,"توی عکس هایی که گذاشته شده دونوع گوشی رنگ مشکی داره یکی که کناره هاش طلاییه و یکی که کناره هاش مشکیه، میشه اگه کسی رنگ مشکی رو خریداری کرده بگه کدوم یکی از این دو تا بوده؟",3,0,0,0,0,0,0,0
,,"4g نداره ، دوربینش ضعیفه ، رمش کمه، برید honor 6 بخرید هم ارزون تره هم از همه لحاظ قوی تره ، فقط amoled نیست ،",4,1,2,3,1,3,4,0
,,"با سلام
دوستان چنان نظر روی هسته،حافظ،مشخصات الکترونیکی و مکانیکی و الکترومکانیکی گوشیهای همراه تو این سایت نظر میدن کسی ندونه و ما ایرانیهارو نشناسه فکر میکنه الان همه داریم رو گوشیهامون محاسبات سنگین مهندسی میکنیم،نرم افزارهای آماری ریختیم داریم کار تحقیقاتی میکنیم و دستور پرواز و یا باز و بسته شدن صندوق اماناتمون رو تو سوییس میدیم.
عمده کاربری که اکثرا دارن اینها هست
1-جواب دادن و زتگ زدن با تلفن
2-موسیقی گوش کنن
3-عکس بگیرن یا فیلم بگیرن
4-خیلی کم فایل ebook بخونن
5- اینترنت گردی بکنن
6-چت کنن
بخرید هرچی میخرید استفاده خاصی نمیکنید دوستان....",17,1,0,0,0,0,0,0
,,"این گوشی به چیش باید این همه پول داد. پردازنده افتضاحش یا باتری و گرافیک و .... ضعیفش.واقعا این گوشی نهایتشه. هر چی بیشتر پول بدی ضرر کردی وحشتناک.",5,3,0,0,0,0,0,0
,,"باسه یه برند ناشناخته ریسکه این مقدار پول دادودرضمن زیادم مناسب نیست که میگین!!!",9,2,0,0,0,0,0,0
,,"اقای عباس پنجعلی؟!!کدوم فرکانس 7گیگاهرتز؟اگه منظورت 1،7این گوشیه,,الان فرکانسهای بالای 2توگوشی ها استفاده میشه!!!",0,0,0,0,0,0,0,0
,,"خیلی جذاب و عالیه، ممنون دیجی",5,1,5,5,5,5,5,5
,,"استایل گوشی نسبتاً زیبا و قابل قبوله ولی رابط گرافیکی این گوشی از نظرزیبایی شناسی خیلی ضعف داره. بخصوص وقتی تصویر زمینه این گوشی رو دیدم در کل از این برند زده شدم.",2,2,0,0,0,0,0,0
,,"خودمو قلقلک بدم بخندم . شرکت اینتل به اون عضمتش تازه تونسته فرکانس 4 گیگا هرتز رو ایجاد کنه اونم رو سیستم های خانگی بعد من ماندم شما 7 گیگا هرتز رو از کجا پیدا کردی که اگر شرکت میدیا تک بدونه مدیرش خودکشی میکنه که پردازنده 7 گیگا هرتز رو کی ساخته که خودش خبر نداره و بعدش اطلاعات دیجیکالا در این خصوص گوشی درسته.",2,2,0,0,0,0,0,0
,,"طراحی بلید واقعا خیره کنندست من مشکیشو خریدم واقعا بینظیر و خاصه",5,1,5,5,5,5,5,5
,,"دوستان در دیجی کالا فرکانس پردازندهی مرکزی رو 1.7 زده در حالی که این گوشی باپردازنده ی هشت هسته ایGHz 7 از بهترین گوشی های ممکن است",4,0,5,5,5,5,5,5
,,"دوستان عزیز پس از تحقیقات کلی این دستگاه رو خریدم از دیجی کالا:
طی تماس با مرکز خدمات موفق شدم لوازم جانبی این مدل تهیه کنم.
سیستم عامل قابلیت ارتقاء به اندروید 5 لالی پاپ دارد البته از همون مرکز سوال کردم.
سی پی یو هرموقع که تولید شده باشه الان پردازنده های هشت هسته ای جزء بهترین های بازار هستند . که البته این دستگاه رو OTG ساپورت هم کرده.
قیمت نهایی این دستگاه با توجه به اینکه درون پک گوشی ژله ای و برچسب زد خش وجود دارد بسیار مناسب میباشد. (درکل اگر به تعداد بستگی داشت الان باید اخرین مدل سامسونگ 500 هزار تومن باشه و قیمت به تعداد بستگی نداره جناب آقای بابک منصوری نژاد 2 . بهترین مدل برای شما سامسونگ S5280 میباشد با توجه به اطلاعات و سلیقه شما).
میتوانید تمام نرم افزارهای مورد نظر را به کارت حافظه منتقل کنید. پس رم فقط به بهبود سرعت کمک میکند.
با یک سرچ ساده در وب سایت های خارجی میتونید متوجه بشید که محصولات فلای دیزاین شده در لندن و اسمبل چین میباشد.
من ال.. توفیق",5,0,5,5,5,5,5,5
,,"سلام به دوستان . من این گوشی رو تو سایت دیدم خیلی از مشخصاتش خوشم اومد ولی تا خودم از نزدیک نبینم نمیتونم خرید کنم به خاطر همین رفتم بازار موبایل و این گوشی رو از نزدیک دیدم واقعا زیبا و خوش دسته و خیلی متفاوت و خاصه مخصوص افراد مشکل پسند که دوست دارند یه گوشی متفاوت دستشون باشه میخوره و به نظر من انتخابه بسیار مناسبیه مخصوصا برای خانمها البته بعد از اینکه من این گوشی رو خریدم و اوردم خونه برادرم هم رفت و از این گوشی خرید من به کسانی که میخوان این گوشی رو بخرند ولی مردد هستن پیشنهاد میکنم حتما برن و از نزدیک توی فروشگاه ببینند تا خرید مطمئنی داشته باشند ولی من خیلی راضیم الان دو هفته است دستمه کلی هم برنامه روش نصب کردم نه کند شده نه هنگ کرده در کل خیلی راضیم",4,0,5,5,5,5,5,5
,,"اینهمه مباحث تخصصی اینجا! من بلید خریدم واقعا راضیم خیلی شیکه و رون کار میکنه، از خریدنش خوشحالم، فقط کسی میتونه بگه چطور باید از فلشم رو گوشی میتونم استفاده کنم، این گوشی otg ساپورت میکنه",7,0,5,5,5,5,5,5
,,"اما نگاه حقیقت بینانه من به این گپشی میشه این
مثبت:
ضخامت کم
صفحه نمایش سوپر امولد عالی
منفی
سی پی یو از رده خارج مال دو سال و نیم پیش
آندروید 4.4 غیر قابل ارتقا به خاطر مدل سی پی یو هرگز آندروید 5 براش عرضه نخواهد شد
رم یک گیگ
حافظه داخلی محدود 11 گیگ
پیدا نشدن لوازم جانبی
قیمت بالا با توجه به اینکه وارد کننده تعداد خریده و براش ارزونتر در میاد
نبود منبع موثق تولید کننده خارجی",4,0,0,3,1,3,3,1
,,"ایا واقعا این مارک مال انگلیستان هست ؟لطفا راهنمایی کنید",2,0,0,0,0,0,0,0
,,"وای چقد تابلو!!
قشنگ مشخصه اینا که به عنوان مهمان میان کامنت میزارن از خود شرکت واردکننده این گوشی هستند
احتمالا اوناییم که کامنت کخالف میزارن از شرکتای رقیب این برند هستند!!!!!!!
تو رو خدا واسه سود خودتون بقیه رو گمراه نکنید،خدا رو خوش نمیاد
این این گوشی از لحاظ سخت افزاری زیاد قوی نیست ،درسته ولی خب ظاهر بسیار شیک و دلربایی داره،کسانی که به ظاهر اهمیت میدن و
دنبال یه گوشی متفاوت هستند این انتخاب خوبیه براشون.
من نمیدونم ماها چرا دوس داریم نظرمونو به همدیگه تحمیل کنیم!!!بالاخره هر کی یه سلیقه ای داره،مثلا من خودم همیشه بلک بری دستم میگیرم
حالا باید بیام ابنجا بگم بلک بری بهترینه و همتون برید یلک بری بخرید؟!!!به جای این کارا دوستانمو راهنمایی درست بکنید که بتونن بهترین انتخابو داشته باشد
از دیجی کالا هم خواهش می کنم نظرات این افرادو تایید نکنه چون فقط باعث گمراه شدن بقیه میشن.
با تشگر.امیدوارم روزی برسه که ماها بتونیم به نظر و سلیقه و افکار همدیگه احترم بزاریم البته فکر نمی کنم نسل ما بتونه ابنو ببینه",5,2,0,0,0,0,0,0
,,"چرا اینقدر گرونه نسبت به امکاناتش؟چون فقط سازندش گفته باریک ترین گوشیه؟",1,0,0,0,0,0,0,0
,,"جناب بابک منصوری نژاد
هیچ ایرادی نداره که شما کاربر محصولات سونی هستید. هرکسی ی سلیقه ای داره و بسته ب دبدی که ب بازار موبایل ایران داره اقدام میکنه ب خرید و گوشی مورد نظر خودش تهیه میکنه و این نوع انتخاب قابل احترامه.
در اصل کاربران حرفه ای اندروید هیچ وقت با نوسانات بازار اقدام به خرید برندی نمیکنن که از روی احساس باشه و با عمل ب اینکه آمار خرابی محصولات سونی بالاست هم از انتخاب این برند صرف نظر میکنن.
توصیه: در مورد محصولات اروپایی تحقیق کنید و وقت بزارید چون ارزش این کار به شما یادآور میکنه که کیفیت اتفاقی نیست و سر زده از راه نمیرسه . محصولات اروپایی(فلای) برای عرضه در کشورهای جهان اول از فیلترهای سختی عبور میکنن تا قابلیت عرضه در آن بازار رو کسب کنند.
من ب شما گوشی سامسونگ گلکسی s5280 رو معرفی میکنم که البته این پیشنهاد بنده موقعی حاصل شد که کامنت هایی با اسم کاربری بنده ثبت کرده اید که همه از روی احساس هست و پایه عملی و منطقی نداره رو مطالعه کردم. با ارزوی روزی که تمام دوستان و اساتید مدعون با نگاهی حقیقت بینانه اقدام ب بررسی و انتخاب گوشی های مورد نظر خودشون بکنن.
با تشکر",2,0,5,5,5,5,5,5
,,"جالبتر اینکه شخصی که از طرف من نظر ثبت کرده دیکته اش اصلا خوب نیست چون که نمیفهمه جمله "" در نظر منو "" یا "" روی گینس "" کلا اشتباهه واقعا متاسفم که با کسی تو اینجا بحث میکردم که فارسی رو هم بلد نیست دیگه چه برسه از موبایل چیزی سرش بشه",1,1,0,3,1,3,3,1
,,"جناب کریم لو
من موافقم باهاتون ولی اونی که این گوشی رو خریده هم نباید بیاد بگه که اس 6 در برابر این به درد نمیخوره یا آیفون نسبت به این سطح پایینه
جالبترین بخش اونه که اون شخصی که به نظر میاد از شرکت گارانتی کننده هست اومده به اسم من پروفایل ساخته و کامنت اینجا گذاشته اینجا دیگه بهتون ثابت میشه که چه کسانی رفتن این گوشی رو خریدن من به شخصه سونی دارم و قصدمم این هست tornado رو از این برند بخرم من از اول نگفتم این گوشی بده گفتم این قیمت براش زیاده چون قیمت جهانیش بسیار پایین هستش و با این سخت افزار یا عین همین از آلکاتل که معروفتره مدل در همین دیجی کالا زیاد هست
ولی واقعا کار اون دوستی که به نظرم اونیه که همیشه با نام مهمان لاگین میکرده و تغییر اسم داده به نام من و کامنت گذاشته از طرف من برام خیلی جالب بود این نشون میده ایشون واقعا از کامنت های بنده متضرر شده که دست به انجام همچین کاری زده",1,0,0,3,1,3,3,1
,,"جناب آقای منصوری نژاد شما چرا وقتی تا حالا با این گوشی کار نکردید درباره اش نظر بد میدید شاید یه نفر دوست داشته باشه گوشیو واسه خوشگلیو پزز دادن بخره ولی شما نباید بهش توهین کنید بالاخره هر کسی یه نظری داره شما باید به نظرات دیگران احترام بذارید",3,0,0,0,0,0,0,0
,,"باید بگم با این همه توضیحات داده شده و کنجکاوی های شخصی باید بگم که این گوشی رو تهیه کردم و در نظر منو توانست عوض کنه واقعا طراحی این گوشی معرکست و با وجود اینکه روی گینس ثبت شده سخت افزار همه فن حریفی به یدک میکشه . ممنون از تمام توجهات شما دوستان",3,1,5,5,5,5,5,5
,,"با سلام
اول که متاسفانه دیگه قسمت نظرات مثل قبل نیست ... یک سری افراد از شرکت وارد کننده میان بیخود میگن که این محصول بینظیر عجب سری چه دمی چه خدمات پس از فروشی
.... یه سری هم از شرکت رغیب میان بیخود میزن تو سر محصول، واقعا خجالت آوره و متاسفم برای هر دو گروه
اگه بخوام نظرمو صادقانه و خلاصه بگم مزیت این محصول به سبک و خوش دست و خوش ساخت بودنش هست صفحه نمایش آمولد داره محافظ زد خش داره...
ولی معایبش امکانات کم، مشخصات فنی ضعیف هم سخت افزاری هم نرافزاری هست(اندروید4.4 وقتی الان میان رده ها هم 5 شدن !!؟؟ ) با قطری که داره مسلما دوربین ضعیفی مجبوره داشته باشه
و از همه بحث بر انگیزتر نبود 4G و رم یک گیگ که اگه اهل نصب نرم افزار گوناگون باشید بی شک پس از مدتی از کندی کاملا کلافه میشین....(اغلب نرم افزار ها در پس زمینه بصورت پنهان فعال میباشند و از رم و باطری گوشی استفاده میکنند)
حرف آخر این گوشی برای کسانی که به ریختن چند نرافزار سبک محدود راضی هستند و اینکه خیلی فرقی نمیکنه چه اندرویدی دارن و اینکه یک کاربری معمولی روزانه دارن با توجه به کیفیت ساخت و سبک و جمع جور بودنش یک گوشی ایدآل میباشد در غیر اینصورت بهتر است دنبال برند یا مدل دیگه ای باشند.",5,0,5,5,5,5,5,5
,,"من متوجه نمیشم یه عده از دوستان دائم دارن اینجا کامنت میذارن و ایرادهای این گوشی رو مینویسند ، کسی که به زور به شما نگفته باید از این گوشی بخرید خوب خوشتون نمیاد ، گرونه ، امکانات نداره مجبور نیستید که بخرید شما گوشی سونی بخرید مبارکتون باشه دست از سر این گوشی بردارید فکر کنم همه ازتون ممنون میشند",3,0,5,5,5,5,5,5
