positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"دو هفته بود منتظر بودم این شگفت انگیز شه الان ساعت 1:10 بامداد در عرض یک ساعت تموم شده (ناراحت) من خواهش میکنم این گوشی هایی که درخواست خرید بالایی براش وجود داره بیشتر عرضه کنید مخصوصا این گوشی که به بودجه اکثر کاربران میخوره تو 10 روز گذشته فک کنم سه با g5 و دوبار v10 رو شگفت انگیز کردید ولی به بودجه اکثریت نمیخوره و هیچ روزیش موجودیتون تموم نشده پیشنهادمن اینه به خواسته کاربرا بیشتر احترام بگذارید و روی محصولات پر تقاضا بیشتر شگفت انگیز بگذارید چون هربار که کسی کالای شگفت انگیزیو میخره در کنا اون از محصولات دیگرم خرید میکنه موفق باشید",25,1,4,3,4,3,4,3
,,"من تازه خریدم.نسبت به پولی که میدی واقعا خوبه.ارزش خرید رو داره",2,1,4,4,4,4,5,4
"خوش دستي و زيبايي
باتري خوب",نداره,"نسبت به قیمتش عالیه",2,0,5,5,5,5,5,5
"صفحه نمايش با کيفيت
4g
خوش دست بودن -اندرويد 6","من تا بحال ضعفي ازش نديدم","گوشی خوب خوش دستیه تو این یک هفته همه چیزش خوب بوده بدون هنگی البته من فقط واسه وبگردی دیدن فیلم ازش استفاده کردم اصلا هنگ نکرده داغ هم نمیکنه به هیچ عنوان باتری هم خوب نگه میداره دوربین هاشم کار راه اندازه نه خیلی بده نه خیلی خوبه در حد متوسط . از همه مهم تر تو این رنج قیمتی الجی k8 داره اندروید 6 با صفحه 5 اینچی 4g میده که اگه این مشخصات مال سامسونگ بود دوبرابر گرون تر میداد",3,1,4,4,4,3,4,4
"بدون هنگ .باطري خوب . دورين خوب . زيبا وخوشدست و اندرويد 6 که آپديتشم اومده",هيچ,"به نظر من که حرف نداره واقعا عالیه یک ماهه خریدم از دیجی کالا توی شگفت انگیزش خیلی راضیم خدا به مالشون برکت بده",3,0,4,3,4,3,3,3
"اندرويد6 اندازه 5اينچ لمس فوق العاده بالا دوربين جلو عالي نور بسيار خوب وصفحه نمايش شفاف
شارژدهي فوق العاده","دوربين پشت کمي کم حافظه کمي کم گلس براي گوشي گير نمي ايد گارد هاي هوشمند ال جي را هم ساپورت نمي کنه","گوشی نسبتا به قیمت عالیی همه چیزش خوبه بدون هنگ کار می کنه",4,0,5,5,4,5,5,4
"دوربين
صدا
اندرويد 6
سرعت بالا","ميشه گفت نداره","من این گوشی رو دو ماهه دارم واسه داداشم هم خریدم .گوشی خیلی عالیه حرف نداره
مخصوصا تو رنج خودش به جرات میگم رقیب نداره
از دیجی کالا هم به خاطر خدمات بی نظیرش ممنونم",3,0,5,5,5,5,5,5
"همه چيش خوبه","لوازم جانبي","من این گوشی رو یک ماه هست که خریدم خیلی راضیم ازش باطری و دوربینش هم عالیه نسبت به قیمتش خوبه .",3,0,4,3,4,3,3,3
"کيفيت ساخت عالي
سهولت استفاده
کيفيت و اندازه صفحه نمايش عالي
اندرويد 6.0
رم 1.5","عملکرد ضعيف دوربين در محيط اتاق
از همه ي امکانات رابطه کاربري ال جي استفاده نشده
امکانات نرم افزاري کم دوربين ها","تجربه ی استفاده چند روزه ی من از این گوشی به این صورت بود
دوربین اصلی :دوربین اصلی فقط در شرایط کم نور اتاق تصاویر بد و نویزی ثبت میکند در شرایط فضای باز مشکلی حس نکردم رضایت بخش بود و نقطه ی قوتشم ثبت عکسای خیلی با کیفیت و با جزعیات در حالت ماکرو هست فقط حدوم نیم ثانیه بعد از لمس شاتر مجازی گوشی باید ساکن باشه تا عکس تار نشه البته اینم تو شرایط اتاق بیشتر به اینصورته
دوربین جلو:رضایت بخش بود
رابطه کاربری: خیلی روون و خوب البته یکم شخصی سازیش پایینه و ال جی هم تمام امکانات رابطه کاربریشو در این گوشی پیاده نکرده البته اندروید 6.0 واقعا عالیه
زیبایی و کیفیت ساخت:چیزی کم نداره اصلا شبیه گوشی های میان رده نیست
کیفیت ضبط صدا:خوب
باتری:مشکل خاصی حس نکردم با استفاده معمولی مثلا نیم ساعت گیم نور صفحه 70 درصد یه ساعت نت گردی یه ساعت چت و استفاده های کاملا معمولی یه روز کامل جواب میده
شارژ شدن: تقریبا دو ساعت و نیم صفر تا صد
پرفرمنس:اکثر گیم هارو جواب میده بدون لگ و داغم اصلا نمیکنه و اینکه رمش 1.5 هست یه مزیته تو این رنج قیمت
کیفیت صدا:برای من خیلی خوب بود هم کیفیت هم بلندی رضایت بخش بود
کیفیت هندزفری:خوب بود کیفیت ساختشم خوب بود",3,0,4,5,4,5,5,4
"صفحه نمايش HD
کيفيت ساخت نسبتا خوب
دوربين نسبت به رقباي همقيمت ميشه گفت عالي","حاشيه زياد نمايشگر از پاين","تویه این بازه قیمتی با اندروید6 و صحفه نمایش اچ دی یک انتخاب خوبه البته گارانتی طلایی دوساله الجی هیچ شکی رو نمیزاره به دل خریدار وارد بشه",7,3,4,4,4,4,3,4
,"دوربين علامت آلارم باقي ميمونه لمسش قوي نيست","شاید نسبت به قیمتش خوب باشه ولی به دلم نشد
هم دوربینش چشمو نگرفت هم لمسش
علامت آلارمشم که کلا بالای صفحه بود",0,17,3,3,3,3,3,3
"قيمت مناسب در حالت شگفت انگيز
دو سيم کارت","يکم لمسش ضعيفه
شارژدهي کم","این گوشیو واسه پدرم خریدم،خودش که خیلی راضیه،انصافا هم به نسبت قیمتش گوشی خوبیه،فقط دو تا ایراد داره از نظرم،1.شارژدهی کم 2.یکم هم لمسش ضعیفه",0,12,3,3,3,3,3,3
"روان کار کردن
رابط کاربري در حد اندرويد خام
کيفيت LCD حرف تداره
حراطي عالي و خوش دست بودن!!!","نسبت به قيمتش نداره اوني هم که نقطه ضعف براش تعيين ميکنه خداييش بي انصافه!","در کل بهتون بگم الان چند روزه خریدمش خیلی شیکه، سخت افزارش کم نمیاره ،تو این رنج قیمت بهترینه. برندش هم که چینی نیست. من خودم اولش میگفتم LG و SAMSUNG باید برن همون یخچال و تلویزیون بسازن ولی الان کلا نظرم عوض شده. LG که خوب جوابه. بخرید شک نکنید!!!",4,3,5,4,4,4,5,3
"قيمت مناسب","دوربين
حافظه داخلي کم","با سلام چن روزی هست ک بنده این موبایل رو سفارش دادم همه چیزش خوبه - عالیه فقط دوربینش حتما بایستی با فلش باشه و حافظه داخلی آن واقعا کم هستش در ضمن رنگ سور مه اش واقعا شیکه موفق باشید...",5,1,4,4,4,4,4,3
"دوسال گارانتي
نور کمش واسه شب عاليه چشم رو اذيت نميکنه
ساخت کره بودنش","نداشتن محافض صفحه نمايش
انحناي صفحه نمايش باعث ميشه لبه محافض صفحه نمايش خوب نشينه","درود دوستان در مجموع به نسبت قیمت خوبه ولی اگه میخواین بازی های سنگین نصب کنین بدردتون نمیخوره انحنایه صفحه گوشی رو زیبا کرده ولی لبه محافظ صفحه خوب نمیشینه واگه شب با گوشی کار میکنین نور صفه عالی کم میشه نقاط ضعفشم که دوستان گفتن به نسبت قیمت و گارانتی دوساله و کره ای بودن طبیعیه اگه این چند تا نقطه ضعف هم نداشت که عجیب بود با این قیمت",3,0,4,4,3,3,4,3
,,"به نظر من باتری ودوربینش نسبت به قیمتش عالیه باتریش تو حالت عادی 4تا5ساعت دووم میاره کلا گوشیه خوبیه توصیه میکنم اگه با همین مبلغی که میخواین گوشی بگیرین ای بهترینه",2,3,5,3,5,4,3,3
"داراي طراحي زيبا
باتري قوي
مناسب براي آقايون نوجوان
دوربين عالي
اندرويد شش",ندارد,"بهترین گوشی اگه میخواین همین مقدار پولو بدین همین گوشی بهترین انتخاب است پیشنهاد نیدم همین الان تا خریداری کنید",3,1,4,4,5,5,5,5
,,"سلام. من این گوشیو یه ماهی هست خریدم اول ازهمه باطریش به نسبت خود گوشی ضعیفه. دوم اینکه حافظه داخلیش با چند برنامه پر میشه.از نقاطقوتش فقط صفحه نمایش وظاهر گوشی هست که خیلی خوشدسته . امیدوارم کمکی کرده باشم.",1,5,4,4,3,3,3,4
,,"حافظه داخلی خیلی کم .دوربین اگه جای نور نباشه ضعیف.",1,3,4,4,3,3,3,4
,,"دوستان از نظر من الجی بهترین گوشی هارو با پائین ترین قیمت عرضه میکنه من خودم 12 سالمه ولی میخوام ب مردم بگم ک اگه یکم دیگه بذارن روی پولشون و الجی k10 بگیرن به نفع خودشون میشه چون من lg k10 دارم ولی فامیلمون lg k8 ی روز گوشیامونو دادیم ب همدیگه قدرتشونو ببینیم اون گفت مال تو بهتره منم میدونستم مال خودم بهتره گفتم مال تو هم بد نیست بله دوستان من نمیگم بده میگم k10 بهتره حالا تصمیم با خودتونه",4,7,5,5,2,3,5,2
"صفحه نمايش
طراحي و کيفيت ساخت ودوربين سلفي خوب","باتري وحافظه داخلي خيلي کم
گوشي 150 گرم وزن داره و سنگينه اگه زياد تو دستت نگهش داري معلق صاعدتو اذيت ميکنه","مال من چندتا مشکل داره:ساعتشو که کوک میکنم برا زنگِ بعد خاموشش میکنم ِعلامت آلارمش هنوز اون بالا میمونه بعد هر وقت عشقش کشید خودش میره. دیگه اینکه تو تنظیمات اعلان های تلگرامو چنتا برنامه پرسرو صدا را مسدود کردم.ولی هربار که گوشی خاموش روشن میشه تنظیمات قبلی از بین میرن.و صدای پیامهای تلگرام مسلسلوار میاد دوباره. اتریشم واقعا ضعیفه.:در حالت فول با نور صفحه متوسط تو بازی کلش 3یا4ساعت بیشتر دووم نمیاره.باتری فدای نازکی گوشی شده!",2,8,4,4,4,5,5,4
"اندرويد مارشمالو","باطري ضعيف و دوربين ضعيف","در این رنج قیمت huawei y6 pro از همه بهتره به احتمال زیاد مارشمالو براش میاد پلی الجی کا 8 دوربین و باطری ضعیفی داره",4,13,3,4,3,2,5,2
"زيبا - 4 جي - دو سيم - ارزان - اندرويد شش","گلس و قاب براش سخت گير مياد. بخصوص توي شهرستان ها - دوربين ساده","برای کسایی که یک گوشی توی این رنج قیمت میخان بهترین انتخابه .شک نکنید .",7,1,5,4,4,2,5,5
,,"ظاهر زیبایی دارد و در استفاده از امکانات، خلاقیتهای جالبی به کار رفته است",9,4,5,4,5,5,5,5
"خوش دست بود
پايين بودن وزن گوشي
کيفيت صفحه نمايش
کيفيت دوربين جلو عالي",,"با سلام
همه چیه این گوشی نسبت به قیمتش عالیه فقط اگه دوربین اصلیه این گوشی 13مگا پیکسل میشد واقعا بی نظیر بود
دوربین جلو عالی _ عمر باطری خوب _ کیفت صفحه نمایش خیلی خوب_ پردازنده این گوشی هم واقعا نسبت به قیمتش عالیه",8,0,4,3,4,4,4,3
"زيبا
جادار
مطمئن","دوربين عوضي","گوشی از همه لحاظ عالیه به استثنا دوربین و کمی ضعف باتری",6,1,4,3,5,5,4,3
"[""جلوي گوشي و ساخت صفحه""]","[""دوربين\قاب پشت ضعيف""]","اگر در زمان فروش ویژه خریداری بشه مناسبه چون توو اون حالت نسبت به قیمتش میارزه ، اما تو حالت عادی بهتره بیشتر بگردین و گوشی دیگه ای انتخاب کنید.",5,1,2,3,2,4,3,2
,,"واقعاااا گوشیه عالیه هم دوربین سلفیش خوبه هم سخت افزاراش
فقط باتریش واسه من زود خالی میکنه . شاید فقط واسه من اینجوریه",2,1,5,3,3,4,3,4
,دوربين,"تو پیشنهاد شگفت انگیز خریدمش واسه بابام،خوشگل و کارآمده و کاملا نیازشو برطرف میکنه اما دوربینش جالب نیست ولی در کل باتوجه به قیمتی که اینجا گذاشته بودن بهترین انتخاب بود.",3,1,3,3,3,3,4,3
"تاچ خوب
اندرويد 6
صفحه نمايش با کيفيت
طراحي زيبا
رام و سي پي يو 64 بيتي قوي ......4g","دوربين کمي تصويرو مات ميندازه شايد تو اپديت نقطعه ضعفش برطرف بشه
باطريشم ميتونست بهتر باشه
ولي در کل مزاياش خيلي بيشتره و ميارزه","با توجه به قیمت و امکاناتش به نظر من بهترین گزینه واسه یه انتخاب خوبه",5,1,4,4,5,5,4,4
"طراحي شيک
خوش دست
قابليت دابل ناک براي خاموش روشن کردن
ساخت کره هست نه چين که فقط ظاهر داره و بي کيفيت
رم قابل قبول","نسبت به قيمت هيچ عفي ندراد","در بازه قیمتی خودش این محصول مطمئن ترین خرید هست برای اجناس چینی هزینه نکنید فقط ظاهر دارند درسته که امکانات وسوسه انگیز قرار میدن در محصولاتشون ولی اصلا کیفیت ندارند و خواهید دید در مواقع اضطراری لنگتان می گذارند چه گوشی موبایل باشد چه وسایل و اجناس دیگر.",1,2,5,5,3,5,5,4
"اندرويد 6
4g","دوربين 8","تو پیشنهاد ویژه واقعا می ارزه نسبت به قیمت واقعا می ارزه",3,1,4,3,3,3,3,3
"تقريبا همه چيز",نديدم,"نسبت به مبلغی که پرداخت میکنیم واقعا خوبه
هم شیکه هم بسیار دوربین و صفحه خوبی داره
در کل من خریدش رو پیشنهاد میکنم",3,1,4,4,4,4,5,4
"زيبايي
کيفيت بالا ساخت
دوربين هاي با کيفيت
صفحهIPSبا کيفيت و وضوح بالا
بلندگو با حجم صداي متوسط ولي با کيفيت","بر خلاف ظاهرشخيلي خوش دست نيست و براي سر نخوردنش بايد تلاش کنيد
حافظه داخلي ميتونست بيشتر باشه
منو دوربينش فقيره و هيچگونه امکاناتي نداره در مقايسه با سامسونگ
شارژدهيش متوسطه به طوري که با استفاده متعارف هر شب شارژ ميخواهد
دوربينش تو شب ضعيف عمل ميکنه با وجود فلش خوب پر از نويز ميباشد","اگه واقعا 400بیشتر نمیخواهید هزینه کنید از بهترین انتخاب هاست.اما اگه میتونید 200تومانروش بذارید و صبر کنید شیاوومیMI4رااز همین دیجیکالا تو شگفتانگیز بگیرید.اگر مفید بود لایکم کنید تا نظرات بعدیم را هم بگذارم!ممنون.",9,56,4,4,4,5,5,4
,,"اگه پول براتون مهم نیست LG K10 انتخاب خیلی بهتریه ولی اگه مشکل مالی دارید همینو بخرید اما اگه اینو با k10 مقایسه کنید متوجه برتری k10 میشید ولی خو نظر شما مهم تر هست دوستان انتخاب خوبی داشته باشید",7,6,0,0,0,0,0,0
"زيبا و شکيله
تاچ خوب و رووني داره
خوش دسته
سبکه
نسبت به قيمت ،گوشي خوب و باارزشيه","دوربينش رو اعصابه طوري که تقرييا ميشه گفت همه عکس ها رو تار مي ندازه.سلفيش هم تعريفي نداره
هر روز نياز به شارژداره و اگه زياد گوشي دست مي گيريد روزي دويار بايد شارژ کنيد
صداي اسپيکرش هم نسبتا پايينه","اگه دوربین براتون ارجحیت نداره پیشنهاد می کنم بخرید .",5,2,4,3,3,4,5,3
"4g بودن
اندرويد 6
صفحه نمايش 5","دوربين 8
نداشتن تم زيبا
رابط کاربري کمي پيچيده","گوشیه خوبیه البته انتظارم نسبت به پولی که هزینه کردم هستش این گوشی بیشتر از پولی که خرج کردم ارزش داره دوربینش خوبه 8 هستش اما کیفیتش بد نیست دوربین سلفی هم بد نیستش سرعت تاچش خوبه اندروی هم که 6 هستش در کل بد خوبه",5,1,4,3,3,3,3,3
,,"سلام
من اون روزی که گوشی به دستم رسید اومدم اینجا نقد غیرمنصفانه کردم ولی ایندفعه میخواهم کسایی که قصد خرید این گوشی رو دارن رو راهنمایی کنم.
1- سخت افزار
1_1 رم
با توجه به این که یک و نیم گیگ رم داره ولی پانصد مگ در دسترس شماست که برای اجرای بازی ها و نرم افزار ها بدون لگ کافیه
خودم آسفالت 8 رو بدون هیچ مشکلی روش اجرا کردم.
1-2 حافظه داخلی
تنها 2 تا 3 گیگ در دسترسه ولی با یه کارت SD اوکی میشه.
1-3 باتری
بد نیست ولی انتظار یه باتری عالی رو نداشته باشید و باید بعد از 5 تا 6 ساعت کارکرد از 100 به 15 میرسه
2- نرم افزار
2-1 اندروید
سیستم عامل گوشی اندروید 6 بسیار زیبا و سریع عمل میکنه
2-2 نرم افزار های جانبی
نرم افزار های از پیش نصب شده رو نمیشه حذف کرد و فکر کنم نیازی به حذف هم نباشه چون باعث ضعف در قسمتی نمیشه.
3- دوربین
اصلا تعریفی نداره و به قول دیجی کالا با یکم زوم دارای نویز میشه.
4- صفحه نمایش
بسیار با کیفیت و زیبا و راحت فیلم های اچ دی رو پخش میکنه
در نور روز حداکثر روشنایی و در شب حداقل روشنایی کاملا مناسب می باشد.
5- سنسور ها
دارای قطب نما و ابزار فرز یابی می باشد که واقعا دور از انتظاره و دیجی کالا ذکر نکرده.
در کل اگه زیاد دوربین براتون زیاد مهم نیست با این بودجه این گوشی بهترینه.",6,1,4,3,5,5,5,4
,,"دوستان از این دوربین ضعیفتر ندیده بودم هیچ تنظیماتی نداره عکس هاشم همشون بد کیفیتا حتی با نرم ازار های عکاسی دیگه هم خیلی بهتر نمیشه",2,6,4,5,3,4,5,4
,,"باسلام .خدمت اون دوستی که پرسید موقع شارژ روشن میشه بایدبگم مال منم همینجوری .من الان دو هفته س گوشی رو خریدم نسبت به قیمت سوپر فوق العاده. س .دوبل ناک و گرفتن عکس سلفی با دست و صدا عالیه .فقط دو چیز کم داره اول نبود گلس که به دوستانی که میخوان بخرن توصیه میکنم خش گیر فابریکو بلند نکنید ور عوض ی کیف کلاسوری براش بخرید .دوم نداشتن otg .",4,1,5,5,5,5,5,5
"تاچ عالي
رنگ هاي عالي صفحه نمايش
سرعت بالا
اندرويد 6","دوربين وحشتناک
ديگه هيچي با توجه به قيمت","امروز به دستم رسید
خیلی عالی و خوشدسته
بازی های فول رو اجرا می کنه
ولی از دوربینش اصلا انتظار نداشته باشید.
اگه دوربین براتون مهم نیست توی این رنج قیمت این موبایل بهترینه.",3,2,4,3,5,5,5,4
,,"با توجه به قیمت بسیار عالیه",7,1,4,5,4,5,4,2
,"نبود گلس منحني","تنها مشکلی که من بهش برخوردم . نبودن گلس منحنی ( خمیده) تو بازار هست که مجبور شدم گلس معمولی استفاده کنم که هوا و حباب کنارش بوجود میاد",9,3,5,4,4,5,5,3
"طراحي عالي
صفحه نمايش خوب و لمس عالي
وزن سبک
زيبا","عکس ها اکثرا مات هستند
باطري ظعيف به طوري که صبح تا شب استفاده سنگين کني دو بار بايد شارژ بشه
لوازم همراه گوشي بي کيفيتن هنزفري و کابل شارژ","سلام گوشیه خوبیه اگه خیلی به دور ببنش اهمیت ندین و شانستون بگیره باطریش خوب در بیاد من دو تا گرفتم یکیش باطریش خوب بود یکی دیگه یکم ضعیف بود انتن دهیش هم خیلی خوبه و تایپ خیلی سریع و روونه
با تشکر",6,5,4,5,3,4,5,4
"همه چيزش عاليه (البته نسبت به قيمت)","حافظه داخلي کم","تنها مشکلی که داره و نه سایت اعلام کرده و نه هیچکدوم از کاربران، اینه که شما فقط نزدیک به 3 گیگ حافظه در دسترس دارید و نمیتونید مموری کارتو به عنوان حافظه پیشفرض برای دانلود برنامه ها انتخاب کنید، در واقع مموری کارت فقط برای موزیک، فیلم و عکسه، با این وجود حافظه داخلی در دسترس شما بسیار پایینه",9,4,4,4,3,5,5,5
"خوش دست قيمت مناسب اندرويد6 دوربين عقب باکيفيت",نداره,"گوشی خوبیه. پیشنهاد میدم بخرید.",1,2,4,3,3,4,5,4
"طراحي زيبا
اندرويد6
صفحه نمايش خوب
ساخت کره
سرعت و تاچ خوب","دوربين اصلي وهمچنين جلو بي کيفيت
باطري ضعيف","این گوشیو تازه گرفتم خیلی شیکه و کارباهاش راحته سرعتش خوبه تاچ خیلی خوبی هم داره فقط دوربینش عکسارو تار میندازه ولی وقتی فلاشش روشن باشه کیفیت عکسا بهترمیشه",3,3,4,5,4,5,5,4
,,"تو این رنج قیمت بهتر از این نمیشه من تو پیشنهاد ویژه گرفتم همه جوره راضیم مرسی از دیجی فقط دیر رسید دستم.",7,1,0,0,0,0,0,0
"طراحي زيبا","otgعدم ساپورت","من دو تا از این گوشی تو شگفت انگیز گرفتم خیلی زیباست و امکاناتش عالیه در کل نسبت به هزینه ای که میکنید ضرر نمیکنید",4,1,4,4,4,5,5,4
"زيباست
روان و کاربردي",هيچ,"سلام دوستان گوشی های شما هم وقتی خاموش میکنین و به شارژ میزنین روشن میشه بعدش؟؟
میخواستم بدونم چرا اینجوریه.
و اینکه به نظرمن خیلی به قیمتش می ارزه.خیلی خوشگل و روونه
با یه کاور هوشمند بی نظیر میشه",3,2,5,4,4,5,5,4
,,"با این قیمت و امکانات واقعا گوشی عالی هست",4,1,3,3,3,3,3,3
,,"کسایی که میخوان اینو بخرند یکم دیگه بزارید روش k10 بگیر رمش قوی تره صحفه شم بزرگتره",8,7,4,4,4,4,4,4
"زيبايي اندرويد شش","عدم وجود او تي جي و گوريلاگلس","بزرگترین ایراد این گوشی نبود شیشه گوریلا گلس هست که با انحنای کنار گوشی هیچ گلسی هم روش قابل نصب نبست زیر گلس هوا میره",6,3,3,3,3,3,3,3
,,"من خودم ایفون دارم ولی اینو برای پدرم گرفتم،گوشیه خوبیه برای کسایی که انتظار انچنان بالایی از گوشی ندارن،باطریش یکم ضعیفه ولی در کل گوشیه خوب و زیباییه و من پیشنهاد میدم با توجه به قیمتش بگیرید.",8,18,5,4,4,4,5,3
,,"میتونید بزارید رو پولتون LG k10 بخرید که از حق نگذریم خیلی بهتره و شما روی راضی نگه میداره البته اگه پولشو دارید
ممنون دیجی",3,10,0,0,0,0,0,0
,,"باز هم یک میان رده ی خوب از الجی",6,3,4,4,5,4,5,4
"طراحي . دوربين . اندرويد 6 . خوشدست",نديدم,"عالی عالی شک نکنید",9,4,3,3,3,3,3,3
,,"سلام دوستان
من یه هفتس این گوشی رو داشتم
نسبت به قیمتش واقعا حرف نداره
اولین چیزی که حسابی نظرتون جلب میکنه زیباییه این گوشیه
واقعا قشنگه
کیفیت صفحه نمایشش کاملا راضیتون میکنه
پیکسل ها اصلا دیده نمیشن
زاویه دید مطلوبه
رنگ ها کاملا واقعی و طبیعی نمایش داده میشن
نور حداکثرش تو محیط بازم خوبه
نور حداقلشم واسه مطالعه تو شب خیلی خوبه.
تاچش دقیق و حساسه
کیفیت مکالمه خوبه
قدرت سخت افزاریه مطلوبی داره
باریک و خوش دسته
بعضی از دوستان راجع به باطریش واقعا کم لطفی کردن
در حدی که تا یه مدتی قید خریدش زده بودم
اما بالاخره خریدمش
باید بگم باطریش یه روز کامل جواب میده البته اگه از صبح تا شب تو اینترنت باشین و مصرفتون بیش از اندازه باشه مثل تمام گوشی های هوشمند کم میاره
مورد بعدی روون بودن و ساده بودن رابط کاربریشه
اندرویدش کاملا به روزه
یه آپدیت 370 مگی هم براش اومده که نوشته بود باعث پایداری بهتر برنامه ها میشه
آنتن دهیش خوبه
قدرت وای فایش مناسبه
در کل نسبت به پولی که دادم اگه منصفانه بخوام نظر بدم واقعا بی نقصه
اما اگه با گوشی های بالارده مقایسش کنین یه عالمه ایراد میشه ازش بگیرین
من از خریدم کاملا راضیم و به نظرم میشه با خیال راحت به دیگران پیشنهادش داد.
موفق باشید.",22,3,5,5,5,5,5,5
"قيمت بسيار مناسب
طراحي شيک و زيبا
باتري قابل تعويض
دوربين هاي با کيفيت مناسب
اندرويد6 و سخت افزار خوب","نداشتن تنظيم نور محيط در صورتي که سنسورش را دارد","من 3 . 4 روزه به دستم رسیده . و نسبت به قیمتش به نظر من بهترین گوشی .
البته اینم بگم که من تو پیشنهاد شگفت انگیر خریدمش .
دوربین خیلی خوب و فلاش هم خوب نور میده ولی د مقایسه با گوشی های بالارده و پرچم دار دوربینش خیلی هم خوب نیست .
دوربین سلفیش عالیه .
کیفیت صفحه عالی فقط طراکم پیکسلیش یکم پایینه که زیاد مهم نیست .
باتریش در حالت ذخیره نیرو حد اقل 1 روز کامل رو شارژ میده و اگر کم استفاده کنی تا 3 روزم میره ...
رابط کاربریش خیلی خوب و اندرویدشم 6 که یکی از مزایاش
خلاصه بگم که اگه در همین حد بودجه دارید این گوشی عالیه ولی اگه بیشتر دارید به گوشی های دیگه هم نگاه بندازید.",15,1,5,4,4,5,5,4
"اندرويد 6
استفاده راحت و رابط کاربري عالي","تنها اينکه گلس اين گوشي به صورت خميده نيست و کناره ها حباب داره","من تا قبل از این با سامسونگ کار کرده بودم ولی حالا از این گوشی راضیم. من3 تا گوشی عوض کردم همش هم سامسونگ ولی این از اون ها خیلی بهتره",13,0,5,4,4,4,5,3
