positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"کانفيگ خوب","بسيار قديمي بودن مدل !","مدل نوت 2 هم آمده و دیگه این خیلی قدیمیه",23,2,0,5,1,3,4,1
هيچي,"همه چي","از نظر سیستم عامل و سخت افزار بسیار قدیمی و جای تعجب هست چنین قیمتی برای این گوشی",23,3,0,3,1,5,2,0
,,"اندروید این مدل آبدیتش از طرف شرکت ارسال شده و به 6 تغییر میکنه و هیچ مشکلی برای گوشی نداره،",8,8,4,4,5,4,5,4
"بدنه فلزي و حسگر اثر انگشت","دوربين و سيستم عامل","با این مبلغ گوشی های خیلی قوی تر از برندهای مطرح میشه خرید..در حالی که اندروید 7 دیگه داره قدیمی میشه ورژن این گوشی 4.4 که ضعیفه و با دوربین 13 هیچ حرفی برای گفتن نداره",8,4,3,3,3,3,3,3
"صفحه نمايش فوق العاده
دوربين هاي فوق العاده
تاچ عالي
قيمت عالي
پردازنده عالي نگداري شارژ عالي","نداشتن حسگر اثر انگشت","از نظر پردازنده ای واقعا عالیه هیچ لوگ و باگی نداره
از همه لحاظ عالیه و اگر در این مدلش حسگر اثر انگشت داشتش دیگه از همه لحاظ گوشی کاملی بود
اگر دنبال گوشی خاصی هستید که در دست هرکسی دیده نمیشه تو خریدش شک نکنید",10,10,4,4,5,4,5,4
,,"کیت کت خیلی قدیمیه",15,6,3,3,3,3,3,1
هيچي,"همه چي به کل","با سلامدوستان این گوشی کلا کیفیتش پایین هم قطعاتش عقب موندس و ضعیف هم پلاستیک هست و غیرهبا این قیمت میشه یه گوشی خوب از برند هواوی خرید اصلا ارزش خرید نداره به آمار و ارقام بالای دوربین و باطری و رم و حافظه نگا نکنین بیشترش الکی هس خیلی برند بدیه ینی تولید میکنه برا کسایی که جنس آشغال میخوان استفاده کنن",3,18,0,0,0,0,0,0
,,"تنها دلیل خرید گوشی های چینی قیمت اقتصادی و رقابتیشونه
این گوشی پردازنده اسنپ801 که مال سه سال پیشه رو داره با اندروید کیت کت یعنی فسیل!!
یک سوم قیمتش میارزه
با این پول میشهmi5s یا galaxy a5 2017 یا پرچمدار های 2015 رو خرید",20,6,0,3,1,3,2,3
,"کيفيت پايين","قیمت گوشی خییییلی بالاست نسبت به کیفیتش",12,3,3,0,0,0,0,0
,"قيمت بسيار بالا و اندريد پايين","به هیچ وجه به درد نمیخوره، با همین قیمت میشه یه گوشی xz سونی یا z5 سونی که z5 واقعا گوشی محشریه رو خرید یا حتی با این قیمت میشه یه گوشی سامسونگ که خیلی قشنگ تر و با کیفیت تر هستش رو خرید",10,7,3,0,0,0,0,0
,,"با یکم بیشتر از این هزینه کردن میشه mi5s plusخرید که کاملا از این گوشی برتره و جزو قوی ترین موبایل های دنیاست.
دیجی گوشی قدیمی چرا میاری این همه مدل جدید اومده.",12,2,3,3,3,3,3,3
"کيفيت صفحه فوق العاده خوب
سخت افزار ميان رده به بالا
3 گيگ رم که اصلا در اندرويد 6 کم نمياره با بازي سنگين
حافطه داخليش از 64 گيگ 52 گيگ اون قابل استفاده هست
باطريش واقعا با اين صفحه ي بزرگ با استفاده سنگين 1 روز دوام مي اره","سنسور اثرانگشت متاسفانه نداره","اگه الان اینقدر پول داشته باشم برای خرید گوشی حتما Mi 5s شیائومی رو می خرم.",6,5,3,5,5,5,5,4
,,"حرفی برای گفتن بین برندهای موجود نداره.البته نوت2 شاهکاره.",4,3,3,3,3,3,3,3
,,"فلسفه ی شیاومی اینه که گوشی های با قیمت مناسب بده و نه اینکه یه گوشی که مال 2 ساله پیشه وحتی اون زمان مشخصات 3 سال پیش رو داشته از ال جی v10 که مال 1.5 سال پیش هست گرون تر باشه!!!آخه اندروید 4.4!!!!",37,2,0,3,2,2,3,2
"کانفيگ خوب","بسيار قديمي بودن مدل !","مدل نوت 2 هم آمده و دیگه این خیلی قدیمیه",23,2,0,5,1,3,4,1
هيچي,"همه چي","از نظر سیستم عامل و سخت افزار بسیار قدیمی و جای تعجب هست چنین قیمتی برای این گوشی",23,3,0,3,1,5,2,0
,,"اندروید این مدل آبدیتش از طرف شرکت ارسال شده و به 6 تغییر میکنه و هیچ مشکلی برای گوشی نداره،",8,8,4,4,5,4,5,4
"بدنه فلزي و حسگر اثر انگشت","دوربين و سيستم عامل","با این مبلغ گوشی های خیلی قوی تر از برندهای مطرح میشه خرید..در حالی که اندروید 7 دیگه داره قدیمی میشه ورژن این گوشی 4.4 که ضعیفه و با دوربین 13 هیچ حرفی برای گفتن نداره",8,4,3,3,3,3,3,3
