positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"خدایی با این قیمت ( پیشنهاد ویژه ) جای تعجب داره اگه گوشی دیگه ای بخرید .
من پیشنهاد ویژه خریدم ولی قیمتش خیلی بالاتر از این بود .",3,0,5,5,5,5,4,5
"باتري
دوربين با کيفيت
کيفيت ساخت
کيفيت تصوير
حسگر فوق‌العاده","نگرد نداره","واقعا توصیه میکنم این گوشی رو
قبل از این htc x9 داشتم دلم رو خون کرد باتری و سخت افزار ضعیف با اون قیمت، اصلا قابل مقایسه نیست توی این رنج قیمت، از هر نظر عالیه، دوستان گل شک نکنید، مطمئن باشید خرابی توی این برند بسیار کمه و میشه از این گزینه صرف نظر کرد و مطمئن بود این گوشی کاردهی خوبی داره، چیزی به اسم کندی و هنگ وجود نداره، از هر نظر عالیه، حسگرش بی نظیره و پرکاربرد، شک نکنید اصلاااااااا، من خیلی خوشحالم این گوشی رو گرفتم، دیجی جان متشکریم",7,0,5,5,5,5,5,5
"باتري قوي
رنگ خاکستري زيبا
صفحه نمايش با کيفيت
کيفيت ساخت بر خلاف نظر دوستان خوب
دارا بودن اکثر سنسورها","اگه با s7 يا 7 iphone مقايسه نکنيم هيچي...","با توجه به قیمتش عالیه با برندهای دیگه که قیمت مشابه داشتن مقایسه کردم این سر تر بود همه انتظاراتم رو براورده کرد و راضی ام. ژیرسکوپ nfc otg هم داره.. بازی سنگین هم اجرا کرد هیچ مشکلی نداشت.",8,0,5,5,5,5,5,5
"باطري ولي قابليت شارژ سريع ندارد
کيفيت خوب عکس هاي گرفته شده","حسگر خيلي ضعيف اثرانگشت
روي قاب پشتي به راحتي خط ميوفته
وزن زياد نصبت به قابليت هاي کوشي
براحتي خم و بعد ميشکند
ضعيف بودن صفحه نمايش مثال اگه از دستتون بيوفته روي سنگ خراب ميشه","اول سلام امیدوارم حالتون خوب باشه باید بگم این گوشی رو میخاستم خریداری کنم اما بادیدن ویدیوهایی که بسیار در مقابل حملات آسیب پذیر بود نظر من رو عوض کرد",6,56,3,1,3,2,2,1
"دوربين پشت و سلفي قوي
باتري خوب
صفحه نمايش قدرتمند
اثر انگشت قوي
رم و حافظه عالي","نسبت به مين رده ها هيچي ضعف نداره","سلام.
من چند روزی هست این گوشی رو خریدم، البته نه از دی جی کالا.
توی این چند روز استفاده اکثر چیزهاش رو امتحان کردم. خیلی عالی جواب داد.
دوربینس خیلی قویه. فلشش پر نوره. صفحه اش بزرگ و با کیفیته.
رم و حافظه اش قوی و خوبه. نسبت به قیمتش حرف نداره. نباید به برند توجه کرد باید به کیفیت گوشی توجه کرد. من از خریدم که هواویه اصلا پشیمون نیستم.
امیدوارم به کسی که می خواد گوشی بخره کمکی کرده باشیم.
لطفا لایک کنید.",29,1,5,5,5,5,5,4
"دوربين عالي
سي پي يو قدرتمند
سنسور اثر انگشت بسيار قوي
بدنه با کيفيت
خوش دست و زيبا",هيچي,"من این گوشی را یک هفته است که خریدم واقعا عالیه هیچ کم کسری هم نداره راستی otgو nfc هم داره سنسور قطب نما ش هم خیلی قوی و دقیقه
پوزه هر چی سامسونگ ه مثل سری j و a را به خاک میماله",75,27,3,3,3,3,3,3
"تقريبا همه چي","تقريبا هيچي","دوستان بجد بهتون میگم من خودم بین این وهانر 8لایت مونده بودم ولی عمق رنگ بهتر صفحه هانر 8لایت وطراحی وسایزش باعث شد هانر 8لایت رو بگیرم دوربین هم بررسیش هست 8لایت بهتر عمل کرده اندروید پایه 7 فقط حافظه داخلی 6ایکس بیشتره واینکه کیفیت بدنه که اونم سلیقه ای هست رنگ ابی ومشکی 8لایت معرکه هستن بجد بهتون توصیه میکنم قبل از خرید حتما باجفتشون کار کنید",27,20,4,4,4,5,4,4
هواويه,"چون هواويه نداره","هواوی همیشه عالی بوده
خدایی این موبایل با موبایل های بالای یک ملیون تومن سامسونگ برابری میکنه
ممنون هواوی",33,12,5,5,5,5,5,5
,,"سلام . دوستان من این مدل هوآوی رو باهاش کار کردم من پیشنهاد میکنم j7 prime رو با همین قیمت بخرید . خودتون برید مقایسه کنید از هر لحاظ j7 primeبهتره . نگران صفحه j7 هم نباشید چون میگن خوب نیست . کیفیت صفحه j7در حد نوت هستش بسیار عالی و بدنه تام فلز داره . من خیلی بین این دوتا گوشی که کدوم رو بخرم تحقیق کردم مطمعن باشید j7 پشیمونتون نمیکنه .",14,74,3,3,3,3,3,3
"حسگر سريع
خاکستري قشنگه ظاهرش عاليه
سرعت بالا کيفيت صفحه عالي سخت افزار خوب
ساپورت otg ofc
دوربين خوب",,"اول اینکه از دیجی تشکر میکنم بخاطر ارسال سریع دوم تشکر میکنم بعد اینکه سفارش دادم گذاشتش پیشنهاد ویژه...
رنگ خاکستری خیلی زیباتر از طلایی و نقره ای هستش پیشنهاد میکنم خاکستری رو بگیرید..
بیشتر از اینا ارزش داره از خریدم خیلی راضی هستم...
تنها نداشتن فست شارژ مشکلشه که شارژر قوی که داره تقریبا جبرانش کرده و این باتری بزرگ و قوی رو خیلی زود شارژ میکنه..
دوربینش عالیه در هر شرایطی به شرطی که تنظیمات دستی رو به درستی انجام بدید.
تشکر که وقتتون رو گذاشتید.. زنده باد huawei",23,5,5,5,5,5,5,5
"ژيروسکوپ
nfc",,"دوستان دقت کنید که این گوشی
ژیروسکوپ و nfc داره
otg ساپورت میکنه
با یه روش خیلی ساده هم میشه همزمان از دوسیمکارت + مموری استفاده کرد",19,3,5,3,5,5,3,5
"طراحي بسيار زيبا-منوي بسيار زيبا-خوش دست-حسگر اثر انگشت سريع و عالي-امکانات بسيار",,"با سلام این گوشی واقعا عالیه و خیلی خوش دسته.حسگر افراشته خیلی سریع و خوبه.
منو اش و طراحی اش خیلی خیلی زیبایی داره
من که به شخصه خیلی خیلی ازش راضیم.",11,3,3,4,3,4,5,4
"دوربين پشت با کيفيت
دوربين سلفي با کيفيت
بروزرساني هاي سريع
سخت افزار و ترم افزار قوي
قيمت کم نسبت به امکانات زياد باتري قوي نمايشگر قدرتمند خوش ساخت بودن خوش دست بودن.",هيچي,"سلام
من دوروزه این گوشی رو از یه مغازه خریدم
تا حالا خیلی عالی بوده
هم از نظر نمایشگر و کیفیت و هم قوی بودن باتری و کلی چیز های دیگه من با کلی بررسی این گوشی رو خریدم و الانم راضی هستم.
اگر بخواهیم که یه گوشی با همین مشخصات از سامسونگ بگیریم باید یک و نیم به بالا هزینه کنیم . سامسونگ پول بردندش می گیره.
من این گوشی صد در صد برای خرید پیشنهاد می کنم.",12,2,5,5,5,5,5,4
,,"ژیروسکوپ داره این مدل، همچینن otg و nfc",11,4,3,2,4,5,2,2
"باطري پر قدرت..لمس قوي صفحه..حافظه داخلي..نور زياد صفحه نمايش..قيمت قابل قبول","کيفيت پايين صدا..همزمان نبودن دوسيمکارت و کارت حافظه..","با سلام..من ای گوشی رو 5 روزه گرفتم.و تقریبا قابل قبول است.و اگر همانطور که گفتم اگر کیفیت صدای بالا داشت و امکان همزمان بودن دو سیم‌کارت را داشت عالی بود",6,3,5,4,5,5,4,4
"باطري. دوربين . کيفيت صفحه. حسگر اثر انگشت.حافظه داخلي مطلوب .سخت افزاري قوي. ضاهر زيبا","بخاطر صفحه خميده گلس خوب روش نميمونه","بعد یک ماه استفاده از این گوشی و این که گوشی قبلی بنده آنرx5 بود .من یکی از طرفداران سری آنر هوآوی هستم و خیلی رازی هستم . این گوشی بالا تر از هر گوشی مبان رده هست به چند دلیل .یکی اینکه دارای حسگر اثر انگشته و بعدی اینکه بدنه فلزی داره که مقاومتش عالیه.
نسبت به گوشی هایی که همین امکانات رو دارند ارزونتره .و دارای کیفیت قابل قبوله دوربینش که از نظر من حرف نداره. باطریشم تو دست من تا دو روز هم دوام آورده و دارای سیپیو قدرتمنده بنده دوتا بازی دیتا دار سنگین رو روش نصب کردم که بدون هیچ هنگی بازی میکنم. و برای من که از یه سیمکارت استفاده میکنم و از شیار دوم به عنوان کارت حافظه استفاده میکنم دارای حافظه مطلوبیه . و تو این یه ماه عاشقش شدم. دارایotg هم هستو ظاهرش هم حرف نداره",12,7,5,5,4,3,5,4
"حسگر اثر انگشت ساده بدون دنگ و فنگ دوربين سلفي","چي بگم","با سلام به نظرم با امکاناتی که داره واقعا مقرون به صرفه است .قطعا نقاط ضعف داره ولی باید توجه داشته باشید که هیچ گوشی-حتی بالا رده ها-دربست کامل و بی نقص نیستند اما honor 6x در مقایسه با سایر گوشی ها در این رنج قیمت گزینه ی بسیار خوبیه شک نکنید...",23,4,5,5,5,5,4,5
"دوربين عالي داره","اثر انگوشتش يکم ضييفه","ولی در کل خیلی گوشیه خوبیه",3,35,5,5,5,5,5,5
,,"فقط به دلیل نداشتن سنسور ژیروسکوپ...که امروزه وجودش در گوشی های بالارده مهم هست....این گوشی یک گوشی میان رده ولی البته یک سر و گردن بالاتر از گوشی های میان رده است..",11,8,3,3,3,3,3,3
"باطري قوي","کيفيت صفحه نمايش و دوربين ضعيف","سلام من دو روزه این گوشی رو خریدم ولی پشیمونم کیفیت ساختش خیلی پایینه",12,63,3,2,2,2,2,2
,,"واقعا عجیبه که گوشی های پر طرفدار و پرفروش هوآوی در دیجی کالا هر ده بیست روز نا موجود میشه
ولی گوشی های گران نسبت به امکانات مثل جی هفت پریم سامسونگ بیشتر از چند ماه هست که در سایت موجوده و تمام نمیشه",62,8,3,3,3,3,3,3
"باتري قوي
دوربين دوتايي
سخت افزار و رم قوي
داراي پردازنده گرافيکي قوي","امکان استفاده همزمان دو سيم کارت + رم را ندارد","نسبت به قیمتش امکانات خوبی داره",25,5,4,4,4,4,5,4
"کيفيت دوربين عالي و رنگ هاي زنده و زببا
قيمت به نسسسبت ارزنده","باتري اونطور ک تعريف ميکردن راضي کننده نيست برام
ميکروفونو اسپيکر جاش ناخوشاينده
عدم استفاده همزمانه 2سيمکارت ک تو دفترچه شم نوشتن تازه. چه افتخاري!","با اینکه با کلی تحقیق و اعتماد به تعاریف خریداران اینو انتخاب کردم بغیر از انتظارم بخاطر تعاریف دوستان از باتری از بقیه چیزا راضی ام تقریبا .
مخصوصا دوربین خوبش.
البته اسپیکر و میکروفونش هم پایین جداره گوشی تعبیه شده که زیاد جالب نیست.
من با تون صدای همیشگی صحبت میکنم طرف پشت خطیم هی میپرسه چی؟؟
یکم ضعیفه میکروفونش برای صدای ظریف سخت میشه. باید بلند صحبت کرد.",8,32,5,4,4,5,3,3
"باطري دوربين صفحه","يک مقدار کيفيت ساخت","سلام بنده دیروز این گوشیو خریدم، قبلش ردمی پرو داشتم که بخاطر باطری ضعیفش ردش کردم، اینم بگم درسته پرو باطری 4000 داره ولی cpu مدیا تک ده هسته که داره مصرفش وحشتناکه از طرفی رام چین هم بهینه سازی نشده برا بیرون چین مصرف استندبای بالایی داره
در مورد این گوشی دوربین و باطری خیلی بهتره نسبت به اون داره
سرعت گوشی تو محیط کاربری و برنامه ها از اون سریعتره ولی نامحسوس
کیفیت صفحه این خوبه
رابط کاری هواوی کاربردی تر و دنگو فنگ کمتری داره
تو مولتی تسکینگ این سریعتره",20,3,4,3,4,4,3,4
"دوربين جلو و عقب عالي صفحه نمايش عالي در زير نور آفتاب اجراي روان تمامي بازيهاي سنگين ظاهر زيبا اسپيکرهاي خوب","دو ساعت و نيم تا سه ساعت طول ميبره تا فول شارژ بشه کمياب بودن وسايل جانبي گوشي","به جز باطری که در حالت استندبای خیلی مصرف میکنه دیگر امکانات گوشی فوق العادس.",9,5,3,3,3,3,3,3
"حسگر اثرانگشت سريع و عالي
شارژدهي نسبتا مناسب
سخت افزار قوي
دوربين با کيفيت","بلندگو پايين گوشي هست
زود داغ ميکنه
محيط کاربري نه چندان دلچسب","با سلام
من این گوشی رو 5 ام همین ماه تحویل گرفتم - طی استفاده مداوم و بررسی همه بخش های گوشی به این نتیجه رسیدم که درکل گوشی خوبی هست ولی چندتا ایراد بد داره
اول اینکه خیلی زود داغ میکنه مخصوصا وقتی که میزنم به شارژ - بلندگو هم پایین گوشی قرار داره که من خوشم نمیاد ولی چون تو این رنج قیمتی گوشی ای با این امکانات و سخت افزارقوی پیدا نمیکردم خریدمش (البته برا بعضیا این یه مزیت حساب میشه)
یه بدی کوچیک دیگه هم داره که ایموجی های تلگرام رو سیاه و سفید میندازه بعضیاشونو و...
ولی در عوض حسگر اثرانگشتش عالیه - otg و NFC هم داره",6,2,4,3,5,4,3,4
,,"سلام
امروز گوشی به دستم رسید اما اینفرارد نداره و گوشی NFC و Otg که در اطلاعات دیجی کالا قید نشده رو داره...",6,0,5,4,5,3,4,4
,,"سلام من این گوشی را یک هفته هست خریدم قبلا یک مدل از این پایین تر که x5بود داشتم چون گوشی خوبی بود همین مدل جدیدشx6 را گرفتم مدل قبلی فقط otg نداشت مگر نه گوشی عال با قیمت خوبی داشت ولی این گوشی از otg پشتبانی میکنه ولی چیز خاصی نسبت به گوشی مدل 5xنداره باطری این گوشی عالی وظرف مدت دو ساعت شارز میشود دوربین سلفی گوشی خوبه من فکر میکردم از اینترنت نسل چهارو نیم پشتبانی میکنه ولی بعد از بررسی متوجه شدم فقط همون نسل چهار فقط پشتبانی میکنه تاچشم عالی خوبه یه چیز دیگه این که گلس براش نخرین چون کاملا با گوشیتون جفت نمیشه و از بغل هوا میگیره و رنگ مشکیشو بخرین پشتش خاکسری میشه چون سفیدش خوب نیست بازیهای سنگینو راحت اجرا کرد ولکی هم نداره همین دیگه امید وارم کمکتون کرده باشم",14,1,3,3,3,3,3,3
"دوربين دو تايي
بدنه فلزي
باتري","صفحه نمايش
لگ زدن موقع کار","من این گوشی را واسه خانمم گرفتم کلا هم یجورایی موبایل شغل دومم هستش در زمینه موبایل هم اطلاعات کامل دارم در مورد این گوشی بنظرم تو این رنج قیمت به مدلهای سامسونگ والجی و سونی ارزش خرید بالاتری داره باتریش خوبه بدنه هم کیفیت ساخت خوبی داره رنگهای صفحه نمایش یه مقدار بی کیفیت و بی روح هستن دوربین تو روز خوبه ولی تو شب نویز زیادی داره دوربین هواوی جی 8 تو شب به مراتب کیفیت بهتری داره هنگام کار کردن باهاش بعضی مواقع لگ داره که کلا همه مدلهای هواوی اینجورین که بیشتر هم به خاطر رابط کاربریش هستش سخت افزارش هم به نسبت خوبه بعضی ها فقط اسنپدراگون را قبول دارن ولی خوب قطعا پردازنده هانر 6ایکس از پردازنده های رده متوسط کوالکوم مثل اسنپ 615 و 616 بهتره در کل خرید هانر 6ایکس در مقابل گوشیهای مثل سامسونگ a5 یا سونی xa و حتی سونی z4 عقلانی تره",2,4,3,3,3,3,3,3
"حسگر اثر انگشت فوق العاده سريع
دوربين عالي در نور کافي و خوب در شب
پرفورمنس کلي خوب
قابليت استفاده همزمان دو سيم کارت و مموري کارت ;) تعجب نکنيد
باتري قوي با کارايي خوب و شارژ نسبتاً سريع","منحني بودن شيشه صفحه نمايش که باعث مي شه دور گلس به شيشه نچسبه
غير مشکل بالا، «تقريباً هيچ» :)","سلام.سال نو مبارک.به خاطر تجربه بد گوشی هواوی G730،گفتم که دیگه هواوی نمی خرم.تا اینکه برای یکی از اقوام یه G8 خریدم وبعد یه مدت،فهمیدم که هواوی داره یه کارایی می کنه :) الان 6 ماهه که استفاده می کنه و خیلی راضیه.خلاصه دوباره به این برند اعتماد کردم و آنر 6X خریدم.البته از جای دیگه که از دیجیکالا ارزونتر و گارانتیش حامی سرویس بود. رنگ خاکستریش خیلی زیباست. یه گارد تو جعبه اش بود و شارژر اروپایی و هدست.مال منBLN-L21 هستش که NFC داره.رام اندروئید 7 براش اومده.فقط توجه کنید که اگه خواستید رام اندروید 7 رو از نت بگیرید، اسم بیلد نامبرش BLN-L21C185B432 هستش که مال خاور میانه است و فارسی ساپورت می کنه. دقیقاً همینو دانلود کنید.علاوه بر اون، یک پکیج زیپ حدوداً 830 مگابایتی هم بهمراه این رام هست که اول باید رام رو نصب کنید و بعد این پکیج رو. توضیحاتش تو نت هست.
نکته بسیار جالبی که در مورد این گوشی وجود داره،اینه که به راحتی با آموزش هایی که تو نت موجوده، می شه همزمان از سیم کارت دوم و مموری استفاده کرد.من خودم از طریق همین آموزش ها الان تو گوشیم همزمان از دو سیم کارت و یه رم 16 گیگ استفاده می کنم.(تو گوگل سرچ بزنید «آموزش استفاده همزمان از دو سیم کارت و یک کارت حافظه در گوشی دو سیم کارته»)
تا اینجا که گوشی تقریباً بی نقصی بوده. فکر کنم از خریدتون پشیمون نمی شید.اگه عجله ندارید،یه کم صبر کنید تا وقتی حسابی افت قیمت پیدا کرد، بعد بخریدش.ممنون از حوصله تون.یا علی-التماس دعا",13,0,4,4,4,5,4,4
,,"هوآوی g8هم خوبه.یه نگاهی بهش بندازین .من دارم بد نیس",1,3,3,3,3,3,3,3
"همه چي",هيچي,"من این گوشی رو تقریبا یه ماهه دارام اثر انگشتش خوبه و زود شناسایی میکنه و قابلیتای متنوع و کاربردی داره مثل کشیدن بالا به پایین و امدن نوتیفیکیشن ها و عکس گرفتن و... سخت افزارش خیلی کم داغ میشه و بازدهی بالایی داره من real racing و bully و AC identity و gangstar vegas و ...را به راحتی باهاش بازی میکنم و کم نمیاره و خیلی خوب عمل میکنه و در مورد دوربینش من چون دوربینش دوتایی بود گرفتمش و کیفیتش خیلی خوبه ولی اگه دوربیش ساخت شرکتLaica بود مثل پی 9 محشر میشد در مورد باتری هم خیلی خوبه من به صورت ترکیبی یک روز دووم میاره ولی اگه فقط بازی دیتا دار سنگین انجام بدی 8 ساعته تموم میشه امید وارم اطلاعاتی رو که من در مورد گوشی داشتم بدردتون بخوره",4,1,5,5,5,5,5,5
,,"با سلام . بنده این متن و در جهت راهنمایی دوستان مینویسم و سعی در راهنمایی کامل دارم .
ابتدا ظاهر : ظاهر یک امر تقریبا سلیقه ای است ، اما سایز گوشی همونطور ک مشخصه بزرگه و باید بتونین با این ابعاد کنار بیاین (پس قبل خرید گوشی و دست بگیرید )
صفحه نمایش : به نسبت سایر رقبا در حد خوب و بالاتر از خوب از نظر کیفیت تصویر قرار میگیره و از نظر برنامه ای هم قابلیت استفاده دو کاربر هم زمان و همچنین استفاده با یک دست رو هم ارائه میده که خیلی خوب و کاربردیست.
دوربین : بدون مقایسه با سایر گوشی ها میشه گفت که دوربین پشت خوب و دوربین جلو هم به نسبت کار راه بندازه اما در مقام قیاس (با گوشی خانومم که htc one a9 ) میباشد از نظر دوربین جلو یک بازنده به تمام عیار و از نظر دوربین پشت یک برنده حرفه ای محسوب میشه و اما یک نکته خیلی مهم هم در این پایان متذکر میشم که این حرفایی که در خصوص دوربین این گوشی زدم به شرط حضور نور کافی و نور روز میباشد و در صورت عدم وجود نور کافی این گوشی از این نظر در قیاس با رقیب نامبرده شده در بالا بسیار عقب افتاده است !
بلندگو : بلندگو گوشی شامل بلندگو پایین برای پخش صدای رسانه و بلندگوی روی صفحه جهت مکالمه هر دو دارای کیفیت خوب رو به بالا نسبت به رقبا هستند .
سخت افزار (چیپست و ... داخلی) : از این نظر هم در رده خوب قرار میگیره و میتونه بدون هیچ مکثی غالب کارها و بازی ها رو انجام بده و بنده به شخصه از این نظر بسیار راضی هستم از این گوشی .
باطری : از این نظر جزو خدایگان قرار میگیرد (لا اقل در قیاس با سامسونگ آ 5 ، جی 5 ، جی 7 و گوشی خانومم اچ تی سی آ9)
در ادامه هم خدمت دوستان عارضم که همونطور ک مستحضرید ، این گوشی دارای رم 3 و حافظه داخلی 32 هم هست که بسیار خوب و کاربردی است و کمک کننده .
دارای هندزفری با شکل و شمایل هندزفری آیفون میباشد که دارای کیفیت خوب رو به بالا است و همچنین بر روی کابل هندزفری دکمه هایی جهت کنترل صدا و پخش موزیک بدون روشن نمودن صفحه نیز میباشد .
ضمنا دارای آپشن نرم افزاری دکمه معلق میباشد که کپی شده از آیفون است و در صورت عادت به استفاده از این آپشن میتواند بسیار کاربردی نیز باشد .
امیدوارم راهنمایی بنده مفید واقع گردد .
با تشکر از صبر و حوصله ای که به خرج دادید .",6,1,3,3,3,3,3,3
عالي,ندارد,"عالی عالی عالی حرف نداره اگه 1 ملیون تومن هم پول زیادی بالاش دادی جای دوری نمیری",0,1,5,3,5,5,5,5
"کيفيت نمايش خوب
امکانات عالي
حسگر اثر انگشت دقيق
دوربين هاي با کيفيت",,"خداییش گوشی خوبیه....",1,1,4,5,5,5,5,5
"مادون قرمز و رم 3
nfc
حافظه 32","دوربين تو شب ضعيفه واقعا","این گوشی با این قیمت واقعا خیلی خوبه و رو دست سامسونگ رو یه جورایی زد چون سامسونگ پول برند میگیره . این گوشی هم مادون قرمز هم nfc و باتری 3340میلی امپری داره حافظه 32گیگی و رم 3پر قدرت داره.",1,3,3,4,4,4,3,5
"صفحه نمايش عالي با روشنايي فوق العاده زير نور آفتاب - سخت افزار قدرتمند - باطري عالي",ندارد,"سلام و عرض ادب... بنده این مدل رو با هواوی nova plus مقایسه کردم ... صفحه نمایش 6x از فناوری LTPS بهره میگیره که مصرف انرژی بسیار کمتری داره و از همه مهمتر نور عالی صفحه نمایش هست که زیر نور خورشید کاملا خوانا میباشد! چیزی که nova plus در آن بسیار ضعیف عمل کرده همین صفحه نمایش هست! باقی موارد سلیقه ایی میباشد!

من به دوستان مدل honor 6x رو پیشنهاد میکنم!",1,0,5,4,5,5,5,5
"cpubقدرتمند
دوربين دوم براي بهترنشان دادن جزيات
3G 4G","تراشه ي ضعيف","دوستانی که بین دو گوشی honor 6x و nova plus دو به شک اند پیشنهاد میکنم یک بار به دوربین nova plus رو امتحان کنند واقعا فاجعس به مشخصات دوربین ها تو جه نکنید فقط یک بار دوربینشو امتحان کنید....


ممنون",1,1,3,4,5,4,3,4
"رام بالا
دوربين عالي
صفحه نمايش عالي حتما زير نور افتاب
رنگ عالي
بلندي صداي خوب","تقريبا وزن بالا و شکل ظاهري مشابه با ساير گوشي ها","سلام. من این گوشی رو خریدم البته نه از دی جی کالا
میشه گقت توی رده گوشی های تازه به بازار اومده و 2016 رقیب سرسختی برای سامسونگ و حتمی در خیلی موارد بهتر از سامسونگه!
من که راضیم خدا کنه همینجوری بمونه
باتری و شارژدهی عاله فعلا
دورببین عالی
حسگراثرانگست سرعت عالی داره
خلاصه میشه گفت حتما از A5 2016 بهتره چه برسه با J7 Prime !!!!!!!!
خلاصه پیشنهاد من به شما این گوشی هست
حرف اخر: سامسونگ پول برندشو میگیره الان هواوی زده بالا!",4,0,5,3,5,5,2,4
"همه چي عالي","فست شارژ نداره","من اول سامسونگ داشتم و از هواوی واقعا بدم میومد ولی با تحقیقاتی که کردم دیدم سامسونگ الکی گرونه ولی هواوی نسبت به امکاناتش واقعا ارزش خرید داره مخصوصا سریه آنر",6,1,3,4,5,5,4,5
"دوربين دوتايي","فست شارژ وژيروسکوپ","گوشی بسیار خوبی است نسبت به پولی که میدی",0,0,5,5,5,5,5,5
