positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"طراحي خاص
باريک
سبک
ماژول هاي مختلف","قيمت زياد","این گوشی واقعا سبک و نازک و زیباست طبیعتا باتری خیلی حجیمی نمیشه تو این بدنه ظریف گذاشت اما با توجه به صفحه امولد و بهینه بودن اندروید 7 و ماد باتری قرار گرفته شده در جعبه میتوان با باتری آن حداقل یک روز را سر کرد موتورولا اندروید تقریبا خام رو داره و این به مزاق خیلیا خوش میاد چون نه از کندی و هنگی خبری هست و نه از برنامه های الکی آزار دهنده از پیش نصب شذه و غیر قابل حذف، از طرفی هم آپدیت هاش خیلی زودتر از بقیه میاد حاشیه پایین صفحه میتونست کمتر باشه ولی پایینش سنسور مادون قرمز گذاشتن که حرکت دست رو از روی گوشی میفهمه و وقتی صفحه خاموشه یه حالتی مثل always on سامسونگ میشه و میتوان به ناتیفیکیشن‌ها جواب داد و ساعت و تاریخ را دید",17,7,2,5,5,5,5,5
"طراحي ماژولار
فلاش دوربين جلو
سخت افزار قدرتمند
کيفيت ساخت خوب
صفحه نمايش با کيفيت","طراحي نه چندان زيبا
قيمت نسبتا بالا
باتري نسبتا ضعيف","سلام دوستان بدون هیچ تعصبی این متن رو مینویسم این گوشی از کمپانی های معتبر موتورولا و لنوو هست که هردو کارنامه درخشانی دارند و موتورولا هم از قدیمی ترین شرکت های تولید موبایل هست. این گوشی کیفیت ساخت خوبی داره و صفحه نمایششم با کیفیته و علاوه بر اون طراحی ماژولارش خیلی میتونه جذاب باشه علاوه بر اون برای سلفی گیرا هم بخاطر فلاش دوربین جلو خیلی مناسبه.ایراد بزرگش قیمتشه با وجود اینکه تولید موتورولا و لنوو قابل اعتماده اما برای سود بیشتر این شرکتها باید قیمت مناسبتری برای این گوشی میذاشتن بخاطر اینکه به هر حال در عموم سامسونگ و اپل با همین قیمت پر طرفدار ترن و گوشیهای سونی و اچ تی سی و الجی خصوصا جی5 فول پک هم از این گوشی ارزونترن.دروغ نگم من تقریبا همه ی برندهای موبایل رو دوست دارم و موتورولا و لنوو رو هم بخاطر تولید چنین گوشی تحسین میکنم اما قیمت و طراحی و باتری اگه بیشتر روش کار بشه خصوصا طراحی و باتری که خیلی برای همه مهمه این گوشی میتونه خیلی موفق تر باشه با تشکر اگرم نظرم به مزاقتون خوش نیومد شرمنده.",33,12,3,4,4,3,1,4
"کل گوشي","پرش انتن و فورجي","متاسفانه پرش آنتن وجود داره میشه کنار اومد اما....با اینترنت ضعیف نه متاسفانه آنتن فورجی میشه اما نت نمیده علامت تعجب میذاره کنار انتن !!! و در کل بدون نت هستید...به شدت از این بابت ضعیفه! نمیدونم دلیلش چیه..",14,7,3,3,3,3,3,3
,,"هرچند گوشی ها موتورولا از لحاظ مختلف گوشی هایی خوبی است ولی هرگز با چنین قیمت هایی و به نسبت امکانات و قیمت رقبا هرگز فروش قابل قبولی نخواهد داشت حداقل در ایران که اینگونه بوده است ، بنظر من قیمت فوق العاده بالا و توهمی است . با توجه به نکات متعدد این گوشی بیش از 1.5 بیشتر ارزش ندارد دیگه چه برسد به 2.3",20,22,1,3,4,3,4,3
"رم خور","باتري غير قابل تعويض بلوتوث4.1 دوربين نچندان خوب","سلام این گوشی گوشی خوبیست و باید ب خریداراش احترام گذاشت ولی نوت5 خیلی بهتر از اینه اخه خداییش ادم بیاد سامسونگو ول کنه بیاد سراغ این گوشی یعنی هر کی نوت 5نخره ب ظررش تموم میشه نوت امکانات فوق العاده ای داره برین با این گوشی تو دیجی با نوت5 مقایسه کنین بعد حرف منو میگیرین ممنون",19,80,0,0,0,0,0,0
"دوربين عالي کيفيت ساخت بالا سبک بودن",نداره,"واقعا اکر هدفتون کشف به تلفن همراه همه کارست موتو بی نظیره کیفیت ساخت عالی دوربین معرکه و دوربین سلفی خیلی خوب من چند ماه با این گوشی کار می کنم بی نظیره واقعا من ایفون 7 پلاس داشتم ارتروز گرفتم و امکانت در همین لول گوشی بود حداقل برای من بازی hd انجام بدید و از صفحه 4k ال سی دی لذت ببرید",28,34,5,5,5,5,5,5
"طراحي و نو آوري و کيفيت صفحه نمايش",,"به خریدنش میارزه",19,24,4,5,4,4,4,5
"استفاده از ماژول هاي متنوع و کاربردي
سخت افزار قدرتمند
سيستم عامل به روز","غير قابل حمل بودن برخي از ماژول ها
قيمت نسبتاً زياد","یکی از نقات قوت این موبایل،ماژولار بودن آن است.
ماژول هایی متنوع نظیر دور بین،شارژر همراه و...که قبلاً در موبایل های تولید انبوه سابقه نداشته.
ولی نسبت به رقم پرداختی نسبتاً به صرفه است.
.من خرید این موبایل را پیشنهاد می کنم.",16,19,4,5,5,4,5,5
"سيستم عامل
حسگر اثر انگشت
دوربين خوب
متفاوت بودن","کمي سرعت شاترش پايينه","حدود 3 ماهی هست که از دیجی کالا خریدم مشکل خاصی نداره
گوشی خوب و متفاوتی هست و یه حس متفاوتی به ادم میده
شارژ گوشی یک روز رو راحت ساپورت میکنه
اگه از ماد باتریش بخوای استفاده کنی 2.5 روز کفایت میکنه
فقط کمی سرعت شاترش پایینه اونم نرم افزاری هست چون دسترسی به تنظیمات نداری و تو حالت شب می بره اتوماتیک",16,11,4,5,4,5,4,3
,,"برای یک ماه آینده قصد خریدش رو دارم اما قبلش باید اذعان کنم این استایل و امکانات خیلی برام جذاب بود لذت بردم البته با ماژولی که تو بازار هست ایراد دوربین برجسته هم رفع می شه",12,7,4,4,4,3,5,3
باريک,"باطري
پرش انتن","سلام. من از 4g استفاده نمی کنم ولی گوشی رو به دلیل پرش آنتن باید روزی یک بار ریست کنم.... باتری خودش به تنهایی خیلی ضعیفه و حتی اگر پاور را نیز استفاده کنید میشود صبح تا شب",21,25,5,5,3,3,5,2
"زيبايي
سرعت پردازش عالي","باتري (که اونم توضيح داره)","گوشی از نظر طراحی واقعا حرف نداره مخصوص وقتی از قاب پشتی طرح چوب هم استفاده کنید.
در مورد سرعت گوشی باید بگم که تو بنچمارک ها از نظر سرعت از سامسونگ S7 Edge بهتر بوده.
دوربینش از S7 Edge پایین تره. (یه سری به سایت dxomark بزیند نمره دوربین گوشی ها رو زده)
در مورد باتری هم این که ماژول باتری مشکل رو برطرف میکنه.",12,12,2,4,4,3,5,3
"قبلا بيان کردم","قبلا بيان کردم","با سلام خدمت دوستان عزیز. من بررسی این گوشی را قبلا نوشته ام. فقط مطلبی را بعضی بیان کردند در مورد پرش آنتن که لازم دانستم در مورد آن توضیح بدهم. این مشکل مربوط به گوشی نیست و بخاطر مسائل فنی شبکه فورجی میباشد.نوع شبکه فورجی همراه اول بگونه‌ای است که با استاندارد های جهانی تا حدی متفاوت است.و این مورد هم اکنون در حال بررسی و تصحیح میباشد زیرا گزارش های بسیاری مبنی بر پرش آنتن وجود داشته بخصوص گوشی های دو سیم کارت و مخصوصا زمانی که از دو خط مربوط به دو شبکه همراه اول و ایرانسل همزمان استفاده میشود. حتی در گوشی آیفون زمانی که تنظیمات را بروی ال تی ای(همان فورجی )قرار میدهید اخطاری میدهد که شبکه استاندارد نیست و مصرف باطری بالا خواهد رفت. در عمل مصرف باطری آیفون نزدیک به 30 درصد افزایش می‌یابد. این اتفاق پرش آنتن کمی در گوشی موتو زد محسوس تر است بخاطر باند وسیع تر این گوشی و ظاهرا بتازگی مشکل شبکه حل شده. من در یک ماه اخیر دیگر پرش آنتن نداشته ام. پس اگر تصمیم به خرید این محصول دارید با خیال راحت خرید کنید زیرا گوشی ایرادی ندارد و تنها گوشی موجود در بازار است که میتواند هم زمان یک خط را فورجی و خط دیگر را تری جی ساپورت کند. بقیه گوشی های دو سیم کارت نهایت میتوانند یک خط را فورجی و خط دیگر را تو جی ساپورت کنند(توجه فرمایید منظور بطور همزمان است ).موفق باشید",21,6,5,5,3,2,5,5
,,"این بهترین گوشیه موتورولا بهترین برند هستش که به کمک شرکت Lenovo توسنته سهمی از بازار موبایلو بخره منکه از موبایلاش راضی بودم",11,3,3,5,5,5,3,5
"کيفيت ساخت عالي
کيفيت صفحه
ماژولار بودن
عرض کم
وزن کم","کيفيت دوربين عالي نيست
جک 3.5 نداره
قيمت مادها خيلي زياده","من این گوشی رو به همه پیشنهاد می کنم قبل از نقدم یک نکته لازم می دونم بگم
فقط از سایت دیجی کالا بگیرید یا از سایت خودش چون قیمتشون از همه جا کمتر است مغازه خیلی بیشتر است البته اونا هم حق دارند چون دقیقا همین قیمتی که اینجا تو فروش ویژه داره یا سایت خوده شرکتش زده به مغازه دارها میفروشند اونا هم مجبورن بکشن روش که بتونند سود کنند
گوشی از همه لحاظ عالیه واقعا وقتی دستتون می گیریند یک حس فوق العاده ای بهتون میده مخصوصا اگر ماد چوبش هم بگیرین و اونو بندازین روش خیلی قشنگتر و گرم تر می شه کلا کسایی که میخوان یک گوشی خاص بگیرند که هیچ وقت قدیمی نشه حتما بهشون پیشنهاد می کنم
حالا بحث علمی تر رم گوشی 4 با سی پی یو ایی که داره هیچ وقت احساس لگ نمی کنید تمام برنامه هارو سریع باز می کنه تاحالا که جلوی من کم نیاورده
سنسور اثر انگشتش خیلی سریع کار می کنه
من اول احساس می کردم خیلی حاشیه هاش زیاده ولی وقتی خودم دستم گرفتمو گوشی رو روشن کردم اصلا دیگه اذیت نمی کرد
مهمتر از همه ساخت موتورلاست این گوشی",11,5,5,5,4,5,5,4
"همه چيز","باطري که با ماژول باطري حل ميشه","سلام خدمت دوستان من این گوشیرو از دیجی خریدم دوشنبه دستم رسید خیلی باهاش حال کردم خیلی ظاهر زیبایی داره و با کیفیت وبسیار سبک که از شانس بد من سه روز بعد با یه اتفاق گوشی رف زیر چرخ ماشینم و دیگه به درد نخورد الانم منتظرم دیجی دوباره موجود کنه دوباره سفارش بدم",5,57,3,5,5,5,5,5
"سي پي يو و رم","کيفيت نه چندان خوب دوربين
نداشتن جک 3.5 ميلي متري
قطع همزمان سرويس هر دو سيم کارت
باتري ظعيف بدون ماژول باتري
نداشتن برنامه هاي نصب شده","متاسفانه چندین بار در طول یک ماهه اول پرش آنتن داشت و تا گوشی روشن و خاموش نمی شد ، هیچکدوم از دو سیم کارت را نمی شناخت
هر دو سیمکارت را عوض کردم اما مشکل باقی بود..
در حال حاضر هم گوشی در شرکت هماتلکام هست و مشخص نیست با آپدیت اندروید 7 آیا مشکل قطع سرویس هر دو سیم کارت حل خواهد شد یا نه..
صفحه در نور آفتاب خوانا نیست و تقریبا کوره، همینطور دوربین کیفیت خیلی خوبی نداره..
بدون ماژول باتری ، بسیار ضعیفه و با ماژول بسیار سنگین و زمخت هست. داغ کردن بیش از حد گوشی حتی در کارهای معمولی عکاسی و کار با عکس.
در تمام سایت ها نوشته رادیو FM داره ولی برنامه ای براش نیست و یا اصلا رسیور رادیو نداره!
نداشتن ورودی هدفون 3.5 میلی متری.اسلایدرهای بالا برای امتیازدهی هم کار نمی کنن!",10,21,4,4,4,5,4,4
,,"قدرت لنوو واضع است
اون دوستی که گفته گوشی ساخت لنوونیست بایدعرض کنم لنووسه سال برندموتورولاروخریده .گوگل سرج کنیدمتوجه میشید.لنوویه نواوری طراحی خاص به وجوداورده واسه نسل جدیدموتورولاکه واسه خودش لنوویکی ازقدرتمدترین برندهای چین وقابل احترام.من خودم مدل لنووA7000دارم یه سال عالی بدون هنگ.",8,3,3,3,3,3,3,3
,,"با سلام خدمت دوستان.متاسفانه بعضی از افرادی که نظر دادن و این محصول روطراحیو تولید لنوو چین میدونند باید بگم اصلا میشه که شرکت لنوو انقدر بیاد رو یک طرح کار کنه وهژینه بپردازه انوقت مارک موتورولا پشتش بزنه؟شما محصول لنوو رو از نزدیک دیدید؟جنس بدنه بی کیفیت اسیایی رو.با ارزونترین گوشی موتورولا هم قابل مقایسه نیستن انوقت میگی طراحی وساخت لنوو.تمام قطعات رادار وبیسیم ارتش جهان ساخت موتورولاست محض اطلاع.فقط ازفروش این محصول شرکت لنوو سودش رو میبره همین.",9,6,5,5,5,5,5,3
"دو سيم کارت هم زمان هر دو 4G
باريکتر گوشي حال حاضر
بسيار خوش دست و با کلاس و لاکچري
وزن بسيار سبک
...","باتري تا حدودي (که اون هم توضيح داره)","این گوشی رو یک هفته هست که خریدم بین HTC 10 و این گوشی شک داشتم که اولش به خاطر دو سیم کارته بودنش خریدم و چون نزدیک 5 سال هست که فقط HTC استفاده میکنم خوشحالم که HTC دو سیم نداشت و من این رو خریدم. گوشی به شدت با کلاس و لاکچری و خاصی هست مخصوصا مشکی دور مسی. 64 گیگ حافظه داخلی ، دو سیم کارت هر دو 4G و رم 4 . دیگه از یک گوشی چی میخواهید. در مورد باتری هم باید بگم با توجه به کیفیت ساخت قطعات مصرف باتریش طبق بنچ مارک فقط یک ساعت کمتر از مثلا سامسونگ S7 edge هست و در ضمن در جعبه اش یه ماژول باتری داره که اگر اون رو بهش متصل کنید قدرت باتریش میشه نزدیک به 5000 میلی آمپر. در مورد دوربین پشتش هم که یه خورده بیرون زده باید بگم وقتی قابش رو جا میزنید او قسمت رو میپوشونه و باعث میشه اصلا دیده نشه و یه ظاهر بسیار زیبا به گوشی میده. فکر میکنم بالای 90 درصد مردم هم حتما روی گوشی قاب میندازن و بدون قاب استفاده نمیکنند. .. و موندم دیگه از یک گوشی چی میخواد یه نفر ...",12,3,4,5,4,5,5,5
"کاربردي
دوربين
ظاهر زيبا با قاب هاي قابل اتصال
قيمت به نسبت کارايي","هيچ هيچ","ترس رو بزارین کنار واقعا گوشی خوبیه اصلا شک نکنین من سامسونگ نوت5 رو با این عوض کردم واقعا راضیم تازه هنوز به پروزکتورش نرسیدم",13,5,5,5,5,5,5,5
"خوش دست بودن و ظاهر زيبا
تاچ روان
وزن کم و باطري قابل قبول
دوربينهاي با کيفيت(اصلي و سلفي)","قيمت نسبتا بالا","سلام خدمت دوستان
من همه برندها رو تقریبا داشتم و روی هیچ برندی تعصبی نیستم
قبل این گوشی HTC One e8 داشتم که واقعا عالی بود و این گوشی هم یک ماهه دارمش واقعا فوق العاده هستش
با تشکر",12,5,4,5,4,5,5,5
,,"خواهش می کنم قبل از خرید گوشی یکم تحقیق کنید. من خودم موتو زد پلی خریدم و پشیمان شدم. باطری این گوشی وحشتناکه . هیچ کجا لوازم جانبیش گیر نمیاد. خدایی نکرده اگر اتفاقی برای گوشیتون بیفته براحتی قابل تعمیر نیست. زمان فروش هم طالب نداره باید خیلی ارزون بفروشیش.",17,8,1,3,2,2,3,3
"بريدداخل چين اولين برندي که مردم بهش اعتماد کامل دارن لنوو.کافي ازشون سوال کني.همون لحضه بهت ميگن لنوو.",,"من خودم گوشی میان رده لنووA7000دارم تمام گوشی های لنوو عالین.
دوست عزیز این گوشی قدرتمند ساخت شرکت معروف لنوو.برندلنووسه سال موتورولاروخریده.پس نگواین شرکت تازست",5,4,3,3,3,3,3,3
"ظاهر عالي
اندرويد خام
سرعت بالا
همه گير نبودن
آنتن دهي فوق العاده روي شبکه 4g","باتري معمولي","سلام عزیزان و سروران عزیز
من این گوشی و تهیه کردم، قبل از اینکه تهیه کنم کلی تحقیق کردم، دیدم همه تو بنچ بالاست هم تو کارکرد وایرلس و آنتن دهی، دوستی دارم v20 ال جی خریده خیلی از راضیه، ایشون با اینکه آدم به روزیه گفت موتورولا بهتره، البته من fan Google هستم به خاطر همین هم اندروید خام و دوست دارم، امکانات جالبی داره، باطریش برای کار معمولی خوبه، اگر بیشتر میخواید ماژول باطری که که شرکت هماتلکام گذاشته تو جعبه برای افراد که کار زیاد دارن هم کارایی داره، تازه با ماژول باتری اندازه گوشیهای دیگه میشه که حدود 5000 میلی آمپر میشه یه عدد قشنگ و زیاد برای باتری، لوازم جانبیش هم امیدوارم دیحی کالا بیاره .",7,7,5,5,4,5,5,5
"زيبايي
خاص بودن
سريع بودن
قوي بودن","دوربين ميتونست بهتر باشه","من این گوشی رو حدود 2ماه دارم.در کل راضیم ولی دوربین در مقایسه با اس سون سامسونگ و آیفون سون کمی ضعیف تره ولی از سری های پایین تر این‌ دو گوشی کاملا قوی تره.ال سی دی هم کیفیت خوبی داره ولی مثل سامسونگ رنگ ها خیلی عمیق‌نیستن.لنز گوشی هم ساده تر از آیفون و سامسونگ خش بر‌میداره.",9,4,3,5,5,5,5,4
,,"دوست عزیزی که گفتین نوپاست !
موتورلا اولین تلفن همراه رو ساخت !
و تو ایران طرفدار نداره چون گارانتی خوبی نداره وگرنه تا حالا گوشی بی کیفیت و مشکل دار نزده و یکی از نو آورانه ترین برندها در تلفن همراهه",15,3,5,5,5,5,5,5
,,"سلام. این گو‌شی حافظه داخلی، رم ، وزن و مخصوصا ضخامت خیلی خوبی داره که ضخامتش در حد پنج میلی متره . اما چون تازه کاره و یه شرکت نوپاس هنوز گو‌شیاش برند نشده و قیمتشم بالاست.
شاد باشید",5,100,3,3,3,3,3,3
"زيبايي و خاص بودن و سبکي رابط کاربري","دوربين متوسط،قيمت بالا، باطري ضعيف،گران بودن و کمياب بودن ماژولها","من از گوشیهای موتورولا خوشم میاد، خاص بودن حتی خیلی بیشتر از آیفون، ولی متاسفانه باطری و دوربین و قیمت بالای گوشی و ماژولها تو ذوق میزنه، خداوکیلی چه چیز حاصی نسبت به همرده ها و حتی گوشیهای ارزانتر از خودش داره؟اگر عشق موتورولا هستین حداقل موتو زد فورس بگیرین که دوربین و باطری بهتری داره..به نظر من ال جی V20 و سونی xz و حتی G5 با هزینه خیلی کمتر کارایی بالاتری دارند، دیجی چرا زد فورس نمیاری که ارزش خرید بالاتری داره",8,13,1,3,3,3,4,4
