positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"دیجی جان لطفا بذارش تو پیشنهاد ویژ چون میخوام بخرمش",0,0,5,5,5,5,5,4
باطري,"منکه نگرفتم هنوز، ميگن دوربينش ..","کارشناسان محترم دیجی کالا
با سلام
لطفا این گوشی را در پیشنهاد ویژه بزارید ، من قصد خرید دارم. سپاس گذارم .",0,0,3,3,3,3,3,3
"دو سيمکارت ميکرو و 4G، چراغ نوتيفيکيشن
مموري خور با رابط کاربري vibe و باتري خيلي خيلي غول!
دوربين عقب 13 عالي و سلفي 5 خوب full hd
سخت افزاز فوق العاده! (8 هسته 1.7 و 64 بيت و رم 2)
طراحي بسيار زيبا و مانيتور با کيفيت","حذف رابط ک. بعد از آپديت اندرويد 5.1 و نبود os 64x
نبود محافظ صفحه گوريلا
سري آداپتور خارجيست و به پريز ايران نميخورد (قابل حل)","قبل از هر چیز به دوستان بگم که بهتره به نظر منه خریدار توجه کنید تا اونهایی که نخریدن و نظر میدن.
دو سیمکارت میکرو میخوره، و سیمکارت اصلی از 4جی پشتیبانی میکنه و هر دو سیمکارت همزمان کار میکنن.
بسیاری از گوشی های جدید و حتی گرون از کارت مایکرو sd پشتیبانی نمیکنن که خوشبختانه گوشی پی70 اینطور نیست.
اقلام همراه گوشی خیلی زیادن و آداپتور کابل USB هم به همراه کابل یو اس بی برای اتصال موبایل به موبایل و کاوری زیبا و ضد سر خوردن دست هم داره با روکش اضافو و... در ضمن آنتی ویروس بیت دیفندر اصل هم هدیه میده!
رابط کاربری گوشی customize شده و زیباست و اسمش vibe میباشد. یکسری از بخش های رابط کاربری مثل ios هستش که خیلی باحال و مدرنه.
اما نقطه قوتی که بیشتر دوستانم اشاره کردن باتری لیتیوم پلیمر بسیار بسیار غول گوشیه، کار نسبتا سبک اگه ازش بکشین عین خود باطری 1100 هفته ای یبار شارژ میخواد!
راجع به دوربین کسانی بد گفتن که یا نخریدن یا کار باهاشو بلد نبودن، در صورت فوکوس خوب و نور کافی (که فلشش خیلی پر نوره) و نلرزیدن زیاد دست عکسا عالی و با بافت خیلی عالی در میاد.
اسلوموشن، hdr، سیزده مگاپیکسل سایز، فلاش قوی،تاچ فوکوس و آبجکت ترکینگ از جمله امکانات گوشیشه که انواع افکت هم بهش اضافه کنین. دوربین جلوش 5 مگاپیکسله و عین دوربین اصلی تشخیص چهره داره و کیفیتش در حد مطلوبه ولی عالی نیست. دوربین جلو فوکوس هم نداره.
به مهمترین و پرتعریف ترین بخش گوشی رسیدیم! سخت افزار!! پردازنده 8 هسته ای 64 بیت با فرکانس 1.7 گیگاهرتز و رم 2 هر بازی سنگینی رو اجرا میکنه، بازی آسفالت 8 که شاید سنگین ترین بازی باشه هم به طور پیشفرض روی موبایل نصبه.
طراحی فوق العاده، ترکیبی از پلاستیک، فلز و شیشه. البته بیشتر گوشی از پلاستیکه و بالا و پایینش از شیشه و نوار دورش هم فلزیه.
خاطره واقعی: داشتم با سرعت 30 کیلومتر بر ساعت سمت مسجد میدوییدم که متاسفانه از جیب کوچیکم افتاد رو آسفالت و همینطور رو زمین غلط خورد، غش کردم و فکر کردم گوشی از وسط نصف شد ولی فقط بخش شیشه ای زیرش یکی دوتا سابیدگی گرفت. البته کاور داشت.
پنل ips با کیفیت پی70 زاویه دید عالی رو اهدا کرده به گوشی که از زاویه 10 درجه هم هیچ تغییری نمیکنه.
چراغ قوه پرنور، gps، انواع حسگر، تنظیم نور خودکار، wide touch، حالت ذخیره نیرو، بلوتوث 4، اندروید 4.4.4، آفیس و... از جمله امکانات ابن گوشین.
در ضمن تمامی برنامه های لنوو (مثل شر ایت و سینک ایت) و گوگل توی برنامه با برنامه ها و بازی های مختلف پیشفرض توش نصبه که چون خود گوشی جدیده اپدیتن.
گوشی به اندروید 5.1 به راحتی اگه بخواین آپدیت میشه که خودم نکردم چون رابط کاربری گوشی از بین میره که یک بدی محسوب میشه. پردازنده 64 بیته ولی سیستم عامل نه، محافظ گوریلا گلاس هم نداره که اینا هم بدین.
سَری پریزش اروپاییه و تو پریز ایران نمیره، ولی مشکلی نیست، از سری شارژر دیگه یا مبدل استفاده کنین.
اگه خودتون این گوشی رو داشته باشین میفهمین که راست میگم که خوبی هاش ده برابر بدیاشه! مارک گوشی هم خیلی با کلاسو تز جنس فلز براقه!
خریدشو حتما پیشنهاد میکنم! تو این قیمت نظیرش نیست. امیدوارم دیجی نقد و بررسیمو تایید کنه برای خذمت به دوستان این همه با همین موبایل تایپ کردم!",4,0,5,5,5,5,5,5
,,"سلام
تقریبا یک ما هست که این گوشی رو گرفتم
دو تا مشکل دارم یکی این که نمیدونم تنظیمات صدای مدیا کجاست فقط موقع پخش فایل میتونم کم و زیاد کنم.
دومی اینکه در بعضی مواقع شماره های ذخیره شده دیر load میشه
من آپ دیت نکردم
همه چیزش خوبه مخصوصا باتری
3 روز یه بار شارژ میکنم",0,0,5,4,4,4,5,4
"زيبا
خوش دست و داراي تنظيمات خيلي خوب (البته فقط در نسخه کيت کت)
صفحه نمايش عالي
سخت افزار قدرتمند
باتري فوق العاده","دوربين معمولي
رابط کاربري خيلي ضعيف
بدون دکمه جداگانه Menu مانند هواوي
نابودي تمام تنظيمات خوب و مورد نياز پس از آپديت به لالي پاپ","سلام ، من این گوشی رو خریدم با گارانتی سازگار
تو نسخه کیت کت گوشی فوق العاده خوبیه و دارای تنظیمات بیشمار برای سهولت استفاده است، تنها مشکلش اینه که رابط کاربری اش دقیقا مثل رابط کاربری هواویه که برای برند لنوو اصلا جالب نیست(به عنوان مثال تمام نرم افزارها روی صفحه اصلی گوشی هستند و دکمه Menu مستقل نداره)، باتری اش یه شاهکاره که تونستم علیرغم اتصال به انترنت و وبگردی و شبکه های اجتماعی و تماس و پیغام تا 2.5 روز ازش کار بکشم. حتی یه تنظیم مشابه گوشیهای ال جی هم داره که با دبل ناک روی صفحه گوشی رو روشن کنید، کلا تنظیمات خیلی خوبی داره و سخت افزارش هم عالیه ، تقریبا همه چیز رو میشه تنظیم کرد ، صداش خیلی خوب نیست ، البته زنگش خوبه ولی صدای مدیای خوبی نداره و کیفیتش هم پایینه هم صداش کمه
متاسفانه بدبختی از جایی شروع شد که آپدیت 5.1 آندروید براش ارائه شد و من هم اون رو به نسخه لالی پاپ آپدیت کردم!!! بیچاره شدم!! 1.06 گیگ دانلود کردم و آپدیت کردم!! تمام اون تنظیمات پرید و دیگه هیچ کدوم رو نمیشه تغییر داد ، خیلی ساده تر شد، و حتی Time zone گوشی هم رفت رو استاندارد کشورهای خلیج پارس که 4.00+ هست و گوشی نیم ساعت جلو افتاد که امکان تغییر تایم زون رو تو تنظیمات نداریم!!!
که البته این کار با اجرای دستور#6020#### و تغییر کشور از امارات به روسیه انجام شد و مشکل گوشی حل شد ، در هر صورت توصیه میکنم اگه میخواهید از گوشیتون لذت ببرید یا آپدیت نکنید یا صبر کنید نسخه اصلاح شده اش بیاد و بعد آپدیت کنید. در مجموع گوشی خوبیه و نسبت به قیمتش عالیه ، اونایی که مثل من اهل شارژ کردن هر روزه گوشی نیستند حتما امتحانش کنند ،
با تشکر از دیجی کالا",1,1,5,4,3,3,5,2
"همه چي بجز دوربين",دوربين,"سلام
سفارش دادم امیدوارم پشیمون نشم",0,0,5,4,4,4,5,4
"جنس بدنه٬سخت افزار٬باتري",دوربين,"سلام دوستان نازنین
میخوام با استفاده ای که از این گوشی کردم٬برای قسمت های مختلف این گوشی از 0 تا 20 نمره بدم.امیدوارم بدردتون بخوره.
شکل ظاهری 20
سخت افزار 19
باطری 19
لمس 18
وزن 18
گرافیک 18
حافظه 18
وضوح تصویر 17
سایز صفحه 20
دوربین جلو13
دوربین عقب 13
فلاش دوربین 20
صدای مکالمه 17
صدای مدیا 17
هدفون 17
میکروفون 18
سیستم عامل 15
چراغ نوتیفیکیشن 8
ارتباطات 17
حسگرها 17
اقلام همراه 20
من خودم در کل نمره 17 رو به p70 میدم.
موفق باشید.",1,0,3,3,3,3,3,3
,,"گوشی نسبتا خوبیه انتقادم به اقای عطا ایمانپور جدیی هست که امار اشتباه ندن صفحه نمایش این گوشی ips هست",0,0,2,3,2,3,4,1
,"عدم وجود گلوناس","این گوشی توی معرفی نوشته 32 بیتی توی مشخصات نوشته 64 بیتی آخر کدومشه؟",0,0,3,3,3,3,3,3
"همه چيش عاليه","دوربينش ضعيفه","سلام/من این گوشیو دارم.نکاتی در موردش بهتون میگم که هیچکس نگفته./
اولا اینکه همه میگن دوربینش ضعیفه...این حرف درست نیست.بلکه این گوشی در شرایط نوری مختلف کیفیتش کم و زیاد میشه و الا خیلی خوبه ولی عالی نیس.
ثانیا باتریش عالیه من خوره گوشیم صبح تا شب باتریش بیشتر از 24 ساعت جواب میده.
ثالثا امروز متوجه شدم اسپیکراش یکیش کار نمیکنه بردم گارانتی یه گوشی نو بهم دادن.دوباره همین مشکلو داشت تا اینکه بعد از تحقیقات بسیار متوجه شدم اسپیکر خراب نیس بلکه یکی از اسپیکرها فقط برای مکالمه هستش.
صفحه این گوشی ips هستش من نمیدونم چرا یه عده حرف الکی میزنن که ips نداره....شما که میگی نداره اصلا میدونی ips یعنی چی؟
بخدا ips خوردنی نیستا.//
با تشکر از دیجی کالا..در ضمن حتما با گارانتی بخرید تا اگ مشکلی داشت تعویض کنن.",2,2,4,4,4,5,5,5
,,"گوشی خوب با کیفیت ساخت و ظاهر مناسب هست
از لحاظ سخت افزاری برای اجرای نرم افزار ها هیچ مشکلی روبراتون پیش نمیاره
تنها ایرادش اینه که صفحه نمایشش IPS مناسبی نداره و در زوایای بالای 80 درجه رنگ مشکی خاکستری می شه",1,1,3,3,3,3,3,3
"سخت افزار قوي","دوربين ضعيف","با سلام خدمت دی جی کالا در صورت امکان این گوشی را برای فروش موجود نمایید .",0,0,3,3,3,3,3,3
,,"در ضمن لطفا بگین اسپیکر این گوشی کجا قرار گرفته",0,0,2,3,2,3,2,2
,,"دوستانی که این گوشی رو دارن لطفا بگین که حافظه داخلی از 16 گیگ چقدرش قابل استفاده و دسترس هست",0,0,2,3,2,3,2,2
,,"این گوشی واقعا عالی هست ..در خریدش شک نکنید...چند نکته در مورد آن :
-چراغ نوتیفیکیشن داره ، ولی فقط در مورد اس ام اس و تماس از دست رفته کار میکنه و نه همه اپلیکیشن ها ..البته بعید نیست با توجه به نرم افزاری بودن این قضیه لنوو با آپدیت این مشکل رو حل کنه .
-باتریش فوق العادس ......فوق العاده !!!.از نظر طراحی ظاهری هم بسیار خوب هست این گوشی .
-بعضی افراد این مشکل رو دارن که میگن در حالت استند بای وای فای کار نمیکنه ..راه حل ساده : تو منوی وای فای یه سری تنظیمات هست ، میشه به روشن بودن کامل وای فای تغییر داد.
-یه سری کد های مخفی داره که با اونها میتونین به منو هایی که در حالت عادی در دسترس نیستن ، دسترسی پیدا کنید
..میانبر توسع دهنده #537999#### و مد مهندسی *#*#3646633#*#* .فقط مواظب دستکاری کردن تنظیمات باشین .
-تا الان شاید بشه گفت تنها اشکالی که در این گوشی دیدم کیفیت دوربین هست که البته راضی کننده است ، ولی نه خیلی بالا .
-آپدیت اندروید 5.1 هم براش اومده، ولی توصیه میشه آپدیت نکنید تا برای یه سری اشکالات آپدیت دوباره رلیز بشه . قرار هست اندروید 6 هم برای این دستگاه بیاد.",0,0,0,0,0,0,0,0
,,"دوستانی که این گوشی رو دارن لطفا بگین که LED Notification داره یا نه؟ ممنون",0,0,0,0,0,0,0,0
,,"دوستان سلام منهم به اندروید 5.1 ارتقا دادم خیلی از امکانات دیگه نیست و از طرفی هم شارژ باطری زودتر تموم میشه آیا برای بازگرداندن اندروید 4.4 راهی هست ؟ لطفا راهنمائی کنید متشکرم",2,0,2,4,2,3,2,2
,,"آیا کسی سرعت 4g ایرانسلو با این گوشی تو سایت speedtest جک کرده",0,0,0,0,0,0,0,0
,,"کسی تا حالا سرعت 4g ایرانسلو را با این گوشی تست کرده",0,0,0,0,0,0,0,0
,,"من به 501 ارتقا دادم خیلی از امکانات گوشی از بین رفته چطور میشه به به قبلی برگردم؟",1,0,5,4,4,5,4,5
,,"سلام.
اندروید 5 همین امشب برای این گوشی رسید.
من تعجب میکنم چجوری دیجی نظر اونایی که میگن ips نیس رو تایید میکنه؟یه نگاه میکنید مشخصات گوشیو یا همینجوری ی چیزی میگین که گفته باشید؟
اون دوست عزیزم که میگه قطعاتش پیدا نمیشه حتما تعریف درستی از گارانتی رو نمییدونه. گارانتی یعنی تامین قطعات و خدمات تا دو سال.تو وب سایت سازگار ادرس تمام نمایندگی های قطعات و تعمیرش هس.
و برای اینترنتش بصورت دستی از قسمت apn تو تنظیمات یک نقطه دسترسی ایجاد کنید حل میشه.",4,0,5,5,5,5,5,5
,,"سلام از طریق شارژ بیسیم شارژ میشه؟کسی خبر داره",1,0,5,5,5,5,5,5
,,"سفارش دادم امروز ...دیجیکالا یکی در میون سفارش های منو با تاخیر میرسونه امیدوارم این دفعه زود بدستم برسه....
تو سایتهای خارجی از این مدل لنوو خیلی تعریف شده ..بخصوص شارژ نگهداشتن باتری که به نظر فوق العاده میاد...",1,0,0,0,0,0,0,0
,,"یک هفته میشه خریدمش فقط میتونم بگم به جز کیفیت صدای پایین و دوربین با کیفیت متوسط همه چیزش عالیه
اگه دوستان کسی با اینترنت این گوشی مشکلی داشت و حل کرده لطفا راه حلش رو بگه
هرچی تنظیمات ایرانسل رو وارد میکنم به اینترنت وصل نمیشه",2,0,0,0,0,0,0,0
,,"عمر باطریش ، عملکرد سخت افزاریش و رابط کاربریش تو این رده از گوشی ها عالیه
تنها ایرادش اینه که نمایشگرش IPS نیست و در زاویه های بالای 120 درجه رنگ مشکی خراب می شه",1,0,3,3,3,3,3,3
,,"سلام
من حدودا یک ماهی است که این گوشی رو خریدم . البته قبلاش یه گوشی دیگه (huawei 4x) از همین دیجی خریدم ولی به دلایلی پسش دادم و خیلی اتفاقی اینو دیدم و خریدم. لازم میدونم نکات زیر رو درباره اش بگم:
- اول از همه مرم سراغ باطریش، من که دارم به طور معمولی هم از اینترنت استفاده میکنم، هم تماس های معمولی و هم گهگداری بازی، هر سه الی چهار روز میزنمش به شارژ فکر کنم اگه از اینترنت استفاده نکنم ماهی یه بار شارژش کنم کافیه!!
- از نظر سخت افزاری تو این رنج قیمت حرف نداره- نه هنگی نه تاخیری و نه....... حتی رو خودش بازی آسفالت نصبه
- صداش هم عالیه ، مجبور شدم یه خورده از صداش کم کنم
- فقط دوربینش میمونه که قطعا کمتر از 13 مگا پیکسله و از قیمتش پایینتر میزنه ولی واسه من که کافیه
- و نهایتا ظاهری زیبا و خوش دست
حتما بخریدش ...... اگه موجود شه",2,0,0,0,0,0,0,0
,,"من این گوشی را با گارانتی سازگار گرفتم
بسیار عالی هست در مورد بروزرسانی این گوشی به اندرید5 کسی اطلاع داره",1,0,5,4,4,5,4,5
,,"قیمتش بالاست، قطعاتش هم گیر نمیاد، اگر مشکلی براش پیش بیاد تعمیرش مکافات، باطریش اما لنگه نداره، دوربینش در حد 8 هم نیست چه برسه 13، در کل با این قیمت به صرفه نیست.",1,1,1,3,4,2,1,3
,,"با سلام و احترام؛ به منظور فعال نمودن قابلیت دبل ناک ، جهت روشن نمودن صفحۀ گوشی Lenovo P70-A ، به شرح زیر ، اقدام فرمایید :
Settings > Feature > ONE HAND & GESTURES > Screen off gestures > Knock to light > Double tap to light on the screen
همچنین می توانید قابلیت Quick Snap Pictures را نیز فعال نمایید.",4,0,0,0,0,0,0,0
,,"سلام دوستان
میخواستم بدونم این گوشی همانطور که تو مشخصات زده فاقد سنسور قطب نما است یا نه سنسور داره ؟
برای من مهمه این سنسور
با تشکر",1,0,0,0,0,0,0,0
,,"با عرض سلام وخسته نباشید ببخشید یک سوال داشتم میخواستم بدونم این گوشی فلش ""Philips Mono OTG Flash Memory - USB3.0 - 16GB"" ساپورت میکنه؟
آیا میشه به این گوشی کابل Micro USB به HDMI جهت بخش فایلی در تلویزیون وصل کرد؟
ضمنا گیرنده ها دیجیتال موبایل هم ساپورت میکنه؟",1,0,0,0,0,0,0,0
,,"Mohammad Zare : جناب زارع زیاد به این مورد دلخوش نباشید، چرا که اصلاً ورود ورژن های جدید آندروید عاملی هست برای فروشندگان معتبر موبایل، وگرنه تغییرات آندروید 4.2 و 4.4 و 5 رو با هم مقایسه کنید چقدر تفاوت احساس میکنید خیلی از تغییرات رو حتی برنامه نویس ها با دادن رام های کاستوم می تونستن انجام بدن و همین الانشم دارن انجام میدن بر عکس گوشی های قدیمی سیستم عامل جاوا که یه فرد میتونست یه گوشی رو سالها نگه داره در گوشی هایی با سیستم عامل های امروزی افراد مجبور به تغییر گوشی میشن برای داشتن برنامه های روز",3,0,0,0,0,0,0,0
,,"خدمت دوستی که در مورد دوربین سوال کرده بودن بگم اره دوربینش در حد بقیه امکانتش نیس..راضیتون نگه میداره و در حد قیمتشه دوربینش. اگه خیلی دوربین براتون مهمه گوشی lenovo vibe shot رو معرفی میکنم که بیستم مهرماه سال جاری رو نمایی شد تو تهران و نقد و بررسیشو تو وب سایت سازگار میتونی ببینید که چ غولی هس در زمینه دوربین.
ضمنا تبریک به اقای مسعودی.",2,0,5,5,5,5,5,5
,,"سلام/دیجی جان لطفا موجودش کن!دقیقا روزی که اومدم بخرم اتمام موجودی زدی..",0,0,4,4,4,5,5,5
,,"لطفا موجودش کنیــد میخوامــش هر چه سریعتر بهتـر مرســی",0,0,0,0,0,0,0,0
,,"این کی موجود میشه؟ میخوامــــــــش موجودش کنیــد لطفا",0,0,0,0,0,0,0,0
