positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"پردازنده قوي با بنچمارک پنجاه و پنج هزار
دوربين قوي
شارژ شدن باتري بعد يک تا يک نيم ساعت
کيفيت ساخت فوقالعاده بالا
شارژ دهي حدود دو سه روز","کمي داغ شدن هنگام شارژ","یعنی عالی یعنبی عالی پشیمون نمی شید یعنی من می خواستم الجی یا سامسونگ یا هواوی می خواستم بخرم و با هاشون کار کرده بودم اما وقتی این رو دیدم با این برندا خداحافظی کردم دو تا گوشی تو این رنج قیمت برام عالی بود یکی این گوشی یکی هانر 8 اما علت کمی تا کید می کنم کمی داغ شدن به علت فناوری لنوو برای شارژ این محصول است اگه شارژر رو ببینید می فهمید چی می گم لنوو یه کار کرده سریع شارژ بشه حالا اگه بخرید می فهمید راستی لنوو موتورولا رو خریده فقط هم أین رو برا اطلاعات عمومی گفتم درکل عالیه یه روز با دوستام شبکه ای کا نترز زدم فیلم دیدیم آسفالت زدم هنوز هم شارژ داره اما درصد 33 شارژ داره از 7 شب تا تا 7 بعد از ظهر در کل خیلی راضیم",25,6,4,5,5,4,5,4
"دوربين(ميتونيد خودتون تو ديجيکالا مقايسه کنيد)",,"موتورولا برندیه که گوشیه بدی به بازار تابحال عرضه نکرده و همیشه تو عرضه نسخه های اندروید از سریع ترین ها بوده در ضمن در رابطه با cpu هم به نظرم مدایاتک پیشرفت قابل توجهی داشته و این پردازنده p10 هم قراره در گوشی های جدید میانرده برند های دیگه مثل سونی و htc باشه پس پردازنده بدی نیست و بدونید که این برند هم با اسنپ دراگون زیاد فرقی نمیکنه و این داستانا برای اینکه جیب منو شما رو خالی کنند وگرنه اسنپ دراگون هم کارنامه بدی تو داغ کردن بیش از حد داره توی گوشی هایی با قیمت زیر 1.5 میلیون",11,1,5,5,4,4,5,3
,,"یک کلام عالی.نسبت به قیمتش امکانات یه پرچم دار رو داره",12,1,3,5,5,5,5,5
"صفحه نمايش
سخت افزار کافي
حسگر اثر انگشت
اندرويد تقريبا خام و در نتيجه ساپورت خوب(اندرويد 7 براش مياد
موتورلا بودن و خاص بودن","قيمت خيلي کم بيشتر از رقبا
تقريبا ناشناخته بودن اندرويدي هاي موتورولا در ايران و در نتيجه کمبود لوازم جانبي","خیلی خوبه اگر لوازم جانبی ش پیدا بشه میخرم",12,2,3,5,5,5,5,3
نداره,"پردازنده که همه چيو خراب کرده","سلام.ظاهرا گوشی بدی نیست.ولی گول 4 گیگ رم و دوربین 16 نخورین.تجربه نشون داده پردازنده هلیو ایکس 10 بسیار پرمصرف.با داغ شدن زیاد و لگ و هنگ بوده چه در گوشی های چینی و یا در گوشی های معروف مثل اچ تی سی.
خلاصه وقتی پردازنده بی کیفیته دوربینشم که با همین پردازنده کار میکننه قطعا 16 مگا واقعی نیست.و مصرف باتری بالاست.و اینم بدونید که این گوشی ساخت لنوو هست نه موتورولا",9,35,3,2,1,3,1,2
زياد,ندارد,"خیلی خوبه ، حرف نداره",4,2,5,5,5,5,5,5
"سرعت
خوش دستي
زيبايي
دوربين
اندرويد خام",باتري,"گوشیه خیلی خوبیه فقط بخاطر صفحه نمایشش یکم باتریش بنسبت قوی نیست و یه پاور بانک میتونه این مشکلو حل کنه. با این قیمت ارزش خرید رو داره -قاب و گلسشم اومده",3,1,4,4,3,4,5,3
,,"هلیو ایکس 15 تنها 10 درصد از هلبو ایکس 10 بهبود پیدا کرده.و از همون پروسه 28 نانومتری در ساختش استفاده شده.و با مصرف بالا.در صورتی که کاربران از هلیو ایکس 25 هم که 16 نانومتری هست مشکل گرمای زیاد و مصرف زیاد دارند.هلیو ایکس 15 که بماند.
دوستان باز میگم.سرعت بنچمارک مدیاتک دروغی بیش نیست .در عمل انگونه که باید نیست.بعد از مدتی کاهش سرعت میده .گرمای زیاد و مصرف شارژ بالا از نشونه های بارزشونه.
دوستانی که یک گوشی میخرید و مدت ریادی نگه میدارید به هیچ وجه سراغ مدیاتک نرید.
خلیو ایکس 15 همان ایکس 10 بوده و تفاوت چندانی ندارد.
و در اخر اینکه این گوشی لنوو بوده و موتورلا نیست دوستان.لنوویی بوده که با برند موتو راهی بازار شده.
واقع گرایانه نگاه کنید ...در رنج این قیمت گوشی های بهتری هم هست..",4,2,3,2,1,3,1,2
"سي پي يو (پردازشگر) بسيااار قوي
اصلا هنگ نداره سرعت واقعا عالي
سرعت بسيار خوب
رم بالا
آنتن دهي عالي","چون جديد اومده فعلا قاب و کاورش گير نمياد
دوربينش در حد ال جي جي 4 انتظار بيشتري داشتم","من خریدن این گوشی رو اولش نظر کاربرارو می‌خوندم دو دل شده بودم همه از سی پی یوش بد میگفتن بعد دیدم او تی سی دیزایر 10 یه مدل ضعیف تر از همین خانواده سی پی یو رو گذاشته و همه تعریف می‌کنند ازش. الان که واقعا راضیم از سرعتش، واقعا محشره",16,4,5,5,3,5,5,3
,,"1- دوست عزیز، پردازنده این گوشی Helio P15 هست نه Helio X10 لطفا اول چک بفرمایید بعد نظر بدید.
2- از نظر قدرت پردازشی هم این گوشی در نرم افزار Antutu نمره 76566 رو گرفته که نمره خوبیه و در مقایسه با خیلی از گوشی های میان رده دیگه از جمله Moto Z play که نمره 59600 رو گرفته بهتره.
3- اگه دقت بفرمایید دوربین این گوشی Sony Exmor RS هست و قابل مقایسه با دوربین Omnivision OV16860 مورد استفاده در Moto Z play نیست و سرتره.
می بینید که من هم بدون تعصب به این برند یکی از مدلها رو با مدل دیگه مقایسه کردم و به این نتیجه رسیدم که یکی بهتر از دیگری هست، اما قبلش تحقیق کردم و بنا به نظر مصرف کننده های گوشی دیگه ای این گوشی رو محکوم نکردم.
این گوشی به عنوان یک میان رده فعلا گوشی خوبی هست (تا ببینیم در آینده چه رغیبانی عرضه خواهند شد)، البته قبول دارم که کلا گوشی های موتورولا قیمتشون کمی بالاتر از همرده های خودشونه که اون هم به خاطر کیفیت بالای قطعاتی هست که استفاده می کنه. به عنوان مثال بدنه Moto Z یا Moto Z Force از آلیاژ آلومینیومی بسیار با کیفیتی هست که در بدنه هواپیما استفاده می شه.
موفق باشید.",15,5,4,4,3,3,5,3
,,"من عاشق این برند هستم، ولی نه با این کاری که لنوو باهاش کرده ، طراحی داره بد میشه روز ب روز ، تا موتو ایکس فورس خوب بود ، ازون به بعد...
بگذریم ، امیدوارم موتورولا برگرده به سبک قبل",3,6,2,3,4,3,2,2
"تعصب دوستان","پردازنده و دوربين","دوستانی که به تظرات من منفی میدین بهتره تعصب کنار بزارید.نظر میذارم تا کسی که واقعا میخواد بخره اشنا بشه.
شماها که از این لنوو موتورولا نما طرفداری میکنی بهتره برید و نظرلت خریداران موتورولا موتو زد پلی را نگاه کنید .هیچ کس از دوربینش راضی نیست.چه برسه از این گوشی راضی باشن.
من به اوناکه تعصبی عمل میکنن کاری ندارم.ولی عزیزی که دودلی و دنبال گوشی خوب در این رنج قیمت میگردی.
بهت بگم اولا دوربین این گوشی کیفیت نداره.
دوما پردازنده ایکس 10 روی انواع گوشی های سونی - اچ تی سی و شیاومی و ... استفاده شده از مشخصات بارزش مصرف باتری زیاد.لگ و هنگ و کندی بعد از مدتی بوده و گرمای زیاد هست.
پول کمی نیست که نیخواید به گوشی پول بدین.
عزیزان این گوشی موتورولا نیست.این گوشی لنوو میزنه...فکر نکنید کیفیت موتورولاهای قبلو داره.
بهتره برید نظرات موتو زد پلی را که از این گوشی خیلی بالاتره ببینید تا بفهمید این موتورولای گذشته نیست در کیفیت.حالا هی تعصبیای موتورلا منفی بدهند.ولی من گفتم تا کسی که دو دلدهست بدونه و درست انتخاب کنه",22,39,3,2,1,3,1,2
,"پردازنده و امکانات در مقابل قيمت","سلام.
اگر کمی سرچ کنید شرکتی مثل شیاوومی با قیمت یک سوم این گوشی از همین پردازنده استفاده کرده.پس پردازنده انچنانی نیست در صورتی که الان دیگه x25 هم اومده که حتی ایکس 25 هم مشکلاتی داره .
باتوجه به قیمت این گوشی بهتره باز سرچ کنید تا بعدا پشیمون نشید.چون هلیو ایکس 10 بعد از مدتی شروع به هنگ و کاستی میکنه.باز نظر خودتون‌.",10,27,3,2,1,3,1,2
,,"نسبت به قیمت فوق العاده اس",13,9,5,5,5,4,5,4
"پردازنده قوي با بنچمارک پنجاه و پنج هزار
دوربين قوي
شارژ شدن باتري بعد يک تا يک نيم ساعت
کيفيت ساخت فوقالعاده بالا
شارژ دهي حدود دو سه روز","کمي داغ شدن هنگام شارژ","یعنی عالی یعنبی عالی پشیمون نمی شید یعنی من می خواستم الجی یا سامسونگ یا هواوی می خواستم بخرم و با هاشون کار کرده بودم اما وقتی این رو دیدم با این برندا خداحافظی کردم دو تا گوشی تو این رنج قیمت برام عالی بود یکی این گوشی یکی هانر 8 اما علت کمی تا کید می کنم کمی داغ شدن به علت فناوری لنوو برای شارژ این محصول است اگه شارژر رو ببینید می فهمید چی می گم لنوو یه کار کرده سریع شارژ بشه حالا اگه بخرید می فهمید راستی لنوو موتورولا رو خریده فقط هم أین رو برا اطلاعات عمومی گفتم درکل عالیه یه روز با دوستام شبکه ای کا نترز زدم فیلم دیدیم آسفالت زدم هنوز هم شارژ داره اما درصد 33 شارژ داره از 7 شب تا تا 7 بعد از ظهر در کل خیلی راضیم",25,6,4,5,5,4,5,4
"دوربين(ميتونيد خودتون تو ديجيکالا مقايسه کنيد)",,"موتورولا برندیه که گوشیه بدی به بازار تابحال عرضه نکرده و همیشه تو عرضه نسخه های اندروید از سریع ترین ها بوده در ضمن در رابطه با cpu هم به نظرم مدایاتک پیشرفت قابل توجهی داشته و این پردازنده p10 هم قراره در گوشی های جدید میانرده برند های دیگه مثل سونی و htc باشه پس پردازنده بدی نیست و بدونید که این برند هم با اسنپ دراگون زیاد فرقی نمیکنه و این داستانا برای اینکه جیب منو شما رو خالی کنند وگرنه اسنپ دراگون هم کارنامه بدی تو داغ کردن بیش از حد داره توی گوشی هایی با قیمت زیر 1.5 میلیون",11,1,5,5,4,4,5,3
,,"یک کلام عالی.نسبت به قیمتش امکانات یه پرچم دار رو داره",12,1,3,5,5,5,5,5
"صفحه نمايش
سخت افزار کافي
حسگر اثر انگشت
اندرويد تقريبا خام و در نتيجه ساپورت خوب(اندرويد 7 براش مياد
موتورلا بودن و خاص بودن","قيمت خيلي کم بيشتر از رقبا
تقريبا ناشناخته بودن اندرويدي هاي موتورولا در ايران و در نتيجه کمبود لوازم جانبي","خیلی خوبه اگر لوازم جانبی ش پیدا بشه میخرم",12,2,3,5,5,5,5,3
