positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"صحبت های دوست عزیز رو تایید میکنم. این گوشی رو از دیجی کالا گرفتم همراهش آنتی ویروس داشت که اصلا برام اهمیتی نداره و یه سیم کارت رایتل که فقط تو تهران میشه فعالش کرد و من تو شهرستان نتونستم استفاده کنم ازش و یه پاوربانک که مثل پاکت نوشیدنی های کوچیک (سن ایچ و ...) و تو جیب نمیشد راحت گذاشت و بسیار ضعیف هم هست, 10000م.آ ولی یه بار گوشی سامسونگم با باتری 3200 رو باهاش شارژ کنم نشانگر ال ای دیش میشه یکی!, الان که اینارو مینویسم گوشیم سامسونگه چون تی پی لینک با اولین افتادن رو زمین صفحه نمایشش باطل شد. سری اول که دیجی کالا این رو آورده بود لوازم جانبی مثل محافظ صفحه و قاب اصلا تو ایران نبود و بعد یکماه دیجی آورد که متاسفانه دیگی تی پی لینکی نبود تو دستم که بخوام براش چیزی بخرم!!!
خلاصه اینکه بهتون پیشنهاد میکنم فقط گوشی های برند بخرید حالا سونی یا ال جی, اچ تی سی, سامسونگ ...بخاطر پول کمتر و مشخصات سخت افزاری به ظاهر خوب این چینی ها رو نگیرید. نوشته رم 3یا حافظه 32گیگ ولی با چه سرعت خواندن و نوشتنی و باقی ریز جزئیات کارکرد؟ که اگه کارشناسی مقایسه بشه میبینید که آره رم 3 هستش ولی توی کانال و ... ضعیف که اندازه رم 2 گیگ یه گوشی برند هم کارایی نداره",13,13,4,3,3,3,3,3
,,"من چهار ماهه دارمش با توجه به قیمتش عالیه",10,7,4,3,4,3,3,3
,,"سلام. من گیلانی هستم. در سایت دیجی کالا با این محصول آشنا شدم و ازش خوشم اومد. هرجور تحقیقی که فکر کنید در موردش کردم. اومدم تهران با دامادم رفتم بازار که بخرمش. قبل از خرید دنبال کاورش گشتم و مطمعن شدم که کاورش موجوده. خداروشکر قبل از خرید توی دو فروشگاه مختلف این گوشی برای تست موجود بود و امتحانش کردم. مشخصات دوربینش دروغی بیش نیست. دوربینش نوشته 13 ولی از دوربین 8 گوشی سامسونگ دامادم خیلی ضعیف تر بود. روی تصویر که یکم زوم میکنی پر از نویز هست و آبرو بره. صفحه اش فوق اچ دی و خوب بود تاچش هم روون. گوشی برخلاف وزنش توی دست سبک نشون میده. زیاد باهاش کار نکردم ولی گمان کنم پردازنده ها و سخت افزارش هم مثل دوربینش راضی کننده نباشه. من واسه خرید همین گوشی اومدم تهران ولی از خریدش منصرف شدم. خدمات پس از فروش خاصی نداره و چیزای دیگش هم بماند ولی راجبش به این نتیجه رسیدم که مشتری اول و آخرش فقط و فقط خودتی. اگه پولت برات با اهمیته مجبوری مثل من به برند فکر کنی با اینکه خودم سالها سامسونگ داشتم و ازش خسته شدم دارم اینو میگما. اما اگه مشکل مالی نداری گزینه خوبیه اونم بخاطر ظاهرش",6,10,3,4,3,4,5,3
"صفحه نمايش
اينترنت 4g
روان و بدون هنگ
باتري","وزن و ابعاد و ليز بودن بنه
اسپيکر و بلندگو","من تو خرید لوازم الکترونیکی خیلی خیلی حساسم. این سری خواستم گوشی بخرم پرچمدارای برندای مختلف چنگی به دل نمیزدن، تصمیم گرفتم مدتی صبر کنم تا s8 و iPhone 7 یا پرچمدارای جدید سونی و اچ تی سی معرفی بشن، واسه همین با خیال راحت خواستم ماجراجویی کنم تو بازه ی قیمت پایین.
بعد یک ماه استفاده بدون اغراق کاملا راضی ام از گوشی.
مزایا:
نمیدونم بعضیا چه انتظاری دارن از باتری!!! اگه بازی سنگین نصب کنی تمامی گوشی ها 3 ساعت دووم میارن.
من کل روز رو وای فای روشن هستم، اینترنت گردی و نرم افزار های اجتماعی زیاد، دو سیم کارت فعاله، بازی خاصی نمیکنم (در حد سودوکو و 2048 اینا )، باتری 24 الی 36 ساعت راحت دووم میاره.
تو 1 ساعت هم از 10 درصد به 90 درصد میرسه ، واقعا از یه باتری گوشی هوشمند چه انتظاری میشه داشت. با این که یه صفحه نمایش Full HD رو داره تغذیه میکنه.
دوربین به نصبت قیمت خوب و کار راه اندازه، بیشتر اوقات 1 گیگ حافظه رم خالیه، رابط کاربریش بسیار شکیل و روونه، قسمت sms و call و contact راضی کنندست.
4g بی عیب کار میکنه، وای فای عالیه (دیگه از TP Link همین انتظار میرفت)
معایب:
لیز بودن گوشی ، کاوری هم که روش میدن لیزه
سنگین، خیلی خوش دست نیست باید عادت کنین
اسپیکرش فقط واسه زنگ خوریه به درد موسیقی گوش دادن اینا نمیخوره",0,1,5,4,4,3,4,3
"سيستم 4G عالي
کيفيت تصوير خوب نسبت به قيمت
کيفت دوربين رضايت بخش هرچند مي شود بهتر باشد
ظاهر خوب","شارژ دهي کم در زمان استفاده از سيستم 4G
اندوريد به صورتي تنظيم شده که برنامه ها نصب شده قابل جابجاي در کارت SD نيستند","با عرض سلام خدمت تمام دوستان این گوشی من حدود یک ماه که خریدم از هر نظر خوبه فقط بزرگترین مشکلی که داره مشکل شارژ این گوشی است که زمانی که از سیستم 4G استفاده می کنه حدود دوساعت نیم شارژ تمام میشه و مجبور می شوید شارژ کنید و یک نکته دیگه برنامه های که نصب کردید روی گوشی اگر یک زمانی به دلیل کم بود جا در رام بخواهید جابجا کنید و روی حافظه SD کارت انتقال دهید گوشی چنین اجازه ای را به شما نمی دهد.",3,2,4,3,4,4,5,3
"Full Hd
خيلي خوش دسته
طراحي عالي و شيک
امکانات بالا",نداره,"بهترین گوشی اقتصادی، پیشنهاد میکنم بخرینش، نگران وسایل جانبی نباشید کاور و پاور بانک و..و مخصوص این گوشی تو دیجی کالا هست.خیلی ممنون از دیجی کالا",5,2,3,3,3,3,3,3
"اينترنت 4g براي هر دو سيم کارت
صفحه نمايش با کيفيت و نور دهي عالي
تاچ روان
بازه قيمتي خوب
دوربين راضي کننده(که بستگي به نوع استفاده داره)","باطري باطري باطري باطري (اگر ميخواهيد بخريد حتما با پاور بانک تهيه کنيد)
طراحي بد در لبه ها در دست گرفتن گوشي رو سخت ميکنه+سر بودن پشت گوشي تو دست
نبود کاور در بازار آزاد","دوستان به نظر من در این بازه قیمتی نمیشه گوشی خرید که هیجان انگیز باشه.و هر گوشی دارای یک سری مزایا و معایب هست. اگر برنامه روزانتون و شغلتون طوری هست که به شارژر دسترسی دارید و میتونید پاور بانک همراتون داشته باشید از نظر مالی خریدی منطقی میتونه باشه و به نظر من اگر صفحه نمایش براتون مهمه مطمن باشید نا امید نمیشید کیفیت وتاچ خوبی داره. و در پایان یادمون باشه به این گوشی میگن BUDGET phone پس باید انتظار معقولی ازش داشته باشیم.",2,4,2,2,2,1,0,0
"ارزش خريدش کلا نسبت به قيمتش عاليه.
پشتيباني از 4G.
کيفيت صفحه نمايش نسبت به هم رده اي ها فوق‌العاده هست.
باتري قدرتمند.","پيدا نشدن لوازم جانبي.
شرکت سازنده ي بي نام و نشان در صنعت گوشي سازي.","به نظر که چیز خوبی میاد ولی کاور و محافظ صفحش پیدا نمیشه. اگه بشه تو سایت بزارید خیلی از افراد از جمله خود من تو خرید این گوشی شک نمیکنیم.",3,0,5,5,5,5,5,5
"باتري پر قدرت
کيفيت Full HD صفحه نمايش
دوربين هاي با کيفيت و فلش دوگانه
اندرويد 5.1 و پشتيباني از باند 4G","برند ناشناخته و تازه وارد","با سلام
باید بگم که با این رنج قیمتی از هر نظر گوشی خوبیه.
اینم بگم که اگه تصمیم به خرید این گوشی گرفتید ، حتما کاور گوشی به اسم Unique Case Hybrid Cover For TP-LINK Neffos C5 Max TP702A رو هم تهیه کنید ، من خودم خریدم.
با تشکر",5,0,5,4,5,5,5,4
,,"گوشی با این قیمت از همه لحاظ این حرف اول رو میزنه با همین امکانات واسه یه گوشی دیگه باید برین بالای هشتصد تومان هزینه کنید....
اما اگه خریدین به نظر من اگه آپدیت نکنید بهتره چون من بدون آپدیت آهنگ با هنذفری گوش میدادم بعد از نیم ساعت درصد باتری روی صد میموند اما همین که آپدیت کردم بعد از بیست و پنج دقیقه درصد باتری میشد 99٪ البته من برنامه اینا زیاد نصب نکردم
من این گوشی رو به خاطر خوشگلیش و زیباییش گرفتم همین که این میگری دستت همه فکر میکنند دو میلیون خریدیش !
همچنین پیشنهاد میکنم رنگ سفیدشو بخرید من خودم عاشق رنگ مشکی بودم ولی اینو سفیدش رو برام کادو گرفتن که فوق العاده زیباست !",7,0,5,5,5,5,5,5
"صفحه نمايش
سرعت بالا
دوربين نسبت به قيمت",بلندگو,"بسیار عالی و با کیفیت و بعد 5 ماه خرید دارم نظر میدم
نذارید مارکتینگ و ارقام مشخصات گوشی های گرون قیمت روتون تاثیر بذاره
این گوشی از همه لحاظ شما رو راضی میکنه و کمبودی نسبت به گوشی های تا قیمت 1 میلیون حس نخواهید کرد حتی تو کیفیت صفحه از هیچ گوشی کم نخواهید آورد
من خرید این گوشی رو یک بُرد میدونم
در خریدش شک نکنید...",10,2,5,4,3,5,5,3
"زيبا بودن
فول اچ دي بودن","دوربين ضعيف
باتري بسيار ضعيف","سلام گوشی اگه به طور مداوم باهاش کار کنی 3 ساعت بیشتر کار نمیکنه باتریش تموم میشه...یعنی باتریش از 100 بیاد به صفر
اگه فقط فیلم ببینی 6 سات
اگه فقط استفاده معمولی کنی کمی بیشتر از نصفه روزی می بره
ولی خیلی زیباس وشیکه..اگه بگیری وقتی بگی اسمش tplink همه تعجب میکنن و بررسی می کنن.صداش کمی کمه
خلاصه عیب بزرگش باتریشه",2,8,3,1,2,4,3,2
,,"سلام به همه دوستان
من این گوشی رو تهیه کردم عالیه هم دوربین هم باتری و هم تاچ و هسته
تنها عیبش نبود کلید هوم فیزیکی البته سلیقه ایی
و از همه مهتر اندروید 5 که عیب به حساب میاد
ولی در کل عالیه",4,1,5,5,5,5,5,5
,,"من این گوشی رو تازه خرید کردم و امکاناتش نسبت به قیمتش خیلی عالیه سخت افزار و نرم افزار و تاچ و دوربینش واقعا عالیه من که خودم با ترس خریدم و فکر نمی کردم خوب از آب در بیاد ولی راضیم ازش از هر لحاظ نسبت به قیمتش.",7,0,3,3,3,3,3,3
"کيفيت صفحه نمايش و روشنايي عالي
دوربين 13 واقعي (با خيلي از گوشي ها مقايسه کردم)
تاچ عالي
3ماهه دارم تاحالا هنگ نکرده
باطري خوب(زودم شارژ ميشه)","صداي متوسط اسپيکر (برا من مهم نيست)","حدود 3 ماه پیش یکی سفیدشو خریدم ، برا یکی هم میخواستم تو این قیمت بخرم که باز هم این از همه نسبت به قیمت بهتر بود",7,0,5,5,5,4,5,4
"نسبت به قيمتش همه چيش خوبه",ندارد,"به نظرم گوشی خیلی خوبه البته نسبت به قیمتش
برای استفاده معمولی که عالیه من پیشنهاد میدم حتما رو این گوشی برای خرید فکر کنین خودم دارم استفاده میکنم که میگم حالا خود دانی
تاچ و کیفیت صفحه خیلی خوبه
دوربینش هم خوبه
باطریش هم خوبه
سرعتش هم خوبه و تا حالا هنگ نکرده گوشیم",6,0,5,5,4,4,3,4
"صحفه نمايش و CPU و 4G بودن هر دو سيم کارت",هيجي,"فقط صحفه نمایش Full HD تنهاش برایK10 LG چیزی برای گفتن نمیزاره در ضمن K10 باطریش خیلی ضعیفه",14,0,5,4,4,3,3,3
,,"سلام دوستان چرا شما باید این گوشیو بخرید وقتی گوشیه بهتری مثل الجی k10هست برید ببینید که چقد امکاناتش بهتر از اینه با همین قیمت وخیالتون راحته که از یه برند معتبر خرید کردید تازه دوسال گارانتی طلایی هم داره خودتون قضاوت کنید ...",3,20,3,3,3,3,3,3
"صفحه نمايش خوب تاچ قوي بسته بندي خوب","مصرف زياد باتري داغ کردن باتري هنگام بازي صداي تيز گوشي","سلام
گوشی را با ریسک زیاد خریدم
کیفیت صفحه خوبی داره و تاچ قوی.
منتها برخلاف تصور اینترنت خیلی خوبی نداره
زمان بازی کردن تند تند پیام میاد که باتری داغ شده و احتیاط کنید.
باتری هم برخلاف انتظار که 3000 میلی است زود تر از انتظار خالی میشه.مثلا شب باتری اون فول بوده و صبح که بیدار شدم 94 درصد شده بدون هیچ استفاده ای الان هم پس از یه ساعت کار کردن شده 88 درصد
اپدیت اندروید هم براش نیومده و با نسخه 5.1 دارم کار میکنم
کیفیت فیلمبرداری معمولی است و خیلی قوی نیست.مثلا فیلمبرداری honor 3c اچ دی بود اما این ضعیفتر فیلم میگیره
تو کاربری گوشی هم نواوری و خلاقیت و روان بودن دیده نمیشه برخلاف گوشی های تو این رنج قیمت
در کل تو این قیمت p8 lite چون کار کردم باهاش به این ترجیح میدم.
ال جی k10را هم امکانات خوبی داره اما صفحه نمایش خوبی نداره و رنگها را بی روح و مرده نشون می ده پیشنهاد نمیدم
تشکر",4,5,3,4,2,3,3,2
"همه چيزش نسبت به قيمتش عاليه من که پيشنهاد ميکنم حتما بخرين",,"درسته که اسمش شناخته شده نیست ولی امکاناتش واقعا نسبت به قیمتش واقعا عالیه من که پیشنهاد میکنم حتما بخرین",9,1,5,4,4,4,4,4
"تاچ بسيار روان سرعت وبگردي بالاـصفحه نمايش عالي ـ صداي خوب","نسبت به قيمت واقعا هيچ عيبي را در اين يک ماه مصرف پيدا نکردم","در ابتدا ریسک خرید گوشی تازه رو کردم و دودل بودم ولی واقعا از خریدم راضیم ـمسلما باید حداقل 3 برابر این پول رو میدادم که بتونم با این امکانات گوشی داشته باشم ـ بدون هیچ دلهره ای خرید کنید",10,3,5,4,4,4,4,4
"صفحه نمايش عالي
تاچ روان
خوش دست بودن
ثبت عکس با کيفيت در فضاي آزاد","اسپيکرش ضعيف است","سلام من یک هفته هست که این گوشی رو گرفتم خداییش با این قیمت واین امکانات عالیه تنها نقطه ضعف این گوشی اسپیکرش است که صدارو تیز پخش می کنه.",12,0,3,3,3,3,3,3
"مقرون به صرفه
رابط کاربري سبک
کيفيت قابل قبول","هندزفري کيفيت خوبي ندارد","این گوشی 2 روز هست که دستمه راضی هستم کار سنگینی باش انجام ندادم در حالت عادی خیلی خوب کار میکنه اینجا زده حافضه جانبی تا 32 گیگ ولی من 64 انداختم بدون مشکل کار میکنه برای هر 2 تاسیم کارت 4جی ساپورت مبکنه باتریش بد نی من چون همش آهنگ گوش میدم باید هر روز شارژ کنم تنها ایرادی که میتونم بگیرم کیفیت هندزفری ش هست که کیفیت پایینی داره من به طور کل راضی هستم از خریدم",4,0,3,3,3,4,3,3
,باتري,"کارایی نسبت به مشخصات سخت افزاری گوشی ضعیفتر است باتری هم قابل قبول نیست در کل نسبت به قیمت بد نیست.برای کسی که خیلی با گوشی کار میکند جالب نیست",4,0,3,3,3,3,3,3
"صفحه نمايش فوق العاده نسبت به قيمت گوشي
4جي بودن
ظاهر خوب و خوش دست بودن
اجرا بي عيب و نقص اکثر بازي ها
داغ نکردن بيش از حد","خالي کردن زود باطري موقع بازي حداقل 3 ساعت دووم مياره
نبود لوازم جانبي تو بازار
نهايت 32 گيگ رم ساپورت کردن","بنده این گوشی رو واسه خانومم خریدم که البته از دی جی کالا نخریدم چون خودم فروشنده موبایلم.
از خرید یا برداشت گوشی راضیم چون به این قیمت نمیشه گوشی با این امکانات خرید . دوربینش خوبه عکسای قابل قبولی میشه باهاش گرفت .
چند بازی اچ دی روش نصب کردم راحت بالا اورد
اونایی که میخوان رم دستگاه در اولویت باشه باید 32 گیگ یا پایینتر روش بندازن چون 64 گیگ رو باز میکنه ولی خواندنیه نمیتونه برنامه هارو روش انتقال بده یا حافظه پیش فرض انتخابش کرد . مجموع 10 گیگ حافضه آزاد خود گوشی داره .
باطری تو 3 ساعت یا کمتر از صفر تا 100ش شارژ میشه که بازم خوبه حالت عادی خیلی کم مصرف داره راحت 1ونیم روز ولی 4جی باز و اجرای بازی سنگین نهایت 3 و 4 ساعت دووم داره که به نظر من اصلا خوب نیست.
اندرویدش روونه که به احتمال زیاد اندروید 6 هم واسش میاد .
اوتیجی ساپورت میکنه که یکی از دوستان نوشتن ساپورت نمیکنه
در کل راضی کنندس
با تشکر از دیجی کالا",4,0,5,5,4,4,4,4
,,"از نظر قیمت عالیه،فقط پورت otjورودی نداره که یه ضعفه،ولی کوچک،در مورد برچسب و قاب جدیدا داخل سایت هست که حتما تهیه کنید",5,1,3,3,3,3,3,3
"صفحه و دوربين با کيفيت بالا تاچ قوي",,"بسیار شیک و خوش دسته.کیفیت صفحه نمایش عالیه.دوربیناش هم عالیه.",4,1,5,5,5,5,3,5
,,"من یک ماهه دارمش از خود دیجی خریدم.
نه تنها راضیم بلکه به بقیه هم سفارش می کنم .
اونهایی که با این قیمت برندهای دیگرو
پیشنهاد می دن اصن اطلاعی از قیمتها ندارن.
اونایی که به کیفیت گیر می دن پس ندارنش.
اونایی که به امکاناتش گیر می دن خیلی پر توقعن.
من فکر می کنم اصن تو این قیمت هیچ برندی
اینهمه امکانات نگذاشته حتی برندهای ضعیف مثل هوآوی
یا ام آی.",11,6,5,5,5,5,5,5
"کيفيت بالاي صفحه نمايش
ارزش خريد بالا نسبت به قيمت
پشتيباني از شبکه 4G","شايد نسبت به قيمت ندارد!","بعضیا انتظار دارن در این گوشی ازه اسنپ 820 یا رم 6 گیگابایتی استفاده بشه!!!اگه قرار بود ایطوری بشه قیمتش انقد نمیشد قطعا بالای دو ملیون قیمت داشت. قطعا در این گوشی به عنوان یک میان رده از بهترین سیستم استفاده شده و یه سرو کردن از هم رده هاش بالاس.",8,0,5,4,4,5,4,4
ندارد,,"پیشنهاد می کنم به هیچ عنوان از این مدل گوشیا و مشابه این نخرید. جنس بدنه و رابط کاربری و سخت افزار از ارزون ترین نوع خودش ساخته شده. اگر هم خراب بشه خیلی خیلی سخت بشه تعمیرش کرد. تقریبا باید بندازیش دور",4,19,0,0,0,0,0,0
"تاچ عالي
فول اچ دي بودن
استفاده آسان و روان از wifi و ديتاي موبايل
ساپورت خيلي راحت 4G
شارژ نسبتا سريع با استفاده از شارژر خود گوشي","عدم ساپورت otg","گوشی خیلی خوبیه.دوستانی که گفتن دیتای گوشی 4G رو ساپورت نمیکنه چند حالت داره.اول اینکه باید در تنظیمات گوشی اونو روی حالت 4g بزارن دوم اینکه ممکنه سیمکارتشون 4g رو ساپورت نکنه{سیمکارتتون باید ایرانسل باشه} سوم اینکه ممکنه منطقه ای که در اون هستید 4g رو ساپورت نکنه.
در ضمن اقلام همراه گوشی: شارژر یک عدد هندزفری با کیفیت یک قاب ژله ای و یک عدد محافظ صفحه ضد خش.",9,2,5,5,5,5,5,5
,,"من روز اول که دیجی کالا این گوشی رو موجود کرد گرفتم. فقط هر کار میکنم اینترنت 3G میاد ظاهرا 4G نداره",2,23,5,3,4,3,5,3
"همه چيز به نظر خوبه","اصلا نميتونم از mobile data استفاده کنم!","الان 2 روزه گوشی رو گرفتم ولی اصلا نمیتونم از mobile data استفاده کنم ،فقط باید از wifi استفاده کنم برای اینترنت ، هر کاری هم کردم فایده نداشت!",4,9,4,4,4,4,2,3
"پشتيباني از 4G و سرعت عالي اينترنت
پردازنده هشت هسته اي 64 بيتي و رم 2 گيگ
دوربين 13 مگاپيکسل با کيفيت مطلوب
ظريف, خوش دست, و بسيار به صرفه
صفحه نمايش باکيفيت و تراکم پيکسلي بالا و فول اچ دي","دوربينش در شب ميتونست با کيفيت تر باشه اما در روز عاليه","2 هفته‌ست این گوشی رو از دیچی کالا تهیه کردم. تا اینجای کار بسیا از انتخابم راضی ام.
این گوشی هیچی از هم رده های خودش با برند های معروف تر که قیمت خیلی بیشتری دارن چیزی کم نداره. و تو این وضع فعلی که پول زیاد واسه گوشی دادن بعد از یه مدت پشیمونی به همراه داره خرید گوشی ای با این امکانات و ویژگی ها و با این قیمت بسیار عاقلانه‌ست. صدای بلندگوش برخلاف گفته ی بعضیا اصلا کم نیست اما میتونست با کیفیت تر باشه. دوربینش عالیه . هنگ هم نداره. خودم بازی های بسیار سنگین جدید و معروف رو روش امتحان کردم و عالی جواب داده. کیفیت صفحه نمایش بسیار خیره کننده ست و اصلا از این گوشی خسته نمیشید. در کل نخرید از دستتون رفته!",9,2,4,4,4,4,4,4
"الحمدلله گوشي خوبيه مشکل خاصي نداشتم باهاش","اگه بشه بيشتر تو بازار جابيفته عالي ميشه-مثلا گلس ،قاب و کيفش توي بازار نيست","الحمدلله گوشی خوبیه مشکل خاصی نداشتم باهاش
اگه بشه بیشتر تو بازار جابیفته عالی میشه-مثلا گلس ،قاب و کیفش توی بازار نیست و همین یه خورده آدم رو نگران می کنه",7,1,5,4,3,4,4,4
