positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"دوربين عالي،سخت افزار قدرتمند،زيبا و خوش دست",نداره,"باسلام
خیلی گوشی خوب و خوش دستیه،دوربینش عالیه،سخت افرار پرقدرتی داره،طراحیش عالیه،سامسونگ همیشه یکی از بهترینها بوده و هست،ب جرات میشه گفت صفحه نمایش گوشیهای دیگه با سامسونگ قابل مقایسه نیستن،بعضی از دوستان اشاره ب این داشتن طراحیش کپی از ایفونه،خواستم بگم اگه ی گوشی طراحی خوب داشته باشه همه چی تمومه؟؟!!دوربین،صفحه نمایش،رابط کاربری،قیمت مناسب و امکانات خوب،برگ برنده هایی هستن که ی گوشی باید داشته باشه،بنظرم این گوشی از هر لحاظ عالیه
موفق باشید",6,1,5,5,4,4,5,5
"مخصوص آقايان",,"خوبی این هستشکه مخصوصا آقایان هستش نه خانم ها",3,15,3,3,3,3,3,3
"[""پردازنده قدرتمند "",""بدنه فلزي و بسيار زيبا"",""صفحه نمايش بزرگ و با کيفيت"",""باطري قوي 3300mah"",""قابليت شارژ سريع نسخه 3 ""]","[""نداشتن محافظ صفحه""]","فقط ای کاش زود موجودش کنید این گوشی توجه خیلی از کاربر را رو به خودش جلب کرده.",14,6,3,3,3,3,3,3
"[""طراحيش واسه گوشي هاي سامسونگ جالب و قشنگه""]","[""از اپل کپي شده""]","نسبت ب قیمتش خیلی خوبه",9,9,4,4,4,3,5,5
"[""دوربين خوب \nظاهر خوب\nباتري خوب\nصفحه نمايش خوب\nطراحي خوب""]","[""تنها چيز بي اهميتي چون نداشتن گلس""]","گوشی خوبه واقعا هم زیباست و اینکه به اپل شبیه کاملا طبیعی هستش چون سامسونگ از عمد خواسته با این گوشی فلزی کاربران اپل رو جذب کنه و به نظر بنده این گوشی از سری A مناسب تره",20,3,4,5,4,3,5,4
,,"دوستانی که میگن کپی نیست دقت کنند
1در پشت گوشی خط های آنتن دهی دقیقا عین آیفون 6 هست
2در تمامی گوشی های سامسونگ از دکمه هوم که مال اپل هست
3 دوربین جلو عین اپل هست
و......
درضمن بگم به دوستانی که از کپی کردن اچ تی سی 10 و هوآوی و.......
انتقاد میکنند باید بگم که این شرکت ها مثل htc برای کپی کردنی مثل شکل و دکمه ها و... یه پولی رو به شرکت اپل میدهند ولی سامسونگ از دادن این پول فرار میکند.",9,22,5,5,5,5,5,0
"گوشي خوبي از لحاظ سخت افزار","شايد دکمه هم مثل نت 3 بلغزد
دوربين شايد با اين که 16است ولي مثل مال اس7نيست","گوشی خوبیه ولی با اینکه سعی بر ساخت مانند اپل بوده ولی اصلا نیست.من که بدم نیومد ولی این گوشی مناسب بانوانه.شاید گوشی های بهتری پیدا بشه.
اگر لنز دوربین بیرون نزده بود بهتر بود.
پس باید منتظر باشیم تا ببینیم قیمتش چنده.",5,8,3,3,3,3,3,3
[],[],"این از اپل و هوآوی تقلید شده در طراحی ولی کسی که گوشی خوش دستی مثل آیفون میخواد ولی اندروید این خیلی مناسبه",12,11,0,0,0,0,0,0
[],[],"منتظر هستیم تا وارد بازار بشه.",10,2,3,3,3,3,3,3
"[""رام""]","[""شبيه اپل""]","شبیه اپل
نیست همه چیزش با اپل فرق داره",6,13,3,3,3,3,3,3
[],[],"دقیقا کجاش شبیه اپله اینکه مستطیله چهار گوشه مثل اپل تو دست و جیب جا میشه؟طراحان گرامی میشه دقیقا توضیح بدید؟کلا گوشی های هوشمند از اول که امدن تا الان همشون شباهت هایی دارن بهم.این هم به این دلیل هست که نمیشه گوشی مثلث یا متوازی الاضلاع ساخت!",9,4,3,3,3,3,3,3
,,"درسته این گوشی از لحاظ سبک رنگ و فلش و کناره ها شبیه اپله اما کسی میگه که هووایی چرا کپی هر گوشی رو میزنه",6,5,3,3,3,3,3,3
,,"چرا میگید کپیه اپله یعنی مثلا با این نمیشه از یه سایت یه اهنگ دانلود کرد فک نکنم، این قدر محدود فکر نکنید .",3,12,5,5,5,5,5,5
,,"گوشیه خوبی به نظرمیاد ولی کپی اپل است",13,10,4,4,4,3,5,2
"[""همه چي ""]","[""شما اگه پيدا کردين به ما هم اطلاع بديد""]","گوشی وقتی عالی باشه چه اشکالی داره که تقلید کنه.
تقلید کنه ولی عالی باشه. هر کی موافقه بکوبه لایک رو.یا علی",41,12,5,5,5,5,5,5
"[""دوربين و پردازنده قوي""]","[""طراحي تکراري باتري ضعيف""]","گوشی خوبی به نظر میاد و نشون میده سامسونگ داره قدرت خودشو به رخ همگان میکشه با این مشخصات گوشیه خوب و کار امدیه",13,6,3,3,3,3,3,3
"گوشي بسيار قوي","شبيه به ايفون","گوشی بسیار خوبیه ولی اگر شرکت سامسونگ کمتر از اپل کپی میکرد و خودش طراحی میکرد بهتر بود",6,21,0,5,3,3,0,4
[],[],"سخت افزار گوشی خوبه ، بستگی داره قیمتش چند باشه",12,3,3,3,5,4,3,4
,,"احتمالا s8 هم فلزیه",10,2,5,5,5,5,5,5
"[""شيک زيبا،اندرويد مارشمالو،دوربين 16،سخت افزار قوي ،حس گر انگشت،بدنه تمام فلزي براق،سيستم شارژ سريع،باتري 3300""]","[""ضد اب نبودن ،""]","کاش زودتر بیاد،همه میخرن،چون مارشمالو تو هیچ اندرویدی اجرا نمیشه،ولی c7 بااندروید جدید عرضه میشه",6,9,5,5,5,5,5,5
"[""همه چي.""]","[""فقط نداشتن محافظ صفحه و باتري بدون تعويض.""]","این گوشی با این همه قابلیت بالا میتونه جای یک پرچمدار باشه.
دوربین با کیفیت ،زیبا،دارای سنسور اثر انگشت ،باتری 3300 میلی آمپری ،قابلیت 4G ،آندروید 6 ،دو سیم کارته ،64 بیت ،صفحه نمایش اولد ،قابلیت شارژ سریع و ،،،
از یک پرچمدار هم قابلیتش بالاتره.
هر کی موافقه لایک کنه.یا علی",15,9,5,5,5,5,5,5
,,"اگه میشه این گوشیو موجودش کنین یا بگین تقریبا کی موجودش میکنین.
من میخام گوشی بگیرم اینو پسندش کردم.",6,2,2,3,3,3,3,3
,,"خاهشا این گوشی رو بیارین میخام میخام",7,3,5,5,5,5,5,5
"[""رم بالا"",""دوربين عالي "",""ظاهر زيبا و خوشدست""]",,"با این که این گوشی هنوز بازار نیومده ولی از مشخصات فنی اون میشه فهمید که عالیه و هم چنین ظاهر اون که خیلی به آیفون شبیه هست. فقط ای کاش یه قیمت حدودی ازش بگید.",10,3,3,3,5,3,5,5
,"تا دلت بخواد","سلام این گوشی از نظر ظاهر قاب پشتش کپی شده از هواوی میت اس هست ولی خب به میت اس نمیرسه این گوشی اصلا ارزش نداره دربارش بحث کنی",5,18,0,0,0,0,3,0
"[""رم بالا،طراحي زيبا،دوربين....""]","[""نبود حسگر اثر انگشت،محافظ صفحه نمايش""]","گوشی خوبیه ولی چرا حسگر اثر انگشت نداره ...!",2,18,3,3,3,3,3,3
,,"سی پی یو هشت هسته ای رم چهار دوربین 16 حافظه داخلی 32
این گوشی عالیه مخصوصا وقتی که این همه کارایی خوب تو سامسونگ باشه
اونایی که موافقت لایک کنن",16,9,3,3,3,3,3,3
"[""رم.سي پي يو. دوربين.باتري""]","[""بزرگترين ضعف و خنده دارترين چيزي که ديدم محافظ صفحه نمايش نداره واقعا !!! ""]","خیلی برام تعجب داره که واقعا این گوشی محافظ صفحه نمایش نداره واقعا !",7,6,1,2,3,2,5,0
,,"آخه اول گوشی بیاد دستت باهاش کار کن بعدا نظر بده نه اینکه از الان گوشی هنوز نیومده بگی بهترین گوشی میانرده بهترین پرچمداراش یه دنیا عیب و ایراد دارن",12,7,3,3,3,3,3,3
,,"دیجیکالای عزیز لطفا این کالا را موجود کنین میخام بخرم حتما از تو میخرم چون فقط به تو اعتماد دارم وگرنه موبایل فروشی های دیگه هم اینو دارن اما من از تو میخام بخرم",10,4,5,5,5,5,5,5
"[""بدنه فلزي"",""قيمت مناسب"",""سخت افزار مناسب"",""امکانات عالي""]","[""امکانات تکراري"",""کپي بودن کامل طراحي ولي بي عيب""]","بهترین گوشی میان رده هست به نظرم،طراحیش هم درسته که کاملا تقلیده کاملا ولی به نظر من عیبی نداره و کاملا مثل ایفون ها زیباست! در کل گوشیی عالی هست.",8,9,5,5,4,5,3,1
,,"همه میگن این گوشی فقط تو چین عرضه میشه ولی من از این حرفا باور نمیکنم ، دیجی جون لطفا بگو قیمتش در چه حدودی هس من می خوام حتما از خودت اینو خرید کنم هرطور که شده",4,1,4,5,5,4,3,4
"[""دوربين\ سهولت کار""]","[""ايفون مانند\n""]","این گوشی خیلی خوبه ولی کپ ایفون 6 اس سامسونگ نباید از شرکت های دیگر تقلب کنه باید خودش مثل ادج نواوری کنه",8,5,5,4,5,5,3,5
[],[],"از نظر سخت افزاری عالی هستش و شکلش مانند ایفون 6 اس پلاس میده که خیلی زیبا هستش",8,2,3,3,3,3,3,3
"[""همه چي""]","[""نداشتن infrared""]","سلام خدمت دیجیکالا و خوانندگان عزیز
این گوشی واقعا عالیه
دیجی جون موجودش کن من میخوام خاکستری بخرم
فقط ممنون میشم کسی قیمت حدودی رو اطلاع بده",6,2,5,5,5,4,5,4
"camera
fast charge",price,"Samsung Galaxy C7
با سلام ، به نظر من این گوشی سامسونگ میتونه از S7 هم بهتر باشه.
من تا به حال سابقه کا با A5 , J7 , J5 و E7 رو دارم و به نظرم گوشی های میان رده سامسونگ عالین.
امیدوارم که دیجی کالا این محصول رو سریع تر موجود کنه.
پایان",6,6,4,5,5,5,5,5
