positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"زيبا ترين طراحي اپل
سخت افزاري که همه برنامه ها و بازي ها ميتواند اجرا کند
بسيار خوش دست
باتريش فوقالعاده است","نداشتن 3d touch","اگر گوشی های کوچک را دوست دارید من این گوشی را بهتون پیشنهاد میکنم که البته سخت افزارش فوق العاده قویه و میتونه در هر حالتی شما را راضی نگه داره و این نکته وجود داره که میتونه تا چند دقیقه (حدود ربع ساعت)زیر اب دوام بیاره ولی ضد اب نیست در ضمن قابلیت لمس سه بعدی وجود نداره که به نظرم مسئله ی خیلی مهمی نیست در کل بایدبگم که از خریدش پشیمون نمیشیدو ارزش خرید را داره",12,3,4,5,5,5,5,3
"هر آنچه که فکر کنيد . يار و دوست شماست","اگر دنبال سلفي هستيد بريد اندرويدي بخريد تو بازار پره","دوستان این گوشی برای کسانی مناسب هست که اولا سیستم عامل اپل رو درک کرده باشن دوما از این سایز صفحه خوششون بیاد . یکی از دلایل باز تولید این دیزاین درخواست سراسری مردم دنیا از اپل بود . پس اول مطمن باشید که از این سایز خوشتون میاد . بعدش این گوشی رو بخرید و باهاش زندگی کنید . به کامنت های دوستانی که ایرادهایی از قبیل سلفی و صفحه کوچیک و... میگیرن توجه نکنید . این گوشی بینظیر ترین تولید اپل هست برای کسانی که صفحه بزرگ نمیخوان . درود بر همه شما.",21,7,5,5,5,5,4,4
"دوربين قدرتمند
پردازنده قوي","سلفي هاي متوسط در نور کم","برای کسایی که دنبال شیک بودن 5s و قدرت 6s هستند! در خریدش شک نکنید",15,0,4,4,5,4,2,2
,,"این گوشی حرف نداره",7,1,3,3,3,3,3,3
"همه چي",,"اگر وسع مالی برای خرید هر سری از گوشی های آیفون و دارید بهتون اطمینان میدم که از خریدش پشیمون نمیشید،من خودم آیفون سیکس اس پلاس دارم و الان با همین گوشی براتون نظر میدم،مطمئنن اوایل یکم براتون گنگ هست ولی کافیه بهش عادت کنین میشه دنیاتون
موفق باشید یاعلی",23,7,5,5,5,5,5,5
,,"سلام بنظر من این گوشی خوبیه ولی میتونین‌ با این هزینه گوشی بهتری بخرین لطفا انقدر دنبال برند نباشین",24,26,3,3,3,3,3,3
"خيلي چيزا!
قشنگ تر از ايفون هاي بالاتر از خودش بخاطر طراحي تيز و دوربين هم سطح","دوربين سلفي
محدوديت هاي اي او اس
نداشتن دليور اس ام اس. البته نشه ميفهمين قرمز ميشه ولي زمان کي نحويلو نشون نميده
نداشتن نوتيفکشن که نمدونم ايفون چه مشکلي باش داره!
16 گيگ رو نبايد بخريد!","سلام. حدود شش ماه پیش این گوشی رو گرفتم و همه جوره ازش راضی هستم مشکلاتی هم که بعضیها ذکر کردند مثل داغ کردن و اثرانگشت ضعیف و .. من اصلاا ندارم برعکس خیلی هم عالی هست امکان داره مال شما ری پک یا .. باشه یک قسمتی در عدد شماره سریال هست که مال من رو اشنای نگاه کرد گفت اگر فلان اعداد باشه درسته که مال من بود خداروشکر.
در مورد بعدی ببینید بله شما میتونید با این پول یه نوت5 بخرید که خود من هم میگم امکانات و قابلیتهاش ازین بیشتر هستیا وی20 یا اس7 البته بخصوص اخری نه درظاهر چون المینیوم اس ای واقعاا دوست داشتنی و شیک هست.
در کل شما باید استفادتون رو نگاه کنید اگر میخواید همچنان با گوشی دانلود کنید و .. که معلومه ای او اس بدرد نمیخوره چون اجازه انتقال به کامپیوتر رو بهتون نمیده(البته یه راههای داره ولی نمی ارزه!) یا حتی شما نمیتونید موزیکی دانلود کنید یعنی میشه اما به عنوان مثال دیگه با پلیر خود گوشی نمیاد!و همچنین به کامپیوتر هم نمیشه وصل کرد و برداشت! اما میشه از کامپیوتر ریخت و تو موزیک پلیر ساده و شیکش بیاد.
این سیستم واقعا برای سیتم قانون مدار و کپی رایت امریکا ساخته شده! ببینید همه موزیک ها در موزیک پلیر هست شما مثلا بزن داریوش اقبالی خیلی عالی قشنگ و شیک همه موزیک ها میاد منتها باید پولشوو بدی!
نه فقط موزیک مثلا بازی! برای حمایت سازنده و.. شما تو ای او اس بازی هک شده و جون بینهایتو پول بینهایت ندارید و باید جون بکنید و بازی کنید! در کل نه فقط این گوشی بلکه سیستم عامل ای او اس برای کسی که میخواد اینکارها رو انجام بده نمیخوره بعدا طرف میخره میگه عجب اشغالیه. پس شما باید استفادت رو ببینی کلا کسی که میره یه گوشی صفحه چهاراینچی اونم از نوع ای او اس میگیره یعنی یه سری از استفادهاش محدوده یا دیگه براش مهم نیست! خودم یک گوشی کوچک و شیک میخواستم که راحت در جیب جابشه دیگه دانلود اینهام که با گوشی انجام نمیدم یا سریال ببینم و یا تو اینستا و.. وقت گذاشتن که مسلما یک گوشی با صفحه بزرگتر حداقل نیازه.اما مثلا موزیکو هنوز استفاده دارم و برام مهمه که اونم با کامپیوتر دانلود میکنم و میریزم داخل گوشی و داخل موزیک پلیر اصلی هم میاد تو نت سرچ کنید اگر نبود بگید بهتون بگم چطور ای دی unforgiven در کل بهترین حالت اینه که یک گوشی اندرویدی داشته باشید و این کوچولوی دوست داشتنی جا نگیر هم در جیبتون باشه
یه نکته هم در مورد پورت عالیه لایتینگ بگم اینه که جدا از سرعت تروتمیز بودنشه هیچ وقت احساس نمیکنی مثل اون پورت یو اس بی ها داخلش داره کج میشه! و لازم نیست نگران باشید از کدوم سمت دارید وارد میکنید! حالا پورت جدید یو اس بی تایپ سی رو ببینید! اگر دقت کنید متوجه میشید که همون لایتینگ هست منتها برعکسش! یعنی کابل ایفون چطوریه اونو گذاشتن داخل گوشی اندرویدی جدید و جای سوکت گوشی ایفون ازونور گذاشتن سر کابل",23,4,4,5,3,5,5,3
,,"چرا دارید یه گوشی خوب و تخریب میکنید من اولین گوشی تاچی که داشتم آیفون بوده و واقعا ازش راضی بودم اتفاقا من 4s داشتم با اینکه همه حافظه اش پر بود و هیچی خالی نبود اما اصلا هنگ نمیکرد بعدش 5s خریدم اما وقتی se به بازار آمد اینو خریدم چون گوشی خوش دست 5s رو با امکانات آیفون 6 ساختن بجز دوربین سلفیش که یه خورده ضعیفه که اون هم بنظر من زیاد اهمیتی نداره من هر موقع بخوام سلفی بگیرم گوشی و برعکس به منوپد وصل میکنم که با دوربین پشت عکس بگیره ، برای دانلود هم اگه بلد نیستی من نشونت میدم حتی از سایتی مثل یوتوب هم دانلود انجام بدی چندتا نرم افزار هست که به راحتی از هر سایتی بخوای دانلود انجام میدی
Documents
nplayer
Aloha
با این سه نرم افزار مدیریت ، پلیر و بروزر میتونی به راحتی از هر سایتی دانلود انجام بدی ، دلیوری پیامک هم اگه گوشیت جلبریک باشه دلیوری هم داره اون هم مسئله مهمی نیست اینا جز ایراد حساب نمیشه ، الان کسی فکر نمیکنم پیدا بشه که بخواد پز گوشی بده عجب تفکر عجیبی دارید ، بنظر من کسایی که از این برند دارن بد میگن فقط بخاطر اینه که گوشی منوی فارسی نداره والا بنظر من که حرف نداره .",45,6,4,5,5,5,5,4
"واقعا هيچي","نداشتن کويک شارژ
دوربين سلفي ضعيف
صفحه نمايش کوچيک
تاچ و سنسور اثر انگشت ضعيف
به شدت داغ ميکنه","ارزش خرید نداره. اینقدر به یه برند متعصب نباشید واقعا با این پول میشه گوشی بهتر و با کیفیت تری خرید. اون دسته از دوستانی که میگین کیفیت ساخت اپل خوبه یه تعداد از خرابی هاشو میگم بدونید:
خرابی زیاد دکمه home ، خرابی wifi به طوری که فقط بقل مودم انتن میده ، شکستن درب پشتی ، خرابی باطری تا دلت بخواد ، خرابی سوکت شارژ و غیره",36,84,0,2,2,1,0,0
,,"واقعا گوشی با کیفیت و خوببه،یع مدت پیش روش چایی تقریبا ولرم ریخت و بااینکه گفته نشده ضد اب هست چیزیش نشد و حجم مایعی که روی گوشی ریخته شد زیاد بود بااینحال خداروشکر چیزیش نشد بااینحال من واسه اطمینان توی برنج هم گذاشتم",22,13,3,5,4,5,5,3
"cpu
دوربين
باتري","حسگر اثر انگشت
نمايشگر کوچک","واقعا گوشی خوبیه من قبلا S6 سامسونگ داشتم که اصلا خوب نبود و موقع فیلمبرداری حسابی داغ می شد ودوربین ارور میداد ولی با این گوشی تا بیست دقیقه فیلم برداری 4k کردم بدون هیچ مشکلی",11,4,3,3,3,3,3,3
"باطري عالي دوربين جلو سخت افزار بسيار قوي حسگر اثر انگشت ب نسبت 5s خيلييي دقيق تر عمل ميکنه","دوربين سلفي","شکی نیست ک ایفون se هم همچون ایفون های دیگه جزو بهترین گوشیاس ولی میتونست با افزایش پیکسل دوربین سلفی بهترم باشه صفحه نمایششم با اینکه 4 اینچه ولی صفحه نمایش انچنان ملاک نیست مهم کارایه و قدرت گوشیه ک این گوشی ب راحتی میتونه سنگین ترین بازی ها وبرنامه هارو حتی در مقایسه با 6sاجرا کنه اگه ب دنبال گوشی قوی و کارامدی هستید حتما بهتون معرفیش میکنم ممنون از دیجی کالا.",14,5,3,4,5,4,5,5
"اندازه مناسب
کيفيت دوربين
کليه امکانات 6","کيفيت سلفي پايين","واسه کسایی که اندازه بزرگ مهم نیست عالیه",16,5,3,4,4,4,4,4
"همه چيز","سنسور تاچ که زياد مهم نيست","من یک ایفون 4 معمولی داشتم به خاطر ios قدیمیش حوصلم رو سر برد و رفتم یک اس ای خریدم و عاشقش شدم چون واقعاً بی نظیر هست و به تو دستم جا می شه و دیگه هیچ مشکلی ندارم ولی سنسور تاچ یکم ضعیفه و اشکالی نداره . سی پی یو هم عالی است و بازی های سنگین رو راحت اجرا می کنم. حالا کنار ایفون 4 و ایفون 3g از ایفون se هم استفاده می کنم",12,8,5,5,5,5,5,5
"پز دادن حمل راحت","طراحي 5 سال پيش سلفي وحشتناک ضعيف داغ کردن هنگام بازي نبود شارژ سريع نبود فايل منيجر قيمت فوق العاده بالا","سلام
واقع بین باشید دوستان عزیز این گوشی یک گوشی بسیار ضعیف از لحاظ طراحی با توجه ب اینکه اکثرا استفاده از گوشی واسه نت و شبکه های اجتماعی و دیدن فیلم یا اهنگ هست این گوشی با 4 اینچ ب هیچ عنوان نمیتونه خواسته شما بر اورده کنه و کسانی ک اهل وب گردی و دنیای اینترنت هستن باید با 4 اینچ قید اینو بزنن.
قیمت بسیار زیاد که میشه بهترین گوشی اندروید خرید گول اینو نخورید که اپل هنگ نداره اپل داغ نمیکنه اپل خرابی نداره هم هنگ میکنه هم خرابی داره و اتفاقا من تو بازی 2k2016 به شدت داغ کرد و ب شدت مصرف بالای داشت
اپل هنوز از باطری های خیلی ضعیف استفاده میکنه
دومیلیون پول میخوای بدی گوشیت ضد اب نیست
فایل منیجر نداره
دلیوری مسیج نداره
دانلود بی دردسر نداری
ایتونز داره ک کلافه ت میکنه
اپل استور با اون دردسرهای زیادش
الانم ک نرم افزارها فارسی تموم حذف کرده
قیمتش ب شدت مقرون ب صرفه نیست و انتخاب های بسیار بسیار بهتر از این میشه داشت",21,26,0,5,0,5,2,0
"خوش دست بودن رم بالا با اصالت تراشه فوق العاده قوي هر برنامه اي که شما بخوايد رو آپلود ميکنه","دوربين سلفي ضعيف cpuاگه با قدرت بيش تري بود بهتر ميشد","با سلام
آیفون در اقدامی جالب دست به تولید گوشی با اصلت و پر طرفدارseزد
این گوشی تراشه بسیار قدرتمندی داره و واقعا نسبت به پولی که شما میدید ارزشش رو داره این گوشی فوق العادس و افرادی که میخوان پول بدن واسه موبایل میتونه گوشی خوبی باشه",7,11,5,3,4,4,4,4
عالي,"تقريبا هيچي","سلام .با تشکر از سایت دیجی کالا
یه گوشی عالی با طراحی پر طرفدار . دوستانی هم که اعتراض به کوچک بودن صفحه میکنند . میتونند گوشی دیگه ای رو انتخاب کنند و لطفا برای این گوشی
عیب و نقص نزارند🙇",20,3,5,5,5,5,5,3
"دوربين - صفحه نمايش- قدرت پردازش بالا- اندازه ( البته براي همه نه )- هسگر اثر انگشت سريع-خوش دست بودن","دوربين سلفي بد ( البته در شرايط نوري ضعيف )","این گوشی ، گوشی خوبی ولی هر گوشی خوبی ها و بدی های داره و برای کسانی که از اپل و سیستم عامل آن خوششان میاد واقعا گوشی خوبی هستش و میتونم بگم که تا الان هیچ کمپانی نتوانسته گوشی بهتر از گوشی های اپل بزند و برای علاقه مندان به گوشی های اپل این گوشی از گوشی های 6s+و6s سریع تر و از گوشی 6s باتری زمان بیشتری دارد و واقعا خوش دست هست و اگر با سیستم عامل اپل اشنا باشید میدانید که ios هوشه مصنوعی دارد که واقعا کار آمد است و در کل این گوشی،گوشی کامل هستش و به همه پیشنهادش میکنم",11,1,5,5,5,5,5,5
"عملکرد باتري
ظاهر",,"من ازش راضی ام",5,2,3,5,3,3,3,3
"از هر لحاظ عالي","قيمت بالا","سلام دوستان‌. من چند روز قبل این گوشی رو در سایت دیجی کالا جزء سبد خریدم گذاشتم که متاسفانه موجودی این مدل گوشی تموم شد. امیدوارم بازم دیجی کالا محبت کنه و این مدل رو بتونم از این سایت تهیه کنم.",3,1,3,3,3,3,3,3
"سهولت استفاده _ دوربين باکيفيت _ رزلوشن مناسب با سايز صفحه نمايش","ظاهري قديمي","از نظر دوربین که خوبه _ رزولوشن ان باتوجه به سایز صفحه عالی _ سایز ان هم برای کسانی که مشکلی برای صفحه نمایش کوچک دارند عالی است یعنی سهولت استفاده بالایی دارد.
ولی دوستان حتما مدل 64 رو بخرید که در اینده مشکلی برای فضای داخلی ان نداشته باشید.",3,1,5,4,5,5,4,4
,,"یه گوشی از نامدار ترین برند تاریخ گوشی های هوشمند...
با یه سیستم عامل فوق العاده... در ابعاد اصلی و خاص اپل...
با تمام مخالفتم با 3 نسل آخر آیفون, عاشق این گوشی شدم...
در عین حفظ اصالت,از ویژگی های محبوب برندش استفاده کرده... و همچنین قیمت معقول...
این گوشی رو ک دستت بگیری جدای از پزِ مد به مد عوض کردن اپل, فقط از خودش لذت میبری...
دیجیکالاام ک فرصت اشتباه به آدم نمیده!!! یه نفر به جای من همه شو 5 بده",67,12,3,5,5,5,5,5
,,"دوستانی که میگن صفحش کوچیکه و برای بازی مناسب نیست می تونید یه گیم پد ipega 9023 بگیرید و خودتونو خلاص کنید
به راحتی میشه باهاش بازی هم کرد
به خوصوص بازی های سبک اکشن برای (گوشی)
که با گیم پد راحت تر انجام میشه تا با دست",14,8,3,5,4,4,5,3
"سرعت بالاي پردازش. سهولت در اپديت هاي اپل . تضمين کارکردتا سه سال اينده","صفحه نمايش 4 اينچي","یک ایفون 7 کوچ در دست شما است. شما با این محصول تا سه سال به هیچ گوشی نیاز ندارید. باید ذکر کنم که شاید صفحه نمایش کوچک این اینفون در روز های اول من روسر خورده کرد ولی الان تاکید می کنم که باهاش ادپته می شید و هیچ نقصی نداره . ضمن اینکه این گوشی از تمامی امکانات یک پر چمدار بهره می بره",30,6,1,4,3,5,5,2
"همه چيزش","شايد طرح ظاهري قديميش","این آیفونم مثل بقیه آیفونا عالیه. کوچیک بودنشو دوستدارم همچنین قدرتمند بودنشو. شکل ظاهریشم با اینکه یکم قدیمیه ولی بازم زیباست. در کل اگه میتونید هزینشو بدید برای خریدش شک نکنید.",28,4,3,5,4,4,5,4
"همه چي","دوربين جلو کمي ضعيفه و صفحش کوچيکه","سلام من از طراحی و اندازه این گوشی خیلی خوشم میاد البته رنگ مشکی که فوق العاده زیباست و سخت افزار قوی و جدید تری داره خیلی خوبه دوست داشتم یدونه از این بخرم فقط چون صفحش کوچیک بود و احساس کردم اگه بخرم در زمان کارکردنش با صفحه کوچیک و تایپ کمی به مشکل بر میخورم. ((( با گوشی دوستم 5 اس بود کار کردم ))) از خریدش منصرف شدم ولی تصمیممو گرفتم تا دو ماه آیفون 7 مشکی مات 128 بگیرم که هم صفحش بزرگه و هم به روز تره.
ممنون که مطالعه کردین
تشکر دیجی کالا",5,15,2,5,3,3,5,5
"همه چيز",ندارد,"معرکس یا محشره ارزان ترین ایفون",21,7,5,5,5,5,4,5
,,"عالیه فقط صفحه نمایش کوچکه پیشنهاد میکنم بگیرید",16,2,5,5,5,5,4,3
"طراحى بسيار زيبا
جم و جور و سبک و خوش دست","صفحه نمايش کوچک","به نظر من گوشى بسیار عالیه که طراحى فوق العاده اى داره و همین طراحى که روى 5 و 5s ایجاد شده بود و پر طرفدار بود اپل رو متقاعد کرد که گوشى اى تولید کنه که با همو طراحى باشه و سخت افزارى شبیه به 6s داشته باشه من خودم به شخصه عاشقشم ولى تنها عیبش اینه که صفحه گوشى کوچیکه و از 3D touch پشتیبانى نمى کنه این گوشی به درد کسایی می خوره که در کنارش تبلت هم داشته باشن خب البته این موضوع برای کسی که اپل بازن فرق مى کنه .من خودم 6s دارم ،پشیمون نیستم ولى هنوزم مجزوب طراحى iphone se هستم.",5,4,4,5,4,5,5,3
,,"اولین تجربه خرید از دی جی کالا :
من این گوشی رو از دی جی کالا گرفتم:
1.با توجه به مسافت در زمان مقرر
2.کالای اصلی وپلمب و llaبود
3.نظم و سرعت عمل بالا در قسمت سفارش دی جی کالا
4.اطلاع از کلیه مراحل ارسال تا محل تحویل
در کل از خریدم راضیم و بهترین جا برا خرید مطمئن و کالای اصلی
فقط دی جی کالا",20,17,3,5,5,5,3,5
عالي,"دوربين سلفي","اندازه گوشی کوچک است",12,31,5,5,5,5,5,5
"روان و سريع ( به لطف سيستم عامل فوق العاده ios","کوچک بودن بيش از حد صفحه نمايش - طراحى قديمى ايفون فايو که برا گوشيه 2016 فاجعه است","خودم این گوشیو خریدمش ولى پشیمون شدم چون صفحش کوچیک بود و کلا طراحیش قدیمى بود و حس خوبى بهت دست نمیده چون انگار ایفون 5 دستت گرفتى در اخر هم سر دو ماه فروختمش و بجاش ایفون سیکس اس پلاس گرفتم چون صفحه نمایش بزرگتر و طراحى مد روزى داره",29,64,2,4,3,3,0,1
"همه چي عالي","صفحه نمايش ميتونست شفاف و بهتر باشه__ دوربين سلفي ضعيف","در یک کلام عااااالی هستش تنها ایرادی ک من میتونم بگیرم اینکه دوربین سلفیش یه خورده ضعیفه...",20,9,3,3,3,3,3,3
,,"من ضد اپل نیستم نظرمو میگم... واقعا نا امید شدم این گوشیا هارو تولید میکنه اپل با این که میتونه بهترم باشه...دوربیناش دیافراگم f2.2 و f2.4رو دارن و نور خوبی جذب نمیکنه موقع عکاسی و شما کاملا گول میخورید چون صفحه کوچیکه کیفیت عکساتون میره بالا ... قابلیت های خیلی کم تو این گوشی که گوشیایه دیگ برنامه های لذت بخش دارن و خیلی عیبای دیگ من ضد اپل نیستم خواهشا توهین نکنین",24,54,3,0,0,0,0,0
,,"منظورشون از موتور ویبره 3d touch هست",11,5,4,5,3,5,5,3
,,"7 داشتم 3 ماه دستم بود با صفحه بزرگ زیاد حال نمیکنم فروختم اینو گرفتم
گوشی فقط ایفون بقیه شرکتا دارن وقتشونو تلف میکنن",44,44,4,5,3,5,5,3
"دوربين
هما هنگي کامل بين cpuوgpu
نرم افزار وطراحي زيباي آن
نرم بودن سيستم آمل در هر بازي ونرم افزاري
سرعت شگف انگيز هنگام بازگردن سنگين ترين نر افزار ها وکم نياوردن آن هنگام بازکردن چندين بازي سنگين","دوربين سلفي
صفحه نمايش کو چک","خرید همچین گوشی ای به این قیمت برای من یک رویاست اگر پول کافی را دارید وهمین طور اندام ظریف از خرید آن غافل نمانید
قدرت وایفای این گوشی حدود350 مگ در ثانیه میتواند داده هارا دریافت و آپلود کند این عدد پایین است واز آنجایی که کشور ما بیشترن سرعت اینترنت آن 150 مگ در ثانه دانلود میکند وتوانایی آنرا دارد جای نگرانی نیست باتشکر از توجه شما",25,11,4,5,4,5,5,4
"ظاهر فوق العاده (سليقه اي)
باطري عالي
عملکرد مناسب حسگر اثر انگشت
هماهنگي بي نقص بين نرم افزار و سخت افزار
خوش دست بودن","لق بودن پاور که مورد خاصي پيش نمياره","حسگر انگشت نسبت به 5s تغییر داشته و عملکرد خیلی بهتری داره کاملا مشابه ایفون 6 هستش. فقط نسبت به 6s مقداری کمی (درحد 0.5 ثانیه) کند تر هستش که مهم نیست . دوربین سلفی تو شرایط نوری مناسب قوی هستش و تو شرایط نوری کم ضعیف و دارای نویز زیادی میباشد.در مورد باطری با انجام کار سنگین روزانه اخر شب حداقل 10% شارژ باقی میمونه که بی نظیر هستش. در کل بهترین گوشی 4اینچی درحال موجود هست و اگر با اندازه صفحه ش ک بنظر من نقطه مثبتش هست مشکلی ندارید بدون شک از خریدش پشیمون نمیشید",26,7,4,4,4,4,5,4
,,"در جواب دوست عزیزم باید بگم منظور من ویبره نیست اون که حتی نوکیا 1200 داره قربان منظورم TAPTIC ENGINE هست که اگه یه خورده تحقیق کنین متوجه میشن که این موتور از ایفون 6اس به کار گرفته شده و بخاطر پایین اوردن هزینه ها تو se بکار نرفته و مورد دوم در مورد تاچ ایدی که نسل اوله و سرعت و پردازشی که داره خیلی کمتر نسبت به 6اس یا 7 و در اخر هم من فقط سعی کردم اطاعاتی که تو این مدت تونستم از اینترنت و تجربه کاربری بدست اوردم در اختیار دوستانم قرار بدم تا خرید موفقی داشته باشن ممنونم از نظر شما.",5,5,2,5,2,4,2,2
,,"در جواب دوسن عزیز
گفتند نبود موتور ویبره! اتفاقا گوشی iPhone SE دارای ویبره قوی هست که در Setting > Sounds و بخش اول Vibrate on Ring میتونید آن را فعال کنید! احتمالا ایشون گوشی قلابی خریدند.
سنسور تاچ هم مشکلی ندارد فقط میبایست انگشت خود را بلد باشید صحیح تعریف کنید!",15,2,3,3,3,3,3,3
"همه چيش","صفحه کوچيک و حس گر انگشتش با 5 اس فرقي نکرده","دو بدی داره 1 دوربینش با 5 اس تغیری نکرده
دومیش اینه که حسگرهای انگشتش هم با 5 اس فرق نکرده",5,42,3,3,3,3,3,3
,"دوربين جلو","خوبه ولی دوربین جلوش ضعیفه",6,9,3,3,3,3,3,3
,,"گوشی بدی نیست.",17,19,2,5,2,3,4,2
"طراحي زيبا
قيمت نسبت به ساير محصولات مناسب تر","کم بودن سرعت اثر انگشت
باطري","با سلام خدمت دوستان من تجربه استفاده 4ماهه خودم رو براتون میگم امیدوارم مفید باشه
1-خوشبختانه اطلاعات مردم کم کم نسبت به سیستم عامل ios کامل شده پس دیگه راجب خوبی و بدی هاش نمیگم.
2-اندازه مناسبی داره بشرطی که بعد از یه مدت مثل من پشیمون نشین از صفحه نمایش کوچیک.
3-از لحاظ سخت افزاری عالی اما چند تا ایراد و مشکل بزرگ داره که اولیش نبودن موتور ویبره که در 6s هست که خیلی کاربردیه به نظر من دومی استفاده از حسگر اثر انگشت نسل اول که متاسفانه سرعت و عملکرد کمتر و ظعیف تری نبست به نسل دوم داره و اصلا قابل مقایسه نیستن خیلی وقتا اشتباه میکنه و مجبور میشین که پسورد رو وارد کنین تا قفل گوشی باز شه پس خواهش توجه کنین که پشیمون نشین و سومی عملکرد معمولی باطری که هم دیر شارژ میشه حدودا 3 ساعت صفر تا 100 و نسبت به بقیه مدل ها ایفون زودتر خالی میشه با وجود اینکه اندازه کوچیکتری داره و چهارمی هم دوربین سلفی کیفیت کمتری داره که این مورد سلیقه ایی هستش و بنظرم این مدل ارزون ترین ایفونه که ویژگی های مدل های دیگه رو نداره در کل بنظرم 7 یا 6s بگیره خیلی بهتره متاسفانه از خریدی که کردم راضی نیستم و میخوام ایفون 7 بگیرم با تشکر.",26,53,2,5,2,4,2,2
"ظاهر اصيل و زيبا
دوربين اصلي باکيفيت و سلفي خوب
سيستم عامل قوي و روان",ندارد,"انتخابی خوب برای کسانی که یه گوشی بادوام و باکیفیت و در عین حال کارآمد و شیک میخوان.
کند شدن درش معنایی نداره و واقعا روانه و کار باهاش لذت بخشه.
رنگ رزگلدش واقعا قشنگه.
در کل انتخاب بی نظیریه من واقعا راضیم.",25,12,5,5,5,5,5,3
"همه چيز","طراحي تکراري البته الياژي با کيفيت بالاتر","سلام دوستانی که بین این گوشی و 6 اس و حتی 7 موندن و اگه اگه بزرگ بودن صفحه نمایش ملاک نیست انتخاب فوق العاده ای است دوربین سلفی با توجه به اینکه از نظر عددی با 5 اس یکی است ولی از نظر کیفت خیلی در سطح بالاتری قرار داره دوربین پشتی بسیار با کیفیت ، سخت افزار فوق قوی که از کار باهاش لذت می برین در یک کلمه همه فن حریف ... شاسی بدنه نسبت به 5 اس با کیفیت تر است و اگه تو دست بگیرین یه جورایی مشخص می شه که اس ای تو دستتونه در کل عزیزان از خریدش پشیمون نمی شین ...",15,6,5,5,5,5,5,4
