positive_points,negative_points,text,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
"رزولوشن مناسب و نه تبليغاتي
دوربين با کيفيت به همراه لرزشگير اپتيکال
پردازنده و رم مناسب به عنوان يک ميان رده
حافظه جانبي کافي براي خيلي از کاربرها","لبه‌هاي تيز و آزار دهنده
شارژر سه شاخ؟؟؟!!!","در نگاه اول خوش ظاهر و مقرون به صرفه هست. رابط کاربری خوبی داره و من از نبود دکمه منو واقعا راضی هستم. خیلی تلاش کرده شبه به iOS در بیاد اما تفاوت‌هایی تو عملکردهاش دیده میشه و خیلی نمیشه به پاسخ سنسورها و خطاهای لمسش خرده گرفت. حاشیه کم نمایشگر خیلی وقتا سبب کلیک اشتباهی میشه اما همین حاشیه کم خوش ظاهرش کرده. سنسور اثر انگشت برای خیلی‌ها خوب کار میکنه اما در صورتی که رطوبت دستتون زیاد باشه خیلی وقتا نمیتونه انگشتتون رو تشخیص بده. زیر نور خورشید نمی‌تونید عکس و فیلم با جزئیاتش ببینید از همه بدتر تاخیر در افزایش یا کاهش نور صفحه در حالت اتومات با نور محیطه که سبب میشه برای چند لحظه در زیر نور خورشید واقعا مایوس بشید.
باز ی روش نصب نکردم اما در انجام فرامین روونه ولی اکیدن توصیه میکنم آپدیت نکنید یکسری لگ در صفحه بستن اپلیکشن‌ها ظاهر میشه. دوربینش تمام انتظارات شما رو به عنوان یک کاربر معمولی بر آورده میکنه و از تار شدن عکس به علت لرز‌ش‌های جزئی جلوگیری میکنه. تو تاریکی در محیط بسته و یا فواصل نزدیک به علت فلش دوتایی عکس‌های خوبی میگیره. اما برای عکاسی از منظره در شب روش حساب نکنید.
کیفیت بلندگوی مونوش خوب نیس و فقط در حد رفع نیاز هست.
بدترین و بزرگترین ایراد در طی بیش از چهار ماه استفاده لبه‌های تیز و خوش دست نبودنشه که شما رو مجبور به استفاده از قاب میکنه. فلز آلومینیوم پشتش واقعا سره و وقتی روی سطح قرارش میدید ترس از خش برداشتن لنز دوربینش هست چون حتما رو سطح کشیده میشه.
کیفیت آلومینیوم بدنش خیلی خوب نیس و در برخورد با زمین از ارتفاع نیم متری لبه پایینش غر شد، البته این مشکل کوچیک هست اما اگه لبه‌های خمیده‌ای مثل آیفون میداشت اینطور نمی‌شود.
شارژر با آمپر خروجی پایین و ظرفیت بالای باطری، زمان شارژو حدودا سه ساعت میکنه اما حد اقل یه روز کامل براتون کار میکنه، من که با باطریش مشکلی نداشتم. اما واقع شارژر سه شاخی که روشه اعصاب آدمه خرد میکنه. من قبلا هم هواوی دیدم دو شاخ بوده.
به عنوان جمع بندی گوشی خوبیه و نسبت به قیمتش امکانات شایسته‌ای رو در اختیار شما قرار میده، من یک رنگ دیگشم برای یک نفر دیگه گرفتم و به خریدش تو این رنج قیمت توصیه می‌کنم.",7,17,5,4,4,4,5,3
"[""دوربين بالا صفحه نمايش بالا قابليت هاي عالي و باتري قوي و .....""]","[""اصلا نداره""]","بهترین گوشی تو این قیمت",17,2,5,5,5,5,5,5
[],[],"واقعا میشه گفت تو این قیمت، بهترین و کاملترین اسمارتفون هس. غولیه برا خودش تو خریدش لحظه ای شک نکنید",23,2,5,5,5,5,5,5
"همه چيز",نداره,"سلام ب همه دوستان چند ماهی میشه این گوشیو دارم قبلش پی 8 داشتم از جفتش خیلی راضیم ولی این بیشتر ب کارم میاد و ب نظرم ارزش خرید بیشتر ی داره نسبت ب پی 8
در ضمن دیروز اپدیت کردم ب اندروید 6.0.1
سرعت گوشی ده برابر زیاد شده خیلی روون تر از قبل شده و کلی امکانات جدید اضافه شده ب همهتون پیشنهاد میکنم اپدیت کنید انگار ی گوشی جدید خریدین ی تم هم اضافه میشه مال هواوی پی9 هستش و خیلی خوشگل و روون عمل میکنه در کل ای گوشی با اندروید 6 عالیه عالی",15,2,5,5,5,5,5,5
"اولينش نگه داشنم دوروز شارژه
دوم طراحي بسيار خاص و شيک
سوم صداي بلند اسپيکر خروجي باکيفيت
چهارم دارا بودن رم 3 و حافظه داخلي 32
پنجم صفحه نمايش باکيفيت بسيارعالي","استفاده سيمکارت دوم يا مموري
مي تونست کمي سبک تر باشه
لنز دوربين برجسته تر از بدنه است
کمي باريک تر مي تونست طراحي بشه
در کل خيلي سخته عيب ازش بگيري","من گوشی های مختلفی داشتم
از نوت 4 گرفته تا سونی c5 ultra ، سامسونگ a5 2015 ، سامسونگ مگا 6.3 تا هونور 6 هواوی و خیلی گوشیهای دیگه
به شخصه از طراحی هواوی خیلی لذت می برم
گوشی قبلیم سونی c5 ultra بود که اون هم گوشی خوبی زیر یک تومن محسوب میشه مخصوصا بخاطر صفحه نمایش 6 اینچی
اما واقعا برای استفاده روزمره ، وب گردی و دیگر کارها یه گوشی نهایتا 5.5 اینچ کافیه
از گوشی سونی هم راضی بودم اما تو تست هایی که انجام دادم آنتن دهی هواوی جی8 رو بهتر دیدم
طراحی هواوی یه سر و گردن بالاتر از سونی هستش
واقعا نامبر 1 هستش تو طراحی این جی8 مخصوصا رنگ طلایی
کیفیت هر دو دوربین عالی ، فلش گوشی بسیار پرقدرت
در کل بگم ، خوشحالم از معاوضه ی سونی c5 ultra با هواوی جی 8
ازنظر من مهم ترین مسئله قابل تامل توی این گوشی دارا بودن رم 3 هست که کمتر گوشی ای پیدا میشه زیر یک تومن با این ظرفیت رم
هشت هسته ای هم که هست پس اصلا نگران هنگی یا کم آوردن گوشی نکنین
بزرگ ترین مزیت این گوشی طراحی زیباشه .
یاعلی",15,0,4,4,4,4,5,4
[],[],"صفحه نمایش برآمده اون اذیت میکنه
حاشیه زیادی هم داره",7,7,3,3,3,3,3,3
,,"به نظر من 5x از این بهتره فقط رمش 2",6,36,2,4,4,4,2,3
,,"اپدیت کنید.نسخه مصر کاملا سازگاره.بیلد من 160
خیلی خوب میشه.بعداز اپدیت مربع رو که نگه داری صفحه دو قسمت میشه و میتونی دوتا برنامه رو همزمان باهاش کارکنی.مث پی سی.محشره شاد باشید",12,1,5,5,5,5,5,4
,,"سلام
این گوشی از نظر انتن دهی فوق العاده است طوریکه توی منزل با گوشی قبلیم انتن 3g نداشتم اما با این گوشی 3g شد. بقیه مزایا هم دوستان گفتند.",7,1,5,4,3,4,4,3
"[""زيبايي..امکانات مناسب در برابر قيمت""]","[""تا حدودي وزن بالا....محل قرار گيري سنسور اثر انگشت...اسپيکر معمولي...""]","یک ماهی هست خریدم درکل پیشنهاد میکنم گوشیرو تو این رنج قیمت ....وقتی گوشی رو میز یا هر سطحی باشه چون سنسور پشتش قرار داره باید برش دارین تا بازش کنیدیا رمز بدین بجای اثر انگشت....من ندیدم داغ کنه مگه وقتی تو شارزه و کار سنگین ازش بکشین که در حد طبیعیه...اون مشکل ننشستن گلس هم که وجود داره و دوستان هم گفتن",5,3,4,4,4,3,4,3
[],[],"اپدیت کنید دوستان.هیچ مشکلی پیدا نمیکنه.رابط کاربریش خوشگل تر میشه و به دوربین هم تنظیمات عکاسی حرفه ای اضافه میشه
خلاصه تجربه جالبیه.البته بگم که رام مصر رو دانلود کنید و نصب کنید. بیلدش با از من که 160 بود یکسان نبود ولی مشکلی نداره و عالیه
موفق باشید",5,0,5,5,5,5,5,4
"[""همه چيزش عاليست""]","[""باتري مي توانست بهتر باشد""]","من الان یک ماهه که هوآوری G8 را خریدم و الان هم با همان دارم نظر می دهم من به اندروید شش هم آپدیتش کرده ام نمی خواهم تعریف کنم ولی تو این رنج قیمت فوق العاده عالی است از هر نظر صفحه نمایشگر،سی پی یو،صدا و ... من همه جور گوشی ای را تجربه کردم ولی این گوشی حس یک گوشی گران قیمت را می دهد و واقعا زیباست حتما بخرید شک نکنید پیشنهاد می کنمش",5,0,5,5,5,5,5,5
[],[],"سلام لطفا کیف و کاور و گلس این گوشی موجود کنید",3,0,5,5,5,5,5,5
