positivePoints,negativePoints,commentText,like,dislike,"ارزش خرید به نسبت قیمت",نوآوری,"کیفیت ساخت","امکانات و قابلیت ها","سهولت استفاده","طراحی و ظاهر"
,,"ظاهر بسیار زیبا و چشم نوازی داره مخصوصا قاب پشت. رنگ ابی و مشکیش بی نظیره",15,0,5,5,4,5,5,4
"پردازنده نسبتا قوي
صفحه نمايش فول اچ دي
اندرويد 7
4g","کم بودن لوازم جانبي","گوشی خوبیه .تو این رنج قیمت فقط هواوی گوشی خوب و با امکانات بالا نزدیک به پرچمدار تولید میکنه، این گوشی رو سفارش دادم ،خیلی خوب . باکیفیت ،و خوش دسته،. .
ولی نمی دونم ،فست شارژ هست یا نه",16,0,5,5,5,5,5,5
"هر چي به ذهنت برسه","تو بعضي از سايت ها خوندم نبود nfc","گوشیه فوق العاده مناسب نسبت به قیمتش هست",8,0,5,5,5,5,5,4
"حسگر اثر انگشت
کيفيت صفحه نمايش
دوربين
رابط کاربري
باتري","بلندگو ميتونست بهتر باشه","من اینو حدودا دو هفتس خریدم. باتری خوب نگه میداره.حسگر اثر انگشتش خیلی سریعه. دوربینش پشت و جلوش از p9 liteو p8 lite بهتره (مقایسه کردم). کیفیت بلندگو میتونست بهتر باشه. فضای قابل استفاده داخل گوشی 6.5 گیگ هستش. ظاهر زیبایی داره. من رنگ گلدشو گرفتم ولی آبی تیرش بهتره البته خیلی کم پیدا میشه. درکل میتونم بگم نسبت به قیمتش خیییلی میارزه. یه گلایه هم از دیجی کالا بکنم که خیلی دیر آوردش و من مجبور شدم از بیرون بخرم",26,1,3,5,5,5,5,4
"همه چي",هيچي,"دوستان ظاهر این گوشی .کیفیت صفحه.دوربین.پردازنده .رم اجرایی.مدیریت رم.از پی 9لایت بهتر هست اندروید پایه 7 بجد لذت میبرین باهاش کارکنین رنگ مشکی اولویت باشه ابی هم گیر اوردین که بهتر اثر انگشت هم یادم رفت عالی سرعتش برای کسی خریدم 2روز باهاش لذت بردم",19,4,3,4,5,4,5,4
,,"امکانات تقریبا مانند پی ناین لایت هست بجز رم سه+ پردازنده کمی بهتر.
قالب هم دقیقا از پشت مانند پی ایت لایت 2017 میباشد.
انتظار میرفت باتری کمی افزایش میافت.
بنظر من اگه از اسنپدراگون استفاده میشد ، مصرف باتری کاهش میافت.",5,16,3,4,3,4,5,2
همچي,هيچي,"این گوشی عالیه با رام 3 و CPU قوی که داره با این دیزاین و طراحی و قیمتشم بی نظیره",16,1,5,5,5,5,5,5
,,"این گوشی که همون p8 lite 2017 هستش فقط اسمش عوض شده دقیقا همون ابعاد و همون امکانات و یه شکل هیچ فرقی هم نمیکنه در اصل این دوتا گوشی یکی هستن .",13,8,3,3,3,3,3,3
,,"سلام.من خودم آنر4ایکس دارم‌..همکارمم جدیدا اینو خریده،خیلی خوبه این .اندازشم استاندارد.اوتی جی هم میخوره،حسگر انگشت خوبی هم داره.و سیم کارت2با مموری یکیه فقط،،",21,2,3,5,5,5,5,5
زيبا,"حافظه داخلي کم","گوشی زیبایی هست و برای استفاده روزمره و نت عالیه نمیشه ازش انتظار داشت بازی های دیتا دار رو روان اجرا کنه... در مجموع خوبه",3,10,3,4,3,5,5,3
,,"عالی عالی حرفی برای گفتن ندارم",10,1,5,5,5,5,5,5
,,"دوستان من نظر و تجربه استفاده از این گوشی رو تو بخش نظرات p8 lite 2017 نوشتم میتونید اونجا ببینید
در کل بی نظیره، فقط نمیدونم چرا دیجی ننوشته otg ساپورت میکنه",8,2,5,5,5,5,5,5
