id,title,price,userRate,recommendationCount,description,"کیفیت و شفافیت عمومی تصویر","امکانات و قابلیت ها","سهولت در کاربری","ارزش در برابر قیمت"
<<<<<<< HEAD
185293,"تلويزيون ال اي دي هوشمند سامسونگ مدل 50KU7970 سايز 50 اينچ
Samsung 50KU7970 Smart LED TV 50 Inch","2,869,000",۳.۶,0,"مدل «50KU7970» یکی از تلویزیون‌های سال 2016 «سامسونگ» (Samsung) است. رنگ قاب این مدل مشکی است و با تمامی دکوراسیون‌ها به‌راحتی هماهنگ می‌شود. کیفیت تصویر این تلویزیون 4K است که تصویری چشم‌نواز با وضوح زیاد را به نمایش می‌گذارد. رزولوشن 2160 × 3840 برای این مدل در نظر گرفته شده که با سایز 50اینچی آن هماهنگ است. صدای خروجی این مدل درمجموع 20 وات است که از دو بلندگوی 10واتی پخش می‌شود. برای کاربرانی که قدرت صدای بیشتری را ترجیح می‌دهند، یک عدد خروجی صدای اپتیکال در نظر گرفته شده است. جالب است بدانید، قابلیت ماشین زمان Time Shift برای این تلویزیون در نظر گرفته شده است که به‌واسطه‌ی آن، ضبط برنامه‌های تلویزیونی هنگام تماشای آن‌ها برای کاربران فراهم می‌شود، به‌طوری‌که آن‌ها می‌توانند به لحظات قبلی فیلم بازگردند و آن را مرور کنند. این ویژگی باعث می‌شود کاربران لحظات مورد علاقه‌ی خود را چندین بار تماشا کنند. یکی از ویژگی‌های بسیار پرکاربرد 50KU7970رابط هوشمند «تایزن» (Tizen) است. از طریق این سیستم‌عامل، امکانات بسیار جذابی ازجمله جست‌وجو در اینترنت، اشتراک‌گذاری تصویر سایر دستگاه‌های دیجیتالی مانند لپ‌تاپ، تبلت یا موبایل با تلویزیون فراهم می‌شود. اتصال این محصول به اینترنت از دو راه ورودی LAN یا Wi-Fi صورت می‌گیرد. این تلویزیون مجهز به دو عدد پورت USB است که پخش محتوای دلخواه کاربران را از تلویزیون بسیار ساده کرده است؛ همچنین برای اتصال سایر پخش‌کننده‌ها به تلویزیون، سه عدد ورودی HDMI در نظر گرفته شده است. از این طریق، تصاویر با کیفیت Full HD یا 4K انتقال پیدا می‌کنند. گیرنده‌ی دیجیتال داخلی این مدل، امکان دریافت مستقیم کانال‌های دیجیتالی صداوسیما را از آنتن فراهم می‌کند. ریموت‌کنترل این تلویزیون از نوع عادی است و کارایی بسیار ساده و راحتی را در اختیار کاربران قرار می‌دهد.",3.7,3.4,3.5,3.6,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
184439,"تلويزيون ال اي دي هوشمند سامسونگ مدل 60KU7970 سايز 60 اينچ
Samsung 60KU7970 Smart LED TV 60 Inch","5,099,000",۳.۷,0,"مدل «60KU7970» از تلویزیون‌های بزرگ «سامسونگ» (Samsung) است. سایز این تلویزیون 60 اینچ بوده و پاسخ‌گوی سالن‌های بزرگ است. زاویه‌ی دید آن از گستردگی لازم برخوردار است و ابعاد بزرگ تلویزیون را تکمیل کرده است. رزولوشن این تلویزیون، نشانگر کیفیت تصویر 4K است. جالب است بدانید که این مدل با پشتیبانی از HDRpro، باعث می‌شود که تفکیک رنگ‌های تصویر با حساسیت بیشتری انجام شود تا تصاویر زنده‌تر به نظر برسند. این مدل در کنار تصویر باکیفیت، قادر است درمجموع 20 وات صدا تولید کند. پشتیبانی این مدل از سیستم‌های صوتی Dolby Digital و DTS، آخرین تکنولوژی‌های صوتی را به شما ارائه می‌دهد. این مدل، با اتصال به Wi-Fi، امکان جست‌وجو در اینترنت، اتصال به سایر دستگاه‌های دیجیتالی و اشتراک‌گذاری اطلاعات را برای کاربران فراهم می‌کند. برای اتصال به شبکه‌های خانگی هم پورت LAN را برای آن در نظر گرفته‌اند. این مدل دارای رابط تایزن است که امکانات هوشمند متعددی را برای کاربران فراهم می‌کند. شما می‌توانید به لطف این ویژگی، در اینترنت جست‌وجو کنید، از اپلیکیشن‌های مخصوص استفاده کنید و سایر دستگاه‌های هوشمند مانند موبایل و تبلت را به تلویزیون متصل کنید؛ همچنین به‌وسیله‌ی قابلیت ماشین زمان، برنامه‌های درحال‌پخش، هم‌زمان ذخیره می‌شوند و کاربران می‌توانند به لحظه‌های دلخواه فیلم بازگردند. می‌توانید با استفاده از قابلیت ""تصویر در تصویر""، زمانی‌که در انتظار شروع برنامه‌ی موردنظر خود هستید، یک کانال تلویزیونی دیگر را تماشا کنید. از راه‌های ارتباطی این تلویزیون، می‌توان به دو درگاه USB و سه درگاه HDMI اشاره کرد. برای انتقال فایل‌های خود به تلویزیون، می‌توانید فلش‌مموری یا هارداکسترنال خود را به پورت USB تعبیه‌شده در این تلویزیون متصل کنید؛ همچنین پورت‌های HDMI برای انتقال تصاویر با کیفیت بالا و اتصال آن به سایر دستگاه‌ها کاربرد دارند. برای سهولت استفاده از این مدل، به همراه آن یک عدد ریموت‌کنترل ارائه می‌شود.",3.7,3.9,3.4,3.5,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
184421,"تلويزيون ال اي دي هوشمند خميده سامسونگ مدل 49KU7975 سايز 49 اينچ
Samsung 49KU7975 Curved Smart LED TV 49 Inch","3,869,000",۳.۶,0,"یکی از تلویزیونهای خمیده و هوشمند کمپانی مشهور «سامسونگ»، مدل «49KU7975» است. این مدل دارای کیفیت تصویر 4K است و بینندگان از تماشای تصاویر آن شگفت‌زده می‌شوند. با اینکه محتوای 4K با محدودیت روبه‌روست، این تلویزیون با قابلیت ارتقای تصاویر تاحدودی این مشکل را برطرف کرده است. صفحه‌ی این تلویزیون از نوع خمیده بوده و از تکنولوژی LED بهره می‌برد. با پشتیبانی از قابلیت HDR، رنگ‌های بسیار شفاف و زنده از این تلویزیون به اجرا گذاشته می‌شود. سیستم صوتی 2 کاناله‌ی این مدل، می‌تواند درمجموع 20 وات صدا تولید کند. برای کاربرانی که ترجیح می‌دهند از قدرت صدای بیشتری برخوردار شوند، یک عدد خروجی صدای اپتیکال در این تلویزیون طراحی شده است. درباره‌ی دیگر امکانات این تلویزیون باید گفت که رابط هوشمند این تلویزیون، سیستم‌عامل Tizen است که با کاربری بسیار ساده‌، امکان استفاده از امکانات متنوعی را برای کاربران فراهم می‌کند. 49KU7975 به یک گیرنده‌ی دیجیتال داخلی مجهز بوده و کاربران به خرید یک دستگاه مجزا برای این مدل نیاز ندارند؛ همچنین برای اتصال تلویزیون به سایر دستگاه‌ها و اشتراک‌گذاری فایل‌ها و استفاده از مرورگر اینترنت، برای این مدل قابلیت اتصال به Wi-Fi در نظر گرفته شده است. به وسیله‌ی پورت شبکه‌ی LAN، می‌توانید این تلویزیون را به شبکه‌ی خانگی خود متصل کنید. این مدل 2 عدد درگاه USB دارد که از این طریق می‌توانید فلش‌مموری یا هارداکسترنال خود را به تلویزیون متصل کرده و از فایل‌های ذخیره‌شده در آن‌ها استفاده کنید. برای انتقال تصاویر با کیفیت بالا، این مدل به سه عدد پورت HDMI مجهز است و اتصال آن به دیگر دستگاه‌های صوتی و تصویری از این طریق ممکن می‌شود. برای سهولت در استفاده از امکانات این تلویزیون، به همراه آن یک ریموت‌کنترل هوشمند و دفترچه‌ی راهنما ارائه می‌شود.",3.8,3.4,3.7,3.2,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
184266,"تلويزيون ال اي دي هوشمند ال جي مدل 55LH60000GI سايز 55 اينچ
LG 55LH60000GI Smart LED TV 55 Inch","3,499,000",۲.۷,0,"یکی از تلویزیون‌های «ال‌جی» (LG) مدل «55LH60000GI» یکی از محصولات خوش‌ساخت و باکیفیت این کمپانی است. این تلویزیون با ابعاد 55اینچی، مناسب سالن‌های نسبتا بزرگ است. تصاویر در این مدل Full HD است و کیفیت مناسبی را برای کاربر فراهم می‌کند تا از تماشای برنامه‌ی دلخواه خود لذت ببرند. در کنار تصویر واضح و جالب این تلویزیون، سیستم صوتی آن از نوع دو کاناله است و به واسطه‌ی دو بلندگوی 10واتی، درمجموع 20 وات صدا تولید می‌کند. همچنین با پشتیبانی از Clear Voice III, Dolby Digital, DTS - HD , Virtual Surround Plus، باعث می‌شود تا صدای فیلم‌ها بسیار واضح و فراگیر باشد و آن را واقعی‌تر جلوه دهد. یکی از جالب‌ترین امکانات این مدل، سیستم‌عامل WebOS 3.0 است. این سیستم‌عامل، از نسخه‌ی قبلی خود یعنی WebOS 2.0 پیشرفته‌تر است و اشکالات رایج آن برطرف شده است. می‌توانید از طرق پورت LAN یا اتصال بی‌سیم Wi-Fi، به اینترنت متصل شوید و با استفاده از مرورگر اینترنت، به جست‌وجو بپردازید؛ همچنین می‌توانید اپلیکیشن‌ یا بازی‌های متعددی را دانلود کرده و از آن‌ها بهره‌مند شوید. با استفاده از سایر امکانات هوشمند تلویزیون، می‌توانید تصاویر در حال پخش از لپ‌تاپ، موبایل یا تبلت خود را با این تلویزیون به اشتراک بگذارید. گفتنی است که 55LH60000GIاز فرمت‌های متنوعی پشتیبانی‌ می‌کند. یکی دیگر از امکانات پرکاربرد این مدل، گیرنده‌ی دیجیتال داخلی آن است. این قطعه، می‌تواند کانال‌های دیجیتالی صداوسیما را بدون نیاز به دستگاهی جداگانه دریافت کند. وجود دو درگاه USB، امکان اتصال انواع فلش‌مموری و هارداکسترنال را برای کاربر فراهم می‌کند. شما می‌توانید از این طریق فیلم ببینید یا به موسیقی گوش کنید؛ همچنین برای انتقال تصاویر با کیفیت Full HD، برای این تلویزیون سه عدد درگاه HDMI تعبیه شده است. علاوه‌برآن، می‌توانید به‌واسطه‌ی ورودی صدای اپتیکال، انواع سینما‌ی خانگی و یا ساندبار را به تلویزیون خود متصل کنید. ریموت کنترل این مدل نیز کارایی شبیه به موس کامپیوتر دارد و از نوع هوشمند است. علاوه‌بر ریموت‌کنترل روی صفحه و قابلیت اسکرول، می‌توانید به زبان انگلیسی به آن دستور دهید؛ مثلا کانال مورد نظر خود را انتخاب کنید یا وارد تنظیمات شوید. درمجموع می‌توان گفت که 55LH60000GI، با امکانات ویژه‌ی خود قادر است نیاز کاربران را فراهم ‌کند.",3.1,2.6,2.7,1.7,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
182371,"تلويزيون ال اي دي هوشمند سامسونگ مدل 55KU7970 سايز 55 اينچ
Samsung 55KU7970 Smart LED TV 55 Inch","4,079,000",۳.۶,0,"مدل «55KU7970» یکی از تلویزیون‌های سال 2016 «سامسونگ» (Samsung) است. رنگ قاب این مدل مشکی است و با تمامی دکوراسیون‌ها به‌راحتی هماهنگ می‌شود. کیفیت تصویر این تلویزیون 4K است که تصویری چشم‌نواز با وضوح زیاد را به نمایش می‌گذارد. رزولوشن 2160 × 3840 برای این مدل در نظر گرفته شده که با سایز 55 اینچی آن هماهنگ است. صدای خروجی این مدل درمجموع 20 وات است که از دو بلندگوی 10واتی پخش می‌شود. برای کاربرانی که قدرت صدای بیشتری را ترجیح می‌دهند، یک عدد خروجی صدای اپتیکال در نظر گرفته شده است. جالب است بدانید، قابلیت ماشین زمان Time Shift برای این تلویزیون در نظر گرفته شده است که به واسطه‌ی آن، ضبط برنامه‌های تلویزیونی هنگام تماشای آن‌ها برای کاربران فراهم می‌شود، به‌طوری‌که آن‌ها می‌توانند به لحظات قبلی فیلم باز گردند و آن را مرور کنند. این ویژگی باعث می‌شود تا کاربران لحظات مورد علاقه‌ی خود را چندین بار تماشا کنند. یکی از ویژگی‌های بسیار پرکاربرد 55KU7970رابط هوشمند «تایزن» (Tizen) است. از طریق این سیستم‌عامل، امکانات بسیار جذابی ازجمله جست‌وجو در اینترنت، اشتراک‌گذاری تصویر سایر دستگاه‌های دیجیتالی مانند لپ‌تاپ، تبلت یا موبایل با تلویزیون فراهم می‌شود. اتصال این محصول به اینترنت از دو راه ورودی LAN یا Wi-Fi صورت می‌گیرد. این تلویزیون مجهز به سه عدد پورت USB است که پخش محتوای دلخواه کاربران را از تلویزیون بسیار ساده کرده است. همچنین، برای اتصال سایر پخش‌کننده‌ها به تلویزیون، چهار عدد ورودی HDMI در نظر گرفته شده است. از این طریق، تصاویر با کیفیت Full HD و یا 4K انتقال پیدا می‌کنند. گیرنده‌ی دیجیتال داخلی این مدل، امکان دریافت مستقیم کانال‌های دیجیتالی صدا و سیما را از آنتن فراهم می‌کند. کار با ریموت‌کنترل این تلویزیون بسیار ساده و لذت‌بخش است. به همراه این محصول کابل برق و دفترچه‌ی راهنما نیز ارائه می‌شود.",3.7,3.3,3.6,3.6,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
182330,"تلويزيون ال اي دي هوشمند خميده سامسونگ مدل 55KS9995 سايز 55 اينچ
Samsung 55KS9995 Curved Smart LED TV 55 Inch","6,949,000",۴,0,"مدل «55KS9995» یکی از تلویزیون‌های پرکاربرد «سامسونگ» (Samsung) است. این مدل که در سال 2016 معرفی شده است، صفحه‌ای خمیده دارد که حالت لوکس و مدرن را به بیننده القا می‌کند. کیفیت تصویر این تلویزیون 4K است که تصویری چشم‌نواز با وضوح زیاد را به نمایش می‌گذارد. رزولوشن 2160×3840 برای این مدل در نظر گرفته شده که با سایز 55اینچی آن هماهنگ است. متناسب با کیفیت بسیار بالای تصویر، سیستم صوتی این محصول 4.1 کاناله است و صدا از یک ساب‌ووفر و چهار بلندگوی مجزا پخش می‌شود. توان خروجی آن درمجموع 60 وات است که می‌توان گفت تا حدودی کاربران را از تهیه‌‌ی سیستم صوتی مجزا بی‌نیاز می‌کند. با وجود این، برای مدل 55KS9995 خروجی صدای اپتیکال در نظر گرفته شده است تا در صورت نیاز، کاربر بتواند سینمای خانگی یا ساندبار خود را به آن متصل کند. یکی از ویژگی‌های بسیار پرکاربرد 55KS9995 رابط هوشمند «تایزن» (Tizen) است. از طریق این سیستم‌عامل، امکانات بسیار جذابی ازجمله جست‌وجو در اینترنت، اشتراک‌گذاری تصویر سایر دستگاه‌های دیجیتالی مانند لپ‌تاپ، تبلت یا موبایل با تلویزیون فراهم می‌شود. اتصال این محصول به اینترنت از دو راه ورودی LAN یا Wi-Fi صورت می‌گیرد. این تلویزیون مجهز به سه عدد پورت USB است که پخش محتوای دلخواه کاربران را از تلویزیون بسیار ساده کرده است؛ همچنین برای اتصال سایر پخش‌کننده‌ها به تلویزیون چهار عدد ورودی HDMI در نظر گرفته شده است. از این طریق، تصاویر با کیفیت Full HD و یا 4K انتقال پیدا می‌کنند. گیرنده‌ی دیجیتال داخلی این مدل، امکان دریافت مستقیم کانال‌های دیجیتالی صدا و سیما را از آنتن فراهم می‌کند. ریموت کنترل این تلویزیون، ترکیبی از ابعاد یک کنترل عادی و کارایی یک مدل هوشمند است که برای آن ""قابلیت ریموت‌کنترل روی صفحه"" تعبیه شده است. کار با این ریموت بسیار ساده و لذت‌بخش است. به همراه این محصول کابل برق و دفترچه‌ی راهنما نیز ارائه می‌شود.",4.3,3.9,4.1,3.5,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
182279,"تلويزيون ال اي دي هوشمند خميده سامسونگ مدل 65KS8985 سايز 65 اينچ
Samsung 65KS8985 Curved Smart LED TV 65 Inch","10,599,000",۳.۶,0,"یکی از تلویزیون‌های نسبتا بزرگ برند «سامسونگ» (Samsung) مدل «65KS8985» است. این مدل در سال 2016 معرفی و وارد بازار شده است. طراحی متفاوت و ظاهر جذاب این محصول می‌تواند نظر هر مخاطب خوش‌سلیقه‌ را به خود جلب کند. ابعاد 65 اینچی آن برای سالن‌های نسبتا بزرگ کافی است و بینندگان می‌توانند به‌راحتی از زوایای گسترده‌ای به صفحه‌نمایش نگاه کنند. کیفیت تصویر آن 4K است و با نمایش تصویری بسیار باکیفیت، می‌تواند کوچک‌ترین جزئیات تصویر را برای شما نمایان کند. صدای تولیدشده از این تلویزیون قدرت نسبتا زیادی دارد. این مدل به کمک ساب‌ووفر تعبیه‌شده در آن قادر است درمجموع 40 وات صدا تولید کند که این میزان، نیاز اکثر کاربران را برآورده می‌کند و نیازی به بلندگوی جداگانه نیست. پشتیبانی این مدل از سیستم‌های صوتی رایج و پیشرفته‌، لذت‌بردن از یک فیلم را تکمیل می‌کند. گفتنی است که این محصول متفاوت، مجهز به رابط هوشمند تایزن است و کاربران می‌توانند به‌راحتی تنظیمات مورد نظر خود را روی تلویزیون انجام دهند و از امکاناتی همانند جست‌وجو در اینترنت و استفاده از اپلیکیشن‌هایی متنوع بهره‌مند شوند. همچنین، به‌وسیله‌ی قابلیت DLNAمی‌توانید تصویر در حال پخش از موبایل خود را روی تلویزیون داشته باشید. 65KS8985مجهز به 3 درگاه USB و 4 درگاه HDMI است. از طریق ورودی USB، می‌توانید فلش‌مموری و یا هارداکسترنال خود را به تلویزیون متصل و از اطلاعات موجود در آن‌ها استفاده کنید؛ همچنین به‌وسیله‌ی پورت‌های HDMI می‌توانید دستگاههای صوتی و تصویری دیگری را که مجهز به این ورودی هستند، به تلویزیون متصل کنید تا با توجه به محتوای در حال پخش، تصاویر با کیفیت Full HD  یا 4K منتقل شوند. برای اتصال این تلویزیون به پخش‌کننده‌های سی‌دی و یا دی‌وی‌دی قدیمی‌تر نیز، یک عدد رابط کامپوزیت و کامپوننت در بدنه‌ی این محصول تعبیه شده است تا کاربر بتواند بدون هیچ نگرانی، تلویزیون خود را با تمامی دستگاه‌های صوتی و تصویری هماهنگ کند. این مدل مجهز به یک گیرنده‌ی دیجیتال داخلی است که دریافت کانال‌های دیجیتالی صدا و سیما را برای شما میسر می‌کند. کاربران می‌توانند بنابه سلیقه‌ی خود این تلویزیون را روی یک میز قرار دهند یا به‌وسیله‌ی یک پایه‌ی دیواری جداگانه آن را به دیوار متصل کنند و از فضای بیشتری بهره‌مند شوند. برای سهولت در استفاده از تلویزیون، یک ریموت‌کنترل هوشمند و کابل رابط به همراه محصول ارائه می‌شود.",3.6,3.9,4,3.1,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
181972,"تلويزيون ال اي دي هوشمند خميده سامسونگ مدل 55KS8985 سايز 55 اينچ
Samsung 55KS8985 Curved Smart LED TV 55 Inch","6,099,000",۴.۳,0,"مدل «55KS8985» یکی از تلویزیون‌های برند «سامسونگ» (Samsung) است. این مدل در سال 2016 معرفی و وارد بازار شده است. طراحی متفاوت و ظاهر جذاب این محصول می‌تواند نظر هر مخاطب خوش‌سلیقه‌ای را به خود جلب کند. ابعاد 55 اینچی آن برای سالن‌های متوسط کافی است و بینندگان می‌توانند به‌راحتی از زوایای گسترده‌ای به صفحه‌نمایش نگاه کنند. کیفیت تصویر آن 4K است و با نمایش تصویری بسیار باکیفیت، می‌تواند کوچک‌ترین جزئیات تصویر را برای شما نمایان کند. صدای تولیدشده از این تلویزیون نیز قدرت نسبتا زیادی دارد. این مدل به کمک ساب‌ووفر تعبیه‌شده در آن، قادر است درمجموع 40 وات صدا تولید کند که این میزان، نیاز اکثر کاربران را برآورده می‌کند و نیازی به بلندگوی جداگانه نیست. پشتیبانی این مدل ازسیستم‌های صوتی رایج و پیشرفته‌، لذت‌بردن از یک فیلم را تکمیل می‌کند. گفتنی است که این محصول متفاوت، مجهز به رابط هوشمند تایزن است و کاربران می‌توانند به‌راحتی تنظیمات مورد نظر خود را روی تلویزیون انجام دهند و از امکاناتی همانند جست‌وجو در اینترنت و استفاده از اپلیکیشن‌هایی متنوع بهره‌مند شوند؛ همچنین به‌وسیله‌ی قابلیت DLNAمی‌توانید تصویر در حال پخش از موبایل خود را روی تلویزیون داشته باشید. 55KS8985مجهز به 3 درگاه USB و 4 درگاه HDMI است. از طریق ورودی USB، می‌توانید فلش‌مموری و یا هارداکسترنال خود را به تلویزیون متصل و از اطلاعات موجود در آن‌ها استفاده کنید؛ همچنین به‌وسیله‌ی پورت‌های HDMI می‌توانید دستگاههای صوتی و تصویری دیگری را که مجهز به این ورودی هستند به تلویزیون متصل کرده تا با توجه به محتوای در حال پخش، تصاویر با کیفیت Full HD یا 4K منتقل شوند. برای اتصال این تلویزیون به پخش‌کننده‌های سی‌دی و یا دی‌وی‌دی قدیمی‌تر نیز، یک عدد رابط کامپوزیت و کامپوننت در بدنه‌ی این محصول تعبیه شده است تا کاربر بتواند بدون هیچ نگرانی، تلویزیون خود را با تمامی دستگاه‌های صوتی و تصویری هماهنگ کند. این مدل مجهز به یک گیرنده‌ی دیجیتال داخلی است که دریافت کانال‌های دیجیتالی صدا و سیما را برای شما میسر می‌کند. کاربران می‌توانند بنابه سلیقه‌ی خود این تلویزیون را روی یک میز قرار دهند یا به‌وسیله‌ی یک پایه‌ی دیواری جداگانه آن را به دیوار متصل کنند و از فضای بیشتری بهره‌مند شوند. برای سهولت در استفاده از تلویزیون یک ریموت‌کنترل هوشمند و کابل رابط به همراه آن ارائه می‌شود.",4.5,4.3,4.4,3.9,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
181559,"تلويزيون ال اي دي هوشمند فيليپس مدل 65PUT8609 سايز 65 اينچ
Philips 65PUT8609 Smart LED TV 65 Inch","9,727,000",۳.۹,0,"یکی از تلویزیون‌های متفاوت و پیشرفته‌ی برند «فیلیپس» (Philips) مدل«65PUT8609» است. این محصول، با تکنولوژی Amblight طراحی شده است. عملکرد این تکنولوژی به این صورت است که نور تصویر در حال پخش، به اطراف و پشت تلویزیون منتقل می‌شود و این امکان را فراهم می‌کند که چشم بینندگان حین تماشای طولانی‌مدت آن خسته نشود. این تکنولوژی، منحصر به این برند است. صفحه‌نمایش 65اینچی این مدل برای استفاده در سالن‌های بزرگ طراحی شده است. در کنار تمامی مشخصات این مدل، طراحی ظریف و زیبای آن نیز می‌تواند نظر کاربران را به خود جلب کند. کیفیت تصویر در آن4K  است و وضوح بسیار زیادی را به نمایش می‌گذارد. با وجود اینکه محتوای4K  با محدودیت مواجه است، قابلیت ارتقا تصاویر تعبیه‌شده در این تلویزیون تا حدودی این مشکل را برطرف می‌کند. یکی دیگر از ویژگی‌های جذاب این تلویزیون، نمایش تصاویر به صورت سه‌بعدی است. از این طریق شما می‌توانید خود را در دنیای فیلم متصور شوید و هیجان بسیاری را تجربه کنید. در کنار قابلیت‌های پیشرفته‌ی تصویری این مدل، اسپیکرهای آن می‌توانند درمجموع 20 وات صدا تولید کنند. سیستم صوتی Dolby Digital نیز در این تلویزیون پشتیبانی می‌شود. فرمت‌های صوتی وتصویری بسیار متنوعی در این مدل پشتیبانی می‌شوند که امکان استفاده از اکثر فایل‌های شخصی کاربران را فراهم می‌کند. همچنین، امکان استفاده از اکثر زیرنویس‌های رایج برای این مدل در نظر گرفته شده است. کاربران می‌توانند به‌واسطه‌ی دو درگاه USB، فلش‌مموری یا هارد اکسترنال خود را به تلویزیون متصل و از فایل‌های خود استفاده کنند. پورت‌های HDMI، تعبیه‌شده در این مدل، امکان انتقال تصاویر را با کیفیت Full HD و یا 4K را از پخش‌کننده‌های تصویری به تلویزیون فراهم می‌کنند. جالب است بدانید، 65PUT8609 تلویزیونی هوشمند است که به سیستم‌عامل Smart Hub مجهز است. کاربران می‌توانند با اتصال به اینترنت از امکانات هوشمندی مانند جست‌وجو در اینترنت، اپلیکشن‌های مختلف، بازی و سایر ویژگی‌های جذاب، بهره‌مند شوند. همچنین، شما می‌توانید با استفاده از قابلیت Miracast، تصاویر را از دستگاه‌های دیجیتالی مانند موبایل، تبلت و یا لپ‌تاپ به تلویزیون منتقل کنید. برای امکان اتصال پخش‌کنندها‌ی قدیمی‌تر، برای این مدل پورت‌های کامپوننت و کامپوزیت در نظر گرفته شده است. ریموت‌کنترل‌ این تلویزیون از نوع عادی است که در قسمت پشتی آن یک کیبورد تعبیه شده است. قابلیت اتصال به دیوار باعث می‌شود که کاربران بتوانند با تهیه‌ی یک پایه‌ی دیواری و یا سقفی مجزا، تلویزیون خود را به دیوار متصل کرده و از فضای بیشتری بهره‌مند شوند. به همراه این محصول، دو عدد عینک سه بعدی، ریموت‌کنترل و کابل برق ارائه می‌شود.",4.1,3.8,3.8,3.5,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
180078,"تلويزيون ال اي دي ال جي مدل 49LH54100GI سايز 49 اينچ
LG 49LH54100GI LED TV 49 Inch","2,235,000",۲.۹,0,"یکی از مدل‌های 2016 کمپانی «ال‌جی» (LG) مدل «49LH54100GI» است. این مدل 49 اینچی با سالن‌های متوسط تناسب دارد. کیفیت تصویر این مدل Full HD است و می‌تواند تصویری واضح و باکیفیت را برای کاربران به نمایش بگذارد. همچنین این محصول از زاویه‌دید گسترده‌ای بهره‌مند شده است. بلندگوهای این مدل، 10 وات قدرت خروجی دارند که درمجموع 20 وات صدا تولید می‌کنند. سیستم صوتی بلندگوها استریوست و صداهای پخش‌شده تفکیک می‌شوند. پخش صدا در این تلویزیون با فرمت‌ Virtual Surround صورت می‌گیرد که باعث می‌شود صدایی طنین‌افکن در منزل شما پخش شود و هیجان فیلم را دوچندان کند. این تلویزیون از فرمت‌های صوتی رایج پشتیبانی می‌کند. این مدل به یک گیرنده‌ی دیجیتال داخلی مجهز است که می‌تواند تمامی شبکه‌های دیجیتالی را دریافت و پخش کند. این امر باعث می‌شود که نیازی به تهیه‌ی یک دستگاه جداگانه احساس نشود. در رابطه با درگاه‌های ارتباطی این محصول باید گفت که 49LH54100GI  به یک عدد پورت USB مجهز است که به‌واسطه‌ی آن می‌توانید فلش‌مموری یا هارد اکسترنال خود را به تلویزیون متصل کرده و از فایل‌های موجود در آن‌ها استفاده کنید. علاوه‌برآن، پورت‌های HDMI، کامپوننت و کامپوزیت، برای اتصال آن به سایر دستگاه‌های صوتی و تصویری در نظر گرفته شده‌اند. از طریق پورت  HDMI، می‌توانید تصاویر را با کیفیت بالاتری از دستگاه به تلویزیون منتقل کنید. یکی دیگر از ویژگی‌های پرکاربرد این مدل، قابلیت اتصال آن به دیوار است. کاربران می‌توانند بنا به سلیقه یا شرایط، تلویزیون را روی میز قرار دهند یا به دیوار متصل کنند. به‌ همراه این تلویزیون یک عدد ریموت کنترل ارائه می‌شود.",3.1,2.5,3,2.7,تلويزيون,"صوتي و تصويري","لوازم خانگي","فروشگاه اینترنتی دیجی کالا"
