positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
"قدرت زوم
همه فن حريف","درد سر هاي فوکوس دستي","حدود یک سال و نیم هست این دوربین رو دارم
ماهی حدود 1000 تا عکس باهاش می اندازم تا حالا نا امید نشدم ازش ولی توی فوکوس دستی خیلی افتضاح هست جوری که کل این مدت فقط یک بار ازش استفاده کردم ولی فوکوس خود کارش هم خیلی کار آمد هست اصلا نیاز به فوکوس دستی نشده
درباره زومش هم اینو فقط میگم که میشه چاله های روی کره ماه رو هم باهاش گرفت
برای کسایی که خیلی پول ندارن هزینه دوربین کنن واقعا پیشنهاد میدم اینو بگیرن چون همه جور عکاسی باهاش میشه کرد . چه پرتره چه طبیعت یا هر چیز دیگه ای .
خلاصه ازش نا امید نمی‌شید",9,0,4,4,3,4,4
"نمايشگر گردان
داشتن ويزور","سنسور کوچک
سايز بزرگ دوربين واسه اين سنسور
وزن زياد
دياف معمولي","به نظرم خرید شبه اس ال آر با این سنسور کار منطقی نمیتونه باشه.
اگه سایز سنسور براتون مهم نیست و در حد استفاده خونگی میخاین sx710 وsx720 چون کاملا جیبیه و کیفیتش هم اگه بهتر نباشه بدتر نیست،و 40xزوم رو تو یه بدنه جیبی جا داده.
اگر هم کیفیت براتون مهمه و واسه استفاده خونگی نیمه حرفه ای میخاین و زوم براتون مهم نیست g7xو g1xii
اگه میخاین انقدر هزینه کنید و شبه اس ال آر بگیرید دستکم g3x رو بگیرید
هم لنزش خیلی بهتره.هم دیاف 2.8 داره.هم سنسورش 1 اینچیه.
امیدوارم نظرم مفید باشه",0,8,2,3,0,1,1
,,"به غیر از زوم بالا، این دوربین از نظر کیفیت عکس برتری خاصی نسبت به گوشی های جدید نداره.",2,10,3,3,3,3,3
"زوم بالا","وزن زياد","من یه چند روز پیش دوربین به دستم رسیده،اگه به طبیعت گردی علاقه دارید و یه دوربین میخواید که هم شکاری و هم عکاسی باشه این بهترین انتخابه،شک نکنید.تشکر از دیجی کالا.",12,2,4,4,4,4,4
"فوکوس اتوماتيک کارآمد
وزن مناسب
دامنه کانوني کارآمد لنز
تنظيمات اتوماتيک در تمامي مودها و آبشن‌ها به بهترين شکل عمل مي‌کند","کنترلر فوکوس دستي ضعيف
دامنه کم ديافراگم
نداشتن پانوراما و تايم لپز
اپ موبايل با عملکرد صرفا اتوماتيک","به جهت دامنه کم دیافراگم عکس‌های خوبی در نور کم نمیشه گرفت
به هر حال در نور مناسب بهترین عکس‌هارو می‌گیره
عدم نیاز به تعویض لنز و دامنه تحت پوشش اون هم باعث شده هم وزن دوربین مناسب باشه و همیشه همراهمه هم با سرعت بالا بهترین عکس‌هارو از سوژه‌های دور و نزدیک بشه گرفت
ایرادات دیگه هم کنترلر فوکوس دستی هست که با دکمه‌ها و به سختی انجام میشه و همینطور اینکه اپ اندروید برای لایو ویو هیچ امکاناتی برای کنترل دستی نداره و با اپ رو مود اتومات فقط عکس می‌گیره",8,1,5,5,3,5,5
,,"بنده 50روز پیش دوربین رو بردم گارانتی که ارور لنز میداد تا الان که این متن رو مینویسم گفتن لوازم نداریم و این ضعف این دوربین است",6,4,4,2,3,3,3
,,"سلام دوستان من یکسالی میشه دارمش عالیه. شک نکنید.",4,2,5,5,5,5,4
"بزرگنمايي زياد
خوش دست
باتري خوب","کشيدگي لبه هاي تصوير در حالت وايد کامل","اگر دنبال یه دوربین خونگی خوب هستین و گاهی هم هوای عکاسی از مناظر طبیعی به خصوص در فضاهای نسبتا وسیع به سرتون میزنه شک نکنین که این همون گزینه ست. توی عکاسی خانگی راحت و روان و در عکاسی از ماه، مثل تلسکوپ عمل میکنه.
ولی اگر قصد دارین dslr ها رو انتخاب کنین حتما به فکر هزینه لنز مناسب باشین!",8,2,4,5,5,4,5
,,"فکر کنم شما اصل این دوربینو نخریدی! چون اصلآ این دوربین اون نویز و مواردی که گفتی رو نداره...",6,4,5,5,4,5,3
"ارزش خريد به نسبت تمام دوربين هاي سوپرزوم کامپکت
ارگونومي فوق العاده زيبا
ظاهر قابل رقابت با dlsr هاي موجود در بازار
زوم اپتيکال فوق العاده خيره کننده(عکاسي از ماه)
افکت هاي عکاسي متنوع و جذاب","در طولاني مدت وزن 600 گرمي دست رو خسته ميکنه
کيفيت عکس ها ميتوانست بيشتر باشد!","دوست عزیز بنظرم بهتره شما برین از نزدیک با هر دو دوربین کار کنید و چون هردوشون پرچم دارهای سوپرزوم دو شرکت معتبر کانن و نیکون هستند مسلمآ قابلیت رقابت بالایی باهم دارند.
حقیقتش من خودم یک سال و نیم هست که SX60 خریدم و واقعآ ازش راضیم؛ انصافآ ارزش خریدشو داشت. ولی اگر زوم براتون اهمیت خاصی نداره و کیفیت عکس بالاتری میخواین من پیشنهاد میکنم با این قیمت یه نگاهی هم به دوربین dlsr نیکون مدل 5300 داشته باشید.اتفاقآ دیجی کالا این رو هم داره.
باتشکر",3,2,5,5,4,5,3
"کيفيت عکس و فيلم بسيار خوب در روز
زوم عالي","کيفيت عکس و فيلم در شب متوسط به پايين است
کيفيت فيلم در شب رو Full HD در حد VGA
فوکوس خودکار ميتوانست بهتر باشد","سلام ؛ کیفیت عکس و فیلم در شب متوسط است ، من انتظار دیگری از همچین دوربینی رو داشتم گوشی من Samsung Galaxy Note5 هستش واقعا کیفیت موبایلم در شب کمی بهتر بود؛ کیفیت فیلمش رو حالت Full HD در حد VGA هست (البته در شب) ؛ اگه میخواین چنین هزینه ای کنین میتوانید دوربین های کامپکت سطح پیشرفته و DSLR خریداری کنید و و کیفیت بالای عکس و فیلم در شب حتا در روز بیشتر از این دوربین لذت ببرید ، البته کیفیت عکس و فیلمش در روز خیلی خوبه و با امکاناتی که داره از موبایلم بهتر است یکی از ضعف های کوچکش که اصلا مهم نیست مگاپیکسل پایینش در اندازه عکس 16:9است . من قبل از این سه سالی بود Power Shot SX40 HS داشتم که خراب شد ؛ کیفیت اون در شب کمی بهتر از این بود. خلاصه کیفیت عکساش در شرایط نوری مناسب خیلی خوبه اما نسبت به قیمتش اصلا زیاد خوب ن از خریدم پشیمون نیستم ولی بازم دوربین بخرم مدل دیگری خریداری میکنم و به شما مدل دیگری را پیشنهاد میکنم ولی اگه خریداری کردید میتوانید از کیفیت زوم و عکس فیلم در روز لذت ببرید خدانگه دار.",10,3,3,3,4,4,2
,,"برای آماتور ها یک دوربین خونگی خوب محسوب میشه وبرای حرفه ای ها در کنار دوربینای دیگشون شاید لازم به نظر برسه من بعد دو ماه استغاده واقعا راضی هستم که قبل این d1300 گرفتم اصلا رازی نبودم دو روزه عوض کردم و sx60 گرفتم البته با محافظ لنز و کیف و باتری اضافه و رم 64 قیمتش بیشتر شد
در کل از کیفیت ساختش .در دست گرفتنش.عکسهای حتی حالت Auto .زوم عالیش.لذت خاهید برد با تشکر از همه دوستان و دیجی کالا",5,2,4,5,5,4,3
"زوم
بدن قوي","فوکوسش ضعيفه چون ديافراگمش کوچيکه بخاطر زوم بالاش.","شیش ماهی میشه خریدم.راضی هستم اما بنظرم زومش زیاد کارئی نداره مگر فضانورد باشی...بعضی میگن کیفیتش کمه هر دوربینی نیاز به نور مناسب داره وگرنه هر دوربینی باشه بد میشه",6,2,4,5,4,4,4
"زوم زياد
کيفيت ساخت خوب و ساخت و مونتاژ در ژاپن
باتري مناسب
کيفيت عکس خوب در کلاس خودش!!!
وايرلس،فرمت خام،و گزينه هاي توماتيک فراوان","کيفيت عکس مشابه گوشي هاي پرچم دار (خوب)
نداشتن پانوراما و تايم لپس
قيمت يکم زيادي بالا رفته اونم به خاطر ارز هست","من 6 ماهی هست اینو خریدم البته نه از دیجی
اون موقع(خرداد 95) یک و دویست و پنجاه بود!
برای خرید دوربین ویژگی هایی که براتوم مهمه رو در نظر بگیرید،گول اعداد و ارقام به ویژه مگاپیکسل رو نخورید هر دوربین بالای 8 مگا پیکسل برای کاربری معمولی و حتی اغلب کارهای حرفه ای به مشکل نخواهد خورد!
اولا سعی کنین بیشتر از 5 تا 6 سال از تاریخ عرضه دوربین نگذشته باشه!که معمولا نگذشته!!!
دوم مشخص کنین چی براتون مهمه!اگه یه ایفون6 دارین و زوم هم براتون مهم نیست خریدن ای دوربین هیچ ارزشی نداره!!!
اگه میخواهید دوربین همیشه همراهتون باشه باز هم با این به مشکل میخورید!
اگه میخواهید تو سالن ورزشی عکس بگیرید یا شب هنگام از مراسم عروسی عکس و فیلم بگیرید باز هم با این دوربین حال نخواهید کرد!
اگه میخواهید از جک و جونورا،استادیوم فوتبال ،و خلاصه فضای بیرون عکس بگیرید و البته زیاد هم هزینه نکنید ،خود خوشه!البته p900 نیکون زومش از این بیشتره ولی گرونتره!
اگه کیفیت عکس براتون مهمه برید سراغ سنسور بزرگتر، حداقل سنسور 1 اینچی!
اگه کیفیت عکس رو میخواهید و زوم بلند هم،هم وایرلس و سایر باید مایه رو ببری بالا،slr بگیری با لنز تله،که البته دیگه سنگین و بزرگ میشه!
اگه تنظیماتش رو یاد بگیرید و یه کمم توی همین نت دنبال اموزش عکاسی باشید،عکسهای خوبی خواهید گرفت.
<کانن اشغال است> این یکی از چرندترین حرفهایی است که تا به حال شنیده اید!
<نیکون اشغال است> مورد بالا صدق میکند،پس خیلی به مارک اهمیت ندهید و با هر کدام حال میکنید،حال کنید!البته دوربینهای همرده ی هرکدام نسبت به دیگری برتری ها و نقاط ضعفی دارد شما باید مشخص کنید کدام ویژگی یا ضعف برایتان مهمتر است!!!
اگه خواستین dslr بگیرین شدیدا به فکر تهییه لنز مناسب هم باشید.
تقریبا کانن در ساخت این دوربین کم کاری نکرده،
نگاهی هم به p610 نیکون بندازید که برا خلاف این، تایم لپس و پانوراما دارد و علی رغم زوم کمتر (60 برابر 65)سوژه را کمی بیشتر به شما نزدیک میکند!(1440 برابر 1366)!!!
اما من چون برکتینگ و پشتیبانی raw برام مهمتر بود این رو انتخاب کردم!
من بهش نمره ی 90 از 100 رومیدم البته در مقایسه با انچه اکه میتوانست باشد امانیست،نه در مقایسه با دوربین 1d که قیمتشه بالاست !!!",19,3,0,0,0,0,0
,,"فقط میتونم بگم عاااالی عالیییی مخصوصاااا زوم کردن باهاش لذت بخشه",9,1,3,3,3,3,4
"همه چيز","فقط فوکوس خودکارش که اونم اگه دستت نلرزه يا سه پايه داشته باشي حله","باسلام من این دوربینو دارمش 2 سالی میشه که دارمش از تهران خریدم.خدا پدر تهرانیو بیامرزه که گفت این دوربین خوبه و راهنمایی کرد.من خیلی از این دوربین راضی هستم به نطر من کیفیتش ازdlsr هم میرسه هم بهتره اون دوستانی هم که میگن کیفیتش خوب نیست باید iso را روی 100 بگذارینش اگر هم نمیدونید iso چیست و چه کاربردی هم دارد حتما حتما حتما توی گوگل سرچ کنین iso چیست من که خیلی قانع شدم.کیفیتش عاالیهه فقط اگه iso خودکار باشه شاید کیفیت بیاد پایین.زومش هم که عالیه نسبت به قیمتی که داره واقعاا ارزش داره باور کنید من دوربین dlar عکس هاش هم با این مقایسه کردم ولی کیفیت این دوربین sx60 بالاتر بود. لایک یادت نره",19,6,5,5,5,5,5
"عکاسي نسبتا خوب","فيلم برداري با نويز زياد","این دوربین برای کسانی که قصد استفاده به عنوان یک دوربین فیلم برداری دارند انتخاب مناسبی نیست.عکاسی خوبی داره اما جقیقتا بنده یه دوربین معمولی دیجیتال خریدم تنها مزیتی که نسبت به این نداشت این بود که محدوده زوم کمی داشت وگرنه از نظر کیفی دوربین دیجیتال خونگی ای که داشتم قبل از خرید این خیلی بهتر بود
تعریف خاصی از این دوربین ندارم فقط میتونم بگم بعد از اینکه ازش خواستم استفاده کنم دقیقا همون روزی که خریدم از انتخابم پشیمون شدم واقعا
در پایین به کسانی که انتظار متعادلی به نسبت پولی که میخوان خرج کنن از دوربین دارن اصلا پیشنهاد نمیکنم برای خرید انتخاب کنید
زوم این دوربین شاید یک مزیت عنوان بشه ولی به نظر بنده عکاسی و فیلم برداری در زوم بالای این دوربین اصلن با کیفیت حتی در حد متعادل از آب در نمیاد.",2,10,1,4,3,2,1
,,"در کل اگه به دنبال کیفیت هستید اشتباه نکنید این دوربین از نظر کیفیت تصویر در حد یک گوشی خوب هستش ونه بیشتر
من d3300 نیکون رو پیشنهاد میدم که از هر نظر بسیار سرتره اما از قیمت در یک سطح
من داشتم و پشیمانم به خاطر زوم چرا عوضش کردم
چون زوم برای مصرف خونگی هم اصلا کارایی نداره
العان هم بعد دو ماه باز به دنبال عوض کردن با هموم 3300 یا فروختن و گرفتن 3400 نیکون هستم
حالا شما خواه پند گیر خواه ملال",5,7,1,2,3,3,1
,,"باسلام و خسته نباشید
خیلی وقته منتظر موجود شدن sx60هستیم. ضمنا سری جدید پرینتر عکس کانن cp1200 هم خیلی وقته وارد بازار شده که منتظر هستیم. سرعت عمل دیجی کالا ما رو خوشحال میکنه چون یه خرید راحت و مطمین رو به ما هدیه میده. باتشکر",4,1,5,5,5,5,5
"زوم بسيار عالي.","صفحه نمايش تاچ نداره.","زوم بسیار عالی. شما می توانید حفره های ماه را به زیبایی ببینید و حتی اگر روی سیاره مشتری زوم کنید می توانید نوارهای دور مشتری را ببینید یا از میدان پونک می توانید از برج آزادی عکس بگیرید که اگر همین عکسها را بخواهید با دی اس ال ار معمولی بگیرید باید هزینه زیادی بابت لنز بپردازید. فقط کاش صفحه نماشش لمسی بود.",8,3,4,5,4,4,4
,,"سلام دوستان،
7 ماهی هست که این دوربین را دارم و در چند سفر هم باهاش عکس گرفتم. وزنش مناسب هست و روی گردن زمان حمل و نقل اذیت نمیکنه. شارژدهی باطریش عالیه، یعنی از عالی هم بهتره. زومش خوبه، ولی برای عکاسی و فیلمبرداری با زوم در حد 60x باید سه پایه داشته باشین یا خیلی تمرکز کنین که دستتون نلرزه، والا عکس و فیلم آنچنان شفاف و دلچسب در نمیاد. البته در زوم کمتر مشکلی ندارین. wifi دوربین خیلی کار راه اندازه و بسرعت میتونین عکسها رو به گوشیتون انتقال بدین و اگه همراهاتون توی سفر دوربینهای دیگه ای دارن، میتونین رم اونها رو توی دوربینتون بذارین و عکسهایی که میخواین به گوشیتون انتقال بدین. غیر از این دوربین یه nikon D5300 دارم، ولی دوربینهای DSLR مناسب سفر و عکاسی معمول روزمره نیستن، چون سریع نمیتونین باهاشون عکس بگیرین و آشنایی با تنظیماتشون هم نیاز به آموزش خاص داره و زمان عکاسی باهاشون هم زمانی را باید صرف تنظیمات و فوکوس کنین که برای افرادی که سوژه عکس شما هستن ممکنه حوصله سربر باشه و سوژه از دست بره و اگه روی فوکوس اتومات بذارین هم ممکنه بعدا متوجه بشین که روی پسزمینه فوکوس کرده که دیگه سوژه از دست رفته و حسرت براتون میمونه و یه عکس بدرد نخور. زمانی که از اشخاص عکس میگیرین مسلماً فوکوس روی سوژه یعنی اشخاص جلوی دوربین هست و به همین خاطر پسزمینه عکس تار میشه که به نظر من در اغلب مواقع جالب نیست. یه لنز 18_140 هم بخواین براش بخرین یک میلیون قیمتشه و تازه توی سفر نمیتونین چندتا لنز با خودتون اینور و اونور ببرین. درکل برای عکاسی معمول و روزمره و سفری دنبال DSLR نباشید و این دوربین canon میتونه خیلی از نیازهای شما رو برآورده کنه.",9,1,3,4,5,3,3
"زوم بالا،کيفيت عالي و بسيار خوش دست",,"سلام دوربین بسیار عالی و زیبا واقعاً ارزش خرید داره با خیال راحت بخرید",6,2,3,3,3,3,3
,,"شش ماهی میشه خریدمش و باهاش خیلی عکس گرفتم واقعا عالیه کیفیت عکساش و فیلمش اگ شب برین باهاش از ماه عکس بگیرین احساس میکنین تلسکوپ دستتونه بس ک نزدیک میشه. زومش واقعا عالیه. چیزاییو ک اصلا با چشم نمیشه دید و میتونین باهاش ببینین مزیت دیگش اینه که فارسی هم داره و برای دوستانی که به فارسی نیاز دارن خیلی خوبه اگه نمیخاین خیلی خرج کنین ولی دوربین نسبتا خوبی بگیرین بنظرم بهترینش همینه در ضمن دیجیکالا نسبت به جاهای دیگه خیلی ارزون میده چن جا قیمت کردم و واقعا بش ایمان اوردم",11,4,5,5,4,4,5
,,"زوم غیر واقعی و لرزشگیر ضعیف",2,11,3,4,3,3,2
"[""زوم فوق العاده بالا""]","[""هيچ نداره""]","هر کی بخره ضرر نمیکنه",6,1,3,3,3,3,3
,,"دوربین فوق العاده -با زوم 65برابر اپتیکال-
کیفیت خوب فیلمبرداری نسبت به مدل قبلی
اگر دنبال دوربین با زوم بالا هستید بجای
این دوربین رو خریداری کنیدDSLR",11,1,5,5,4,4,3
"زوم 65x
صفحه نمايش 360درجه
کيفيت بالاي چشمي
ظاهر حرفه اي",,"دوربین بسیار عالی است.من واقعا از دیجی کالا بابت بسته بندی و ارسال به موقعش تشکر میکنم. حتما پیشنهاد میکنم که بخرید.",9,0,5,5,4,5,3
,,"دوستان من sx40گرفتم الان2ساله بسیار عالیه، زوم عالی، فیلمبرداری فول ،.تمام دوستان همه راضی هستند
چون خودم از نظر دوستان استفاده میکنم، خوواستم نظرم را بگم",6,1,3,3,3,3,3
"زوم
فوکوس دستي
wifi",,"واقعا کیفیتش عالیه ضرر نمیکنی بخریش",6,0,5,5,5,5,5
"امنکانات پيشفرض و زوم","کيفيت پايين عکلاسي و عکس هاي غير طبيعي","من این دوربین رو 6 ماه است که خریدیم قبل از اون هم یک دوربین نیکون 3100 خریدم که یک ماه بیشتر نداشتم و به سرعت اون رو فروختم با 200 هراز ضرر چون فقط و فقط هیکل داشت نه کیفیت و نه امکانات وکلا پول دور ریختن بود البته هر دو دوربین را از همین سایت خریدم . من میخواستم با مبلغی حدود 1 تا 2 میلیون یک دوربین خوب بخرم . که بعد از دوربین نیکون این دوربین را خریدم این دوربین مزایا زیادی داره اول از این که همون موقع می تونی عکس مردم رو با قابلیت وای فایی که ارتباط برقرار می کنه با گوشیت بهشون بدی به سرعت که خودش خیلی مزیته در مسافرتها و تورها دوم همین قابلیت امکان عکس گرفتن با موبایل رو موقعی که کسی نیست از شما عکس بگیره ایجاد می کنه و به راحتی با کمک موبایل هم می توانید فیلم بگیرید و هم عکس - در مورد امکانات هم باید بگویم که منوهای پیشفرض بسیاری دراه که به شما کمک مس کنه به سرعت برای هر شرایط محیطی آماده عکس گرفتن شوید
اما از خوبیاش گفتم از بدیهاش بگم که عکسها ی که من گرفتم تعداد زیادی از آنها از کناره ها کشیده شده و بصورتی به عکس مخصوصا چهر یک کشش مسطح به شکل زوزنقه میده که کلا عکس کرفته شده خیلی مصنوعی و کج و کوله میشه این عکسها بیشتر در مواردی که دارین از یک گروه مانند تیم فوتبال برای مثال عکس میگیری بیشتر خودشو نشون میده که افراد دور از کانون به یک صورتی کشیده می شن نمیدونم چرا.",4,8,2,4,4,4,3
,,"سلام دوستان
من تازه sx50 گرفتم
دوربین من وقتی روشن میشه و لنز در حالت شروع به کار و آماده باش برای عکاسیه هربار که دوربین تکون میخوره یعنی دستت جابجا میشه یه صدای تق تق از لنز میاد
یعنی هر دفه تکون صدای یکی دوتا تقه میاد
این صدا دقیقا صدای فوکوس اتومات و فیکس کردن صفحه روی سوژه هستش
میخواستم بدونم این صدا طبیعیه و همه دوربینا همین صدا رو دارن؟",5,2,4,4,4,4,4
,,"پشیمونم چرا DLSR نگرفتم و وسوسه زوم شد
دوستانی که میخوان این دوربین رو تهیه کنند توجه داشته باشن زوم رو فقط روزهای اول خوشتون میاد ولی بعد زده میشد
پس در انتخابتون دقت کنید.",7,3,3,3,3,3,2
[],[],"سلام.یه دو هفته ای هست که این دوربینو گرفتم ولی هر عکسی میگیرم راضی کننده نیست.فوکوسش خیلی زمانبره به طوری که.بعضی مواقع سوژه از دست میره.نویز و وضوحش هم افتضاحه! گوشی خودم سامسونگ جی 5 هست خیلی خیلی عکساش تو شب عالیه.تنها مزیت این زومش هست که اونم باید سه پایه داشته باشی تا تصویرت تار نشه.",5,4,3,3,3,3,3
"زوم عالي","نويز به شدت زياد
رزوليشن کم
سنگين و بزرگ","سلام به همگی من قبل از خرید نظرات همه شما عزیزان رو خوندم و تصمیم گرفتم این گوشی رو تهیه کنم. در یک کلام بگم گوشی Note 4 من عکس و فیلم های خیلی زیباتر و با کیفیت تری نسبت به این دوربین می گیره. چه شب چه روز من همه حالت ها رو تست کردم تمام تنظیماتش رو امتحان کردم در هر صورتی Note 4 خیلی بهتر عکس و فیلم میگرفت. بار ها و بارها من عکس گرفتم عکس ها رو تو کامپیوتر باز کردم و برای اثبات اینکه این دوربین عکس بهتری ممکنه بگیره به هر دری زدم ولی حقیقت تلخ برای من این بود که کیفیت Note 4 خیلی از این دوربین بهتر بود. اینقدر بهتر که اگر دو تا عکس رو تو کامپیوتر باز می کردم به هر کسی نشون می دادم بلا فاصله تاکید می کنم بلافاصله می گفت تصویر Note 4 بهتره !",3,16,2,4,3,2,1
