positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"بالاخره این دوربین توی سایت گذاشته شد و از قیمتش هم تعجب کردیم...به نظرم اگه G1x کنون را بگیریم به صرفه تر است...ولی میتونیم هم صبر کنیم و ببینیم که دوربین جدید سری G کنون (G16) دوربین خوبیه یا نه...ممنون",6,0,0,0,0,0,0
,,"کیفیت عکس هاش واقعا بی نظیره",4,0,0,0,0,0,0
,,"بهترین کامپکت دوران!...
امکاناتش عالیه حتی برای عکاسی حرفه ای...",4,0,0,0,0,0,0
,,"واقعا عالیه . امیدوارم هر چه زودتر وارد لیست دی جی کالا بشه . از نظر کیفیت هیچی کم نداره .",2,0,0,0,0,0,0
,,"دوربین خوبی زده سونی اگه قیمتی هم که میگه خوب باشه حتما یکی میگیرم همیشه سونی تو نو آوری پیشتازه",5,0,0,0,0,0,0
,,"عالی است
بهترین دوربین که دست کمی از مدل های حرفه ای نداره. فقط سونی...",8,0,0,0,0,0,0
,,"دوستان سلام.خواستم من رو راهنمایی کنین بد جور تو انتخاب canon g1 x mkii وsony rx100 iii گیر کردم.هر دو تاشون خوبن ولی نمیدونم کدومو انتخاب کنم.",0,0,0,0,0,0,0
,,"ای بابا ! این شرکت بازرگانی ایران کی میخواد ورژن 3 این محصول رو واردکنه؟ این که مال چند سال پیشه! یه ماهه دیگه نمایشگاه سی پی + ، شاید نسخه 4 معرفی بشه!",5,0,0,0,0,0,0
,,"خداروشکر واردات گوشی های سونی بر عهده‌ شرکت بازرگانی ایران نیست و گرنه گوشی سونی هم نمیتونستیم بخریم!!!",30,0,4,4,4,4,0
,,"همچنان دارمش.خیلی ازش راضیم.گفته دوستمون رو قبول دارم.دوربین باید همه جا قابل استفاده باشه.اونم با این کیفیت.موقعی که من خریدمش با G1X کنون یه قیمت بودن تقریبا. هنوز به خودم اجازه ندادم با دوربین دیگه ای عوضش کنم.از E2 فوجی فیلم هم خوشم میاد .",1,0,4,5,4,5,3
,,"دجی کالا تو یه فیلم نقد و بررسی گفت بهترین دوربین دوربینی است که همه جا قابل استفاده باشه این دوربین با بدنه کوچیکی که داره و همینطور کیفیت بالاش همه جا قابل استفاده است اما دوربین های حرفه ای هم بزرگند و هم حمل و نقل آنها نیاز به کیف مخصوص داره اما چیزی که خیلی مهمه قیمت دوربین است.",6,0,5,5,5,5,5
,,"فقط کوچیک بودنش شاید جالب باشه وگرنه با این قیمت میتونی Canon 650D با یه لنز خوب بگیری که از لحاظ کیفیت و امکانات قابل مقایسه نیست",5,0,0,0,0,0,0
,,"چند نکته:1-از دیجی کالا بخرین""فقط""!!2- ساخت ژاپن هستش3- لنزشcarl zeiss آلمان4-با این قیمت دیگه ساخت ژاپن گیر نمیاد ...!",10,0,5,5,5,5,5
,,"سلام.چند ماهی هست خریدمش.کیفیت عکس و فیلمش عالیه مخصوصا با این ابعاد و وزن.خیلی ازش راضیم.",6,0,4,5,4,5,3
,,"بالاخره این دوربین توی سایت گذاشته شد و از قیمتش هم تعجب کردیم...به نظرم اگه G1x کنون را بگیریم به صرفه تر است...ولی میتونیم هم صبر کنیم و ببینیم که دوربین جدید سری G کنون (G16) دوربین خوبیه یا نه...ممنون",6,0,0,0,0,0,0
,,"کیفیت عکس هاش واقعا بی نظیره",4,0,0,0,0,0,0
