positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
"کيفيت عکس/زيبايي","فيلم برداري","چند روزیه که ازش استفاده میکنم ...از نظر کیفیت عکس حرف نداره ولی فیلم برداری صفر ...",1,0,4,5,5,3,5
"امکانات و قابليت هاي عالي!
باتري با شارژ دهي عالي!
عکس برداري عالي","کيفيت فيلم برداريش واقعا افتضاحه!!!
رو حالت 720 در قسمت هاي هشت دقيقه اي فيلم ميگيره!
کيفيت صفحه نمايش
پورت شارژ در زير دوربين!!","1_ توی فیلم برداری اصلا خوب نیس ! ینی وقتی میذارم روی حالت 720p (رویه با کیفیت ترین حالتش) بعد از اتمام فیلم و موقع پخش فیلم با برفک های سفید همراهه! به قول خودمون فیلم رو دون دون میکنه! فیلم رو در لپ تاپ هم اجرا کردم درست نشد!
2_حین فیلم برداری اصلا زوم اپتیکال نداره و فقط زوم دیجیتال میکنه!
3_ پورت شارژش زیر دوربینه یعنی وقتی دوربین به شارژه یا باید به سمت لنز یا به سمت صفحه نمایشگر دوربینو بخوابونی ! با توجه به اینکه صفحه نمایشگر لمسیه و حساس ! همینطور لنز هم که از اهمیت بالایی برخورداره!!
4_فلش این دوربین در فضایه داخلی عالی عمل میکنه اما بیرون اصلا جواب گو نیس به طوری که در فاصله پنج تا هشت متریش تاریکه!",1,0,3,4,4,5,5
,,"سلام دیجی جان
خواهشا تو این جشنواره یلداتون این دوربین رو شگفت انگیزش کن
می خوامش",0,0,4,4,4,4,5
,,"سلام.
لطفا عکس قرمزشم بذارید..",1,0,0,0,0,0,0
,,"سلام
عاقا الان رسید دستم
من راضی ام ازش
دوربین فوق العاده ایه.نسبت به قیمتش میارزه
دیجی کالا دمت گرم.بسته بندی پلمپ عالیه
هرکی دنبال دوربین من پیشنهاد میکنم بخره پشیمون نمیشه",0,0,5,5,5,5,5
,,"سلام من دوربین را امروز خریدم کفیت عکس خیلی عالیه چه شب وروز ولی از همه لحاظ عالی من راضی هستم
باتشکر از دیجی کالا",0,0,0,0,0,0,0
,,"من عکاساشو تو کامپیوتر دیدم واقعا افتضاحه بعنوان یه یوزر معمولی هیچ جذابیتی برام نداشت درحالی که همون عکسا رو تو همون موقعیت و منطقه با دوربین کنون همرده گرفته بودنند عالی بود",1,0,0,0,0,0,0
,,"لطفا تو پیشنهاد ویژه بزارین",0,0,5,5,5,5,5
,,"سلام من این دوربین رو از دیجیکالا خریدم . اول از همه تشکر میکنم از ارسال فوری و بسته بندی مناسب. بعد از یه هفته کار با این دوربین باید خدمتون عرض کنم نسبت به قیمتش خوبه. تو نظرات دیدم که از صفحه لمسی این دستگاه ایراد گرفته شده بود!!! در حالی که من هیچ مشکلی ندیدم. با تشکر از دیجیکالا",1,1,5,5,5,5,5
,,"سلام
من این دوربین رو از دیجیکالا خریدم . اول از همه تشکر میکنم از ارسال فوری و بسته بندی مناسب.
بعد از یه هفته کار با این دوربین باید خدمتون عرض کنم نسبت به قیمتش خوبه.
تو نظرات دیدم که از صفحه لمسی این دستگاه ایراد گرفته شده بود!!! در حالی که من هیچ مشکلی ندیدم.
با تشکر از دیجیکالا",2,0,5,5,5,5,5
,,"خیلی عالیه",0,0,0,0,0,0,0
,,"آقای ربیعی کیفیت عکس و فیلمبرداری این دوربین واقعا عالیه در مورد فیلمبرداریش که اصلا جای بحثی نیست. برای تست عکسش هم در فضای باز بدون فلاش از یه گل یا گیاه از فاصله نزدیک عکس بگیرید،اگه عکس وضوح و کیفت خوبی داشت که هیچ اگه نداشت ایراد از دوربین هست.
خدمت دوست گلم هم که دنبال تنظیم لبخند میگشت عرض کنم که دکمه عکاسی رو فشار دهید با قلم دوربین یه ضربه به صفحه نمایش بزنید گزینه منو فعال میشه از اونجا میتونید تمام تنظیمات عکس رو انجام بدید.",0,0,5,5,5,5,5
,,"این دوربینی ک بنده سفارش دادم ، اصلا کیفیت عکس و فیلمبرداریش خوب نیست بلکه افتضاحه،بردیم نمایندگی قبول نکرده، احتمالا هم خرابه چون دوربین گوشیم بهتر فیلم و عکس میگیره.دیجی کالا عزیزم ک جز پاس دادن ب هم کاری نکردن.جز این مورد بقیه چیزهایی ک سفارش میدم از این سایت همیشه خوب بوده.",3,0,0,0,0,0,0
,,"کسی میدونه تنظیمات تشخیص لبخندش کجاست؟ چطور فعال میشه؟",1,0,0,0,0,0,0
,,"نه کارت حافظه ندارد.",1,0,0,0,0,0,0
,,"سلام دوربین کارت حافظه دارد یا باید جدا تهیه کنیم؟",2,0,0,0,0,0,0
,,"جناب شفیعی ممنون از لطفتون. کیف رو Case logic کرفتم البته نه از دیجی. ( اگه تبلیغ نباشه )
ولی این پاورش بد جور زد تو ذوقم - انگلیسی ه باید واسش تبدیل بگیری - خودش دوبل ه یه تبدیلم واسش بگیری سه تیکه میشه یه چیز بد جا .
بعد از مسافرتم ک برگشتم میرم ببینم میشه یه پاور کوچک واسش پیدا کنم.
بازم ممنون",2,0,0,0,0,0,0
,,"کیفیت عکس ها وقتی ریختم داخل PC اصلا خوب نبود . کیفیت دوربین گوشیم ک 8 هست بهتره",2,0,0,0,0,0,0
,,"از همین دیجی کالا تهیه کنید
کالای دیجیتال > دوربین > لوازم جانبی عکاسی و فیلمبرداری > کیف دوربین",1,0,0,0,0,0,0
,,"سلام - من امروز به دستم رسید - چند تا عکس گرفتم فعلا نظرم رو جلب کرد - دارم میرم مسافرت اونجا یه تست اساسی می کنم و بعد نظر نهایی رو میدم .

فقط دوستانی که گرفتن - کیفش رو از کجا تهیه کنم - خواهشن زودتر بفرمایید.",1,0,0,0,0,0,0
,,"من خریداری کردم و اصلا خوب نیست
کیفیت دوربین 5 مگا پیکسلی موبایلم با این دوربین کاملا برابری می کنه و اصلا در حد 20 مگا پیکسل نیست
من که اصلا پیشنهاد نمی کنم بخریدش",5,0,0,4,4,2,0
,,"من این دوربین رو دو هفته ای میشه که خریدم
از نظر تاچش که با دست کار میکنم مشکل آنچنان نیست چون تاچش حرارتی نیست و ضربه ایه
از نظر کیفیت عکس و فیلم برداری هیچ مشکلی نداره
فقط از نظر کیفیت صفحه نمایش ؛ صفحه نمایش دوربین من کمی موقع بالا آوردن منوهاش حالت لرزش و تکون داره ، این مشکل رو همه ی دوربین های نیکون دارن یا مشکل از دوربین منه؟",0,0,4,4,4,4,4
,,"آقای شفیعی منم همین مشکل رو داشتم ولی وقتی دفترچه راهنمای دوربین رو خوندم فهمیدم داخل جعبه یک قلم پلاستیکی که روی اون عبارت نیکون درج شده ، هست که باید به انتهای بند دوربین وصل بشه تا با اون از صفحه لمسی استفاده کنید. امتحان کنید ببینید چه حساسیتی داره",4,0,5,5,5,5,5
,,"1-دوربینش خوبه ودرهوای طبیعی و صاف عکس خیلی باکیفیت میگیره
2-فیلمبرداریش واقعاً خوبه
3-ظاهرش هم خوبه
4-ضعفش تو صفحه لمسیشه که مانند گوشی روان نمیتونی باهاش کار کنی کمی باید خشن باشی کاش بهتر بود",0,0,4,4,4,3,3
,,"من سفارش دادم هنوز باهاش کار نکردم امیدوارم ک خوب باشه",1,0,0,0,0,0,0
,,"یک دوربین عالی از همه نظر.کیفیت عکس خیلی عالیه و کیفیت فیلمبرداری خیلی خیلی خوب
به نظر من تا رنج 500 هزار تومن دوربین بی رقیبیه.
100% ارزش خرید رو داره",4,0,5,5,5,5,5
,,"کیفیت عکس خیلی عالی داره وهمچنین فیلمبرداری خوب
درکل میتونم بگم تو این رنج قیمتی عالیه
ممنون از دیجی کالا",6,0,4,3,4,4,4
,,عالیه,6,0,0,0,0,0,0
,,"نه کارت حافظه ندارد.",1,0,0,0,0,0,0
,,"سلام دوربین کارت حافظه دارد یا باید جدا تهیه کنیم؟",2,0,0,0,0,0,0
,,"جناب شفیعی ممنون از لطفتون. کیف رو Case logic کرفتم البته نه از دیجی. ( اگه تبلیغ نباشه )
ولی این پاورش بد جور زد تو ذوقم - انگلیسی ه باید واسش تبدیل بگیری - خودش دوبل ه یه تبدیلم واسش بگیری سه تیکه میشه یه چیز بد جا .
بعد از مسافرتم ک برگشتم میرم ببینم میشه یه پاور کوچک واسش پیدا کنم.
بازم ممنون",2,0,0,0,0,0,0
,,"کیفیت عکس ها وقتی ریختم داخل PC اصلا خوب نبود . کیفیت دوربین گوشیم ک 8 هست بهتره",2,0,0,0,0,0,0
