positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
,,"به نظر من به جای اینکه برین این دوربین کامپکت بخرین با این قیمت وحشتناک میتونین برین یه DSLR بخرین والا به صرفه تره ....تازه با قیمت کمتر....",7,15,0,0,0,0,0
,,"در جواب آقای رضایی :
بله ، قطعه درون جعبه است .
بعد از نصب قطعه فقط کافیه هر قطعه ای رو که میخواین برای دهانه 58 میلیمتری تهیه کنید . هر نوع فیلتر هم بسته به جنس از چند ده هزار تومن تا چند صد هزار تومن قیمت داره .
در دیجی کالا هم باید موجود باشه . . .
در مورد مقایسه با EOS M باید بگم EOS M گرچه کوچکتر و ارزونتر هست ، اما بخاظر سنسورش و قابلیت تعویض لنزش یک رده بالاتر از این دوربین قرار میگیره . و طبیعتاً کارکردن باهاش سخت تره . . .
من خودم EOS M دارم .
نبود چشمی هم برای من هیچ مشکلی ایجاد نکرده و یک مساله سلیقه ای هست .
ضمناً هر دوربینی که در بازار به فروش خوبی دست پیدا نکنه دلیل بر بد بودنش نیست . . .
برای مثال برخی دوبینهای DSLR نیکون مدت کوتاهی پس از معرفی در بازار ایران برخلاف دوربینهای همرده Canon بشدت افت قیمت پیدا میکنن . اما این دلیل بر ضعف اونها نیست .
شما باید طبق معیارهای خودتون دوربین بخرید . . .",6,0,0,0,0,0,0
,,"من این دوربین رو برای مدتی داشتم، بهتره قبل از خرید از نزدیک ببینیدش، به نظر من ایده ساخت این دوربین با سنسور 1.5 اینچی خیلی جالب نیست، این سنسور به درد دوربین کامپکت نمیخوره، اینجوری که تو عکس میبینید و تصور میشه ""کامپکت"" نیست، به راحتی تو جیب جا نمیشه، ضخیم و سنگین هست، فوکوسش خیلی تعریف نداره و عکس هاش تو شب اونطوری که کنون تعریف کرده در حد DSLR هست، راضی کننده نیست. کیفیتش به مراتب پایین تر از EOS 100D بود و البته گرانتر. حذف کردن view finder هم یک اشتباه بود، دوربین در این سطح باید electronic view finder داشته باشه، به نظرم G7X با سنسور یک اینچ و وزن و حجم کمتر بهترین ترکیب برای سری کامپکت با کیفیت بالاست. فکر کنم این دوربین هم مثل EOS M فروش پایینی داشته باشه..",4,5,0,0,0,0,0
,,"دوستان دست یه نفر از اشناها g7x رو دیدم ازش درباره دوربینش پرسیدم و چندتا عکس با دوربینش گرفتم خیلی حال کردم مشکل دوربنم رو بهش گفتم اونهم گفت موقع خرید ایترو انتخاب کرده حتی با g1xm2 /هم کار کرده بخاطر وزن زیاد و بزرگ بودن جی هفت رو گرفته ولی اینروهم خیلی خوشش اومده دیگه به خود دوربینم شک کردم اونرو یه روز به نمایندگی کانن نشون دادم همینکه روشنش کرد گفت این دوربین مشکل داره اونهم نرم افزاریه خلاصه دوربین رو گرفت و روز بعد سی تومن گرفت و پس داد تو مغازه چند تا عکس گرفتم خیلی سریع بود
چند وقته که کارم شده فقط و فقط عکس گرفتن واقعا حال میده بخصوص عکس گرفتن از ستاره ها و شب یه فلاش 470 کانن هم گرفتم دیگه خوراکش شده عکس پرتره راستش این دوربین تو f 3.2 تا 3.5 شارپترین عکاسی رو داره تو حالت دستی فقط حال میده تنظیم کنی و عکس بگیری
بعضی وقتا وسوسه میشم یه فول فریم کانن بگیرم واقعا عکاسی با اونها لذتبخشه ما که معتاد این دوربین شدیم
اینرو نوشتم چون بخاطر نقدی که نوشته بودم احساس بدی داشتم راستش مشکل دوربین من بود شاید به ناحق کسی رو از خرید منع کرده بودم",16,0,0,0,0,0,0
,,"در جواب دوستی که در مورد فیلتر پرسیدن :
یک قطعه با این دوربین ارائه میشه که درواقع شیار روی لنز هستش . شما با نصب این قطعه میتونید از تمام فیلترها ، درپوشها و هودهای 58 میلیمتری موجود که براحتی یافت میشن استفاده کنید .
در مورد آقای غراقی ، هم نمیدونم چرا نظرات تکراری و غیرمنطقی ایشون تایید میشه!!!
خرید پاناسونیک در بازار ایران اشتباه
هم قیمت بالاتری داره ، هم نمایندگی معتبری نداره ، هم رایج نیست .
از اینها گذشته بهیچ عنوان در زمینه عکس قابل رقابت باکانن نیست ، حتی خود پاناسونیک بیشتر روی فیلمبرداری محصولاتش تاکید داره تا عکاسی . . .",3,0,0,0,0,0,0
,,"دوربین های کامپکت کنن مثل گوشی های نوکیا میمونه که دیگه توان رقابت با سایر برندها رو نداره سری g کمی خودشو تونسته نشون بده ولی بازم ضعیفه",2,13,5,5,5,5,5
,,"بهترین دوربین کامپکت حرفه ای سال 2014 پاناسونیک ال ایکس 100 ...",1,9,5,5,5,5,5
,,"من در مورد مقایسه دوربین نایاب و گرونتر lx 100 پاناسونیک با G1X نظر دادم .
فقط یک نکته جا موند اونهم اینکه اگر قرار باشه کسی دوربینی با لنز ثابت (بدون قابلیت تعویض لنز) بخره ، بنظرم احمقانه ست که دوربینی رو انتخاب بکنه که فقط فاصله کانونی واید یا واید تا نرمال رو شامل میشه . . .",0,2,0,0,0,0,0
,,"فقط lx100 پاناسونیک...تمام",2,6,5,5,5,5,5
,,"در جواب آقای mohamadreza motahari :
بنظرم شما G16 بگیرید ازش راضی تر خواهید بود!
کوچکتره ، عکاسی باهاش راحت تره ، قیمتش هم ارزونتره . . .",1,2,0,0,0,0,0
,,"سلام من بیشتر برای عکس های داخل منزل و مهمانی احنیاج به یک دور بین با کیفیت دارم قیمتش هم زیاد مهم نیست بین g1x mark II and g7x مرددم یکی کیفیت بهتر ولی سنگین تر ولی اونیکی سبک تر ولی سایز سنسور کوچکتر لطف کنید راهنمایی کنید.",0,2,0,0,0,0,0
,,"خیلی ممنون از دوستانی که تجربه کار با این دوربین رو به اشتراک گذاشتن . . .
ولی نکته جالب بین مطالب ، تجربه آقای روح الله شمس الدینی بود!
گویا ایشون از این دوربین راضی نیستن .
فکر میکنم دلیل عدم رضایشون رو میدونم . من خودم عکاسی رو با کامپکت شروع کردم ، و تجربه کار با خیلی از دوربینها ولنزهای رایج رو دارم . الان هم EOS M دارم ، چون کیفیت و اندازه بطور مساوی برام اهمیت داره . . .
من فکر میکنم شما اشتباه بزرگی کردید که از canon sx210is به G1X جهش کردید .
sx210is یک دوربین کاملاً معمولی و خانگیه که من تجربه عکاسی باهاش رو دارم و جالب اینکه دوربینیه با یک لنز معمولی و ایزوی بسیار پایین واین یعنی ضعیف در عکاسی در نورکم . . .
در حالی که شما از اون دوربین رضایت داشتید و G1X رو ضعیف میدونید .
یعنی از عکاسی در نور کم با دوربینی با ایزوی 7 برابر بیشتر ، سنسوری فوق العاده بزرگتر و لنزی بسیار کارآمدتر رضایت کمتری دارید . . .
من به شما اطمینان میدم عدم آشنایی تون با تنظیمات حرفه ای G1X موجب عدم رضایتتون شده .
تجربه من از سری G بهم میگه که این سری همواره حرفه ای ترین کامپکتها بودن و همیشه (در عکاسی) یه سروگردن از سری های پایین تر و حتی مدلهای قبلی سری خودشون بالاتر هستن . . .
بنظرم کامنت آقای فرشید کلهر که پیش از این دوربین G16 داشتن و یا آقای امیر پورزارع که این دوربین رو با DSLR ها مقایسه کردن گویای کیفیت این دوربینه .
البته نکته مثبتش اینه که شما میتونید با پیگیری جدی تر عکاسی به نتایج خیلی بهتری از کار با دوربینتون فعلی تون برسید . . .",7,0,0,0,0,0,0
,,"دوستان
کسی میتونه راهنمایی کنه لوازم جانبی مثل کیف یا باطری برای این دوربین رو چه جوری میشه تهیه کرد
ممنون میشم",3,0,5,5,5,5,5
,,"این دوربین رو من همینجا دیجی خریدم
واقعا این سایت بهترین محل برای خرید کالا هست
با بررسی زیاد بین این و g7x بالاخره اینرو انتخاب کردم اونهم فقط بخاطر سنسور بزرگتر دوربین قبلیم canon sx210is بود سال 88 اونرو خریدم راستش من اوقات فراغتم تو کار نقاشی و خطاطی هستم خط رو حرفه ای مینویسم و اگه مقبول باشه تو جرگه شاگردان این هنر هستم کارم هم مدیر مالی یه شرکت بزرگ هست کاری که با روحیاتم زیاد سازگار نیست ولی دست بر قضا تامین کننده مالی زندگیم هست و قبلا هم تو کارهای الکترونیک بودم یعنی دیدم و فکرم تو مسایل جزی ریز بینه چون خطاطی هم از هنرهای بسیار لطیف و دقیق هست تو جرگه عکاسی سر و سری نیستم ولی وقت پرداختن به اونرو ندارم
میخواستم اول یه d7000 با یه لنز 18-105 بگیرم گفتم اینرو بخرم چون جمع و جورتره تو ماموریتها و مسافرت راحتتر قایل استفاده هست تجربه این چند روزه من اینه عکسهای این دوربین رو کنار عکسهای دوربین قبلیم رو مانیتور مقایسه کردم از دوربین قبلی که از رده خارجه بهتره ولی اصلا نسبت به قیمتی که داره نمیرزه راحت بگه یک میلیون و سیصد کلاه سر هر که بخره میره ارزش این پول خرج کردن رو نداره
مساله بعدی که خیلی رو مخه اینه که این دوربین تو نور کم اصلا فوکوس خوبی نداره نور کم منظور تو خونه تو شب با کلی لامپ فلورسنت روشن واقعا بد عمل میکنه یا صحنه رو از دست میدی یا کیفیت رو تو روز روشن خوب عکس میگیره که هر دوربین دیگری هم میگیره اگه این دوربین رو برای نور کم میخواین بخرین اصلا ارزش دیدن نداره
من با دوربین قبلیم بالای 60 گیگا بایت عکس گرفتم (حجم درایو عکسم ) راستش عکسهایی دارم که هنوز با این دوربین نتونستم یدونه خوب قابل مقایسه با اونها بگیرم
خدا کنه دوربین من مشکل داشته باشه وگرنه ملتی که اونرو خریدن خیلی بیشتر از ارزشش پول دادن",1,2,0,0,0,0,0
,,"لطفا این دوربین رو موجود کنید.",2,0,0,0,0,0,0
,,"با سلام، منم این دوربین رو حدود دو هفته ی پیش از دیجی کالا خریدم ، چون قبل از این G16 داشتم و از کیفیت و امکاناتش راضی بودم احساس کردم که این دوربین با سنسور خیلی بزرگتر و البته امکانات متفاوت بیشتر به کارم بیاد که واقعا هم همینطوره ، توی این دو هفته انواع تست روی این دوربین رو انجام دادم بیشتر از حد انتظارم به من جواب داده حتی یه کانورتر جهت نصب فیلتر 58 میلیمتری براش خریدم همچنین فیلتر یو وی و درپوش که خیلی بهترم شده البته باتریشو که خواستم بخرم گفتن هنوز نیومده ولی بیاد حتما تهیه میکنم . پیشنهاد میکنم اگه دنبال کیفیت واقعی عکس در اکثر شرایط مخصوصا نور کم هستین این دوربین رو در نظر داشته باشید. به فیزیک کوچیکش توجه نکنید چون با خیلی از dslr های محدوده ی 2 تومن مقایسه ی عکسی انجام دادم و با فاصله ی زیاد پیروز شده! موفق باشید",6,0,0,0,0,0,0
,,"این دوربین مکمل کار یه عکاس حرفه ایه...اونیکه یه دوربین چند میلیونی داره و گاها"" شرایط اجازه نمیده اونو همراه خودش ئاشته باشه...وزن...اسطحلاک...امنیت........اما برای یه مبتدی که میخواد کار عکاسی شروع کنه و حرفه ای بشه...اصلا"" توصیه نمیشه...بهتره با dslrهای سطح مبتدی شروع کنه و بهایی رو که صرفه جویی میکنه...بابت لنز هزینه کنه.........اما اونیکه چپش پره و یه عکس با کیفیت و بدون دردسر میخواد.....با خیال راحت بخره",4,0,0,0,0,0,0
,,"دوربین خوبیه زوم مناسبی داره اما چشم من زمان عکس گرفتن همه اش دنبال چشمی میگرده کیفیت عکس هاش در نور کم برایم قابل باور نبود برای عکاسی در شب عالی هست قدرت فلاش خوبی هم داره",3,0,4,4,4,4,4
,,"سلام. من این دوربین رو دیروز تویه کردم از دی جی کالا و دوربین خوبیه فقط توقع داشتم کیفیت عکسش هنگام زوم کردن در کامپیوتری بیشتر باشه 13 پیکسل واسه بزرگ کردن عکس زیاد جالب نیست. ولی در کل خوبه",4,0,4,4,4,4,2
,,"با سلام خدمت دوستان
من این دوربین رو یک هفتس گرفتم و تجربه عکاسی با این دوربین باید بگم خیلی هیجان انگیز هستش چون در فوکوس فوق العاده دقیق و هوشمند در حالت اتومتیک و در برنامه های مختلف و قابلیت فوکوس دستی با استفاده از حلقه روی لنز واقعا لذت زیادی داره و حس یک DSLR رو میده در مورد کیفیت عکس هم حرفی واسه گفتن نیست چون کیفیت عالی و بدون نویز در نور های مختلف و با ایزو متفاوت و در شب و روز می تونید رو کیفیت عکس. حساب ویژه باز کنید.به نظر من نحوه قرار گیری LCD خیلی بهتر و کار آمد تر از مدل قبل هستش و میتونید خیلی راحت سلفی بگیرید و هم از بالا و هم از پایین به مانیتور نگاه کنید از لحاظ ارگونومی باید بگم همه دکمه ها دم دست هستن و مخصوصا وجود دو حلقه کنترل رو لنز عالی هستش.در مورد لنز باید بگم عملکرد خوبی داره تنها مورد که باید بگم اینه که اگر یکم واید تر میشد بهتر بود.تکنولوژی وای فای خیلی واسم جالب بود که قبلا باهاش کار نکرده بودم خیلی راحت کرده کارارو میتونین راحت به گوشی عکس و فیلم منتقل کنید.از ایرادات میتونم به باطری اشاره کنم که همین 200 تا عکسم به زور میگیره و اگه بیشتر با دوربین ور برین همین رو هم نمیگیره اما با یه باطری زاپاس میتونین مشکل رو حل کنین.راستش زیاد به چشم نیومد این مشکل ودر مورد اندازه و حجم باید بگم زیاد کامپکت نیست مثلا من واسش یک کیف دوربین SLR گرفتم تا خودش و شارژرش رو با خودم بگردونم در کل باید بگم اگه اگه کیفیت عکس و کارایی دوربین می خواهید بیخیال اندازش بشین چون واقعا تو کیفیت رقیب نداره البته تو کلاس خودش",3,0,0,0,0,0,0
,,"با سلام
دوستان بحث های نظری دیگر بس است. لطفا کسانی که از این دوربین استفاده کردن نظراتشان را با ما در میان بگذارند.",4,0,0,0,0,0,0
,,"این کامنتم رو با یک خبر شروع میکنم!
کانن EOS M3 رو هم رو معرفی کرد و این یعنی جدیت در پروژه EOS M و عدم شکست اون . . .
در مورد مقایسه مدلهای fz1000 و lx100 با G1X mk2 هم واقعاً بی تعصب معتقدم قابل قیاس نیست . نه اینکه بگم به پای G1X نمیرسن ، بلکه میگم قیاسشون اشتباهه .
خصوصاً FZ1000 که بیشتر دوربین فیلمبرداریه تا عکاسی . . .
بطور خلاصه هم میتونم بگم شما بازار رو زیرورو کنید این مدلها رو در ایران پیدا نمکنید ، حرف زدن پاناسونیک در ایران رویاپردازیه . . .",2,0,0,0,0,0,0
,,"نظرات دوستان با هر سلیقه و تعصبی ارایه شده ولی در عمل و کارایی دوربین پاناسونیک ال ایکس 100 برتر از کنن جی وان ایکس هستش از نظر رتبه بندی در خرید دوربین حرفه ای کامپکت اول پاناسونیک lx100 رتبه دوم کنن g1xII و رتبه سوم پاناسونیک fz1000 می باشد که فوق العاده هستش موفق و موید باشید",3,2,5,5,5,5,5
,,"آقا سجاد الف کاملا مشخصه طرفدار کنون هستند ... D:
من قبلا هم گفتم این دوربین خیلی خوبه ولی از نظر من ارزش خریدن نداره مگه اینکه پول برای خریدار مهم نباشه. بین این و G1X من G1X رو ترجیح میدم
من خودم با D3100 و لنز 35mm عکس میگیرم چون کیفیت تصویر و کنتراست و رنگ هایی که از لنز fix تشکیل میشه ار لنزهای zoom بهتره. البته در مورد لنز های zoom بالای 3 4 تومن که شرکت سازنده روشون خیلی وقت گذاشته و کیفیت ساخت فوق العاده ای دارن ، باید بگم که در برخی از موارد از لنز های fix بهترن.
و همچنین برای عکاسی تو شهر یا street photography یا حتی مستند ، خیلی ها لنز fix رو ترجیح میدن نه فقط به دلیل کیفیت بلکه به خاطر سرعت و دقت بالا در فوکوش گیری که ازین نظر nikon coolpix A خیلی سرتره ولی به خاطر لنز fix دوربین nikon coolpix A مسلما افراد کمی سمتش میرن و حتی شاید RIOCH GR هم مورد خوبیه. اگه قرار باشه یه دوربین کامپکت حرفه ای بگیرم ( به دلیل کوچک بودن و به چشم نیومدن ) با توجه به نیازم یکی ازین دو مدلی که گفتم رو انتخاب میکنم
خلاصه اینکه آقا سجاد هم گفتن باید ببینید نیازتون چیه و با توجه به اون قصد خرید کنید.",0,2,0,0,0,0,0
,,"در جواب آقای عراقی :
شکی نیست پاناسونیک lx100 با وجود قابلیت فیلمبرداری 4K در مجموع یکی از بهترین کامپکتهای دنیاست (برای مراجع انتخاب کننده بهترین دوربینهای سال هم همین ""مجموع موارد"" و البته نظر اسپانسرهاشون ملاک هستش)
اما وقتی صحبت عکاسی میشه این دوربین با زوم 3 برابر ، فاصله فوکوس نرمال 50 سانتیمتر ، حداقل ایزوی 200 و عدم وجود فوکوس دستی و صفحه نمایش لمسی ، کسانی که دغدغه شون عکاسی هست رو به شک میندازه!
و این درحالیه که G1X mark II در تمام این موارد سرتره ، صفحه چرخان لمسی و رینگهای قابل برنامه ریزیش هم لذت و سرعت عکاسی رو بالاتر میبره ، سنسورش بزرگتره و قیمتش هم کمتره!!!",3,0,0,0,0,0,0
,,"بهترین دوربین کامپکت حرفه ای که رقیبی براش نیست دوربین lx100 پاناسونیک هستش که قابلیتهای فوق العاده ای داره واز این دوربین کنن بسیار قابل تر می باشد موفق باشید",1,2,5,5,5,5,5
,,"من هم همینطوری خواستم یه نظر بدم و اون اینکه:
ابعاد سیستم های اپتیکی وابسته به ابعاد حسگره. از طرفی ابیراهی نوری (اعوجاج و ...) با ابعاد عدسی ها رابطه مستقیم داره. بنابراین ساخت عدسی واسه حسگرهای بزرگ که با دیافراگم باز بتونن خوب عمل کانونی کردن رو انجام بدن مشکله. در نتیجه شاید افت کیفیت عکس به علت باز شدن دیافراگم، تو دوربین هایی که فول فریم نیستن کمتر باشه، و یا حداقل اینکه ساخت عدسی کارآمد با دیافراگم باز برای این دوربین ها مقرون به صرفه تر باشه. و این نکته رو هم نباید فراموش کرد که حساسیت در ساخت عدسی با کیفیت، با دیافراگم باز، در دوربین های فول فریم که توانایی بالقو ه ای در کیفیت بالای تصویر دارن به مراتب بیشتره. همه ی این ها روی هم رفته باعث میشه که سازنده دوریین عکاسی با آزمایش و میزان مؤثر بودن و هزینه تولید، به یه توازن در انتخاب پلتفرم برسه. چون مصرف کننده در جایگاه تست و ارزیابی قرار داره، بهتره که تجربیات منطقی اش رو ذکر کنه تا اینکه بخواد رو کاغذ محاسبه کنه. پس ضمن احترام به همه نظرات، تقاضا میکنم جنبه عملی رو مد نظر قرار بدید تا به قول قدیمیا کاغذ سیاه کردن. با تشکر از دیجی کالا",3,0,5,5,5,5,5
,,"با تشکراز اقای کرمی مطلب شما ومحاسبه کاملا درست وبجاست ومنظور بنده دوربینهایی با سنسور کوچکتر بوده چون درانموقع که این کتاب نوشته شده از دوربینهایی مانند این مدل با سنسور بزرگ خبری نبود وبه مطلب خوبی اشاره نمودید که با داشتن دیافراگم باز دراین دوربین ها نمیتونن بخوبی مدلهای DSLR عمق میدان کمی داشته باشند علتش هم همان داشتن F بالاتر درمقایسه با یک دوربین فول فریم میباشد بهر حال ممنون از مطلب خوبتون",0,1,0,0,0,0,0
,,"آقای کرمی خیلی بحث رو تخصصی کرد!
اما به زبان خیلی ساده ، باید بگم ایشون هم همون برداشت نادرست دوست قبلی رو انجام دادن .
ایشون میفرمایند RX100 ii لنزی معادل با 28-100 میلیمتر با f/5-13 دارد .
از لحاظ نسبت ریاضی و در مقایسه با دوربین فول فریم این محاسبه درسته .
اما F13 یعنی دیافراگم بسته و بطور خلاصه یعنی عمق میدان بالا ، در حالی که RX100 در f4.9 (که ایشون فرمودن در حقیقت f13 هست) و در شرایط مشابه ، عمق میدان و روشنایی خیلی خوبی داره که اصلاً قابل مقاسه با F13 در دوربین فول فریم در شرایط مساوی (از جمله ایزوی یکسان و فاصله کانونی مساوی) نداره!
این یعنی عدد دیافراگم هر لنز روی بدنه ی مخصوص به خودش اندازه گیری بشه .
مثلاً بر روی سنسور فول فریم رسیدن به F/0.1 لازمه از لنزی بافاصله کانونی 35 میلی‌متر و با اندازه دیافراگم 350 میلی‌متر استفاده شود ، در حالی که این اندازه دیافراگم در سنسورهای کوچکتر کمتره!!!!
پس برای مثال f1 دوربین G1X متفاوت یا f1 دوربین 5D هست . چون سنسور اون بزرگتره ، پس باید لنزش هم قطر دیاف بالاتری داشته باشه . . .",2,0,0,0,0,0,0
,,"برای مقایسه باید اپچر معادل دوربینهای 35 میلیمتری را حساب کنیم. اگر ضریب کراپ سنسور را در اپچر لنز دوربین ضرب کنیم، اپچر معادل در دوربینهای 35 میلیمتری(فول فریم) به دست می آید:
G1 x ii:
1.9*2=3.8
1.9*3.9=7.4
در نتیجه G1 x ii لنزی معادل 24-120 میلیمتر با اپچر f/3.8-7.4 در دوربینهای فول فریم دارد.
G16 :
4.2*1.8=7.5
4.2*2.8=11.7
در نتیجه G16 لنزی معادل با 28-140 میلیمتر با f/8-11 در دوربینهای فول فریم دارد.
RX100 ii:
2.7*1.8=4.9
2.7*4.9=13.2
در نتیجه RX100 ii لنزی معادل با 28-100 میلیمتر با f/5-13 در دوربینهای فول فریم دارد.
canon 7d+canon 15-85mm:
1.6*3.5=5.6
1.6*5.6=8.9
در نتیجه canon 7d+canon 15-85mm لنزی معادل با 24-136 میلیمتر با f/5.6-8.9 در دوربینهای فول فریم دارد.
بنابراین g1x ii در مقایسه با دوربینهای سنسور کراپدار با لنز با فاصله کانونی مشابه نیز عمق میدان کمتری ایجاد می کند.",7,1,0,0,0,0,0
