positivePoints,negativePoints,commentText,like,dislike,"کيفيت عمومي عکس و فيلم","کيفيت ساخت",ارگونومي,"امکانات و قابليت ها","ارزش در برابر قيمت"
"بسيار خوشدست، داراي سيستم وايفاي کارآمد، و واقعاً عکسهايي در حد بالاتر از قيمت خود ميگيرد","ضعف در اين پک است که اي کاش با لنز 18_140 عرضه ميشد که امثال من کلي ضرر خريد مجدد لنز را ندهند","خوشدست، بسیار سبک و کارآمد، با لنز های 18_55 زیاد کارایی خود را در کیفیت و حساسیت سنسور نشان نمیدهد، ولی در یک لنز خوب و متوسط نیمه حرفه ای مانند 18_140 بسار با کیفیت و بدون هیچ گونه نقص عکسهایی بسار با کیفیت و رزولیشن ی درحد دوربین های عکاسی بلد بالاتر میگیرد، حدود یک ماه است باوجود داشتن دو دوربین تمام حرفه ای این پک رو خریداری کردم، و از یک فروشگاه دیگر چون پک موجود لنز 18_140 رو نداشت لنز رو خریدم، و در کل برای حتی عکسای آتلیه ای هم با استفاده از لنز مناسب راضی کنندست، باجرات میگم حتی نسبت به قیمت بسیار بالا تر از سطح خود راضی کننده است، بخصوص سیستم وای فای که با موبایل از راه دور میتوانید عکاسی کنید و...",7,2,3,3,3,3,3
همه,"فقط لنز","این دوربین در مقابل دوربین های رده بالا تر و گران تر یک سانی میکنه کیفیت عکسش هم عالیه قیمت خیلی خوبی هم نداره فقط آگه یه لنز خوب روش بندازی
عالی میشه",3,3,4,4,4,4,5
,,"خوش دسته، کیفیت عکسش عالیه،
باطریش تا 700 عکس جواب میده،
اگه بتونین یه لنز بهتر براش بگیرین خیلی خوبه، هر چند همین لنز هم کار رو راه میندازه",7,1,5,4,4,5,5
,,"نسبت به قیمتش از رقیباش خیلی بهتره و سر تره",7,2,5,5,5,5,5
,,"دوستان من میخوام این دوربین رو بخرم
به نظرتون چه لنزی رو براش بخرم که هم هزینه ش زیاد زیاد نشه هم تا زمانی که این دوربین رو دارم دیگه لنزش رو عوض نکنم
ممنون",3,2,3,3,3,3,3
,,"دوربین خوبیه
لنزش ضعیفه
لنز 18_135بزارید روش تا بخریم",0,8,3,3,3,3,3
,,"سلام
در جواب آقای امیر کشاورز
برای اینکه با مشکلاتی در فیلم برداری FullHD با سرعت بالا و بعضا برای عکاسی پیاپی مواجه نشید, به یک کارت SD با کلاس 10 نیاز دارید و برای گرفتن عکس میتونید بدون مشکل از کلاس 6 هم استفاده کنید
کارت های با کلاس 6 معمولا برای فیلم برداری HD گذینه مناسبی هستن
با پیشرفت فناوری و زیاد شدن سرعت, استاندارد دیگه ای هم به کلاس افزوده شده UHS
مثلا یه کارت UHS3 با سرعت 30 مگابایت بر ثانیه برای فیلم برداری با رزولوشن 4k , 2k مناسب هست و برای شما نیاز نیست
نوع کارت حافظه ای هم که دوربین تون پشتیبانی میکنه در قسمت مشخصات این سایت ذکر شده
در مورد لنز هم, Nikon 50mm f/1.8G با توجه به قیمت و توانایی, برای عکاسی پرتره و عکاسی در شرایط نوری کم گذینه بسیار خوبی هست و با توجه به قطع کراپ بودن دوربین شما, فاصله کانونی هم تقریبا 75 میشه (50 در ضریب 1.5)
و البته چون گفتید تازه کار هستید! شاید بهتر باشه این نکته رو هم اضافه کنم, لنز نام برده شده توانایی زوم نداره, برای انتخاب یک لنز مناسب شما باید اول بدونید که در چه زمینه ای میخواید عکاسی کنید و بعد بدنبال یک لنز مناسب باشید.
امیدوارم مطالب به کارتون بیاد
موفق باشید.",7,1,3,3,3,3,3
زياد,"فقط لنز","این دوربین برای شروع عکاسی خیلی خوبه. در خرید این مدل شک نکنید. سه آیتم مهم در عکاسی سرعت شاتر، ایزو و دیافراگم هستند. سرعت شاتر و ایزو از قابلیتهای دوربین هستند که در این دوربین کافی هستند. مگر اینکه شما بخواید عکاسی فریز انجام بدید. ولی اگر شما مثل من تازه کارید نیازی به این ندارید که هزینه زیادی بکنید.دیافراگم هم که فقط به لنز بستگی داره. بنظر من حتی همین لنز 18-55 بهتره برای شروع. چون فرقش با 18-140 فقط در میزان زوم یا حداکثر ِ مقدار بازبودن دیافراگم هستش و حداقلِ دیافراگم فرقی نمیکنه که هردو 3.5 هستش. پس بهتره با این لنز ارزون تر شروع کنید و بعد از اینکه تکنیک های عکاسی رو خوب فرا گرفتید اونوقت یه لنز خیلی خوب بخرید. لنزی با f/1.4 مثلا. یا لنز تله یا واید. ضمناً وایرلس این دوربین خیلی کاربردیه و خوبیش اینه که نیاز به اکسس پوینت جداگانه نداره. ضمناً سعی کنید با این دوربین فیلم نگیرید هرچند که کیفیتش عالیه. اما خیلی در عمر سنسور تاثیر داره. برای فیلم برداری بهتره یه دوربین فیلمبردای بخرید. من که از خریدم کاملا راضی ام ممنون از کادر دیجیکالا",11,1,4,4,4,4,5
,,"وربین خوبیه همه مشخصات خوب بودن رو داره سرعت دقیت پردازشگر قوی اما به نظرم اگر تازه وارد دنیای عکاسی شده اید باید اینو بدونید که توی دنیای عکاسی لنز بسیار مهمه الان بیشتر عکاسای حرفه ای و نیمه حرفه ای یه دوربین دارن شاید مربوط به 5 سال پیش یا حتی بیشتر اما از لنز های خوب استفاده می کنن
لنز 18-24 با f2 که اتولیه ها هم لنزشون همینه اما اگر دقیق کنید دوربینشون خیلی قدیمیه!
شما میاید مثلا 5300 می خرید با لنز 18 -55و هیچ گاه هم لنز نمی خرید و همیشه شاکی
دوستان گلم من خودم عکاس حرفه ایم حداقل حداقل لنز که میخرید حتما 18-140 و یه لنز پرایم و 18 -24با f2بهترین کیفیت میده
با نیکون 3100 با لنز 18-24عکس گرفتم و با نیکون 5500 که جدیدترین دوربین نیکونه با لنز 18-55
تفاوت عکس وحشتناک هست و اصلا قابل قیاس نیستند",4,3,4,3,3,3,3
,"درمورد فيلم برداري هنوز به عنوان يک تازه کار پيدا کردن دکمه فيلمبرداري مشکل دارم، عکاسي به عنوان يک عکاس آنالوگ، بسيار کيفيت رنگي و وضوح بالايي نسبت به لنزي که روي آن است، خوب است.","راهنمایی مناسبی در مورد، کارکرد با امکانات دوربین در اختیار خریدار نیست، نداشتن رم، یکی از معایب بزرگ آن است، که بذای ما که در شهرستان کوچک هستیم واقعا تهیه یک رم مناسب خیلی سخت است، چون نمیدانستم چه رمی رو از دیجی، خرید کنم، با دوربین خرید نکردم، و الان واقعا در راه اندازی و پیدا کردن رم مشکل دارم، میشد قیمت آن را تغییر داد ولی لااقل یک رم مناسب برای آن تهیه کنید و روی آن بزارید، لطفا جهت خرید رم منایب و کارآمد من رو راهنمایی کنید، و اگر به جای لنز 18 55، لنزی به صورت مکمل بخواهم بخرم چه لنزی پیشنهاد میشه، بسیار خوش دست و سبک است و لی اگر میخواستم، برای پونصد تومن ماوتفاوت ای کاش یک 7200 میخریدم،",2,2,3,3,3,3,3
,,"سلام
برای مقایسه دقیقتر میتونید در سایت های معتبر که کارشون مقایسه دوربین های عکاسی هست در موتور جستجوی گوگل تایپ کنید Canon 700D vs Nikon D5300 یا هر دوربین دیگری که مد نظرتون بود تا با اطلاعات کاملتر و اولویت هایی که مد نظرتون هست بهتر بتونید دوربین مورد نظرتون رو انتخاب کنید.
این مقایسه ای که گذاشتم مال دو تا از سایت های انگلیسی زبان هست که یکی نمره 90 برای D5300 و نمره 61 برای 700D بهش داده شده بود و در سایت دیگه که به تعدادی از جزییات ریز دیگه هم اشاره شده بود و از نظر توانایی عکاسی در سبک های مختلف پرتره, خیابانی, اسپرت, روز, شب و غیره مورد برسی قرار داده بود و در صفحه اول و خط اول موتور جستوجوی گوگل هم بالا اومده بود در همه موارد دوربین نیکون از نظر عکاسی نمره بهتری گرفته بود (ولی چون خیلی طولانی میشد مقایسه کامل این سایت رو نذاشتم ولی خلاصه مقایسه ِD5300 از نظر تصویربرداری 66, از نظر امکانات 77, ارزش 87, قابلیت حمل 81 و در نقطه مقابل به ترتیب برای 700D مقدار 57 و 72, 81, 77 داده شده بود و روی هم رفته 74 برای canon 700D و 81 برای nikon D5300 ثبت شده بود) .
به هر حال امتیازات سایت های مختلف تا حدی با هم فرق داشت و تا جایی که من مطالعه داشتم دوربین D5300 از کانن 700D پیش بود.
در نهایت شاید بهتر باشه با تایپ کردن کلمات کلیدی مثل sample photos from Nikon D5300 یا 700D نمونه های هر دو رو در ایزوهای مختلف مورد بررسی و مقایسه قرار بدید.
خب دیگه...بریم برای مقایسه!
مزایای Canon 700D
فکوس خودکار ویدیو سریعتر (phase detection vs contrast detection ) که برای علاقه مندان به فیلم برداری شاید نشه این گزینه رو نادیده گرفت thumbs up و ظاهرا خیلی وقتها کاربران بخاطر همین گزینه از انتخاب نیکون منصرف شدن
داشتن صفحه تاچ
sensor pixel area پهنه پیکسل 19% بزرگتر
و ...
مزایای Nikon D5300
عمق رنگ بهتر 24bits vs 21.7bits
نویز بسیار کمتر در ایزوی بالا 1338iso vs 681iso
محدوده دینامیکی بیشتر 13.9EV vs 11.2EV
کیفیت تصویر بسیار بهتر 83vs61
سرعت فریم بالاتر فیلم 1080p@60fps vs 1080p@30fps
صفحه نمایش بزرگتر 8.1cm vs 7.6cm
رزولوشن حقیقی خیلی بالاتر 24mp vs 17.9mp
تاخیر شاتر به طور معنیداری کمتر 200ms vs 264ms
داشتن Wi-Fi و GPS داخلی
تاخیر کمتر راه اندازی 500ms vs 700ms
منظره یاب کمی بزرگتر 0.54x vs 0.53x
دوام باتری کمی طولانی تر
کمی کوچکتر
سبکتر 480g vs 580g
نازکتر 7.6 vs 7.9 نقطه فوکوس به طور قابل توجهی بیشتر 39 در مقابل 9 و... امیدوارم مطالب مفید واقع بشه در اخر هم هر کدوم رو که خریدید خوش و موفق باشید.",49,2,3,3,3,3,3
"کاربري آسان
امکانات براي عکاسي تفريحي عالي
شخصي سازي کليد هاي رابط راحت
صفحه نمايش چرخشي
رابط واي فاي","نفوذ گرد خاک به پشت لنز و آينه
زد آب نبودن
صداي فوکوس لنز در حالت فيلم برداري
بافر پايين براي عکاسي پياپي","حدودا یک سال و نیم هست دارم ....و فوق العاده ازش راضی هستم....با لنز های پرایم و یک دیافراگم باز مطمناا بهتر هم میشه ...در کل عالیه",5,5,5,3,4,4,5
"سخت افزار قوي",لنز,"اصلا با لنز 18 55 مناسب نیست در کل اگر شما لنز مناسب داشته باشید مهمتر از بادی ایه
مثلا دوستم d90داره مربوط به 6 سال پیش اما با لنز 18-24 f2ک عکسهای بسیار عالی میگیره",12,4,4,3,3,3,3
"wifi -gps
لنز بي صدا نسبت به 18-55 vrIi
سيستم فوکوس 39 نقطه اي
بدنه خوش دست و زيبا","عدم وجود صفحه نمايش لمسي","سلام خدمت دوستان عزیز من امروز این دوربینو خریدم با همین لنز 18-55 afp واقعا دوربین خوبیه و خوش دسته لنزشم کارو راه میندازه اما در صورت اینکه پول بیشتری دارید میتونید با یه لنز بهتر تهیه کنید البت خرید یه فیلترو فراموش نکنین درکل نسبت به قیمتش می ارزه به هر حال من گرفتم و الانم راضیم اما نظر شخصی خودمه اگر مثل من واسه عکاسی میخواید نیکون ولی اگر واسه فیلم برداری میخواین فقط کنون امیدوارم تو خرید کمکتون کرده باشم",9,3,5,5,5,5,5
,,"سلام.متاسفانه یکی از دوستان این دور بین با کنون 700d مقایسه کرده که بخاطر نزدیکی قیمت این دو دوربین این اشتباه کردن.این دوربین از نظر کارکرد و کیفیت دوربین در کلاس کنون 70 d هست.لنز این دوربین فوق العاده ضعیف هست و برای این بادی خیلی نا کارامد.در این رنج قیمت دوربین ترجیح می دم یک فوجی فیلم بخرم.در یک دوربین داشتن امکانات روی کاغذ مهم نیست مهم عملکرد در حین عکاسی و خروجی عکس هست.",1,21,3,4,4,4,2
"کيفيت بالا","قيمت بالا","تجربه ای که دارم و با مقایسه دوربین ها به یک دیگر این بهترین گزینه هست",1,3,5,5,5,5,5
,,"خواهشا اگر میشه این دوربین رو با کیت لنز 105_18 هم بذارید",4,2,3,3,3,3,3
,,"ای کاش امکانش بود که فقط بادی بود و با لنزهای دیگه تهیه میکردیم، این لنز فقط به درد بازی کردن میخوره",11,1,4,3,4,5,5
,,"من یکساله این دوربینو دارم واقعا راضیم هم فیلم کوتاه با این دوربین ساختم هم توو جاهی مختلف عکاسی کردم حرف نداره توی خریدش شک نکنید",5,2,5,5,5,5,5
"وجود واي-فاي
وزن مناسب
محدوده ايزو مناسب","بدنه پلاستيکي","این دوربین رو در محدوده قیمتی خودش کاملا پیشنهاد می‌کنم",2,5,3,4,5,5,5
"يک گزينه ي خوب توي اين بازه ي قيمت",,"سلام و روز بخیر.
این دوربین رو با پست اکسپرس دیجیکالا خریدم و خیلی زود به دستم رسید.
توی این بازه ی قیمتی اگر طرفدار نیکون باشید بهترین گزینست و اگر بودجه ی بیشتری داشته باشید 7200 شاید بهتر باشه براتون.
دیجیکالا بهترین خدمات رو مثل همیشه ارائه داد و تنها نکته ی منفی این بود که این دوربین با لنز 18 140 موجود نیست توی سایت, ولی حداقل بادی رو مطمئن خریدم.",6,1,4,5,4,3,5
,,"باسلام و خسته نباشید به دست اندرکاران دیجی کالا . من میخواستم این دوربین روبخرم از هر نظر عالی هستش چون یکی از دوستان از سایت شما همین مدل رو خریداری کرده و ازش کاملا راضیه . خواستم سوال کنم امکان داره این دوربین رو با لنز 105 میلیمتر تو سایت بزارین اگه امکان داشته باشه خیلی بهتره...",12,1,4,4,3,4,3
"داراي واي فاوداراي بلوتوث","درحالت زوم کيفيتش افت ميکنه","سلام من خودم تو کار خریدوفروش دور بینم من این دور بینو برای اونایی که میخوان از منظره عکس وفیلم بگیرن بیش تر پیش نهاد میکنم ،راستی کیفیت این دور بین با نسخه یd5500زیاد فرق نمیکنه.به نظر من تقریبا از هر لحاظ خوبه",4,1,3,3,3,3,3
,,"من یک هفته اس که این دوربین رو خریدم، باید بگم واقعا عالیه از همه لحاظ،، خصوصا داشتن وای فای هم خیلی بهم کمک میکنه و راحته، شما میتونید صفحه دوربین رو توی گوشی دقیقا ببینید و از گوشی به عنوان شاتر استفاده کنید و خیلی راحت فایل ها رو انتقال بدید",7,0,5,5,5,5,5
,,"در یک کلام بسیار عالی. در خرید خود شک نکنید...",7,7,3,3,3,3,3
,,"مزایای مدل نیکون به کانن :
1-نویز بسیار کم تر در آیزو های بالا
2-کیفیت بسیار بهتر تصویر (40٪)
3-عمق رنگ بهتر (تمیز 2.3 بیت رنگ بیشتر )
4-دامنه داینامیکی بالاتر
5-نرخ فریم (تصویر) بالاتر در فیلم برداری
6-صفحه نمایش بزرگ تر (10٪)
7-وضوح حقیقی بسیار بیشتر (24 در قیاس با 17.9 مگاپیکسل) که منجر به ثبت 30٪ جزییات بیشتر در تصاویر می شود
8-نقاط بیشتر فوکوس به مقدار قابل توجه (39 در مقابل 9)
9-تاخیر شاتر کم تر به میزان قابل توجه (بیش از 20٪ تاخیر کم تر هنگام عکس برداری )
10-موقعیت یاب داخلی (GPS)
11-تاخیر استارت آپ (راه اندازی) کم تر که منجر به کاهش 30٪ ای زمان روشن شدن دستگاه می شود
12-ابعاد کوچک تر (بیش از 10٪)
13-ویوفایندر (نمایاب) بزرگ تر (مقدار ناچیز )
14-طول عمر باتری بیشتر ( 50 شات معادل 10٪ شات بیشتر پس از هر بار شارژ کامل باتری )
15-تعداد لنر های موجود بیشتر (10عدد)
16-جمع و جور و سبک تر (حدود 20٪ سبک تر معادل 100 گرم)
17-شبکه بی سیم داخلی برای انتقال محتوا (WI-FI)
مزایای مدل کانن (700d) در قیاس با (d5300) :
1-فوکوس خودکار سریع تر در هنگام فیلم برداری به لطف فناوری تشخیص فاز
2- بهره گیری از نمایشگر لمسی که منجر به سهولت بیشتر در استفاده و کاهش تعداد دکمه های فیزیکی موجود بر روی بدنه دوربین می شود
3-پوشش و برد بیشتر فلاش دوربین (تنها 1 متر)
حال با توجه به این مقایسه میتونید به راحتی مدل مورد نظرتون رو انتخاب کنید
موفق و موید باشید",44,6,4,4,4,5,5
"کيفيت بالاي ساخت
اتصال راحت و کار آمد به نرم افزار نيکون از طريق بي سيم
وزن کم به نسبت مدل هاي مشابه","فينگر تاچ نبودنش","دوربین فوق العاده ای هستش.من از دی جی خریدمش و راضی هستم.فقط بنظرم یه لنز قدرتمند میخواد برای زوم بیشتر. کاور ژله ای هم داره که تا حدی از ورود آب بهش جلوگیری میکنه که خیلی یهتر میشه و چسبندگیش تو دست عالی میشه.در ضمن باید یه مدلکارت حافظه پرسرعت که قیمتش تو بازار کمی زیاده تهیه کنید.کارت مموری کم ظرفیت و با سرعت پایین حین فیلم برداری اصلا کار آمد نیست و باید کمی خرج کنید.با سپاس",7,4,5,5,5,5,5
زياد,"خيلي کم","دوستان من حدود 2 هفته است این دوربین را خریدم از لحاط کیفیت عکس واقعیتش متغیره یعنی بعضی اوقات تو بیعضی شرایط کیفیتش عالیه و بعضی اوقات چنگی به دل نمی زنه توی شرایط نوری کم و داخل اتاق زیاد با کیفیت نیست ولی تو محیط پرنور و طبیعت خوبه البته شاید بخاطر لنز 55-18 باشه که کیفیتش آنچنانی نیست من لنز دیگه ای نداشتم که امتحانش کنم شاید تفاوتش تو اون موقع معلوم بشه
وای فای داخلی عالیه من برنامه براش را دانلود کردم و روی گوشیم نصب کردم می تونی دوربین را تنظیم کنی و از دور باهاش عکاسی کنی و عکسها را باهاش انتقال بدی
ارگونومی و کیفیت ساختش خوبه
وزنش مناسبه
افکتهای جالبی داره
شارژش عالیه
از همه مهمتر صفحه نمایش چرخان که خیلی به درد میخوره
در کل اگه بگم برای مصارف خانگی و برای مبتدیا خوبه و به این قیمت می ارزه
موفق و پیروز باشید",5,4,4,4,5,4,4
"همه چي","تقريبا ندارد","من با اینکه عکاس حرفه ای نیستم ولی به عکاسی علاقه دارم و خیلی هم سخت گیرم .این دوربین برای من خیلی عالیه چون در خریدم دقت کردم و تقریبا 1سال و نیم جستجو کردم که بهترین و خوش قیمت ترین دوربین رو بخرم و در آخر نتایجش رو دیدم پس عجله نکنید.
بین این دوربین و کانت 700d این رو انتخاب کردم چون برای من وای فای کاربردی تر از صفحه نمایش لمسی بود و البته دوربین های کانن کار با هاشون راحت تره ولی نیکون امکانات بیشتری دارد.
اگر هم میخواهید کم تر هزینه کنید و امکانات جزئی(وای فای، جی پی اس، صفحه نمایش چرخشی، تعداد نقاط فوکوس و ...)برایتان مهم نیست پیشنهاد میکنم Nikon_D3300 بگیرید.
البته من از دیجیکالا نگرفتم و قیمتش هم تقریبا فرق نداشت (20 تومان ارزون تر گرفتم) ولی پیشنهاد میکنم اگر پولتون میرسه با لنز 18-140 بگیرید ولی با این لنز هم با توجه به پیکسل های عکس مقدار زوم تا حدودی جبران میشه.",5,5,5,5,5,5,5
,,"نیکون برای اولین بار فناوری موتور فوکوس پله‌ای را به لنزهای سری DSLR خود آورده است تا در این زمینه محصولی برای رقابت با لنزهای STM کانن داشته باشد. این شرکت از لنز 55-18 میلی‌متر مجهز به این ویژگی رونمایی کرده که لنز AF-P DX NIKKOR 18-55mm f/3.5-5.6G VR دارای سیستم لرزشگیر بوده. نیکون ادعا می‌کند که لنزهای مجهز به موتور با فوکوس پله‌ای دارای عملکردی سریع‌تر و در عین حال بی‌صداتر از مدل‌های معمولی هستند و کارآیی اصلی آن‌ها هنگام رکورد ویدئو به چشم خواهد آمد.",8,3,5,2,4,5,4
"کارايي بالا
ابعاد و وزن مناسب
امکانات خوب با توجه به قيمت","لنز ضعيف","از نظر من با توجه به این قیمت خیلی دوربین خوبیه
من که گرفتمش خیلی ازش راضیم
ولی متاسفانه لنزش خیلی ضعیفه که اگه پول دستم بیاد حتما لنز قویتری براش میخرم
اگه بین کنان 700d یا این گیر کردید اینو پیشنهاد میکنم (البته نظر شخصیه چون اولا دوربین های کنان کار باهاشون خیلی راحتتره نسبت به نیکون و دوما کلا کنان و نیکون مثل برند های بنز و BMW هستن نمیشه قطعی گفت که کدوم بهتره) ولی بین 700d و این من پیشنهادم نیکون هستش.
اگه دنبال Wifi نیستید بهترین گزینه d3300 هستش که البته d3300 رو میشه با یه قطعه مجزا wifi دار کرد ولی نقاط قوت d5300 نسبت به d3300 کیفیت فیلمبرداریشه و اینکه ال سی دیش متحرکه ، که این مورد خیلی به کار میاد.
در کل اگه پول دارید حتما با لنز 18- 14",5,2,4,4,5,5,5
"قيمت مناسب
کيفيت مطلوب تصاوير
واي فاي
جي پي اس",,"من تقریبا یک هفته است که این دوربین را خریدم و واقعا ازش راضیم .
کیفیت عکساش در این سطح و قیمت واقعا عالیه ، درصورتی که خیلی از دوستان میگفتن کیفیت خوبی نداره !!!
داشتن وای فای خیلی کارتون رو راه میندازه.
من اول بین این دوربین و Canon EOS 700D مونده بودم
که با تحقیقات زیاد و نظر دوستان تصمیم گرفتم این دوربین را بخرم.
به نظر من برای نظر دادن در مورد دوربین باید باهاش کار کنی .",9,0,5,5,5,5,5
"کيفيت عکاسي",,"با توجه تجربه عکاسی با این دوربین چند مورد رو به دوستانیکه می خواهند این دوربین رو بخرند جهت راهنمایی میگم حتما برنامه وایفای دوربین رو دانلو ونصب کنید(wmu nikon ) چون دوربین رو میشه از دور کنترل کرد وعکاسی کنید برای عکاسی طبیعت واجتماعی خیلی کاربردی می باشه کیفیت عکس ها عالیه حتی با لنز 18- 55 خود دوربین اگه می تونید لنز ها خوب بگیرید خودم 24-70 اف 2.8 و 58 اف 1.4 دارم عکاسی با اونها با این دوربین لذت بخشه با توجه به اینکه d700 هم دارم اما به خاطر سبک بودن و مانور زیاد در عکاسی 5300 چیزی دگه ایست مخصوصا یک لنز تله خوب داشته باشید حتما از اولویت دیاف یا شاتر یا ایزوی پایین عکس بگیرید و با فرمت خام 14 بیتی هر وسیله ای که میگرید نقاط ضعفی داره شاید صدای فکوس لنز در فیلم برداری نقطه ضعف دوربین باشه که با میکروفن اکسترنال مشکل حل میشه تازه در فضایی که شلوغه مشخص نیست اما اینقدر موارد کاربردی داره که از عکاسی لذت می برید",4,1,5,5,4,5,5
